movieId,fight scenes,chase,good,weird,original,weapons,first contact,catastrophe,predictable,greed,vengeance,dialogue,drama,surveillance,mentor,fantasy world,culture clash,runaway,light,fun movie,sacrifice,survival,alter ego,melancholic,betrayal,very funny,adaptation,awesome soundtrack,family,pornography,life & death,islam,independent film,unlikely friendships,computer animation,mad scientist,trilogy,transformation,childhood,life philosophy,creativity,prejudice,wartime,good music,teen movie,not funny,death,drinking,too long,period piece,stereotypes,dysfunctional family,absurd,graphic novel,classic car,immortality,underrated,rebellion,british,alternate history,sexy,ensemble cast,quirky,80s,simple,pulp,multiple storylines,desert,tokyo,nudity (full frontal - brief),island,too short,irish accent,california,robert downey jr,farce,ghosts/afterlife,queer,internet,camp,best of 2005,doctors,brothers,foul language,snakes,memory,writers,time,race,no plot,women,indians,father daughter relationship,hospital,new jersey,new york city,dreams,prison,film noir,hotel,buddy movie,1930s,god,road movie,nudity (topless - brief),small town,san francisco,bollywood,blindness,unlikeable characters,censorship,atheism,nudity (rear),oil,hip hop,directorial debut,kidnapping,kick-butt women,remake,cancer,wilderness,divorce,hunting,addiction,interracial romance,made for tv,russian,fashion,goth,notable nudity,reality tv,stand-up comedy,los angeles,workplace,single father,stoner movie,radio,adoption,australia,shopping,potential oscar nom,wine,texas,documentary,homeless,french,prostitution,finnish,lawyer
Harry Potter and the Goblet of Fire (2005),0.92525,0.684,0.91625,0.9125,0.8340000000000001,0.684,0.8162499999999999,0.92525,0.96175,0.8340000000000001,0.517,0.59975,0.388,0.527,0.78175,0.991,0.31875,0.545,0.2817499999999999,0.47575,0.47875,0.09925,0.5305,0.3359999999999999,0.377,0.368,0.989,0.4702499999999999,0.8342499999999999,0.8340000000000001,0.9125,0.18,0.8340000000000001,0.93825,0.8342499999999999,0.17675,0.5815,0.4355,0.8342499999999999,0.3359999999999999,0.3205,0.54525,0.0595,0.3745,0.766,0.32075,0.263,0.21925,0.71975,0.64075,0.23775,0.1995,0.1159999999999999,0.0805,0.268,0.214,0.22975,0.16725,0.64075,0.10475,0.1305,0.08675,0.14925,0.09725,0.2664999999999999,0.14575,0.1367499999999999,0.0384999999999999,0.0564999999999999,0.1589999999999999,0.11575,0.4905,0.37175,0.0559999999999999,0.0852499999999999,0.1175,0.547,0.1545,0.0822499999999999,0.1385,0.1545,0.1004999999999999,0.119,0.0277499999999999,0.42225,0.14325,0.144,0.0702499999999999,0.0757499999999999,0.0915,0.1634999999999999,0.1014999999999999,0.05975,0.10175,0.0787499999999999,0.0514999999999999,0.075,0.1465,0.3359999999999999,0.09925,0.04275,0.05875,0.03975,0.076,0.028,0.0672499999999999,0.0549999999999999,0.09275,0.1004999999999999,0.0295,0.0625,0.08775,0.04625,0.04525,0.05825,0.064,0.0374999999999999,0.0399999999999999,0.0344999999999999,0.069,0.0564999999999999,0.0652499999999999,0.0272499999999999,0.21125,0.08725,0.14375,0.06,0.0697499999999999,0.34175,0.0479999999999999,0.08,0.0782499999999999,0.018,0.04475,0.04375,0.07,0.0579999999999999,0.0662499999999999,0.0359999999999999,0.0895,0.03375,0.03425,0.0262499999999999,0.0215,0.0349999999999999,0.0374999999999999,0.0349999999999999,0.0359999999999999,0.03575
"Chronicles of Narnia: The Lion, the Witch and the Wardrobe, The (2005)",0.94525,0.8207500000000001,0.82575,0.8865000000000001,0.7855000000000001,0.8207500000000001,0.90525,0.94525,0.94525,0.6005,0.44275,0.66275,0.44275,0.53875,0.6585,0.99125,0.48175,0.45725,0.359,0.4685,0.7545,0.16275,0.3165,0.3944999999999999,0.56425,0.397,0.97175,0.27775,0.9695,0.18075,0.8865000000000001,0.2845,0.12375,0.345,0.95275,0.21675,0.5675,0.4862499999999999,0.9695,0.39025,0.366,0.508,0.2845,0.12375,0.3605,0.31575,0.22125,0.1604999999999999,0.2244999999999999,0.4405,0.344,0.1395,0.1347499999999999,0.12225,0.187,0.2304999999999999,0.20425,0.0755,0.4972499999999999,0.11975,0.11875,0.0605,0.1455,0.0785,0.2189999999999999,0.1604999999999999,0.177,0.03675,0.06125,0.15375,0.1992499999999999,0.32825,0.3229999999999999,0.0805,0.0732499999999999,0.0677499999999999,0.2145,0.17275,0.1109999999999999,0.1644999999999999,0.2915,0.10775,0.16125,0.14225,0.1277499999999999,0.0787499999999999,0.15625,0.0569999999999999,0.10725,0.09575,0.1445,0.1285,0.0524999999999999,0.138,0.1004999999999999,0.05625,0.0752499999999999,0.0797499999999999,0.0832499999999999,0.0974999999999999,0.0657499999999999,0.091,0.3139999999999999,0.0697499999999999,0.0247499999999999,0.0685,0.0494999999999999,0.1275,0.1114999999999999,0.0564999999999999,0.04025,0.27525,0.0564999999999999,0.03925,0.0712499999999999,0.063,0.10125,0.04525,0.0827499999999999,0.0454999999999999,0.0707499999999999,0.09675,0.04125,0.0935,0.0842499999999999,0.19,0.0737499999999999,0.0722499999999999,0.1094999999999999,0.04975,0.0705,0.0815,0.04025,0.0677499999999999,0.0785,0.0625,0.0544999999999999,0.16475,0.0359999999999999,0.10625,0.05025,0.0474999999999999,0.0255,0.021,0.0409999999999999,0.0519999999999999,0.0444999999999999,0.0439999999999999,0.04375
King Kong (2005),1.0,0.8887499999999999,0.8520000000000001,0.859,0.859,0.8887499999999999,0.96875,0.973,0.973,0.859,0.678,0.84175,0.678,1.0,0.56575,0.65975,0.62375,0.62375,0.50125,0.66325,0.6745,0.6685,0.60525,0.58725,0.44725,0.4075,0.54625,0.202,0.4685,0.4635,0.431,0.23675,0.28825,0.214,0.69275,0.8325,0.54875,0.488,0.4347499999999999,0.4185,0.4257499999999999,0.28925,0.1322499999999999,0.1144999999999999,0.15375,0.3275,0.349,0.3115,0.9355,0.24825,0.4127499999999999,0.16125,0.21075,0.6015,0.22225,0.245,0.21825,0.0825,0.1009999999999999,0.209,0.239,0.1255,0.1942499999999999,0.0885,0.21625,0.207,0.3355,0.32825,0.371,0.299,0.94975,0.187,0.1225,0.20775,0.1109999999999999,0.1104999999999999,0.09825,0.1659999999999999,0.1295,0.1297499999999999,0.74475,0.137,0.086,0.2564999999999999,0.2967499999999999,0.1295,0.1815,0.11975,0.1262499999999999,0.1327499999999999,0.15125,0.1377499999999999,0.08725,0.1405,0.15725,0.762,0.123,0.077,0.086,0.0772499999999999,0.0499999999999999,0.748,0.2827499999999999,0.0682499999999999,0.08675,0.0722499999999999,0.09425,0.17525,0.1355,0.3335,0.05775,0.1505,0.10825,0.1079999999999999,0.05925,0.0752499999999999,0.0524999999999999,0.10925,0.92725,0.0584999999999999,0.155,0.09875,0.061,0.0514999999999999,0.15025,0.0584999999999999,0.06025,0.09,0.0275,0.1039999999999999,0.04675,0.0905,0.08975,0.0787499999999999,0.087,0.0682499999999999,0.028,0.0559999999999999,0.03875,0.04375,0.1139999999999999,0.03875,0.059,0.0339999999999999,0.05525,0.0454999999999999,0.0384999999999999,0.0225,0.0404999999999999
V for Vendetta (2006),0.96125,0.936,0.96375,0.94875,0.94675,0.936,0.94725,0.76675,0.76675,0.94475,0.96375,0.85425,0.94675,0.7657499999999999,0.7245,0.39875,0.96375,0.96375,0.96125,0.645,0.7785,0.94725,0.98025,0.85375,0.7465,0.4605,0.7675000000000001,0.40275,0.2075,0.73825,0.8485,0.974,0.73825,0.297,0.26975,0.3205,0.39075,0.511,0.173,0.5655,0.477,0.59775,0.7785,0.40275,0.262,0.4024999999999999,0.22275,0.663,0.191,0.823,0.4187499999999999,0.2309999999999999,0.4327499999999999,0.97825,0.382,0.12475,0.33775,0.8775,0.823,0.59175,0.2965,0.2534999999999999,0.29725,0.0647499999999999,0.1975,0.3165,0.534,0.1099999999999999,0.249,0.27525,0.24025,0.1395,0.244,0.136,0.16175,0.11725,0.0479999999999999,0.50825,0.45375,0.1584999999999999,0.533,0.1897499999999999,0.50725,0.259,0.10425,0.2145,0.2925,0.1325,0.2005,0.1589999999999999,0.1644999999999999,0.1435,0.10825,0.1225,0.0984999999999999,0.0757499999999999,0.1307499999999999,0.3455,0.1455,0.1074999999999999,0.03225,0.145,0.2319999999999999,0.11175,0.12375,0.11175,0.0782499999999999,0.2604999999999999,0.1624999999999999,0.1315,0.63475,0.248,0.0697499999999999,0.15575,0.03275,0.3612499999999999,0.0852499999999999,0.11325,0.04075,0.08875,0.09125,0.0842499999999999,0.05475,0.0939999999999999,0.1205,0.0702499999999999,0.0584999999999999,0.068,0.133,0.0682499999999999,0.10425,0.063,0.0419999999999999,0.148,0.0374999999999999,0.0772499999999999,0.0935,0.0615,0.0615,0.0449999999999999,0.17075,0.0559999999999999,0.04425,0.05175,0.0755,0.0635,0.0752499999999999,0.04225,0.028
Casino Royale (2006),0.9705,0.9705,0.8985000000000001,0.73525,0.80125,0.9705,0.6165,0.8985000000000001,0.96675,0.823,0.823,0.66325,0.73525,0.9465,0.60825,0.36575,0.73525,0.73525,0.60925,0.7987500000000001,0.40425,0.53075,0.907,0.495,0.963,0.427,0.8405,0.34475,0.3369999999999999,0.3804999999999999,0.24025,0.349,0.73525,0.495,0.215,0.2694999999999999,0.23475,0.415,0.384,0.3035,0.24025,0.2234999999999999,0.1345,0.34475,0.4275,0.3339999999999999,0.22325,0.57625,0.5935,0.62625,0.3662499999999999,0.2664999999999999,0.3385,0.1109999999999999,0.39425,0.09625,0.286,0.17525,0.65325,0.2025,0.62475,0.191,0.2264999999999999,0.1195,0.1669999999999999,0.25,0.17075,0.11875,0.22625,0.1654999999999999,0.1975,0.1129999999999999,0.23875,0.26625,0.10525,0.153,0.0732499999999999,0.151,0.153,0.1465,0.194,0.351,0.061,0.1535,0.25175,0.14625,0.2005,0.0745,0.1347499999999999,0.15075,0.45425,0.0662499999999999,0.1644999999999999,0.2249999999999999,0.18325,0.09775,0.137,0.1347499999999999,0.1584999999999999,0.296,0.173,0.12,0.0549999999999999,0.15525,0.243,0.142,0.1039999999999999,0.1267499999999999,0.10725,0.0797499999999999,0.0732499999999999,0.0959999999999999,0.0742499999999999,0.481,0.05425,0.1064999999999999,0.152,0.1074999999999999,0.0364999999999999,0.1029999999999999,0.0652499999999999,0.11625,0.1282499999999999,0.0845,0.16025,0.12375,0.173,0.1104999999999999,0.0747499999999999,0.11225,0.1195,0.0785,0.0762499999999999,0.1164999999999999,0.06175,0.0625,0.11625,0.0574999999999999,0.0802499999999999,0.10025,0.17675,0.0989999999999999,0.1312499999999999,0.03,0.0424999999999999,0.03525,0.0675,0.021,0.0529999999999999
300 (2007),0.98175,0.96725,0.8109999999999999,0.977,0.977,0.96725,0.8354999999999999,0.91125,0.91125,0.977,0.924,0.8145,0.83325,0.8907499999999999,0.56,0.95975,0.8447499999999999,0.65375,0.98175,0.68875,0.90675,0.62125,0.7582500000000001,0.933,0.891,0.594,0.6605,0.57225,0.2299999999999999,0.8832500000000001,0.433,0.9685,0.486,0.21625,0.60825,0.543,0.1745,0.56475,0.1912499999999999,0.3335,0.3545,0.79375,0.90675,0.29825,0.20625,0.31675,0.348,0.4395,0.2294999999999999,0.97525,0.4257499999999999,0.14925,0.4885,0.992,0.2035,0.62375,0.25275,0.277,0.24425,0.43025,0.3924999999999999,0.1455,0.1995,0.05375,0.27,0.27875,0.31425,0.1755,0.2395,0.37725,0.16725,0.16575,0.20725,0.1114999999999999,0.15825,0.209,0.14125,0.2005,0.25475,0.2015,0.43825,0.1074999999999999,0.25625,0.27425,0.20975,0.1365,0.1175,0.0559999999999999,0.16525,0.202,0.1972499999999999,0.1915,0.0852499999999999,0.09725,0.1367499999999999,0.079,0.076,0.1079999999999999,0.10675,0.063,0.11275,0.10925,0.34325,0.0835,0.1415,0.0632499999999999,0.0792499999999999,0.22425,0.19,0.178,0.27675,0.193,0.1405,0.1064999999999999,0.0772499999999999,0.11275,0.0954999999999999,0.09,0.4165,0.0682499999999999,0.141,0.132,0.04725,0.068,0.068,0.06175,0.1084999999999999,0.07,0.2504999999999999,0.1709999999999999,0.03375,0.0959999999999999,0.0875,0.05225,0.0429999999999999,0.0842499999999999,0.04025,0.05025,0.0857499999999999,0.0235,0.11575,0.04275,0.0652499999999999,0.0504999999999999,0.024,0.04175,0.04075,0.04325,0.0225
Origin: Spirits of the Past (Gin-iro no kami no Agito) (2006),0.762,0.762,0.8385,0.9415,0.9415,0.762,0.96675,0.96675,0.579,0.9415,0.5885,0.693,0.7055,0.63,0.41125,0.74725,0.70175,0.45075,0.5965,0.63,0.78775,0.90225,0.483,0.63025,0.567,0.27625,0.29125,0.429,0.59025,0.49675,0.411,0.78775,0.44125,0.3495,0.98325,0.37075,0.029,0.503,0.21875,0.287,0.376,0.3219999999999999,0.78775,0.429,0.35275,0.4097499999999999,0.16125,0.264,0.1525,0.593,0.6375,0.1372499999999999,0.3652499999999999,0.2674999999999999,0.262,0.345,0.5055,0.26375,0.20625,0.3794999999999999,0.15475,0.08725,0.238,0.0772499999999999,0.1535,0.298,0.20875,0.04825,0.58775,0.27825,0.2025,0.192,0.16775,0.236,0.125,0.1877499999999999,0.146,0.2155,0.18725,0.1185,0.1395,0.286,0.1659999999999999,0.071,0.09075,0.3067499999999999,0.2724999999999999,0.0305,0.28,0.47975,0.653,0.1064999999999999,0.1845,0.22525,0.2905,0.145,0.23925,0.0954999999999999,0.11175,0.151,0.0237499999999999,0.09975,0.1352499999999999,0.0707499999999999,0.2927499999999999,0.1099999999999999,0.137,0.0642499999999999,0.131,0.0439999999999999,0.17175,0.24275,0.20475,0.1347499999999999,0.1292499999999999,0.1034999999999999,0.031,0.2199999999999999,0.2329999999999999,0.0484999999999999,0.061,0.0314999999999999,0.0409999999999999,0.09675,0.2877499999999999,0.174,0.05925,0.3442499999999999,0.0822499999999999,0.0374999999999999,0.019,0.178,0.0524999999999999,0.15575,0.0857499999999999,0.04625,0.0797499999999999,0.29525,0.0489999999999999,0.06025,0.0792499999999999,0.0384999999999999,0.0499999999999999,0.0484999999999999,0.11375,0.0389999999999999,0.1004999999999999,0.0102499999999999,0.0292499999999999
Harry Potter and the Order of the Phoenix (2007),0.8765000000000001,0.64475,0.88975,0.928,0.8207500000000001,0.64475,0.7629999999999999,0.88975,0.97025,0.8207500000000001,0.46425,0.51775,0.3229999999999999,0.4127499999999999,0.73525,0.9915,0.32475,0.57025,0.24825,0.45025,0.425,0.1024999999999999,0.31325,0.32375,0.406,0.3229999999999999,0.98925,0.68725,0.71575,0.8207500000000001,0.928,0.2165,0.8207500000000001,0.9275,0.67275,0.10175,0.56625,0.41225,0.7195,0.389,0.3522499999999999,0.55175,0.0775,0.4177499999999999,0.7875000000000001,0.3279999999999999,0.2714999999999999,0.195,0.71375,0.5435,0.1745,0.21575,0.0984999999999999,0.05075,0.30025,0.139,0.201,0.51825,0.5435,0.0959999999999999,0.12375,0.15425,0.1574999999999999,0.0805,0.282,0.12075,0.14825,0.0389999999999999,0.0632499999999999,0.1375,0.1164999999999999,0.53675,0.345,0.0702499999999999,0.1114999999999999,0.07,0.513,0.15175,0.0747499999999999,0.09075,0.073,0.09,0.093,0.024,0.3824999999999999,0.10275,0.16425,0.0702499999999999,0.0675,0.11425,0.18,0.0832499999999999,0.05475,0.1372499999999999,0.085,0.04875,0.0737499999999999,0.11825,0.1614999999999999,0.11775,0.0339999999999999,0.06075,0.0404999999999999,0.0855,0.0272499999999999,0.06,0.05225,0.0842499999999999,0.0792499999999999,0.027,0.12425,0.09275,0.0469999999999999,0.0469999999999999,0.0692499999999999,0.0479999999999999,0.03875,0.0499999999999999,0.0287499999999999,0.0757499999999999,0.06125,0.0559999999999999,0.0282499999999999,0.26675,0.0657499999999999,0.15775,0.05325,0.064,0.2125,0.0384999999999999,0.089,0.0765,0.0252499999999999,0.04325,0.0329999999999999,0.0595,0.0584999999999999,0.05475,0.0339999999999999,0.0852499999999999,0.03825,0.029,0.0252499999999999,0.019,0.03825,0.03425,0.03225,0.03875,0.031
"Dark Knight, The (2008)",0.993,0.949,0.97575,0.97575,0.97575,0.949,0.79,0.94175,0.94175,0.97575,0.99125,0.877,0.98225,0.8280000000000001,0.8327500000000001,0.652,0.97575,0.877,0.993,0.82525,0.8240000000000001,0.4024999999999999,0.997,0.877,0.8887499999999999,0.57525,0.7942499999999999,0.7415,0.26925,0.9355,0.7125,0.3135,0.9355,0.6325,0.1977499999999999,0.34675,0.606,0.56575,0.2724999999999999,0.5705,0.388,0.32775,0.257,0.56675,0.1375,0.379,0.3552499999999999,0.63975,0.73075,0.26225,0.26,0.3375,0.25425,0.81775,0.4509999999999999,0.275,0.32675,0.24525,0.22125,0.34175,0.32475,0.58075,0.5315,0.11775,0.135,0.235,0.3289999999999999,0.0787499999999999,0.245,0.264,0.09025,0.1335,0.2867499999999999,0.1735,0.403,0.14925,0.0697499999999999,0.3425,0.1897499999999999,0.1134999999999999,0.70575,0.15525,0.24625,0.38425,0.17675,0.0959999999999999,0.1887499999999999,0.0979999999999999,0.11675,0.1297499999999999,0.0954999999999999,0.0702499999999999,0.1275,0.24575,0.122,0.10925,0.15,0.1564999999999999,0.3894999999999999,0.153,0.1815,0.10375,0.145,0.08625,0.15,0.11325,0.0805,0.24475,0.128,0.16975,0.18425,0.09925,0.069,0.10025,0.10175,0.1185,0.076,0.0459999999999999,0.03425,0.201,0.1049999999999999,0.0707499999999999,0.0635,0.22275,0.0579999999999999,0.0802499999999999,0.074,0.03675,0.26775,0.0479999999999999,0.151,0.0752499999999999,0.0885,0.0519999999999999,0.04675,0.0735,0.0414999999999999,0.0374999999999999,0.05375,0.0227499999999999,0.1014999999999999,0.03975,0.0825,0.0324999999999999,0.0549999999999999,0.04175,0.05875,0.0287499999999999,0.06025
Iron Man (2008),0.99975,0.981,0.953,0.953,0.94025,0.98375,0.97725,0.97725,0.97325,0.7575000000000001,0.9305,0.84825,0.665,0.901,0.89975,0.734,0.665,0.665,0.99975,0.804,0.68325,0.71025,0.99975,0.4225,0.65875,0.9595,0.64225,0.6665,0.38825,0.181,0.29,0.68325,0.52625,0.4539999999999999,0.46425,0.69525,0.36575,0.57425,0.31875,0.60975,0.49175,0.3149999999999999,0.68325,0.39475,0.369,0.32425,0.19,0.35775,0.21425,0.20875,0.3625,0.1947499999999999,0.31325,0.76725,0.356,0.2694999999999999,0.2684999999999999,0.15675,0.199,0.287,0.273,0.5045,0.2967499999999999,0.1475,0.24475,0.3725,0.2877499999999999,0.207,0.274,0.18725,0.22025,0.3455,0.198,0.4375,0.9985,0.18375,0.17125,0.1624999999999999,0.3345,0.21575,0.57875,0.1937499999999999,0.17025,0.16675,0.1357499999999999,0.1579999999999999,0.18,0.09175,0.15675,0.185,0.12125,0.0745,0.1947499999999999,0.11275,0.1709999999999999,0.1644999999999999,0.09325,0.129,0.0795,0.14075,0.18475,0.09475,0.0697499999999999,0.0949999999999999,0.0539999999999999,0.14,0.15075,0.17475,0.11525,0.272,0.1004999999999999,0.05625,0.0672499999999999,0.15325,0.0637499999999999,0.0959999999999999,0.12075,0.0509999999999999,0.0524999999999999,0.1235,0.0632499999999999,0.1124999999999999,0.0344999999999999,0.1144999999999999,0.05275,0.0549999999999999,0.0885,0.1599999999999999,0.0569999999999999,0.07,0.03825,0.09425,0.066,0.1069999999999999,0.0652499999999999,0.05625,0.0755,0.0494999999999999,0.065,0.1054999999999999,0.0685,0.122,0.04875,0.027,0.0574999999999999,0.05375,0.0369999999999999,0.03575,0.03175
Watchmen (2009),0.99775,0.7722500000000001,0.8694999999999999,0.984,0.958,0.7722500000000001,0.8007500000000001,0.7445,0.7445,0.93825,0.985,0.7702500000000001,0.93825,0.901,0.533,0.58575,0.7045,0.7615000000000001,0.99775,0.33775,0.69925,0.60825,0.99775,0.885,0.87175,0.4975,0.916,0.6065,0.143,0.879,0.8127500000000001,0.3804999999999999,0.879,0.1785,0.2214999999999999,0.33875,0.21225,0.4275,0.2584999999999999,0.57075,0.497,0.347,0.09825,0.6065,0.2002499999999999,0.30325,0.2845,0.4679999999999999,0.8115000000000001,0.2445,0.2075,0.247,0.52775,0.99775,0.37825,0.29325,0.349,0.1785,0.24175,0.8262499999999999,0.3349999999999999,0.4375,0.604,0.29525,0.1225,0.4902499999999999,0.419,0.0994999999999999,0.23975,0.38225,0.10225,0.11675,0.12325,0.12125,0.4335,0.268,0.03125,0.2329999999999999,0.21175,0.1049999999999999,0.54525,0.1825,0.1377499999999999,0.207,0.059,0.14625,0.3349999999999999,0.0657499999999999,0.0792499999999999,0.1902499999999999,0.1775,0.08975,0.083,0.10675,0.08975,0.14325,0.1215,0.211,0.33075,0.10675,0.04375,0.1664999999999999,0.1659999999999999,0.10825,0.16325,0.10025,0.0569999999999999,0.1059999999999999,0.1327499999999999,0.52725,0.3419999999999999,0.15075,0.1054999999999999,0.138,0.0722499999999999,0.144,0.0449999999999999,0.0637499999999999,0.04325,0.1357499999999999,0.11675,0.0837499999999999,0.05325,0.133,0.03075,0.0782499999999999,0.0574999999999999,0.04875,0.2714999999999999,0.077,0.05625,0.1059999999999999,0.0625,0.10475,0.0232499999999999,0.1335,0.0374999999999999,0.0469999999999999,0.0667499999999999,0.0605,0.1795,0.0652499999999999,0.0539999999999999,0.03375,0.04425,0.0757499999999999,0.0712499999999999,0.03075,0.0354999999999999
Star Trek (2009),0.96175,0.97,0.9405,0.953,0.9405,0.9565,0.99,0.96175,0.977,0.8792500000000001,0.735,0.8560000000000001,0.8792500000000001,0.786,0.7549999999999999,0.72725,0.8792500000000001,0.735,0.8480000000000001,0.786,0.575,0.9675,0.662,0.617,0.5275,0.8480000000000001,0.38025,0.67175,0.41,0.2115,0.49975,0.3642499999999999,0.29925,0.53925,0.367,0.69925,0.526,0.4962499999999999,0.574,0.421,0.4862499999999999,0.3625,0.292,0.57175,0.4117499999999999,0.3745,0.20325,0.25775,0.63775,0.2259999999999999,0.24925,0.2857499999999999,0.259,0.1387499999999999,0.3235,0.3355,0.286,0.4782499999999999,0.2284999999999999,0.629,0.2465,0.584,0.22425,0.17625,0.20425,0.2534999999999999,0.411,0.23275,0.3369999999999999,0.16625,0.1952499999999999,0.358,0.1925,0.25225,0.31,0.11775,0.1069999999999999,0.16675,0.251,0.12475,0.23575,0.295,0.09025,0.25425,0.09675,0.3209999999999999,0.291,0.3349999999999999,0.20675,0.288,0.1262499999999999,0.12075,0.10925,0.1225,0.088,0.063,0.15475,0.08925,0.1039999999999999,0.146,0.05775,0.09,0.0792499999999999,0.0832499999999999,0.0785,0.0935,0.16325,0.16925,0.1014999999999999,0.24875,0.076,0.0905,0.11425,0.2095,0.04825,0.11925,0.0635,0.0855,0.39075,0.083,0.0569999999999999,0.11825,0.0449999999999999,0.1034999999999999,0.08725,0.1895,0.1185,0.04725,0.0187499999999999,0.0534999999999999,0.0999999999999999,0.05475,0.0544999999999999,0.062,0.087,0.0692499999999999,0.0655,0.05175,0.0569999999999999,0.05025,0.04475,0.05775,0.05825,0.0255,0.0245,0.0449999999999999,0.0404999999999999,0.0242499999999999,0.0292499999999999
Harry Potter and the Half-Blood Prince (2009),0.88975,0.63875,0.8694999999999999,0.8692500000000001,0.8692500000000001,0.63875,0.5945,0.88975,0.96625,0.8692500000000001,0.5725,0.578,0.3115,0.3395,0.7777499999999999,0.977,0.37475,0.52325,0.241,0.39225,0.33175,0.087,0.2704999999999999,0.352,0.49175,0.3585,0.98875,0.37475,0.6745,0.8692500000000001,0.8612500000000001,0.1942499999999999,0.8692500000000001,0.922,0.6745,0.123,0.50975,0.392,0.6745,0.37525,0.33875,0.60375,0.0627499999999999,0.3545,0.7635000000000001,0.28725,0.44125,0.354,0.672,0.5555,0.1485,0.207,0.10625,0.05125,0.305,0.3265,0.2105,0.15975,0.5555,0.10175,0.1395,0.0805,0.14575,0.078,0.2155,0.127,0.1094999999999999,0.03975,0.062,0.173,0.09825,0.48375,0.26675,0.05675,0.0974999999999999,0.0915,0.5125,0.1952499999999999,0.079,0.0815,0.05275,0.09675,0.10125,0.03025,0.38575,0.21525,0.2022499999999999,0.0647499999999999,0.0635,0.15375,0.1925,0.0949999999999999,0.0544999999999999,0.0969999999999999,0.078,0.04875,0.0489999999999999,0.1049999999999999,0.1039999999999999,0.1285,0.0379999999999999,0.05725,0.03375,0.0662499999999999,0.0227499999999999,0.063,0.062,0.076,0.08975,0.0359999999999999,0.069,0.1049999999999999,0.0544999999999999,0.04225,0.0695,0.04925,0.0539999999999999,0.04825,0.0287499999999999,0.0767499999999999,0.0712499999999999,0.0564999999999999,0.03,0.09975,0.0725,0.1342499999999999,0.06225,0.063,0.1485,0.04225,0.0915,0.0802499999999999,0.0185,0.03975,0.03125,0.06175,0.04925,0.05875,0.0292499999999999,0.08775,0.0354999999999999,0.0349999999999999,0.0265,0.022,0.0364999999999999,0.03475,0.0324999999999999,0.0314999999999999,0.0324999999999999
District 9 (2009),0.8327500000000001,0.8327500000000001,0.91575,0.97425,0.97625,0.968,0.96725,0.80775,0.80775,0.97425,0.8807499999999999,0.79725,0.97625,0.61675,0.4875,0.505,0.91575,0.8807499999999999,0.49475,0.4962499999999999,0.6405,0.8405,0.5015,0.8260000000000001,0.579,0.3695,0.47375,0.17375,0.23575,0.7435,0.652,0.6185,0.7435,0.304,0.39675,0.5605,0.1505,0.7665,0.198,0.4735,0.53575,0.9045,0.1604999999999999,0.18725,0.22475,0.2907499999999999,0.175,0.3725,0.17275,0.17175,0.38875,0.2837499999999999,0.77075,0.294,0.32525,0.18475,0.355,0.17325,0.2514999999999999,0.64125,0.23875,0.17725,0.36375,0.25625,0.25,0.243,0.20875,0.25475,0.3055,0.2435,0.23175,0.11525,0.1937499999999999,0.22875,0.0584999999999999,0.15725,0.03,0.1347499999999999,0.3249999999999999,0.3037499999999999,0.2875,0.29125,0.10375,0.248,0.1915,0.1855,0.2175,0.09,0.3512499999999999,0.249,0.16425,0.1714999999999999,0.1154999999999999,0.1725,0.11025,0.10425,0.27225,0.08925,0.144,0.1302499999999999,0.0989999999999999,0.10725,0.18275,0.1277499999999999,0.1932499999999999,0.196,0.05825,0.193,0.14975,0.2304999999999999,0.10725,0.2375,0.065,0.23525,0.0459999999999999,0.37575,0.0632499999999999,0.0682499999999999,0.0324999999999999,0.0549999999999999,0.17675,0.08975,0.23075,0.0787499999999999,0.0782499999999999,0.0785,0.0534999999999999,0.06,0.1084999999999999,0.0354999999999999,0.18525,0.0702499999999999,0.08675,0.22025,0.22175,0.082,0.1019999999999999,0.0554999999999999,0.08775,0.04775,0.18325,0.0802499999999999,0.0852499999999999,0.15925,0.0925,0.0484999999999999,0.1325,0.04025,0.02
