movieId,fight scenes,weapons,chase,predictable,catastrophe,first contact,alter ego,light,good,original,fantasy world,weird,surveillance,vengeance,dialogue,mentor,very funny,fun movie,greed,adaptation,transformation,betrayal,mad scientist,graphic novel,immortality,sacrifice,family,computer animation,life philosophy,melancholic,survival,runaway,creativity,culture clash,drama,not funny,pulp,teen movie,pornography,camp,absurd,sexy,death,stereotypes,childhood,life & death,unlikeable characters,quirky,robert downey jr,internet,writers,too short,awesome soundtrack,trilogy,nudity (full frontal - brief),independent film,islam,god,no plot,remake,underrated,dysfunctional family,multiple storylines,unlikely friendships,women,alternate history,classic car,drinking,simple,queer,island,goth,too long,prejudice,ghosts/afterlife,period piece,farce,irish accent,tokyo,new jersey,british,blindness,california,brothers,nudity (rear),new york city,best of 2005,hospital,wartime,doctors,race,kick-butt women,desert,memory,film noir,ensemble cast,bollywood,80s,indians,hip hop,prison,stand-up comedy,fashion,snakes,russian,single father,road movie,san francisco,1930s,good music,dreams,notable nudity,father daughter relationship,atheism,buddy movie,hotel,kidnapping,small town,workplace,divorce,cancer,foul language,shopping,adoption,stoner movie,los angeles,censorship,interracial romance,reality tv,rebellion,finnish,addiction,made for tv,wilderness,nudity (topless - brief),oil,time,directorial debut,hunting,wine,homeless,australia,french,radio,prostitution,texas,potential oscar nom,lawyer,documentary
Krrish (2006),0.99275,0.90425,0.90425,0.82325,0.861,0.959,0.99275,0.99275,0.731,0.84775,0.4217499999999999,0.7829999999999999,0.37675,0.56675,0.4975,0.4539999999999999,0.58425,0.549,0.56675,0.54525,0.44125,0.4067499999999999,0.71675,0.90625,0.39075,0.6695,0.4357499999999999,0.3602499999999999,0.2584999999999999,0.71775,0.26275,0.545,0.28825,0.545,0.545,0.33525,0.241,0.39925,0.519,0.38425,0.25025,0.37575,0.64075,0.0895,0.26825,0.4317499999999999,0.3419999999999999,0.4157499999999999,0.1709999999999999,0.156,0.237,0.0642499999999999,0.4985,0.0707499999999999,0.3535,0.4157499999999999,0.3379999999999999,0.57875,0.10525,0.18625,0.25425,0.631,0.2435,0.16925,0.14175,0.1947499999999999,0.135,0.2244999999999999,0.1885,0.198,0.3692499999999999,0.04275,0.63275,0.2764999999999999,0.0429999999999999,0.1387499999999999,0.5685,0.1322499999999999,0.31775,0.38375,0.0935,0.08625,0.1252499999999999,0.3655,0.0464999999999999,0.0687499999999999,0.2847499999999999,0.1305,0.0915,0.22925,0.26,0.1579999999999999,0.0454999999999999,0.1169999999999999,0.09775,0.04825,0.9725,0.08,0.87625,0.0324999999999999,0.0852499999999999,0.3535,0.062,0.0857499999999999,0.1755,0.2875,0.09825,0.0509999999999999,0.0944999999999999,0.492,0.29125,0.25575,0.2234999999999999,0.1694999999999999,0.0489999999999999,0.0627499999999999,0.0459999999999999,0.077,0.1225,0.04075,0.1362499999999999,0.0374999999999999,0.0324999999999999,0.03075,0.11175,0.078,0.41625,0.09425,0.0772499999999999,0.1629999999999999,0.24525,0.152,0.0695,0.0905,0.261,0.0212499999999999,0.05275,0.08675,0.013,0.0489999999999999,0.04525,0.10625,0.0675,0.05325,0.05075,0.0285,0.0409999999999999,0.0295,0.0434999999999999
Ghost Rider (2007),0.9985,0.936,0.936,0.95975,0.95975,0.965,0.9985,0.9985,0.908,0.6985,0.733,0.56425,0.902,0.8672500000000001,0.67,0.672,0.8274999999999999,0.506,0.4347499999999999,0.67625,0.6535,0.23125,0.60675,0.90375,0.624,0.34275,0.35575,0.433,0.3884999999999999,0.2937499999999999,0.29425,0.24675,0.265,0.2115,0.21975,0.3027499999999999,0.346,0.3215,0.21925,0.55825,0.348,0.2895,0.27825,0.2445,0.1902499999999999,0.25275,0.46125,0.2674999999999999,0.36,0.25475,0.27225,0.2694999999999999,0.519,0.0925,0.26875,0.12225,0.0742499999999999,0.4367499999999999,0.1624999999999999,0.2405,0.15325,0.17875,0.25075,0.1669999999999999,0.15825,0.12475,0.1725,0.1785,0.1265,0.15175,0.151,0.5265,0.15175,0.0939999999999999,0.17075,0.076,0.28225,0.10775,0.0875,0.14925,0.0787499999999999,0.18325,0.152,0.10025,0.14075,0.09175,0.15825,0.15475,0.05925,0.0994999999999999,0.1275,0.127,0.11225,0.08625,0.10525,0.05275,0.11325,0.075,0.0845,0.1357499999999999,0.079,0.10425,0.0999999999999999,0.1272499999999999,0.0692499999999999,0.1402499999999999,0.146,0.1154999999999999,0.04925,0.0625,0.0954999999999999,0.1029999999999999,0.0767499999999999,0.0775,0.05925,0.0682499999999999,0.0554999999999999,0.072,0.0939999999999999,0.0742499999999999,0.57125,0.0379999999999999,0.0785,0.0662499999999999,0.0812499999999999,0.09675,0.072,0.0722499999999999,0.0569999999999999,0.03275,0.05925,0.0539999999999999,0.068,0.04175,0.04475,0.0489999999999999,0.0504999999999999,0.0454999999999999,0.03475,0.04075,0.04475,0.0519999999999999,0.0339999999999999,0.03075,0.0454999999999999,0.0474999999999999,0.03225,0.03625,0.016
TMNT (Teenage Mutant Ninja Turtles) (2007),0.93425,0.91875,0.91875,0.9695,0.651,0.43725,0.93425,0.91075,0.651,0.726,0.4942499999999999,0.691,0.55475,0.9645,0.543,0.612,0.3824999999999999,0.5515,0.294,0.42325,0.50525,0.3189999999999999,0.57175,0.56425,0.8972500000000001,0.17975,0.9165,0.95825,0.348,0.42525,0.16025,0.2485,0.4175,0.294,0.3047499999999999,0.3055,0.22675,0.2259999999999999,0.2329999999999999,0.1735,0.1495,0.12425,0.21375,0.1322499999999999,0.49675,0.173,0.1009999999999999,0.1624999999999999,0.154,0.1795,0.17975,0.15425,0.145,0.1435,0.2005,0.1609999999999999,0.0722499999999999,0.0765,0.1295,0.0895,0.16925,0.2254999999999999,0.1525,0.151,0.11275,0.1322499999999999,0.131,0.1169999999999999,0.175,0.151,0.14325,0.1079999999999999,0.1342499999999999,0.1054999999999999,0.1297499999999999,0.0695,0.1069999999999999,0.128,0.17375,0.1255,0.0797499999999999,0.10725,0.08625,0.2022499999999999,0.1302499999999999,0.49,0.0835,0.10375,0.04525,0.10175,0.0632499999999999,0.09525,0.0364999999999999,0.1282499999999999,0.0994999999999999,0.0579999999999999,0.075,0.15775,0.06125,0.12475,0.0785,0.09375,0.05775,0.0339999999999999,0.0569999999999999,0.0837499999999999,0.0777499999999999,0.0662499999999999,0.06025,0.0685,0.067,0.05425,0.0324999999999999,0.0424999999999999,0.0695,0.0812499999999999,0.08975,0.0695,0.05875,0.05475,0.04375,0.0277499999999999,0.03925,0.1402499999999999,0.0847499999999999,0.04475,0.0777499999999999,0.03525,0.0687499999999999,0.0349999999999999,0.0295,0.06175,0.05875,0.0424999999999999,0.04675,0.03575,0.03225,0.04875,0.0564999999999999,0.0217499999999999,0.05425,0.04375,0.03025,0.03,0.04625,0.0292499999999999,0.03725,0.0197499999999999,0.0275
Spider-Man 3 (2007),0.99875,0.982,0.982,0.98675,0.98675,0.946,0.99875,0.99875,0.9385,0.73875,0.482,0.474,0.977,0.93475,0.63525,0.516,0.53425,0.46275,0.3572499999999999,0.44775,0.56375,0.45075,0.365,0.703,0.21475,0.50225,0.4155,0.3309999999999999,0.349,0.264,0.27475,0.298,0.2905,0.3017499999999999,0.3045,0.3419999999999999,0.2634999999999999,0.29825,0.22125,0.185,0.152,0.14925,0.37525,0.2415,0.255,0.22425,0.307,0.182,0.2857499999999999,0.15275,0.27725,0.39675,0.25325,0.7155,0.16575,0.22125,0.1149999999999999,0.1257499999999999,0.22275,0.14175,0.1644999999999999,0.20975,0.1987499999999999,0.25225,0.1644999999999999,0.11525,0.16975,0.156,0.2415,0.1405,0.1292499999999999,0.2299999999999999,0.1887499999999999,0.1312499999999999,0.259,0.066,0.1235,0.1039999999999999,0.1282499999999999,0.1815,0.1435,0.1292499999999999,0.12325,0.1175,0.129,0.56125,0.14775,0.18675,0.0865,0.12275,0.1262499999999999,0.0999999999999999,0.06025,0.359,0.09025,0.082,0.127,0.05775,0.0785,0.0944999999999999,0.118,0.0812499999999999,0.122,0.05675,0.05175,0.127,0.08,0.11125,0.04675,0.0697499999999999,0.0805,0.074,0.0944999999999999,0.05075,0.0692499999999999,0.0875,0.079,0.06225,0.0747499999999999,0.32425,0.09625,0.04625,0.0827499999999999,0.0642499999999999,0.0677499999999999,0.05925,0.04275,0.076,0.067,0.05875,0.031,0.079,0.0479999999999999,0.04075,0.0652499999999999,0.0469999999999999,0.079,0.0379999999999999,0.019,0.0364999999999999,0.08825,0.0222499999999999,0.03975,0.03375,0.0424999999999999,0.0245,0.0369999999999999,0.0339999999999999,0.02
Pirates of the Caribbean: At World's End (2007),0.96925,0.96125,0.96125,0.96925,0.96925,0.8540000000000001,0.33125,0.3485,0.8420000000000001,0.8089999999999999,0.8302499999999999,0.7629999999999999,0.70225,0.4702499999999999,0.684,0.434,0.61025,0.6555,0.6625,0.23725,0.4379999999999999,0.69825,0.3095,0.12025,0.25875,0.24975,0.37,0.32775,0.4227499999999999,0.273,0.1935,0.38475,0.4585,0.4145,0.39725,0.2927499999999999,0.26575,0.26975,0.2214999999999999,0.0675,0.31975,0.1525,0.17125,0.40425,0.1937499999999999,0.2987499999999999,0.059,0.424,0.1059999999999999,0.1397499999999999,0.344,0.3209999999999999,0.22375,0.8614999999999999,0.11725,0.2214999999999999,0.1659999999999999,0.0504999999999999,0.521,0.0939999999999999,0.20875,0.1609999999999999,0.14275,0.197,0.1589999999999999,0.1317499999999999,0.14125,0.1674999999999999,0.1892499999999999,0.15725,0.23625,0.03425,0.741,0.139,0.821,0.121,0.15425,0.12,0.1064999999999999,0.1149999999999999,0.1955,0.1014999999999999,0.0785,0.08925,0.10125,0.05575,0.05125,0.084,0.1387499999999999,0.08825,0.0984999999999999,0.09275,0.23575,0.3662499999999999,0.0905,0.1505,0.08825,0.03625,0.1094999999999999,0.0725,0.0832499999999999,0.0767499999999999,0.0979999999999999,0.0595,0.0785,0.03625,0.09325,0.0554999999999999,0.0419999999999999,0.1009999999999999,0.1039999999999999,0.076,0.10075,0.0705,0.0752499999999999,0.11775,0.1149999999999999,0.0845,0.0842499999999999,0.09525,0.03475,0.04775,0.0665,0.0424999999999999,0.0647499999999999,0.03525,0.04375,0.0514999999999999,0.04775,0.0652499999999999,0.0509999999999999,0.05625,0.0504999999999999,0.0569999999999999,0.0222499999999999,0.0632499999999999,0.1402499999999999,0.04425,0.0262499999999999,0.0334999999999999,0.0369999999999999,0.03325,0.0339999999999999,0.04775,0.03175,0.03675,0.0419999999999999,0.0225,0.015
Fantastic Four: Rise of the Silver Surfer (2007),0.9995,0.95525,0.95525,0.98175,0.98175,0.97075,0.9995,0.9995,0.9085,0.6985,0.7475,0.5635,0.918,0.5855,0.73375,0.4649999999999999,0.81525,0.6355,0.30625,0.56725,0.75125,0.3125,0.67175,0.65875,0.506,0.52225,0.4755,0.49,0.40625,0.1922499999999999,0.4765,0.2355,0.41625,0.2435,0.27125,0.3015,0.25925,0.285,0.15075,0.49275,0.26725,0.1902499999999999,0.16925,0.1945,0.1785,0.1992499999999999,0.63425,0.1825,0.2845,0.28525,0.2865,0.633,0.11075,0.2465,0.173,0.0732499999999999,0.1317499999999999,0.155,0.22725,0.18675,0.1327499999999999,0.1654999999999999,0.2299999999999999,0.15875,0.1604999999999999,0.11425,0.1505,0.1292499999999999,0.1957499999999999,0.1335,0.2055,0.1375,0.1064999999999999,0.10125,0.2135,0.0692499999999999,0.1385,0.084,0.131,0.1725,0.20525,0.1584999999999999,0.145,0.0984999999999999,0.0969999999999999,0.1835,0.32575,0.1337499999999999,0.0822499999999999,0.1367499999999999,0.15075,0.10975,0.118,0.0705,0.09225,0.0974999999999999,0.1302499999999999,0.04375,0.0785,0.0905,0.0717499999999999,0.1104999999999999,0.14925,0.068,0.067,0.1255,0.1014999999999999,0.11175,0.0514999999999999,0.04925,0.0885,0.08625,0.066,0.0514999999999999,0.0292499999999999,0.0964999999999999,0.04475,0.06,0.1235,0.1195,0.0635,0.0282499999999999,0.17675,0.065,0.061,0.074,0.05825,0.0727499999999999,0.0419999999999999,0.0637499999999999,0.0409999999999999,0.04825,0.05975,0.03075,0.0287499999999999,0.09675,0.0745,0.0319999999999999,0.018,0.04975,0.03825,0.0389999999999999,0.0267499999999999,0.04925,0.03175,0.0252499999999999,0.03,0.03975,0.0142499999999999
Live Free or Die Hard (2007),0.98925,0.98925,0.98925,0.8887499999999999,0.96925,0.8427500000000001,0.80525,0.7785,0.96925,0.83325,0.405,0.42225,0.66175,0.917,0.633,0.62275,0.4655,0.60975,0.57275,0.27075,0.4255,0.57275,0.173,0.2017499999999999,0.2704999999999999,0.3642499999999999,0.30025,0.3784999999999999,0.45975,0.27675,0.42,0.4685,0.2895,0.3575,0.544,0.33125,0.2837499999999999,0.30025,0.2002499999999999,0.084,0.206,0.1755,0.2055,0.3442499999999999,0.287,0.24775,0.11625,0.16825,0.1119999999999999,0.432,0.15825,0.187,0.152,0.4405,0.22525,0.14775,0.16575,0.06175,0.21,0.1159999999999999,0.22825,0.15975,0.11625,0.179,0.182,0.1169999999999999,0.54925,0.246,0.18475,0.1345,0.16525,0.0489999999999999,0.49375,0.1912499999999999,0.1014999999999999,0.079,0.14125,0.18275,0.1365,0.3135,0.11475,0.14775,0.27075,0.1059999999999999,0.0787499999999999,0.1995,0.14475,0.2145,0.08,0.14175,0.1659999999999999,0.202,0.1315,0.1195,0.074,0.085,0.1119999999999999,0.11975,0.1337499999999999,0.0504999999999999,0.0915,0.0722499999999999,0.1009999999999999,0.1902499999999999,0.062,0.15425,0.14225,0.141,0.0369999999999999,0.063,0.0667499999999999,0.1387499999999999,0.5815,0.0847499999999999,0.391,0.1129999999999999,0.4117499999999999,0.08925,0.0752499999999999,0.1669999999999999,0.062,0.417,0.093,0.09525,0.0705,0.11925,0.1275,0.0845,0.04025,0.0652499999999999,0.03875,0.0549999999999999,0.05225,0.06025,0.0662499999999999,0.122,0.1315,0.05275,0.05875,0.03325,0.04375,0.04175,0.03375,0.05075,0.0534999999999999,0.0692499999999999,0.0742499999999999,0.0374999999999999,0.0217499999999999
Transformers (2007),0.989,0.989,0.989,0.9775,0.9775,0.97525,0.8474999999999999,0.8380000000000001,0.92775,0.8109999999999999,0.726,0.8109999999999999,0.911,0.4742499999999999,0.82575,0.57675,0.78075,0.7617499999999999,0.8109999999999999,0.45475,0.673,0.39125,0.92325,0.66825,0.39975,0.633,0.69575,0.8049999999999999,0.43725,0.301,0.6455,0.39475,0.44075,0.294,0.4712499999999999,0.294,0.21075,0.74025,0.24425,0.23125,0.36975,0.2975,0.16875,0.6175,0.382,0.2085,0.3035,0.1765,0.29925,0.27725,0.16675,0.33525,0.3934999999999999,0.3117499999999999,0.236,0.125,0.3107499999999999,0.17275,0.34975,0.1922499999999999,0.199,0.15375,0.16525,0.1885,0.1515,0.17375,0.21475,0.25825,0.32175,0.13,0.31225,0.05675,0.62525,0.2204999999999999,0.1485,0.09725,0.1639999999999999,0.132,0.2624999999999999,0.1455,0.154,0.1185,0.155,0.10175,0.1535,0.131,0.2837499999999999,0.1397499999999999,0.3107499999999999,0.119,0.24075,0.12025,0.4147499999999999,0.21775,0.0857499999999999,0.1154999999999999,0.10825,0.3077499999999999,0.08875,0.1295,0.0812499999999999,0.0944999999999999,0.11875,0.12325,0.0742499999999999,0.16675,0.073,0.1014999999999999,0.05675,0.1039999999999999,0.09775,0.174,0.09825,0.0777499999999999,0.1579999999999999,0.076,0.066,0.0775,0.0795,0.1039999999999999,0.04775,0.16975,0.14525,0.086,0.0835,0.0825,0.0642499999999999,0.0722499999999999,0.04075,0.083,0.0339999999999999,0.04925,0.07,0.03875,0.0469999999999999,0.09825,0.093,0.0529999999999999,0.03975,0.0242499999999999,0.0344999999999999,0.0384999999999999,0.03125,0.081,0.03675,0.0449999999999999,0.06125,0.03125,0.0217499999999999
Beowulf (2007),0.91175,0.91175,0.91175,0.80125,0.8027500000000001,0.80975,0.5845,0.46475,0.8027500000000001,0.92475,0.9665,0.95375,0.73175,0.654,0.647,0.42725,0.3329999999999999,0.348,0.92475,0.8007500000000001,0.4685,0.488,0.6145,0.744,0.67925,0.428,0.4705,0.961,0.3389999999999999,0.44025,0.2694999999999999,0.27575,0.4295,0.403,0.44425,0.3562499999999999,0.32125,0.16075,0.41325,0.1149999999999999,0.2284999999999999,0.26775,0.2925,0.3025,0.153,0.3465,0.1555,0.17425,0.0687499999999999,0.1574999999999999,0.2514999999999999,0.1342499999999999,0.126,0.15325,0.3077499999999999,0.2835,0.24875,0.21575,0.0777499999999999,0.24625,0.1395,0.23625,0.22375,0.1377499999999999,0.22225,0.26975,0.16475,0.305,0.20375,0.154,0.1285,0.369,0.1287499999999999,0.26625,0.1089999999999999,0.15475,0.1069999999999999,0.207,0.1569999999999999,0.1325,0.15825,0.1604999999999999,0.1024999999999999,0.0989999999999999,0.10225,0.0712499999999999,0.249,0.15775,0.0732499999999999,0.1355,0.0825,0.05925,0.0672499999999999,0.0954999999999999,0.0939999999999999,0.03875,0.10775,0.061,0.1684999999999999,0.0787499999999999,0.08975,0.084,0.0625,0.2405,0.0807499999999999,0.0554999999999999,0.09975,0.03325,0.0685,0.0772499999999999,0.10225,0.09125,0.0459999999999999,0.197,0.0429999999999999,0.04075,0.03725,0.08625,0.083,0.1079999999999999,0.0595,0.1059999999999999,0.04425,0.0777499999999999,0.092,0.062,0.0647499999999999,0.061,0.0444999999999999,0.0817499999999999,0.04625,0.0657499999999999,0.0509999999999999,0.0979999999999999,0.0569999999999999,0.0444999999999999,0.0329999999999999,0.0732499999999999,0.05425,0.04925,0.05575,0.0349999999999999,0.0349999999999999,0.0242499999999999,0.0494999999999999,0.0464999999999999,0.0762499999999999,0.0245,0.03025
Hellboy II: The Golden Army (2008),0.995,0.9635,0.9635,0.8967499999999999,0.8967499999999999,0.9225,0.995,0.995,0.8134999999999999,0.9155,0.9685,0.95325,0.8267500000000001,0.58375,0.6815,0.55225,0.827,0.5835,0.9155,0.535,0.5135,0.4295,0.6715,0.8987499999999999,0.5815,0.6895,0.3552499999999999,0.55475,0.519,0.6135,0.59625,0.407,0.7175,0.4227499999999999,0.407,0.31325,0.4529999999999999,0.132,0.4345,0.178,0.31625,0.20925,0.26625,0.22075,0.25225,0.749,0.2415,0.5355,0.284,0.10325,0.26425,0.205,0.301,0.367,0.1992499999999999,0.4345,0.131,0.0825,0.124,0.04425,0.33825,0.22225,0.1927499999999999,0.262,0.1307499999999999,0.2475,0.18625,0.27775,0.246,0.1465,0.14275,0.5895,0.12175,0.2025,0.3515,0.09125,0.15,0.31575,0.2654999999999999,0.17075,0.1252499999999999,0.122,0.1039999999999999,0.1307499999999999,0.0842499999999999,0.1225,0.20975,0.1014999999999999,0.0944999999999999,0.155,0.1664999999999999,0.1054999999999999,0.11875,0.09025,0.093,0.2204999999999999,0.0672499999999999,0.068,0.0795,0.0529999999999999,0.0742499999999999,0.0885,0.0752499999999999,0.14975,0.0544999999999999,0.0272499999999999,0.1109999999999999,0.0712499999999999,0.0657499999999999,0.14575,0.0969999999999999,0.04525,0.0795,0.08925,0.12275,0.0772499999999999,0.0459999999999999,0.1164999999999999,0.1245,0.085,0.05825,0.0434999999999999,0.12325,0.092,0.0625,0.0434999999999999,0.0479999999999999,0.0519999999999999,0.0292499999999999,0.40725,0.0675,0.0419999999999999,0.0627499999999999,0.065,0.0755,0.09675,0.0777499999999999,0.0855,0.04025,0.0745,0.04375,0.0682499999999999,0.0474999999999999,0.04975,0.03675,0.03975,0.0752499999999999,0.0152499999999999,0.024
Jumper (2008),0.986,0.9595,0.9595,0.93125,0.93125,0.9165,0.986,0.986,0.8122499999999999,0.621,0.432,0.54625,0.5885,0.3515,0.52975,0.59975,0.62775,0.50675,0.3515,0.8245,0.473,0.30425,0.3067499999999999,0.2827499999999999,0.2294999999999999,0.3425,0.26575,0.3355,0.45975,0.2125,0.3515,0.26475,0.4449999999999999,0.25775,0.23325,0.349,0.2544999999999999,0.76,0.16225,0.16725,0.2145,0.17525,0.1245,0.254,0.16175,0.2209999999999999,0.6355,0.18175,0.1825,0.4772499999999999,0.32975,0.418,0.084,0.1375,0.14575,0.0994999999999999,0.1084999999999999,0.22325,0.31025,0.0762499999999999,0.211,0.15175,0.0949999999999999,0.11375,0.173,0.1119999999999999,0.1392499999999999,0.1337499999999999,0.16675,0.1315,0.1362499999999999,0.05775,0.1275,0.11675,0.0825,0.0677499999999999,0.09675,0.23575,0.16025,0.1634999999999999,0.16925,0.1367499999999999,0.1357499999999999,0.146,0.1362499999999999,0.1114999999999999,0.126,0.10775,0.0735,0.0695,0.12275,0.135,0.1525,0.09325,0.0857499999999999,0.03225,0.0817499999999999,0.04875,0.0675,0.0984999999999999,0.0655,0.068,0.0692499999999999,0.1019999999999999,0.07,0.08775,0.1039999999999999,0.0944999999999999,0.03875,0.05225,0.09375,0.0805,0.05625,0.066,0.05725,0.0915,0.0765,0.071,0.0742499999999999,0.05325,0.04325,0.0305,0.0727499999999999,0.073,0.0665,0.05725,0.0665,0.062,0.0584999999999999,0.04275,0.0549999999999999,0.06175,0.05425,0.03975,0.03575,0.0637499999999999,0.0539999999999999,0.04475,0.1495,0.04275,0.0775,0.06075,0.0265,0.029,0.0359999999999999,0.026,0.0175,0.0237499999999999,0.0165
Zebraman (2004),0.98875,0.509,0.601,0.74275,0.78775,0.72675,0.98875,0.98875,0.78775,0.72475,0.52975,0.60175,0.562,0.619,0.53675,0.663,0.70125,0.59575,0.4395,0.381,0.55925,0.51275,0.3635,0.658,0.0822499999999999,0.75125,0.1425,0.15275,0.38725,0.38275,0.0807499999999999,0.46375,0.2504999999999999,0.46375,0.509,0.293,0.3209999999999999,0.4347499999999999,0.58875,0.3165,0.629,0.3067499999999999,0.1397499999999999,0.03575,0.5655,0.247,0.392,0.48075,0.14725,0.299,0.15525,0.4105,0.1064999999999999,0.1312499999999999,0.27325,0.4177499999999999,0.1644999999999999,0.1275,0.08,0.0082499999999999,0.51675,0.1704999999999999,0.0939999999999999,0.267,0.487,0.0979999999999999,0.16275,0.582,0.2249999999999999,0.26025,0.198,0.0692499999999999,0.2155,0.14675,0.0827499999999999,0.34875,0.5805,0.0792499999999999,0.33925,0.0379999999999999,0.06225,0.24525,0.11775,0.09,0.2475,0.1445,0.09575,0.0772499999999999,0.1644999999999999,0.209,0.2865,0.0727499999999999,0.0837499999999999,0.2249999999999999,0.093,0.05825,0.7275,0.20575,0.24825,0.0655,0.175,0.1044999999999999,0.10675,0.0172499999999999,0.10125,0.4619999999999999,0.10475,0.128,0.09225,0.1064999999999999,0.4885,0.0245,0.38975,0.0434999999999999,0.0242499999999999,0.10075,0.02,0.0665,0.10175,0.14725,0.085,0.26125,0.0815,0.0359999999999999,0.0334999999999999,0.09225,0.0494999999999999,0.0584999999999999,0.0812499999999999,0.17675,0.0235,0.0682499999999999,0.10275,0.04025,0.0314999999999999,0.06025,0.12225,0.03575,0.15325,0.05875,0.0419999999999999,0.0722499999999999,0.04275,0.0657499999999999,0.04375,0.08925,0.345,0.018,0.008
"Forbidden Kingdom, The (2008)",0.9765,0.9285,0.9285,0.6775,0.72525,0.716,0.39775,0.31875,0.76725,0.6995,0.9645,0.6605,0.471,0.5595,0.50525,0.8267500000000001,0.428,0.5465,0.46975,0.31675,0.46075,0.44425,0.22525,0.0954999999999999,0.8674999999999999,0.2095,0.3305,0.3305,0.4217499999999999,0.38725,0.142,0.44825,0.304,0.6665,0.283,0.32475,0.236,0.5145,0.1922499999999999,0.15075,0.2,0.138,0.16025,0.4147499999999999,0.33475,0.22525,0.071,0.23725,0.089,0.2299999999999999,0.1089999999999999,0.15875,0.3409999999999999,0.243,0.1292499999999999,0.0905,0.1654999999999999,0.069,0.13,0.0875,0.196,0.155,0.12325,0.3027499999999999,0.0989999999999999,0.1945,0.2264999999999999,0.1845,0.30225,0.14625,0.1555,0.0672499999999999,0.1134999999999999,0.131,0.135,0.179,0.11075,0.1352499999999999,0.10075,0.0727499999999999,0.0964999999999999,0.15675,0.09725,0.245,0.09625,0.0434999999999999,0.0504999999999999,0.09625,0.076,0.1024999999999999,0.087,0.15625,0.12125,0.1327499999999999,0.0855,0.0339999999999999,0.1159999999999999,0.1664999999999999,0.1674999999999999,0.0852499999999999,0.09275,0.0755,0.04375,0.11325,0.1009999999999999,0.0419999999999999,0.092,0.04675,0.081,0.14825,0.17425,0.05925,0.03825,0.0677499999999999,0.16875,0.06125,0.0969999999999999,0.0925,0.0742499999999999,0.0615,0.05225,0.0225,0.0687499999999999,0.078,0.091,0.0389999999999999,0.0692499999999999,0.0627499999999999,0.0349999999999999,0.1555,0.15075,0.0662499999999999,0.08725,0.0685,0.05825,0.03875,0.14525,0.073,0.0314999999999999,0.092,0.04175,0.0817499999999999,0.0384999999999999,0.0277499999999999,0.0354999999999999,0.064,0.0529999999999999,0.0237499999999999,0.022
"Chronicles of Narnia: Prince Caspian, The (2008)",0.92625,0.905,0.905,0.92625,0.92625,0.8525,0.33825,0.4367499999999999,0.8282499999999999,0.7769999999999999,0.98875,0.70075,0.52725,0.33725,0.71175,0.54925,0.4315,0.47275,0.40375,0.98575,0.46975,0.45475,0.1942499999999999,0.1292499999999999,0.196,0.376,0.94725,0.94725,0.38125,0.23875,0.1277499999999999,0.33175,0.33425,0.3155,0.3125,0.31875,0.20525,0.4014999999999999,0.16225,0.1154999999999999,0.11525,0.1064999999999999,0.1689999999999999,0.2289999999999999,0.70675,0.38625,0.0635,0.1307499999999999,0.10675,0.143,0.2905,0.32825,0.2294999999999999,0.59975,0.139,0.122,0.2574999999999999,0.11825,0.2017499999999999,0.069,0.14225,0.11225,0.1694999999999999,0.27025,0.14175,0.1009999999999999,0.1589999999999999,0.138,0.1372499999999999,0.1305,0.17975,0.04025,0.4795,0.26625,0.11225,0.1985,0.05525,0.20525,0.05475,0.1285,0.33575,0.08,0.08975,0.0765,0.0579999999999999,0.0559999999999999,0.12475,0.1312499999999999,0.2574999999999999,0.1014999999999999,0.128,0.05825,0.0334999999999999,0.0807499999999999,0.0825,0.06225,0.1074999999999999,0.0524999999999999,0.10225,0.0787499999999999,0.0685,0.0715,0.07,0.0765,0.09475,0.0524999999999999,0.08725,0.0579999999999999,0.05725,0.0559999999999999,0.0865,0.0504999999999999,0.03175,0.087,0.04625,0.0935,0.0782499999999999,0.0645,0.1044999999999999,0.0625,0.0449999999999999,0.1164999999999999,0.05825,0.0939999999999999,0.0549999999999999,0.03675,0.02975,0.0755,0.05925,0.0842499999999999,0.03975,0.0782499999999999,0.10225,0.05925,0.02,0.05625,0.0662499999999999,0.03975,0.03775,0.0429999999999999,0.04075,0.0359999999999999,0.027,0.03,0.03175,0.0232499999999999,0.0469999999999999,0.03575,0.0147499999999999
