movieId,drama,melancholic,original,greed,culture clash,weird,independent film,good,runaway,life & death,vengeance,drinking,unlikely friendships,mentor,dialogue,pornography,life philosophy,dysfunctional family,quirky,death,betrayal,catastrophe,adaptation,childhood,light,hospital,family,sacrifice,prejudice,addiction,cancer,very funny,writers,queer,teen movie,creativity,not funny,nudity (full frontal - brief),transformation,women,small town,doctors,predictable,good music,sexy,surveillance,dreams,absurd,islam,nudity (topless - brief),divorce,fantasy world,british,stereotypes,chase,multiple storylines,classic car,underrated,road movie,first contact,fight scenes,new jersey,awesome soundtrack,survival,irish accent,period piece,fun movie,california,alter ego,simple,memory,workplace,brothers,film noir,censorship,adoption,weapons,directorial debut,tokyo,bollywood,father daughter relationship,hotel,foul language,computer animation,blindness,atheism,potential oscar nom,single father,too long,farce,prison,homeless,wilderness,wartime,stoner movie,texas,best of 2005,new york city,ensemble cast,stand-up comedy,interracial romance,1930s,god,pulp,rebellion,alternate history,internet,indians,documentary,race,wine,80s,hunting,lawyer,prostitution,mad scientist,nudity (rear),camp,australia,unlikeable characters,radio,immortality,french,made for tv,island,hip hop,notable nudity,los angeles,ghosts/afterlife,goth,finnish,russian,shopping,robert downey jr,san francisco,reality tv,oil,kick-butt women,desert,graphic novel,kidnapping,no plot,buddy movie,snakes,time,fashion,trilogy,too short,remake
"Rage in Placid Lake, The (2003)",0.7909999999999999,0.7942499999999999,0.89375,0.7909999999999999,0.7909999999999999,0.86225,0.96125,0.57975,0.7709999999999999,0.6805,0.7909999999999999,0.56525,0.99375,0.569,0.4762499999999999,0.6155,0.351,0.2945,0.8002499999999999,0.5955,0.49475,0.53225,0.5015,0.7509999999999999,0.4287499999999999,0.34375,0.2219999999999999,0.2624999999999999,0.36775,0.33275,0.03925,0.4465,0.1099999999999999,0.388,0.7385,0.237,0.251,0.1262499999999999,0.25275,0.194,0.15325,0.582,0.35575,0.397,0.61925,0.178,0.6485,0.518,0.2827499999999999,0.09575,0.0449999999999999,0.59825,0.378,0.63775,0.2319999999999999,0.28075,0.1634999999999999,0.254,0.23375,0.37575,0.307,0.7522500000000001,0.3179999999999999,0.0797499999999999,0.244,0.0762499999999999,0.2329999999999999,0.54225,0.486,0.0717499999999999,0.2135,0.3379999999999999,0.13,0.246,0.303,0.2017499999999999,0.22175,0.50975,0.359,0.0974999999999999,0.1014999999999999,0.24425,0.28725,0.12225,0.03425,0.0702499999999999,0.1967499999999999,0.1385,0.12125,0.265,0.079,0.0349999999999999,0.03725,0.0777499999999999,0.52825,0.05675,0.10225,0.015,0.1515,0.0802499999999999,0.0489999999999999,0.123,0.0939999999999999,0.1395,0.82375,0.0479999999999999,0.133,0.066,0.0979999999999999,0.1535,0.01,0.1327499999999999,0.0175,0.026,0.0434999999999999,0.1099999999999999,0.09675,0.10325,0.7929999999999999,0.0344999999999999,0.34775,0.0414999999999999,0.013,0.05675,0.04775,0.4455,0.04475,0.0775,0.0647499999999999,0.186,0.352,0.03175,0.2455,0.093,0.1435,0.0257499999999999,0.0414999999999999,0.1164999999999999,0.092,0.0262499999999999,0.03075,0.03575,0.0192499999999999,0.1305,0.0364999999999999,0.02975,0.11825,0.05475,0.014
Soldier's Girl (2003),0.92575,0.92575,0.92575,0.69125,0.92575,0.74075,0.92575,0.8759999999999999,0.59425,0.77125,0.74075,0.1897499999999999,0.51675,0.946,0.3745,0.7505,0.3185,0.4227499999999999,0.25875,0.63475,0.37825,0.4317499999999999,0.1124999999999999,0.0812499999999999,0.3399999999999999,0.33775,0.073,0.68575,0.68575,0.50925,0.30725,0.57275,0.0954999999999999,0.98825,0.146,0.149,0.3754999999999999,0.4267499999999999,0.3037499999999999,0.7495,0.1435,0.3195,0.6255,0.0707499999999999,0.7505,0.38025,0.1302499999999999,0.2324999999999999,0.627,0.422,0.27025,0.25175,0.44675,0.126,0.1669999999999999,0.183,0.10525,0.18625,0.1932499999999999,0.27525,0.15,0.2995,0.12325,0.05575,0.1029999999999999,0.22225,0.093,0.264,0.14125,0.0632499999999999,0.26925,0.0605,0.1704999999999999,0.0999999999999999,0.396,0.0807499999999999,0.3625,0.0697499999999999,0.0705,0.266,0.1039999999999999,0.03075,0.0344999999999999,0.14325,0.3844999999999999,0.301,0.37175,0.0272499999999999,0.1154999999999999,0.152,0.3155,0.0559999999999999,0.31525,0.2045,0.08875,0.0979999999999999,0.05075,0.1505,0.03375,0.6165,0.499,0.0469999999999999,0.0782499999999999,0.10775,0.03725,0.36275,0.0835,0.0384999999999999,0.16975,0.2985,0.1159999999999999,0.04325,0.0215,0.3592499999999999,0.1034999999999999,0.11425,0.1967499999999999,0.27325,0.0187499999999999,0.2289999999999999,0.05225,0.08775,0.05075,0.3269999999999999,0.04275,0.10325,0.178,0.0349999999999999,0.0115,0.05525,0.0215,0.078,0.0157499999999999,0.0672499999999999,0.1579999999999999,0.0369999999999999,0.0115,0.063,0.0175,0.72375,0.026,0.0319999999999999,0.04375,0.0155,0.06,0.1375,0.021,0.0324999999999999,0.0232499999999999
Head-On (Gegen die Wand) (2004),0.90275,0.95525,0.8725,0.8725,0.8460000000000001,0.95525,0.7909999999999999,0.91225,0.8725,0.63425,0.7867500000000001,0.7745,0.58875,0.35175,0.48075,0.7825,0.5455,0.49475,0.47375,0.4105,0.48375,0.4275,0.3165,0.1342499999999999,0.38375,0.4882499999999999,0.3409999999999999,0.3485,0.3209999999999999,0.6385,0.17175,0.1785,0.2594999999999999,0.258,0.10925,0.2289999999999999,0.32475,0.4645,0.27,0.2324999999999999,0.1594999999999999,0.24575,0.16875,0.37775,0.4529999999999999,0.2135,0.1745,0.22125,0.4912499999999999,0.258,0.57625,0.21825,0.26375,0.1265,0.1967499999999999,0.348,0.17275,0.22025,0.1725,0.1679999999999999,0.18625,0.16075,0.37775,0.16325,0.26375,0.076,0.0865,0.144,0.1287499999999999,0.1307499999999999,0.08,0.1255,0.12325,0.3219999999999999,0.2012499999999999,0.2199999999999999,0.15625,0.1574999999999999,0.24625,0.2435,0.0944999999999999,0.279,0.0574999999999999,0.1124999999999999,0.0974999999999999,0.085,0.2284999999999999,0.0247499999999999,0.1347499999999999,0.1975,0.2115,0.0852499999999999,0.0905,0.90675,0.067,0.1175,0.31375,0.05475,0.0847499999999999,0.1347499999999999,0.3249999999999999,0.15925,0.085,0.09275,0.1277499999999999,0.068,0.05425,0.12475,0.1505,0.0632499999999999,0.1669999999999999,0.05875,0.0579999999999999,0.024,0.16975,0.05575,0.29525,0.0404999999999999,0.0615,0.0822499999999999,0.029,0.0499999999999999,0.1654999999999999,0.0469999999999999,0.04025,0.0687499999999999,0.0637499999999999,0.0494999999999999,0.05825,0.351,0.1775,0.1997499999999999,0.03325,0.0727499999999999,0.0272499999999999,0.0394999999999999,0.1347499999999999,0.072,0.0832499999999999,0.0319999999999999,0.04175,0.06225,0.04425,0.0369999999999999,0.0222499999999999,0.012,0.0627499999999999,0.0384999999999999,0.013
"Twilight Samurai, The (Tasogare Seibei) (2002)",0.92275,0.93425,0.87175,0.8925000000000001,0.87175,0.8987499999999999,0.849,0.87175,0.8222499999999999,0.6335,0.8222499999999999,0.849,0.5795,0.7385,0.7777499999999999,0.682,0.43625,0.7885,0.2784999999999999,0.37,0.5735,0.41725,0.2925,0.835,0.46375,0.2907499999999999,0.50575,0.49175,0.3055,0.156,0.1987499999999999,0.2654999999999999,0.1312499999999999,0.2279999999999999,0.1644999999999999,0.31,0.35675,0.2875,0.4107499999999999,0.09925,0.1892499999999999,0.16825,0.11625,0.3984999999999999,0.15825,0.56625,0.271,0.1139999999999999,0.1704999999999999,0.20375,0.29225,0.358,0.36875,0.24825,0.3522499999999999,0.292,0.416,0.1634999999999999,0.2165,0.1395,0.784,0.1604999999999999,0.3984999999999999,0.13,0.23875,0.554,0.1382499999999999,0.1624999999999999,0.28125,0.417,0.1967499999999999,0.1709999999999999,0.1745,0.46375,0.05975,0.1745,0.51775,0.15475,0.8765000000000001,0.5965,0.2125,0.11825,0.1405,0.13,0.25475,0.074,0.14825,0.8905000000000001,0.2234999999999999,0.11125,0.1004999999999999,0.15325,0.1024999999999999,0.1322499999999999,0.09825,0.092,0.14,0.05375,0.06,0.2065,0.123,0.1175,0.074,0.11025,0.43875,0.0935,0.0712499999999999,0.195,0.1445,0.1275,0.20875,0.076,0.082,0.0434999999999999,0.05725,0.0875,0.0772499999999999,0.05875,0.0554999999999999,0.0292499999999999,0.0424999999999999,0.09675,0.186,0.072,0.09625,0.0787499999999999,0.0855,0.04225,0.06025,0.03525,0.29225,0.091,0.03075,0.03925,0.0349999999999999,0.0324999999999999,0.1004999999999999,0.1485,0.0665,0.0409999999999999,0.1004999999999999,0.076,0.0652499999999999,0.0637499999999999,0.067,0.0474999999999999,0.275,0.073,0.0197499999999999
"Facing Windows (Finestra di fronte, La) (2003)",0.9385,0.9205,0.9385,0.9385,0.8420000000000001,0.8420000000000001,0.84575,0.6805,0.78075,0.84575,0.65675,0.595,0.8234999999999999,0.8085,0.8420000000000001,0.561,0.68425,0.31375,0.4185,0.39275,0.7635000000000001,0.4245,0.355,0.408,0.393,0.51275,0.14275,0.63375,0.2165,0.375,0.2485,0.44075,0.29825,0.7335,0.1815,0.22475,0.35975,0.26475,0.36,0.4529999999999999,0.175,0.18375,0.27475,0.32475,0.4499999999999999,0.56125,0.7475,0.3037499999999999,0.33125,0.48475,0.346,0.216,0.58825,0.3175,0.50875,0.5375,0.562,0.086,0.33525,0.174,0.175,0.3884999999999999,0.32475,0.24225,0.2125,0.23925,0.185,0.09875,0.271,0.2855,0.8472500000000001,0.2865,0.0802499999999999,0.1614999999999999,0.05325,0.141,0.175,0.18425,0.172,0.10825,0.0702499999999999,0.12,0.27525,0.2455,0.2987499999999999,0.1009999999999999,0.40825,0.0339999999999999,0.1365,0.20425,0.17275,0.19,0.18075,0.3425,0.1392499999999999,0.09225,0.0484999999999999,0.18475,0.1104999999999999,0.1875,0.05125,0.24275,0.1009999999999999,0.14775,0.124,0.1175,0.04925,0.2105,0.11725,0.26175,0.089,0.0574999999999999,0.156,0.0469999999999999,0.18525,0.06025,0.21675,0.0822499999999999,0.05625,0.0334999999999999,0.0895,0.0727499999999999,0.1604999999999999,0.05525,0.05925,0.08,0.32625,0.04125,0.256,0.1397499999999999,0.0295,0.29825,0.398,0.0292499999999999,0.03025,0.028,0.1629999999999999,0.14375,0.05075,0.0459999999999999,0.1159999999999999,0.0715,0.1435,0.018,0.091,0.0755,0.0464999999999999,0.03025,0.03125
"Sea Inside, The (Mar adentro) (2004)",0.95025,0.99575,0.99575,0.90775,0.93375,0.99575,0.9525,0.95025,0.93375,0.9845,0.7742500000000001,0.8507499999999999,0.95025,0.8300000000000001,0.81525,0.52275,0.74325,0.3435,0.3125,0.96925,0.504,0.4842499999999999,0.59375,0.6405,0.47875,0.6285,0.3525,0.59425,0.58975,0.346,0.80325,0.33975,0.3425,0.20475,0.1435,0.3265,0.3874999999999999,0.361,0.48475,0.3135,0.26875,0.5165,0.21075,0.46275,0.14725,0.25575,0.589,0.2309999999999999,0.67075,0.48075,0.16525,0.18725,0.21275,0.177,0.2239999999999999,0.312,0.32325,0.2857499999999999,0.24875,0.24675,0.20975,0.2405,0.276,0.32675,0.3229999999999999,0.121,0.16225,0.16625,0.202,0.2714999999999999,0.2774999999999999,0.15975,0.2415,0.1882499999999999,0.262,0.17325,0.20375,0.14825,0.27075,0.2269999999999999,0.1287499999999999,0.14125,0.09025,0.1337499999999999,0.1927499999999999,0.174,0.1905,0.05025,0.176,0.10275,0.16575,0.123,0.27825,0.23025,0.15175,0.09125,0.33325,0.0702499999999999,0.0665,0.2774999999999999,0.0815,0.1129999999999999,0.1684999999999999,0.1034999999999999,0.0895,0.10125,0.09325,0.082,0.137,0.17625,0.10175,0.1372499999999999,0.15575,0.62,0.0675,0.09075,0.081,0.0637499999999999,0.0675,0.04775,0.09975,0.1669999999999999,0.09225,0.086,0.0925,0.05175,0.0637499999999999,0.0484999999999999,0.25575,0.0494999999999999,0.136,0.1079999999999999,0.0722499999999999,0.0705,0.0765,0.05175,0.076,0.05175,0.064,0.03775,0.0354999999999999,0.027,0.04175,0.1297499999999999,0.092,0.03425,0.059,0.0489999999999999,0.0162499999999999
Mean Creek (2004),0.9385,0.7485,0.8734999999999999,0.8322499999999999,0.8734999999999999,0.8322499999999999,0.8935,0.8734999999999999,0.8322499999999999,0.556,0.8725,0.66175,0.78175,0.8127500000000001,0.739,0.70725,0.4495,0.35675,0.8234999999999999,0.50125,0.73525,0.8105,0.4105,0.7265,0.3037499999999999,0.27325,0.7265,0.4375,0.3415,0.63525,0.1129999999999999,0.3057499999999999,0.3625,0.4745,0.6585,0.2817499999999999,0.3854999999999999,0.26025,0.2614999999999999,0.1352499999999999,0.91525,0.3115,0.42125,0.1965,0.17875,0.474,0.23875,0.241,0.1387499999999999,0.2955,0.2289999999999999,0.4085,0.33925,0.44275,0.3195,0.3269999999999999,0.2299999999999999,0.409,0.1882499999999999,0.24275,0.33625,0.3974999999999999,0.2674999999999999,0.4865,0.18075,0.29825,0.213,0.3452499999999999,0.24575,0.42225,0.1252499999999999,0.1589999999999999,0.237,0.1952499999999999,0.2935,0.1014999999999999,0.31,0.3804999999999999,0.14575,0.0765,0.0657499999999999,0.2289999999999999,0.6995,0.7265,0.1445,0.0795,0.278,0.15275,0.1282499999999999,0.1084999999999999,0.18275,0.122,0.291,0.11075,0.28625,0.272,0.31375,0.11275,0.49975,0.136,0.0635,0.132,0.06125,0.208,0.1252499999999999,0.1089999999999999,0.26975,0.0752499999999999,0.0642499999999999,0.119,0.0429999999999999,0.10625,0.0994999999999999,0.20425,0.08,0.0775,0.09225,0.1845,0.1367499999999999,0.12325,0.0685,0.04025,0.067,0.09925,0.1059999999999999,0.179,0.0812499999999999,0.0745,0.0895,0.14675,0.12025,0.0574999999999999,0.03925,0.17825,0.0765,0.39025,0.04825,0.0632499999999999,0.1325,0.2105,0.2015,0.14925,0.12025,0.0822499999999999,0.0469999999999999,0.069,0.0635,0.08,0.0504999999999999
In My Father's Den (2004),0.8360000000000001,0.74675,0.90475,0.88425,0.8305,0.74675,0.839,0.8305,0.67575,0.43975,0.88425,0.35475,0.59375,0.717,0.5015,0.73325,0.39625,0.81325,0.40825,0.73725,0.64975,0.65,0.87375,0.27725,0.345,0.1917499999999999,0.68525,0.4405,0.2534999999999999,0.28625,0.11325,0.30525,0.359,0.27025,0.3055,0.20575,0.36475,0.247,0.2887499999999999,0.27725,0.8745,0.138,0.3209999999999999,0.254,0.25775,0.3705,0.2279999999999999,0.10375,0.3117499999999999,0.27375,0.0745,0.4575,0.45375,0.14275,0.33625,0.29725,0.1902499999999999,0.36475,0.17975,0.1935,0.2199999999999999,0.17575,0.254,0.1912499999999999,0.35075,0.45375,0.152,0.17875,0.1985,0.209,0.2095,0.06225,0.353,0.175,0.65975,0.1149999999999999,0.2355,0.30525,0.15075,0.4732499999999999,0.20575,0.1365,0.3465,0.10625,0.14375,0.066,0.21825,0.08725,0.27725,0.0925,0.0954999999999999,0.0215,0.09375,0.17175,0.0782499999999999,0.1104999999999999,0.211,0.0474999999999999,0.22925,0.088,0.079,0.1059999999999999,0.0529999999999999,0.1129999999999999,0.0635,0.23525,0.22375,0.2095,0.04075,0.09575,0.03775,0.0554999999999999,0.0267499999999999,0.16025,0.04025,0.0707499999999999,0.1935,0.075,0.272,0.1195,0.04375,0.0667499999999999,0.083,0.0695,0.27825,0.11325,0.0772499999999999,0.0584999999999999,0.0262499999999999,0.08725,0.1342499999999999,0.156,0.0404999999999999,0.0737499999999999,0.0494999999999999,0.0667499999999999,0.03425,0.0574999999999999,0.03425,0.0379999999999999,0.09125,0.22225,0.0625,0.0202499999999999,0.0449999999999999,0.1485,0.0627499999999999,0.0324999999999999,0.0182499999999999
Million Dollar Baby (2004),0.9955,0.93725,0.97525,0.9835,0.9955,0.97525,0.93725,0.9955,0.9955,0.91875,0.95175,0.8885000000000001,0.9245,0.92075,0.73825,0.563,0.59275,0.5625,0.3155,0.39875,0.75925,0.71575,0.44625,0.2405,0.41725,0.72,0.496,0.78925,0.78925,0.253,0.3725,0.3814999999999999,0.256,0.192,0.664,0.24375,0.36875,0.41625,0.3645,0.1455,0.263,0.308,0.356,0.3964999999999999,0.1589999999999999,0.33325,0.62725,0.16725,0.3249999999999999,0.3742499999999999,0.0687499999999999,0.23325,0.2304999999999999,0.608,0.2345,0.3844999999999999,0.3645,0.289,0.15975,0.2199999999999999,0.55775,0.2935,0.3964999999999999,0.43975,0.3245,0.3249999999999999,0.42825,0.2784999999999999,0.97675,0.3794999999999999,0.16725,0.08675,0.244,0.15725,0.1435,0.1495,0.2209999999999999,0.1629999999999999,0.214,0.4815,0.93975,0.1134999999999999,0.47375,0.241,0.17475,0.1659999999999999,0.2219999999999999,0.1725,0.30225,0.0765,0.144,0.176,0.09075,0.1659999999999999,0.1104999999999999,0.1262499999999999,0.4805,0.084,0.183,0.0782499999999999,0.0835,0.1785,0.1415,0.2485,0.146,0.213,0.10975,0.1755,0.04475,0.2185,0.0675,0.1004999999999999,0.0765,0.0765,0.05475,0.086,0.068,0.063,0.0569999999999999,0.04625,0.1164999999999999,0.0827499999999999,0.0424999999999999,0.0737499999999999,0.09375,0.0777499999999999,0.0474999999999999,0.53875,0.065,0.0767499999999999,0.10425,0.0785,0.0449999999999999,0.10375,0.06125,0.093,0.04925,0.04175,0.0544999999999999,0.0564999999999999,0.0439999999999999,0.0454999999999999,0.1287499999999999,0.0564999999999999,0.03425,0.0439999999999999,0.06125,0.1144999999999999,0.0324999999999999
"Woodsman, The (2004)",0.91775,0.8405,0.9215,0.9215,0.82775,0.9215,0.95225,0.82775,0.8775,0.71825,0.8992500000000001,0.8405,0.52425,0.74675,0.9215,0.7989999999999999,0.55125,0.3595,0.41625,0.3455,0.68225,0.605,0.54075,0.46125,0.3205,0.3455,0.3115,0.4177499999999999,0.496,0.6495,0.15525,0.24725,0.29925,0.3512499999999999,0.5165,0.1835,0.3645,0.4822499999999999,0.4307499999999999,0.51725,0.353,0.2804999999999999,0.2674999999999999,0.216,0.676,0.4439999999999999,0.27275,0.264,0.3107499999999999,0.1915,0.0875,0.4217499999999999,0.1985,0.38025,0.2714999999999999,0.198,0.2927499999999999,0.4549999999999999,0.14375,0.263,0.217,0.3169999999999999,0.155,0.15875,0.1282499999999999,0.1674999999999999,0.14625,0.2329999999999999,0.40025,0.1282499999999999,0.15,0.72625,0.16575,0.21075,0.78375,0.1649999999999999,0.34275,0.43825,0.20825,0.11775,0.70325,0.12125,0.21275,0.1545,0.24525,0.17025,0.2837499999999999,0.1154999999999999,0.10075,0.0695,0.784,0.10475,0.12375,0.11175,0.11625,0.1124999999999999,0.354,0.14125,0.1382499999999999,0.0969999999999999,0.17125,0.11625,0.17025,0.30725,0.1775,0.11875,0.18325,0.0747499999999999,0.0675,0.16075,0.0429999999999999,0.09225,0.0915,0.093,0.1245,0.21075,0.1094999999999999,0.0837499999999999,0.0549999999999999,0.2614999999999999,0.0875,0.0469999999999999,0.04325,0.11675,0.0692499999999999,0.04925,0.0737499999999999,0.05775,0.0474999999999999,0.1397499999999999,0.0692499999999999,0.0499999999999999,0.0414999999999999,0.2435,0.05975,0.12225,0.04075,0.10575,0.03525,0.44475,0.23575,0.0717499999999999,0.05325,0.0529999999999999,0.05325,0.0212499999999999,0.04225,0.0974999999999999,0.04025
"Assassination of Richard Nixon, The (2004)",0.968,0.968,0.8999999999999999,0.968,0.9175,0.9415,0.968,0.9175,0.9175,0.622,0.9175,0.968,0.3725,0.8879999999999999,0.68925,0.4802499999999999,0.5995,0.38075,0.39075,0.52175,0.8999999999999999,0.51,0.5865,0.1902499999999999,0.20525,0.3189999999999999,0.2239999999999999,0.35275,0.22125,0.399,0.3255,0.217,0.48575,0.2329999999999999,0.10025,0.24575,0.354,0.45775,0.407,0.1825,0.2309999999999999,0.375,0.352,0.0989999999999999,0.14675,0.68925,0.494,0.30625,0.376,0.37775,0.69125,0.38,0.14,0.11975,0.3305,0.20775,0.26575,0.396,0.2304999999999999,0.2867499999999999,0.15725,0.3047499999999999,0.0989999999999999,0.4499999999999999,0.1159999999999999,0.1455,0.149,0.3934999999999999,0.22175,0.1689999999999999,0.1644999999999999,0.73925,0.12,0.24525,0.27925,0.14575,0.3269999999999999,0.3,0.073,0.0682499999999999,0.1164999999999999,0.217,0.11175,0.123,0.21475,0.17975,0.2594999999999999,0.05125,0.087,0.0979999999999999,0.141,0.3285,0.1714999999999999,0.1704999999999999,0.1169999999999999,0.17675,0.3419999999999999,0.1649999999999999,0.09075,0.1392499999999999,0.1099999999999999,0.0895,0.15925,0.124,0.07,0.1049999999999999,0.1397499999999999,0.0855,0.0504999999999999,0.0939999999999999,0.0675,0.0489999999999999,0.138,0.3015,0.0777499999999999,0.15375,0.1805,0.0757499999999999,0.086,0.26775,0.1699999999999999,0.155,0.03475,0.0632499999999999,0.08,0.0752499999999999,0.0489999999999999,0.1372499999999999,0.09825,0.03325,0.04175,0.0544999999999999,0.03175,0.26125,0.1159999999999999,0.061,0.141,0.0524999999999999,0.0675,0.1917499999999999,0.0984999999999999,0.0672499999999999,0.0935,0.0707499999999999,0.04325,0.03975,0.029,0.022,0.0394999999999999
Rory O'Shea Was Here (Inside I'm Dancing) (2004),0.98,0.867,0.95725,0.8007500000000001,0.95725,0.867,0.94225,0.98,0.9075,0.94225,0.798,0.705,0.98,0.7845,0.74875,0.3035,0.7395,0.512,0.5145,0.282,0.31675,0.49375,0.45125,0.237,0.4599999999999999,0.45725,0.30425,0.5565,0.37875,0.29225,0.292,0.60975,0.1865,0.23125,0.349,0.4307499999999999,0.3007499999999999,0.425,0.37275,0.1195,0.3045,0.14725,0.261,0.3239999999999999,0.17275,0.1345,0.33225,0.10375,0.2947499999999999,0.4375,0.0675,0.2395,0.25125,0.4425,0.181,0.15025,0.1679999999999999,0.2194999999999999,0.25025,0.16325,0.1905,0.26675,0.3239999999999999,0.2754999999999999,0.8927499999999999,0.15475,0.2815,0.12025,0.11375,0.1337499999999999,0.1375,0.0695,0.34775,0.0762499999999999,0.0369999999999999,0.0835,0.1185,0.14675,0.1129999999999999,0.54775,0.155,0.1164999999999999,0.2644999999999999,0.22225,0.17725,0.1205,0.1357499999999999,0.26475,0.05325,0.262,0.1815,0.27375,0.11725,0.1205,0.24325,0.093,0.0812499999999999,0.06225,0.10025,0.16925,0.10475,0.129,0.1362499999999999,0.0837499999999999,0.44325,0.15775,0.1205,0.15425,0.0329999999999999,0.11475,0.03175,0.0772499999999999,0.15,0.0389999999999999,0.0429999999999999,0.127,0.1124999999999999,0.0544999999999999,0.154,0.0232499999999999,0.091,0.14725,0.0449999999999999,0.0662499999999999,0.0652499999999999,0.203,0.04175,0.03925,0.1119999999999999,0.11775,0.0459999999999999,0.1555,0.09675,0.09925,0.0444999999999999,0.0812499999999999,0.0212499999999999,0.0584999999999999,0.022,0.0162499999999999,0.0419999999999999,0.068,0.1014999999999999,0.0494999999999999,0.03525,0.016,0.0287499999999999,0.0579999999999999,0.0207499999999999
"Five People You Meet in Heaven, The (2004)",0.7869999999999999,0.749,0.8745,0.821,0.821,0.749,0.91225,0.8745,0.749,0.91225,0.821,0.669,0.794,0.81325,0.26,0.27,0.8500000000000001,0.1957499999999999,0.53225,0.4715,0.1689999999999999,0.44525,0.9075,0.8154999999999999,0.26275,0.296,0.376,0.658,0.3515,0.20675,0.64325,0.664,0.34225,0.22725,0.5255,0.31225,0.33675,0.2985,0.2259999999999999,0.244,0.4405,0.258,0.4792499999999999,0.29225,0.084,0.12425,0.2334999999999999,0.31975,0.50025,0.04925,0.1485,0.3265,0.1297499999999999,0.38725,0.27175,0.2125,0.1882499999999999,0.176,0.22375,0.24375,0.17975,0.38775,0.0822499999999999,0.22225,0.269,0.1059999999999999,0.1644999999999999,0.04375,0.11575,0.237,0.251,0.119,0.04125,0.08825,0.1175,0.27175,0.1267499999999999,0.14375,0.0595,0.1295,0.0459999999999999,0.0637499999999999,0.068,0.303,0.15325,0.6355,0.0782499999999999,0.144,0.2185,0.425,0.1935,0.2334999999999999,0.1195,0.4499999999999999,0.14425,0.0217499999999999,0.021,0.0459999999999999,0.04625,0.35675,0.09125,0.0627499999999999,0.82125,0.1307499999999999,0.0419999999999999,0.0705,0.065,0.1024999999999999,0.1325,0.06075,0.023,0.0569999999999999,0.03675,0.022,0.0329999999999999,0.0732499999999999,0.0287499999999999,0.1825,0.1965,0.019,0.0915,0.1535,0.03075,0.4495,0.0949999999999999,0.144,0.0469999999999999,0.0419999999999999,0.28325,0.0344999999999999,0.06125,0.0334999999999999,0.1694999999999999,0.0404999999999999,0.0434999999999999,0.05375,0.013,0.0544999999999999,0.0242499999999999,0.0282499999999999,0.0165,0.05525,0.02975,0.02,0.1342499999999999,0.029,0.08725,0.04825,0.013
Stella Dallas (1937),0.9595,0.7805,0.77725,0.9595,0.9595,0.719,0.79575,0.79575,0.9595,0.79575,0.65025,0.74125,0.7065,0.5475,0.38075,0.45925,0.539,0.484,0.289,0.35175,0.307,0.4975,0.4625,0.1535,0.54325,0.21925,0.207,0.94225,0.4187499999999999,0.15875,0.18375,0.17225,0.24875,0.3379999999999999,0.2244999999999999,0.15725,0.32375,0.3834999999999999,0.55725,0.62825,0.3145,0.0792499999999999,0.28925,0.09275,0.30825,0.2445,0.4135,0.3934999999999999,0.1907499999999999,0.1485,0.4862499999999999,0.1775,0.1885,0.0747499999999999,0.1895,0.1902499999999999,0.2804999999999999,0.1357499999999999,0.12175,0.28925,0.179,0.1205,0.0282499999999999,0.08625,0.1525,0.532,0.1664999999999999,0.266,0.32925,0.14725,0.09375,0.2065,0.25375,0.54325,0.2584999999999999,0.149,0.1679999999999999,0.10625,0.27875,0.10725,0.3502499999999999,0.24325,0.0252499999999999,0.139,0.26025,0.155,0.1347499999999999,0.04275,0.1579999999999999,0.0807499999999999,0.0827499999999999,0.0499999999999999,0.04025,0.174,0.06075,0.18625,0.4117499999999999,0.13,0.1154999999999999,0.10325,0.3622499999999999,0.63125,0.155,0.25225,0.078,0.084,0.086,0.1694999999999999,0.03375,0.16275,0.0419999999999999,0.0305,0.1164999999999999,0.04575,0.11775,0.2704999999999999,0.074,0.1054999999999999,0.0217499999999999,0.0539999999999999,0.0685,0.296,0.0755,0.076,0.031,0.09175,0.0705,0.03275,0.0419999999999999,0.09425,0.09325,0.09725,0.03875,0.0652499999999999,0.0772499999999999,0.0772499999999999,0.04625,0.15625,0.03375,0.16125,0.03225,0.07,0.0282499999999999,0.0205,0.0334999999999999,0.091,0.0195,0.017,0.04425
