movieId,original,greed,drama,good,islam,weird,culture clash,vengeance,sacrifice,runaway,wartime,melancholic,betrayal,mentor,independent film,dialogue,period piece,surveillance,prejudice,adaptation,catastrophe,chase,weapons,pornography,fight scenes,survival,light,drinking,unlikely friendships,british,life & death,fun movie,very funny,death,predictable,first contact,life philosophy,not funny,stereotypes,nudity (full frontal - brief),fantasy world,transformation,absurd,family,underrated,childhood,quirky,camp,good music,film noir,irish accent,too long,alternate history,classic car,awesome soundtrack,censorship,desert,ensemble cast,alter ego,rebellion,russian,doctors,sexy,dysfunctional family,multiple storylines,brothers,1930s,hospital,prison,california,nudity (topless - brief),indians,foul language,teen movie,creativity,queer,farce,computer animation,women,small town,hotel,simple,tokyo,radio,island,race,bollywood,80s,writers,memory,blindness,oil,mad scientist,wilderness,pulp,new jersey,best of 2005,road movie,directorial debut,addiction,finnish,hunting,interracial romance,atheism,nudity (rear),internet,potential oscar nom,kidnapping,lawyer,texas,graphic novel,new york city,god,australia,stoner movie,notable nudity,dreams,divorce,time,workplace,made for tv,buddy movie,san francisco,french,trilogy,snakes,stand-up comedy,immortality,adoption,cancer,documentary,robert downey jr,father daughter relationship,no plot,unlikeable characters,too short,hip hop,ghosts/afterlife,wine,kick-butt women,los angeles,fashion,prostitution,goth,homeless,reality tv,remake,single father,shopping
Stalag 17 (1953),0.97325,0.97325,0.97325,0.97325,0.8167500000000001,0.97325,0.97325,0.8427500000000001,0.8167500000000001,0.8512500000000001,0.9385,0.68225,0.79125,0.69675,0.66425,0.71775,0.4225,0.79125,0.4695,0.52525,0.4695,0.564,0.27725,0.366,0.33375,0.733,0.83925,0.6455,0.58425,0.52175,0.2514999999999999,0.559,0.8467499999999999,0.3215,0.21775,0.20475,0.3115,0.26175,0.42325,0.3944999999999999,0.23025,0.3399999999999999,0.4357499999999999,0.24475,0.3345,0.36275,0.4195,0.94525,0.34575,0.7697499999999999,0.24175,0.1387499999999999,0.236,0.22775,0.2604999999999999,0.33775,0.1545,0.3662499999999999,0.2835,0.1589999999999999,0.52,0.15425,0.2835,0.2324999999999999,0.1205,0.24875,0.206,0.2485,0.9385,0.30125,0.2644999999999999,0.12225,0.2,0.176,0.21225,0.3894999999999999,0.63025,0.2339999999999999,0.16075,0.2857499999999999,0.2644999999999999,0.268,0.142,0.24625,0.16625,0.24325,0.296,0.0852499999999999,0.184,0.146,0.15275,0.1255,0.15675,0.25775,0.282,0.14075,0.2065,0.1574999999999999,0.18475,0.09975,0.23775,0.0637499999999999,0.1327499999999999,0.0499999999999999,0.04375,0.0647499999999999,0.075,0.0944999999999999,0.1355,0.0727499999999999,0.05375,0.0827499999999999,0.04725,0.10775,0.1912499999999999,0.0282499999999999,0.1262499999999999,0.11875,0.0989999999999999,0.152,0.1159999999999999,0.25125,0.131,0.1059999999999999,0.0519999999999999,0.076,0.084,0.03125,0.03875,0.04625,0.04475,0.0752499999999999,0.0554999999999999,0.1325,0.09425,0.0399999999999999,0.0439999999999999,0.065,0.1375,0.04875,0.0989999999999999,0.04975,0.0675,0.0255,0.0737499999999999,0.03925,0.0217499999999999,0.0245,0.03425
"Boys from Brazil, The (1978)",0.90075,0.90075,0.7665,0.90075,0.54675,0.84325,0.7665,0.90075,0.54675,0.679,0.9165,0.55,0.7702500000000001,0.6835,0.72375,0.69225,0.4399999999999999,0.90075,0.412,0.94375,0.5645,0.703,0.3335,0.51425,0.3525,0.67725,0.3914999999999999,0.39325,0.2319999999999999,0.21025,0.2654999999999999,0.50775,0.628,0.57175,0.628,0.8380000000000001,0.3005,0.3635,0.2907499999999999,0.34325,0.3914999999999999,0.37175,0.39025,0.3087499999999999,0.3662499999999999,0.23625,0.21825,0.73125,0.275,0.15425,0.2485,0.17175,0.24125,0.2855,0.1104999999999999,0.1887499999999999,0.181,0.1699999999999999,0.29825,0.0802499999999999,0.23775,0.60825,0.365,0.1159999999999999,0.2115,0.0935,0.16925,0.3179999999999999,0.2544999999999999,0.3974999999999999,0.68075,0.1285,0.2135,0.2304999999999999,0.20775,0.12275,0.23125,0.1775,0.17975,0.1694999999999999,0.3415,0.153,0.08975,0.1875,0.2845,0.2284999999999999,0.09175,0.185,0.18075,0.195,0.24975,0.0785,0.51425,0.1405,0.265,0.1367499999999999,0.0474999999999999,0.144,0.1272499999999999,0.0705,0.05425,0.369,0.1235,0.1277499999999999,0.3702499999999999,0.14775,0.0615,0.266,0.1825,0.0707499999999999,0.11475,0.14425,0.1277499999999999,0.04575,0.11825,0.1925,0.1325,0.09725,0.129,0.0984999999999999,0.1795,0.11575,0.142,0.0544999999999999,0.03225,0.1114999999999999,0.0662499999999999,0.0762499999999999,0.32675,0.0514999999999999,0.0359999999999999,0.0979999999999999,0.0817499999999999,0.4545,0.0429999999999999,0.0835,0.05225,0.11325,0.0215,0.0755,0.0777499999999999,0.0662499999999999,0.04875,0.0519999999999999,0.05625,0.04925,0.09375,0.0364999999999999,0.0454999999999999
"Odessa File, The (1974)",0.96175,0.96175,0.77,0.903,0.64625,0.96175,0.71625,0.96175,0.64625,0.71625,0.96125,0.6,0.9005000000000001,0.75275,0.4054999999999999,0.4735,0.4762499999999999,0.949,0.4004999999999999,0.6795,0.44775,0.8445,0.494,0.3419999999999999,0.494,0.68075,0.3199999999999999,0.44325,0.47375,0.382,0.4075,0.53875,0.2564999999999999,0.597,0.4077499999999999,0.266,0.27,0.34175,0.2155,0.45375,0.3087499999999999,0.24675,0.3475,0.217,0.22825,0.31525,0.1992499999999999,0.8472500000000001,0.21225,0.183,0.29825,0.212,0.1255,0.412,0.14275,0.18,0.297,0.0805,0.27625,0.1535,0.1755,0.1977499999999999,0.205,0.1397499999999999,0.1584999999999999,0.09525,0.44925,0.3375,0.2022499999999999,0.276,0.24725,0.1545,0.10525,0.143,0.208,0.1644999999999999,0.18525,0.1614999999999999,0.1775,0.2304999999999999,0.2219999999999999,0.1882499999999999,0.0925,0.33475,0.1915,0.1895,0.09,0.259,0.0959999999999999,0.17825,0.236,0.118,0.05625,0.0925,0.2375,0.0935,0.1357499999999999,0.2967499999999999,0.14125,0.08,0.10725,0.56475,0.10475,0.1619999999999999,0.276,0.10975,0.145,0.3774999999999999,0.218,0.0752499999999999,0.08825,0.146,0.0605,0.1345,0.14175,0.2329999999999999,0.08725,0.064,0.0954999999999999,0.11725,0.10125,0.0647499999999999,0.11025,0.0712499999999999,0.1445,0.0559999999999999,0.0702499999999999,0.068,0.0767499999999999,0.0424999999999999,0.0394999999999999,0.0409999999999999,0.0529999999999999,0.1164999999999999,0.11875,0.0725,0.04275,0.1029999999999999,0.05275,0.0632499999999999,0.0645,0.09075,0.0579999999999999,0.028,0.0564999999999999,0.0449999999999999,0.06075,0.0217499999999999,0.15125
Cross of Iron (1977),0.9225,0.8440000000000001,0.8327500000000001,0.8327500000000001,0.9215,0.8887499999999999,0.8327500000000001,0.9225,0.9215,0.8327500000000001,0.981,0.8140000000000001,0.9225,0.6385,0.8327500000000001,0.7505,0.766,0.5055,0.536,0.65975,0.45225,0.5805,0.61125,0.8887499999999999,0.67425,0.7115,0.4575,0.7505,0.4805,0.5675,0.56925,0.237,0.4409999999999999,0.47175,0.289,0.2644999999999999,0.3622499999999999,0.3555,0.396,0.9255,0.31375,0.28925,0.5545,0.15975,0.31925,0.16375,0.4065,0.3275,0.426,0.1765,0.2375,0.39325,0.1945,0.353,0.426,0.21125,0.31775,0.216,0.46775,0.3565,0.87025,0.1465,0.357,0.2534999999999999,0.3105,0.1912499999999999,0.2475,0.51575,0.20725,0.2194999999999999,0.4425,0.199,0.266,0.12375,0.138,0.2224999999999999,0.3984999999999999,0.16025,0.24825,0.1977499999999999,0.2125,0.1997499999999999,0.29425,0.1714999999999999,0.1175,0.14875,0.09,0.2957499999999999,0.1387499999999999,0.243,0.14425,0.15975,0.21,0.1397499999999999,0.147,0.1235,0.179,0.15125,0.1619999999999999,0.2355,0.2385,0.137,0.1785,0.1014999999999999,0.22875,0.08825,0.1302499999999999,0.11925,0.0459999999999999,0.135,0.2995,0.09425,0.0549999999999999,0.0807499999999999,0.14775,0.0792499999999999,0.1159999999999999,0.08725,0.0635,0.175,0.10325,0.05425,0.0944999999999999,0.08775,0.09,0.0672499999999999,0.0994999999999999,0.0529999999999999,0.05725,0.0685,0.0514999999999999,0.09625,0.06,0.0329999999999999,0.09675,0.0722499999999999,0.04975,0.0364999999999999,0.05825,0.0757499999999999,0.0989999999999999,0.073,0.09425,0.08725,0.0319999999999999,0.0389999999999999,0.0399999999999999,0.025,0.0354999999999999
Hangmen Also Die! (1943),0.9135,0.9135,0.9135,0.9135,0.94325,0.91275,0.85775,0.91275,0.94325,0.85775,0.98925,0.8895,0.946,0.70775,0.80525,0.85225,0.53975,0.86775,0.396,0.73925,0.5575,0.3105,0.32125,0.8799999999999999,0.31025,0.75125,0.20425,0.85225,0.41625,0.55375,0.2274999999999999,0.3215,0.356,0.4054999999999999,0.48075,0.3515,0.3455,0.3804999999999999,0.57725,0.20775,0.383,0.3017499999999999,0.14125,0.4855,0.2815,0.25825,0.2304999999999999,0.2299999999999999,0.093,0.766,0.2105,0.364,0.06175,0.10975,0.09625,0.25025,0.0825,0.213,0.4355,0.10575,0.1257499999999999,0.146,0.17725,0.3675,0.25525,0.1917499999999999,0.374,0.45075,0.1902499999999999,0.4034999999999999,0.20775,0.1402499999999999,0.1935,0.4145,0.1084999999999999,0.1579999999999999,0.2435,0.298,0.4347499999999999,0.43925,0.065,0.248,0.16525,0.2895,0.0464999999999999,0.0815,0.0657499999999999,0.213,0.10575,0.14675,0.1392499999999999,0.1962499999999999,0.3395,0.09925,0.17025,0.3595,0.0647499999999999,0.0732499999999999,0.31375,0.14575,0.25625,0.307,0.15125,0.0444999999999999,0.0539999999999999,0.0605,0.517,0.06175,0.24975,0.26425,0.10925,0.3492499999999999,0.0444999999999999,0.09125,0.0682499999999999,0.14175,0.09925,0.473,0.08975,0.26325,0.0722499999999999,0.017,0.14325,0.09175,0.084,0.0509999999999999,0.0705,0.129,0.27575,0.0267499999999999,0.0529999999999999,0.0499999999999999,0.145,0.1569999999999999,0.151,0.0434999999999999,0.09,0.08775,0.0075,0.0675,0.0637499999999999,0.0172499999999999,0.0812499999999999,0.50675,0.08825,0.089,0.18125,0.03575,0.0162499999999999
"Ogre, The (Unhold, Der) (1996)",0.8427500000000001,0.639,0.7265,0.75925,0.84625,0.8360000000000001,0.70725,0.8554999999999999,0.84625,0.70725,0.97375,0.8360000000000001,0.71825,0.703,0.6255,0.50575,0.8427500000000001,0.496,0.494,0.8302499999999999,0.596,0.476,0.46125,0.607,0.3245,0.5615,0.3884999999999999,0.4177499999999999,0.655,0.43725,0.3784999999999999,0.53075,0.359,0.27075,0.3575,0.35975,0.36075,0.2907499999999999,0.3129999999999999,0.4515,0.7885,0.38875,0.4065,0.74175,0.299,0.82175,0.28425,0.73275,0.20925,0.2234999999999999,0.3482499999999999,0.21725,0.41625,0.122,0.20925,0.1619999999999999,0.1149999999999999,0.1024999999999999,0.11925,0.145,0.43875,0.15725,0.4429999999999999,0.1965,0.3705,0.0935,0.3145,0.3269999999999999,0.45775,0.1815,0.2564999999999999,0.1564999999999999,0.09625,0.33375,0.29,0.3375,0.1815,0.274,0.0642499999999999,0.45975,0.11525,0.23775,0.1287499999999999,0.0459999999999999,0.18425,0.0484999999999999,0.2815,0.091,0.32375,0.33225,0.61675,0.25625,0.12075,0.11925,0.32975,0.0675,0.1009999999999999,0.083,0.1014999999999999,0.21425,0.3462499999999999,0.716,0.0635,0.1355,0.306,0.0584999999999999,0.0474999999999999,0.27,0.0795,0.026,0.05025,0.065,0.0797499999999999,0.0637499999999999,0.04375,0.1275,0.1185,0.18225,0.1114999999999999,0.1885,0.0677499999999999,0.04025,0.0579999999999999,0.61475,0.129,0.0695,0.078,0.074,0.1317499999999999,0.0637499999999999,0.1387499999999999,0.0529999999999999,0.0504999999999999,0.073,0.05325,0.06175,0.0712499999999999,0.27525,0.0245,0.05875,0.0905,0.1877499999999999,0.147,0.03825,0.06175,0.0464999999999999,0.04575,0.0449999999999999,0.0712499999999999
JFK (1991),0.94925,0.96525,0.8979999999999999,0.8979999999999999,0.9795,0.9825,0.8979999999999999,0.8029999999999999,0.9795,0.8979999999999999,0.653,0.7505,0.96525,0.7905,0.599,0.758,0.94925,0.9955,0.6525,0.837,0.5395,0.45925,0.38075,0.8467499999999999,0.20925,0.17775,0.4024999999999999,0.25425,0.2,0.237,0.2855,0.503,0.41,0.776,0.272,0.272,0.2985,0.349,0.143,0.35275,0.2674999999999999,0.2865,0.56575,0.3077499999999999,0.4175,0.18025,0.23425,0.0765,0.179,0.21625,0.286,0.697,0.7635000000000001,0.267,0.132,0.8467499999999999,0.1164999999999999,0.651,0.17325,0.2624999999999999,0.0702499999999999,0.295,0.2165,0.1997499999999999,0.39275,0.1372499999999999,0.1272499999999999,0.23725,0.128,0.242,0.1475,0.3305,0.41225,0.1317499999999999,0.212,0.23625,0.11475,0.23875,0.1629999999999999,0.1435,0.2674999999999999,0.14925,0.1019999999999999,0.11575,0.11525,0.26225,0.071,0.17675,0.1564999999999999,0.2455,0.1674999999999999,0.253,0.1262499999999999,0.15275,0.17925,0.1619999999999999,0.0767499999999999,0.10025,0.1579999999999999,0.0994999999999999,0.0237499999999999,0.10425,0.0832499999999999,0.202,0.1302499999999999,0.3235,0.11075,0.155,0.58075,0.4327499999999999,0.0752499999999999,0.11525,0.14,0.07,0.14775,0.1395,0.1034999999999999,0.0979999999999999,0.22775,0.0807499999999999,0.123,0.0782499999999999,0.10475,0.0344999999999999,0.0657499999999999,0.1169999999999999,0.09425,0.0637499999999999,0.11725,0.1709999999999999,0.209,0.1905,0.0662499999999999,0.1044999999999999,0.03425,0.04125,0.05475,0.0772499999999999,0.0514999999999999,0.0747499999999999,0.08925,0.05175,0.06,0.0374999999999999,0.0419999999999999,0.0777499999999999,0.0434999999999999,0.0344999999999999,0.03475
"Night to Remember, A (1958)",0.8787499999999999,0.8787499999999999,0.8787499999999999,0.8787499999999999,0.9035,0.70475,0.8049999999999999,0.63925,0.9035,0.721,0.26575,0.95325,0.3129999999999999,0.69875,0.8049999999999999,0.559,0.788,0.25725,0.7025,0.8712500000000001,0.69775,0.31,0.2915,0.1972499999999999,0.76675,0.548,0.70475,0.32675,0.26625,0.64175,0.43875,0.381,0.3085,0.33325,0.683,0.76675,0.427,0.378,0.25425,0.22525,0.33775,0.4439999999999999,0.2075,0.2887499999999999,0.31875,0.2987499999999999,0.239,0.1495,0.1634999999999999,0.70475,0.553,0.1649999999999999,0.287,0.16125,0.138,0.1159999999999999,0.14325,0.53825,0.25575,0.13,0.09175,0.0925,0.172,0.25625,0.2504999999999999,0.11475,0.2012499999999999,0.1495,0.10325,0.22925,0.09625,0.2264999999999999,0.1332499999999999,0.14525,0.30625,0.2204999999999999,0.12,0.2125,0.27575,0.21225,0.1997499999999999,0.12475,0.09375,0.1292499999999999,0.18025,0.1905,0.1292499999999999,0.20775,0.155,0.08625,0.1912499999999999,0.1285,0.26075,0.1109999999999999,0.1059999999999999,0.142,0.0657499999999999,0.0939999999999999,0.09875,0.0827499999999999,0.05925,0.0389999999999999,0.1004999999999999,0.1345,0.075,0.215,0.0752499999999999,0.0852499999999999,0.04875,0.1104999999999999,0.0615,0.1372499999999999,0.26925,0.1104999999999999,0.0705,0.09475,0.10375,0.0752499999999999,0.0642499999999999,0.089,0.194,0.03075,0.0832499999999999,0.05975,0.10775,0.09175,0.069,0.08825,0.0954999999999999,0.06125,0.20775,0.0519999999999999,0.0959999999999999,0.07,0.0667499999999999,0.0662499999999999,0.0344999999999999,0.0479999999999999,0.06225,0.0529999999999999,0.0334999999999999,0.14175,0.0354999999999999,0.0474999999999999,0.0554999999999999,0.03525,0.0499999999999999,0.03175,0.028
"Good Morning, Vietnam (1987)",0.92625,0.92625,0.92625,0.92625,0.96575,0.69425,0.8005,0.69425,0.96575,0.8005,0.96575,0.62675,0.56625,0.82725,0.546,0.44925,0.56725,0.3682499999999999,0.6815,0.52775,0.6085,0.37375,0.35075,0.3525,0.3375,0.35775,0.84625,0.34775,0.76075,0.2925,0.3429999999999999,0.63025,0.88175,0.42825,0.3299999999999999,0.21775,0.40325,0.243,0.3742499999999999,0.386,0.273,0.3605,0.71975,0.31225,0.3632499999999999,0.43825,0.71975,0.3495,0.6385,0.10375,0.18725,0.0935,0.38925,0.26475,0.6385,0.93225,0.1405,0.3295,0.23075,0.4327499999999999,0.156,0.23975,0.16975,0.1704999999999999,0.1307499999999999,0.2917499999999999,0.16825,0.20825,0.146,0.193,0.258,0.15075,0.20325,0.39725,0.27025,0.1619999999999999,0.71975,0.2125,0.2564999999999999,0.1825,0.1589999999999999,0.186,0.1372499999999999,0.945,0.09475,0.15425,0.09375,0.61275,0.1079999999999999,0.0792499999999999,0.1305,0.06125,0.11925,0.18125,0.1225,0.1962499999999999,0.0717499999999999,0.2002499999999999,0.14275,0.1049999999999999,0.0812499999999999,0.06025,0.1297499999999999,0.065,0.09725,0.091,0.0464999999999999,0.0757499999999999,0.0817499999999999,0.0757499999999999,0.0672499999999999,0.2165,0.06075,0.1149999999999999,0.2334999999999999,0.13,0.0645,0.10225,0.121,0.09775,0.0419999999999999,0.23875,0.1255,0.082,0.0812499999999999,0.04375,0.2,0.0334999999999999,0.092,0.0959999999999999,0.0424999999999999,0.09075,0.065,0.0514999999999999,0.06075,0.04475,0.09375,0.1975,0.0564999999999999,0.0499999999999999,0.05925,0.03875,0.0384999999999999,0.0637499999999999,0.04975,0.0494999999999999,0.0334999999999999,0.0449999999999999,0.0959999999999999
Inherit the Wind (1960),0.97825,0.97825,0.97825,0.97825,0.8505,0.957,0.957,0.9365,0.82375,0.9365,0.5355,0.91125,0.67675,0.86575,0.66675,0.8327500000000001,0.8505,0.5905,0.66675,0.4885,0.65875,0.25175,0.25875,0.66825,0.176,0.369,0.8240000000000001,0.54,0.4575,0.32475,0.639,0.4995,0.4297499999999999,0.33675,0.288,0.84325,0.4932499999999999,0.349,0.40025,0.286,0.2574999999999999,0.5515,0.3275,0.267,0.377,0.3379999999999999,0.24625,0.1745,0.264,0.8240000000000001,0.2534999999999999,0.146,0.28025,0.21475,0.1545,0.66825,0.11525,0.15375,0.3135,0.201,0.08725,0.189,0.262,0.193,0.127,0.17675,0.6285,0.1875,0.1195,0.34775,0.20675,0.3085,0.2209999999999999,0.3844999999999999,0.3249999999999999,0.25975,0.17925,0.23225,0.199,0.959,0.2294999999999999,0.1735,0.084,0.26475,0.1392499999999999,0.278,0.16025,0.1164999999999999,0.24075,0.0807499999999999,0.21075,0.206,0.22425,0.125,0.093,0.29325,0.2125,0.127,0.16175,0.16225,0.0197499999999999,0.1765,0.1965,0.8915,0.03775,0.1425,0.09975,0.03375,0.92275,0.26225,0.0835,0.38675,0.8915,0.09125,0.11375,0.0822499999999999,0.1395,0.11225,0.1755,0.134,0.23875,0.1694999999999999,0.1295,0.04375,0.0295,0.391,0.12125,0.1257499999999999,0.08625,0.09475,0.10975,0.14325,0.0949999999999999,0.0534999999999999,0.0449999999999999,0.0514999999999999,0.06175,0.0954999999999999,0.0404999999999999,0.059,0.06125,0.0489999999999999,0.0434999999999999,0.0419999999999999,0.063,0.0735,0.0667499999999999,0.0925,0.0222499999999999
"Outlaw Josey Wales, The (1976)",0.93525,0.91675,0.91675,0.933,0.7445,0.933,0.91675,0.93875,0.7445,0.933,0.7445,0.84575,0.87575,0.8022499999999999,0.7695000000000001,0.84575,0.63325,0.59025,0.524,0.45075,0.45525,0.924,0.70625,0.61825,0.70625,0.60075,0.8665,0.7695000000000001,0.62575,0.32125,0.60475,0.5635,0.792,0.411,0.2185,0.45025,0.2644999999999999,0.4067499999999999,0.32725,0.4335,0.3582499999999999,0.37275,0.23525,0.5205,0.35,0.4297499999999999,0.414,0.26625,0.63975,0.33475,0.3265,0.538,0.2329999999999999,0.528,0.63975,0.144,0.412,0.58025,0.202,0.174,0.1119999999999999,0.22025,0.48975,0.3,0.3315,0.24,0.174,0.17575,0.1535,0.34325,0.45375,0.85975,0.38375,0.2604999999999999,0.24025,0.17075,0.20725,0.2194999999999999,0.1014999999999999,0.26075,0.2027499999999999,0.28,0.192,0.0647499999999999,0.208,0.174,0.12125,0.399,0.16425,0.11525,0.1292499999999999,0.3399999999999999,0.32625,0.4,0.20525,0.16375,0.079,0.24425,0.25825,0.11325,0.05825,0.37575,0.16275,0.05675,0.1535,0.09775,0.0655,0.16625,0.18,0.80925,0.10025,0.11225,0.0615,0.1545,0.2654999999999999,0.15475,0.0979999999999999,0.09275,0.1947499999999999,0.0885,0.05975,0.1995,0.11725,0.05425,0.4367499999999999,0.3475,0.0999999999999999,0.03425,0.151,0.09875,0.0324999999999999,0.0554999999999999,0.0682499999999999,0.089,0.0999999999999999,0.05725,0.03725,0.064,0.0524999999999999,0.1287499999999999,0.0772499999999999,0.0657499999999999,0.093,0.0265,0.05325,0.0262499999999999,0.0237499999999999,0.0479999999999999,0.04025
Marathon Man (1976),0.97675,0.97675,0.941,0.9675,0.677,0.95,0.941,0.97675,0.677,0.796,0.83325,0.736,0.7635000000000001,0.50375,0.72225,0.835,0.595,0.97125,0.3562499999999999,0.901,0.44475,0.802,0.40125,0.8565,0.40125,0.3525,0.6515,0.53575,0.2027499999999999,0.33275,0.31225,0.4455,0.4449999999999999,0.534,0.52475,0.18225,0.26825,0.37625,0.26325,0.355,0.248,0.2514999999999999,0.4087499999999999,0.2105,0.43425,0.17075,0.52625,0.42625,0.25,0.40825,0.1942499999999999,0.1875,0.1342499999999999,0.33975,0.125,0.204,0.0875,0.121,0.27975,0.134,0.09125,0.3165,0.40625,0.1684999999999999,0.207,0.179,0.15275,0.22125,0.5185,0.21225,0.26575,0.143,0.22375,0.11925,0.196,0.17625,0.211,0.138,0.1579999999999999,0.1745,0.45925,0.1317499999999999,0.1089999999999999,0.0885,0.0969999999999999,0.124,0.0852499999999999,0.1054999999999999,0.17925,0.24375,0.1912499999999999,0.2694999999999999,0.123,0.1465,0.2644999999999999,0.0959999999999999,0.0857499999999999,0.24,0.1965,0.12425,0.0712499999999999,0.17675,0.11975,0.1267499999999999,0.1629999999999999,0.1185,0.11425,0.53,0.1855,0.08825,0.16475,0.6085,0.05825,0.0837499999999999,0.1285,0.0994999999999999,0.0815,0.1694999999999999,0.08925,0.1059999999999999,0.12,0.12275,0.1555,0.08725,0.0424999999999999,0.0825,0.08725,0.04675,0.0705,0.04625,0.04325,0.0865,0.0444999999999999,0.252,0.074,0.0329999999999999,0.0399999999999999,0.0484999999999999,0.088,0.08775,0.0752499999999999,0.04125,0.068,0.0369999999999999,0.04325,0.03475,0.0292499999999999,0.0235,0.04275
Seven Days in May (1964),0.92325,0.92325,0.97775,0.90825,0.9785,0.92325,0.90825,0.92325,0.631,0.90825,0.631,0.8025,0.8875,0.55875,0.63175,0.88825,0.5095,0.99175,0.3582499999999999,0.93075,0.72475,0.6185,0.829,0.3984999999999999,0.3665,0.276,0.8242499999999999,0.414,0.24825,0.384,0.3025,0.434,0.56425,0.30425,0.3495,0.4125,0.2514999999999999,0.36375,0.16475,0.3692499999999999,0.2309999999999999,0.4014999999999999,0.4725,0.288,0.38325,0.237,0.297,0.16525,0.2229999999999999,0.8242499999999999,0.1735,0.14675,0.29925,0.29525,0.11825,0.3984999999999999,0.7475,0.4367499999999999,0.1937499999999999,0.3315,0.2355,0.39775,0.4405,0.3035,0.1897499999999999,0.131,0.2925,0.1525,0.1034999999999999,0.485,0.212,0.198,0.147,0.16425,0.18575,0.2065,0.2,0.1699999999999999,0.27875,0.25875,0.299,0.22325,0.11275,0.3275,0.22275,0.21625,0.10775,0.26275,0.22125,0.139,0.123,0.2435,0.2495,0.197,0.21025,0.3209999999999999,0.22425,0.2145,0.1377499999999999,0.0695,0.0469999999999999,0.1069999999999999,0.21475,0.1835,0.151,0.2594999999999999,0.1124999999999999,0.376,0.29825,0.33475,0.015,0.11325,0.0672499999999999,0.18,0.12425,0.064,0.0625,0.1589999999999999,0.1664999999999999,0.1925,0.20475,0.0419999999999999,0.1245,0.0662499999999999,0.05975,0.35575,0.0802499999999999,0.0454999999999999,0.0845,0.0484999999999999,0.10525,0.05275,0.05825,0.2724999999999999,0.0272499999999999,0.05375,0.04125,0.03575,0.079,0.138,0.05475,0.0742499999999999,0.0615,0.0202499999999999,0.03,0.0222499999999999,0.0227499999999999,0.04425,0.0715
"Guns of Navarone, The (1961)",0.93025,0.8855,0.8225,0.93025,0.849,0.8855,0.8225,0.8855,0.849,0.8302499999999999,0.989,0.55225,0.70425,0.6715,0.654,0.7789999999999999,0.4555,0.8287500000000001,0.40475,0.623,0.526,0.95025,0.95025,0.49175,0.95025,0.59975,0.8302499999999999,0.3844999999999999,0.43425,0.69725,0.2534999999999999,0.8287500000000001,0.5945,0.20475,0.43775,0.8405,0.2815,0.407,0.3774999999999999,0.27975,0.3615,0.3702499999999999,0.18375,0.296,0.2927499999999999,0.3015,0.16975,0.3175,0.2644999999999999,0.1987499999999999,0.27975,0.4555,0.22825,0.363,0.389,0.08775,0.5035,0.619,0.182,0.141,0.2937499999999999,0.1815,0.198,0.2135,0.30625,0.1345,0.2524999999999999,0.127,0.1892499999999999,0.3409999999999999,0.136,0.1992499999999999,0.8692500000000001,0.207,0.156,0.17575,0.1159999999999999,0.2935,0.211,0.18525,0.1397499999999999,0.24775,0.23425,0.1109999999999999,0.82975,0.18075,0.2165,0.2269999999999999,0.082,0.0989999999999999,0.09125,0.21275,0.4585,0.1372499999999999,0.1995,0.0969999999999999,0.12025,0.09525,0.10225,0.0514999999999999,0.1054999999999999,0.184,0.1915,0.0574999999999999,0.1367499999999999,0.10325,0.089,0.1104999999999999,0.0625,0.0777499999999999,0.1009999999999999,0.08825,0.0349999999999999,0.10775,0.0787499999999999,0.15475,0.0635,0.14775,0.16575,0.087,0.05875,0.1875,0.09675,0.08875,0.1445,0.2055,0.0627499999999999,0.0464999999999999,0.0584999999999999,0.03275,0.03525,0.0685,0.06125,0.15575,0.068,0.0847499999999999,0.0374999999999999,0.0454999999999999,0.05125,0.0632499999999999,0.0444999999999999,0.1455,0.0474999999999999,0.023,0.02,0.0305,0.03325,0.03325,0.0329999999999999
