movieId,pornography,sexy,original,melancholic,women,predictable,weird,good,vengeance,teen movie,mentor,independent film,greed,catastrophe,dialogue,runaway,drama,queer,betrayal,very funny,culture clash,unlikely friendships,adaptation,stereotypes,fantasy world,life philosophy,nudity (full frontal - brief),chase,drinking,quirky,not funny,fight scenes,light,fun movie,first contact,writers,notable nudity,life & death,family,dysfunctional family,absurd,transformation,multiple storylines,death,nudity (rear),divorce,camp,censorship,farce,addiction,weapons,internet,surveillance,prejudice,new jersey,pulp,classic car,interracial romance,computer animation,creativity,underrated,childhood,sacrifice,alter ego,california,doctors,awesome soundtrack,islam,hospital,irish accent,road movie,nudity (topless - brief),period piece,hotel,mad scientist,hip hop,unlikeable characters,80s,british,fashion,small town,new york city,too long,stand-up comedy,dreams,kick-butt women,shopping,foul language,good music,los angeles,alternate history,blindness,workplace,film noir,bollywood,memory,stoner movie,reality tv,prostitution,no plot,tokyo,graphic novel,directorial debut,wartime,island,simple,atheism,goth,prison,survival,indians,ensemble cast,san francisco,adoption,remake,wilderness,kidnapping,god,cancer,robert downey jr,immortality,brothers,texas,race,single father,wine,1930s,australia,too short,made for tv,finnish,father daughter relationship,buddy movie,potential oscar nom,rebellion,lawyer,russian,ghosts/afterlife,radio,documentary,snakes,desert,best of 2005,french,trilogy,homeless,time,hunting,oil
Body Shots (1999),0.992,0.992,0.74675,0.679,0.4775,0.8752500000000001,0.4315,0.4639999999999999,0.8534999999999999,0.553,0.516,0.25725,0.5785,0.47175,0.54875,0.3077499999999999,0.588,0.54025,0.4545,0.405,0.364,0.3285,0.3005,0.46675,0.425,0.3395,0.5145,0.31675,0.57675,0.36575,0.3345,0.3764999999999999,0.2764999999999999,0.3315,0.41,0.33575,0.27075,0.346,0.25825,0.25875,0.178,0.2025,0.3705,0.33225,0.23925,0.27175,0.21525,0.4955,0.14225,0.32975,0.256,0.364,0.15175,0.1322499999999999,0.212,0.21725,0.20975,0.0954999999999999,0.185,0.1455,0.127,0.16475,0.3,0.2614999999999999,0.186,0.1725,0.148,0.14475,0.187,0.1882499999999999,0.118,0.25025,0.1312499999999999,0.0999999999999999,0.12025,0.14,0.125,0.08825,0.10825,0.1674999999999999,0.09625,0.347,0.141,0.1315,0.1312499999999999,0.2017499999999999,0.1395,0.2495,0.09425,0.3335,0.241,0.1382499999999999,0.086,0.1139999999999999,0.1555,0.1624999999999999,0.134,0.25225,0.1317499999999999,0.0875,0.0979999999999999,0.696,0.0847499999999999,0.0832499999999999,0.10425,0.127,0.12125,0.135,0.09825,0.1639999999999999,0.1282499999999999,0.12175,0.0905,0.0665,0.22275,0.05525,0.10625,0.11975,0.1932499999999999,0.0665,0.06075,0.144,0.0574999999999999,0.05275,0.09325,0.14575,0.0702499999999999,0.05775,0.2175,0.0852499999999999,0.0247499999999999,0.03525,0.05175,0.0702499999999999,0.06,0.1292499999999999,0.0817499999999999,0.09925,0.09925,0.021,0.05925,0.0419999999999999,0.03875,0.04725,0.08975,0.04925,0.03475,0.0202499999999999,0.0762499999999999
"Incredibly True Adventure of Two Girls in Love, The (1995)",0.54275,0.53625,0.60975,0.867,0.72725,0.2957499999999999,0.4932499999999999,0.7995000000000001,0.40025,0.8927499999999999,0.51025,0.9325,0.40025,0.45075,0.4825,0.6665,0.2815,0.9175,0.2244999999999999,0.24775,0.53575,0.95875,0.2155,0.67375,0.3595,0.2165,0.22925,0.2289999999999999,0.18125,0.477,0.3035,0.1775,0.14825,0.18575,0.2105,0.3565,0.3255,0.1355,0.4785,0.25875,0.1255,0.26775,0.18375,0.1569999999999999,0.11275,0.088,0.0944999999999999,0.15,0.10625,0.0682499999999999,0.1397499999999999,0.1084999999999999,0.1004999999999999,0.22725,0.1992499999999999,0.1465,0.194,0.46775,0.4785,0.1475,0.1555,0.18375,0.1332499999999999,0.1164999999999999,0.122,0.1305,0.1315,0.1535,0.0514999999999999,0.124,0.0757499999999999,0.0722499999999999,0.1079999999999999,0.1059999999999999,0.083,0.14175,0.0615,0.1555,0.11025,0.05375,0.1505,0.04675,0.154,0.10525,0.11025,0.0847499999999999,0.076,0.0745,0.12125,0.03,0.09075,0.0832499999999999,0.078,0.088,0.2895,0.0692499999999999,0.072,0.0805,0.0675,0.084,0.078,0.0479999999999999,0.15375,0.09425,0.09125,0.06125,0.0845,0.05725,0.0837499999999999,0.0757499999999999,0.1375,0.04625,0.0675,0.0697499999999999,0.0217499999999999,0.0655,0.03725,0.0627499999999999,0.0295,0.0364999999999999,0.05075,0.0795,0.07,0.0742499999999999,0.05725,0.0217499999999999,0.06,0.10425,0.0559999999999999,0.04825,0.0349999999999999,0.0845,0.0225,0.05425,0.0999999999999999,0.0257499999999999,0.04925,0.0394999999999999,0.05075,0.04425,0.0242499999999999,0.0225,0.03825,0.0295,0.0305,0.03025,0.0319999999999999,0.0162499999999999,0.0245
Poison Ivy (1992),0.8167500000000001,0.931,0.687,0.52925,0.43625,0.60175,0.61125,0.64875,0.64875,0.91875,0.4915,0.61125,0.71575,0.4295,0.4675,0.50375,0.4024999999999999,0.1669999999999999,0.745,0.24925,0.2937499999999999,0.5365,0.3037499999999999,0.1882499999999999,0.35875,0.2987499999999999,0.34025,0.434,0.3225,0.248,0.38,0.27275,0.18275,0.3225,0.262,0.17775,0.46875,0.25575,0.62775,0.65025,0.18225,0.20975,0.15125,0.29925,0.36,0.10475,0.3067499999999999,0.121,0.14175,0.1094999999999999,0.34275,0.33125,0.64875,0.09725,0.20975,0.203,0.257,0.265,0.1322499999999999,0.1262499999999999,0.178,0.1775,0.12475,0.21625,0.1639999999999999,0.1525,0.1574999999999999,0.0835,0.28075,0.1435,0.0817499999999999,0.2817499999999999,0.0627499999999999,0.0529999999999999,0.1937499999999999,0.11675,0.08,0.14775,0.08,0.09725,0.085,0.09275,0.1345,0.1322499999999999,0.0959999999999999,0.1089999999999999,0.09,0.091,0.26275,0.2534999999999999,0.14225,0.1265,0.37825,0.09625,0.067,0.078,0.10125,0.12225,0.0767499999999999,0.06225,0.08625,0.1805,0.0742499999999999,0.0564999999999999,0.1089999999999999,0.09925,0.061,0.41425,0.0964999999999999,0.089,0.0712499999999999,0.0319999999999999,0.1154999999999999,0.31675,0.0544999999999999,0.1024999999999999,0.14325,0.0519999999999999,0.082,0.0682499999999999,0.086,0.05625,0.05625,0.081,0.08,0.065,0.0389999999999999,0.0742499999999999,0.0812499999999999,0.0805,0.016,0.0767499999999999,0.0454999999999999,0.0389999999999999,0.2825,0.0935,0.0635,0.0484999999999999,0.04075,0.0255,0.0782499999999999,0.0275,0.027,0.0324999999999999,0.03625,0.0354999999999999,0.0334999999999999,0.03975,0.04075
Poison Ivy: New Seduction (1997),0.881,0.9465,0.81125,0.358,0.37625,0.74625,0.3784999999999999,0.3665,0.75725,0.62575,0.4782499999999999,0.17025,0.8580000000000001,0.4385,0.4395,0.36,0.3665,0.18675,0.42325,0.6285,0.3665,0.2189999999999999,0.31125,0.15175,0.283,0.26975,0.4469999999999999,0.293,0.1392499999999999,0.255,0.3652499999999999,0.293,0.21675,0.32725,0.2865,0.2309999999999999,0.74025,0.24825,0.61775,0.3205,0.1952499999999999,0.21775,0.2644999999999999,0.241,0.38125,0.1375,0.44375,0.22725,0.3632499999999999,0.12025,0.25675,0.3269999999999999,0.1725,0.10425,0.16375,0.28075,0.2017499999999999,0.173,0.18675,0.22125,0.0569999999999999,0.22875,0.1282499999999999,0.21425,0.1714999999999999,0.2704999999999999,0.072,0.1129999999999999,0.1327499999999999,0.11775,0.1932499999999999,0.1902499999999999,0.10075,0.1064999999999999,0.17925,0.10025,0.0805,0.1144999999999999,0.0755,0.1347499999999999,0.079,0.0845,0.1124999999999999,0.1649999999999999,0.11275,0.25675,0.0994999999999999,0.1367499999999999,0.0745,0.3125,0.1599999999999999,0.0805,0.118,0.12375,0.1014999999999999,0.139,0.1054999999999999,0.20425,0.0692499999999999,0.1049999999999999,0.083,0.0374999999999999,0.076,0.085,0.12125,0.11525,0.082,0.04975,0.0875,0.0852499999999999,0.08775,0.0569999999999999,0.11925,0.09425,0.4732499999999999,0.0692499999999999,0.1325,0.1902499999999999,0.05275,0.0444999999999999,0.0835,0.1039999999999999,0.05525,0.04675,0.04725,0.06125,0.0845,0.0479999999999999,0.0389999999999999,0.09175,0.0424999999999999,0.0479999999999999,0.11575,0.063,0.0369999999999999,0.0429999999999999,0.0747499999999999,0.0579999999999999,0.082,0.015,0.10325,0.0504999999999999,0.0265,0.04725,0.11425,0.04125,0.05875,0.027,0.04925
Holy Smoke (1999),0.95675,0.95675,0.73575,0.62925,0.8154999999999999,0.6695,0.73075,0.3612499999999999,0.7525,0.125,0.4155,0.49075,0.7525,0.48375,0.484,0.37825,0.53175,0.4317499999999999,0.36975,0.45125,0.52475,0.24775,0.3555,0.48475,0.4095,0.381,0.258,0.1895,0.21775,0.71825,0.261,0.2855,0.298,0.11325,0.3492499999999999,0.553,0.42325,0.27975,0.363,0.8552500000000001,0.51825,0.247,0.28325,0.2007499999999999,0.3305,0.30725,0.1555,0.289,0.22475,0.27025,0.15425,0.34375,0.1089999999999999,0.13,0.15275,0.14475,0.148,0.2234999999999999,0.11675,0.22725,0.2455,0.1277499999999999,0.1382499999999999,0.124,0.0675,0.22175,0.0939999999999999,0.213,0.1272499999999999,0.1099999999999999,0.14775,0.1845,0.15375,0.12475,0.1139999999999999,0.088,0.56325,0.0675,0.10725,0.071,0.1029999999999999,0.063,0.09025,0.084,0.10475,0.2189999999999999,0.0285,0.0712499999999999,0.16625,0.059,0.1079999999999999,0.1079999999999999,0.1855,0.1619999999999999,0.10775,0.0817499999999999,0.09225,0.082,0.0519999999999999,0.09025,0.15025,0.0292499999999999,0.0815,0.06,0.0539999999999999,0.061,0.3632499999999999,0.0979999999999999,0.0717499999999999,0.078,0.3542499999999999,0.1302499999999999,0.0339999999999999,0.23275,0.04225,0.1515,0.05675,0.3632499999999999,0.04175,0.0697499999999999,0.05075,0.05875,0.0615,0.0574999999999999,0.03275,0.063,0.0359999999999999,0.6735,0.0707499999999999,0.05725,0.03425,0.0647499999999999,0.028,0.06175,0.0287499999999999,0.05125,0.04275,0.0827499999999999,0.03525,0.03275,0.0414999999999999,0.202,0.0255,0.03625,0.0409999999999999,0.026,0.03625,0.05225,0.03675
"Next Best Thing, The (2000)",0.426,0.38225,0.664,0.3077499999999999,0.3189999999999999,0.7645,0.2385,0.65675,0.44475,0.40075,0.4489999999999999,0.31575,0.39775,0.481,0.4852499999999999,0.41325,0.6075,0.9645,0.3355,0.294,0.33925,0.4692499999999999,0.247,0.73325,0.4105,0.33825,0.20775,0.3695,0.3125,0.3565,0.269,0.3185,0.27,0.20725,0.43125,0.31325,0.16525,0.17275,0.69,0.46975,0.14375,0.20825,0.17575,0.2955,0.1845,0.2045,0.27475,0.08675,0.152,0.0755,0.20825,0.24925,0.31375,0.14875,0.28725,0.2155,0.18125,0.1965,0.2115,0.20775,0.11975,0.1325,0.22075,0.1332499999999999,0.6115,0.0775,0.0767499999999999,0.0885,0.1297499999999999,0.2075,0.11575,0.14175,0.15775,0.1164999999999999,0.10625,0.30225,0.133,0.11475,0.1272499999999999,0.1059999999999999,0.078,0.1277499999999999,0.10075,0.1377499999999999,0.1104999999999999,0.0797499999999999,0.1725,0.0715,0.14375,0.74275,0.15175,0.0657499999999999,0.0657499999999999,0.11775,0.10275,0.14725,0.09325,0.1805,0.0384999999999999,0.10725,0.06,0.0237499999999999,0.0637499999999999,0.0712499999999999,0.089,0.1325,0.0777499999999999,0.0394999999999999,0.0802499999999999,0.0697499999999999,0.14275,0.0404999999999999,0.174,0.15875,0.23925,0.0459999999999999,0.0949999999999999,0.10275,0.14725,0.0787499999999999,0.08775,0.0712499999999999,0.0852499999999999,0.0707499999999999,0.374,0.03575,0.06075,0.0479999999999999,0.0865,0.09425,0.062,0.0434999999999999,0.10825,0.15575,0.0225,0.203,0.0499999999999999,0.059,0.0384999999999999,0.0257499999999999,0.0384999999999999,0.03625,0.0275,0.0434999999999999,0.0449999999999999,0.04625,0.03875,0.026,0.0419999999999999
My Tutor (1983),0.772,0.8460000000000001,0.6775,0.39325,0.628,0.57075,0.4745,0.426,0.4822499999999999,0.9715,0.57525,0.1435,0.422,0.4337499999999999,0.3025,0.33525,0.21275,0.142,0.27425,0.3007499999999999,0.2165,0.36775,0.25425,0.27,0.673,0.3582499999999999,0.547,0.3289999999999999,0.17875,0.25175,0.30225,0.3665,0.2115,0.21325,0.31275,0.17725,0.8225,0.29,0.261,0.1515,0.136,0.2105,0.215,0.15025,0.5845,0.2234999999999999,0.1545,0.0792499999999999,0.213,0.0667499999999999,0.1997499999999999,0.21625,0.10675,0.0852499999999999,0.15025,0.3215,0.246,0.11375,0.17425,0.1325,0.1245,0.1725,0.255,0.1684999999999999,0.138,0.2965,0.1252499999999999,0.0852499999999999,0.11675,0.11925,0.0905,0.184,0.0954999999999999,0.0855,0.1094999999999999,0.093,0.0595,0.78,0.0667499999999999,0.1064999999999999,0.0855,0.0637499999999999,0.206,0.125,0.1169999999999999,0.0984999999999999,0.135,0.064,0.1004999999999999,0.11675,0.1907499999999999,0.1119999999999999,0.0742499999999999,0.1169999999999999,0.0812499999999999,0.2564999999999999,0.09,0.0499999999999999,0.2674999999999999,0.11325,0.21975,0.0534999999999999,0.05925,0.05625,0.2744999999999999,0.0817499999999999,0.05325,0.062,0.09525,0.092,0.067,0.0645,0.0605,0.067,0.16375,0.05675,0.1882499999999999,0.0449999999999999,0.0652499999999999,0.0682499999999999,0.14425,0.0652499999999999,0.0374999999999999,0.04475,0.0564999999999999,0.03225,0.05625,0.0339999999999999,0.03425,0.08775,0.03175,0.03725,0.0627499999999999,0.04675,0.03925,0.03775,0.06025,0.0344999999999999,0.03975,0.009,0.03925,0.0277499999999999,0.04125,0.1927499999999999,0.0404999999999999,0.0324999999999999,0.0409999999999999,0.0275,0.0319999999999999
And God Created Woman (1988),0.4825,0.80175,0.7662500000000001,0.603,0.3005,0.7582500000000001,0.3462499999999999,0.72425,0.489,0.32575,0.55425,0.14625,0.3635,0.644,0.4205,0.301,0.38625,0.2022499999999999,0.3635,0.285,0.2815,0.3309999999999999,0.2977499999999999,0.2544999999999999,0.4225,0.3475,0.3702499999999999,0.4135,0.401,0.23175,0.3525,0.6305,0.27775,0.30425,0.309,0.184,0.5705,0.24125,0.399,0.17575,0.1604999999999999,0.1997499999999999,0.2654999999999999,0.189,0.37975,0.0935,0.27125,0.0837499999999999,0.3047499999999999,0.1079999999999999,0.25825,0.211,0.1755,0.10975,0.2744999999999999,0.26475,0.2465,0.1089999999999999,0.2299999999999999,0.119,0.123,0.14775,0.2385,0.3555,0.119,0.1367499999999999,0.1664999999999999,0.12075,0.1335,0.20675,0.1312499999999999,0.1475,0.1044999999999999,0.08775,0.0875,0.11375,0.05825,0.43875,0.1134999999999999,0.09,0.0767499999999999,0.092,0.18225,0.18675,0.278,0.08775,0.16025,0.11475,0.128,0.11275,0.185,0.123,0.0944999999999999,0.121,0.1029999999999999,0.1275,0.11175,0.0687499999999999,0.0682499999999999,0.0712499999999999,0.0682499999999999,0.03325,0.06075,0.0692499999999999,0.0677499999999999,0.179,0.0885,0.05025,0.7525,0.08675,0.1044999999999999,0.079,0.06,0.0697499999999999,0.395,0.0672499999999999,0.1372499999999999,0.2022499999999999,0.09825,0.075,0.1322499999999999,0.073,0.069,0.0915,0.0404999999999999,0.03775,0.11575,0.05025,0.1175,0.09175,0.093,0.0464999999999999,0.068,0.062,0.0524999999999999,0.1335,0.0837499999999999,0.0655,0.0757499999999999,0.0175,0.04175,0.05425,0.0339999999999999,0.0379999999999999,0.07,0.0549999999999999,0.0474999999999999,0.03125,0.03175
Jungle Fever (1991),0.503,0.546,0.677,0.922,0.68475,0.39025,0.4485,0.359,0.4485,0.10475,0.47,0.36575,0.4167499999999999,0.4327499999999999,0.5045,0.9945,0.4265,0.2995,0.3335,0.2175,0.4965,0.2907499999999999,0.306,0.65975,0.3035,0.2644999999999999,0.374,0.236,0.3285,0.2155,0.3315,0.1815,0.266,0.16125,0.21775,0.187,0.18725,0.2269999999999999,0.4225,0.4835,0.1987499999999999,0.214,0.2279999999999999,0.20325,0.1357499999999999,0.35475,0.0815,0.309,0.072,0.50125,0.14875,0.1992499999999999,0.245,0.9945,0.21975,0.284,0.15825,0.99875,0.156,0.1589999999999999,0.144,0.15475,0.10725,0.1245,0.10525,0.1892499999999999,0.0817499999999999,0.4922499999999999,0.148,0.1034999999999999,0.11175,0.218,0.1019999999999999,0.12075,0.0817499999999999,0.32575,0.0847499999999999,0.0519999999999999,0.1109999999999999,0.0762499999999999,0.1024999999999999,0.7569999999999999,0.065,0.1009999999999999,0.0792499999999999,0.1337499999999999,0.0857499999999999,0.0954999999999999,0.2095,0.04075,0.1019999999999999,0.12475,0.181,0.0984999999999999,0.05525,0.1069999999999999,0.09425,0.14925,0.0672499999999999,0.05225,0.0827499999999999,0.1277499999999999,0.1099999999999999,0.0969999999999999,0.06,0.0692499999999999,0.14525,0.0444999999999999,0.0805,0.0685,0.072,0.0915,0.0627499999999999,0.191,0.0334999999999999,0.09075,0.028,0.14525,0.0687499999999999,0.0682499999999999,0.04125,0.2604999999999999,0.09525,0.346,0.08825,0.04925,0.059,0.025,0.0379999999999999,0.05075,0.06075,0.0752499999999999,0.0285,0.0725,0.0499999999999999,0.0687499999999999,0.04575,0.0215,0.074,0.0647499999999999,0.0564999999999999,0.03225,0.05375,0.03575,0.0339999999999999,0.0489999999999999,0.0282499999999999,0.0414999999999999,0.0915
"Good Mother, The (1988)",0.62225,0.62225,0.65525,0.4347499999999999,0.679,0.4762499999999999,0.39025,0.6485,0.46775,0.385,0.57775,0.29,0.46775,0.6485,0.3145,0.5135,0.4855,0.16375,0.21,0.239,0.5515,0.4145,0.54825,0.27625,0.3515,0.6325,0.4135,0.3552499999999999,0.214,0.2022499999999999,0.35075,0.26325,0.364,0.144,0.28125,0.16275,0.30425,0.261,0.6025,0.53175,0.1375,0.30625,0.18675,0.1505,0.172,0.39175,0.0807499999999999,0.2927499999999999,0.0852499999999999,0.10225,0.2209999999999999,0.242,0.1257499999999999,0.22725,0.15075,0.1775,0.1947499999999999,0.289,0.245,0.1972499999999999,0.146,0.42825,0.2815,0.293,0.1267499999999999,0.15975,0.09725,0.174,0.139,0.21175,0.10025,0.1709999999999999,0.24875,0.1169999999999999,0.0574999999999999,0.0499999999999999,0.04675,0.10525,0.11375,0.0642499999999999,0.11775,0.174,0.1372499999999999,0.09025,0.0949999999999999,0.0692499999999999,0.1912499999999999,0.0755,0.14575,0.1039999999999999,0.145,0.085,0.0847499999999999,0.1004999999999999,0.0692499999999999,0.0695,0.10575,0.04475,0.09,0.09025,0.17575,0.024,0.0935,0.1024999999999999,0.093,0.24825,0.1014999999999999,0.0324999999999999,0.1034999999999999,0.063,0.141,0.066,0.0807499999999999,0.3007499999999999,0.20925,0.059,0.16625,0.0444999999999999,0.15775,0.0454999999999999,0.0845,0.1009999999999999,0.05625,0.2015,0.3685,0.0494999999999999,0.09725,0.068,0.0959999999999999,0.0529999999999999,0.09075,0.2017499999999999,0.026,0.0795,0.10125,0.3239999999999999,0.0999999999999999,0.0449999999999999,0.05925,0.0245,0.03175,0.0787499999999999,0.09625,0.0429999999999999,0.0584999999999999,0.03475,0.03425,0.1014999999999999,0.0292499999999999
Two Moon Junction (1988),0.9855,0.9855,0.61275,0.4469999999999999,0.6725,0.6965,0.3904999999999999,0.626,0.62975,0.299,0.4852499999999999,0.1245,0.46175,0.435,0.50875,0.2544999999999999,0.31825,0.136,0.38475,0.4649999999999999,0.31825,0.1664999999999999,0.294,0.28425,0.541,0.37525,0.6375,0.4255,0.1589999999999999,0.21525,0.279,0.34075,0.24925,0.43225,0.305,0.244,0.82525,0.27675,0.38575,0.1535,0.1945,0.203,0.2855,0.262,0.8605,0.2425,0.56725,0.3007499999999999,0.2524999999999999,0.10575,0.2694999999999999,0.1952499999999999,0.25125,0.17725,0.10225,0.257,0.242,0.3662499999999999,0.20925,0.1634999999999999,0.1982499999999999,0.139,0.2204999999999999,0.15375,0.1377499999999999,0.25325,0.1897499999999999,0.1024999999999999,0.0949999999999999,0.1325,0.0832499999999999,0.178,0.1357499999999999,0.11825,0.2644999999999999,0.0979999999999999,0.1079999999999999,0.34375,0.074,0.202,0.1044999999999999,0.0835,0.13,0.0845,0.11825,0.2269999999999999,0.09875,0.0775,0.1897499999999999,0.0692499999999999,0.2465,0.22425,0.0785,0.1104999999999999,0.0817499999999999,0.0732499999999999,0.0885,0.0855,0.0697499999999999,0.144,0.0954999999999999,0.1342499999999999,0.0519999999999999,0.09325,0.4475,0.0984999999999999,0.0785,0.0797499999999999,0.0989999999999999,0.0915,0.09575,0.0959999999999999,0.11775,0.068,0.087,0.0802499999999999,0.09875,0.09625,0.04625,0.11275,0.1064999999999999,0.04075,0.0559999999999999,0.1019999999999999,0.05025,0.03825,0.0797499999999999,0.05375,0.09125,0.04825,0.03025,0.10575,0.03625,0.0459999999999999,0.15525,0.0767499999999999,0.05175,0.1815,0.04425,0.0242499999999999,0.05225,0.12475,0.04225,0.0459999999999999,0.0464999999999999,0.016,0.04975,0.028,0.0262499999999999
Whipped (2000),0.60225,0.60225,0.71325,0.3735,0.5305,0.7582500000000001,0.384,0.49175,0.44025,0.43975,0.4599999999999999,0.7869999999999999,0.4207499999999999,0.4539999999999999,0.64625,0.26675,0.384,0.1277499999999999,0.35075,0.65775,0.384,0.405,0.27625,0.741,0.38125,0.571,0.3259999999999999,0.4495,0.2249999999999999,0.7905,0.25475,0.2957499999999999,0.4635,0.28625,0.2495,0.32575,0.25925,0.14475,0.20375,0.17525,0.415,0.178,0.276,0.2244999999999999,0.1835,0.18625,0.2189999999999999,0.08675,0.4635,0.0852499999999999,0.22425,0.30025,0.13,0.0802499999999999,0.17125,0.22475,0.1845,0.0827499999999999,0.1634999999999999,0.20475,0.10525,0.1149999999999999,0.185,0.14225,0.14225,0.074,0.08975,0.145,0.137,0.1604999999999999,0.384,0.11375,0.0682499999999999,0.08825,0.065,0.10975,0.0379999999999999,0.12375,0.0695,0.16875,0.0529999999999999,0.312,0.1855,0.1335,0.1965,0.0777499999999999,0.09625,0.1955,0.09375,0.1019999999999999,0.193,0.09525,0.11625,0.1099999999999999,0.0717499999999999,0.1315,0.1945,0.1195,0.0574999999999999,0.1574999999999999,0.05875,0.0349999999999999,0.0792499999999999,0.0687499999999999,0.11525,0.0994999999999999,0.09375,0.03,0.118,0.074,0.0782499999999999,0.0847499999999999,0.08975,0.0429999999999999,0.08825,0.0632499999999999,0.0484999999999999,0.0692499999999999,0.0657499999999999,0.0389999999999999,0.09825,0.0905,0.0369999999999999,0.0615,0.04325,0.05975,0.0584999999999999,0.0399999999999999,0.0484999999999999,0.05775,0.08875,0.029,0.2199999999999999,0.10175,0.0354999999999999,0.0534999999999999,0.1029999999999999,0.05775,0.0715,0.0217499999999999,0.072,0.0514999999999999,0.04175,0.03825,0.04375,0.0339999999999999,0.05975,0.0272499999999999,0.0404999999999999
9 1/2 Weeks (Nine 1/2 Weeks) (1986),0.9825,0.9825,0.657,0.8734999999999999,0.35,0.56175,0.8107500000000001,0.58025,0.59725,0.28025,0.4735,0.38375,0.63825,0.4449999999999999,0.4832499999999999,0.285,0.67125,0.4775,0.4135,0.23975,0.31375,0.1485,0.32925,0.17325,0.43825,0.3265,0.557,0.3515,0.2594999999999999,0.1882499999999999,0.352,0.257,0.2345,0.25075,0.2857499999999999,0.216,0.4702499999999999,0.1505,0.1345,0.1775,0.1044999999999999,0.2475,0.172,0.185,0.572,0.1972499999999999,0.1019999999999999,0.52425,0.0732499999999999,0.1405,0.187,0.191,0.16025,0.1175,0.1215,0.2239999999999999,0.1877499999999999,0.21575,0.156,0.15625,0.2684999999999999,0.11575,0.1292499999999999,0.1327499999999999,0.08975,0.2125,0.15675,0.071,0.14075,0.1435,0.0792499999999999,0.2015,0.08975,0.26375,0.1019999999999999,0.0712499999999999,0.06025,0.31875,0.0825,0.1535,0.0747499999999999,0.66675,0.1445,0.0895,0.1074999999999999,0.15925,0.2314999999999999,0.0652499999999999,0.15675,0.0755,0.1272499999999999,0.17925,0.0692499999999999,0.0979999999999999,0.0745,0.14475,0.0959999999999999,0.132,0.1952499999999999,0.0782499999999999,0.0757499999999999,0.0944999999999999,0.0707499999999999,0.0554999999999999,0.1034999999999999,0.1267499999999999,0.1267499999999999,0.0439999999999999,0.0767499999999999,0.0682499999999999,0.14,0.0359999999999999,0.07,0.05975,0.0742499999999999,0.0815,0.05975,0.0479999999999999,0.065,0.03125,0.0682499999999999,0.075,0.0727499999999999,0.04525,0.05275,0.04525,0.04475,0.03925,0.0514999999999999,0.0504999999999999,0.04175,0.03,0.0364999999999999,0.0514999999999999,0.022,0.10125,0.0687499999999999,0.0374999999999999,0.061,0.0197499999999999,0.0615,0.0419999999999999,0.0414999999999999,0.0364999999999999,0.05525,0.0364999999999999,0.0519999999999999,0.03125,0.0595
American Virgin (2000),0.88575,0.82775,0.682,0.3482499999999999,0.20525,0.7825,0.44425,0.3319999999999999,0.55675,0.37675,0.2837499999999999,0.4054999999999999,0.25525,0.59475,0.3309999999999999,0.24075,0.18675,0.2504999999999999,0.269,0.50425,0.2284999999999999,0.1619999999999999,0.28225,0.21725,0.482,0.4479999999999999,0.411,0.2175,0.1099999999999999,0.83175,0.2035,0.26175,0.3249999999999999,0.18525,0.35675,0.25275,0.16825,0.28025,0.174,0.143,0.7585,0.211,0.287,0.21775,0.3117499999999999,0.0685,0.1967499999999999,0.46075,0.50425,0.11475,0.22575,0.42525,0.1664999999999999,0.26025,0.0735,0.20325,0.212,0.10875,0.2045,0.11025,0.05675,0.09,0.1745,0.1634999999999999,0.0969999999999999,0.10175,0.1205,0.1272499999999999,0.0727499999999999,0.16225,0.1119999999999999,0.03775,0.0569999999999999,0.03575,0.1694999999999999,0.191,0.2355,0.05425,0.0795,0.193,0.0655,0.05825,0.1377499999999999,0.0632499999999999,0.063,0.2584999999999999,0.0564999999999999,0.03125,0.06125,0.0529999999999999,0.1495,0.0772499999999999,0.11575,0.11425,0.03375,0.077,0.0519999999999999,0.557,0.0559999999999999,0.20775,0.082,0.11225,0.0662499999999999,0.0559999999999999,0.0414999999999999,0.05375,0.0667499999999999,0.12375,0.09225,0.0852499999999999,0.05025,0.3265,0.03,0.0434999999999999,0.09025,0.04425,0.0757499999999999,0.16575,0.05375,0.0605,0.0642499999999999,0.0677499999999999,0.0534999999999999,0.0765,0.0187499999999999,0.0265,0.0775,0.0185,0.03675,0.09225,0.03475,0.0449999999999999,0.025,0.0419999999999999,0.03325,0.027,0.0252499999999999,0.0979999999999999,0.10125,0.0217499999999999,0.059,0.0147499999999999,0.0949999999999999,0.023,0.0424999999999999,0.0369999999999999,0.0115,0.03075,0.03825
