movieId,original,weird,greed,vengeance,drama,good,betrayal,culture clash,melancholic,runaway,surveillance,dialogue,pornography,independent film,mentor,drinking,chase,quirky,light,fight scenes,adaptation,very funny,catastrophe,good music,weapons,life & death,awesome soundtrack,unlikely friendships,fun movie,addiction,foul language,death,absurd,life philosophy,film noir,classic car,underrated,multiple storylines,alter ego,sexy,sacrifice,nudity (full frontal - brief),predictable,irish accent,nudity (topless - brief),not funny,creativity,pulp,fantasy world,british,ensemble cast,islam,dysfunctional family,prejudice,california,survival,childhood,transformation,period piece,first contact,too long,small town,writers,stereotypes,hotel,directorial debut,queer,hospital,kidnapping,family,farce,brothers,prison,road movie,new jersey,dreams,censorship,doctors,stoner movie,80s,memory,new york city,teen movie,wartime,best of 2005,tokyo,wilderness,texas,simple,los angeles,alternate history,women,potential oscar nom,buddy movie,graphic novel,desert,1930s,hunting,lawyer,computer animation,bollywood,indians,blindness,trilogy,unlikeable characters,rebellion,divorce,internet,hip hop,nudity (rear),workplace,robert downey jr,no plot,kick-butt women,prostitution,race,russian,camp,cancer,oil,mad scientist,notable nudity,atheism,father daughter relationship,san francisco,australia,snakes,stand-up comedy,goth,island,homeless,time,french,adoption,documentary,radio,interracial romance,god,made for tv,immortality,wine,finnish,reality tv,ghosts/afterlife,shopping,remake,fashion,too short,single father
Traffic (2000),0.96,0.9145,0.96,0.8507499999999999,0.99175,0.985,0.96,0.985,0.7677499999999999,0.985,0.88775,0.59525,0.641,0.8572500000000001,0.66,0.489,0.4197499999999999,0.305,0.3725,0.33075,0.4077499999999999,0.385,0.471,0.37075,0.26,0.31925,0.3149999999999999,0.4692499999999999,0.39025,0.98875,0.303,0.30225,0.2249999999999999,0.3007499999999999,0.125,0.21625,0.25,0.9375,0.2204999999999999,0.17975,0.59,0.32725,0.34875,0.2445,0.2684999999999999,0.35375,0.18425,0.125,0.297,0.39875,0.78175,0.8500000000000001,0.4357499999999999,0.681,0.3742499999999999,0.18075,0.16725,0.25225,0.294,0.20825,0.2254999999999999,0.18725,0.1825,0.47775,0.16025,0.191,0.2855,0.2095,0.0817499999999999,0.3305,0.091,0.24675,0.17675,0.14825,0.22375,0.1195,0.22375,0.1255,0.3215,0.10525,0.09625,0.0915,0.2274999999999999,0.59,0.1699999999999999,0.118,0.09575,0.1589999999999999,0.1317499999999999,0.08675,0.174,0.122,0.16275,0.1265,0.1124999999999999,0.0895,0.088,0.0539999999999999,0.284,0.16725,0.3077499999999999,0.11325,0.11725,0.071,0.0677499999999999,0.25325,0.0715,0.1317499999999999,0.1795,0.0949999999999999,0.1104999999999999,0.1977499999999999,0.1375,0.085,0.18025,0.1604999999999999,0.14,0.11475,0.12175,0.1159999999999999,0.0837499999999999,0.0657499999999999,0.075,0.11875,0.04075,0.066,0.03025,0.077,0.06125,0.0524999999999999,0.1154999999999999,0.0245,0.04275,0.0905,0.138,0.1265,0.083,0.0449999999999999,0.09025,0.0225,0.063,0.09025,0.10325,0.019,0.03125,0.029,0.03675,0.0564999999999999,0.0529999999999999
Memento (2000),0.993,0.99625,0.993,0.993,0.98925,0.993,0.8512500000000001,0.99625,0.99625,0.99625,0.92225,0.98625,0.8147500000000001,0.9455,0.69175,0.71475,0.6645,0.73625,0.7275,0.56325,0.44925,0.53975,0.59975,0.38925,0.3299999999999999,0.85175,0.346,0.42,0.534,0.33875,0.4862499999999999,0.62525,0.58525,0.38075,0.7785,0.3595,0.41525,0.782,0.435,0.3552499999999999,0.26375,0.4715,0.7889999999999999,0.275,0.3275,0.38175,0.6085,0.22675,0.531,0.344,0.2229999999999999,0.2085,0.20975,0.247,0.27125,0.3565,0.3005,0.26075,0.1594999999999999,0.48775,0.17825,0.1387499999999999,0.389,0.147,0.3742499999999999,0.3007499999999999,0.1714999999999999,0.30625,0.15175,0.15625,0.20975,0.1445,0.1579999999999999,0.12075,0.1515,0.428,0.1325,0.212,0.1937499999999999,0.073,0.99,0.11775,0.1074999999999999,0.1175,0.138,0.213,0.11975,0.04525,0.30625,0.54,0.18,0.0787499999999999,0.2095,0.184,0.09925,0.1039999999999999,0.0842499999999999,0.1185,0.17175,0.17125,0.3269999999999999,0.1044999999999999,0.25975,0.25625,0.06075,0.15875,0.134,0.32625,0.04625,0.0812499999999999,0.087,0.0815,0.26275,0.068,0.04425,0.1195,0.05775,0.0647499999999999,0.10375,0.0539999999999999,0.1317499999999999,0.06075,0.20675,0.082,0.1664999999999999,0.0785,0.0454999999999999,0.0835,0.026,0.1074999999999999,0.11675,0.827,0.1019999999999999,0.0645,0.0655,0.0489999999999999,0.031,0.0725,0.1049999999999999,0.03725,0.0805,0.0329999999999999,0.0272499999999999,0.09225,0.0379999999999999,0.03425,0.04275,0.1357499999999999,0.023
Amores Perros (Love's a Bitch) (2000),0.9725,0.9725,0.96425,0.94975,0.95875,0.95875,0.917,0.95875,0.9725,0.79375,0.69625,0.792,0.81125,0.84175,0.55125,0.63375,0.50925,0.56625,0.38825,0.416,0.488,0.32825,0.4902499999999999,0.4569999999999999,0.2269999999999999,0.7135,0.4569999999999999,0.4802499999999999,0.24,0.4665,0.1765,0.4832499999999999,0.22375,0.558,0.22375,0.38125,0.3445,0.8185,0.22975,0.3495,0.2584999999999999,0.2895,0.26625,0.24325,0.62375,0.33325,0.2219999999999999,0.34175,0.2224999999999999,0.28625,0.15725,0.23525,0.4014999999999999,0.2744999999999999,0.2485,0.27725,0.21775,0.3095,0.1134999999999999,0.212,0.27425,0.16375,0.1985,0.1947499999999999,0.256,0.381,0.25175,0.3315,0.2339999999999999,0.281,0.1272499999999999,0.30225,0.21375,0.29725,0.217,0.2927499999999999,0.142,0.2907499999999999,0.154,0.0732499999999999,0.1755,0.1325,0.0835,0.18175,0.23325,0.14575,0.16375,0.1415,0.1415,0.14375,0.09675,0.14475,0.20475,0.10625,0.1805,0.17875,0.09125,0.1059999999999999,0.1049999999999999,0.194,0.32275,0.10125,0.1877499999999999,0.18225,0.1322499999999999,0.0785,0.3135,0.08975,0.062,0.0725,0.0735,0.15525,0.1327499999999999,0.09325,0.0817499999999999,0.1272499999999999,0.1405,0.09225,0.16775,0.1149999999999999,0.05825,0.0682499999999999,0.1325,0.235,0.0895,0.0695,0.1285,0.11125,0.0255,0.0742499999999999,0.61425,0.04075,0.07,0.1325,0.1267499999999999,0.15575,0.11475,0.1659999999999999,0.0782499999999999,0.026,0.0514999999999999,0.14625,0.08975,0.0627499999999999,0.0215,0.0185,0.05075,0.04025,0.0202499999999999
Scarface (1983),0.99425,0.97525,0.97525,0.98875,0.97525,0.97525,0.99175,0.97525,0.974,0.974,0.999,0.974,0.90425,0.69075,0.88975,0.653,0.79525,0.56775,0.89175,0.8859999999999999,0.475,0.84825,0.46375,0.6665,0.79525,0.46975,0.6665,0.50025,0.5715,0.94425,0.84775,0.3465,0.205,0.548,0.184,0.4327499999999999,0.506,0.44925,0.507,0.4187499999999999,0.2987499999999999,0.37175,0.304,0.424,0.62825,0.395,0.17025,0.32025,0.3067499999999999,0.209,0.275,0.2987499999999999,0.138,0.289,0.26175,0.23425,0.1997499999999999,0.33125,0.2987499999999999,0.2435,0.75675,0.18175,0.1004999999999999,0.38075,0.1709999999999999,0.1785,0.2314999999999999,0.184,0.0984999999999999,0.1699999999999999,0.1325,0.22975,0.25575,0.16675,0.2125,0.40175,0.35875,0.1375,0.52125,0.64075,0.0815,0.1877499999999999,0.143,0.15775,0.14,0.118,0.0954999999999999,0.1654999999999999,0.16475,0.1185,0.1745,0.10675,0.1669999999999999,0.29025,0.3625,0.0805,0.26,0.082,0.2514999999999999,0.14625,0.16725,0.0782499999999999,0.16825,0.1594999999999999,0.142,0.152,0.0787499999999999,0.0847499999999999,0.624,0.1315,0.05525,0.1445,0.0627499999999999,0.0672499999999999,0.071,0.145,0.09025,0.2002499999999999,0.15125,0.11125,0.127,0.12375,0.0785,0.04625,0.09025,0.04525,0.1877499999999999,0.11675,0.075,0.0655,0.0632499999999999,0.0792499999999999,0.04175,0.0672499999999999,0.0504999999999999,0.0504999999999999,0.05525,0.1134999999999999,0.0635,0.0632499999999999,0.0319999999999999,0.03475,0.0772499999999999,0.0745,0.03225,0.33025,0.0514999999999999,0.0474999999999999,0.0267499999999999
Rio Bravo (1959),0.93275,0.93275,0.93275,0.93275,0.8405,0.8405,0.77125,0.8405,0.83725,0.83725,0.4579999999999999,0.71875,0.5415,0.66575,0.5645,0.71325,0.54725,0.65225,0.7522500000000001,0.46425,0.27675,0.7942499999999999,0.45675,0.46625,0.45625,0.21425,0.35975,0.7495,0.49875,0.0752499999999999,0.12375,0.217,0.3794999999999999,0.3037499999999999,0.299,0.35,0.39,0.21,0.22625,0.4385,0.431,0.262,0.24675,0.22175,0.2804999999999999,0.3572499999999999,0.2504999999999999,0.1952499999999999,0.4635,0.27325,0.40825,0.26675,0.2524999999999999,0.51475,0.3824999999999999,0.1302499999999999,0.555,0.2594999999999999,0.21975,0.2774999999999999,0.247,0.9535,0.24375,0.2895,0.4629999999999999,0.14275,0.29125,0.141,0.083,0.24275,0.3794999999999999,0.3047499999999999,0.23125,0.2259999999999999,0.41625,0.0949999999999999,0.16175,0.16875,0.1252499999999999,0.17125,0.062,0.1302499999999999,0.264,0.1377499999999999,0.0925,0.15025,0.23475,0.93925,0.348,0.04875,0.1014999999999999,0.127,0.0815,0.43325,0.0444999999999999,0.558,0.14625,0.2264999999999999,0.16675,0.218,0.08675,0.35175,0.1377499999999999,0.154,0.0645,0.10125,0.074,0.071,0.04375,0.1044999999999999,0.0969999999999999,0.0277499999999999,0.09825,0.20675,0.083,0.147,0.0529999999999999,0.2025,0.085,0.173,0.17125,0.0349999999999999,0.07,0.0832499999999999,0.08875,0.136,0.181,0.093,0.1009999999999999,0.1255,0.0615,0.18275,0.04825,0.194,0.05175,0.067,0.151,0.03925,0.0737499999999999,0.0324999999999999,0.0459999999999999,0.0314999999999999,0.03825,0.04775,0.017,0.0449999999999999,0.0584999999999999,0.05225,0.06125
Training Day (2001),0.9725,0.80925,0.9785,0.922,0.99025,0.96925,0.9785,0.96925,0.619,0.825,0.9785,0.673,0.657,0.7505,0.92725,0.54175,0.719,0.3185,0.2995,0.696,0.373,0.3275,0.5425,0.294,0.696,0.3505,0.2334999999999999,0.5075,0.55575,0.71075,0.679,0.311,0.244,0.33825,0.19,0.3442499999999999,0.3542499999999999,0.30025,0.38375,0.37875,0.3625,0.3864999999999999,0.3515,0.34125,0.6845,0.3269999999999999,0.21125,0.32275,0.3235,0.125,0.132,0.282,0.21475,0.3625,0.7025,0.428,0.129,0.2815,0.1905,0.2027499999999999,0.21025,0.14175,0.202,0.4675,0.15975,0.1352499999999999,0.1855,0.21825,0.1825,0.17275,0.079,0.144,0.1614999999999999,0.1659999999999999,0.27525,0.1755,0.16225,0.14,0.1305,0.10575,0.183,0.1555,0.138,0.1064999999999999,0.145,0.09025,0.15575,0.08775,0.15325,0.9715,0.2027499999999999,0.10725,0.21025,0.5625,0.0755,0.04975,0.08725,0.18325,0.177,0.14575,0.0857499999999999,0.0705,0.1352499999999999,0.05675,0.20525,0.1019999999999999,0.0949999999999999,0.152,0.38825,0.139,0.1215,0.18675,0.123,0.0752499999999999,0.1009999999999999,0.16125,0.1982499999999999,0.0655,0.144,0.0785,0.09475,0.3035,0.086,0.0755,0.1679999999999999,0.04025,0.05625,0.078,0.0449999999999999,0.0652499999999999,0.1535,0.05425,0.0344999999999999,0.05575,0.03125,0.1297499999999999,0.0805,0.0499999999999999,0.0677499999999999,0.05575,0.04025,0.03925,0.088,0.029,0.0705,0.05575,0.03625,0.04675,0.062
Dirty Harry (1971),0.96875,0.96875,0.96875,0.99,0.924,0.924,0.936,0.924,0.8354999999999999,0.924,0.8795,0.73375,0.92,0.63625,0.8625,0.73325,0.9395,0.23675,0.859,0.8785000000000001,0.39425,0.7495,0.4255,0.354,0.8785000000000001,0.25675,0.354,0.3135,0.4715,0.18725,0.29625,0.3415,0.25475,0.383,0.38975,0.4645,0.3199999999999999,0.1347499999999999,0.38775,0.68425,0.2967499999999999,0.67275,0.351,0.1629999999999999,0.3754999999999999,0.3745,0.24125,0.5345,0.28525,0.2204999999999999,0.0574999999999999,0.39225,0.1385,0.30325,0.50425,0.17975,0.28025,0.3025,0.24425,0.2415,0.11425,0.16825,0.1265,0.30525,0.24875,0.15325,0.203,0.30325,0.8394999999999999,0.188,0.18025,0.126,0.1654999999999999,0.18175,0.198,0.0782499999999999,0.607,0.188,0.137,0.391,0.0787499999999999,0.24175,0.2319999999999999,0.1455,0.192,0.1355,0.174,0.14975,0.2744999999999999,0.2574999999999999,0.12475,0.186,0.1277499999999999,0.406,0.1905,0.1865,0.1079999999999999,0.41925,0.1629999999999999,0.17675,0.0792499999999999,0.09975,0.2694999999999999,0.14525,0.093,0.3057499999999999,0.1144999999999999,0.11675,0.05425,0.2534999999999999,0.1084999999999999,0.0954999999999999,0.0384999999999999,0.1315,0.16875,0.134,0.0817499999999999,0.2,0.064,0.10625,0.1272499999999999,0.1937499999999999,0.07,0.04825,0.97675,0.092,0.1619999999999999,0.0715,0.0605,0.151,0.09825,0.10425,0.06125,0.0737499999999999,0.0504999999999999,0.0665,0.1252499999999999,0.03925,0.0702499999999999,0.21175,0.0359999999999999,0.0334999999999999,0.082,0.0404999999999999,0.08825,0.0434999999999999,0.0875,0.04175,0.027
Across 110th Street (1972),0.97,0.92225,0.92225,0.97,0.8680000000000001,0.8465,0.97,0.8465,0.905,0.8465,0.9815,0.794,0.85775,0.905,0.57025,0.794,0.86375,0.52425,0.4845,0.498,0.6665,0.3472499999999999,0.4235,0.32725,0.3615,0.5555,0.32725,0.50925,0.3045,0.6735,0.76675,0.5935,0.25875,0.3205,0.58875,0.5135,0.4347499999999999,0.31525,0.284,0.4519999999999999,0.48,0.47075,0.507,0.1049999999999999,0.52575,0.34475,0.1895,0.36975,0.30325,0.399,0.09675,0.4355,0.17925,0.50675,0.279,0.4549999999999999,0.21625,0.24525,0.2855,0.23725,0.1689999999999999,0.3345,0.238,0.28325,0.3107499999999999,0.19,0.1345,0.23225,0.44225,0.16925,0.25875,0.14075,0.21025,0.33675,0.4345,0.2554999999999999,0.23725,0.11975,0.069,0.4972499999999999,0.1029999999999999,0.60425,0.27875,0.21425,0.04925,0.11525,0.38225,0.2279999999999999,0.24225,0.1589999999999999,0.0974999999999999,0.1505,0.1169999999999999,0.26975,0.10675,0.0762499999999999,0.37275,0.5485,0.211,0.1907499999999999,0.09775,0.1589999999999999,0.186,0.05025,0.282,0.0675,0.1962499999999999,0.08675,0.25175,0.31775,0.33775,0.10025,0.03275,0.087,0.57375,0.118,0.0549999999999999,0.20525,0.06175,0.1365,0.0835,0.3365,0.0802499999999999,0.0855,0.249,0.068,0.03,0.2435,0.0464999999999999,0.0687499999999999,0.0715,0.089,0.081,0.04925,0.091,0.085,0.11375,0.0702499999999999,0.04975,0.0732499999999999,0.1915,0.05375,0.091,0.0404999999999999,0.04825,0.0257499999999999,0.0504999999999999,0.0374999999999999,0.0369999999999999
"Salton Sea, The (2002)",0.93525,0.93525,0.907,0.907,0.8554999999999999,0.90675,0.92725,0.8740000000000001,0.93525,0.8740000000000001,0.634,0.718,0.86375,0.86375,0.77525,0.718,0.5445,0.782,0.534,0.60075,0.3705,0.3485,0.4247499999999999,0.37925,0.2299999999999999,0.4155,0.37925,0.52925,0.3635,0.981,0.254,0.52175,0.2415,0.4375,0.698,0.27975,0.5035,0.4772499999999999,0.532,0.2804999999999999,0.373,0.21475,0.368,0.3672499999999999,0.396,0.33025,0.3335,0.26225,0.6275,0.2664999999999999,0.186,0.143,0.218,0.13,0.4004999999999999,0.18,0.1639999999999999,0.2524999999999999,0.138,0.218,0.0815,0.3145,0.36875,0.31475,0.29025,0.217,0.1952499999999999,0.27875,0.1952499999999999,0.1599999999999999,0.08975,0.2145,0.15775,0.273,0.305,0.27925,0.0637499999999999,0.1397499999999999,0.52125,0.086,0.64625,0.084,0.144,0.0725,0.15825,0.1029999999999999,0.1679999999999999,0.139,0.1159999999999999,0.33525,0.1352499999999999,0.12125,0.16075,0.2614999999999999,0.277,0.2005,0.0652499999999999,0.12125,0.089,0.17125,0.064,0.081,0.1629999999999999,0.0832499999999999,0.23925,0.1835,0.073,0.14325,0.11075,0.18275,0.09025,0.3015,0.26925,0.0979999999999999,0.06125,0.0732499999999999,0.1169999999999999,0.09,0.1114999999999999,0.0825,0.0647499999999999,0.138,0.0529999999999999,0.0454999999999999,0.1305,0.08975,0.0314999999999999,0.08675,0.1594999999999999,0.11125,0.12075,0.0439999999999999,0.0534999999999999,0.0484999999999999,0.0414999999999999,0.0815,0.0409999999999999,0.05125,0.0494999999999999,0.04825,0.0509999999999999,0.11225,0.0379999999999999,0.0785,0.05625,0.03025,0.04975,0.0539999999999999,0.03125
Road to Perdition (2002),0.9805,0.99375,0.786,0.948,0.94875,0.94875,0.97775,0.94875,0.956,0.91875,0.993,0.6835,0.72425,0.72425,0.78375,0.7585,0.57175,0.3399999999999999,0.35475,0.515,0.56725,0.388,0.6495,0.40475,0.515,0.50475,0.40475,0.7695000000000001,0.31525,0.147,0.4295,0.50775,0.1545,0.284,0.37975,0.45875,0.38975,0.3662499999999999,0.3864999999999999,0.1955,0.51625,0.2664999999999999,0.46175,0.78175,0.23125,0.302,0.276,0.2927499999999999,0.30725,0.292,0.3592499999999999,0.2764999999999999,0.7577499999999999,0.33275,0.3462499999999999,0.414,0.346,0.26025,0.7605,0.2189999999999999,0.3455,0.23175,0.16625,0.25775,0.22975,0.1795,0.17375,0.1907499999999999,0.1982499999999999,0.73025,0.09625,0.3732499999999999,0.14125,0.598,0.15425,0.125,0.1235,0.207,0.09325,0.10975,0.15625,0.1154999999999999,0.1039999999999999,0.1302499999999999,0.1915,0.1285,0.1882499999999999,0.204,0.25275,0.1735,0.22425,0.148,0.25825,0.10075,0.5035,0.10775,0.9415,0.14275,0.15575,0.17475,0.2155,0.41225,0.15675,0.17225,0.0949999999999999,0.1185,0.125,0.0855,0.0647499999999999,0.10825,0.0795,0.1297499999999999,0.1114999999999999,0.11975,0.08,0.15725,0.08675,0.0524999999999999,0.18525,0.09875,0.084,0.10275,0.09525,0.1905,0.0812499999999999,0.0795,0.0825,0.0797499999999999,0.0595,0.1149999999999999,0.0667499999999999,0.05075,0.0429999999999999,0.27475,0.0369999999999999,0.05375,0.11675,0.135,0.0782499999999999,0.0745,0.0484999999999999,0.0459999999999999,0.0379999999999999,0.05075,0.03475,0.0647499999999999,0.06,0.05025,0.2774999999999999
"Professional, The (Le professionnel) (1981)",0.891,0.911,0.8752500000000001,0.891,0.8580000000000001,0.87025,0.8752500000000001,0.8580000000000001,0.90325,0.84775,0.8985000000000001,0.72875,0.6305,0.8540000000000001,0.7717499999999999,0.554,0.95225,0.47275,0.74075,0.95225,0.657,0.4675,0.494,0.55425,0.95225,0.547,0.518,0.51825,0.42,0.2644999999999999,0.15,0.29725,0.3355,0.552,0.31475,0.45925,0.39325,0.199,0.4327499999999999,0.43875,0.3405,0.31,0.30425,0.18675,0.312,0.357,0.481,0.2355,0.421,0.2965,0.36775,0.735,0.254,0.21475,0.16925,0.471,0.532,0.4115,0.1745,0.33625,0.182,0.13,0.18725,0.21625,0.2895,0.17975,0.1674999999999999,0.271,0.212,0.1555,0.2885,0.197,0.8414999999999999,0.144,0.142,0.23675,0.27375,0.18225,0.11125,0.26775,0.2324999999999999,0.1307499999999999,0.1252499999999999,0.294,0.15525,0.30725,0.16675,0.0559999999999999,0.3229999999999999,0.0695,0.12075,0.513,0.1709999999999999,0.1064999999999999,0.15375,0.17325,0.1385,0.15675,0.0772499999999999,0.20875,0.2017499999999999,0.0489999999999999,0.23975,0.3199999999999999,0.0687499999999999,0.14525,0.1905,0.08,0.0667499999999999,0.1619999999999999,0.266,0.0464999999999999,0.1312499999999999,0.17225,0.2309999999999999,0.1335,0.0994999999999999,0.1982499999999999,0.0404999999999999,0.1129999999999999,0.0944999999999999,0.201,0.1195,0.0827499999999999,0.1195,0.0529999999999999,0.09275,0.1372499999999999,0.03575,0.1337499999999999,0.33425,0.1335,0.98325,0.1205,0.072,0.0735,0.1079999999999999,0.04175,0.0715,0.0464999999999999,0.287,0.1325,0.03275,0.0885,0.0994999999999999,0.0354999999999999,0.1985,0.0845,0.0237499999999999
Thief (1981),0.92325,0.97175,0.97175,0.8787499999999999,0.81925,0.672,0.92325,0.97175,0.97175,0.97175,0.92925,0.64125,0.8647499999999999,0.71975,0.88225,0.71975,0.58575,0.4305,0.5155,0.64225,0.674,0.2385,0.4165,0.67075,0.276,0.4095,0.33325,0.3315,0.1805,0.377,0.1342499999999999,0.4277499999999999,0.1962499999999999,0.39825,0.57475,0.3,0.55425,0.14125,0.16825,0.2219999999999999,0.1947499999999999,0.17675,0.16875,0.2564999999999999,0.1395,0.3834999999999999,0.25775,0.3075,0.32675,0.14075,0.1139999999999999,0.09375,0.1699999999999999,0.129,0.24875,0.1555,0.35775,0.2145,0.11225,0.18725,0.17125,0.299,0.17525,0.08825,0.27775,0.6615,0.1704999999999999,0.15625,0.204,0.1892499999999999,0.0647499999999999,0.17175,0.47875,0.2027499999999999,0.4475,0.80375,0.05925,0.20875,0.25675,0.4327499999999999,0.0959999999999999,0.129,0.10875,0.10925,0.0275,0.08975,0.23875,0.2249999999999999,0.11125,0.0765,0.08975,0.1325,0.04225,0.10875,0.02,0.1074999999999999,0.14325,0.11725,0.1684999999999999,0.1049999999999999,0.092,0.15325,0.0852499999999999,0.0529999999999999,0.05725,0.0722499999999999,0.09175,0.068,0.2385,0.1252499999999999,0.1064999999999999,0.119,0.0732499999999999,0.0637499999999999,0.10825,0.0534999999999999,0.1144999999999999,0.1569999999999999,0.0687499999999999,0.1495,0.08775,0.11125,0.04275,0.03525,0.1235,0.1265,0.0647499999999999,0.11825,0.0959999999999999,0.1159999999999999,0.092,0.04875,0.0464999999999999,0.53125,0.04375,0.0742499999999999,0.0539999999999999,0.03325,0.0645,0.1614999999999999,0.04425,0.05875,0.075,0.0817499999999999,0.0807499999999999,0.0132499999999999,0.021,0.0212499999999999,0.02
Narc (2002),0.96175,0.959,0.959,0.959,0.96175,0.96175,0.959,0.96175,0.92325,0.92325,0.92875,0.8472500000000001,0.94325,0.94325,0.648,0.8472500000000001,0.8254999999999999,0.4675,0.305,0.401,0.4185,0.26475,0.413,0.261,0.401,0.3774999999999999,0.21575,0.2897499999999999,0.3129999999999999,0.754,0.75075,0.5915,0.179,0.3159999999999999,0.53525,0.2279999999999999,0.4649999999999999,0.3425,0.3075,0.2977499999999999,0.247,0.4852499999999999,0.3732499999999999,0.3585,0.3117499999999999,0.39325,0.2289999999999999,0.517,0.37,0.34375,0.12075,0.1624999999999999,0.3077499999999999,0.272,0.209,0.14975,0.1574999999999999,0.25125,0.127,0.2204999999999999,0.0805,0.1699999999999999,0.3732499999999999,0.24175,0.1664999999999999,0.4004999999999999,0.2294999999999999,0.272,0.3745,0.3525,0.0685,0.175,0.12425,0.1604999999999999,0.3077499999999999,0.1282499999999999,0.0832499999999999,0.1699999999999999,0.11425,0.0635,0.27,0.14675,0.1377499999999999,0.0935,0.2329999999999999,0.14525,0.1505,0.17125,0.16675,0.14475,0.11925,0.0925,0.29025,0.305,0.41625,0.05125,0.06075,0.17925,0.1745,0.1679999999999999,0.1435,0.0712499999999999,0.195,0.08,0.0939999999999999,0.1014999999999999,0.1325,0.09925,0.2975,0.246,0.12125,0.16925,0.1019999999999999,0.0895,0.1262499999999999,0.1387499999999999,0.09825,0.0959999999999999,0.17725,0.0354999999999999,0.068,0.16625,0.068,0.09725,0.11575,0.0642499999999999,0.0374999999999999,0.10525,0.142,0.05075,0.10525,0.04025,0.0524999999999999,0.14925,0.0732499999999999,0.0642499999999999,0.04775,0.0449999999999999,0.0707499999999999,0.0275,0.0494999999999999,0.0519999999999999,0.1735,0.0499999999999999,0.0349999999999999,0.03125,0.03775,0.03775,0.04125
City of God (Cidade de Deus) (2002),0.992,0.9735,0.98275,0.992,0.98175,0.9725,0.9825,0.98175,0.9455,0.98175,0.981,0.927,0.96125,0.91025,0.86425,0.8069999999999999,0.7849999999999999,0.66075,0.50475,0.6275,0.7887500000000001,0.5605,0.4715,0.71975,0.5515,0.69175,0.71975,0.8422499999999999,0.3522499999999999,0.92175,0.3007499999999999,0.4345,0.32525,0.544,0.2804999999999999,0.411,0.27175,0.62125,0.4004999999999999,0.27425,0.37575,0.38225,0.17675,0.2907499999999999,0.73975,0.3685,0.4227499999999999,0.38525,0.3349999999999999,0.28925,0.22275,0.4972499999999999,0.3552499999999999,0.37575,0.21575,0.612,0.849,0.3067499999999999,0.22325,0.1735,0.2324999999999999,0.192,0.18675,0.2764999999999999,0.2125,0.18475,0.2334999999999999,0.32875,0.1352499999999999,0.72975,0.32525,0.40325,0.152,0.23425,0.15725,0.4895,0.207,0.1877499999999999,0.388,0.308,0.1342499999999999,0.15325,0.33525,0.3305,0.31,0.28125,0.1945,0.1225,0.1882499999999999,0.1505,0.18125,0.12225,0.25925,0.1195,0.3492499999999999,0.11825,0.136,0.1129999999999999,0.0647499999999999,0.35875,0.3275,0.10975,0.11475,0.16425,0.0667499999999999,0.244,0.0792499999999999,0.079,0.26175,0.092,0.05825,0.0715,0.0727499999999999,0.0615,0.15425,0.16575,0.0765,0.118,0.1277499999999999,0.0685,0.0717499999999999,0.02975,0.068,0.05725,0.04525,0.10325,0.0627499999999999,0.072,0.12275,0.0627499999999999,0.4097499999999999,0.0349999999999999,0.12275,0.1285,0.236,0.0559999999999999,0.03125,0.05025,0.05775,0.0215,0.04875,0.1307499999999999,0.05175,0.0444999999999999,0.04975,0.0127499999999999,0.0489999999999999,0.0414999999999999,0.0255
Winter Kills (1979),0.92,0.90025,0.92,0.90025,0.92,0.8647499999999999,0.98975,0.80975,0.80975,0.5265,0.99225,0.9285,0.901,0.7095,0.40525,0.56625,0.51225,0.68725,0.3804999999999999,0.26975,0.62225,0.2465,0.45825,0.3339999999999999,0.59825,0.524,0.3339999999999999,0.1495,0.2045,0.2075,0.17575,0.4692499999999999,0.78975,0.1855,0.3175,0.1694999999999999,0.392,0.1987499999999999,0.26725,0.353,0.1975,0.23125,0.369,0.11375,0.53575,0.252,0.1972499999999999,0.201,0.3605,0.09525,0.17675,0.638,0.21425,0.1962499999999999,0.571,0.46975,0.205,0.2259999999999999,0.093,0.477,0.2574999999999999,0.0802499999999999,0.23975,0.24075,0.2937499999999999,0.1639999999999999,0.4105,0.306,0.0785,0.59225,0.2465,0.08725,0.06175,0.172,0.073,0.1024999999999999,0.2324999999999999,0.565,0.395,0.4945,0.31675,0.18375,0.254,0.1975,0.23175,0.153,0.18075,0.3395,0.0895,0.0964999999999999,0.1545,0.56325,0.0994999999999999,0.0185,0.0237499999999999,0.1644999999999999,0.128,0.0625,0.04425,0.23425,0.083,0.41,0.03025,0.21725,0.3585,0.1987499999999999,0.04075,0.4255,0.14575,0.2857499999999999,0.14175,0.21075,0.1302499999999999,0.3205,0.1322499999999999,0.0292499999999999,0.0399999999999999,0.1175,0.10275,0.428,0.28925,0.14325,0.09975,0.0212499999999999,0.1139999999999999,0.2209999999999999,0.2294999999999999,0.0797499999999999,0.02,0.2314999999999999,0.0252499999999999,0.3259999999999999,0.0469999999999999,0.0815,0.1139999999999999,0.0832499999999999,0.25475,0.0374999999999999,0.03475,0.0627499999999999,0.0135,0.0212499999999999,0.09075,0.03975,0.0642499999999999,0.0145,0.076,0.04675,0.0205
