movieId,original,good,very funny,weird,vengeance,teen movie,fun movie,light,mentor,runaway,greed,catastrophe,predictable,drama,fight scenes,chase,melancholic,culture clash,dialogue,family,unlikely friendships,pornography,betrayal,farce,quirky,independent film,stereotypes,childhood,fantasy world,adaptation,drinking,first contact,weapons,surveillance,life philosophy,sexy,absurd,computer animation,80s,sacrifice,alter ego,awesome soundtrack,life & death,death,creativity,transformation,survival,nudity (full frontal - brief),dysfunctional family,good music,queer,prejudice,classic car,underrated,california,small town,foul language,women,mad scientist,not funny,camp,new jersey,buddy movie,writers,road movie,period piece,islam,british,multiple storylines,pulp,internet,stoner movie,nudity (topless - brief),notable nudity,doctors,hospital,addiction,irish accent,simple,alternate history,hip hop,dreams,island,nudity (rear),brothers,censorship,memory,directorial debut,wartime,indians,hotel,divorce,ensemble cast,shopping,workplace,rebellion,stand-up comedy,new york city,ghosts/afterlife,bollywood,desert,kidnapping,race,wilderness,unlikeable characters,tokyo,film noir,fashion,too long,interracial romance,blindness,los angeles,prison,radio,goth,kick-butt women,robert downey jr,texas,single father,father daughter relationship,too short,graphic novel,adoption,snakes,1930s,cancer,time,atheism,australia,no plot,immortality,trilogy,god,san francisco,finnish,remake,potential oscar nom,hunting,best of 2005,reality tv,made for tv,russian,homeless,prostitution,lawyer,wine,documentary,oil,french
Silverado (1985),0.79925,0.837,0.553,0.8965000000000001,0.7735000000000001,0.349,0.861,0.8965000000000001,0.68575,0.8965000000000001,0.79925,0.5795,0.45125,0.70475,0.7809999999999999,0.7809999999999999,0.565,0.7597499999999999,0.6115,0.54925,0.63425,0.22025,0.79925,0.25925,0.34475,0.427,0.2764999999999999,0.50525,0.7922499999999999,0.38675,0.4762499999999999,0.3375,0.73575,0.47775,0.299,0.17675,0.1614999999999999,0.3215,0.7642500000000001,0.35175,0.1629999999999999,0.6605,0.2945,0.2304999999999999,0.272,0.35875,0.3409999999999999,0.3189999999999999,0.1917499999999999,0.534,0.18325,0.53325,0.38825,0.41525,0.6735,0.50025,0.11225,0.1905,0.11625,0.30125,0.1365,0.21275,0.352,0.1699999999999999,0.1694999999999999,0.41,0.26175,0.2704999999999999,0.218,0.4539999999999999,0.1185,0.1887499999999999,0.3035,0.0895,0.14375,0.14375,0.0595,0.287,0.259,0.21275,0.0529999999999999,0.0817499999999999,0.18175,0.14325,0.40175,0.2475,0.06125,0.22475,0.1305,0.7285,0.15575,0.05575,0.66075,0.09425,0.04925,0.1064999999999999,0.09775,0.121,0.2885,0.10575,0.735,0.27325,0.3299999999999999,0.14125,0.0494999999999999,0.0697499999999999,0.1287499999999999,0.2007499999999999,0.3592499999999999,0.2975,0.1855,0.129,0.1785,0.11125,0.05225,0.23875,0.0725,0.33775,0.0687499999999999,0.11425,0.1815,0.0217499999999999,0.08875,0.23525,0.4097499999999999,0.1064999999999999,0.1335,0.0772499999999999,0.1865,0.1014999999999999,0.072,0.14925,0.0737499999999999,0.1049999999999999,0.03975,0.04125,0.05325,0.3715,0.0835,0.03425,0.09875,0.0662499999999999,0.04975,0.05975,0.1322499999999999,0.026,0.0642499999999999,0.1014999999999999,0.04025
"Witches of Eastwick, The (1987)",0.709,0.61525,0.56525,0.7685,0.4865,0.45025,0.77075,0.6765,0.47775,0.63275,0.56025,0.4429999999999999,0.4335,0.46375,0.6515,0.4347499999999999,0.388,0.409,0.409,0.3339999999999999,0.23675,0.4865,0.33275,0.2189999999999999,0.43975,0.43975,0.183,0.3335,0.8067500000000001,0.91925,0.56475,0.6515,0.16925,0.2495,0.30325,0.744,0.2815,0.153,0.53275,0.3269999999999999,0.39725,0.2654999999999999,0.25275,0.4669999999999999,0.2845,0.51475,0.1302499999999999,0.3462499999999999,0.2022499999999999,0.10025,0.1957499999999999,0.22775,0.2405,0.49175,0.2935,0.69725,0.05575,0.94625,0.3335,0.30625,0.4535,0.11175,0.079,0.237,0.1175,0.56475,0.11225,0.56475,0.194,0.4865,0.10375,0.129,0.38025,0.25125,0.24275,0.1887499999999999,0.136,0.18625,0.12375,0.1765,0.05975,0.21975,0.1679999999999999,0.2544999999999999,0.09125,0.1505,0.0675,0.11075,0.077,0.0969999999999999,0.16025,0.31025,0.17425,0.2925,0.1089999999999999,0.0772499999999999,0.0837499999999999,0.1322499999999999,0.3542499999999999,0.0737499999999999,0.15375,0.06025,0.083,0.1257499999999999,0.0574999999999999,0.077,0.16225,0.1367499999999999,0.1164999999999999,0.1629999999999999,0.1897499999999999,0.084,0.0782499999999999,0.0827499999999999,0.3732499999999999,0.1094999999999999,0.0915,0.0735,0.0574999999999999,0.0685,0.04525,0.0514999999999999,0.10575,0.37975,0.12175,0.0822499999999999,0.0697499999999999,0.1377499999999999,0.1495,0.086,0.22775,0.1084999999999999,0.154,0.1302499999999999,0.0217499999999999,0.05375,0.0369999999999999,0.073,0.0245,0.04425,0.065,0.0419999999999999,0.05325,0.081,0.264,0.10575,0.0282499999999999,0.0489999999999999,0.0409999999999999
"First $20 Million Is Always the Hardest, The (2002)",0.692,0.76925,0.77925,0.3535,0.4805,0.8955,0.9115,0.5315,0.7515000000000001,0.4965,0.758,0.93425,0.711,0.3535,0.8294999999999999,0.8294999999999999,0.304,0.3535,0.4892499999999999,0.4555,0.29025,0.1074999999999999,0.4605,0.5565,0.44675,0.2604999999999999,0.74975,0.32275,0.51075,0.62275,0.0807499999999999,0.93425,0.48375,0.57325,0.63575,0.1659999999999999,0.4227499999999999,0.4555,0.362,0.366,0.49475,0.08825,0.3375,0.0662499999999999,0.32975,0.3319999999999999,0.542,0.0762499999999999,0.1302499999999999,0.08625,0.33275,0.1185,0.2955,0.18275,0.57575,0.3602499999999999,0.14225,0.22225,0.4822499999999999,0.29625,0.23125,0.47375,0.14325,0.1387499999999999,0.1044999999999999,0.1855,0.2185,0.1629999999999999,0.2614999999999999,0.27725,0.7949999999999999,0.061,0.612,0.2254999999999999,0.3315,0.1865,0.0374999999999999,0.2827499999999999,0.4147499999999999,0.3705,0.1185,0.287,0.1495,0.46775,0.0755,0.1952499999999999,0.1574999999999999,0.14625,0.0584999999999999,0.245,0.288,0.286,0.18175,0.2314999999999999,0.606,0.0494999999999999,0.156,0.32725,0.1245,0.68175,0.2185,0.1352499999999999,0.16325,0.2314999999999999,0.0434999999999999,0.0404999999999999,0.0875,0.1669999999999999,0.10375,0.1589999999999999,0.27275,0.0795,0.1664999999999999,0.28725,0.09725,0.09825,0.1154999999999999,0.1664999999999999,0.54175,0.06125,0.37075,0.0414999999999999,0.04525,0.20625,0.122,0.0409999999999999,0.15375,0.207,0.04575,0.1322499999999999,0.0645,0.03375,0.1644999999999999,0.218,0.3425,0.14975,0.0145,0.03425,0.0519999999999999,0.0905,0.1694999999999999,0.10125,0.10675,0.03,0.42225,0.08,0.03975,0.1614999999999999,0.0384999999999999
SuperBabies: Baby Geniuses 2 (2004),0.897,0.59625,0.94175,0.59625,0.5855,0.55525,0.4277499999999999,0.5125,0.6895,0.5145,0.59625,0.4765,0.96825,0.59625,0.6825,0.6005,0.5145,0.59625,0.5655,0.8320000000000001,0.375,0.54575,0.68325,0.71825,0.4277499999999999,0.3005,0.3974999999999999,0.74525,0.67,0.375,0.38775,0.6535,0.6005,0.68325,0.33775,0.25575,0.55425,0.74525,0.29125,0.218,0.6055,0.16175,0.289,0.52775,0.3285,0.119,0.1634999999999999,0.365,0.3545,0.1019999999999999,0.353,0.218,0.25425,0.0657499999999999,0.11425,0.08725,0.3209999999999999,0.20725,0.3279999999999999,0.31825,0.3309999999999999,0.268,0.121,0.565,0.206,0.1327499999999999,0.18225,0.34775,0.475,0.4795,0.52625,0.1725,0.15625,0.3159999999999999,0.259,0.141,0.409,0.203,0.2289999999999999,0.21325,0.32675,0.1579999999999999,0.15575,0.1267499999999999,0.135,0.11875,0.4107499999999999,0.11975,0.153,0.119,0.0935,0.1307499999999999,0.0944999999999999,0.2794999999999999,0.1992499999999999,0.0632499999999999,0.22125,0.24775,0.0735,0.194,0.0414999999999999,0.3455,0.15025,0.0504999999999999,0.2274999999999999,0.12475,0.1887499999999999,0.10275,0.2355,0.12175,0.1425,0.04475,0.1589999999999999,0.12,0.0459999999999999,0.11825,0.0685,0.0635,0.2254999999999999,0.0534999999999999,0.0645,0.10775,0.1564999999999999,0.17525,0.133,0.10275,0.1555,0.21,0.0334999999999999,0.2355,0.4665,0.11275,0.4595,0.11325,0.0215,0.3702499999999999,0.0954999999999999,0.03775,0.09625,0.1322499999999999,0.0852499999999999,0.078,0.211,0.1114999999999999,0.076,0.04675,0.0469999999999999,0.1365,0.03525
McLintock! (1963),0.56625,0.6385,0.7055,0.7115,0.74575,0.1659999999999999,0.667,0.7115,0.7055,0.7115,0.529,0.506,0.61175,0.583,0.4307499999999999,0.8815,0.54925,0.73275,0.5245,0.72375,0.33675,0.241,0.4985,0.58225,0.397,0.24625,0.45175,0.39875,0.30525,0.2905,0.6535,0.24875,0.4307499999999999,0.55325,0.3289999999999999,0.2917499999999999,0.21125,0.1815,0.3087499999999999,0.48,0.1942499999999999,0.3107499999999999,0.2274999999999999,0.1865,0.2199999999999999,0.32825,0.09925,0.242,0.36375,0.20325,0.1992499999999999,0.71775,0.20725,0.281,0.38375,0.35775,0.04825,0.3482499999999999,0.14675,0.24175,0.1365,0.134,0.1295,0.146,0.3107499999999999,0.37,0.4245,0.2219999999999999,0.1947499999999999,0.2125,0.0775,0.17875,0.32725,0.11475,0.143,0.08625,0.0569999999999999,0.30925,0.11975,0.1084999999999999,0.0272499999999999,0.0339999999999999,0.2925,0.132,0.3095,0.1945,0.0305,0.0444999999999999,0.27625,0.975,0.31275,0.15775,0.5115,0.1367499999999999,0.04325,0.0832499999999999,0.0655,0.1332499999999999,0.1169999999999999,0.09975,0.496,0.20875,0.33175,0.1375,0.059,0.12375,0.143,0.186,0.4227499999999999,0.35275,0.15725,0.0514999999999999,0.1195,0.04375,0.04925,0.37825,0.05325,0.63325,0.0835,0.11925,0.0379999999999999,0.03675,0.10025,0.21125,0.4327499999999999,0.06025,0.0509999999999999,0.09325,0.1584999999999999,0.0732499999999999,0.0745,0.21925,0.0605,0.0822499999999999,0.0202499999999999,0.14375,0.03325,0.47575,0.0632499999999999,0.04375,0.0787499999999999,0.09625,0.0469999999999999,0.1579999999999999,0.21475,0.0165,0.029,0.291,0.0534999999999999
"I Love You, Alice B. Toklas! (1968)",0.8365,0.65425,0.82775,0.90125,0.5545,0.4782499999999999,0.4822499999999999,0.8154999999999999,0.5845,0.90125,0.44675,0.45225,0.5405,0.3695,0.4197499999999999,0.7765,0.90125,0.90125,0.54675,0.6935,0.5285,0.56475,0.38475,0.57525,0.4195,0.4137499999999999,0.522,0.7637499999999999,0.4255,0.3632499999999999,0.6675,0.4197499999999999,0.3245,0.2947499999999999,0.4875,0.56475,0.525,0.47675,0.3495,0.4559999999999999,0.517,0.16825,0.44875,0.3289999999999999,0.2815,0.38375,0.1735,0.2234999999999999,0.21525,0.3369999999999999,0.1962499999999999,0.1644999999999999,0.3635,0.46375,0.73775,0.25425,0.12175,0.26125,0.4595,0.25125,0.2395,0.0657499999999999,0.34225,0.4712499999999999,0.33225,0.8222499999999999,0.1982499999999999,0.306,0.42425,0.33575,0.2229999999999999,0.364,0.2345,0.44675,0.21625,0.2085,0.57075,0.1312499999999999,0.076,0.37175,0.04075,0.1845,0.3007499999999999,0.11925,0.11575,0.30725,0.16025,0.09525,0.278,0.177,0.3754999999999999,0.66175,0.1099999999999999,0.1049999999999999,0.3399999999999999,0.05225,0.11175,0.18425,0.20525,0.09025,0.04975,0.0705,0.04075,0.09,0.03375,0.17875,0.17475,0.1505,0.208,0.133,0.09175,0.81325,0.1099999999999999,0.1735,0.05925,0.0645,0.0697499999999999,0.1355,0.15325,0.03725,0.0192499999999999,0.03125,0.0725,0.1564999999999999,0.2199999999999999,0.1377499999999999,0.4044999999999999,0.0755,0.0925,0.0559999999999999,0.251,0.26375,0.0755,0.197,0.1119999999999999,0.0574999999999999,0.0687499999999999,0.11675,0.0207499999999999,0.08675,0.0637499999999999,0.0564999999999999,0.1054999999999999,0.04775,0.60525,0.138,0.05925,0.0544999999999999,0.089
Diggstown (1992),0.9105,0.9105,0.684,0.9105,0.7662500000000001,0.1937499999999999,0.7889999999999999,0.6655,0.7909999999999999,0.7662500000000001,0.8180000000000001,0.46775,0.3665,0.7662500000000001,0.683,0.53075,0.6935,0.7662500000000001,0.70125,0.281,0.80525,0.37525,0.63525,0.50975,0.7515000000000001,0.3462499999999999,0.3712499999999999,0.45225,0.18625,0.3542499999999999,0.2365,0.4277499999999999,0.2835,0.411,0.27225,0.307,0.404,0.21075,0.203,0.29125,0.4732499999999999,0.424,0.25825,0.25775,0.20925,0.27025,0.17425,0.1725,0.1972499999999999,0.424,0.1069999999999999,0.29125,0.1574999999999999,0.54125,0.2614999999999999,0.568,0.2915,0.063,0.1997499999999999,0.284,0.0742499999999999,0.2007499999999999,0.4982499999999999,0.24475,0.08875,0.25525,0.14625,0.2007499999999999,0.46875,0.2564999999999999,0.15775,0.129,0.182,0.06225,0.22725,0.146,0.0984999999999999,0.31825,0.208,0.14625,0.03825,0.18025,0.124,0.1272499999999999,0.243,0.11275,0.1215,0.14525,0.09525,0.1387499999999999,0.1609999999999999,0.04475,0.23625,0.04025,0.08675,0.0802499999999999,0.0715,0.1064999999999999,0.15,0.2827499999999999,0.182,0.05675,0.1305,0.0817499999999999,0.0354999999999999,0.11725,0.14,0.05375,0.1004999999999999,0.0429999999999999,0.135,0.0954999999999999,0.73775,0.279,0.0424999999999999,0.1604999999999999,0.14725,0.1292499999999999,0.0464999999999999,0.0652499999999999,0.05825,0.0795,0.066,0.174,0.1059999999999999,0.1352499999999999,0.173,0.05225,0.0725,0.1342499999999999,0.0484999999999999,0.06,0.0449999999999999,0.0745,0.0319999999999999,0.0399999999999999,0.0569999999999999,0.0765,0.0389999999999999,0.0569999999999999,0.14475,0.03825,0.0454999999999999,0.0419999999999999,0.0802499999999999,0.0215,0.0534999999999999,0.08825,0.0439999999999999
Breast Men (1997),0.806,0.722,0.54525,0.6295,0.72175,0.6495,0.2957499999999999,0.6655,0.7842499999999999,0.72175,0.8222499999999999,0.58275,0.772,0.86975,0.31325,0.27,0.4115,0.3635,0.54775,0.661,0.38675,0.4835,0.7642500000000001,0.40925,0.45175,0.4835,0.172,0.2977499999999999,0.392,0.3552499999999999,0.15375,0.56625,0.27,0.2847499999999999,0.3005,0.8227500000000001,0.25725,0.23125,0.39925,0.24625,0.1415,0.1395,0.26325,0.39675,0.1634999999999999,0.23875,0.56625,0.21875,0.26475,0.16925,0.5005,0.244,0.2965,0.26225,0.12275,0.215,0.0197499999999999,0.97825,0.22425,0.2977499999999999,0.5295,0.1594999999999999,0.0454999999999999,0.1952499999999999,0.35,0.4489999999999999,0.5785,0.135,0.15375,0.32925,0.09575,0.1164999999999999,0.99975,0.44075,0.99075,0.388,0.0807499999999999,0.085,0.27625,0.16475,0.136,0.15425,0.09025,0.34075,0.0845,0.8,0.0797499999999999,0.142,0.215,0.23675,0.0534999999999999,0.05925,0.068,0.36775,0.184,0.2025,0.12125,0.059,0.03225,0.08875,0.35775,0.3605,0.076,0.24925,0.0707499999999999,0.1335,0.11175,0.0682499999999999,0.14975,0.1932499999999999,0.20325,0.0414999999999999,0.059,0.10825,0.05025,0.09475,0.0319999999999999,0.3075,0.0295,0.06075,0.03925,0.03775,0.138,0.179,0.1649999999999999,0.069,0.03125,0.1725,0.1044999999999999,0.1252499999999999,0.1069999999999999,0.029,0.1725,0.075,0.04575,0.11825,0.04875,0.0762499999999999,0.0504999999999999,0.0762499999999999,0.17375,0.05075,0.03425,0.1104999999999999,0.1134999999999999,0.10925,0.11825,0.0539999999999999,0.05475
Pitkä kuuma kesä (1999),0.8005,0.7155,0.6875,0.44125,0.5155,0.80575,0.4832499999999999,0.35075,0.66625,0.4235,0.4257499999999999,0.489,0.4985,0.32625,0.7155,0.4975,0.44125,0.4235,0.37075,0.24425,0.54425,0.30425,0.531,0.626,0.363,0.3445,0.71875,0.35775,0.4379999999999999,0.2224999999999999,0.64525,0.32475,0.26575,0.4925,0.30325,0.2345,0.2935,0.2544999999999999,0.4425,0.3575,0.11225,0.702,0.2299999999999999,0.1995,0.34475,0.2867499999999999,0.27425,0.2744999999999999,0.1594999999999999,0.946,0.1535,0.37725,0.1922499999999999,0.3645,0.352,0.7685,0.39875,0.1709999999999999,0.18075,0.31025,0.18075,0.414,0.2504999999999999,0.127,0.1365,0.1594999999999999,0.1594999999999999,0.0775,0.1745,0.23775,0.1805,0.33625,0.36875,0.245,0.0842499999999999,0.21675,0.4185,0.2967499999999999,0.17525,0.15925,0.706,0.4287499999999999,0.09425,0.1985,0.3429999999999999,0.1907499999999999,0.1114999999999999,0.2455,0.09425,0.40175,0.1039999999999999,0.0632499999999999,0.05525,0.245,0.075,0.0772499999999999,0.1997499999999999,0.17275,0.28725,0.281,0.2189999999999999,0.075,0.239,0.081,0.09225,0.11725,0.11625,0.0692499999999999,0.2185,0.1009999999999999,0.0782499999999999,0.1099999999999999,0.1515,0.16675,0.1982499999999999,0.28725,0.22975,0.2425,0.0409999999999999,0.09175,0.11625,0.028,0.0652499999999999,0.0757499999999999,0.061,0.15525,0.03025,0.0827499999999999,0.11425,0.1094999999999999,0.22625,0.1265,0.0885,0.0539999999999999,0.99875,0.16425,0.05125,0.0847499999999999,0.0569999999999999,0.086,0.06225,0.258,0.0574999999999999,0.0474999999999999,0.146,0.0509999999999999,0.0682499999999999,0.03975,0.03175
In July (Im Juli) (2000),0.8015000000000001,0.936,0.626,0.6545,0.6805,0.4475,0.6635,0.691,0.67625,0.652,0.774,0.51625,0.3319999999999999,0.6805,0.56675,0.72775,0.64,0.6805,0.629,0.4509999999999999,0.5435,0.29325,0.38875,0.294,0.5525,0.61075,0.1475,0.16325,0.6155,0.3525,0.2664999999999999,0.2224999999999999,0.149,0.2674999999999999,0.4545,0.5745,0.32775,0.4509999999999999,0.21675,0.378,0.11325,0.51625,0.28025,0.124,0.3745,0.28725,0.138,0.39275,0.1907499999999999,0.51625,0.24475,0.3005,0.416,0.3369999999999999,0.1689999999999999,0.11575,0.15675,0.32025,0.09075,0.27,0.0832499999999999,0.1674999999999999,0.0797499999999999,0.18225,0.8687499999999999,0.1982499999999999,0.2877499999999999,0.28325,0.23275,0.1505,0.212,0.076,0.3784999999999999,0.08875,0.3824999999999999,0.144,0.22575,0.3705,0.28725,0.3415,0.0707499999999999,0.25075,0.0549999999999999,0.2445,0.151,0.1975,0.28225,0.16325,0.93975,0.1525,0.1932499999999999,0.1347499999999999,0.0715,0.0777499999999999,0.05475,0.1317499999999999,0.1282499999999999,0.08975,0.1375,0.539,0.11725,0.0574999999999999,0.1124999999999999,0.0979999999999999,0.0974999999999999,0.14175,0.1059999999999999,0.0444999999999999,0.1245,0.26525,0.12125,0.0637499999999999,0.16525,0.11325,0.0205,0.0757499999999999,0.0994999999999999,0.081,0.06175,0.067,0.1895,0.0265,0.0429999999999999,0.03125,0.1134999999999999,0.066,0.21875,0.05475,0.118,0.146,0.0499999999999999,0.0737499999999999,0.0205,0.0857499999999999,0.2175,0.0414999999999999,0.0645,0.04225,0.09025,0.0449999999999999,0.11275,0.11525,0.05375,0.05825,0.03575,0.11225,0.0772499999999999,0.0747499999999999,0.1455
Kamikaze Girls (Shimotsuma monogatari) (2004),0.69675,0.4399999999999999,0.6005,0.64275,0.5665,0.7795000000000001,0.39825,0.8747499999999999,0.5145,0.571,0.73625,0.495,0.29125,0.38025,0.8747499999999999,0.3429999999999999,0.6245,0.8567499999999999,0.2947499999999999,0.18325,0.8347500000000001,0.59425,0.5195,0.266,0.7962499999999999,0.547,0.2825,0.60275,0.21325,0.214,0.255,0.20525,0.2794999999999999,0.25175,0.3652499999999999,0.6005,0.5425,0.15125,0.0792499999999999,0.144,0.1345,0.4399999999999999,0.266,0.1815,0.38225,0.3585,0.208,0.4589999999999999,0.15625,0.4399999999999999,0.23575,0.304,0.309,0.25525,0.27725,0.203,0.1149999999999999,0.4227499999999999,0.1775,0.27675,0.21725,0.16675,0.0434999999999999,0.13,0.1377499999999999,0.16725,0.354,0.082,0.126,0.14675,0.1915,0.04925,0.09225,0.05325,0.12,0.283,0.11825,0.2339999999999999,0.2185,0.123,0.26125,0.29625,0.1825,0.2734999999999999,0.1327499999999999,0.284,0.18625,0.0989999999999999,0.146,0.0667499999999999,0.1302499999999999,0.0842499999999999,0.04275,0.05925,0.2339999999999999,0.09725,0.0805,0.0494999999999999,0.08825,0.1845,0.1109999999999999,0.1094999999999999,0.1375,0.1515,0.03025,0.86625,0.09625,0.29625,0.0685,0.132,0.16075,0.04175,0.0662499999999999,0.04675,0.20825,0.3027499999999999,0.03425,0.0707499999999999,0.05475,0.9095,0.05225,0.0324999999999999,0.118,0.0424999999999999,0.17125,0.0305,0.1134999999999999,0.05475,0.18325,0.0647499999999999,0.1315,0.0147499999999999,0.05775,0.1352499999999999,0.3097499999999999,0.0087499999999999,0.0559999999999999,0.061,0.0569999999999999,0.04375,0.12175,0.1307499999999999,0.0479999999999999,0.20975,0.0324999999999999,0.0359999999999999,0.03025,0.0282499999999999,0.134
Sons of the Desert (1933),0.63175,0.7495,0.9445,0.8194999999999999,0.52225,0.3595,0.497,0.8194999999999999,0.56925,0.8194999999999999,0.64325,0.7495,0.45075,0.662,0.74975,0.96325,0.52025,0.662,0.5915,0.3335,0.576,0.39325,0.74,0.7485,0.20925,0.2524999999999999,0.1215,0.43425,0.23325,0.5185,0.71,0.374,0.27075,0.6205,0.2955,0.267,0.5945,0.1694999999999999,0.512,0.4845,0.198,0.1255,0.498,0.249,0.305,0.4625,0.65575,0.3419999999999999,0.3685,0.1987499999999999,0.2065,0.4845,0.54875,0.22125,0.664,0.1024999999999999,0.4247499999999999,0.1967499999999999,0.26225,0.212,0.0712499999999999,0.25125,0.2284999999999999,0.121,0.1415,0.39325,0.57575,0.39325,0.192,0.249,0.1079999999999999,0.20425,0.21375,0.2435,0.16525,0.1907499999999999,0.0742499999999999,0.3585,0.4675,0.267,0.0667499999999999,0.1355,0.17425,0.23375,0.36,0.2012499999999999,0.35,0.10975,0.1755,0.127,0.5585,0.21175,0.08625,0.17775,0.2055,0.1775,0.075,0.0832499999999999,0.2455,0.03675,0.92625,0.264,0.349,0.151,0.05275,0.10225,0.3245,0.03,0.266,0.0885,0.3017499999999999,0.522,0.2155,0.11525,0.0292499999999999,0.0695,0.0994999999999999,0.1962499999999999,0.09075,0.11625,0.0524999999999999,0.0817499999999999,0.1084999999999999,0.0195,0.3545,0.11475,0.26325,0.31025,0.03075,0.1205,0.12075,0.03,0.31025,0.2395,0.013,0.0847499999999999,0.10075,0.11725,0.075,0.0272499999999999,0.0725,0.0394999999999999,0.03725,0.0439999999999999,0.1365,0.03725,0.03425,0.1624999999999999,0.061
800 Bullets (800 Balas) (2002),0.8142499999999999,0.6405,0.9545,0.65775,0.621,0.39125,0.4705,0.9545,0.7285,0.5865,0.68475,0.42525,0.74475,0.4692499999999999,0.72975,0.5595,0.6115,0.7987500000000001,0.38925,0.2254999999999999,0.54825,0.8627499999999999,0.475,0.71625,0.71625,0.50325,0.191,0.7215,0.2554999999999999,0.25525,0.471,0.3,0.5025,0.31525,0.26975,0.5095,0.71625,0.1945,0.21825,0.5525,0.2289999999999999,0.35375,0.59175,0.63075,0.34675,0.2224999999999999,0.1589999999999999,0.546,0.23525,0.35375,0.25075,0.2309999999999999,0.46625,0.29325,0.33325,0.259,0.73625,0.25425,0.12125,0.278,0.2897499999999999,0.15,0.11875,0.2239999999999999,0.3165,0.5525,0.5525,0.1735,0.25575,0.2485,0.0662499999999999,0.27875,0.357,0.06025,0.0815,0.21625,0.40225,0.18,0.305,0.1255,0.14875,0.4945,0.3339999999999999,0.1367499999999999,0.25375,0.1285,0.209,0.24375,0.1074999999999999,0.65825,0.1079999999999999,0.25,0.09125,0.07,0.18275,0.1159999999999999,0.27275,0.0984999999999999,0.1039999999999999,0.05575,0.738,0.10975,0.08,0.17575,0.03175,0.22625,0.1044999999999999,0.06,0.24525,0.11875,0.09925,0.25525,0.1267499999999999,0.0574999999999999,0.0292499999999999,0.255,0.05525,0.7185,0.05125,0.1815,0.05775,0.03675,0.0865,0.063,0.073,0.0787499999999999,0.1124999999999999,0.16625,0.18025,0.0409999999999999,0.1074999999999999,0.26475,0.20725,0.0314999999999999,0.025,0.0252499999999999,0.1405,0.294,0.03875,0.05475,0.0564999999999999,0.13,0.0712499999999999,0.354,0.0265,0.03625,0.1034999999999999,0.0494999999999999,0.0697499999999999
We're No Angels (1955),0.8220000000000001,0.8220000000000001,0.8899999999999999,0.8220000000000001,0.585,0.20475,0.808,0.8220000000000001,0.595,0.6185,0.68275,0.56425,0.4932499999999999,0.585,0.7105,0.78,0.68275,0.585,0.72275,0.7909999999999999,0.4845,0.239,0.69825,0.647,0.51325,0.39725,0.38075,0.49475,0.303,0.4459999999999999,0.32225,0.3572499999999999,0.4325,0.4135,0.2395,0.3279999999999999,0.409,0.4207499999999999,0.213,0.3179999999999999,0.4389999999999999,0.089,0.2329999999999999,0.1305,0.4589999999999999,0.3195,0.52625,0.1397499999999999,0.554,0.1317499999999999,0.18025,0.3894999999999999,0.26825,0.4579999999999999,0.1935,0.16675,0.1679999999999999,0.183,0.24725,0.25225,0.1119999999999999,0.10675,0.295,0.195,0.10925,0.357,0.34175,0.50275,0.20975,0.1905,0.298,0.0554999999999999,0.18025,0.2774999999999999,0.3025,0.22825,0.0519999999999999,0.33475,0.1317499999999999,0.18125,0.0652499999999999,0.06025,0.75075,0.11475,0.24575,0.138,0.1475,0.18325,0.194,0.0792499999999999,0.304,0.26325,0.2445,0.3097499999999999,0.1907499999999999,0.061,0.05875,0.0969999999999999,0.0579999999999999,0.093,0.09125,0.172,0.2827499999999999,0.1392499999999999,0.0745,0.1074999999999999,0.498,0.08725,0.1149999999999999,0.1485,0.15275,0.0349999999999999,0.71125,0.15,0.08725,0.127,0.1917499999999999,0.05525,0.16775,0.1825,0.1639999999999999,0.0434999999999999,0.20825,0.3195,0.1952499999999999,0.05125,0.059,0.0747499999999999,0.081,0.1049999999999999,0.2917499999999999,0.0539999999999999,0.05075,0.16425,0.09425,0.09575,0.0579999999999999,0.11125,0.263,0.09325,0.0895,0.123,0.0815,0.0389999999999999,0.186,0.11075,0.0454999999999999,0.084,0.3652499999999999
