movieId,weird,original,greed,melancholic,computer animation,culture clash,good,drama,life & death,runaway,childhood,independent film,vengeance,family,dialogue,unlikely friendships,fantasy world,mentor,drinking,light,pornography,creativity,adaptation,catastrophe,betrayal,life philosophy,quirky,tokyo,transformation,dreams,good music,very funny,first contact,sacrifice,fight scenes,surveillance,chase,death,not funny,awesome soundtrack,simple,dysfunctional family,fun movie,survival,prejudice,british,classic car,predictable,film noir,teen movie,alter ego,underrated,nudity (full frontal - brief),islam,absurd,mad scientist,weapons,memory,period piece,irish accent,queer,small town,sexy,stereotypes,hospital,wilderness,alternate history,writers,multiple storylines,wartime,1930s,island,pulp,doctors,farce,hotel,women,brothers,nudity (topless - brief),adoption,directorial debut,bollywood,road movie,immortality,too long,goth,blindness,stoner movie,indians,censorship,rebellion,internet,atheism,french,workplace,hunting,addiction,ghosts/afterlife,divorce,california,stand-up comedy,too short,prison,new jersey,best of 2005,documentary,graphic novel,80s,russian,god,desert,father daughter relationship,camp,cancer,interracial romance,kidnapping,made for tv,race,foul language,snakes,potential oscar nom,homeless,time,trilogy,no plot,hip hop,kick-butt women,radio,finnish,australia,oil,ensemble cast,wine,texas,prostitution,nudity (rear),san francisco,notable nudity,fashion,new york city,single father,buddy movie,shopping,reality tv,unlikeable characters,lawyer,robert downey jr,los angeles,remake
"Pan's Labyrinth (Laberinto del fauno, El) (2006)",0.993,0.9615,0.95975,0.94225,0.21775,0.943,0.943,0.943,0.993,0.8775,0.77275,0.95975,0.96725,0.4785,0.8775,0.7929999999999999,0.99525,0.5575,0.73925,0.39975,0.95975,0.58675,0.66775,0.508,0.93875,0.3275,0.3285,0.38575,0.5045,0.58925,0.515,0.3165,0.605,0.88625,0.605,0.568,0.254,0.4175,0.36875,0.515,0.2435,0.3585,0.2514999999999999,0.4702499999999999,0.42925,0.28075,0.3067499999999999,0.266,0.26775,0.2485,0.346,0.2997499999999999,0.347,0.66275,0.40475,0.5085,0.4922499999999999,0.27575,0.6675,0.22925,0.1555,0.1599999999999999,0.247,0.35075,0.18175,0.1795,0.3249999999999999,0.17475,0.2204999999999999,0.63475,0.155,0.1915,0.27225,0.3135,0.1014999999999999,0.1079999999999999,0.252,0.1699999999999999,0.145,0.11975,0.1845,0.31675,0.1287499999999999,0.635,0.23575,0.75325,0.1465,0.1347499999999999,0.2234999999999999,0.0994999999999999,0.4875,0.1124999999999999,0.17775,0.1049999999999999,0.11025,0.09775,0.0837499999999999,0.06025,0.0635,0.0895,0.073,0.0797499999999999,0.135,0.09725,0.21025,0.0419999999999999,0.7562500000000001,0.1154999999999999,0.08775,0.1245,0.12325,0.1124999999999999,0.1835,0.0534999999999999,0.059,0.1515,0.086,0.126,0.1275,0.10725,0.3505,0.04525,0.09025,0.16325,0.11575,0.0295,0.06175,0.04925,0.09175,0.0752499999999999,0.06,0.08725,0.10275,0.063,0.0782499999999999,0.061,0.0247499999999999,0.0255,0.03375,0.05275,0.03525,0.0379999999999999,0.012,0.03925,0.03725,0.02,0.03225,0.026,0.025
"Place Promised in Our Early Days, The (Kumo no mukô, yakusoku no basho) (2004)",0.963,0.86375,0.85425,0.963,0.7757499999999999,0.6745,0.653,0.79375,0.3139999999999999,0.7729999999999999,0.4775,0.394,0.4445,0.2045,0.4605,0.94725,0.924,0.44625,0.6615,0.28075,0.26175,0.23625,0.23475,0.4475,0.367,0.21775,0.1927499999999999,0.5835,0.3097499999999999,0.7777499999999999,0.24575,0.2,0.66275,0.38275,0.32875,0.192,0.20825,0.139,0.3735,0.4489999999999999,0.351,0.263,0.079,0.24675,0.10125,0.153,0.154,0.3199999999999999,0.263,0.36,0.1629999999999999,0.207,0.379,0.3065,0.0855,0.0905,0.1795,0.24025,0.2947499999999999,0.215,0.125,0.1825,0.1205,0.05525,0.076,0.1277499999999999,0.7577499999999999,0.2249999999999999,0.1735,0.3065,0.077,0.0569999999999999,0.133,0.1654999999999999,0.064,0.10925,0.1317499999999999,0.172,0.04525,0.0815,0.0755,0.51875,0.16925,0.27425,0.1009999999999999,0.24675,0.1255,0.0925,0.0765,0.0449999999999999,0.0409999999999999,0.11125,0.066,0.05475,0.0805,0.0404999999999999,0.0737499999999999,0.03025,0.0569999999999999,0.1322499999999999,0.15425,0.03525,0.069,0.1332499999999999,0.03125,0.0697499999999999,0.05075,0.0319999999999999,0.2339999999999999,0.0504999999999999,0.03975,0.0925,0.06025,0.0857499999999999,0.0464999999999999,0.0319999999999999,0.05425,0.121,0.0132499999999999,0.0235,0.0419999999999999,0.03775,0.0329999999999999,0.0564999999999999,0.18725,0.1084999999999999,0.0795,0.0652499999999999,0.06175,0.0479999999999999,0.0285,0.0667499999999999,0.062,0.0252499999999999,0.0344999999999999,0.0979999999999999,0.04625,0.062,0.03175,0.03975,0.0314999999999999,0.0197499999999999,0.0222499999999999,0.0265,0.0499999999999999,0.026,0.0197499999999999,0.0399999999999999,0.017
"Plague Dogs, The (1982)",0.942,0.942,0.942,0.942,0.98775,0.942,0.89825,0.93175,0.89825,0.942,0.66075,0.93175,0.8182499999999999,0.93825,0.8705,0.559,0.2604999999999999,0.41,0.8705,0.5435,0.90425,0.1624999999999999,0.86375,0.397,0.7729999999999999,0.2289999999999999,0.3219999999999999,0.1034999999999999,0.242,0.1825,0.1629999999999999,0.2055,0.22675,0.4195,0.15025,0.3565,0.18225,0.73225,0.378,0.1054999999999999,0.15175,0.17325,0.1327499999999999,0.2634999999999999,0.2204999999999999,0.428,0.17875,0.239,0.5435,0.09275,0.507,0.3472499999999999,0.4245,0.559,0.24975,0.12325,0.3055,0.1927499999999999,0.1755,0.3027499999999999,0.41825,0.08875,0.2534999999999999,0.25925,0.15325,0.54675,0.16725,0.12175,0.1694999999999999,0.22975,0.1735,0.1985,0.1265,0.17775,0.0984999999999999,0.251,0.0855,0.0984999999999999,0.10075,0.3532499999999999,0.16325,0.44125,0.24225,0.06175,0.11025,0.17175,0.18075,0.0677499999999999,0.23325,0.2304999999999999,0.18625,0.092,0.17725,0.0974999999999999,0.04375,0.7155,0.134,0.0187499999999999,0.0564999999999999,0.061,0.20375,0.05875,0.1144999999999999,0.0474999999999999,0.027,0.1515,0.3319999999999999,0.12475,0.2825,0.139,0.0399999999999999,0.0564999999999999,0.17675,0.1714999999999999,0.1175,0.0265,0.3345,0.0404999999999999,0.20525,0.09575,0.085,0.1405,0.019,0.021,0.0235,0.148,0.03575,0.10725,0.16675,0.28,0.1285,0.04275,0.0175,0.139,0.08,0.03725,0.0152499999999999,0.0192499999999999,0.0087499999999999,0.0424999999999999,0.023,0.0185,0.0077499999999999,0.0785,0.0242499999999999,0.128,0.03525,0.0155,0.006
Paprika (Papurika) (2006),0.9875,0.905,0.905,0.8759999999999999,0.95675,0.8759999999999999,0.7989999999999999,0.8565,0.962,0.73525,0.54175,0.8095000000000001,0.678,0.3555,0.8759999999999999,0.625,0.768,0.5545,0.44175,0.3399999999999999,0.60075,0.7485,0.53,0.61175,0.56225,0.3592499999999999,0.41225,0.8855,0.46125,0.9965,0.3502499999999999,0.26075,0.61175,0.3419999999999999,0.3455,0.7849999999999999,0.29325,0.2977499999999999,0.3665,0.3502499999999999,0.1897499999999999,0.20975,0.16575,0.5085,0.20975,0.277,0.276,0.1775,0.15625,0.15975,0.5385,0.3235,0.252,0.17825,0.52825,0.344,0.16775,0.31525,0.11725,0.27875,0.17525,0.1535,0.472,0.23275,0.1302499999999999,0.18675,0.27525,0.2504999999999999,0.1942499999999999,0.0747499999999999,0.1312499999999999,0.11375,0.14625,0.1619999999999999,0.09275,0.201,0.172,0.11425,0.15275,0.18275,0.1699999999999999,0.10625,0.0767499999999999,0.14225,0.082,0.119,0.146,0.216,0.09225,0.2017499999999999,0.08825,0.25375,0.1415,0.0755,0.09175,0.0707499999999999,0.15575,0.0295,0.0564999999999999,0.11025,0.077,0.0217499999999999,0.0959999999999999,0.092,0.078,0.0454999999999999,0.1892499999999999,0.0584999999999999,0.0847499999999999,0.1495,0.05675,0.10925,0.05225,0.1292499999999999,0.05725,0.0735,0.05625,0.085,0.0832499999999999,0.1634999999999999,0.10275,0.04575,0.03725,0.04575,0.251,0.0805,0.0705,0.04275,0.02975,0.091,0.1292499999999999,0.0747499999999999,0.0474999999999999,0.05325,0.09775,0.078,0.0489999999999999,0.0925,0.0354999999999999,0.05225,0.03125,0.0265,0.04825,0.0292499999999999,0.04675,0.0474999999999999,0.0484999999999999,0.0449999999999999,0.017
When the Wind Blows (1986),0.92025,0.92025,0.92025,0.92025,0.973,0.92025,0.93525,0.93525,0.93525,0.92025,0.559,0.93525,0.8652500000000001,0.841,0.60525,0.3047499999999999,0.33125,0.3349999999999999,0.71825,0.416,0.57575,0.305,0.63625,0.4355,0.32125,0.36975,0.4665,0.45975,0.367,0.1402499999999999,0.16975,0.206,0.242,0.55175,0.1345,0.59575,0.2334999999999999,0.9295,0.3285,0.0949999999999999,0.3605,0.298,0.0802499999999999,0.629,0.38375,0.71975,0.2825,0.3017499999999999,0.4595,0.09725,0.17575,0.25925,0.22625,0.55175,0.3289999999999999,0.18275,0.6615,0.32475,0.3339999999999999,0.1932499999999999,0.21275,0.1004999999999999,0.21725,0.18675,0.2945,0.398,0.15625,0.08975,0.45425,0.55175,0.0757499999999999,0.14425,0.14875,0.24625,0.1305,0.1639999999999999,0.1387499999999999,0.0775,0.0984999999999999,0.1765,0.0772499999999999,0.03125,0.18325,0.06175,0.0925,0.16275,0.09775,0.0782499999999999,0.0792499999999999,0.0832499999999999,0.05275,0.071,0.087,0.0895,0.0747499999999999,0.0529999999999999,0.09375,0.0817499999999999,0.1674999999999999,0.0665,0.2165,0.03175,0.088,0.04575,0.0354999999999999,0.0825,0.1365,0.09275,0.4449999999999999,0.22125,0.2744999999999999,0.031,0.17475,0.18725,0.08675,0.026,0.10175,0.09175,0.0232499999999999,0.15075,0.0267499999999999,0.09625,0.04825,0.024,0.0329999999999999,0.05025,0.1897499999999999,0.0685,0.0359999999999999,0.1942499999999999,0.09375,0.04875,0.0247499999999999,0.087,0.0579999999999999,0.0865,0.03,0.0885,0.0232499999999999,0.0414999999999999,0.0172499999999999,0.018,0.02,0.03225,0.0115,0.03325,0.0172499999999999,0.0172499999999999,0.0067499999999999
Tekkonkinkreet (Tekkon kinkurîto) (2006),0.92875,0.8712500000000001,0.8645,0.8285,0.786,0.724,0.423,0.7315,0.72825,0.8712500000000001,0.633,0.632,0.78,0.37075,0.4945,0.275,0.65975,0.44475,0.54325,0.8712500000000001,0.632,0.4495,0.4355,0.434,0.74175,0.33825,0.37875,0.87375,0.427,0.291,0.209,0.2125,0.2199999999999999,0.1947499999999999,0.1579999999999999,0.3742499999999999,0.2534999999999999,0.213,0.3512499999999999,0.209,0.11725,0.1614999999999999,0.0827499999999999,0.0935,0.3045,0.15375,0.2345,0.2155,0.8712500000000001,0.15375,0.1684999999999999,0.259,0.33075,0.1387499999999999,0.145,0.40825,0.23275,0.06,0.09975,0.2294999999999999,0.22275,0.28925,0.2455,0.139,0.27725,0.23225,0.14925,0.1725,0.1089999999999999,0.151,0.1689999999999999,0.14725,0.44275,0.124,0.151,0.09625,0.16375,0.2794999999999999,0.11075,0.087,0.10875,0.062,0.0499999999999999,0.06,0.03925,0.203,0.1649999999999999,0.0974999999999999,0.1044999999999999,0.15825,0.1129999999999999,0.063,0.1315,0.1315,0.08625,0.0344999999999999,0.12225,0.0767499999999999,0.0712499999999999,0.04525,0.0802499999999999,0.0197499999999999,0.0989999999999999,0.18575,0.0984999999999999,0.0895,0.17325,0.0252499999999999,0.1455,0.0584999999999999,0.03475,0.03925,0.04325,0.04325,0.1139999999999999,0.0255,0.09125,0.04225,0.075,0.142,0.0697499999999999,0.65575,0.0137499999999999,0.023,0.0569999999999999,0.06225,0.0999999999999999,0.05225,0.0857499999999999,0.11025,0.0579999999999999,0.03725,0.06,0.0625,0.14525,0.078,0.0305,0.0595,0.03825,0.06,0.03225,0.0369999999999999,0.04125,0.028,0.0217499999999999,0.0265,0.03475,0.0222499999999999,0.0165
"Orphanage, The (Orfanato, El) (2007)",0.8405,0.867,0.8162499999999999,0.84175,0.29225,0.8234999999999999,0.8234999999999999,0.8234999999999999,0.75475,0.77875,0.8580000000000001,0.75475,0.8162499999999999,0.553,0.7882499999999999,0.84175,0.7617499999999999,0.609,0.4865,0.4515,0.68775,0.39175,0.376,0.52375,0.4367499999999999,0.37875,0.297,0.118,0.3215,0.27,0.3702499999999999,0.27725,0.30525,0.4635,0.2022499999999999,0.68475,0.2997499999999999,0.372,0.37675,0.25,0.24475,0.766,0.2465,0.2189999999999999,0.14275,0.2514999999999999,0.2229999999999999,0.299,0.3804999999999999,0.18325,0.17825,0.25525,0.293,0.16875,0.1295,0.14625,0.1322499999999999,0.2835,0.27225,0.21175,0.152,0.2002499999999999,0.12425,0.14925,0.2817499999999999,0.1144999999999999,0.1925,0.24325,0.2847499999999999,0.1104999999999999,0.1835,0.092,0.1352499999999999,0.2624999999999999,0.08775,0.24275,0.08725,0.20725,0.2774999999999999,0.7135,0.3229999999999999,0.2304999999999999,0.09175,0.0399999999999999,0.1465,0.2027499999999999,0.196,0.0797499999999999,0.0825,0.0662499999999999,0.09175,0.16725,0.0695,0.0835,0.0705,0.0625,0.0857499999999999,1.0,0.086,0.1372499999999999,0.0727499999999999,0.04775,0.1124999999999999,0.1235,0.186,0.0459999999999999,0.04225,0.1215,0.076,0.0514999999999999,0.0419999999999999,0.09575,0.0802499999999999,0.1699999999999999,0.0494999999999999,0.152,0.06225,0.05925,0.1267499999999999,0.066,0.214,0.04775,0.04925,0.05175,0.07,0.05825,0.03175,0.0725,0.0414999999999999,0.072,0.04975,0.1375,0.0655,0.0964999999999999,0.0549999999999999,0.0519999999999999,0.0615,0.06225,0.0725,0.0579999999999999,0.069,0.0334999999999999,0.0305,0.03125,0.04225,0.066,0.0615,0.0642499999999999,0.05175
"Girl Who Leapt Through Time, The (Toki o kakeru shôjo) (2006)",0.78325,0.92725,0.70775,0.80375,0.8487499999999999,0.70775,0.7625,0.90275,0.62425,0.6665,0.67475,0.545,0.47675,0.26575,0.5325,0.93775,0.646,0.6695,0.575,0.4409999999999999,0.363,0.31725,0.483,0.50475,0.39775,0.3612499999999999,0.3065,0.78975,0.46975,0.3315,0.472,0.435,0.5635,0.2764999999999999,0.4605,0.3335,0.3065,0.25775,0.32025,0.472,0.4639999999999999,0.2319999999999999,0.3575,0.25825,0.27425,0.27375,0.28125,0.40475,0.12475,0.8607499999999999,0.298,0.37725,0.288,0.1765,0.12075,0.1865,0.2395,0.15975,0.14175,0.295,0.1704999999999999,0.21925,0.181,0.25875,0.15975,0.15875,0.2825,0.1967499999999999,0.132,0.14075,0.11175,0.09475,0.15,0.0905,0.0852499999999999,0.1039999999999999,0.1252499999999999,0.11125,0.0865,0.0782499999999999,0.1654999999999999,0.20375,0.0657499999999999,0.0885,0.06,0.16575,0.1342499999999999,0.266,0.14675,0.1377499999999999,0.1619999999999999,0.125,0.05925,0.0605,0.0767499999999999,0.0374999999999999,0.0825,0.09,0.0384999999999999,0.09575,0.0969999999999999,0.0665,0.1014999999999999,0.1362499999999999,0.05575,0.04975,0.10875,0.1875,0.1029999999999999,0.0519999999999999,0.05875,0.11825,0.0662499999999999,0.0765,0.0812499999999999,0.05825,0.1245,0.0795,0.11425,0.065,0.06225,0.04725,0.269,0.0469999999999999,0.09575,0.10025,0.08675,0.0752499999999999,0.078,0.0665,0.0319999999999999,0.05875,0.0235,0.066,0.0672499999999999,0.05575,0.04775,0.05875,0.0702499999999999,0.0359999999999999,0.0334999999999999,0.0519999999999999,0.028,0.03975,0.03475,0.0292499999999999,0.0564999999999999,0.0267499999999999,0.0122499999999999
"Fall, The (2006)",0.99475,0.9765,0.9665,0.93825,0.1555,0.8792500000000001,0.87825,0.68775,0.989,0.7669999999999999,0.8260000000000001,0.63675,0.6095,0.16325,0.5805,0.709,0.9645,0.601,0.7595000000000001,0.53325,0.391,0.548,0.3265,0.518,0.47775,0.3025,0.4,0.347,0.361,0.61025,0.55725,0.2584999999999999,0.2967499999999999,0.8347500000000001,0.4539999999999999,0.27875,0.32225,0.41625,0.304,0.55725,0.33825,0.22725,0.1275,0.2967499999999999,0.27425,0.3025,0.2254999999999999,0.18275,0.21125,0.27825,0.1965,0.3964999999999999,0.1604999999999999,0.251,0.3652499999999999,0.078,0.1674999999999999,0.187,0.4187499999999999,0.3319999999999999,0.1659999999999999,0.1624999999999999,0.1345,0.1935,0.7395,0.3235,0.22625,0.2065,0.198,0.1154999999999999,0.57025,0.21625,0.1704999999999999,0.22925,0.09225,0.1372499999999999,0.149,0.24575,0.2319999999999999,0.08625,0.15225,0.4277499999999999,0.1515,0.67275,0.1355,0.206,0.17075,0.2684999999999999,0.62875,0.1375,0.22325,0.1699999999999999,0.1144999999999999,0.1019999999999999,0.0795,0.04825,0.202,0.15425,0.0449999999999999,0.1987499999999999,0.0812499999999999,0.0484999999999999,0.1119999999999999,0.1089999999999999,0.09525,0.0464999999999999,0.18175,0.1445,0.1962499999999999,0.1084999999999999,0.4245,0.592,0.0827499999999999,0.1725,0.08825,0.177,0.09525,0.1144999999999999,0.04025,0.05025,0.15325,0.0444999999999999,0.1352499999999999,0.12225,0.255,0.05875,0.087,0.0549999999999999,0.0792499999999999,0.0944999999999999,0.0469999999999999,0.03725,0.0605,0.071,0.0595,0.1169999999999999,0.0414999999999999,0.0652499999999999,0.04375,0.05325,0.0292499999999999,0.0344999999999999,0.0319999999999999,0.0409999999999999,0.0579999999999999,0.025,0.04875,0.1977499999999999,0.025
WALL·E (2008),0.963,0.9555,0.95125,0.963,0.97225,0.95125,0.9565,0.9565,0.67625,0.8707499999999999,0.9125,0.54225,0.7555000000000001,0.9125,0.79125,0.9565,0.36,0.65775,0.50775,0.72825,0.3169999999999999,0.6085,0.381,0.933,0.2995,0.61675,0.4992499999999999,0.29825,0.39325,0.3429999999999999,0.4725,0.61125,0.946,0.518,0.61775,0.3409999999999999,0.4379999999999999,0.14675,0.3077499999999999,0.4725,0.523,0.296,0.61275,0.946,0.4145,0.24575,0.2644999999999999,0.61775,0.1185,0.127,0.31375,0.2847499999999999,0.24875,0.3399999999999999,0.4095,0.4529999999999999,0.41325,0.5205,0.1634999999999999,0.152,0.137,0.17525,0.1927499999999999,0.43425,0.1287499999999999,0.15175,0.31825,0.1525,0.1877499999999999,0.1569999999999999,0.1367499999999999,0.2289999999999999,0.17025,0.24925,0.2957499999999999,0.1689999999999999,0.11575,0.1315,0.11175,0.14175,0.155,0.15775,0.17025,0.1074999999999999,0.1535,0.0712499999999999,0.1262499999999999,0.0735,0.137,0.139,0.204,0.21625,0.2284999999999999,0.0534999999999999,0.2002499999999999,0.0787499999999999,0.05975,0.0984999999999999,0.2007499999999999,0.1405,0.0657499999999999,0.15475,0.08825,0.0787499999999999,0.12,0.03825,0.1277499999999999,0.087,0.03975,0.10375,0.2564999999999999,0.1059999999999999,0.067,0.0707499999999999,0.11325,0.04525,0.0534999999999999,0.23875,0.142,0.1495,0.10575,0.09925,0.211,0.09825,0.0994999999999999,0.03175,0.0404999999999999,0.1262499999999999,0.0305,0.05225,0.14675,0.0915,0.0574999999999999,0.064,0.04925,0.05275,0.1195,0.03175,0.05875,0.08825,0.0752499999999999,0.10475,0.10925,0.05575,0.0569999999999999,0.019,0.05325,0.0349999999999999,0.0192499999999999
5 Centimeters per Second (Byôsoku 5 senchimêtoru) (2007),0.9835,0.8987499999999999,0.877,0.98925,0.867,0.8334999999999999,0.94775,0.94775,0.8605,0.8334999999999999,0.823,0.8605,0.627,0.2025,0.7405,0.97525,0.37175,0.696,0.81125,0.35875,0.35275,0.391,0.2897499999999999,0.4742499999999999,0.43975,0.3625,0.2554999999999999,0.8614999999999999,0.38525,0.61975,0.68575,0.2845,0.2965,0.4327499999999999,0.54875,0.308,0.3602499999999999,0.26075,0.368,0.68575,0.472,0.2244999999999999,0.1054999999999999,0.25375,0.4327499999999999,0.25475,0.21275,0.1975,0.11275,0.4415,0.2194999999999999,0.33975,0.387,0.132,0.1175,0.10125,0.246,0.57725,0.1495,0.20875,0.14425,0.139,0.24,0.1679999999999999,0.2309999999999999,0.23375,0.1545,0.17375,0.3215,0.1395,0.0775,0.1357499999999999,0.15725,0.1805,0.06075,0.1287499999999999,0.176,0.14275,0.199,0.1044999999999999,0.14575,0.1139999999999999,0.0712499999999999,0.18225,0.3055,0.029,0.21575,0.138,0.1129999999999999,0.064,0.14475,0.1064999999999999,0.10425,0.0675,0.079,0.0469999999999999,0.06025,0.0797499999999999,0.0755,0.10775,0.086,0.0697499999999999,0.11725,0.1475,0.0292499999999999,0.0344999999999999,0.1079999999999999,0.04975,0.15625,0.09025,0.0727499999999999,0.15975,0.0762499999999999,0.186,0.089,0.0494999999999999,0.0559999999999999,0.0717499999999999,0.1009999999999999,0.0424999999999999,0.081,0.1287499999999999,0.15925,0.1564999999999999,0.11525,0.0974999999999999,0.09375,0.1004999999999999,0.0262499999999999,0.0815,0.03025,0.063,0.03925,0.0529999999999999,0.0642499999999999,0.0949999999999999,0.0695,0.0632499999999999,0.0379999999999999,0.0549999999999999,0.0765,0.03425,0.0272499999999999,0.0319999999999999,0.03575,0.0192499999999999,0.03175,0.0665,0.0225
Ben X (2007),0.899,0.88025,0.69675,0.6335,0.24525,0.684,0.684,0.8825000000000001,0.8767499999999999,0.67775,0.62925,0.81575,0.67775,0.32225,0.708,0.67175,0.91025,0.79725,0.6335,0.3115,0.4475,0.4745,0.58225,0.626,0.537,0.61375,0.27825,0.1765,0.46875,0.35975,0.3095,0.217,0.626,0.424,0.3592499999999999,0.708,0.1835,0.34975,0.3525,0.3095,0.1922499999999999,0.22925,0.301,0.593,0.3045,0.24325,0.17275,0.33825,0.1029999999999999,0.645,0.3592499999999999,0.2544999999999999,0.3389999999999999,0.23275,0.20425,0.248,0.511,0.1387499999999999,0.1397499999999999,0.1295,0.21,0.1855,0.1205,0.36975,0.195,0.11875,0.119,0.1972499999999999,0.242,0.1144999999999999,0.0984999999999999,0.072,0.1604999999999999,0.23225,0.12325,0.10225,0.0655,0.0705,0.4549999999999999,0.0419999999999999,0.1475,0.06125,0.1292499999999999,0.258,0.0855,0.27275,0.1049999999999999,0.11525,0.0544999999999999,0.0692499999999999,0.27675,0.8214999999999999,0.21675,0.0677499999999999,0.12475,0.0202499999999999,0.5215,0.17425,0.1365,0.08975,0.1064999999999999,0.12125,0.236,0.1599999999999999,0.0707499999999999,0.0815,0.0534999999999999,0.0632499999999999,0.0662499999999999,0.2244999999999999,0.05575,0.0605,0.1139999999999999,0.2105,0.05375,0.0579999999999999,0.0655,0.20325,0.0479999999999999,0.0267499999999999,0.11225,0.145,0.0954999999999999,0.0549999999999999,0.023,0.064,0.0712499999999999,0.076,0.126,0.028,0.04325,0.0875,0.0324999999999999,0.0374999999999999,0.04775,0.1104999999999999,0.0414999999999999,0.0454999999999999,0.0197499999999999,0.0765,0.1014999999999999,0.0257499999999999,0.0127499999999999,0.11475,0.0292499999999999,0.05475,0.1875,0.0374999999999999,0.04975
Ponyo (Gake no ue no Ponyo) (2008),0.96025,0.897,0.74375,0.77875,0.969,0.73625,0.68875,0.59825,0.94625,0.57625,0.88025,0.33325,0.53925,0.88025,0.53975,0.8547499999999999,0.80725,0.5425,0.3632499999999999,0.4565,0.24825,0.66925,0.35975,0.44275,0.33475,0.3472499999999999,0.3319999999999999,0.7775000000000001,0.569,0.36975,0.50075,0.237,0.27775,0.404,0.2284999999999999,0.21525,0.30225,0.15225,0.34375,0.50075,0.61,0.21975,0.288,0.21525,0.209,0.2269999999999999,0.33375,0.173,0.1094999999999999,0.2365,0.1947499999999999,0.2259999999999999,0.1887499999999999,0.1297499999999999,0.14675,0.2435,0.15775,0.14975,0.1382499999999999,0.26975,0.15025,0.2105,0.15325,0.24575,0.188,0.2574999999999999,0.26475,0.15325,0.18725,0.11175,0.153,0.2475,0.1392499999999999,0.121,0.08775,0.14425,0.2214999999999999,0.15625,0.11125,0.2624999999999999,0.09775,0.1074999999999999,0.1262499999999999,0.124,0.0857499999999999,0.05675,0.1267499999999999,0.11775,0.175,0.0857499999999999,0.1699999999999999,0.1044999999999999,0.11875,0.091,0.2614999999999999,0.0815,0.06,0.02975,0.0935,0.09175,0.0737499999999999,0.0474999999999999,0.0807499999999999,0.0825,0.03225,0.0329999999999999,0.067,0.0652499999999999,0.05825,0.09875,0.085,0.12375,0.0615,0.04075,0.125,0.09025,0.05925,0.10025,0.0777499999999999,0.1387499999999999,0.0847499999999999,0.0364999999999999,0.0272499999999999,0.0414999999999999,0.134,0.03125,0.071,0.0672499999999999,0.0329999999999999,0.04975,0.071,0.06025,0.0579999999999999,0.0534999999999999,0.0695,0.05625,0.05475,0.0434999999999999,0.0707499999999999,0.04725,0.0645,0.03525,0.03075,0.0252499999999999,0.025,0.0252499999999999,0.0384999999999999,0.0225,0.0227499999999999
Galaxy Express 999 (Ginga tetsudô Three-Nine) (1979),0.8547499999999999,0.80125,0.672,0.80125,0.8122499999999999,0.642,0.3964999999999999,0.531,0.37575,0.8547499999999999,0.51475,0.64875,0.8334999999999999,0.2985,0.40575,0.57275,0.46275,0.4105,0.377,0.8547499999999999,0.68175,0.4235,0.40375,0.4014999999999999,0.55,0.312,0.44675,0.5275,0.4765,0.2495,0.15,0.27775,0.63625,0.10075,0.1485,0.2915,0.56225,0.5985,0.34475,0.2095,0.067,0.18475,0.2355,0.5885,0.10075,0.0632499999999999,0.2254999999999999,0.1912499999999999,0.28125,0.27675,0.28825,0.09,0.14375,0.1195,0.3027499999999999,0.51725,0.26825,0.05025,0.1064999999999999,0.0404999999999999,0.15,0.0767499999999999,0.37375,0.0747499999999999,0.0282499999999999,0.0544999999999999,0.217,0.0989999999999999,0.0645,0.1569999999999999,0.212,0.1995,0.518,0.4599999999999999,0.434,0.0625,0.1704999999999999,0.0374999999999999,0.25125,0.0384999999999999,0.0354999999999999,0.0444999999999999,0.236,0.9395,0.207,0.082,0.351,0.22025,0.3349999999999999,0.1955,0.015,0.09575,0.193,0.04575,0.04575,0.2774999999999999,0.1287499999999999,0.0192499999999999,0.0324999999999999,0.09825,0.21475,0.0127499999999999,0.087,0.05675,0.0187499999999999,0.0152499999999999,0.0735,0.48275,0.0334999999999999,0.193,0.25525,0.0115,0.03425,0.0177499999999999,0.237,0.0314999999999999,0.1375,0.0255,0.0227499999999999,0.21775,0.0225,0.0825,0.0752499999999999,0.0285,0.0964999999999999,0.007,0.155,0.08725,0.1119999999999999,0.028,0.0175,0.0329999999999999,0.006,0.0534999999999999,0.0722499999999999,0.09725,0.03475,0.0285,0.0429999999999999,0.0247499999999999,0.0205,0.03225,0.0344999999999999,0.0282499999999999,0.0265,0.0172499999999999,0.017,0.019,0.0692499999999999
