movieId,original,weird,melancholic,greed,quirky,culture clash,drama,good,independent film,runaway,very funny,light,vengeance,dialogue,absurd,unlikely friendships,mentor,drinking,betrayal,life & death,farce,pornography,life philosophy,catastrophe,adaptation,creativity,writers,fun movie,predictable,dysfunctional family,chase,good music,surveillance,awesome soundtrack,fantasy world,childhood,british,death,sexy,underrated,transformation,multiple storylines,fight scenes,workplace,stereotypes,small town,ensemble cast,queer,classic car,road movie,new jersey,nudity (full frontal - brief),dreams,not funny,family,addiction,first contact,women,hotel,nudity (topless - brief),period piece,islam,prejudice,alter ego,directorial debut,weapons,film noir,california,teen movie,irish accent,stoner movie,sacrifice,survival,foul language,hospital,new york city,divorce,computer animation,pulp,censorship,simple,doctors,unlikeable characters,brothers,tokyo,memory,wartime,wilderness,alternate history,wine,atheism,1930s,mad scientist,camp,prison,adoption,internet,80s,blindness,texas,best of 2005,rebellion,buddy movie,cancer,too long,bollywood,potential oscar nom,radio,homeless,los angeles,stand-up comedy,nudity (rear),hip hop,robert downey jr,desert,indians,no plot,god,kidnapping,finnish,island,ghosts/afterlife,french,goth,shopping,australia,hunting,reality tv,immortality,interracial romance,notable nudity,oil,father daughter relationship,documentary,time,race,kick-butt women,russian,fashion,prostitution,trilogy,san francisco,made for tv,snakes,graphic novel,lawyer,too short,single father,remake
Election (1999),0.80975,0.97525,0.7725,0.93675,0.97525,0.93675,0.752,0.7902499999999999,0.8700000000000001,0.93675,0.74125,0.7902499999999999,0.752,0.573,0.9555,0.516,0.64925,0.578,0.659,0.215,0.70425,0.4105,0.52475,0.47775,0.46225,0.2995,0.369,0.3854999999999999,0.26375,0.52925,0.2887499999999999,0.28525,0.2012499999999999,0.3605,0.29325,0.1885,0.22075,0.1639999999999999,0.40925,0.2897499999999999,0.3309999999999999,0.31225,0.28425,0.62275,0.53225,0.35675,0.2,0.53225,0.255,0.16875,0.2825,0.3155,0.2005,0.2012499999999999,0.0999999999999999,0.26325,0.1965,0.3179999999999999,0.15725,0.1257499999999999,0.1235,0.7885,0.25875,0.21375,0.193,0.235,0.1272499999999999,0.22575,0.96925,0.10875,0.28825,0.1335,0.2199999999999999,0.3465,0.141,0.09,0.53075,0.1594999999999999,0.2279999999999999,0.2985,0.11775,0.121,0.283,0.087,0.13,0.05175,0.14575,0.0772499999999999,0.0812499999999999,0.1925,0.04925,0.0855,0.0807499999999999,0.1865,0.08975,0.135,0.0762499999999999,0.1049999999999999,0.0757499999999999,0.1342499999999999,0.1589999999999999,0.1629999999999999,0.0642499999999999,0.0339999999999999,0.0464999999999999,0.0687499999999999,0.072,0.10375,0.0885,0.0595,0.07,0.0707499999999999,0.11625,0.2025,0.0329999999999999,0.05925,0.0817499999999999,0.027,0.04975,0.0374999999999999,0.059,0.0627499999999999,0.03775,0.1694999999999999,0.0685,0.0364999999999999,0.0529999999999999,0.0705,0.0282499999999999,0.0404999999999999,0.05425,0.0865,0.0725,0.064,0.0202499999999999,0.10175,0.0514999999999999,0.03825,0.09825,0.0765,0.04525,0.03625,0.04525,0.03525,0.09875,0.0305,0.027,0.0215,0.0107499999999999
"Castle, The (1997)",0.8975,0.8999999999999999,0.8999999999999999,0.8999999999999999,0.8567499999999999,0.8999999999999999,0.8975,0.8892500000000001,0.40125,0.6685,0.928,0.694,0.60725,0.4855,0.563,0.723,0.47975,0.1922499999999999,0.25475,0.33825,0.67675,0.2365,0.33775,0.551,0.373,0.33525,0.21025,0.32675,0.2624999999999999,0.556,0.355,0.18025,0.1982499999999999,0.1134999999999999,0.2204999999999999,0.1972499999999999,0.39725,0.1255,0.1129999999999999,0.29025,0.254,0.32725,0.2455,0.1034999999999999,0.45675,0.29525,0.3135,0.14075,0.17825,0.25575,0.1415,0.294,0.1654999999999999,0.22675,0.73475,0.0939999999999999,0.1925,0.10725,0.1275,0.2475,0.20875,0.31325,0.3195,0.1044999999999999,0.28125,0.1895,0.0782499999999999,0.16225,0.126,0.243,0.079,0.23575,0.11975,0.2194999999999999,0.1972499999999999,0.0499999999999999,0.0812499999999999,0.14775,0.1129999999999999,0.14875,0.4835,0.14575,0.06225,0.404,0.10325,0.09125,0.087,0.1395,0.23175,0.0667499999999999,0.1114999999999999,0.0895,0.09625,0.1049999999999999,0.1699999999999999,0.22575,0.124,0.1139999999999999,0.15775,0.0989999999999999,0.10025,0.09025,0.0554999999999999,0.20675,0.06,0.28125,0.0802499999999999,0.0775,0.1049999999999999,0.076,0.0895,0.073,0.0637499999999999,0.04575,0.1129999999999999,0.10425,0.0685,0.06075,0.05875,0.146,0.11025,0.03875,0.05075,0.0389999999999999,0.059,0.97725,0.0835,0.0949999999999999,0.03775,0.0994999999999999,0.10025,0.0974999999999999,0.1134999999999999,0.083,0.0384999999999999,0.1395,0.04275,0.1345,0.0715,0.03175,0.0404999999999999,0.0489999999999999,0.0802499999999999,0.03725,0.0285,0.23375,0.04475,0.05125,0.014
Monty Python's And Now for Something Completely Different (1971),0.89625,0.9695,0.74075,0.75925,0.8394999999999999,0.75925,0.75925,0.75925,0.548,0.839,0.9755,0.9755,0.60425,0.54225,0.97875,0.43225,0.59375,0.4625,0.41925,0.652,0.9085,0.4715,0.41125,0.4405,0.4965,0.44975,0.2445,0.43725,0.93425,0.3025,0.561,0.4485,0.3552499999999999,0.4485,0.24075,0.32975,0.906,0.3575,0.32625,0.40825,0.3732499999999999,0.1965,0.38125,0.2055,0.3399999999999999,0.15375,0.12025,0.2674999999999999,0.30925,0.16875,0.183,0.4077499999999999,0.24425,0.2012499999999999,0.2035,0.15425,0.25675,0.214,0.1355,0.4505,0.4832499999999999,0.37275,0.3225,0.353,0.2664999999999999,0.1825,0.2415,0.1765,0.3135,0.1694999999999999,0.248,0.1795,0.1114999999999999,0.21725,0.3037499999999999,0.067,0.20475,0.3485,0.1902499999999999,0.35975,0.09275,0.23925,0.142,0.2274999999999999,0.285,0.14,0.15025,0.14875,0.17175,0.0404999999999999,0.15725,0.136,0.26125,0.4,0.1225,0.084,0.068,0.181,0.2105,0.0925,0.12325,0.17175,0.1765,0.194,0.1312499999999999,0.10275,0.09475,0.2304999999999999,0.0665,0.05175,0.3615,0.1285,0.04175,0.0595,0.26975,0.0855,0.0772499999999999,0.146,0.0795,0.0499999999999999,0.09175,0.24025,0.0414999999999999,0.10925,0.0439999999999999,0.1039999999999999,0.134,0.1887499999999999,0.4004999999999999,0.1024999999999999,0.11725,0.08,0.087,0.1069999999999999,0.2249999999999999,0.15775,0.17425,0.08,0.0999999999999999,0.0747499999999999,0.081,0.1039999999999999,0.2544999999999999,0.1555,0.09075,0.0655,0.04125,0.029,0.11825
"Black Cat, White Cat (Crna macka, beli macor) (1998)",0.83375,0.9145,0.843,0.843,0.9145,0.79925,0.7797499999999999,0.7797499999999999,0.7505,0.79925,0.9255,0.74725,0.55225,0.79925,0.865,0.58,0.508,0.584,0.7609999999999999,0.6085,0.667,0.2664999999999999,0.623,0.4267499999999999,0.24225,0.5985,0.209,0.25,0.15075,0.34775,0.311,0.84425,0.41325,0.68525,0.26175,0.3405,0.2405,0.2189999999999999,0.202,0.2714999999999999,0.3285,0.33825,0.23625,0.18175,0.50925,0.1825,0.11375,0.183,0.364,0.20675,0.09725,0.3279999999999999,0.48775,0.1905,0.1907499999999999,0.45725,0.15375,0.15725,0.148,0.28075,0.1332499999999999,0.1589999999999999,0.287,0.10225,0.182,0.1257499999999999,0.294,0.05925,0.0944999999999999,0.1967499999999999,0.39775,0.14975,0.12075,0.077,0.2827499999999999,0.0319999999999999,0.24875,0.1475,0.14975,0.1252499999999999,0.26475,0.1084999999999999,0.0822499999999999,0.31975,0.25675,0.0915,0.18575,0.14175,0.122,0.1505,0.16375,0.0905,0.0595,0.0584999999999999,0.1034999999999999,0.10225,0.04275,0.0324999999999999,0.11225,0.09575,0.08825,0.10675,0.0469999999999999,0.11025,0.1024999999999999,0.24275,0.1235,0.05875,0.0825,0.025,0.12,0.081,0.22425,0.03925,0.06175,0.1574999999999999,0.201,0.05875,0.09425,0.32825,0.06125,0.078,0.1382499999999999,0.06,0.0514999999999999,0.0837499999999999,0.0349999999999999,0.0265,0.1074999999999999,0.0662499999999999,0.0404999999999999,0.12,0.09475,0.0959999999999999,0.1357499999999999,0.04425,0.068,0.4945,0.03475,0.0615,0.064,0.0245,0.0389999999999999,0.03625,0.0359999999999999,0.0207499999999999,0.0222499999999999,0.0207499999999999,0.0087499999999999
Mumford (1999),0.84825,0.786,0.61525,0.7677499999999999,0.8282499999999999,0.7045,0.7677499999999999,0.8999999999999999,0.72825,0.7677499999999999,0.60575,0.56925,0.7677499999999999,0.6985,0.4415,0.4872499999999999,0.6215,0.61525,0.32425,0.3814999999999999,0.1225,0.4485,0.5095,0.58425,0.355,0.4075,0.5015,0.60925,0.3725,0.32625,0.32675,0.21375,0.3662499999999999,0.2219999999999999,0.35175,0.28725,0.16725,0.22475,0.302,0.4215,0.2514999999999999,0.29625,0.33775,0.195,0.43025,0.9175,0.69425,0.27025,0.21175,0.15975,0.24225,0.2855,0.1674999999999999,0.3045,0.29,0.15425,0.298,0.10325,0.1119999999999999,0.3389999999999999,0.16375,0.1435,0.20625,0.2837499999999999,0.133,0.18725,0.1029999999999999,0.23725,0.3399999999999999,0.24675,0.1362499999999999,0.20625,0.2105,0.1982499999999999,0.194,0.11275,0.1099999999999999,0.33225,0.182,0.0842499999999999,0.3185,0.5245,0.18225,0.133,0.083,0.26275,0.11975,0.0732499999999999,0.21675,0.2375,0.1332499999999999,0.0672499999999999,0.1599999999999999,0.0747499999999999,0.10825,0.0762499999999999,0.4257499999999999,0.0615,0.0815,0.11825,0.1337499999999999,0.0845,0.173,0.093,0.0875,0.279,0.1104999999999999,0.16375,0.1164999999999999,0.0499999999999999,0.0742499999999999,0.1425,0.10725,0.1569999999999999,0.0757499999999999,0.09125,0.13,0.03825,0.05525,0.132,0.1034999999999999,0.09725,0.0569999999999999,0.0762499999999999,0.267,0.0667499999999999,0.04375,0.086,0.0579999999999999,0.05375,0.08675,0.0662499999999999,0.061,0.0374999999999999,0.075,0.137,0.073,0.063,0.05725,0.029,0.1149999999999999,0.0474999999999999,0.0812499999999999,0.03375,0.1332499999999999,0.1252499999999999,0.1639999999999999,0.0574999999999999,0.04275
Being John Malkovich (1999),0.97425,0.986,0.944,0.93375,0.995,0.93375,0.9265,0.8867499999999999,0.77275,0.9265,0.621,0.8242499999999999,0.9265,0.93375,0.933,0.36,0.4355,0.54525,0.4489999999999999,0.9385,0.5995,0.72425,0.3595,0.4519999999999999,0.4822499999999999,0.66075,0.44175,0.283,0.4565,0.53975,0.21225,0.33475,0.45775,0.3219999999999999,0.4832499999999999,0.1922499999999999,0.299,0.2514999999999999,0.4449999999999999,0.4044999999999999,0.29625,0.369,0.3275,0.4932499999999999,0.181,0.28225,0.255,0.57025,0.279,0.1634999999999999,0.64925,0.2754999999999999,0.50375,0.3095,0.11175,0.2634999999999999,0.61,0.17575,0.2224999999999999,0.27575,0.1295,0.11575,0.21525,0.244,0.56,0.1164999999999999,0.1505,0.2774999999999999,0.10375,0.3425,0.22375,0.11925,0.1377499999999999,0.1795,0.186,0.16025,0.17225,0.1405,0.1564999999999999,0.193,0.1164999999999999,0.217,0.359,0.1387499999999999,0.152,0.31625,0.06225,0.0685,0.13,0.06075,0.1997499999999999,0.0805,0.1392499999999999,0.0762499999999999,0.09375,0.13,0.11425,0.06175,0.11625,0.15025,0.11125,0.14525,0.0665,0.0845,0.16725,0.087,0.1114999999999999,0.0292499999999999,0.05825,0.10175,0.0722499999999999,0.0615,0.0434999999999999,0.05675,0.1295,0.17525,0.1205,0.1619999999999999,0.063,0.029,0.05725,0.03775,0.0384999999999999,0.04775,0.03325,0.0999999999999999,0.0605,0.0817499999999999,0.3275,0.0695,0.0509999999999999,0.0469999999999999,0.0802499999999999,0.0727499999999999,0.2185,0.078,0.14825,0.0369999999999999,0.0469999999999999,0.065,0.0757499999999999,0.03725,0.075,0.09075,0.03775,0.06025,0.0277499999999999,0.0217499999999999,0.0305
Dogma (1999),0.9325,0.73875,0.6225,0.8667499999999999,0.91625,0.74025,0.9325,0.72975,0.50625,0.63475,0.933,0.8480000000000001,0.74025,0.84375,0.9425,0.1992499999999999,0.52075,0.304,0.3642499999999999,0.74025,0.8480000000000001,0.85175,0.45975,0.64975,0.488,0.4565,0.3269999999999999,0.5085,0.5265,0.23125,0.3355,0.17175,0.48275,0.17175,0.857,0.14775,0.267,0.26875,0.4085,0.4,0.3774999999999999,0.3745,0.5265,0.2495,0.4499999999999999,0.1277499999999999,0.56475,0.235,0.1962499999999999,0.16775,0.8067500000000001,0.3135,0.1089999999999999,0.239,0.186,0.1335,0.64975,0.17525,0.1054999999999999,0.20725,0.1574999999999999,0.7617499999999999,0.46675,0.34225,0.1962499999999999,0.2694999999999999,0.091,0.1634999999999999,0.2007499999999999,0.3472499999999999,0.532,0.4629999999999999,0.5735,0.84825,0.16075,0.0807499999999999,0.05975,0.1882499999999999,0.14475,0.85175,0.12125,0.1535,0.1089999999999999,0.16275,0.0925,0.0717499999999999,0.1975,0.1377499999999999,0.2965,0.04325,0.9765,0.0712499999999999,0.17575,0.1322499999999999,0.10625,0.04725,0.2887499999999999,0.0662499999999999,0.14775,0.0635,0.1235,0.248,0.3482499999999999,0.11575,0.21975,0.17475,0.124,0.0725,0.0802499999999999,0.072,0.09375,0.10475,0.1134999999999999,0.2075,0.121,0.1387499999999999,0.1185,0.9815,0.05675,0.0579999999999999,0.1114999999999999,0.1034999999999999,0.0339999999999999,0.0935,0.0825,0.0727499999999999,0.0429999999999999,0.14,0.178,0.077,0.09625,0.0657499999999999,0.073,0.0424999999999999,0.0539999999999999,0.1927499999999999,0.063,0.0855,0.03475,0.0245,0.14,0.0404999999999999,0.084,0.10225,0.15875,0.0364999999999999,0.11975,0.0185,0.0584999999999999
Women on the Verge of a Nervous Breakdown (Mujeres al borde de un ataque de nervios) (1988),0.97825,0.97825,0.97825,0.70125,0.61675,0.70125,0.63225,0.68925,0.70925,0.64075,0.7849999999999999,0.66725,0.6395,0.6605,0.8899999999999999,0.308,0.36675,0.4805,0.6205,0.44525,0.875,0.3565,0.491,0.4509999999999999,0.30825,0.58675,0.3245,0.563,0.34475,0.3185,0.5015,0.2339999999999999,0.32425,0.15275,0.2002499999999999,0.25775,0.23075,0.23625,0.533,0.292,0.37975,0.14925,0.1654999999999999,0.37175,0.29025,0.16725,0.291,0.2925,0.2554999999999999,0.1845,0.1312499999999999,0.17325,0.3552499999999999,0.2634999999999999,0.141,0.1927499999999999,0.27175,0.981,0.3595,0.68375,0.1955,0.3055,0.2269999999999999,0.22125,0.2012499999999999,0.1545,0.286,0.15975,0.1405,0.09325,0.1215,0.1282499999999999,0.183,0.0399999999999999,0.185,0.0815,0.57225,0.16525,0.38,0.2724999999999999,0.1094999999999999,0.18525,0.0842499999999999,0.124,0.2905,0.1084999999999999,0.1257499999999999,0.10575,0.09625,0.27625,0.0637499999999999,0.253,0.21425,0.406,0.0847499999999999,0.1024999999999999,0.0735,0.15975,0.11225,0.0615,0.0785,0.3095,0.0725,0.0444999999999999,0.0632499999999999,0.10275,0.10975,0.05375,0.0419999999999999,0.0595,0.084,0.1004999999999999,0.0469999999999999,0.05125,0.1074999999999999,0.0655,0.3259999999999999,0.0529999999999999,0.1992499999999999,0.0695,0.11575,0.05775,0.10175,0.0295,0.081,0.09375,0.16875,0.0272499999999999,0.0499999999999999,0.1599999999999999,0.10175,0.079,0.1029999999999999,0.064,0.0637499999999999,0.1074999999999999,0.1195,0.05575,0.1775,0.091,0.0429999999999999,0.09325,0.0539999999999999,0.0314999999999999,0.0155,0.1315,0.0349999999999999,0.0222499999999999,0.0212499999999999
Harvey (1950),0.98,0.98,0.84325,0.98,0.93225,0.98,0.98,0.98,0.863,0.96225,0.8740000000000001,0.9515,0.8420000000000001,0.705,0.4775,0.921,0.72775,0.8652500000000001,0.359,0.78575,0.8047500000000001,0.1877499999999999,0.7105,0.51375,0.54425,0.4095,0.20375,0.69875,0.239,0.27225,0.77525,0.2299999999999999,0.44025,0.1674999999999999,0.582,0.7987500000000001,0.3259999999999999,0.22775,0.255,0.35975,0.53725,0.1362499999999999,0.3189999999999999,0.43925,0.351,0.51975,0.3944999999999999,0.21725,0.31025,0.20575,0.22425,0.3067499999999999,0.2674999999999999,0.28,0.43825,0.2055,0.32025,0.2035,0.25875,0.2199999999999999,0.26225,0.3169999999999999,0.5055,0.4187499999999999,0.1654999999999999,0.1714999999999999,0.8427500000000001,0.25175,0.2239999999999999,0.1967499999999999,0.11375,0.3645,0.59125,0.083,0.36175,0.119,0.34975,0.3215,0.1059999999999999,0.20725,0.4247499999999999,0.59,0.0847499999999999,0.1347499999999999,0.0949999999999999,0.141,0.1357499999999999,0.0954999999999999,0.18275,0.1709999999999999,0.23375,0.23725,0.4385,0.156,0.11375,0.0695,0.1175,0.12425,0.1825,0.08875,0.1402499999999999,0.10275,0.32625,0.14975,0.15325,0.081,0.081,0.1714999999999999,0.15325,0.0504999999999999,0.14225,0.0349999999999999,0.03325,0.1144999999999999,0.1505,0.0625,0.03625,0.15125,0.061,0.0277499999999999,0.155,0.208,0.0827499999999999,0.05775,0.118,0.0449999999999999,0.189,0.05225,0.15225,0.1619999999999999,0.05775,0.17575,0.1159999999999999,0.06075,0.2294999999999999,0.1604999999999999,0.05775,0.03975,0.0825,0.0494999999999999,0.0697499999999999,0.207,0.0802499999999999,0.25775,0.027,0.09675,0.0444999999999999,0.0725,0.0677499999999999
Sweet and Lowdown (1999),0.8035000000000001,0.8507499999999999,0.8507499999999999,0.8507499999999999,0.8947499999999999,0.77125,0.8507499999999999,0.77125,0.8965000000000001,0.6175,0.40925,0.63325,0.60575,0.70775,0.53775,0.665,0.7749999999999999,0.8507499999999999,0.64275,0.32975,0.2022499999999999,0.33825,0.41025,0.419,0.413,0.6,0.395,0.38,0.172,0.2774999999999999,0.2754999999999999,0.9195,0.1902499999999999,0.3145,0.31975,0.26625,0.25,0.21425,0.2504999999999999,0.419,0.2624999999999999,0.3315,0.353,0.17425,0.1049999999999999,0.2504999999999999,0.3355,0.204,0.25575,0.129,0.50825,0.266,0.25825,0.302,0.119,0.45425,0.204,0.24,0.2714999999999999,0.2564999999999999,0.46525,0.1445,0.21075,0.46225,0.16775,0.206,0.144,0.1275,0.0939999999999999,0.1594999999999999,0.089,0.1445,0.0875,0.1195,0.1337499999999999,0.67575,0.1154999999999999,0.144,0.18025,0.1392499999999999,0.1594999999999999,0.18275,0.32775,0.12325,0.0815,0.1275,0.1252499999999999,0.12275,0.11175,0.15,0.0652499999999999,0.78075,0.1019999999999999,0.0595,0.09425,0.0722499999999999,0.1245,0.10425,0.11425,0.1159999999999999,0.1327499999999999,0.0595,0.087,0.0715,0.0762499999999999,0.062,0.0787499999999999,0.14125,0.0657499999999999,0.0752499999999999,0.1034999999999999,0.0737499999999999,0.3884999999999999,0.15025,0.0384999999999999,0.0645,0.0625,0.03675,0.0682499999999999,0.10325,0.0652499999999999,0.0792499999999999,0.064,0.09275,0.03625,0.05375,0.0534999999999999,0.0569999999999999,0.05775,0.04475,0.09125,0.0742499999999999,0.08675,0.2465,0.0434999999999999,0.072,0.0494999999999999,0.0499999999999999,0.062,0.1435,0.04175,0.0564999999999999,0.0504999999999999,0.0459999999999999,0.0339999999999999,0.0579999999999999,0.0334999999999999,0.017,0.0195
Wonder Boys (2000),0.92275,0.83925,0.734,0.8109999999999999,0.829,0.92275,0.92275,0.92275,0.7375,0.8109999999999999,0.60675,0.8082499999999999,0.8109999999999999,0.8082499999999999,0.594,0.84375,0.84125,0.81525,0.538,0.527,0.36875,0.4785,0.583,0.4589999999999999,0.936,0.7075,0.9575,0.3705,0.29925,0.48075,0.40175,0.45575,0.3265,0.45575,0.33925,0.2887499999999999,0.382,0.2927499999999999,0.34775,0.46575,0.3047499999999999,0.38675,0.32125,0.17675,0.32875,0.29325,0.68525,0.92725,0.3159999999999999,0.25875,0.27375,0.21725,0.1877499999999999,0.26225,0.2025,0.6835,0.2055,0.21425,0.247,0.1714999999999999,0.3025,0.1257499999999999,0.2022499999999999,0.3375,0.2085,0.16125,0.27825,0.2664999999999999,0.2027499999999999,0.355,0.3645,0.088,0.2415,0.21875,0.16625,0.149,0.69325,0.1987499999999999,0.194,0.126,0.1327499999999999,0.21,0.47575,0.1714999999999999,0.0999999999999999,0.1654999999999999,0.0949999999999999,0.1365,0.10175,0.15475,0.0775,0.1405,0.1154999999999999,0.0964999999999999,0.10225,0.0685,0.0682499999999999,0.0817499999999999,0.1347499999999999,0.10875,0.10275,0.1267499999999999,0.1945,0.10975,0.12075,0.11525,0.14275,0.1815,0.11825,0.10375,0.0752499999999999,0.09125,0.0682499999999999,0.99275,0.0692499999999999,0.0755,0.1282499999999999,0.0444999999999999,0.04775,0.04725,0.0949999999999999,0.20825,0.0434999999999999,0.0797499999999999,0.10425,0.064,0.0855,0.04125,0.04625,0.0645,0.0637499999999999,0.0504999999999999,0.09375,0.04775,0.0379999999999999,0.0732499999999999,0.0712499999999999,0.05525,0.05275,0.0364999999999999,0.0755,0.0695,0.0842499999999999,0.0444999999999999,0.0702499999999999,0.0915,0.03525,0.04175,0.0162499999999999
Chain of Fools (2000),0.8162499999999999,0.90025,0.473,0.75125,0.90975,0.54075,0.54075,0.7315,0.78725,0.54075,0.8947499999999999,0.49575,0.7617499999999999,0.45575,0.3255,0.3269999999999999,0.4529999999999999,0.354,0.7617499999999999,0.3545,0.179,0.48575,0.33675,0.5095,0.351,0.22325,0.3502499999999999,0.17225,0.36675,0.27025,0.4932499999999999,0.15975,0.7617499999999999,0.15975,0.3742499999999999,0.53675,0.39925,0.1664999999999999,0.17625,0.5095,0.23325,0.3924999999999999,0.3335,0.16075,0.239,0.27,0.73725,0.177,0.173,0.2987499999999999,0.205,0.20975,0.1054999999999999,0.26525,0.27975,0.36875,0.1907499999999999,0.1367499999999999,0.1375,0.1245,0.178,0.14725,0.15975,0.31975,0.1599999999999999,0.3335,0.11225,0.10875,0.18225,0.1835,0.34025,0.14725,0.0747499999999999,0.17975,0.1947499999999999,0.09475,0.1709999999999999,0.2915,0.172,0.1089999999999999,0.14975,0.1295,0.1555,0.155,0.0825,0.14625,0.176,0.1139999999999999,0.2445,0.0489999999999999,0.1099999999999999,0.087,0.0484999999999999,0.04875,0.173,0.1119999999999999,0.2835,0.03175,0.18425,0.09825,0.3255,0.0287499999999999,0.25325,0.0979999999999999,0.0752499999999999,0.36,0.1367499999999999,0.12425,0.09475,0.088,0.0757499999999999,0.192,0.3994999999999999,0.24175,0.0192499999999999,0.091,0.10825,0.03525,0.32075,0.17575,0.05875,0.03425,0.08,0.0672499999999999,0.0812499999999999,0.28025,0.0737499999999999,0.0277499999999999,0.1915,0.09825,0.1972499999999999,0.0265,0.0852499999999999,0.0895,0.0444999999999999,0.06075,0.05575,0.04725,0.06,0.0419999999999999,0.03225,0.024,0.085,0.1285,0.06075,0.12125,0.03275,0.0777499999999999,0.0454999999999999
Defending Your Life (1991),0.8725,0.743,0.743,0.70525,0.59275,0.743,0.743,0.808,0.92,0.743,0.786,0.609,0.70525,0.53575,0.525,0.65425,0.73175,0.53525,0.3199999999999999,0.956,0.412,0.4137499999999999,0.734,0.4599999999999999,0.2985,0.56,0.3369999999999999,0.5845,0.2774999999999999,0.18325,0.45575,0.25375,0.17475,0.25375,0.31775,0.49675,0.1255,0.91625,0.1375,0.44675,0.39925,0.25575,0.28425,0.15575,0.203,0.2465,0.0735,0.14925,0.27225,0.31425,0.4195,0.2847499999999999,0.35575,0.2574999999999999,0.28425,0.1614999999999999,0.2774999999999999,0.1129999999999999,0.393,0.20725,0.1485,0.15225,0.56725,0.23875,0.15,0.20575,0.09275,0.1415,0.15425,0.184,0.285,0.56725,0.4579999999999999,0.15675,0.375,0.23075,0.09025,0.15625,0.152,0.0665,0.372,0.2214999999999999,0.0807499999999999,0.1352499999999999,0.24775,0.2855,0.0687499999999999,0.0845,0.1325,0.074,0.129,0.06,0.1972499999999999,0.09425,0.12325,0.0757499999999999,0.068,0.1295,0.1009999999999999,0.1009999999999999,0.0529999999999999,0.078,0.149,0.42325,0.0949999999999999,0.0712499999999999,0.0802499999999999,0.1175,0.183,0.1139999999999999,0.2855,0.1855,0.0855,0.1297499999999999,0.067,0.0875,0.0524999999999999,0.1835,0.03925,0.0267499999999999,0.12425,1.0,0.03025,0.0627499999999999,0.22375,0.05725,0.03975,0.04975,0.27925,0.05275,0.0687499999999999,0.05025,0.0712499999999999,0.0469999999999999,0.3395,0.0765,0.0722499999999999,0.04475,0.0692499999999999,0.087,0.118,0.10425,0.0504999999999999,0.1267499999999999,0.0319999999999999,0.22875,0.06025,0.0554999999999999,0.03375
Do the Right Thing (1989),0.96125,0.956,0.956,0.956,0.50725,0.956,0.96125,0.7545,0.71025,0.9975,0.3385,0.80375,0.8240000000000001,0.66875,0.4379999999999999,0.44875,0.45625,0.71025,0.743,0.33425,0.33125,0.666,0.39475,0.488,0.32075,0.24975,0.20725,0.21325,0.4469999999999999,0.377,0.22625,0.3315,0.24875,0.3315,0.22075,0.191,0.2075,0.366,0.20625,0.28625,0.2644999999999999,0.3129999999999999,0.27475,0.2594999999999999,0.66725,0.2514999999999999,0.4367499999999999,0.27225,0.2274999999999999,0.2319999999999999,0.28225,0.4235,0.0875,0.32725,0.18325,0.2624999999999999,0.173,0.23125,0.17125,0.26675,0.10725,0.7635000000000001,0.9975,0.14875,0.1885,0.32525,0.43925,0.14525,0.1275,0.1505,0.25075,0.2324999999999999,0.23225,0.31425,0.15925,0.689,0.12275,0.1997499999999999,0.1164999999999999,0.65975,0.1315,0.1079999999999999,0.18475,0.29225,0.10225,0.0645,0.2324999999999999,0.1307499999999999,0.0865,0.0524999999999999,0.09275,0.09025,0.0847499999999999,0.11525,0.09975,0.09275,0.1365,0.182,0.15225,0.1659999999999999,0.0787499999999999,0.304,0.04725,0.05575,0.10125,0.0807499999999999,0.10875,0.6045,0.21175,0.0569999999999999,0.088,0.0479999999999999,0.527,0.067,0.0857499999999999,0.11925,0.05375,0.064,0.0489999999999999,0.1119999999999999,0.0705,0.03975,0.0429999999999999,0.11575,0.08925,0.0474999999999999,0.0494999999999999,0.17625,0.0339999999999999,0.2239999999999999,0.05125,0.14975,0.04075,0.1262499999999999,0.0212499999999999,0.37175,0.1009999999999999,0.0424999999999999,0.0632499999999999,0.0857499999999999,0.07,0.04125,0.04125,0.0675,0.06,0.05675,0.0232499999999999,0.0227499999999999,0.0115
