movieId,betrayal,good,original,surveillance,weird,greed,culture clash,vengeance,runaway,chase,drama,predictable,mentor,catastrophe,dialogue,melancholic,weapons,pornography,first contact,adaptation,fight scenes,kidnapping,death,fun movie,not funny,sexy,life philosophy,lawyer,fantasy world,independent film,light,nudity (full frontal - brief),internet,life & death,writers,very funny,hospital,underrated,teen movie,drinking,family,doctors,classic car,pulp,creativity,transformation,quirky,absurd,sacrifice,dysfunctional family,islam,irish accent,women,memory,survival,hotel,california,stereotypes,blindness,divorce,unlikely friendships,film noir,nudity (topless - brief),multiple storylines,childhood,prejudice,alter ego,nudity (rear),small town,notable nudity,computer animation,new york city,new jersey,queer,prison,no plot,road movie,period piece,remake,san francisco,british,foul language,alternate history,censorship,farce,too long,unlikeable characters,simple,addiction,mad scientist,los angeles,camp,dreams,atheism,good music,workplace,wartime,island,80s,single father,adoption,interracial romance,ensemble cast,wilderness,race,indians,brothers,directorial debut,bollywood,hunting,russian,stand-up comedy,shopping,hip hop,stoner movie,radio,kick-butt women,robert downey jr,god,awesome soundtrack,potential oscar nom,cancer,prostitution,homeless,texas,made for tv,1930s,fashion,graphic novel,reality tv,buddy movie,immortality,time,father daughter relationship,ghosts/afterlife,desert,tokyo,australia,goth,best of 2005,wine,too short,oil,trilogy,snakes,finnish,french,rebellion,documentary
What Lies Beneath (2000),0.9315,0.9315,0.7365,0.9315,0.7717499999999999,0.70125,0.7717499999999999,0.609,0.74725,0.6845,0.6595,0.70775,0.4875,0.73025,0.40275,0.36875,0.4985,0.3462499999999999,0.4985,0.23825,0.40475,0.26825,0.33625,0.499,0.344,0.40525,0.33975,0.2065,0.299,0.15775,0.41125,0.1745,0.198,0.1965,0.1892499999999999,0.24125,0.26825,0.256,0.2957499999999999,0.15775,0.353,0.3429999999999999,0.25475,0.2002499999999999,0.23925,0.2017499999999999,0.1659999999999999,0.1215,0.238,0.1215,0.08925,0.2075,0.16875,0.177,0.14625,0.25275,0.1252499999999999,0.23025,0.2234999999999999,0.4509999999999999,0.17725,0.1405,0.086,0.1902499999999999,0.1704999999999999,0.1164999999999999,0.1435,0.11425,0.1044999999999999,0.14275,0.35775,0.0715,0.09475,0.13,0.1074999999999999,0.153,0.0865,0.1375,0.1215,0.11025,0.132,0.12025,0.1505,0.0504999999999999,0.1079999999999999,0.24075,0.0424999999999999,0.18575,0.0479999999999999,0.14425,0.0657499999999999,0.155,0.10625,0.0675,0.1149999999999999,0.0574999999999999,0.063,0.1352499999999999,0.081,0.1039999999999999,0.0832499999999999,0.0765,0.0464999999999999,0.0712499999999999,0.08925,0.09625,0.0964999999999999,0.0675,0.0999999999999999,0.05025,0.0635,0.09025,0.0765,0.077,0.0712499999999999,0.1262499999999999,0.0494999999999999,0.0559999999999999,0.05275,0.09925,0.0855,0.062,0.0389999999999999,0.0369999999999999,0.0499999999999999,0.0625,0.063,0.121,0.0287499999999999,0.0344999999999999,0.05225,0.09825,0.069,0.0772499999999999,0.42425,0.0509999999999999,0.0569999999999999,0.0419999999999999,0.0752499999999999,0.04275,0.0662499999999999,0.0637499999999999,0.0379999999999999,0.0667499999999999,0.04525,0.0454999999999999,0.0489999999999999,0.03375,0.0217499999999999
White Sands (1992),0.86575,0.8402499999999999,0.69325,0.8402499999999999,0.5985,0.93625,0.86575,0.699,0.4892499999999999,0.8362499999999999,0.4435,0.5005,0.5005,0.51375,0.358,0.432,0.6245,0.2594999999999999,0.60825,0.2319999999999999,0.372,0.3692499999999999,0.354,0.24375,0.3455,0.3259999999999999,0.38075,0.3904999999999999,0.30125,0.1669999999999999,0.20675,0.2604999999999999,0.22275,0.33575,0.18025,0.2284999999999999,0.17475,0.409,0.1639999999999999,0.15425,0.17775,0.20675,0.288,0.3169999999999999,0.1129999999999999,0.28425,0.23175,0.1684999999999999,0.1372499999999999,0.18,0.119,0.2075,0.25675,0.197,0.17825,0.4167499999999999,0.25875,0.0787499999999999,0.2105,0.0737499999999999,0.15875,0.3359999999999999,0.354,0.1689999999999999,0.12375,0.122,0.1357499999999999,0.4625,0.57925,0.194,0.14725,0.1019999999999999,0.16175,0.134,0.15875,0.207,0.12275,0.1069999999999999,0.0969999999999999,0.0812499999999999,0.08725,0.071,0.12025,0.0735,0.10725,0.1659999999999999,0.17225,0.124,0.0767499999999999,0.0925,0.05475,0.08725,0.092,0.074,0.08625,0.06025,0.0865,0.1347499999999999,0.16875,0.04625,0.1505,0.0974999999999999,0.14875,0.1139999999999999,0.142,0.10275,0.125,0.0845,0.08725,0.06225,0.10675,0.0795,0.11725,0.1004999999999999,0.0847499999999999,0.0569999999999999,0.12225,0.153,0.04625,0.08625,0.0645,0.05375,0.065,0.0857499999999999,0.0832499999999999,0.10175,0.0697499999999999,0.05825,0.03,0.062,0.03675,0.09225,0.062,0.04925,0.06125,0.6335,0.086,0.0677499999999999,0.062,0.0339999999999999,0.04275,0.0359999999999999,0.0364999999999999,0.0414999999999999,0.1039999999999999,0.0287499999999999,0.04625,0.0265,0.0424999999999999
"Crush, The (1993)",0.67775,0.67775,0.7065,0.67775,0.96275,0.3984999999999999,0.3754999999999999,0.4605,0.45375,0.4715,0.3754999999999999,0.603,0.506,0.46025,0.27725,0.32675,0.32425,0.4345,0.32425,0.2784999999999999,0.34575,0.215,0.2564999999999999,0.3774999999999999,0.36,0.81775,0.26175,0.09025,0.399,0.1337499999999999,0.2885,0.23175,0.2355,0.1997499999999999,0.32925,0.286,0.23025,0.1735,0.7982499999999999,0.10125,0.268,0.28125,0.2875,0.23675,0.15775,0.20775,0.22575,0.197,0.1355,0.143,0.0807499999999999,0.142,0.4195,0.1215,0.0935,0.0815,0.22775,0.2915,0.194,0.0857499999999999,0.32675,0.0895,0.10575,0.175,0.24375,0.0895,0.1385,0.1915,0.10775,0.2937499999999999,0.1252499999999999,0.0635,0.1619999999999999,0.1435,0.0875,0.069,0.137,0.05925,0.0662499999999999,0.1079999999999999,0.0615,0.074,0.15375,0.10825,0.1004999999999999,0.10625,0.05525,0.09325,0.05425,0.217,0.15075,0.4575,0.15,0.0672499999999999,0.0574999999999999,0.11375,0.0504999999999999,0.1287499999999999,0.1287499999999999,0.087,0.0504999999999999,0.11675,0.03375,0.09,0.04225,0.09125,0.0627499999999999,0.0519999999999999,0.0915,0.04675,0.0479999999999999,0.09425,0.15,0.0655,0.0835,0.09275,0.0837499999999999,0.04925,0.03225,0.0615,0.04025,0.0514999999999999,0.0625,0.03175,0.04875,0.09375,0.0314999999999999,0.09525,0.0277499999999999,0.0615,0.03475,0.1332499999999999,0.04175,0.04875,0.072,0.0277499999999999,0.04975,0.04325,0.05175,0.0195,0.0439999999999999,0.0755,0.0414999999999999,0.024,0.05775,0.0374999999999999,0.0339999999999999,0.03075,0.018
Silent Fall (1994),0.91775,0.67375,0.734,0.5595,0.6515,0.6515,0.638,0.5315,0.638,0.52725,0.638,0.60325,0.61225,0.46025,0.38975,0.3169999999999999,0.1664999999999999,0.21075,0.3195,0.272,0.24325,0.2955,0.14075,0.3914999999999999,0.39,0.17375,0.41225,0.32425,0.27225,0.2905,0.1455,0.31675,0.2329999999999999,0.2425,0.1885,0.283,0.311,0.37825,0.3692499999999999,0.0857499999999999,0.3385,0.4615,0.17375,0.1892499999999999,0.15525,0.18675,0.1947499999999999,0.1235,0.2905,0.2624999999999999,0.148,0.20575,0.1362499999999999,0.1402499999999999,0.05525,0.06125,0.0767499999999999,0.14175,0.12475,0.05475,0.3225,0.09475,0.1997499999999999,0.1877499999999999,0.433,0.2905,0.10625,0.1887499999999999,0.1327499999999999,0.0627499999999999,0.16475,0.0692499999999999,0.14275,0.1644999999999999,0.1039999999999999,0.133,0.0459999999999999,0.093,0.0895,0.0842499999999999,0.084,0.0812499999999999,0.10975,0.0262499999999999,0.1619999999999999,0.1054999999999999,0.0379999999999999,0.0765,0.0745,0.16225,0.04075,0.1589999999999999,0.13,0.1644999999999999,0.433,0.08,0.092,0.1185,0.0727499999999999,0.3195,0.1252499999999999,0.0657499999999999,0.0767499999999999,0.0509999999999999,0.15975,0.2045,0.11925,0.0652499999999999,0.05375,0.0409999999999999,0.1445,0.0757499999999999,0.06075,0.1044999999999999,0.092,0.09975,0.0519999999999999,0.0177499999999999,0.0419999999999999,0.073,0.182,0.08675,0.0282499999999999,0.03975,0.03475,0.0459999999999999,0.09425,0.0349999999999999,0.0085,0.0237499999999999,0.024,0.0785,0.0479999999999999,0.0974999999999999,0.015,0.0215,0.0389999999999999,0.0132499999999999,0.04625,0.0212499999999999,0.0424999999999999,0.03825,0.0097499999999999,0.024,0.0195,0.0247499999999999,0.024,0.023,0.021
"Watcher, The (2000)",0.7657499999999999,0.71925,0.716,0.71925,0.63875,0.538,0.4885,0.435,0.61525,0.881,0.4885,0.83925,0.52625,0.55375,0.37625,0.2614999999999999,0.521,0.53025,0.521,0.2694999999999999,0.517,0.5135,0.38575,0.3085,0.3774999999999999,0.26375,0.27325,0.1785,0.3804999999999999,0.11625,0.1845,0.21925,0.3622499999999999,0.26725,0.2395,0.235,0.2465,0.26325,0.23475,0.1054999999999999,0.2554999999999999,0.20425,0.15175,0.4147499999999999,0.2804999999999999,0.17275,0.2694999999999999,0.14175,0.20925,0.15,0.126,0.16025,0.395,0.2095,0.10575,0.0695,0.2664999999999999,0.2754999999999999,0.17525,0.08725,0.14075,0.09925,0.2035,0.16425,0.1372499999999999,0.10425,0.351,0.1957499999999999,0.08625,0.1564999999999999,0.184,0.125,0.2219999999999999,0.15175,0.10925,0.1074999999999999,0.1169999999999999,0.05875,0.23825,0.212,0.0752499999999999,0.07,0.1352499999999999,0.0687499999999999,0.0685,0.11525,0.0712499999999999,0.092,0.1375,0.1104999999999999,0.43625,0.09575,0.14725,0.1034999999999999,0.0635,0.0782499999999999,0.0677499999999999,0.087,0.09725,0.0815,0.05775,0.0655,0.0272499999999999,0.0449999999999999,0.0994999999999999,0.0697499999999999,0.0835,0.08925,0.0994999999999999,0.14125,0.0855,0.1059999999999999,0.16375,0.09325,0.076,0.0772499999999999,0.0722499999999999,0.1377499999999999,0.05775,0.05575,0.0949999999999999,0.0439999999999999,0.059,0.16675,0.05725,0.1614999999999999,0.072,0.061,0.0717499999999999,0.15675,0.0994999999999999,0.11075,0.067,0.03975,0.0762499999999999,0.0439999999999999,0.05175,0.0529999999999999,0.0394999999999999,0.031,0.027,0.15225,0.0227499999999999,0.04675,0.04575,0.025,0.04175,0.0329999999999999,0.0262499999999999
Under Suspicion (2000),0.94575,0.758,0.85975,0.59275,0.92625,0.8414999999999999,0.72225,0.8414999999999999,0.7725,0.49,0.758,0.4115,0.505,0.49175,0.4812499999999999,0.5615,0.22525,0.7795000000000001,0.2415,0.3732499999999999,0.3047499999999999,0.22675,0.364,0.1895,0.3894999999999999,0.29025,0.28625,0.8745,0.249,0.2534999999999999,0.281,0.428,0.3225,0.2189999999999999,0.38425,0.24775,0.21925,0.2754999999999999,0.2564999999999999,0.18475,0.122,0.289,0.201,0.184,0.1932499999999999,0.1965,0.26675,0.1312499999999999,0.16975,0.21425,0.1372499999999999,0.1287499999999999,0.30225,0.41425,0.0677499999999999,0.172,0.15725,0.176,0.208,0.267,0.2125,0.184,0.20775,0.21775,0.09725,0.2035,0.1059999999999999,0.1327499999999999,0.14125,0.138,0.1704999999999999,0.18725,0.138,0.1465,0.12125,0.10325,0.16375,0.1332499999999999,0.4425,0.1195,0.1699999999999999,0.3954999999999999,0.12475,0.1074999999999999,0.093,0.17825,0.1262499999999999,0.11475,0.1134999999999999,0.067,0.1297499999999999,0.10275,0.1029999999999999,0.14425,0.09725,0.0969999999999999,0.0767499999999999,0.141,0.0529999999999999,0.0434999999999999,0.0584999999999999,0.0524999999999999,0.0569999999999999,0.11975,0.09075,0.0627499999999999,0.08675,0.11625,0.1185,0.0504999999999999,0.0712499999999999,0.0989999999999999,0.0404999999999999,0.0677499999999999,0.0765,0.05225,0.04775,0.05975,0.0544999999999999,0.0647499999999999,0.071,0.027,0.2425,0.03875,0.05375,0.0707499999999999,0.071,0.03225,0.04975,0.09125,0.03825,0.0444999999999999,0.0705,0.1109999999999999,0.0339999999999999,0.083,0.0765,0.079,0.0625,0.11025,0.071,0.0265,0.03,0.04725,0.0275,0.04425,0.1835,0.04925,0.03525
"Gift, The (2000)",0.909,0.8919999999999999,0.815,0.8919999999999999,0.85025,0.77925,0.85025,0.45325,0.764,0.4439999999999999,0.85025,0.65075,0.536,0.61375,0.4205,0.48675,0.41925,0.3355,0.41925,0.37575,0.26075,0.1654999999999999,0.365,0.414,0.36175,0.381,0.2804999999999999,0.4185,0.5345,0.2319999999999999,0.3964999999999999,0.32225,0.213,0.2229999999999999,0.401,0.24375,0.203,0.46225,0.2845,0.2319999999999999,0.4399999999999999,0.156,0.1975,0.151,0.22875,0.25125,0.27525,0.1505,0.2249999999999999,0.2405,0.16725,0.2947499999999999,0.2345,0.1679999999999999,0.1252499999999999,0.1525,0.2135,0.51575,0.235,0.08725,0.28325,0.15825,0.1215,0.27275,0.20475,0.22625,0.16325,0.14525,0.75525,0.1139999999999999,0.209,0.09825,0.34475,0.156,0.1267499999999999,0.0807499999999999,0.0865,0.24825,0.075,0.0549999999999999,0.20375,0.1985,0.1735,0.08625,0.079,0.2885,0.0845,0.1495,0.0795,0.0959999999999999,0.14775,0.11775,0.2495,0.0944999999999999,0.2229999999999999,0.05675,0.10575,0.09925,0.0737499999999999,0.0772499999999999,0.0865,0.0584999999999999,0.704,0.09275,0.0999999999999999,0.082,0.10275,0.12325,0.17775,0.05575,0.0675,0.0895,0.0755,0.075,0.0787499999999999,0.125,0.06125,0.23325,0.06,0.14475,0.09275,0.05225,0.04475,0.0519999999999999,0.13,0.0687499999999999,0.15125,0.128,0.03625,0.04875,0.286,0.0579999999999999,0.0469999999999999,0.08975,0.17375,0.03725,0.06175,0.0999999999999999,0.09375,0.05575,0.06,0.0865,0.03675,0.1149999999999999,0.0514999999999999,0.04125,0.05025,0.03275,0.0275
Love Field (1992),0.69725,0.6885,0.68525,0.69725,0.724,0.71275,0.71275,0.33775,0.71275,0.772,0.71275,0.38525,0.4145,0.43975,0.3339999999999999,0.64625,0.15225,0.3495,0.2804999999999999,0.3864999999999999,0.1584999999999999,0.34025,0.1795,0.393,0.3515,0.4335,0.5105,0.0554999999999999,0.34975,0.409,0.66225,0.3622499999999999,0.0685,0.1942499999999999,0.15425,0.3289999999999999,0.0974999999999999,0.274,0.25775,0.409,0.50825,0.1004999999999999,0.15225,0.1634999999999999,0.1649999999999999,0.192,0.22175,0.21475,0.4895,0.21675,0.146,0.155,0.288,0.43925,0.1119999999999999,0.1845,0.47,0.1935,0.22575,0.60025,0.54125,0.1372499999999999,0.29725,0.4107499999999999,0.299,0.813,0.206,0.43625,0.15,0.16625,0.299,0.1357499999999999,0.1877499999999999,0.18375,0.08,0.0662499999999999,0.6175,0.123,0.1569999999999999,0.05775,0.16575,0.0494999999999999,0.14775,0.1325,0.401,0.1164999999999999,0.03875,0.19,0.0642499999999999,0.16625,0.15625,0.20875,0.14675,0.12325,0.068,0.1465,0.10725,0.14875,0.0845,0.1267499999999999,0.1684999999999999,0.3874999999999999,0.086,0.11225,0.1962499999999999,0.0672499999999999,0.0735,0.1074999999999999,0.10825,0.0479999999999999,0.04775,0.0667499999999999,0.11225,0.09375,0.0939999999999999,0.09275,0.0842499999999999,0.03375,0.0404999999999999,0.122,0.092,0.0595,0.14375,0.09975,0.1897499999999999,0.0449999999999999,0.1255,0.05775,0.0192499999999999,0.03925,0.30425,0.072,0.1897499999999999,0.132,0.04275,0.0314999999999999,0.11125,0.04175,0.0334999999999999,0.146,0.08775,0.0295,0.03175,0.03575,0.0255,0.1765,0.05225,0.05775,0.08875
"Big Easy, The (1987)",0.976,0.7575000000000001,0.694,0.7575000000000001,0.556,0.976,0.976,0.8005,0.536,0.84825,0.5235,0.32475,0.45325,0.44175,0.5175,0.4085,0.32975,0.4619999999999999,0.1995,0.27225,0.32975,0.4157499999999999,0.2967499999999999,0.4067499999999999,0.31825,0.7845,0.32325,0.56575,0.3359999999999999,0.45725,0.52525,0.3175,0.0795,0.2,0.1525,0.24925,0.205,0.298,0.55925,0.45725,0.201,0.11575,0.3425,0.2229999999999999,0.1905,0.3077499999999999,0.23875,0.189,0.20675,0.14875,0.17175,0.2967499999999999,0.244,0.18275,0.078,0.21225,0.2214999999999999,0.38075,0.1275,0.18125,0.218,0.45075,0.21625,0.1327499999999999,0.25425,0.2095,0.14525,0.38125,0.22775,0.21975,0.2,0.35875,0.3125,0.23125,0.11025,0.10825,0.12125,0.1445,0.0319999999999999,0.21225,0.23875,0.093,0.09775,0.15575,0.298,0.12025,0.0524999999999999,0.10025,0.11575,0.0682499999999999,0.2027499999999999,0.09775,0.089,0.0682499999999999,0.47175,0.0895,0.10575,0.06075,0.2985,0.0419999999999999,0.09475,0.17525,0.0777499999999999,0.08675,0.0835,0.144,0.178,0.09275,0.11625,0.0974999999999999,0.062,0.0757499999999999,0.247,0.129,0.0655,0.18325,0.1134999999999999,0.0675,0.0404999999999999,0.1987499999999999,0.0767499999999999,0.04375,0.1297499999999999,0.07,0.11475,0.05575,0.1332499999999999,0.16525,0.093,0.04075,0.23725,0.0569999999999999,0.078,0.0504999999999999,0.126,0.1064999999999999,0.0615,0.1064999999999999,0.03275,0.06125,0.1885,0.05525,0.0757499999999999,0.04475,0.04125,0.0255,0.0979999999999999,0.0479999999999999,0.0379999999999999
Dead of Winter (1987),0.9225,0.919,0.8265,0.919,0.9225,0.684,0.9225,0.78975,0.8674999999999999,0.87375,0.64375,0.5815,0.499,0.44075,0.57325,0.6295,0.5815,0.69275,0.5815,0.4147499999999999,0.32875,0.4389999999999999,0.36175,0.378,0.37,0.44725,0.24575,0.15475,0.3695,0.1875,0.383,0.29,0.1094999999999999,0.23875,0.16425,0.2857499999999999,0.248,0.39025,0.21225,0.132,0.31925,0.40475,0.42825,0.3595,0.205,0.2194999999999999,0.26025,0.242,0.3552499999999999,0.1594999999999999,0.17525,0.17525,0.2694999999999999,0.14675,0.425,0.23025,0.2875,0.2135,0.366,0.1295,0.1634999999999999,0.17375,0.3199999999999999,0.17325,0.38575,0.11375,0.21475,0.18475,0.18725,0.2604999999999999,0.2405,0.235,0.14775,0.1897499999999999,0.1589999999999999,0.20325,0.12325,0.1215,0.3135,0.12125,0.134,0.0984999999999999,0.1205,0.14375,0.44375,0.1699999999999999,0.10825,0.18475,0.0994999999999999,0.3525,0.1292499999999999,0.37825,0.12075,0.082,0.09775,0.17375,0.0627499999999999,0.129,0.17325,0.05325,0.08925,0.0802499999999999,0.0569999999999999,0.249,0.05725,0.10175,0.10475,0.1962499999999999,0.0682499999999999,0.1377499999999999,0.03725,0.1995,0.1205,0.0479999999999999,0.0989999999999999,0.0509999999999999,0.194,0.10075,0.082,0.0832499999999999,0.0574999999999999,0.0305,0.091,0.0285,0.0544999999999999,0.0825,0.09125,0.1064999999999999,0.0579999999999999,0.05275,0.3259999999999999,0.0954999999999999,0.06175,0.05975,0.072,0.10475,0.09,0.06225,0.15475,0.0262499999999999,0.1704999999999999,0.0504999999999999,0.04125,0.0419999999999999,0.20625,0.0534999999999999,0.04525,0.0444999999999999,0.0459999999999999
Hannibal (2001),0.8287500000000001,0.6985,0.7385,0.6985,0.7942499999999999,0.71425,0.66675,0.8287500000000001,0.81975,0.4439999999999999,0.66675,0.571,0.5235,0.46975,0.528,0.64225,0.571,0.64625,0.247,0.93025,0.4379999999999999,0.2435,0.2744999999999999,0.22275,0.3552499999999999,0.31625,0.3774999999999999,0.0504999999999999,0.3595,0.1395,0.14825,0.4185,0.14075,0.1599999999999999,0.2977499999999999,0.2684999999999999,0.1644999999999999,0.3175,0.145,0.1475,0.1475,0.18125,0.24,0.32125,0.295,0.2155,0.24025,0.191,0.259,0.1445,0.1064999999999999,0.129,0.143,0.1094999999999999,0.16325,0.1059999999999999,0.0742499999999999,0.2259999999999999,0.2209999999999999,0.0579999999999999,0.15325,0.08775,0.179,0.2269999999999999,0.16575,0.1659999999999999,0.74325,0.142,0.079,0.083,0.1435,0.08,0.1215,0.2155,0.148,0.0822499999999999,0.0974999999999999,0.1352499999999999,0.10125,0.0797499999999999,0.09775,0.10175,0.14125,0.1987499999999999,0.09525,0.09425,0.11325,0.0755,0.1377499999999999,0.10325,0.03925,0.14625,0.0817499999999999,0.09775,0.11675,0.0685,0.1094999999999999,0.09475,0.0554999999999999,0.0235,0.0494999999999999,0.0514999999999999,0.0354999999999999,0.0655,0.0675,0.0752499999999999,0.0732499999999999,0.10475,0.074,0.11575,0.0675,0.0792499999999999,0.0755,0.06,0.08875,0.062,0.06175,0.10125,0.06125,0.0812499999999999,0.0615,0.04775,0.0737499999999999,0.065,0.05925,0.10275,0.03575,0.05775,0.50075,0.0559999999999999,0.05375,0.08775,0.0384999999999999,0.0252499999999999,0.0554999999999999,0.05275,0.0715,0.04675,0.486,0.0782499999999999,0.03725,0.0529999999999999,0.04325,0.2145,0.06225,0.0554999999999999,0.0369999999999999,0.0389999999999999,0.0227499999999999
15 Minutes (2001),0.9655,0.74375,0.719,0.74375,0.6165,0.745,0.745,0.9655,0.56075,0.8240000000000001,0.6305,0.65375,0.7125,0.576,0.428,0.283,0.6965,0.69625,0.2895,0.2857499999999999,0.6965,0.274,0.6295,0.5485,0.3385,0.29725,0.38775,0.585,0.29,0.1694999999999999,0.2987499999999999,0.31125,0.27875,0.3,0.32525,0.2644999999999999,0.274,0.282,0.21375,0.16525,0.25675,0.135,0.187,0.4449999999999999,0.2017499999999999,0.15275,0.27325,0.6105,0.23025,0.1674999999999999,0.1295,0.25525,0.2294999999999999,0.13,0.0687499999999999,0.11075,0.1352499999999999,0.45875,0.1285,0.09075,0.1935,0.0984999999999999,0.11675,0.1947499999999999,0.15575,0.1357499999999999,0.205,0.20625,0.088,0.14675,0.184,0.7455,0.1285,0.1915,0.35275,0.1139999999999999,0.1185,0.1039999999999999,0.1129999999999999,0.1267499999999999,0.1295,0.2997499999999999,0.16525,0.15475,0.0949999999999999,0.1704999999999999,0.079,0.1044999999999999,0.0697499999999999,0.0807499999999999,0.121,0.1159999999999999,0.1029999999999999,0.09575,0.0652499999999999,0.04675,0.0574999999999999,0.1129999999999999,0.0815,0.0747499999999999,0.0645,0.09025,0.04675,0.0752499999999999,0.1765,0.09,0.119,0.0805,0.0807499999999999,0.0895,0.4167499999999999,0.0835,0.11425,0.1925,0.0647499999999999,0.09725,0.1004999999999999,0.1089999999999999,0.0454999999999999,0.0665,0.1594999999999999,0.07,0.1392499999999999,0.0787499999999999,0.08,0.08825,0.061,0.0727499999999999,0.2455,0.7849999999999999,0.261,0.25175,0.0807499999999999,0.0554999999999999,0.11125,0.027,0.0685,0.1272499999999999,0.0489999999999999,0.07,0.04125,0.0334999999999999,0.03075,0.03075,0.0344999999999999,0.0449999999999999,0.04525,0.0282499999999999,0.0414999999999999
"Mighty Quinn, The (1989)",0.7955000000000001,0.6725,0.64125,0.5145,0.569,0.68175,0.68175,0.59375,0.5575,0.8107500000000001,0.569,0.2865,0.564,0.424,0.39575,0.501,0.2955,0.1957499999999999,0.1982499999999999,0.3582499999999999,0.2955,0.18425,0.2554999999999999,0.5915,0.3399999999999999,0.2837499999999999,0.3087499999999999,0.1624999999999999,0.3495,0.22625,0.479,0.1119999999999999,0.1387499999999999,0.28125,0.1515,0.196,0.16625,0.635,0.1679999999999999,0.347,0.47075,0.2309999999999999,0.22075,0.265,0.16325,0.21475,0.41725,0.1347499999999999,0.1342499999999999,0.18475,0.1922499999999999,0.214,0.217,0.0752499999999999,0.11375,0.5475,0.1569999999999999,0.30625,0.2837499999999999,0.188,0.266,0.16175,0.209,0.11675,0.5255,0.17025,0.124,0.1347499999999999,0.198,0.1305,0.1845,0.11475,0.22675,0.1644999999999999,0.1347499999999999,0.09125,0.596,0.24175,0.0449999999999999,0.1377499999999999,0.128,0.04075,0.1034999999999999,0.09275,0.081,0.10775,0.03325,0.061,0.0627499999999999,0.0865,0.0509999999999999,0.14,0.10075,0.0895,0.34975,0.09275,0.0964999999999999,0.6305,0.23175,0.05125,0.1139999999999999,0.15075,0.10325,0.146,0.1295,0.2867499999999999,0.1415,0.09875,0.1375,0.05125,0.0637499999999999,0.0895,0.124,0.76475,0.0857499999999999,0.1684999999999999,0.0767499999999999,0.0737499999999999,0.0354999999999999,0.146,0.03125,0.05425,0.0499999999999999,0.0394999999999999,0.0905,0.03725,0.1245,0.09725,0.0242499999999999,0.0419999999999999,0.69725,0.062,0.05275,0.069,0.09725,0.08625,0.06125,0.0695,0.0459999999999999,0.0339999999999999,0.0857499999999999,0.0227499999999999,0.03575,0.04075,0.26325,0.015,0.0529999999999999,0.0389999999999999,0.0554999999999999
"Tailor of Panama, The (2001)",0.8400000000000001,0.56975,0.78925,0.99425,0.71525,0.8525,0.8400000000000001,0.3712499999999999,0.71525,0.476,0.633,0.3585,0.61325,0.46375,0.5515,0.4545,0.38575,0.362,0.35075,0.94425,0.2917499999999999,0.09175,0.207,0.37375,0.2905,0.55075,0.34575,0.2345,0.3512499999999999,0.6045,0.40575,0.18025,0.1114999999999999,0.20575,0.5135,0.2105,0.081,0.258,0.1312499999999999,0.2845,0.15475,0.1654999999999999,0.3065,0.29925,0.17825,0.17225,0.424,0.766,0.0782499999999999,0.3495,0.8345,0.51675,0.21,0.12325,0.0772499999999999,0.22125,0.18025,0.23225,0.09625,0.1305,0.2055,0.1265,0.4712499999999999,0.2214999999999999,0.126,0.1614999999999999,0.216,0.1144999999999999,0.2294999999999999,0.08925,0.23375,0.09975,0.132,0.1835,0.0969999999999999,0.274,0.11075,0.389,0.05825,0.0369999999999999,0.648,0.05325,0.0959999999999999,0.1064999999999999,0.5965,0.1312499999999999,0.1392499999999999,0.0944999999999999,0.0807499999999999,0.12425,0.0429999999999999,0.0855,0.085,0.0695,0.082,0.119,0.1262499999999999,0.10925,0.0574999999999999,0.0287499999999999,0.0715,0.0797499999999999,0.12475,0.0752499999999999,0.0642499999999999,0.05875,0.0637499999999999,0.1365,0.091,0.05575,0.0735,0.0755,0.0755,0.1245,0.10025,0.1029999999999999,0.11275,0.10875,0.0504999999999999,0.0895,0.0732499999999999,0.03825,0.1014999999999999,0.0665,0.0685,0.0727499999999999,0.0812499999999999,0.09375,0.0797499999999999,0.0479999999999999,0.03525,0.03525,0.04025,0.05225,0.03025,0.0857499999999999,0.0969999999999999,0.06075,0.0394999999999999,0.0579999999999999,0.09,0.03825,0.29225,0.0685,0.0705,0.0285,0.03375,0.213,0.03175
