movieId,original,greed,weird,drama,vengeance,good,culture clash,runaway,melancholic,independent film,betrayal,mentor,dialogue,unlikely friendships,pornography,life & death,light,catastrophe,adaptation,drinking,islam,chase,very funny,sacrifice,fight scenes,quirky,surveillance,fun movie,family,childhood,death,prejudice,first contact,period piece,life philosophy,fantasy world,weapons,survival,teen movie,creativity,good music,alter ego,predictable,absurd,british,classic car,nudity (full frontal - brief),dysfunctional family,nudity (topless - brief),underrated,awesome soundtrack,computer animation,farce,wartime,stereotypes,sexy,documentary,queer,transformation,california,small town,multiple storylines,addiction,80s,foul language,censorship,film noir,not funny,doctors,writers,hospital,simple,bollywood,dreams,irish accent,brothers,wilderness,women,tokyo,alternate history,mad scientist,directorial debut,new jersey,stand-up comedy,road movie,internet,memory,1930s,atheism,pulp,rebellion,hip hop,hotel,too long,cancer,indians,divorce,blindness,workplace,stoner movie,ensemble cast,potential oscar nom,prison,notable nudity,desert,best of 2005,race,camp,interracial romance,kidnapping,buddy movie,god,nudity (rear),hunting,new york city,texas,island,kick-butt women,ghosts/afterlife,radio,father daughter relationship,time,made for tv,russian,los angeles,san francisco,graphic novel,goth,snakes,trilogy,immortality,australia,lawyer,too short,finnish,wine,adoption,reality tv,oil,robert downey jr,unlikeable characters,french,homeless,shopping,no plot,single father,prostitution,fashion,remake
The Death and Life of Bobby Z (2007),0.93725,0.73375,0.8234999999999999,0.8360000000000001,0.93725,0.7609999999999999,0.586,0.70125,0.86625,0.774,0.732,0.839,0.679,0.51275,0.7869999999999999,0.774,0.5665,0.7609999999999999,0.924,0.6825,0.3485,0.95875,0.4995,0.4357499999999999,0.95875,0.42125,0.7085,0.88775,0.7675000000000001,0.72675,0.8362499999999999,0.3105,0.396,0.434,0.8205,0.37725,0.95875,0.592,0.7285,0.21575,0.31875,0.55375,0.73525,0.28825,0.4725,0.53775,0.49,0.3502499999999999,0.3814999999999999,0.2965,0.39,0.51125,0.21425,0.1795,0.5665,0.545,0.069,0.5365,0.3097499999999999,0.6495,0.238,0.54875,0.7915000000000001,0.3695,0.30125,0.1069999999999999,0.1402499999999999,0.33425,0.201,0.2415,0.3107499999999999,0.29625,0.16425,0.17625,0.3295,0.0727499999999999,0.25525,0.2987499999999999,0.18425,0.1975,0.21675,0.3255,0.472,0.3259999999999999,0.2837499999999999,0.1164999999999999,0.4955,0.15175,0.2055,0.3415,0.1367499999999999,0.35675,0.17425,0.30425,0.3914999999999999,0.26725,0.38125,0.303,0.2125,0.16925,0.11225,0.2495,0.5715,0.52025,0.52075,0.0722499999999999,0.0717499999999999,0.43025,0.2937499999999999,0.426,0.0702499999999999,0.208,0.4217499999999999,0.25975,0.2185,0.1195,0.20725,0.55575,0.469,0.0692499999999999,0.3057499999999999,0.125,0.21725,0.21125,0.14175,0.1285,0.243,0.2435,0.15325,0.31725,0.4912499999999999,0.0509999999999999,0.0845,0.348,0.087,0.0232499999999999,0.09175,0.05725,0.0187499999999999,0.398,0.1624999999999999,0.1134999999999999,0.1659999999999999,0.31275,0.27525,0.50025,0.0762499999999999,0.0409999999999999,0.2045
Persepolis (2007),0.92175,0.8147500000000001,0.9125,0.92175,0.8514999999999999,0.7725,0.88025,0.8792500000000001,0.9125,0.8147500000000001,0.60375,0.629,0.5235,0.96125,0.479,0.70725,0.8792500000000001,0.45925,0.51525,0.8147500000000001,0.99175,0.2304999999999999,0.654,0.5895,0.262,0.6285,0.3435,0.1962499999999999,0.46375,0.91625,0.3712499999999999,0.55075,0.1735,0.79975,0.3954999999999999,0.3625,0.4379999999999999,0.16675,0.361,0.5045,0.25725,0.265,0.1262499999999999,0.57125,0.32875,0.39425,0.303,0.31275,0.2694999999999999,0.24325,0.22825,0.95075,0.4772499999999999,0.5895,0.351,0.2877499999999999,0.174,0.24675,0.41425,0.1997499999999999,0.21275,0.21675,0.251,0.50875,0.0625,0.668,0.8792500000000001,0.30425,0.1684999999999999,0.1902499999999999,0.2815,0.3532499999999999,0.15875,0.37675,0.24075,0.202,0.1679999999999999,0.644,0.3289999999999999,0.256,0.09575,0.21525,0.16675,0.1257499999999999,0.14975,0.09025,0.176,0.23125,0.40425,0.10675,0.56,0.0534999999999999,0.14775,0.0695,0.1175,0.14475,0.14375,0.178,0.206,0.208,0.06025,0.142,0.1995,0.0319999999999999,0.0697499999999999,0.214,0.1312499999999999,0.1149999999999999,0.11925,0.0865,0.03175,0.40425,0.0792499999999999,0.1114999999999999,0.0632499999999999,0.1009999999999999,0.1119999999999999,0.0717499999999999,0.059,0.0737499999999999,0.1335,0.0242499999999999,0.08975,0.1392499999999999,0.04175,0.05625,0.65125,0.118,0.0595,0.03275,0.066,0.1004999999999999,0.0479999999999999,0.0474999999999999,0.134,0.21925,0.26175,0.03,0.0755,0.05375,0.0389999999999999,0.6935,0.3185,0.0419999999999999,0.04875,0.0237499999999999,0.09375,0.0595,0.0107499999999999
"Year My Parents Went on Vacation, The (O Ano em Que Meus Pais Saíram de Férias) (2006)",0.853,0.7445,0.853,0.75525,0.6845,0.75525,0.75525,0.9255,0.853,0.7445,0.71575,0.8480000000000001,0.4235,0.95975,0.539,0.58625,0.56025,0.67775,0.2977499999999999,0.4429999999999999,0.88225,0.3655,0.34975,0.54825,0.4135,0.50975,0.61225,0.287,0.2847499999999999,0.7649999999999999,0.3512499999999999,0.3672499999999999,0.45925,0.54825,0.567,0.37475,0.18425,0.45925,0.3605,0.4117499999999999,0.34775,0.1382499999999999,0.2614999999999999,0.4004999999999999,0.42625,0.52325,0.138,0.61325,0.77525,0.4157499999999999,0.37,0.16975,0.11925,0.9265,0.26025,0.54275,0.1659999999999999,0.2425,0.3269999999999999,0.3349999999999999,0.26575,0.1372499999999999,0.129,0.40075,0.20475,0.12175,0.20525,0.3209999999999999,0.279,0.1975,0.38825,0.288,0.1039999999999999,0.31125,0.1257499999999999,0.278,0.29825,0.22375,0.4639999999999999,0.33125,0.176,0.15625,0.25925,0.0984999999999999,0.1932499999999999,0.0735,0.26725,0.20825,0.7505,0.3884999999999999,0.26925,0.281,0.15075,0.1372499999999999,0.06025,0.22825,0.21075,0.121,0.0529999999999999,0.4267499999999999,0.31425,0.05575,0.1395,0.091,0.3125,0.21825,0.0544999999999999,0.38,0.1875,0.0667499999999999,0.16225,0.7505,0.22025,0.03675,0.0732499999999999,0.129,0.066,0.14975,0.1029999999999999,0.22175,0.1905,0.20925,0.17325,0.0682499999999999,0.0554999999999999,0.1074999999999999,0.0185,0.2314999999999999,0.151,0.04625,0.08725,0.1505,0.0707499999999999,0.0504999999999999,0.0832499999999999,0.0954999999999999,0.401,0.0285,0.15625,0.09025,0.03225,0.0905,0.0519999999999999,0.04175,0.0742499999999999,0.0329999999999999,0.05175,0.09425,0.0202499999999999
How to Rob a Bank (2007),0.8959999999999999,0.78125,0.8700000000000001,0.8165,0.8165,0.82925,0.7577499999999999,0.8145,0.8700000000000001,0.7495,0.7735000000000001,0.8185,0.847,0.5145,0.705,0.74575,0.54275,0.7525,0.60525,0.6835,0.55575,0.8174999999999999,0.59625,0.48875,0.8174999999999999,0.7495,0.6665,0.4459999999999999,0.66575,0.349,0.46475,0.608,0.4187499999999999,0.266,0.7625,0.573,0.4105,0.517,0.88175,0.51475,0.506,0.4692499999999999,0.756,0.58325,0.504,0.54825,0.7545,0.3269999999999999,0.615,0.65225,0.506,0.4317499999999999,0.2544999999999999,0.2065,0.428,0.802,0.0777499999999999,0.436,0.2985,0.491,0.2684999999999999,0.4365,0.369,0.3345,0.42325,0.2895,0.23125,0.3097499999999999,0.635,0.548,0.3269999999999999,0.35,0.4615,0.136,0.51975,0.284,0.4815,0.35275,0.0925,0.2524999999999999,0.3185,0.3615,0.279,0.083,0.27025,0.4565,0.2967499999999999,0.27375,0.25775,0.389,0.11525,0.7725,0.2204999999999999,0.16375,0.1835,0.27575,0.1392499999999999,0.398,0.3205,0.1337499999999999,0.2274999999999999,0.31525,0.21375,0.478,0.1997499999999999,0.31125,0.3175,0.4935,0.287,0.27825,0.0875,0.30825,0.6,0.1535,0.2304999999999999,0.3389999999999999,0.243,0.28825,0.29925,0.0605,0.33325,0.0954999999999999,0.1599999999999999,0.1009999999999999,0.23775,0.23775,0.3735,0.1589999999999999,0.083,0.08925,0.1745,0.0339999999999999,0.12025,0.0755,0.0409999999999999,0.0635,0.1235,0.05475,0.0655,0.43425,0.4415,0.0765,0.23775,0.50425,0.2857499999999999,0.28725,0.0935,0.0632499999999999,0.10275
Crows Zero (Kurôzu zero) (2007),0.91525,0.85025,0.9375,0.7517499999999999,0.91525,0.77325,0.85025,0.85025,0.85025,0.56075,0.91525,0.7315,0.38825,0.59925,0.7655000000000001,0.528,0.396,0.4207499999999999,0.54,0.45225,0.63025,0.4135,0.4157499999999999,0.63025,0.92025,0.399,0.32175,0.3007499999999999,0.26125,0.66475,0.43875,0.4589999999999999,0.20775,0.2334999999999999,0.3107499999999999,0.72775,0.51625,0.10775,0.8167500000000001,0.36575,0.495,0.52175,0.208,0.264,0.258,0.52875,0.26175,0.38675,0.21625,0.156,0.5725,0.1272499999999999,0.144,0.63025,0.28125,0.29625,0.49875,0.3159999999999999,0.23625,0.43225,0.1614999999999999,0.3834999999999999,0.1674999999999999,0.10025,0.1335,0.18675,0.3385,0.302,0.1877499999999999,0.26075,0.26425,0.31725,0.82925,0.3672499999999999,0.1935,0.1945,0.1584999999999999,0.409,0.81,0.10775,0.0925,0.194,0.23925,0.1307499999999999,0.25175,0.137,0.259,0.29125,0.06225,0.4872499999999999,0.3189999999999999,0.918,0.1154999999999999,0.23125,0.04975,0.37675,0.1387499999999999,0.3602499999999999,0.10375,0.43225,0.11975,0.3195,0.14675,0.14475,0.1634999999999999,0.03125,0.1917499999999999,0.0652499999999999,0.15625,0.0584999999999999,0.0257499999999999,0.083,0.31275,0.137,0.04525,0.23375,0.062,0.152,0.10875,0.0514999999999999,0.206,0.025,0.1149999999999999,0.2055,0.0969999999999999,0.025,0.25875,0.20675,0.03625,0.1545,0.25675,0.03025,0.0122499999999999,0.0697499999999999,0.18475,0.03175,0.122,0.04125,0.0237499999999999,0.0534999999999999,0.0227499999999999,0.14425,0.17425,0.0925,0.092,0.0329999999999999,0.12125,0.04225,0.0117499999999999
Dean Spanley (2008),0.92925,0.808,0.7847500000000001,0.92925,0.808,0.92925,0.92925,0.808,0.83175,0.68,0.67225,0.8692500000000001,0.61725,0.81725,0.3165,0.8,0.72675,0.83725,0.9105,0.66975,0.3732499999999999,0.907,0.61,0.7325,0.6955,0.76125,0.503,0.53775,0.7642500000000001,0.7642500000000001,0.72675,0.4669999999999999,0.52225,0.94925,0.4485,0.4945,0.2975,0.64275,0.43775,0.32975,0.3715,0.536,0.4679999999999999,0.46825,0.94925,0.542,0.36775,0.3415,0.1925,0.7055,0.35975,0.38275,0.44775,0.2744999999999999,0.33175,0.10075,0.0645,0.51875,0.509,0.2947499999999999,0.46675,0.10725,0.1937499999999999,0.3085,0.8107500000000001,0.09975,0.2584999999999999,0.3235,0.406,0.37675,0.40725,0.2654999999999999,0.6815,0.257,0.4695,0.307,0.36175,0.30525,0.12275,0.40725,0.5875,0.296,0.16325,0.09175,0.23125,0.0707499999999999,0.2724999999999999,0.27525,0.1634999999999999,0.183,0.17425,0.062,0.281,0.132,0.3325,0.4575,0.2022499999999999,0.26875,0.123,0.205,0.0717499999999999,0.2475,0.154,0.0549999999999999,0.21125,0.0215,0.2022499999999999,0.2995,0.1714999999999999,0.1604999999999999,0.2865,0.35275,0.23025,0.23625,0.1785,0.1375,0.397,0.09725,0.23825,0.24625,0.31525,0.17075,0.25625,0.3305,0.0379999999999999,0.25775,0.1445,0.16475,0.16925,0.0569999999999999,0.25325,0.73075,0.133,0.11275,0.134,0.25975,0.147,0.09425,0.068,0.2947499999999999,0.1305,0.0484999999999999,0.1654999999999999,0.22725,0.0807499999999999,0.3169999999999999,0.05025,0.1915,0.022
Gran Torino (2008),0.95675,0.93325,0.93325,0.95675,0.93875,0.93325,0.93325,0.8972500000000001,0.8005,0.7777499999999999,0.83125,0.95125,0.67425,0.91975,0.63725,0.92825,0.36375,0.73325,0.3695,0.72425,0.7662500000000001,0.5195,0.51075,0.87575,0.5195,0.32375,0.542,0.4725,0.60775,0.3235,0.5,0.8085,0.26725,0.24475,0.75475,0.263,0.557,0.51225,0.469,0.253,0.38875,0.33375,0.55775,0.36675,0.254,0.8979999999999999,0.3385,0.63375,0.2907499999999999,0.346,0.38875,0.2935,0.1955,0.7535000000000001,0.6565,0.1322499999999999,0.0349999999999999,0.1962499999999999,0.38875,0.379,0.2239999999999999,0.27025,0.21225,0.1865,0.83125,0.1935,0.14275,0.3389999999999999,0.2339999999999999,0.20575,0.282,0.32975,0.2817499999999999,0.12475,0.29425,0.293,0.18025,0.17425,0.1235,0.27875,0.1285,0.197,0.23775,0.11975,0.23725,0.12125,0.16425,0.11675,0.16125,0.138,0.398,0.09675,0.11825,0.213,0.487,0.1079999999999999,0.178,0.188,0.152,0.15425,0.2239999999999999,0.23375,0.17875,0.0737499999999999,0.1195,0.21225,0.28725,0.16875,0.0979999999999999,0.1275,0.1629999999999999,0.1397499999999999,0.0655,0.1355,0.1054999999999999,0.0852499999999999,0.15325,0.0389999999999999,0.0384999999999999,0.1385,0.15,0.0707499999999999,0.0692499999999999,0.11325,0.311,0.1059999999999999,0.1495,0.062,0.0742499999999999,0.12,0.03825,0.075,0.11675,0.1257499999999999,0.14625,0.1039999999999999,0.21825,0.0837499999999999,0.1619999999999999,0.1034999999999999,0.0925,0.0514999999999999,0.1915,0.0984999999999999,0.071,0.1735,0.05175,0.0595,0.0334999999999999
Passchendaele (2008),0.92225,0.9145,0.9145,0.9145,0.938,0.97725,0.9145,0.9145,0.8182499999999999,0.9145,0.87225,0.8307500000000001,0.83575,0.743,0.8925000000000001,0.70475,0.7702500000000001,0.8875,0.76725,0.7922499999999999,0.99325,0.8460000000000001,0.61825,0.99325,0.8825000000000001,0.7715000000000001,0.68675,0.5605,0.91,0.7777499999999999,0.8465,0.73375,0.739,0.897,0.67325,0.6225,0.8394999999999999,0.7922499999999999,0.6715,0.418,0.3585,0.6635,0.8825000000000001,0.8207500000000001,0.84975,0.46875,0.71475,0.60375,0.56675,0.5185,0.3275,0.606,0.61825,0.99325,0.782,0.62475,0.32875,0.74275,0.4207499999999999,0.58925,0.57025,0.422,0.56375,0.43775,0.55075,0.4882499999999999,0.3705,0.3199999999999999,0.72625,0.5125,0.7105,0.35575,0.11775,0.151,0.4237499999999999,0.33575,0.4295,0.52275,0.3047499999999999,0.56575,0.37375,0.3355,0.49675,0.10225,0.3135,0.09525,0.59925,0.3435,0.30525,0.3319999999999999,0.356,0.31,0.20925,0.3087499999999999,0.2355,0.32025,0.2334999999999999,0.51675,0.3552499999999999,0.23825,0.3175,0.58125,0.29825,0.47775,0.74675,0.41,0.11775,0.411,0.4034999999999999,0.61075,0.403,0.474,0.3605,0.4225,0.34175,0.172,0.378,0.45175,0.485,0.50275,0.371,0.2085,0.31375,0.484,0.2055,0.34075,0.8082499999999999,0.3572499999999999,0.15625,0.26125,0.1317499999999999,0.23875,0.0979999999999999,0.4745,0.358,0.093,0.2075,0.215,0.11125,0.497,0.38175,0.30125,0.1385,0.26375,0.3125,0.42325,0.139,0.2744999999999999,0.25775
Stanley Kubrick: A Life in Pictures (2001),0.86975,0.948,0.948,0.86425,0.86425,0.8560000000000001,0.948,0.86425,0.948,0.66625,0.7465,0.67,0.72525,0.3974999999999999,0.669,0.66625,0.46325,0.4445,0.646,0.44725,0.7782500000000001,0.52225,0.4872499999999999,0.60625,0.3552499999999999,0.7525,0.57225,0.64125,0.67525,0.29825,0.74725,0.4425,0.3365,0.7782500000000001,0.3492499999999999,0.2005,0.20625,0.1325,0.31375,0.4922499999999999,0.32175,0.4167499999999999,0.24,0.3622499999999999,0.4237499999999999,0.351,0.5965,0.433,0.286,0.2967499999999999,0.32175,0.25375,0.2674999999999999,0.1099999999999999,0.1144999999999999,0.3087499999999999,0.98625,0.3572499999999999,0.261,0.3199999999999999,0.436,0.2475,0.3395,0.1835,0.30925,0.669,0.3672499999999999,0.33975,0.36975,0.2704999999999999,0.1669999999999999,0.4479999999999999,0.0675,0.2175,0.1709999999999999,0.28325,0.2694999999999999,0.135,0.20825,0.29625,0.21125,0.347,0.263,0.2165,0.183,0.29525,0.3572499999999999,0.16275,0.2155,0.1927499999999999,0.177,0.143,0.3572499999999999,0.23325,0.15075,0.1679999999999999,0.177,0.1159999999999999,0.11925,0.4679999999999999,0.142,0.12125,0.1295,0.1455,0.22375,0.1315,0.17175,0.3622499999999999,0.1362499999999999,0.125,0.1282499999999999,0.22975,0.182,0.18075,0.3784999999999999,0.26175,0.239,0.14675,0.04525,0.1569999999999999,0.03025,0.26175,0.272,0.0642499999999999,0.17275,0.1619999999999999,0.0187499999999999,0.092,0.17975,0.0725,0.05675,0.0615,0.126,0.0257499999999999,0.0707499999999999,0.11175,0.0625,0.12425,0.151,0.08975,0.0494999999999999,0.0707499999999999,0.1114999999999999,0.0429999999999999,0.0439999999999999,0.023,0.1059999999999999,0.0737499999999999,0.0152499999999999
"Answer Man, The (a.k.a. Arlen Faber) (2009)",0.88775,0.7005,0.73675,0.71325,0.671,0.81525,0.6545,0.63475,0.718,0.71125,0.50375,0.733,0.58825,0.65375,0.28125,0.71125,0.58475,0.77275,0.89375,0.673,0.398,0.7925,0.509,0.62725,0.8162499999999999,0.64775,0.50375,0.47275,0.8009999999999999,0.68325,0.428,0.426,0.631,0.488,0.8167500000000001,0.7869999999999999,0.63625,0.631,0.62275,0.37825,0.27775,0.4712499999999999,0.7395,0.32275,0.39325,0.4599999999999999,0.5045,0.243,0.198,0.346,0.41825,0.3702499999999999,0.21275,0.1515,0.40025,0.41525,0.0429999999999999,0.2485,0.4579999999999999,0.39075,0.26275,0.2845,0.489,0.366,0.44425,0.04625,0.15125,0.33175,0.2027499999999999,0.7325,0.26575,0.658,0.27925,0.0935,0.40475,0.18225,0.24175,0.3007499999999999,0.0837499999999999,0.15625,0.216,0.203,0.32275,0.08925,0.18375,0.32725,0.20675,0.2614999999999999,0.91425,0.3385,0.137,0.0777499999999999,0.137,0.21675,0.3239999999999999,0.32025,0.132,0.13,0.33275,0.4822499999999999,0.22075,0.1735,0.1347499999999999,0.51375,0.23275,0.0762499999999999,0.18675,0.3139999999999999,0.10725,0.1019999999999999,0.0559999999999999,0.96075,0.3229999999999999,0.1312499999999999,0.25425,0.2045,0.191,0.133,0.54625,0.0695,0.2895,0.32775,0.1305,0.05625,0.1332499999999999,0.512,0.0645,0.15875,0.0895,0.4067499999999999,0.2885,0.14675,0.065,0.29725,0.2967499999999999,0.065,0.10475,0.09325,0.04175,0.09575,0.15,0.04775,0.21125,0.26275,0.149,0.4054999999999999,0.0295,0.03,0.05275
Rudo y Cursi (Rough and Vulgar) (2008),0.8700000000000001,0.8467499999999999,0.8467499999999999,0.8700000000000001,0.8532500000000001,0.8700000000000001,0.8700000000000001,0.8109999999999999,0.8467499999999999,0.6385,0.7135,0.89175,0.4922499999999999,0.39925,0.555,0.60875,0.61875,0.396,0.3705,0.57025,0.2734999999999999,0.44275,0.4307499999999999,0.26825,0.50925,0.642,0.3235,0.57375,0.38075,0.4165,0.1982499999999999,0.392,0.246,0.26825,0.356,0.4962499999999999,0.2784999999999999,0.0777499999999999,0.598,0.46825,0.63525,0.56725,0.275,0.35,0.50325,0.3225,0.4725,0.5265,0.64075,0.2194999999999999,0.3239999999999999,0.1569999999999999,0.2095,0.2234999999999999,0.0847499999999999,0.41425,0.235,0.2985,0.27575,0.47475,0.78525,0.25875,0.7702500000000001,0.349,0.11725,0.1074999999999999,0.1312499999999999,0.25925,0.091,0.27125,0.24075,0.0999999999999999,0.1495,0.50525,0.0845,0.925,0.29525,0.1995,0.3844999999999999,0.254,0.422,0.58625,0.14575,0.05775,0.2269999999999999,0.12075,0.0685,0.17475,0.078,0.129,0.1599999999999999,0.17275,0.10725,0.0875,0.1357499999999999,0.1084999999999999,0.0359999999999999,0.2694999999999999,0.028,0.1302499999999999,0.0954999999999999,0.04675,0.24,0.129,0.05225,0.3864999999999999,0.29,0.1185,0.0837499999999999,0.1257499999999999,0.02,0.0235,0.0712499999999999,0.0939999999999999,0.0695,0.2764999999999999,0.1099999999999999,0.505,0.60075,0.1312499999999999,0.26275,0.0205,0.06225,0.18725,0.0339999999999999,0.1205,0.02975,0.405,0.4842499999999999,0.04175,0.261,0.2504999999999999,0.031,0.09025,0.33925,0.27675,0.08925,0.1624999999999999,0.05875,0.1845,0.027,0.17325,0.10275,0.05325,0.03475,0.03225,0.0964999999999999,0.08725,0.0167499999999999
Tormented (2009),0.9545,0.8220000000000001,0.8220000000000001,0.64375,0.9545,0.6115,0.6115,0.6115,0.56775,0.825,0.893,0.4247499999999999,0.606,0.49175,0.75,0.73575,0.5835,0.55325,0.61675,0.642,0.35075,0.5205,0.8807499999999999,0.35075,0.518,0.6915,0.68225,0.484,0.55225,0.55225,0.90625,0.24425,0.3067499999999999,0.51725,0.394,0.4157499999999999,0.4085,0.7425,0.9355,0.378,0.292,0.4469999999999999,0.61275,0.58775,0.8049999999999999,0.3645,0.2734999999999999,0.33225,0.3005,0.33275,0.29525,0.55225,0.397,0.35075,0.81125,0.57025,0.1375,0.44975,0.2005,0.1079999999999999,0.22225,0.64725,0.5165,0.188,0.40575,0.32075,0.1175,0.27775,0.1265,0.4275,0.4735,0.16275,0.3715,0.29425,0.1604999999999999,0.10725,0.43725,0.16725,0.2485,0.1307499999999999,0.48675,0.25225,0.2885,0.1044999999999999,0.21325,0.59575,0.085,0.11775,0.1455,0.33225,0.251,0.8507499999999999,0.2185,0.1175,0.134,0.093,0.1049999999999999,0.0444999999999999,0.1119999999999999,0.55075,0.27275,0.1169999999999999,0.0787499999999999,0.14525,0.18325,0.0642499999999999,0.0414999999999999,0.55575,0.0414999999999999,0.24575,0.1515,0.1455,0.3425,0.133,0.0825,0.27775,0.1425,0.153,0.1342499999999999,0.28425,0.05075,0.029,0.15225,0.237,0.023,0.04475,0.4912499999999999,0.8700000000000001,0.24775,0.0855,0.0534999999999999,0.0454999999999999,0.0409999999999999,0.1545,0.23275,0.0439999999999999,0.08,0.1825,0.014,0.1169999999999999,0.0549999999999999,0.05675,0.0815,0.16025,0.21375,0.0374999999999999,0.09475,0.10775,0.1245
Welcome to Dongmakgol (2005),0.91525,0.89025,0.89025,0.89025,0.861,0.89025,0.89025,0.877,0.873,0.80975,0.825,0.85825,0.81325,0.93675,0.71575,0.74725,0.7085,0.8374999999999999,0.7645,0.6295,0.97275,0.729,0.71275,0.97275,0.8374999999999999,0.7355,0.72125,0.608,0.9105,0.7887500000000001,0.7795000000000001,0.5595,0.67425,0.67225,0.6105,0.9345,0.8400000000000001,0.7355,0.8525,0.31775,0.56775,0.7055,0.8374999999999999,0.5325,0.5155,0.515,0.7485,0.50825,0.5095,0.73725,0.415,0.7502500000000001,0.4835,0.97275,0.8082499999999999,0.31475,0.18075,0.519,0.6885,0.32825,0.4715,0.362,0.1317499999999999,0.34275,0.4155,0.30125,0.25725,0.3189999999999999,0.3405,0.2495,0.33975,0.60725,0.649,0.36375,0.6325,0.22925,0.4905,0.40225,0.5905,0.4655,0.64625,0.3944999999999999,0.32925,0.2105,0.2977499999999999,0.15375,0.4247499999999999,0.2977499999999999,0.1629999999999999,0.23525,0.30925,0.0787499999999999,0.1372499999999999,0.3452499999999999,0.23725,0.40275,0.16375,0.26725,0.3894999999999999,0.06075,0.37525,0.3525,0.2055,0.42225,0.4389999999999999,0.36375,0.2189999999999999,0.30325,0.4399999999999999,0.3582499999999999,0.28225,0.21025,0.358,0.3745,0.16925,0.11275,0.4852499999999999,0.2734999999999999,0.497,0.3874999999999999,0.2887499999999999,0.2145,0.27725,0.354,0.1094999999999999,0.24625,0.53225,0.09925,0.48275,0.2574999999999999,0.09075,0.131,0.087,0.33075,0.51375,0.0822499999999999,0.28525,0.068,0.0637499999999999,0.24125,0.1064999999999999,0.354,0.0807499999999999,0.119,0.0852499999999999,0.1579999999999999,0.0579999999999999,0.09325,0.0832499999999999
Goemon (2009),0.97375,0.97375,0.97525,0.7989999999999999,0.8592500000000001,0.92725,0.9095,0.7989999999999999,0.9665,0.8422499999999999,0.91225,0.437,0.731,0.65575,0.72375,0.71025,0.566,0.412,0.63675,0.4942499999999999,0.61175,0.56225,0.63675,0.59625,0.64175,0.5975,0.49675,0.2887499999999999,0.5685,0.75875,0.37075,0.29425,0.53625,0.65875,0.303,0.78325,0.78325,0.15775,0.53075,0.561,0.3389999999999999,0.51675,0.53625,0.554,0.567,0.24625,0.3379999999999999,0.51775,0.3309999999999999,0.25075,0.3389999999999999,0.705,0.2965,0.26475,0.31225,0.4475,0.4014999999999999,0.68325,0.529,0.0787499999999999,0.2145,0.58275,0.12075,0.16125,0.0489999999999999,0.0817499999999999,0.3379999999999999,0.3149999999999999,0.25425,0.37375,0.134,0.35475,0.831,0.4449999999999999,0.12425,0.17125,0.0285,0.37375,0.921,0.23375,0.1397499999999999,0.22625,0.11475,0.0399999999999999,0.138,0.0449999999999999,0.23975,0.26675,0.0782499999999999,0.23925,0.2002499999999999,0.7705,0.18,0.17975,0.36875,0.3235,0.1337499999999999,0.1965,0.37825,0.281,0.0994999999999999,0.47975,0.09325,0.03225,0.2095,0.155,0.39,0.0727499999999999,0.1387499999999999,0.03225,0.03,0.3562499999999999,0.1357499999999999,0.0292499999999999,0.0795,0.1009999999999999,0.0827499999999999,0.75925,0.0675,0.074,0.0627499999999999,0.0247499999999999,0.09625,0.3632499999999999,0.0489999999999999,0.02975,0.4125,0.2564999999999999,0.1029999999999999,0.20675,0.522,0.208,0.0045,0.1372499999999999,0.2425,0.1004999999999999,0.1245,0.0185,0.0677499999999999,0.04625,0.10025,0.2804999999999999,0.093,0.06175,0.20825,0.09025,0.0832499999999999,0.1159999999999999,0.0272499999999999
