movieId,independent film,betrayal,runaway,culture clash,wartime,good,fight scenes,weapons,islam,chase,mentor,original,drama,weird,sacrifice,catastrophe,prejudice,vengeance,fun movie,period piece,predictable,greed,dialogue,drinking,survival,melancholic,adaptation,first contact,surveillance,light,fantasy world,death,unlikely friendships,not funny,stereotypes,british,life & death,life philosophy,transformation,very funny,family,nudity (full frontal - brief),camp,teen movie,irish accent,pornography,alternate history,childhood,russian,underrated,desert,indians,computer animation,alter ego,classic car,absurd,doctors,island,hospital,dysfunctional family,california,ensemble cast,creativity,rebellion,too long,women,quirky,brothers,multiple storylines,foul language,pulp,prison,good music,awesome soundtrack,sexy,simple,queer,mad scientist,1930s,radio,new jersey,memory,nudity (topless - brief),blindness,internet,80s,interracial romance,writers,nudity (rear),race,notable nudity,small town,finnish,tokyo,kidnapping,bollywood,wilderness,oil,australia,farce,censorship,film noir,hotel,hunting,atheism,graphic novel,road movie,god,texas,immortality,trilogy,too short,best of 2005,buddy movie,time,san francisco,directorial debut,snakes,remake,new york city,potential oscar nom,made for tv,stoner movie,divorce,no plot,stand-up comedy,adoption,dreams,addiction,hip hop,cancer,ghosts/afterlife,lawyer,kick-butt women,unlikeable characters,workplace,fashion,robert downey jr,french,father daughter relationship,single father,los angeles,reality tv,goth,shopping,wine,homeless,prostitution,documentary
We Were Soldiers (2002),0.987,0.8095000000000001,0.9215,0.8095000000000001,0.987,0.7245,0.80775,0.80775,0.87375,0.80775,0.9215,0.6275,0.8095000000000001,0.56,0.9215,0.69,0.9215,0.76675,0.675,0.7822499999999999,0.57925,0.54125,0.5645,0.56,0.6705,0.349,0.7545,0.409,0.27175,0.4609999999999999,0.2475,0.8325,0.48175,0.36475,0.45425,0.2345,0.39075,0.364,0.32575,0.3379999999999999,0.33175,0.39125,0.29825,0.2574999999999999,0.32725,0.16925,0.24925,0.27975,0.2475,0.20775,0.1925,0.14225,0.198,0.17175,0.1955,0.1545,0.1644999999999999,0.14225,0.3299999999999999,0.1584999999999999,0.248,0.175,0.18575,0.10025,0.1154999999999999,0.24375,0.1402499999999999,0.23725,0.146,0.26525,0.1387499999999999,0.12275,0.12,0.1312499999999999,0.14125,0.1594999999999999,0.129,0.11625,0.10025,0.2229999999999999,0.1185,0.15375,0.0697499999999999,0.15725,0.09925,0.0702499999999999,0.0935,0.1019999999999999,0.14375,0.14575,0.17925,0.09775,0.08975,0.073,0.0852499999999999,0.0707499999999999,0.074,0.071,0.14575,0.081,0.12175,0.0795,0.0857499999999999,0.07,0.0737499999999999,0.31875,0.069,0.08875,0.0835,0.0805,0.0915,0.0805,0.0712499999999999,0.2309999999999999,0.09175,0.0925,0.078,0.0732499999999999,0.10375,0.0579999999999999,0.06,0.10175,0.0675,0.073,0.04775,0.0757499999999999,0.1004999999999999,0.0657499999999999,0.0434999999999999,0.0685,0.1327499999999999,0.13,0.05275,0.0319999999999999,0.0287499999999999,0.05325,0.0725,0.05175,0.083,0.0444999999999999,0.0642499999999999,0.0715,0.08625,0.04475,0.0544999999999999,0.0339999999999999,0.04575,0.031,0.03025
Taps (1981),0.87625,0.8245,0.87625,0.8245,0.8105,0.81725,0.681,0.7815000000000001,0.4245,0.50825,0.95125,0.8645,0.8245,0.7522500000000001,0.87625,0.59125,0.87625,0.48075,0.81725,0.238,0.43975,0.7637499999999999,0.7987500000000001,0.69525,0.24975,0.596,0.39075,0.3944999999999999,0.22075,0.651,0.3562499999999999,0.3435,0.597,0.4445,0.32525,0.1644999999999999,0.46975,0.3279999999999999,0.3299999999999999,0.3602499999999999,0.499,0.20925,0.30725,0.8687499999999999,0.1694999999999999,0.254,0.15925,0.628,0.16025,0.23375,0.174,0.14475,0.499,0.1935,0.3149999999999999,0.204,0.1664999999999999,0.17675,0.3615,0.185,0.155,0.26625,0.137,0.72025,0.243,0.1134999999999999,0.20675,0.1385,0.3159999999999999,0.437,0.1654999999999999,0.17325,0.37975,0.37975,0.25,0.2867499999999999,0.129,0.2155,0.12325,0.1282499999999999,0.24325,0.311,0.18625,0.16625,0.1684999999999999,0.391,0.0509999999999999,0.15725,0.11325,0.1755,0.27475,0.1905,0.0579999999999999,0.205,0.06225,0.08925,0.0959999999999999,0.0404999999999999,0.0564999999999999,0.08675,0.1064999999999999,0.09475,0.0675,0.04525,0.09925,0.0344999999999999,0.1495,0.05725,0.0954999999999999,0.121,0.15375,0.18,0.031,0.09975,0.1897499999999999,0.0745,0.14425,0.0745,0.05475,0.08975,0.0642499999999999,0.0805,0.2284999999999999,0.1059999999999999,0.1485,0.11075,0.254,0.18525,0.1084999999999999,0.0529999999999999,0.0579999999999999,0.0672499999999999,0.2189999999999999,0.0747499999999999,0.04675,0.09325,0.0217499999999999,0.0637499999999999,0.0424999999999999,0.0504999999999999,0.123,0.0489999999999999,0.03675,0.0155,0.0519999999999999,0.07,0.04625,0.063,0.0235
"Desert Rats, The (1953)",0.8572500000000001,0.6975,0.76525,0.76525,0.98825,0.633,0.756,0.688,0.74575,0.62425,0.6705,0.7685,0.533,0.76525,0.6705,0.547,0.74575,0.50525,0.756,0.6975,0.58625,0.435,0.52625,0.76525,0.38675,0.44025,0.2734999999999999,0.64625,0.289,0.5455,0.5595,0.24275,0.33525,0.3615,0.3159999999999999,0.821,0.1975,0.2445,0.279,0.40225,0.29025,0.3804999999999999,0.263,0.247,0.1405,0.4449999999999999,0.2465,0.277,0.1545,0.14,0.93625,0.0519999999999999,0.27925,0.18,0.15675,0.259,0.1982499999999999,0.1634999999999999,0.12025,0.16125,0.25225,0.11675,0.09475,0.27325,0.121,0.0642499999999999,0.2945,0.06125,0.17125,0.0394999999999999,0.192,0.145,0.11325,0.11875,0.258,0.27675,0.16425,0.2857499999999999,0.1335,0.1109999999999999,0.1164999999999999,0.2219999999999999,0.1535,0.146,0.0802499999999999,0.15675,0.09425,0.1034999999999999,0.26525,0.1644999999999999,0.0822499999999999,0.09975,0.3525,0.0857499999999999,0.0324999999999999,0.071,0.088,0.3299999999999999,0.7927500000000001,0.1835,0.0832499999999999,0.2875,0.2095,0.06125,0.05975,0.0875,0.1387499999999999,0.04925,0.14925,0.0772499999999999,0.16225,0.4,0.0277499999999999,0.04425,0.20425,0.1255,0.119,0.2017499999999999,0.0627499999999999,0.05475,0.04025,0.1317499999999999,0.0615,0.03475,0.078,0.09625,0.019,0.12275,0.0569999999999999,0.0802499999999999,0.03575,0.256,0.0444999999999999,0.0692499999999999,0.1262499999999999,0.17175,0.0815,0.0424999999999999,0.0379999999999999,0.03675,0.0339999999999999,0.06175,0.05825,0.03075,0.03825,0.04475,0.0292499999999999,0.0559999999999999,0.04125
Windtalkers (2002),0.90425,0.64,0.55475,0.374,0.9135,0.603,0.90225,0.90225,0.3405,0.90225,0.60625,0.65,0.374,0.2694999999999999,0.55475,0.603,0.55475,0.6985,0.69625,0.4415,0.66425,0.306,0.46425,0.1735,0.3695,0.2445,0.25975,0.39425,0.145,0.1937499999999999,0.4235,0.35775,0.3195,0.3512499999999999,0.43425,0.062,0.2405,0.41825,0.291,0.27475,0.25425,0.3259999999999999,0.262,0.1584999999999999,0.186,0.21175,0.185,0.1664999999999999,0.14875,0.1594999999999999,0.1907499999999999,0.7809999999999999,0.26075,0.1684999999999999,0.18175,0.16275,0.1405,0.4077499999999999,0.309,0.15075,0.24925,0.10425,0.192,0.0379999999999999,0.17025,0.193,0.1912499999999999,0.1365,0.1654999999999999,0.1357499999999999,0.16725,0.121,0.153,0.09825,0.1315,0.12125,0.148,0.0915,0.0745,0.25825,0.1175,0.15025,0.0905,0.118,0.1545,0.0782499999999999,0.1935,0.1997499999999999,0.1882499999999999,0.1084999999999999,0.1704999999999999,0.093,0.0989999999999999,0.2744999999999999,0.06075,0.0935,0.0539999999999999,0.0287499999999999,0.0504999999999999,0.073,0.1124999999999999,0.1104999999999999,0.05375,0.03425,0.0762499999999999,0.24875,0.0627499999999999,0.0762499999999999,0.0954999999999999,0.0807499999999999,0.05225,0.1124999999999999,0.03975,0.085,0.05225,0.0725,0.0484999999999999,0.0534999999999999,0.17775,0.0775,0.088,0.05575,0.0735,0.06075,0.1044999999999999,0.09875,0.10125,0.08825,0.0489999999999999,0.1225,0.0642499999999999,0.04075,0.03,0.0954999999999999,0.05375,0.0665,0.06,0.0379999999999999,0.04125,0.05275,0.0559999999999999,0.1009999999999999,0.06175,0.04325,0.0419999999999999,0.0499999999999999,0.0479999999999999,0.0449999999999999,0.025
K-19: The Widowmaker (2002),0.8899999999999999,0.90925,0.87625,0.855,0.48075,0.653,0.63275,0.63625,0.8825000000000001,0.5055,0.911,0.68125,0.855,0.549,0.84625,0.74675,0.8825000000000001,0.35175,0.24625,0.8899999999999999,0.63275,0.4692499999999999,0.381,0.3169999999999999,0.70475,0.24825,0.28425,0.546,0.32875,0.29525,0.2624999999999999,0.27875,0.1664999999999999,0.379,0.2554999999999999,0.11525,0.2815,0.33175,0.29025,0.246,0.1674999999999999,0.1815,0.11625,0.146,0.6355,0.1922499999999999,0.3155,0.10875,0.8147500000000001,0.24175,0.0989999999999999,0.21875,0.1694999999999999,0.1109999999999999,0.132,0.11275,0.20725,0.185,0.174,0.148,0.21525,0.1987499999999999,0.17675,0.133,0.1357499999999999,0.1054999999999999,0.15225,0.0999999999999999,0.24775,0.0895,0.1525,0.12175,0.11525,0.3705,0.12075,0.081,0.11925,0.0775,0.0999999999999999,0.20475,0.2214999999999999,0.1034999999999999,0.0735,0.11225,0.1745,0.0702499999999999,0.086,0.08725,0.15475,0.21675,0.0775,0.1114999999999999,0.0564999999999999,0.0655,0.0857499999999999,0.079,0.076,0.11425,0.151,0.088,0.04725,0.08775,0.10475,0.03325,0.12075,0.0652499999999999,0.0692499999999999,0.0584999999999999,0.0637499999999999,0.0742499999999999,0.0267499999999999,0.0424999999999999,0.0479999999999999,0.05825,0.067,0.081,0.0529999999999999,0.0334999999999999,0.04825,0.05775,0.05625,0.118,0.0702499999999999,0.05475,0.073,0.064,0.0765,0.0652499999999999,0.05525,0.08,0.05675,0.04775,0.0687499999999999,0.0419999999999999,0.04025,0.0755,0.0652499999999999,0.0692499999999999,0.03125,0.04875,0.0369999999999999,0.076,0.03775,0.04625,0.0225,0.04125,0.0344999999999999,0.03125,0.03075
"Four Feathers, The (2002)",0.8647499999999999,0.8647499999999999,0.8102499999999999,0.51275,0.7735000000000001,0.613,0.51625,0.51625,0.951,0.51625,0.8102499999999999,0.67975,0.7335,0.55375,0.8102499999999999,0.5875,0.8102499999999999,0.61425,0.49275,0.8647499999999999,0.51325,0.301,0.35975,0.22175,0.373,0.55375,0.9065,0.24125,0.23575,0.1887499999999999,0.34475,0.28925,0.5925,0.3692499999999999,0.197,0.7655000000000001,0.22525,0.3359999999999999,0.2987499999999999,0.241,0.22675,0.30225,0.31875,0.20625,0.22325,0.17675,0.199,0.1947499999999999,0.235,0.15775,0.67725,0.4205,0.16025,0.17175,0.21725,0.1282499999999999,0.1124999999999999,0.1574999999999999,0.1609999999999999,0.1084999999999999,0.0875,0.03825,0.14625,0.32725,0.182,0.15925,0.17325,0.1049999999999999,0.1079999999999999,0.0615,0.23975,0.55025,0.15325,0.0665,0.11225,0.0727499999999999,0.3107499999999999,0.0732499999999999,0.12275,0.0549999999999999,0.11325,0.09875,0.05625,0.278,0.1089999999999999,0.03925,0.1455,0.1589999999999999,0.21275,0.1327499999999999,0.065,0.0564999999999999,0.04725,0.08975,0.0715,0.1619999999999999,0.0845,0.073,0.0685,0.08875,0.0652499999999999,0.11175,0.05475,0.0292499999999999,0.12425,0.06125,0.0737499999999999,0.2495,0.0469999999999999,0.2085,0.0635,0.1362499999999999,0.06125,0.0469999999999999,0.0655,0.05475,0.0559999999999999,0.026,0.7987500000000001,0.0384999999999999,0.05575,0.073,0.0595,0.0979999999999999,0.05975,0.0999999999999999,0.05475,0.0559999999999999,0.0419999999999999,0.0687499999999999,0.05125,0.0727499999999999,0.0369999999999999,0.0549999999999999,0.0429999999999999,0.0449999999999999,0.11275,0.04675,0.0449999999999999,0.0539999999999999,0.03675,0.026,0.0364999999999999,0.0524999999999999,0.0287499999999999,0.0544999999999999,0.0364999999999999,0.05325,0.0207499999999999
Tears of the Sun (2003),0.9665,0.72175,0.69175,0.613,0.9665,0.651,0.96475,0.96475,0.723,0.96475,0.69175,0.6385,0.613,0.57675,0.735,0.71225,0.69175,0.8165,0.83725,0.20775,0.63475,0.4732499999999999,0.4922499999999999,0.57675,0.66825,0.24925,0.211,0.41525,0.46725,0.17625,0.28525,0.2194999999999999,0.176,0.38725,0.34175,0.1215,0.253,0.4135,0.284,0.2634999999999999,0.17575,0.2905,0.32875,0.1614999999999999,0.17925,0.37475,0.208,0.09925,0.17975,0.2214999999999999,0.17175,0.06075,0.18175,0.1505,0.1425,0.188,0.6255,0.1114999999999999,0.35875,0.154,0.0994999999999999,0.1932499999999999,0.1332499999999999,0.09725,0.11975,0.20925,0.14375,0.1272499999999999,0.1755,0.0787499999999999,0.1495,0.08975,0.126,0.071,0.1545,0.2027499999999999,0.11525,0.09525,0.063,0.1382499999999999,0.1124999999999999,0.0837499999999999,0.0752499999999999,0.1977499999999999,0.152,0.0574999999999999,0.11325,0.09425,0.1255,0.1044999999999999,0.1325,0.06225,0.0642499999999999,0.0615,0.14525,0.069,0.08975,0.22275,0.05525,0.0755,0.0685,0.087,0.09525,0.06075,0.1159999999999999,0.2309999999999999,0.1275,0.1159999999999999,0.0534999999999999,0.0394999999999999,0.05025,0.0735,0.1282499999999999,0.0727499999999999,0.0232499999999999,0.0479999999999999,0.05625,0.0697499999999999,0.2075,0.06075,0.0662499999999999,0.04425,0.067,0.0984999999999999,0.123,0.0802499999999999,0.0717499999999999,0.05925,0.04425,0.0692499999999999,0.05725,0.0364999999999999,0.0319999999999999,0.05525,0.04625,0.11325,0.04325,0.0454999999999999,0.0454999999999999,0.0334999999999999,0.0439999999999999,0.05925,0.0489999999999999,0.05525,0.0339999999999999,0.0374999999999999,0.0665,0.04525,0.0257499999999999
Battle of Britain (1969),0.86975,0.865,0.8340000000000001,0.633,0.9785,0.45825,0.4107499999999999,0.4649999999999999,0.86975,0.4702499999999999,0.73625,0.5805,0.633,0.5755,0.73625,0.5125,0.86975,0.478,0.4107499999999999,0.865,0.4649999999999999,0.3305,0.3864999999999999,0.5755,0.3159999999999999,0.32675,0.2804999999999999,0.4649999999999999,0.196,0.2915,0.31275,0.246,0.20975,0.33975,0.23825,0.628,0.2254999999999999,0.26875,0.30425,0.24275,0.0499999999999999,0.367,0.2455,0.1255,0.3335,0.3065,0.1475,0.14325,0.27375,0.3944999999999999,0.206,0.0994999999999999,0.123,0.1104999999999999,0.132,0.15075,0.17125,0.1175,0.1327499999999999,0.17925,0.152,0.32775,0.1267499999999999,0.15675,0.1535,0.16025,0.1282499999999999,0.1312499999999999,0.1345,0.11175,0.126,0.1004999999999999,0.1892499999999999,0.12275,0.21475,0.0499999999999999,0.20375,0.137,0.29925,0.28325,0.0802499999999999,0.1965,0.16425,0.1049999999999999,0.0807499999999999,0.1865,0.196,0.0765,0.17825,0.0959999999999999,0.178,0.0712499999999999,0.1357499999999999,0.0702499999999999,0.062,0.063,0.1982499999999999,0.0707499999999999,0.14425,0.0855,0.1355,0.08875,0.1634999999999999,0.0949999999999999,0.07,0.04025,0.0785,0.0509999999999999,0.0615,0.04025,0.04625,0.0989999999999999,0.0449999999999999,0.05625,0.0449999999999999,0.0579999999999999,0.05425,0.05875,0.0394999999999999,0.11075,0.03625,0.10375,0.1099999999999999,0.05575,0.0354999999999999,0.08775,0.0702499999999999,0.064,0.0717499999999999,0.05225,0.0277499999999999,0.04225,0.0287499999999999,0.059,0.0772499999999999,0.04625,0.0595,0.05775,0.0615,0.04575,0.0177499999999999,0.0605,0.119,0.0484999999999999,0.05425,0.0359999999999999,0.021,0.0404999999999999,0.0672499999999999
Sink the Bismark! (1960),0.9365,0.9365,0.9305,0.9305,0.989,0.60775,0.489,0.5555,0.909,0.509,0.674,0.7085,0.9305,0.60775,0.599,0.66675,0.8065,0.3512499999999999,0.489,0.9365,0.5555,0.4589999999999999,0.55125,0.56075,0.32275,0.3175,0.68275,0.5555,0.37475,0.44775,0.34275,0.1114999999999999,0.31875,0.3705,0.1915,0.8002499999999999,0.081,0.2309999999999999,0.37825,0.212,0.364,0.2664999999999999,0.1594999999999999,0.1382499999999999,0.17775,0.1679999999999999,0.27275,0.31975,0.121,0.30625,0.308,0.10125,0.2947499999999999,0.14225,0.0762499999999999,0.1134999999999999,0.1915,0.1654999999999999,0.1124999999999999,0.2284999999999999,0.15975,0.14325,0.1644999999999999,0.1735,0.0935,0.0989999999999999,0.1387499999999999,0.0782499999999999,0.178,0.06125,0.18575,0.0944999999999999,0.15675,0.1694999999999999,0.1322499999999999,0.177,0.14525,0.1725,0.2095,0.37525,0.1099999999999999,0.1124999999999999,0.065,0.127,0.10125,0.1109999999999999,0.183,0.0807499999999999,0.0615,0.17675,0.0444999999999999,0.10175,0.10075,0.09875,0.0762499999999999,0.074,0.074,0.31975,0.04775,0.1114999999999999,0.1009999999999999,0.56075,0.2209999999999999,0.0944999999999999,0.0534999999999999,0.11225,0.0524999999999999,0.04625,0.09625,0.0534999999999999,0.05325,0.153,0.11675,0.05175,0.245,0.1049999999999999,0.0875,0.10025,0.04075,0.0595,0.061,0.127,0.0655,0.0665,0.03375,0.0559999999999999,0.1322499999999999,0.0742499999999999,0.04875,0.0554999999999999,0.03575,0.04275,0.0275,0.05875,0.0459999999999999,0.0775,0.062,0.09025,0.05775,0.0469999999999999,0.03125,0.0399999999999999,0.05275,0.03125,0.0595,0.0354999999999999,0.018,0.0454999999999999,0.0875
Flight of the Intruder (1991),0.8672500000000001,0.38475,0.53525,0.38475,0.8672500000000001,0.6955,0.8805000000000001,0.8805000000000001,0.41,0.8805000000000001,0.668,0.64475,0.38475,0.24075,0.53525,0.573,0.53525,0.3295,0.73375,0.2254999999999999,0.487,0.2935,0.3954999999999999,0.1109999999999999,0.3555,0.24075,0.88625,0.47575,0.236,0.27225,0.32425,0.30925,0.15575,0.3017499999999999,0.2744999999999999,0.05975,0.1865,0.2534999999999999,0.3229999999999999,0.2294999999999999,0.27,0.3047499999999999,0.2754999999999999,0.3562499999999999,0.252,0.1892499999999999,0.3665,0.11975,0.288,0.2375,0.10375,0.10575,0.1745,0.17575,0.14375,0.14375,0.0657499999999999,0.1265,0.1307499999999999,0.15275,0.15975,0.08675,0.1295,0.05875,0.141,0.15,0.1495,0.08775,0.22275,0.05925,0.21375,0.11425,0.1129999999999999,0.1272499999999999,0.1604999999999999,0.0687499999999999,0.10975,0.1099999999999999,0.10275,0.21825,0.14425,0.069,0.1215,0.1164999999999999,0.1377499999999999,0.14875,0.0835,0.1634999999999999,0.191,0.0665,0.27375,0.0519999999999999,0.11225,0.0449999999999999,0.072,0.09075,0.078,0.09375,0.0499999999999999,0.11175,0.10825,0.0935,0.11325,0.04925,0.0775,0.0197499999999999,0.079,0.0775,0.0232499999999999,0.05625,0.0394999999999999,0.0429999999999999,0.0349999999999999,0.088,0.0414999999999999,0.0549999999999999,0.0559999999999999,0.0314999999999999,0.17175,0.1014999999999999,0.0285,0.10475,0.06025,0.0777499999999999,0.061,0.0677499999999999,0.1094999999999999,0.12,0.068,0.0637499999999999,0.0767499999999999,0.0964999999999999,0.0354999999999999,0.06,0.085,0.04025,0.0474999999999999,0.08975,0.0215,0.05525,0.031,0.1765,0.066,0.04075,0.0685,0.022,0.0334999999999999,0.02975,0.01
Where Eagles Dare (1968),0.7577499999999999,0.8665,0.7565,0.8665,0.9895,0.8320000000000001,0.93775,0.93775,0.4489999999999999,0.93775,0.69725,0.76725,0.721,0.8665,0.3565,0.55725,0.4489999999999999,0.70175,0.90475,0.482,0.7275,0.721,0.788,0.6,0.3502499999999999,0.64125,0.731,0.54,0.86175,0.7565,0.37,0.207,0.38225,0.3295,0.32225,0.6865,0.239,0.24875,0.3319999999999999,0.3309999999999999,0.255,0.2857499999999999,0.2055,0.1535,0.25375,0.2045,0.32375,0.427,0.275,0.394,0.30925,0.1382499999999999,0.22425,0.20925,0.3944999999999999,0.40525,0.24625,0.2724999999999999,0.1594999999999999,0.203,0.24,0.218,0.18025,0.14075,0.352,0.27025,0.21725,0.14275,0.254,0.2724999999999999,0.24725,0.52125,0.436,0.436,0.28725,0.238,0.1345,0.1674999999999999,0.21325,0.3745,0.09925,0.1564999999999999,0.2614999999999999,0.17875,0.10175,0.24275,0.2234999999999999,0.1265,0.14275,0.16925,0.1094999999999999,0.1262499999999999,0.10875,0.1485,0.2985,0.124,0.206,0.3105,0.0579999999999999,0.191,0.17275,0.14375,0.21025,0.149,0.05475,0.0499999999999999,0.2214999999999999,0.04875,0.0984999999999999,0.082,0.15875,0.1124999999999999,0.0895,0.23425,0.2875,0.145,0.0915,0.1725,0.04625,0.0782499999999999,0.08975,0.0637499999999999,0.08625,0.11075,0.2045,0.069,0.05975,0.078,0.0667499999999999,0.04175,0.0494999999999999,0.0827499999999999,0.0657499999999999,0.08,0.0775,0.069,0.0742499999999999,0.05825,0.068,0.0707499999999999,0.0285,0.0807499999999999,0.0334999999999999,0.0295,0.0725,0.0925,0.023,0.05275,0.029
Master and Commander: The Far Side of the World (2003),0.92625,0.92625,0.79,0.6905,0.8354999999999999,0.711,0.84325,0.84325,0.79,0.84325,0.6585,0.709,0.79,0.74075,0.6585,0.6515,0.6585,0.485,0.50725,0.92625,0.6515,0.4615,0.649,0.494,0.47275,0.69725,0.9345,0.298,0.41225,0.38725,0.48175,0.17175,0.6635,0.37975,0.15725,0.7969999999999999,0.38475,0.46125,0.33575,0.23675,0.17075,0.14325,0.12325,0.1169999999999999,0.173,0.14525,0.1415,0.24,0.11425,0.213,0.1435,0.10375,0.273,0.2504999999999999,0.3329999999999999,0.2025,0.4415,0.53675,0.1584999999999999,0.133,0.10325,0.18625,0.33875,0.21975,0.3325,0.1275,0.1845,0.09325,0.2002499999999999,0.09225,0.18525,0.1225,0.403,0.403,0.0832499999999999,0.18475,0.1405,0.0765,0.25075,0.1029999999999999,0.11425,0.12325,0.0765,0.08825,0.08825,0.0459999999999999,0.04725,0.1925,0.0865,0.0605,0.0564999999999999,0.1312499999999999,0.09875,0.124,0.066,0.0667499999999999,0.09675,0.09225,0.085,0.0905,0.1347499999999999,0.09125,0.1332499999999999,0.11775,0.0722499999999999,0.0777499999999999,0.0835,0.0354999999999999,0.05225,0.0705,0.2002499999999999,0.0687499999999999,0.154,0.0595,0.068,0.0414999999999999,0.0807499999999999,0.05175,0.03125,0.04925,0.09375,0.0727499999999999,0.0807499999999999,0.0662499999999999,0.12175,0.0707499999999999,0.0765,0.0765,0.05425,0.0489999999999999,0.0414999999999999,0.03825,0.0272499999999999,0.0394999999999999,0.04475,0.0775,0.1159999999999999,0.064,0.4105,0.0464999999999999,0.0222499999999999,0.04025,0.03525,0.0359999999999999,0.029,0.22125,0.0272499999999999,0.03825,0.0287499999999999
The Great Train Robbery (1978),0.80525,0.8534999999999999,0.8467499999999999,0.84775,0.6355,0.84775,0.676,0.676,0.3565,0.7789999999999999,0.8612500000000001,0.8265,0.655,0.7835000000000001,0.4315,0.55225,0.41125,0.976,0.8109999999999999,0.962,0.4485,0.6855,0.546,0.4732499999999999,0.3784999999999999,0.7589999999999999,0.9675,0.3315,0.59525,0.705,0.37575,0.3145,0.3149999999999999,0.3375,0.2065,0.962,0.26175,0.3189999999999999,0.3429999999999999,0.4669999999999999,0.185,0.37375,0.1485,0.1775,0.93175,0.3139999999999999,0.2045,0.208,0.22675,0.391,0.1039999999999999,0.1159999999999999,0.52975,0.3485,0.428,0.3375,0.33925,0.16975,0.1589999999999999,0.14975,0.3,0.1947499999999999,0.2314999999999999,0.141,0.12025,0.1664999999999999,0.312,0.18,0.20875,0.1332499999999999,0.3077499999999999,0.9005000000000001,0.34375,0.34375,0.64375,0.1699999999999999,0.22375,0.1649999999999999,0.6055,0.1382499999999999,0.10475,0.2309999999999999,0.23675,0.14575,0.10425,0.1402499999999999,0.0802499999999999,0.2105,0.1195,0.144,0.552,0.1589999999999999,0.0449999999999999,0.09975,0.24,0.118,0.1335,0.10025,0.072,0.3472499999999999,0.3435,0.1997499999999999,0.3065,0.1265,0.0642499999999999,0.03425,0.137,0.0272499999999999,0.09,0.0559999999999999,0.0579999999999999,0.0777499999999999,0.1425,0.154,0.1039999999999999,0.09625,0.11025,0.11575,0.05775,0.10825,0.2055,0.0595,0.118,0.09325,0.1262499999999999,0.0645,0.0757499999999999,0.14275,0.0994999999999999,0.05575,0.11875,0.204,0.196,0.091,0.0665,0.0832499999999999,0.09,0.11425,0.0662499999999999,0.091,0.03275,0.074,0.0287499999999999,0.03975,0.081,0.0812499999999999,0.05025,0.0727499999999999,0.03775
"Last Samurai, The (2003)",0.9345,0.9345,0.90725,0.97275,0.90425,0.94025,0.9365,0.9365,0.90725,0.9365,0.8995,0.7822499999999999,0.94025,0.82925,0.7987500000000001,0.7929999999999999,0.7987500000000001,0.7675000000000001,0.798,0.9345,0.7929999999999999,0.6945,0.69025,0.69025,0.53475,0.8069999999999999,0.3087499999999999,0.597,0.4095,0.6335,0.54,0.388,0.62725,0.384,0.56,0.3037499999999999,0.651,0.38725,0.49575,0.408,0.306,0.33175,0.12275,0.2324999999999999,0.3105,0.2375,0.33675,0.27025,0.14725,0.31425,0.1099999999999999,0.7622500000000001,0.1942499999999999,0.3565,0.22025,0.118,0.15375,0.2085,0.18325,0.2185,0.147,0.1044999999999999,0.1892499999999999,0.92825,0.373,0.16025,0.17875,0.23625,0.23725,0.21825,0.15275,0.2035,0.51575,0.7569999999999999,0.1382499999999999,0.294,0.14725,0.15975,0.15575,0.0984999999999999,0.152,0.1704999999999999,0.1317499999999999,0.215,0.15775,0.0745,0.1317499999999999,0.1119999999999999,0.1307499999999999,0.1795,0.1347499999999999,0.1059999999999999,0.0579999999999999,0.72275,0.086,0.3299999999999999,0.0725,0.0449999999999999,0.04875,0.09625,0.093,0.0865,0.063,0.03925,0.09925,0.24725,0.05875,0.1079999999999999,0.0672499999999999,0.371,0.28,0.181,0.1129999999999999,0.14275,0.15375,0.1372499999999999,0.0959999999999999,0.0642499999999999,0.1185,0.0652499999999999,0.1225,0.06175,0.09175,0.05975,0.078,0.09725,0.1149999999999999,0.1104999999999999,0.0722499999999999,0.072,0.12275,0.1317499999999999,0.03925,0.09,0.03575,0.0534999999999999,0.0755,0.074,0.04875,0.092,0.077,0.067,0.03525,0.0399999999999999,0.03675,0.04725,0.0419999999999999,0.0334999999999999,0.0305
