movieId,betrayal,chase,fight scenes,vengeance,weapons,culture clash,good,original,fun movie,weird,greed,dialogue,drama,runaway,surveillance,melancholic,mentor,catastrophe,predictable,independent film,light,pornography,drinking,adaptation,first contact,life philosophy,very funny,death,classic car,sexy,fantasy world,survival,not funny,kidnapping,creativity,underrated,pulp,sacrifice,unlikely friendships,alter ego,life & death,transformation,nudity (full frontal - brief),quirky,absurd,family,childhood,stereotypes,british,period piece,irish accent,islam,dysfunctional family,teen movie,nudity (topless - brief),hospital,prejudice,multiple storylines,california,computer animation,hotel,foul language,good music,awesome soundtrack,memory,film noir,writers,simple,women,doctors,prison,blindness,kick-butt women,queer,buddy movie,80s,notable nudity,internet,addiction,tokyo,farce,road movie,brothers,hunting,no plot,new jersey,bollywood,alternate history,los angeles,small town,nudity (rear),directorial debut,mad scientist,wilderness,graphic novel,wartime,russian,camp,san francisco,island,too long,new york city,hip hop,divorce,ensemble cast,desert,trilogy,censorship,lawyer,french,immortality,indians,remake,snakes,best of 2005,potential oscar nom,dreams,1930s,race,unlikeable characters,stoner movie,prostitution,texas,workplace,oil,interracial romance,rebellion,stand-up comedy,atheism,shopping,ghosts/afterlife,father daughter relationship,cancer,adoption,robert downey jr,australia,time,goth,fashion,finnish,homeless,made for tv,wine,too short,god,radio,reality tv,single father,documentary
"Hunted, The (2003)",0.8915,0.984,0.957,0.8915,0.957,0.72825,0.69725,0.713,0.904,0.42125,0.5705,0.6345,0.72825,0.583,0.7225,0.42125,0.8607499999999999,0.5105,0.6385,0.349,0.3465,0.3712499999999999,0.349,0.31925,0.432,0.378,0.28075,0.31675,0.3854999999999999,0.2395,0.31,0.7475,0.3682499999999999,0.25375,0.25175,0.4,0.2877499999999999,0.4317499999999999,0.1525,0.20325,0.25,0.275,0.3522499999999999,0.3175,0.31275,0.2022499999999999,0.15225,0.2734999999999999,0.1215,0.1277499999999999,0.16475,0.11875,0.1659999999999999,0.1332499999999999,0.1435,0.2,0.1285,0.14275,0.23325,0.2125,0.11775,0.11325,0.0635,0.066,0.1347499999999999,0.0954999999999999,0.21,0.26825,0.2012499999999999,0.11125,0.47875,0.14075,0.2075,0.16125,0.0574999999999999,0.0837499999999999,0.1594999999999999,0.12125,0.093,0.10425,0.1064999999999999,0.15675,0.0747499999999999,0.90775,0.17625,0.24625,0.09125,0.14725,0.11725,0.12375,0.1845,0.1024999999999999,0.1292499999999999,0.66475,0.2125,0.31325,0.077,0.2415,0.1624999999999999,0.1292499999999999,0.172,0.12325,0.0994999999999999,0.15075,0.0499999999999999,0.23675,0.0687499999999999,0.11425,0.0579999999999999,0.04525,0.08925,0.15525,0.236,0.14325,0.05525,0.1159999999999999,0.0939999999999999,0.0554999999999999,0.059,0.09475,0.0792499999999999,0.05725,0.0915,0.0855,0.0569999999999999,0.09175,0.0314999999999999,0.081,0.09,0.075,0.0672499999999999,0.0439999999999999,0.05675,0.08,0.05675,0.0379999999999999,0.04875,0.0795,0.11725,0.0399999999999999,0.118,0.04425,0.0364999999999999,0.12175,0.0687499999999999,0.04225,0.0665,0.04175,0.03075
Cowboy Bebop: The Movie (Cowboy Bebop: Tengoku no Tobira) (2001),0.615,0.648,0.855,0.71025,0.673,0.808,0.699,0.8494999999999999,0.673,0.72725,0.69,0.808,0.69,0.7875000000000001,0.3745,0.7777499999999999,0.602,0.569,0.569,0.808,0.634,0.67375,0.417,0.40725,0.569,0.28075,0.634,0.27,0.33425,0.31775,0.31025,0.53325,0.3047499999999999,0.08975,0.2857499999999999,0.35975,0.1845,0.24175,0.3545,0.44975,0.3635,0.395,0.1985,0.4287499999999999,0.4267499999999999,0.364,0.278,0.23725,0.3129999999999999,0.136,0.2185,0.154,0.24525,0.12375,0.17975,0.133,0.2045,0.2897499999999999,0.0949999999999999,0.9455,0.1154999999999999,0.08,0.808,0.808,0.15925,0.1745,0.1967499999999999,0.09825,0.1604999999999999,0.283,0.1029999999999999,0.1285,0.3135,0.1855,0.0895,0.08,0.0797499999999999,0.0845,0.14575,0.55925,0.1937499999999999,0.09325,0.11425,0.1114999999999999,0.18575,0.1362499999999999,0.073,0.1977499999999999,0.04875,0.12325,0.11225,0.17475,0.1175,0.142,0.172,0.17225,0.08,0.0837499999999999,0.08925,0.0677499999999999,0.14075,0.10175,0.123,0.05125,0.141,0.0529999999999999,0.09625,0.1982499999999999,0.03,0.0564999999999999,0.33625,0.082,0.0142499999999999,0.0655,0.1649999999999999,0.1255,0.1902499999999999,0.0785,0.10475,0.0822499999999999,0.1139999999999999,0.0727499999999999,0.06225,0.0805,0.0712499999999999,0.0727499999999999,0.1164999999999999,0.14975,0.0559999999999999,0.019,0.05925,0.0857499999999999,0.0605,0.0865,0.0805,0.0705,0.0787499999999999,0.2269999999999999,0.0785,0.0727499999999999,0.03875,0.3249999999999999,0.0242499999999999,0.06075,0.0394999999999999,0.0847499999999999,0.14325,0.0252499999999999,0.05675
Confidence (2003),0.9815,0.93175,0.841,0.8640000000000001,0.841,0.93925,0.93175,0.84375,0.93175,0.7882499999999999,0.93925,0.841,0.9005000000000001,0.9005000000000001,0.673,0.7515000000000001,0.74925,0.717,0.64325,0.254,0.34375,0.31825,0.22375,0.2875,0.50375,0.3369999999999999,0.3107499999999999,0.21175,0.21225,0.6675,0.27525,0.11775,0.3732499999999999,0.44675,0.2355,0.3542499999999999,0.275,0.1649999999999999,0.30925,0.208,0.2155,0.2204999999999999,0.4539999999999999,0.45525,0.299,0.21675,0.1164999999999999,0.307,0.23975,0.21025,0.8125,0.208,0.18525,0.268,0.20925,0.092,0.15825,0.375,0.20975,0.2194999999999999,0.20875,0.6585,0.1659999999999999,0.1659999999999999,0.216,0.179,0.25425,0.15975,0.10725,0.11925,0.146,0.15425,0.0979999999999999,0.1325,0.16775,0.04275,0.1785,0.4034999999999999,0.138,0.0662499999999999,0.0832499999999999,0.0474999999999999,0.1134999999999999,0.0255,0.183,0.2714999999999999,0.08675,0.21225,0.24575,0.1465,0.14425,0.23825,0.0875,0.0429999999999999,0.0695,0.0755,0.16625,0.0672499999999999,0.0984999999999999,0.0564999999999999,0.10925,0.0905,0.1225,0.0742499999999999,0.8440000000000001,0.0235,0.0665,0.0615,0.28725,0.04175,0.0787499999999999,0.0559999999999999,0.2995,0.0215,0.1689999999999999,0.1845,0.0935,0.0782499999999999,0.2115,0.11275,0.0637499999999999,0.0632499999999999,0.0785,0.09,0.09825,0.03325,0.0364999999999999,0.0797499999999999,0.089,0.0737499999999999,0.0852499999999999,0.0687499999999999,0.068,0.0792499999999999,0.1535,0.04075,0.1109999999999999,0.0404999999999999,0.0875,0.03675,0.0499999999999999,0.05625,0.0494999999999999,0.10875,0.06175,0.0954999999999999,0.0459999999999999,0.0595,0.0292499999999999
Once a Thief (Zong heng si hai) (1991),0.82575,0.8214999999999999,0.8694999999999999,0.82575,0.8214999999999999,0.47875,0.4955,0.8067500000000001,0.7355,0.69525,0.45375,0.64675,0.3475,0.47775,0.32325,0.7509999999999999,0.776,0.43625,0.362,0.413,0.6385,0.4902499999999999,0.32975,0.30625,0.21975,0.51475,0.703,0.3512499999999999,0.2927499999999999,0.31425,0.433,0.10325,0.261,0.11875,0.3904999999999999,0.21525,0.26875,0.178,0.51325,0.1684999999999999,0.24775,0.3279999999999999,0.209,0.5815,0.199,0.4287499999999999,0.524,0.354,0.17525,0.1255,0.29025,0.0935,0.31875,0.144,0.0994999999999999,0.12075,0.16825,0.141,0.214,0.24,0.134,0.088,0.1609999999999999,0.173,0.1624999999999999,0.1895,0.1377499999999999,0.20825,0.1104999999999999,0.1245,0.1327499999999999,0.143,0.4772499999999999,0.3555,0.16125,0.12175,0.12,0.0645,0.0627499999999999,0.236,0.1967499999999999,0.11775,0.39425,0.0584999999999999,0.15575,0.0925,0.5555,0.1109999999999999,0.0389999999999999,0.16475,0.0787499999999999,0.1882499999999999,0.16325,0.16525,0.0712499999999999,0.10175,0.0825,0.16325,0.04675,0.1579999999999999,0.1634999999999999,0.0574999999999999,0.2584999999999999,0.0667499999999999,0.05375,0.1139999999999999,0.12,0.124,0.03975,0.1525,0.0394999999999999,0.20775,0.0379999999999999,0.0514999999999999,0.10125,0.0969999999999999,0.14325,0.10975,0.06,0.0717499999999999,0.05475,0.0757499999999999,0.1164999999999999,0.05825,0.03175,0.17125,0.0969999999999999,0.1014999999999999,0.09475,0.025,0.0682499999999999,0.1154999999999999,0.1119999999999999,0.42425,0.0454999999999999,0.0989999999999999,0.05375,0.03725,0.2085,0.16075,0.0287499999999999,0.09125,0.05525,0.10425,0.09225,0.02975,0.04675,0.0314999999999999,0.0727499999999999
Live Wire (1992),0.929,0.92,0.92,0.7855000000000001,0.92,0.929,0.71075,0.83975,0.57525,0.721,0.929,0.71,0.6915,0.63225,0.91875,0.4965,0.5275,0.47675,0.62225,0.52625,0.3515,0.6715,0.52625,0.4177499999999999,0.4812499999999999,0.53325,0.20525,0.32425,0.1049999999999999,0.16725,0.3065,0.5565,0.3279999999999999,0.0469999999999999,0.2259999999999999,0.633,0.2125,0.2035,0.16225,0.15525,0.29925,0.3435,0.1997499999999999,0.42125,0.2035,0.58175,0.1302499999999999,0.275,0.40425,0.1644999999999999,0.2415,0.2395,0.4982499999999999,0.1982499999999999,0.17125,0.176,0.4125,0.187,0.23875,0.2524999999999999,0.2915,0.40325,0.078,0.067,0.193,0.15875,0.39225,0.04575,0.10125,0.21525,0.2269999999999999,0.0845,0.379,0.58025,0.03025,0.0464999999999999,0.1014999999999999,0.0657499999999999,0.2445,0.0667499999999999,0.53775,0.1265,0.0757499999999999,0.0645,0.10575,0.061,0.0544999999999999,0.0795,0.1805,0.18675,0.4945,0.3429999999999999,0.1835,0.0627499999999999,0.1377499999999999,0.2395,0.4297499999999999,0.1317499999999999,0.1124999999999999,0.1915,0.1225,0.0935,0.08975,0.37675,0.083,0.15175,0.04775,0.11325,0.119,0.06,0.0539999999999999,0.1154999999999999,0.20475,0.02,0.083,0.0722499999999999,0.10175,0.064,0.1574999999999999,0.4125,0.05325,0.04675,0.09275,0.3705,0.12275,0.33275,0.03725,0.1064999999999999,0.05325,0.0262499999999999,0.0504999999999999,0.03225,0.04175,0.0727499999999999,0.0554999999999999,0.0944999999999999,0.0187499999999999,0.03425,0.0197499999999999,0.05925,0.0504999999999999,0.0672499999999999,0.05725,0.0282499999999999,0.0519999999999999,0.0579999999999999,0.03025,0.0625,0.0257499999999999
Defense of the Realm (1986),0.908,0.6265,0.62075,0.61875,0.73125,0.78925,0.966,0.90975,0.6265,0.73,0.78925,0.56675,0.66975,0.66975,0.966,0.6275,0.55625,0.676,0.676,0.27675,0.18425,0.70625,0.2764999999999999,0.4595,0.676,0.31625,0.15475,0.22675,0.3239999999999999,0.25575,0.46025,0.699,0.2997499999999999,0.2975,0.1932499999999999,0.4135,0.2254999999999999,0.2294999999999999,0.14925,0.33925,0.2897499999999999,0.32625,0.14075,0.18475,0.15975,0.0835,0.179,0.1124999999999999,0.6535,0.1815,0.184,0.85975,0.146,0.10975,0.23225,0.091,0.24425,0.22325,0.0979999999999999,0.207,0.23475,0.0359999999999999,0.24875,0.22675,0.29825,0.1355,0.1154999999999999,0.022,0.1972499999999999,0.26725,0.265,0.34025,0.09525,0.1292499999999999,0.17925,0.3259999999999999,0.0632499999999999,0.172,0.0277499999999999,0.1084999999999999,0.1089999999999999,0.214,0.0812499999999999,0.05175,0.04575,0.0364999999999999,0.0652499999999999,0.1382499999999999,0.0267499999999999,0.12175,0.38375,0.071,0.125,0.0727499999999999,0.0652499999999999,0.3874999999999999,0.66825,0.093,0.012,0.03825,0.0752499999999999,0.073,0.023,0.04975,0.10325,0.45825,0.5,0.0777499999999999,0.0625,0.05975,0.0434999999999999,0.0807499999999999,0.1619999999999999,0.0182499999999999,0.014,0.0255,0.0827499999999999,0.1619999999999999,0.03225,0.3015,0.0424999999999999,0.0277499999999999,0.0319999999999999,0.0627499999999999,0.05725,0.3622499999999999,0.1252499999999999,0.069,0.2015,0.0504999999999999,0.2254999999999999,0.04625,0.0384999999999999,0.0175,0.0225,0.0152499999999999,0.0722499999999999,0.09925,0.2744999999999999,0.1624999999999999,0.0645,0.2504999999999999,0.0237499999999999,0.2294999999999999,0.2015,0.03975,0.0272499999999999,0.0125,0.0235
Fulltime Killer (Chuen jik sat sau) (2001),0.871,0.8979999999999999,0.8979999999999999,0.95975,0.8979999999999999,0.7845,0.63675,0.7,0.8085,0.813,0.69975,0.95975,0.63675,0.63675,0.871,0.9295,0.566,0.41625,0.42025,0.69975,0.44825,0.38425,0.58325,0.39275,0.25225,0.7907500000000001,0.2259999999999999,0.249,0.406,0.38175,0.3355,0.1169999999999999,0.3359999999999999,0.1545,0.272,0.1875,0.25675,0.202,0.208,0.16025,0.20625,0.2694999999999999,0.15025,0.295,0.2005,0.0745,0.19,0.17925,0.0707499999999999,0.09125,0.236,0.0812499999999999,0.2339999999999999,0.09075,0.254,0.174,0.1257499999999999,0.16775,0.09675,0.154,0.14925,0.0944999999999999,0.1375,0.1875,0.0722499999999999,0.21175,0.1619999999999999,0.10175,0.0795,0.0842499999999999,0.1074999999999999,0.1277499999999999,0.18525,0.21825,0.1315,0.11625,0.09825,0.0827499999999999,0.064,0.2269999999999999,0.0767499999999999,0.1114999999999999,0.17675,0.366,0.174,0.0685,0.1275,0.0772499999999999,0.0329999999999999,0.1312499999999999,0.15125,0.14575,0.081,0.069,0.0544999999999999,0.154,0.082,0.17025,0.1252499999999999,0.14125,0.0484999999999999,0.04125,0.26,0.071,0.0384999999999999,0.05525,0.0479999999999999,0.0579999999999999,0.0292499999999999,0.0847499999999999,0.088,0.0615,0.0242499999999999,0.0539999999999999,0.11525,0.06175,0.1064999999999999,0.08625,0.0529999999999999,0.0469999999999999,0.05025,0.0747499999999999,0.119,0.076,0.0685,0.0825,0.0692499999999999,0.05625,0.04825,0.04425,0.0735,0.0632499999999999,0.05025,0.0832499999999999,0.0217499999999999,0.0857499999999999,0.04425,0.0852499999999999,0.0544999999999999,0.27425,0.03375,0.0752499999999999,0.04425,0.0195,0.03825,0.0232499999999999,0.0354999999999999,0.0215,0.0847499999999999
White Lightning (1973),0.9725,0.93575,0.8587499999999999,0.8585,0.84325,0.9725,0.8345,0.6785,0.8587499999999999,0.427,0.9725,0.707,0.722,0.57725,0.23925,0.3525,0.8345,0.4395,0.5245,0.215,0.6915,0.52675,0.557,0.29,0.304,0.276,0.6915,0.33725,0.54175,0.32725,0.35375,0.136,0.35475,0.14325,0.09825,0.1515,0.28625,0.14825,0.44825,0.243,0.20675,0.26075,0.311,0.201,0.1335,0.2985,0.193,0.3442499999999999,0.0484999999999999,0.15575,0.10025,0.3652499999999999,0.2895,0.628,0.263,0.1555,0.179,0.1515,0.4972499999999999,0.2574999999999999,0.10025,0.3035,0.1014999999999999,0.0925,0.16625,0.1069999999999999,0.11925,0.193,0.27375,0.254,0.7,0.12,0.4247499999999999,0.1435,0.2915,0.4014999999999999,0.26075,0.1129999999999999,0.2847499999999999,0.23675,0.1149999999999999,0.6585,0.12025,0.071,0.0252499999999999,0.23625,0.03925,0.1352499999999999,0.086,0.64125,0.04025,0.27525,0.217,0.1325,0.172,0.1252499999999999,0.2012499999999999,0.23775,0.0707499999999999,0.0827499999999999,0.1352499999999999,0.15025,0.067,0.1935,0.2917499999999999,0.12,0.072,0.088,0.373,0.0295,0.0454999999999999,0.05525,0.0707499999999999,0.296,0.0827499999999999,0.1302499999999999,0.0905,0.059,0.18,0.05975,0.15375,0.06125,0.265,0.0695,0.312,0.075,0.0657499999999999,0.09125,0.04875,0.0675,0.0695,0.0772499999999999,0.21425,0.1345,0.17325,0.176,0.0499999999999999,0.0747499999999999,0.32425,0.53975,0.1099999999999999,0.059,0.0374999999999999,0.14625,0.0615,0.11575,0.0832499999999999,0.0554999999999999,0.03975
Once Upon a Time in Mexico (2003),0.93275,0.9715,0.9715,0.93275,0.9715,0.78775,0.71575,0.75725,0.8087500000000001,0.591,0.78775,0.80925,0.508,0.508,0.725,0.82175,0.52425,0.43125,0.50825,0.1975,0.2634999999999999,0.40325,0.15675,0.262,0.24675,0.38925,0.27625,0.2867499999999999,0.30225,0.38375,0.306,0.1134999999999999,0.3375,0.17875,0.38375,0.23975,0.496,0.15925,0.14575,0.1995,0.1765,0.2455,0.2025,0.4519999999999999,0.4044999999999999,0.1594999999999999,0.1004999999999999,0.17575,0.11675,0.10075,0.2324999999999999,0.1975,0.2415,0.1272499999999999,0.1257499999999999,0.1355,0.0797499999999999,0.8047500000000001,0.15075,0.1805,0.1957499999999999,0.2355,0.1614999999999999,0.1614999999999999,0.1235,0.10775,0.14075,0.1139999999999999,0.1382499999999999,0.1159999999999999,0.09575,0.1205,0.26,0.15925,0.1694999999999999,0.05225,0.1014999999999999,0.11575,0.2214999999999999,0.1312499999999999,0.186,0.12125,0.1235,0.05725,0.4075,0.14125,0.076,0.1285,0.073,0.1275,0.10825,0.10475,0.0717499999999999,0.0539999999999999,0.1435,0.0735,0.0835,0.083,0.0429999999999999,0.0697499999999999,0.0959999999999999,0.072,0.1257499999999999,0.0815,0.22025,0.082,0.5305,0.05525,0.0324999999999999,0.04725,0.06075,0.05325,0.1029999999999999,0.0857499999999999,0.1317499999999999,0.09325,0.10275,0.04175,0.0707499999999999,0.1352499999999999,0.09675,0.0509999999999999,0.09275,0.0697499999999999,0.0802499999999999,0.04375,0.0305,0.0725,0.05475,0.0489999999999999,0.04425,0.0489999999999999,0.04375,0.0519999999999999,0.11175,0.0374999999999999,0.142,0.218,0.03675,0.05525,0.04675,0.04375,0.03025,0.06125,0.0454999999999999,0.0344999999999999,0.062,0.03075,0.0265
Once Upon a Time in China (Wong Fei Hung) (1991),0.58475,0.8465,0.9715,0.65975,0.8465,0.70325,0.6875,0.78375,0.84375,0.7795000000000001,0.94025,0.6415,0.60375,0.6415,0.32675,0.94025,0.7775000000000001,0.4285,0.22175,0.94025,0.4459999999999999,0.46975,0.6415,0.3125,0.1997499999999999,0.46075,0.37825,0.1945,0.187,0.26175,0.4044999999999999,0.1039999999999999,0.3065,0.1835,0.3944999999999999,0.24925,0.14775,0.2804999999999999,0.4295,0.3325,0.203,0.3319999999999999,0.23025,0.22375,0.1674999999999999,0.12425,0.34775,0.3299999999999999,0.354,0.58475,0.2005,0.42325,0.24175,0.1877499999999999,0.1845,0.1515,0.237,0.22225,0.128,0.20875,0.0647499999999999,0.1014999999999999,0.2309999999999999,0.4117499999999999,0.142,0.10525,0.0944999999999999,0.1545,0.1195,0.2244999999999999,0.1144999999999999,0.16075,0.3269999999999999,0.15725,0.155,0.2724999999999999,0.075,0.077,0.18125,0.25225,0.1104999999999999,0.084,0.2714999999999999,0.064,0.0807499999999999,0.1089999999999999,0.3555,0.1775,0.04375,0.20325,0.09675,0.18175,0.08925,0.1149999999999999,0.05775,0.1074999999999999,0.14125,0.1445,0.0434999999999999,0.1317499999999999,0.19,0.0404999999999999,0.0935,0.0489999999999999,0.08825,0.0775,0.1425,0.1104999999999999,0.0252499999999999,0.0742499999999999,0.1745,0.14125,0.0227499999999999,0.09975,0.05575,0.0484999999999999,0.1629999999999999,0.1915,0.1049999999999999,0.03775,0.1315,0.1982499999999999,0.1272499999999999,0.074,0.05475,0.084,0.74925,0.0665,0.0735,0.019,0.10075,0.084,0.11125,0.0627499999999999,0.0519999999999999,0.1302499999999999,0.16575,0.1694999999999999,0.04575,0.16525,0.0287499999999999,0.09125,0.078,0.04925,0.0524999999999999,0.0349999999999999,0.0419999999999999,0.0185,0.059
Once Upon a Time in China II (Wong Fei-hung Ji Yi: Naam yi dong ji keung) (1992),0.3652499999999999,0.762,0.975,0.70925,0.762,0.67375,0.666,0.72375,0.8382499999999999,0.63425,0.94625,0.3742499999999999,0.307,0.43925,0.17275,0.94625,0.6765,0.4215,0.1907499999999999,0.94625,0.3894999999999999,0.366,0.40225,0.2264999999999999,0.21575,0.3642499999999999,0.24175,0.1315,0.2967499999999999,0.1004999999999999,0.29525,0.06125,0.2815,0.05325,0.191,0.1277499999999999,0.11825,0.17325,0.303,0.258,0.311,0.3335,0.26375,0.1952499999999999,0.17775,0.08875,0.23475,0.17825,0.22925,0.3369999999999999,0.11275,0.32625,0.1392499999999999,0.182,0.11025,0.1564999999999999,0.32025,0.1659999999999999,0.1352499999999999,0.177,0.0822499999999999,0.03475,0.29625,0.29625,0.0847499999999999,0.0815,0.0745,0.11225,0.06125,0.32125,0.0989999999999999,0.1185,0.49,0.1159999999999999,0.1034999999999999,0.1252499999999999,0.06125,0.05075,0.0707499999999999,0.36575,0.0989999999999999,0.1579999999999999,0.311,0.05275,0.0795,0.0697499999999999,0.22125,0.0855,0.04725,0.1375,0.08775,0.10525,0.12,0.21225,0.0752499999999999,0.09375,0.08875,0.12,0.0329999999999999,0.1064999999999999,0.064,0.0282499999999999,0.136,0.0484999999999999,0.0434999999999999,0.1405,0.17975,0.0822499999999999,0.0227499999999999,0.04225,0.25625,0.119,0.03925,0.281,0.1619999999999999,0.024,0.10725,0.1205,0.089,0.0292499999999999,0.09125,0.05925,0.0817499999999999,0.05775,0.05825,0.0994999999999999,0.7425,0.0647499999999999,0.0647499999999999,0.0165,0.1069999999999999,0.1034999999999999,0.079,0.44925,0.03975,0.1134999999999999,0.11775,0.142,0.05375,0.132,0.0275,0.15975,0.0439999999999999,0.0687499999999999,0.0647499999999999,0.03275,0.04425,0.0187499999999999,0.04525
Close Your Eyes (Hypnotic) (Doctor Sleep) (2002),0.96575,0.90325,0.8205,0.9065,0.78125,0.8995,0.96575,0.92425,0.70225,0.969,0.969,0.8362499999999999,0.8995,0.961,0.96575,0.73525,0.50175,0.668,0.78125,0.38075,0.57175,0.69375,0.38075,0.68125,0.78125,0.3552499999999999,0.4569999999999999,0.3319999999999999,0.489,0.70075,0.568,0.66225,0.41225,0.9615,0.2012499999999999,0.53875,0.4004999999999999,0.5855,0.10525,0.58425,0.308,0.42325,0.61325,0.2254999999999999,0.5555,0.1579999999999999,0.30125,0.52125,0.64375,0.347,0.3512499999999999,0.126,0.1947499999999999,0.2355,0.0667499999999999,0.409,0.17275,0.2955,0.1947499999999999,0.1962499999999999,0.0579999999999999,0.304,0.0627499999999999,0.10475,0.58925,0.35075,0.129,0.203,0.21875,0.871,0.126,0.32025,0.272,0.124,0.11675,0.0424999999999999,0.05125,0.512,0.1569999999999999,0.075,0.2764999999999999,0.0509999999999999,0.11475,0.09425,0.093,0.0722499999999999,0.301,0.21525,0.2239999999999999,0.0329999999999999,0.2254999999999999,0.2405,0.679,0.0857499999999999,0.244,0.0935,0.0969999999999999,0.1382499999999999,0.04775,0.201,0.0915,0.0807499999999999,0.0584999999999999,0.0847499999999999,0.0595,0.0655,0.10075,0.0915,0.1332499999999999,0.0905,0.41725,0.075,0.3075,0.2289999999999999,0.0364999999999999,0.0454999999999999,0.45125,0.0489999999999999,0.0529999999999999,0.0752499999999999,0.0827499999999999,0.0905,0.0115,0.03475,0.03275,0.0524999999999999,0.0574999999999999,0.1054999999999999,0.1039999999999999,0.3672499999999999,0.1205,0.031,0.023,0.0665,0.0642499999999999,0.04925,0.10325,0.23975,0.0645,0.0212499999999999,0.0369999999999999,0.09275,0.03275,0.14525,0.1039999999999999,0.08875,0.0207499999999999,0.0354999999999999,0.05775
Ninja Scroll (Jûbei ninpûchô) (1995),0.97175,0.905,0.91375,0.97175,0.905,0.8322499999999999,0.7085,0.8605,0.67125,0.8487499999999999,0.709,0.69325,0.709,0.74475,0.4752499999999999,0.8487499999999999,0.714,0.50175,0.32775,0.60625,0.54,0.97075,0.60625,0.37825,0.35775,0.34225,0.4629999999999999,0.3705,0.3515,0.53575,0.603,0.3055,0.3495,0.15,0.616,0.27075,0.26725,0.3259999999999999,0.2345,0.69675,0.2815,0.4375,0.3774999999999999,0.3095,0.32775,0.1855,0.4245,0.44425,0.20675,0.205,0.2017499999999999,0.2574999999999999,0.2877499999999999,0.2284999999999999,0.2877499999999999,0.142,0.3005,0.3115,0.1465,0.8505,0.1392499999999999,0.26375,0.3199999999999999,0.3199999999999999,0.1029999999999999,0.1564999999999999,0.1315,0.15475,0.18025,0.1265,0.1337499999999999,0.259,0.3635,0.22975,0.21275,0.17275,0.1887499999999999,0.10425,0.16725,0.65,0.1985,0.0895,0.182,0.0765,0.1892499999999999,0.1639999999999999,0.10525,0.3027499999999999,0.069,0.1139999999999999,0.10125,0.15925,0.173,0.10425,0.6165,0.0964999999999999,0.0717499999999999,0.10425,0.061,0.11175,0.09,0.078,0.08925,0.0777499999999999,0.10125,0.0835,0.0635,0.3007499999999999,0.0424999999999999,0.0559999999999999,0.15225,0.0827499999999999,0.0339999999999999,0.52025,0.139,0.11125,0.21625,0.10075,0.0925,0.0797499999999999,0.10425,0.09,0.074,0.0979999999999999,0.05275,0.09625,0.1515,0.0845,0.0772499999999999,0.0222499999999999,0.14725,0.0959999999999999,0.0792499999999999,0.08775,0.0959999999999999,0.208,0.0544999999999999,0.1144999999999999,0.0707499999999999,0.04075,0.0805,0.0549999999999999,0.0667499999999999,0.0424999999999999,0.068,0.0275,0.0479999999999999,0.029,0.0489999999999999
"Italian Job, The (1969)",0.827,0.958,0.74,0.8480000000000001,0.74,0.6,0.82175,0.84375,0.82175,0.70925,0.6155,0.74,0.4337499999999999,0.597,0.561,0.545,0.57625,0.5005,0.56875,0.28725,0.597,0.1945,0.23875,0.289,0.414,0.31625,0.69425,0.2259999999999999,0.64675,0.408,0.34775,0.1004999999999999,0.2977499999999999,0.3205,0.28725,0.31825,0.2375,0.23175,0.27325,0.175,0.18175,0.267,0.2209999999999999,0.21825,0.25725,0.16975,0.3425,0.18725,0.8620000000000001,0.8620000000000001,0.30325,0.2234999999999999,0.09075,0.18725,0.1639999999999999,0.14275,0.125,0.26175,0.2887499999999999,0.154,0.24,0.09125,0.28725,0.28725,0.15525,0.20325,0.0815,0.11325,0.20825,0.204,0.7689999999999999,0.1882499999999999,0.1024999999999999,0.1445,0.1425,0.11625,0.17425,0.126,0.05275,0.0979999999999999,0.41025,0.279,0.0984999999999999,0.0519999999999999,0.15225,0.1614999999999999,0.09975,0.16275,0.1365,0.0837499999999999,0.1735,0.118,0.1579999999999999,0.11325,0.0252499999999999,0.18275,0.1079999999999999,0.3239999999999999,0.1302499999999999,0.1574999999999999,0.0775,0.0795,0.03575,0.08825,0.0939999999999999,0.14625,0.22125,0.0812499999999999,0.10725,0.074,0.068,0.11025,0.5595,0.0732499999999999,0.03675,0.09775,0.0847499999999999,0.10325,0.218,0.0349999999999999,0.0772499999999999,0.0632499999999999,0.05625,0.09125,0.1689999999999999,0.1094999999999999,0.131,0.0722499999999999,0.0807499999999999,0.2329999999999999,0.1185,0.05175,0.0949999999999999,0.05875,0.03925,0.1109999999999999,0.153,0.0212499999999999,0.26025,0.0409999999999999,0.04025,0.0559999999999999,0.0812499999999999,0.05475,0.0424999999999999,0.14075,0.03275,0.0265,0.05875
