movieId,melancholic,weird,original,greed,runaway,culture clash,drama,dialogue,independent film,light,film noir,good,drinking,vengeance,life & death,pornography,betrayal,childhood,unlikely friendships,mentor,catastrophe,death,surveillance,adaptation,life philosophy,quirky,sexy,divorce,tokyo,not funny,dreams,wartime,women,transformation,islam,dysfunctional family,absurd,hotel,chase,creativity,sacrifice,french,road movie,too long,very funny,fantasy world,period piece,1930s,classic car,farce,censorship,small town,good music,prejudice,british,memory,first contact,simple,russian,predictable,nudity (full frontal - brief),hospital,writers,queer,workplace,weapons,doctors,family,fight scenes,multiple storylines,god,underrated,fun movie,survival,bollywood,wilderness,stoner movie,prostitution,immortality,wine,desert,rebellion,blindness,addiction,prison,alter ego,irish accent,mad scientist,interracial romance,documentary,trilogy,directorial debut,brothers,california,computer animation,atheism,indians,nudity (topless - brief),teen movie,hunting,pulp,awesome soundtrack,camp,island,texas,stand-up comedy,oil,homeless,finnish,adoption,new jersey,stereotypes,cancer,father daughter relationship,alternate history,san francisco,new york city,made for tv,no plot,kick-butt women,radio,lawyer,race,fashion,australia,kidnapping,ghosts/afterlife,nudity (rear),best of 2005,internet,ensemble cast,80s,time,snakes,potential oscar nom,hip hop,notable nudity,goth,shopping,reality tv,robert downey jr,unlikeable characters,los angeles,single father,foul language,too short,graphic novel,buddy movie,remake
Forbidden Games (Jeux interdits) (1952),0.9945,0.98875,0.98875,0.936,0.963,0.963,0.963,0.7849999999999999,0.936,0.557,0.557,0.963,0.743,0.712,0.80775,0.60975,0.53175,0.8845000000000001,0.6975,0.48975,0.428,0.9785,0.17975,0.41925,0.30225,0.4167499999999999,0.403,0.3255,0.29425,0.371,0.1285,0.89625,0.4569999999999999,0.23825,0.684,0.3175,0.3662499999999999,0.27775,0.3255,0.1902499999999999,0.684,0.70475,0.53425,0.17175,0.44125,0.24175,0.267,0.1505,0.1255,0.205,0.2365,0.22775,0.4325,0.46825,0.20875,0.345,0.155,0.23675,0.2877499999999999,0.133,0.36675,0.3045,0.15475,0.256,0.07,0.28525,0.0735,0.719,0.1664999999999999,0.12325,0.253,0.1019999999999999,0.1029999999999999,0.1397499999999999,0.434,0.20425,0.08625,0.08975,0.0647499999999999,0.0974999999999999,0.19,0.2827499999999999,0.0687499999999999,0.0605,0.118,0.09675,0.189,0.084,0.20575,0.10525,0.1009999999999999,0.1895,0.16425,0.0792499999999999,0.2947499999999999,0.253,0.15525,0.1004999999999999,0.1114999999999999,0.0979999999999999,0.1014999999999999,0.084,0.14325,0.14625,0.064,0.0812499999999999,0.09125,0.0647499999999999,0.18175,0.36075,0.0974999999999999,0.2002499999999999,0.1049999999999999,0.14175,0.0707499999999999,0.06125,0.05475,0.078,0.0785,0.0499999999999999,0.0767499999999999,0.0419999999999999,0.065,0.05925,0.1049999999999999,0.0695,0.1897499999999999,0.061,0.0464999999999999,0.06025,0.09625,0.0329999999999999,0.05775,0.05425,0.10225,0.0212499999999999,0.064,0.05525,0.03725,0.0267499999999999,0.0287499999999999,0.025,0.019,0.0949999999999999,0.05725,0.027,0.0429999999999999,0.077,0.0082499999999999
"Passion of Joan of Arc, The (Passion de Jeanne d'Arc, La) (1928)",0.99525,0.97025,0.95325,0.989,0.97025,0.97025,0.8667499999999999,0.97025,0.86575,0.95325,0.95325,0.8667499999999999,0.71275,0.77725,0.7769999999999999,0.55,0.499,0.32475,0.21275,0.3289999999999999,0.40925,0.38525,0.1935,0.302,0.24575,0.2055,0.307,0.20475,0.25875,0.37625,0.26175,0.27275,0.11925,0.263,0.33225,0.24825,0.1875,0.172,0.1997499999999999,0.31675,0.3159999999999999,0.6915,0.1337499999999999,0.0832499999999999,0.18425,0.18675,0.575,0.61825,0.1149999999999999,0.1305,0.37675,0.132,0.24575,0.244,0.172,0.1922499999999999,0.1714999999999999,0.15225,0.24575,0.1104999999999999,0.1285,0.1345,0.0762499999999999,0.1629999999999999,0.0755,0.186,0.15325,0.07,0.1134999999999999,0.11925,0.9135,0.12325,0.09275,0.11125,0.23025,0.0865,0.10425,0.0682499999999999,0.09975,0.0637499999999999,0.0504999999999999,0.0675,0.1877499999999999,0.09175,0.1495,0.09275,0.11125,0.09825,0.074,0.1185,0.0292499999999999,0.08675,0.1352499999999999,0.1049999999999999,0.1475,0.674,0.09525,0.0737499999999999,0.0667499999999999,0.0777499999999999,0.0755,0.03875,0.1034999999999999,0.0692499999999999,0.1144999999999999,0.077,0.0792499999999999,0.04325,0.05375,0.05825,0.0707499999999999,0.05775,0.05075,0.0564999999999999,0.0715,0.0655,0.0265,0.21725,0.027,0.0404999999999999,0.0642499999999999,0.0444999999999999,0.04075,0.0339999999999999,0.0359999999999999,0.0374999999999999,0.0127499999999999,0.023,0.0439999999999999,0.0369999999999999,0.0277499999999999,0.0314999999999999,0.031,0.0319999999999999,0.0464999999999999,0.03325,0.019,0.0252499999999999,0.0135,0.0227499999999999,0.0262499999999999,0.0147499999999999,0.016,0.0117499999999999,0.0275,0.0202499999999999,0.0287499999999999,0.021,0.006
"Cabinet of Dr. Caligari, The (Cabinet des Dr. Caligari., Das) (1920)",0.97125,0.9565,0.9565,0.9855,0.9565,0.95375,0.95375,0.91325,0.71275,0.9565,0.9565,0.95375,0.63025,0.62125,0.72175,0.71275,0.77125,0.43875,0.45775,0.3784999999999999,0.46625,0.359,0.819,0.40475,0.26925,0.4535,0.197,0.0627499999999999,0.23625,0.40625,0.5785,0.91,0.174,0.3245,0.27675,0.16675,0.3605,0.25825,0.2977499999999999,0.615,0.23725,0.1649999999999999,0.24425,0.1352499999999999,0.31475,0.35675,0.30925,0.76725,0.21,0.18425,0.3774999999999999,0.3325,0.18625,0.2022499999999999,0.30725,0.2857499999999999,0.1952499999999999,0.31725,0.15025,0.1545,0.18125,0.249,0.175,0.1795,0.09825,0.124,0.355,0.08925,0.15575,0.10825,0.063,0.2674999999999999,0.20775,0.0984999999999999,0.1925,0.11575,0.2289999999999999,0.0697499999999999,0.1485,0.0825,0.0797499999999999,0.1164999999999999,0.1375,0.081,0.11575,0.18475,0.205,0.7529999999999999,0.05425,0.09025,0.05375,0.1574999999999999,0.20675,0.1372499999999999,0.1355,0.05375,0.10875,0.3117499999999999,0.08,0.062,0.1569999999999999,0.1195,0.1277499999999999,0.1109999999999999,0.10825,0.1029999999999999,0.0825,0.05175,0.16675,0.0524999999999999,0.06175,0.079,0.0464999999999999,0.0389999999999999,0.127,0.076,0.03775,0.0574999999999999,0.1099999999999999,0.03675,0.04675,0.04175,0.0625,0.0444999999999999,0.12425,0.09275,0.03975,0.0454999999999999,0.08775,0.076,0.04125,0.0627499999999999,0.0842499999999999,0.0344999999999999,0.066,0.03525,0.02,0.24075,0.0182499999999999,0.03,0.0379999999999999,0.022,0.028,0.0107499999999999,0.0319999999999999,0.0225,0.03075,0.04025,0.0117499999999999
Vivre sa vie: Film en douze tableaux (My Life to Live) (1962),0.97375,0.965,0.965,0.965,0.965,0.941,0.9125,0.8062499999999999,0.815,0.9505,0.9505,0.83325,0.9125,0.73375,0.85425,0.482,0.54225,0.6985,0.40925,0.4065,0.4265,0.41725,0.39525,0.55925,0.61225,0.33075,0.482,0.36,0.36775,0.356,0.472,0.15375,0.53775,0.3954999999999999,0.26875,0.14225,0.386,0.4399999999999999,0.303,0.4207499999999999,0.285,0.9645,0.297,0.21725,0.18225,0.17575,0.10225,0.15875,0.2925,0.187,0.568,0.1945,0.18375,0.1054999999999999,0.084,0.312,0.201,0.35275,0.09125,0.2175,0.18575,0.24175,0.1917499999999999,0.1574999999999999,0.2604999999999999,0.11175,0.1402499999999999,0.0549999999999999,0.2025,0.1252499999999999,0.08925,0.1104999999999999,0.134,0.16825,0.0645,0.1267499999999999,0.201,0.959,0.1725,0.287,0.11725,0.2455,0.2007499999999999,0.13,0.1205,0.215,0.0752499999999999,0.1445,0.10675,0.2135,0.1149999999999999,0.1305,0.0677499999999999,0.1144999999999999,0.1154999999999999,0.05925,0.0727499999999999,0.10925,0.07,0.152,0.28125,0.0652499999999999,0.0875,0.0895,0.077,0.06,0.0865,0.16225,0.0642499999999999,0.11275,0.09775,0.06,0.05075,0.0469999999999999,0.0655,0.1039999999999999,0.0632499999999999,0.0364999999999999,0.04275,0.05475,0.0295,0.0424999999999999,0.04225,0.091,0.04125,0.0419999999999999,0.0534999999999999,0.0469999999999999,0.19,0.1084999999999999,0.0267499999999999,0.0379999999999999,0.0807499999999999,0.03475,0.0494999999999999,0.0245,0.0339999999999999,0.024,0.131,0.0255,0.023,0.03175,0.03275,0.0162499999999999,0.0137499999999999,0.021,0.018,0.0155,0.0107499999999999
Beauty and the Beast (La belle et la bête) (1946),0.987,0.956,0.956,0.956,0.949,0.949,0.94725,0.949,0.5885,0.9225,0.9225,0.94725,0.7855000000000001,0.55625,0.8302499999999999,0.44125,0.30125,0.7577499999999999,0.46625,0.35175,0.4405,0.246,0.39,0.58575,0.236,0.3159999999999999,0.4277499999999999,0.45225,0.4227499999999999,0.3675,0.3515,0.14275,0.3149999999999999,0.6105,0.25975,0.24,0.205,0.174,0.33325,0.4419999999999999,0.52125,0.4375,0.1594999999999999,0.09425,0.3399999999999999,0.9875,0.3874999999999999,0.2274999999999999,0.23025,0.3419999999999999,0.11325,0.1134999999999999,0.18475,0.213,0.18125,0.14075,0.37375,0.5085,0.0842499999999999,0.15725,0.23875,0.138,0.11225,0.15975,0.09075,0.1997499999999999,0.12,0.57125,0.37375,0.11475,0.076,0.25475,0.2975,0.1385,0.1395,0.10825,0.1004999999999999,0.05675,0.39875,0.299,0.09075,0.04825,0.16725,0.0359999999999999,0.0979999999999999,0.1947499999999999,0.17525,0.31125,0.187,0.0797499999999999,0.0812499999999999,0.1392499999999999,0.16075,0.1327499999999999,0.3722499999999999,0.1272499999999999,0.2455,0.0707499999999999,0.10625,0.278,0.1149999999999999,0.079,0.10225,0.1845,0.0732499999999999,0.0717499999999999,0.1455,0.0449999999999999,0.068,0.17025,0.0662499999999999,0.1362499999999999,0.03325,0.1267499999999999,0.089,0.10975,0.0722499999999999,0.0782499999999999,0.08675,0.064,0.03125,0.03125,0.0539999999999999,0.1275,0.04575,0.0564999999999999,0.0785,0.02975,0.11475,0.05225,0.03275,0.05325,0.0539999999999999,0.2415,0.12375,0.04975,0.0215,0.248,0.06,0.0202499999999999,0.03225,0.0215,0.0195,0.0369999999999999,0.0227499999999999,0.0207499999999999,0.05375,0.0262499999999999,0.0245
Last Year at Marienbad (L'Année dernière à Marienbad) (1961),0.99525,0.99525,0.99525,0.98775,0.914,0.98775,0.79925,0.98775,0.604,0.8285,0.8285,0.5365,0.66275,0.64,0.8087500000000001,0.4895,0.45875,0.37875,0.138,0.3275,0.42925,0.3289999999999999,0.63125,0.275,0.4655,0.29925,0.414,0.27025,0.3215,0.412,0.82775,0.1134999999999999,0.17925,0.3452499999999999,0.0954999999999999,0.2135,0.3924999999999999,0.951,0.26975,0.5655,0.0954999999999999,0.35175,0.1185,0.1735,0.206,0.46075,0.1049999999999999,0.0925,0.25,0.2002499999999999,0.1325,0.15575,0.16275,0.0692499999999999,0.10575,0.9665,0.2299999999999999,0.1902499999999999,0.2624999999999999,0.3389999999999999,0.12025,0.0855,0.255,0.10275,0.09925,0.11275,0.15725,0.0807499999999999,0.16075,0.183,0.17725,0.16925,0.1262499999999999,0.311,0.04925,0.0737499999999999,0.1034999999999999,0.0677499999999999,0.381,0.182,0.1515,0.027,0.0835,0.077,0.09725,0.09475,0.1297499999999999,0.1654999999999999,0.136,0.10325,0.0817499999999999,0.10325,0.072,0.0857499999999999,0.10775,0.05575,0.0469999999999999,0.0509999999999999,0.1004999999999999,0.0662499999999999,0.1445,0.075,0.16625,0.12225,0.05925,0.0579999999999999,0.1004999999999999,0.0499999999999999,0.0364999999999999,0.04925,0.066,0.0379999999999999,0.0479999999999999,0.029,0.0752499999999999,0.0595,0.04925,0.04375,0.1287499999999999,0.0514999999999999,0.0394999999999999,0.026,0.05475,0.0795,0.04125,0.0275,0.0384999999999999,0.0847499999999999,0.0697499999999999,0.0632499999999999,0.06125,0.0359999999999999,0.17975,0.028,0.05925,0.0574999999999999,0.0359999999999999,0.02975,0.0474999999999999,0.0265,0.0404999999999999,0.024,0.026,0.0092499999999999,0.0292499999999999,0.0132499999999999,0.0092499999999999,0.0192499999999999,0.0105
Black Orpheus (Orfeu Negro) (1959),0.99425,0.99425,0.99175,0.99425,0.99425,0.99425,0.6025,0.577,0.588,0.61825,0.594,0.71575,0.64775,0.416,0.3279999999999999,0.3309999999999999,0.4385,0.26625,0.6235,0.39175,0.428,0.78775,0.21425,0.4755,0.31975,0.33725,0.44125,0.17225,0.10675,0.3612499999999999,0.2875,0.1855,0.4337499999999999,0.4137499999999999,0.1317499999999999,0.092,0.16925,0.22725,0.3635,0.23375,0.126,0.3185,0.17825,0.0807499999999999,0.21,0.57175,0.14675,0.16325,0.22425,0.17125,0.16375,0.1267499999999999,0.95325,0.27175,0.26525,0.17475,0.2025,0.15625,0.1014999999999999,0.1352499999999999,0.3525,0.0915,0.1285,0.14475,0.067,0.146,0.14125,0.0735,0.18075,0.08975,0.0999999999999999,0.21475,0.1262499999999999,0.0777499999999999,0.4645,0.10775,0.0994999999999999,0.0642499999999999,0.6185,0.09575,0.08725,0.0795,0.1347499999999999,0.05125,0.0905,0.0757499999999999,0.18225,0.0574999999999999,0.2514999999999999,0.09325,0.0647499999999999,0.151,0.1164999999999999,0.17625,0.1094999999999999,0.062,0.22875,0.093,0.1004999999999999,0.084,0.10375,0.146,0.071,0.0835,0.09225,0.11725,0.059,0.03675,0.0747499999999999,0.072,0.1322499999999999,0.203,0.05175,0.0584999999999999,0.0697499999999999,0.11075,0.0865,0.0394999999999999,0.0845,0.05275,0.03925,0.02,0.1465,0.0847499999999999,0.10325,0.10075,0.138,0.1302499999999999,0.0484999999999999,0.04675,0.029,0.072,0.022,0.021,0.0369999999999999,0.3369999999999999,0.0554999999999999,0.1159999999999999,0.079,0.0195,0.0319999999999999,0.0232499999999999,0.03575,0.018,0.018,0.0459999999999999,0.0195,0.0275,0.0125
"Strada, La (1954)",0.995,0.995,0.995,0.95375,0.95375,0.95375,0.93875,0.95225,0.8407500000000001,0.8895,0.8895,0.93875,0.8654999999999999,0.72225,0.7655000000000001,0.5795,0.4659999999999999,0.537,0.70275,0.61425,0.427,0.383,0.24275,0.26875,0.59375,0.38475,0.3662499999999999,0.36,0.2269999999999999,0.34475,0.4345,0.149,0.26325,0.4865,0.20975,0.237,0.3555,0.28725,0.22975,0.1805,0.2324999999999999,0.138,0.9635,0.14225,0.27475,0.21925,0.1195,0.2744999999999999,0.2445,0.2219999999999999,0.14425,0.2674999999999999,0.283,0.2294999999999999,0.30825,0.27275,0.18675,0.49875,0.09325,0.15175,0.20325,0.2987499999999999,0.16525,0.22325,0.1985,0.11275,0.10175,0.16625,0.16125,0.3645,0.1495,0.205,0.1352499999999999,0.1205,0.09525,0.152,0.1402499999999999,0.1765,0.11075,0.22075,0.305,0.10675,0.17375,0.22675,0.1865,0.25775,0.0687499999999999,0.23675,0.10475,0.0419999999999999,0.088,0.1345,0.1337499999999999,0.123,0.1285,0.0795,0.08975,0.1387499999999999,0.0855,0.14125,0.11075,0.16075,0.1064999999999999,0.1009999999999999,0.1282499999999999,0.08925,0.05925,0.1555,0.0722499999999999,0.092,0.17425,0.16875,0.136,0.04475,0.0682499999999999,0.09275,0.0529999999999999,0.0665,0.0762499999999999,0.0647499999999999,0.0805,0.0295,0.0755,0.018,0.0559999999999999,0.0399999999999999,0.1069999999999999,0.04525,0.05325,0.0439999999999999,0.06175,0.0349999999999999,0.03375,0.0697499999999999,0.0875,0.0329999999999999,0.0434999999999999,0.0494999999999999,0.03375,0.0344999999999999,0.05575,0.03125,0.059,0.018,0.0285,0.0227499999999999,0.03175,0.03425,0.0152499999999999
Diary of a Country Priest (Journal d'un curé de campagne) (1951),0.9915,0.979,0.955,0.979,0.955,0.955,0.7847500000000001,0.61375,0.7702500000000001,0.8527499999999999,0.8527499999999999,0.58625,0.7847500000000001,0.6455,0.74875,0.3522499999999999,0.24175,0.492,0.2885,0.69025,0.43,0.51075,0.11475,0.7509999999999999,0.299,0.20525,0.18,0.20375,0.26775,0.3635,0.15875,0.22525,0.18425,0.3632499999999999,0.3097499999999999,0.135,0.254,0.2584999999999999,0.1579999999999999,0.15575,0.3,0.66825,0.3455,0.1089999999999999,0.22575,0.137,0.14275,0.1455,0.1382499999999999,0.1352499999999999,0.24975,0.8214999999999999,0.12425,0.1905,0.0697499999999999,0.0705,0.23125,0.12,0.0817499999999999,0.2224999999999999,0.15525,0.1634999999999999,0.15075,0.10275,0.23225,0.0939999999999999,0.12475,0.08625,0.147,0.05625,0.90375,0.12475,0.0474999999999999,0.16775,0.31975,0.0657499999999999,0.23075,0.0795,0.18375,0.37175,0.0805,0.0885,0.1302499999999999,0.2395,0.0772499999999999,0.0715,0.10525,0.05525,0.05125,0.05425,0.15075,0.062,0.0605,0.0424999999999999,0.10525,0.8907499999999999,0.0615,0.0329999999999999,0.0802499999999999,0.192,0.0802499999999999,0.0524999999999999,0.0574999999999999,0.04225,0.1362499999999999,0.06175,0.0637499999999999,0.07,0.0615,0.18275,0.087,0.05475,0.49575,0.03525,0.05175,0.0252499999999999,0.0187499999999999,0.0717499999999999,0.025,0.03275,0.0247499999999999,0.0245,0.03375,0.0097499999999999,0.079,0.017,0.12175,0.03875,0.0305,0.0454999999999999,0.025,0.0227499999999999,0.0145,0.0185,0.0434999999999999,0.04525,0.0539999999999999,0.0795,0.028,0.0265,0.0225,0.026,0.0085,0.0222499999999999,0.0192499999999999,0.0272499999999999,0.017,0.0255,0.0132499999999999
"Black Pirate, The (1926)",0.8547499999999999,0.917,0.917,0.94525,0.917,0.74375,0.74375,0.62925,0.606,0.917,0.917,0.74375,0.58575,0.7155,0.58475,0.46025,0.479,0.24575,0.259,0.4095,0.4722499999999999,0.72775,0.3077499999999999,0.6435,0.127,0.606,0.143,0.1972499999999999,0.0627499999999999,0.302,0.2224999999999999,0.25675,0.216,0.20775,0.26825,0.283,0.24625,0.15475,0.559,0.1019999999999999,0.26825,0.32025,0.09925,0.1397499999999999,0.2544999999999999,0.4449999999999999,0.83375,0.634,0.1262499999999999,0.4265,0.29525,0.09925,0.12125,0.20325,0.1475,0.0959999999999999,0.2294999999999999,0.1875,0.0155,0.1975,0.29525,0.1195,0.1262499999999999,0.34025,0.21075,0.26125,0.09475,0.0825,0.26125,0.078,0.0339999999999999,0.05725,0.33925,0.28075,0.43625,0.1962499999999999,0.1397499999999999,0.079,0.16475,0.0277499999999999,0.70275,0.05675,0.16375,0.0672499999999999,0.0725,0.16325,0.0225,0.142,0.12175,0.286,0.0707499999999999,0.0702499999999999,0.1639999999999999,0.0252499999999999,0.11225,0.05725,0.1262499999999999,0.0399999999999999,0.11925,0.40025,0.30025,0.1325,0.0745,0.55975,0.201,0.067,0.0314999999999999,0.03175,0.6035,0.0257499999999999,0.1307499999999999,0.0787499999999999,0.03,0.15175,0.0549999999999999,0.16875,0.22475,0.0685,0.11125,0.05725,0.0832499999999999,0.0222499999999999,0.05525,0.0974999999999999,0.05075,0.10275,0.0737499999999999,0.0245,0.0125,0.13,0.0295,0.18375,0.0364999999999999,0.14475,0.0409999999999999,0.0672499999999999,0.0235,0.0339999999999999,0.0062499999999999,0.0404999999999999,0.1029999999999999,0.0162499999999999,0.0107499999999999,0.01,0.0232499999999999,0.24475,0.03875,0.0115,0.0032499999999999
Persona (1966),0.99225,0.99225,0.99225,0.97725,0.9415,0.97725,0.8387500000000001,0.97725,0.95475,0.86775,0.86775,0.7542500000000001,0.7255,0.82525,0.73825,0.77075,0.55075,0.53675,0.2309999999999999,0.3745,0.4187499999999999,0.34375,0.56375,0.3309999999999999,0.3575,0.2445,0.77075,0.23175,0.295,0.39325,0.7777499999999999,0.1134999999999999,0.798,0.3625,0.18375,0.2867499999999999,0.3329999999999999,0.36,0.1925,0.3692499999999999,0.20875,0.1402499999999999,0.1267499999999999,0.26475,0.21825,0.2425,0.1039999999999999,0.2324999999999999,0.1925,0.155,0.252,0.1074999999999999,0.197,0.1654999999999999,0.1317499999999999,0.408,0.24825,0.21975,0.22175,0.286,0.1875,0.3974999999999999,0.189,0.21,0.1725,0.1584999999999999,0.53525,0.065,0.1345,0.1387499999999999,0.4115,0.2017499999999999,0.1154999999999999,0.11725,0.0939999999999999,0.10875,0.1942499999999999,0.1402499999999999,0.23875,0.0737499999999999,0.1104999999999999,0.0645,0.1535,0.139,0.10475,0.191,0.177,0.27775,0.1024999999999999,0.0812499999999999,0.03225,0.1387499999999999,0.089,0.08775,0.09875,0.1119999999999999,0.07,0.15125,0.09775,0.1114999999999999,0.10575,0.0999999999999999,0.0712499999999999,0.143,0.0702499999999999,0.0777499999999999,0.08725,0.03925,0.05675,0.09325,0.0489999999999999,0.0665,0.0479999999999999,0.0595,0.09175,0.0574999999999999,0.0394999999999999,0.08,0.079,0.063,0.067,0.0295,0.04775,0.03025,0.0314999999999999,0.0404999999999999,0.0272499999999999,0.0434999999999999,0.04675,0.09075,0.0255,0.03475,0.0509999999999999,0.09775,0.0579999999999999,0.03025,0.0454999999999999,0.05775,0.03625,0.04575,0.028,0.0245,0.0295,0.0122499999999999,0.0212499999999999,0.015,0.0287499999999999,0.0215,0.0087499999999999
Scenes From a Marriage (Scener ur ett äktenskap) (1973),0.99475,0.983,0.973,0.973,0.91975,0.91975,0.9615,0.901,0.9615,0.49475,0.49475,0.9615,0.8042499999999999,0.8600000000000001,0.9615,0.59275,0.48375,0.3355,0.64525,0.3165,0.50825,0.4459999999999999,0.3289999999999999,0.40725,0.609,0.53425,0.6985,0.98975,0.3572499999999999,0.3409999999999999,0.303,0.311,0.67675,0.3914999999999999,0.357,0.669,0.3085,0.4347499999999999,0.1649999999999999,0.22125,0.267,0.18225,0.3087499999999999,0.8387500000000001,0.1927499999999999,0.1589999999999999,0.2774999999999999,0.15725,0.29925,0.27125,0.245,0.1699999999999999,0.17725,0.21575,0.3005,0.17925,0.15825,0.1282499999999999,0.129,0.201,0.25475,0.2825,0.33925,0.27875,0.2825,0.26175,0.35175,0.16775,0.135,0.5225,0.26625,0.1402499999999999,0.1515,0.31,0.072,0.10675,0.124,0.0802499999999999,0.1315,0.28,0.14075,0.0632499999999999,0.2329999999999999,0.2274999999999999,0.1124999999999999,0.18175,0.073,0.0722499999999999,0.377,0.2085,0.05275,0.15,0.0835,0.1347499999999999,0.118,0.09475,0.08625,0.2584999999999999,0.08925,0.1967499999999999,0.1059999999999999,0.1257499999999999,0.064,0.09425,0.15825,0.1277499999999999,0.1342499999999999,0.03475,0.0632499999999999,0.1977499999999999,0.0564999999999999,0.064,0.2835,0.0737499999999999,0.09875,0.085,0.0657499999999999,0.14125,0.0509999999999999,0.079,0.0647499999999999,0.31825,0.05825,0.0177499999999999,0.027,0.04475,0.0374999999999999,0.09125,0.14875,0.05825,0.0949999999999999,0.0574999999999999,0.04175,0.06075,0.1377499999999999,0.0247499999999999,0.12275,0.0339999999999999,0.0752499999999999,0.0725,0.03225,0.086,0.03125,0.029,0.03725,0.0197499999999999,0.0245,0.0212499999999999,0.0182499999999999
Good Morning (Ohayô) (1959),0.9775,0.934,0.8465,0.8405,0.934,0.934,0.8405,0.7582500000000001,0.704,0.70075,0.67025,0.8405,0.6895,0.70325,0.62175,0.431,0.43625,0.79725,0.6215,0.61875,0.416,0.1584999999999999,0.20975,0.32175,0.5235,0.4795,0.24125,0.29225,0.9875,0.25525,0.39525,0.2877499999999999,0.1795,0.281,0.2002499999999999,0.8382499999999999,0.4579999999999999,0.26,0.16825,0.3175,0.2002499999999999,0.33425,0.1302499999999999,0.25575,0.59625,0.60225,0.1985,0.14925,0.286,0.36675,0.08725,0.2654999999999999,0.31,0.4187499999999999,0.10175,0.15175,0.1644999999999999,0.3565,0.27075,0.14825,0.144,0.11225,0.16975,0.202,0.14225,0.27825,0.0615,0.2574999999999999,0.1745,0.1945,0.07,0.09175,0.2135,0.084,0.266,0.0605,0.122,0.0817499999999999,0.1325,0.0564999999999999,0.16675,0.704,0.09075,0.06025,0.10275,0.10125,0.1054999999999999,0.0775,0.156,0.191,0.1009999999999999,0.12325,0.54475,0.04475,0.21,0.07,0.12375,0.1445,0.38225,0.0344999999999999,0.1252499999999999,0.31,0.14,0.1034999999999999,0.0702499999999999,0.0795,0.029,0.082,0.4845,0.1714999999999999,0.0647499999999999,0.18075,0.0484999999999999,0.0652499999999999,0.089,0.0232499999999999,0.03225,0.0969999999999999,0.09325,0.1109999999999999,0.0449999999999999,0.0574999999999999,0.1124999999999999,0.064,0.03775,0.0252499999999999,0.027,0.04475,0.0715,0.05325,0.09225,0.061,0.024,0.0287499999999999,0.0479999999999999,0.0642499999999999,0.03425,0.0147499999999999,0.026,0.0329999999999999,0.0205,0.0157499999999999,0.0185,0.0185,0.0584999999999999,0.0145,0.0252499999999999,0.016,0.0055
Happy Together (a.k.a. Buenos Aires Affair) (Chun gwong cha sit) (1997),0.9965,0.99475,0.91325,0.908,0.908,0.908,0.908,0.537,0.8665,0.638,0.638,0.8665,0.908,0.651,0.8665,0.8029999999999999,0.57225,0.1925,0.8832500000000001,0.4365,0.4085,0.2002499999999999,0.2544999999999999,0.23275,0.648,0.4645,0.53525,0.4705,0.21,0.3635,0.1805,0.0707499999999999,0.208,0.2274999999999999,0.0795,0.3894999999999999,0.1699999999999999,0.2574999999999999,0.21525,0.3319999999999999,0.1079999999999999,0.17975,0.3189999999999999,0.1124999999999999,0.20725,0.174,0.15175,0.079,0.19,0.1079999999999999,0.088,0.1215,0.138,0.1387499999999999,0.10325,0.17625,0.18125,0.092,0.09,0.23825,0.20975,0.1342499999999999,0.363,0.92475,0.1029999999999999,0.1664999999999999,0.1325,0.0825,0.1415,0.28625,0.0702499999999999,0.181,0.14,0.06175,0.0852499999999999,0.10625,0.0725,0.067,0.0514999999999999,0.141,0.0697499999999999,0.03825,0.09775,0.1535,0.089,0.0905,0.22675,0.0949999999999999,0.2365,0.25425,0.03275,0.21175,0.1555,0.11125,0.1292499999999999,0.1235,0.1044999999999999,0.17325,0.0772499999999999,0.03825,0.10375,0.658,0.0944999999999999,0.0404999999999999,0.1535,0.0762499999999999,0.0642499999999999,0.0319999999999999,0.04375,0.1044999999999999,0.09125,0.1282499999999999,0.05775,0.0579999999999999,0.0825,0.0717499999999999,0.05875,0.064,0.05675,0.064,0.0292499999999999,0.0177499999999999,0.0534999999999999,0.04375,0.04175,0.0484999999999999,0.0227499999999999,0.1945,0.0504999999999999,0.0767499999999999,0.0334999999999999,0.0399999999999999,0.028,0.0262499999999999,0.16625,0.0265,0.249,0.0725,0.0494999999999999,0.04875,0.04125,0.03425,0.0414999999999999,0.028,0.0272499999999999,0.0127499999999999,0.0444999999999999,0.0319999999999999,0.0095
