movieId,fight scenes,chase,weapons,fun movie,original,predictable,vengeance,mentor,good,betrayal,catastrophe,dialogue,very funny,culture clash,runaway,light,first contact,weird,greed,life philosophy,melancholic,fantasy world,drama,not funny,surveillance,pornography,pulp,death,teen movie,adaptation,transformation,family,alter ego,buddy movie,classic car,sexy,stereotypes,life & death,creativity,80s,nudity (full frontal - brief),absurd,quirky,kidnapping,camp,independent film,childhood,unlikely friendships,farce,sacrifice,computer animation,drinking,women,california,hospital,writers,dysfunctional family,multiple storylines,internet,kick-butt women,los angeles,new jersey,mad scientist,underrated,notable nudity,hip hop,prison,irish accent,nudity (rear),road movie,queer,survival,awesome soundtrack,simple,remake,island,too long,prejudice,immortality,alternate history,islam,no plot,brothers,memory,russian,stand-up comedy,tokyo,blindness,doctors,hotel,nudity (topless - brief),race,new york city,addiction,film noir,small town,period piece,san francisco,shopping,good music,indians,trilogy,bollywood,foul language,british,desert,snakes,divorce,interracial romance,wartime,wilderness,stoner movie,dreams,too short,censorship,god,ghosts/afterlife,fashion,texas,hunting,adoption,unlikeable characters,workplace,ensemble cast,single father,reality tv,australia,directorial debut,finnish,graphic novel,cancer,robert downey jr,atheism,homeless,time,made for tv,1930s,father daughter relationship,oil,prostitution,lawyer,radio,potential oscar nom,goth,french,rebellion,wine,best of 2005,documentary
Twin Dragons (Shuang long hui) (1992),0.96775,0.8819999999999999,0.8819999999999999,0.8302499999999999,0.70975,0.5565,0.4945,0.508,0.4732499999999999,0.25,0.4165,0.2857499999999999,0.70575,0.2985,0.2624999999999999,0.5565,0.38475,0.37,0.2624999999999999,0.4605,0.37,0.21725,0.23475,0.21175,0.126,0.18475,0.1699999999999999,0.09725,0.1335,0.21225,0.2937499999999999,0.09825,0.1704999999999999,0.1034999999999999,0.4044999999999999,0.2455,0.1355,0.15375,0.239,0.0675,0.20975,0.193,0.2887499999999999,0.0534999999999999,0.0984999999999999,0.1245,0.1267499999999999,0.198,0.39425,0.0725,0.11075,0.10875,0.147,0.069,0.1252499999999999,0.2264999999999999,0.14575,0.11325,0.09775,0.26075,0.0359999999999999,0.1024999999999999,0.0979999999999999,0.1355,0.069,0.08825,0.05875,0.1094999999999999,0.08725,0.1332499999999999,0.14225,0.0519999999999999,0.1215,0.0539999999999999,0.04025,0.1245,0.1555,0.0875,0.085,0.1104999999999999,0.0745,0.09175,0.4605,0.0687499999999999,0.05875,0.068,0.14775,0.0637499999999999,0.0682499999999999,0.0665,0.05425,0.0242499999999999,0.0974999999999999,0.0429999999999999,0.0837499999999999,0.0469999999999999,0.0595,0.05025,0.03625,0.1619999999999999,0.04375,0.062,0.0657499999999999,0.0275,0.0852499999999999,0.03275,0.03875,0.04575,0.061,0.0449999999999999,0.124,0.0564999999999999,0.074,0.0715,0.05475,0.03225,0.04625,0.05075,0.0434999999999999,0.011,0.05675,0.025,0.0484999999999999,0.0404999999999999,0.0319999999999999,0.0384999999999999,0.077,0.05575,0.0939999999999999,0.03825,0.0454999999999999,0.0265,0.0464999999999999,0.0242499999999999,0.0484999999999999,0.05375,0.0439999999999999,0.0287499999999999,0.0232499999999999,0.0797499999999999,0.024,0.023,0.03125,0.03125,0.0319999999999999,0.0494999999999999,0.05625,0.0185,0.0182499999999999
Black Mask (Hak hap) (1996),0.96675,0.9405,0.9405,0.7902499999999999,0.708,0.5675,0.6775,0.50025,0.7175,0.6775,0.4145,0.47675,0.204,0.28525,0.5,0.38275,0.3139999999999999,0.5145,0.378,0.32525,0.5145,0.26175,0.28525,0.3215,0.3255,0.26425,0.415,0.14675,0.1225,0.2815,0.28,0.15575,0.7995000000000001,0.22575,0.1915,0.186,0.16525,0.353,0.3794999999999999,0.0752499999999999,0.20625,0.29,0.2654999999999999,0.092,0.23625,0.378,0.16675,0.248,0.2847499999999999,0.15275,0.1659999999999999,0.18675,0.1402499999999999,0.0835,0.24875,0.1372499999999999,0.2002499999999999,0.18025,0.09725,0.2865,0.06,0.09725,0.1927499999999999,0.09275,0.11375,0.346,0.0742499999999999,0.08975,0.11625,0.0857499999999999,0.1475,0.09275,0.1915,0.124,0.03375,0.0832499999999999,0.1322499999999999,0.10125,0.0825,0.10275,0.085,0.25775,0.1109999999999999,0.081,0.05275,0.10325,0.15425,0.10925,0.0865,0.0637499999999999,0.09775,0.0514999999999999,0.0474999999999999,0.1445,0.1785,0.085,0.09675,0.05975,0.0735,0.0605,0.062,0.0479999999999999,0.09025,0.04425,0.10525,0.031,0.05675,0.0747499999999999,0.0785,0.05825,0.1402499999999999,0.0697499999999999,0.0842499999999999,0.0484999999999999,0.077,0.0695,0.04725,0.0454999999999999,0.085,0.0404999999999999,0.0795,0.06175,0.089,0.0529999999999999,0.031,0.05375,0.089,0.074,0.0665,0.0915,0.0504999999999999,0.04275,0.0657499999999999,0.0319999999999999,0.03625,0.04625,0.0569999999999999,0.05375,0.0295,0.0514999999999999,0.02,0.03325,0.04725,0.1987499999999999,0.0474999999999999,0.0499999999999999,0.0404999999999999,0.0314999999999999,0.0319999999999999
"Golden Child, The (1986)",0.8089999999999999,0.78325,0.817,0.8580000000000001,0.733,0.817,0.4915,0.55775,0.9535,0.37775,0.45925,0.4932499999999999,0.85225,0.33725,0.4565,0.7975000000000001,0.817,0.402,0.283,0.42725,0.299,0.9535,0.31475,0.22075,0.126,0.26075,0.38025,0.16075,0.2524999999999999,0.3129999999999999,0.3585,0.2897499999999999,0.3592499999999999,0.3702499999999999,0.2997499999999999,0.32275,0.1335,0.2304999999999999,0.32375,0.883,0.24975,0.16175,0.3612499999999999,0.61825,0.28025,0.15775,0.3289999999999999,0.1704999999999999,0.18175,0.4475,0.18325,0.15775,0.12175,0.44225,0.1925,0.201,0.15275,0.17475,0.185,0.08875,0.8162499999999999,0.1134999999999999,0.35975,0.6095,0.125,0.1235,0.0994999999999999,0.1525,0.172,0.1387499999999999,0.14925,0.17525,0.1694999999999999,0.1084999999999999,0.0935,0.16275,0.0775,0.09175,0.2375,0.20875,0.11475,0.0974999999999999,0.0805,0.296,0.0807499999999999,0.1225,0.11475,0.1305,0.1855,0.1569999999999999,0.2425,0.1357499999999999,0.1144999999999999,0.05875,0.10975,0.0705,0.1099999999999999,0.1342499999999999,0.1579999999999999,0.2035,0.0735,0.08775,0.0725,0.0267499999999999,0.0842499999999999,0.12125,0.1367499999999999,0.0645,0.0737499999999999,0.064,0.1327499999999999,0.0905,0.24025,0.0464999999999999,0.09,0.08725,0.1699999999999999,0.0642499999999999,0.0409999999999999,0.06225,0.1305,0.0655,0.0792499999999999,0.0595,0.04675,0.05275,0.0662499999999999,0.0875,0.0574999999999999,0.05775,0.0569999999999999,0.1322499999999999,0.08725,0.05575,0.10625,0.0765,0.0705,0.06175,0.04275,0.0334999999999999,0.03425,0.05575,0.059,0.0885,0.03775,0.03875,0.0374999999999999,0.0429999999999999,0.0217499999999999
Assassination (1987),0.8707499999999999,0.90275,0.8592500000000001,0.8707499999999999,0.66775,0.5705,0.643,0.5405,0.75475,0.74275,0.533,0.4305,0.2155,0.437,0.25175,0.2654999999999999,0.46025,0.194,0.437,0.53225,0.46375,0.34225,0.2339999999999999,0.32725,0.75475,0.2289999999999999,0.29025,0.4595,0.28425,0.34025,0.14475,0.17725,0.1345,0.0969999999999999,0.6415,0.243,0.1679999999999999,0.2865,0.216,0.1845,0.21075,0.11925,0.20675,0.215,0.15875,0.1975,0.10175,0.17975,0.18425,0.1257499999999999,0.14425,0.09025,0.12275,0.11375,0.1285,0.1624999999999999,0.1054999999999999,0.132,0.16425,0.08925,0.06225,0.15325,0.15875,0.0692499999999999,0.1362499999999999,0.0409999999999999,0.0984999999999999,0.51125,0.1327499999999999,0.1337499999999999,0.1345,0.1745,0.071,0.09925,0.1069999999999999,0.0974999999999999,0.1654999999999999,0.09175,0.09175,0.16675,0.1009999999999999,0.08,0.066,0.0757499999999999,0.08925,0.2584999999999999,0.05625,0.1124999999999999,0.1365,0.16275,0.0419999999999999,0.0524999999999999,0.0514999999999999,0.0569999999999999,0.10225,0.127,0.0642499999999999,0.1485,0.123,0.04575,0.05375,0.04125,0.0195,0.0494999999999999,0.0574999999999999,0.0212499999999999,0.0615,0.063,0.0615,0.0549999999999999,0.0755,0.0574999999999999,0.0742499999999999,0.0469999999999999,0.0489999999999999,0.0454999999999999,0.05075,0.025,0.031,0.144,0.0384999999999999,0.03075,0.04725,0.03975,0.031,0.0414999999999999,0.0255,0.0574999999999999,0.0227499999999999,0.018,0.59475,0.03625,0.06025,0.0454999999999999,0.0564999999999999,0.0782499999999999,0.0615,0.0237499999999999,0.0182499999999999,0.0212499999999999,0.03675,0.0434999999999999,0.0429999999999999,0.04625,0.0167499999999999,0.016,0.04475,0.0544999999999999,0.0097499999999999
Wanted: Dead or Alive (1987),0.8999999999999999,0.8999999999999999,0.8999999999999999,0.78075,0.66025,0.53325,0.8445,0.5975,0.4145,0.63325,0.4539999999999999,0.72375,0.201,0.24225,0.70675,0.2199999999999999,0.28075,0.3685,0.24225,0.39375,0.33625,0.40625,0.2155,0.35475,0.32725,0.2784999999999999,0.3472499999999999,0.1952499999999999,0.17225,0.3057499999999999,0.29525,0.27425,0.14575,0.3924999999999999,0.3305,0.1997499999999999,0.14675,0.176,0.1885,0.51025,0.1225,0.1644999999999999,0.1639999999999999,0.1164999999999999,0.2199999999999999,0.1069999999999999,0.1594999999999999,0.1435,0.069,0.15575,0.17325,0.1584999999999999,0.2624999999999999,0.1064999999999999,0.1887499999999999,0.24175,0.14775,0.11425,0.218,0.0605,0.383,0.1545,0.2199999999999999,0.3037499999999999,0.2544999999999999,0.0662499999999999,0.0989999999999999,0.207,0.1297499999999999,0.0767499999999999,0.149,0.1495,0.11875,0.073,0.0429999999999999,0.119,0.0825,0.1149999999999999,0.0954999999999999,0.16125,0.2835,0.06,0.0785,0.0805,0.06025,0.11275,0.10025,0.10125,0.0722499999999999,0.11775,0.2012499999999999,0.0489999999999999,0.0712499999999999,0.0637499999999999,0.10225,0.12425,0.093,0.1325,0.09775,0.0915,0.0735,0.0389999999999999,0.05125,0.0339999999999999,0.0489999999999999,0.0404999999999999,0.289,0.0837499999999999,0.05725,0.0595,0.0837499999999999,0.0454999999999999,0.06025,0.076,0.0605,0.0384999999999999,0.0509999999999999,0.0544999999999999,0.0667499999999999,0.526,0.0429999999999999,0.0474999999999999,0.04675,0.03,0.03275,0.15525,0.0369999999999999,0.0554999999999999,0.0479999999999999,0.03825,0.08975,0.0847499999999999,0.0832499999999999,0.1029999999999999,0.0232499999999999,0.0579999999999999,0.05775,0.0212499999999999,0.081,0.0564999999999999,0.0339999999999999,0.09675,0.03225,0.04975,0.0305,0.0404999999999999,0.08925,0.028,0.0175
Universal Soldier: The Return (1999),0.98025,0.94875,0.94875,0.9005000000000001,0.8832500000000001,0.98025,0.54575,0.61825,0.6725,0.54575,0.64125,0.4375,0.3475,0.32825,0.3169999999999999,0.45925,0.64125,0.32825,0.32825,0.37375,0.35675,0.3635,0.32825,0.38325,0.1014999999999999,0.257,0.2877499999999999,0.383,0.21275,0.37825,0.2027499999999999,0.4067499999999999,0.1935,0.0767499999999999,0.2027499999999999,0.2415,0.2945,0.40075,0.191,0.208,0.2704999999999999,0.2654999999999999,0.40375,0.11275,0.3339999999999999,0.1877499999999999,0.18,0.389,0.182,0.1639999999999999,0.1932499999999999,0.11375,0.202,0.09375,0.271,0.357,0.2279999999999999,0.2219999999999999,0.40025,0.17175,0.0757499999999999,0.15125,0.2544999999999999,0.0944999999999999,0.142,0.18725,0.1195,0.11825,0.28925,0.14075,0.16225,0.28125,0.11525,0.1555,0.27575,0.14825,0.15975,0.10875,0.253,0.1699999999999999,0.1044999999999999,0.129,0.1564999999999999,0.23025,0.06175,0.1927499999999999,0.08675,0.0865,0.12375,0.0645,0.088,0.0825,0.089,0.0484999999999999,0.11475,0.0762499999999999,0.0772499999999999,0.06175,0.09125,0.0747499999999999,0.078,0.1267499999999999,0.09025,0.0712499999999999,0.0895,0.1074999999999999,0.17725,0.0742499999999999,0.1164999999999999,0.09625,0.05375,0.09125,0.14225,0.134,0.0827499999999999,0.11925,0.1069999999999999,0.0559999999999999,0.09375,0.0717499999999999,0.1267499999999999,0.071,0.1009999999999999,0.0632499999999999,0.0632499999999999,0.0625,0.11925,0.15675,0.03825,0.03075,0.05775,0.0414999999999999,0.1054999999999999,0.0414999999999999,0.15075,0.1169999999999999,0.0605,0.04625,0.0272499999999999,0.0494999999999999,0.03775,0.05825,0.065,0.03525,0.0324999999999999,0.1679999999999999,0.0359999999999999,0.04075,0.024
In Too Deep (1999),0.65075,0.4555,0.6335,0.6335,0.678,0.4205,0.61775,0.7709999999999999,0.55625,0.61775,0.46575,0.6335,0.26175,0.55625,0.4067499999999999,0.176,0.2855,0.49475,0.55625,0.5075,0.40325,0.307,0.475,0.36,0.74525,0.188,0.1745,0.2634999999999999,0.284,0.2794999999999999,0.31,0.17175,0.271,0.2634999999999999,0.15725,0.2264999999999999,0.22575,0.33825,0.14675,0.10275,0.3007499999999999,0.1355,0.179,0.1109999999999999,0.1357499999999999,0.209,0.2204999999999999,0.1972499999999999,0.0767499999999999,0.3047499999999999,0.17225,0.15925,0.09475,0.145,0.174,0.267,0.15225,0.16175,0.136,0.11225,0.243,0.67975,0.06,0.16725,0.17525,0.92,0.201,0.14775,0.3085,0.0817499999999999,0.131,0.1119999999999999,0.209,0.12175,0.174,0.0544999999999999,0.23925,0.2304999999999999,0.0944999999999999,0.137,0.156,0.0707499999999999,0.1169999999999999,0.0845,0.08,0.08775,0.059,0.0969999999999999,0.0964999999999999,0.0772499999999999,0.14,0.15275,0.0782499999999999,0.4765,0.09375,0.0797499999999999,0.0625,0.4975,0.0529999999999999,0.209,0.08,0.04075,0.0805,0.125,0.10375,0.0349999999999999,0.04975,0.0399999999999999,0.08,0.05325,0.0757499999999999,0.0755,0.0755,0.0364999999999999,0.0757499999999999,0.70075,0.04375,0.03275,0.0647499999999999,0.0282499999999999,0.0494999999999999,0.0202499999999999,0.0632499999999999,0.0534999999999999,0.0994999999999999,0.05925,0.0504999999999999,0.0632499999999999,0.04475,0.0735,0.129,0.10075,0.0949999999999999,0.0827499999999999,0.03825,0.2224999999999999,0.04725,0.0344999999999999,0.0245,0.0324999999999999,0.087,0.05825,0.18475,0.0334999999999999,0.03425,0.0295,0.0277499999999999,0.031,0.02975
Iron Eagle (1986),0.83325,0.8625,0.83325,0.81375,0.709,0.68275,0.6375,0.68225,0.718,0.4752499999999999,0.56,0.49075,0.3695,0.427,0.4762499999999999,0.60025,0.526,0.427,0.349,0.381,0.2897499999999999,0.68775,0.32075,0.34075,0.16025,0.15225,0.38525,0.3682499999999999,0.8167500000000001,0.20425,0.3047499999999999,0.4195,0.348,0.0865,0.2165,0.17425,0.3722499999999999,0.39,0.2279999999999999,0.706,0.216,0.3129999999999999,0.196,0.1775,0.34775,0.427,0.537,0.3139999999999999,0.12125,0.62525,0.311,0.427,0.2339999999999999,0.32225,0.1892499999999999,0.179,0.196,0.214,0.1649999999999999,0.081,0.0727499999999999,0.09925,0.1987499999999999,0.2254999999999999,0.1689999999999999,0.1059999999999999,0.20925,0.118,0.2105,0.1875,0.1382499999999999,0.1362499999999999,0.33525,0.1634999999999999,0.09425,0.17275,0.14675,0.4,0.067,0.1987499999999999,0.3602499999999999,0.4367499999999999,0.10125,0.1252499999999999,0.24825,0.1084999999999999,0.10625,0.12075,0.10975,0.0905,0.0979999999999999,0.2774999999999999,0.0797499999999999,0.05225,0.12075,0.08825,0.083,0.1604999999999999,0.08825,0.21075,0.076,0.0605,0.0782499999999999,0.0825,0.0767499999999999,0.306,0.2614999999999999,0.08625,0.08675,0.1955,0.06025,0.078,0.1099999999999999,0.05225,0.0657499999999999,0.1347499999999999,0.05625,0.04475,0.05575,0.0652499999999999,0.0935,0.0559999999999999,0.059,0.05425,0.0807499999999999,0.04525,0.05625,0.05875,0.0444999999999999,0.0434999999999999,0.086,0.0514999999999999,0.0645,0.05575,0.148,0.0645,0.05475,0.0569999999999999,0.16175,0.0399999999999999,0.0399999999999999,0.0954999999999999,0.0969999999999999,0.0549999999999999,0.04475,0.0554999999999999,0.0344999999999999,0.03325,0.0202499999999999
Iron Eagle II (1988),0.792,0.792,0.887,0.41025,0.8,0.887,0.7325,0.6545,0.45825,0.3685,0.4559999999999999,0.42725,0.2837499999999999,0.3279999999999999,0.4075,0.35875,0.4875,0.31825,0.3279999999999999,0.40525,0.367,0.367,0.32225,0.3409999999999999,0.175,0.1902499999999999,0.31575,0.4925,0.4459999999999999,0.255,0.18475,0.48375,0.28225,0.1124999999999999,0.2189999999999999,0.14575,0.44475,0.3399999999999999,0.187,0.3175,0.24925,0.35875,0.31425,0.0915,0.3635,0.368,0.1992499999999999,0.218,0.14725,0.27,0.23525,0.1907499999999999,0.2244999999999999,0.17675,0.1825,0.2714999999999999,0.208,0.27825,0.23425,0.0665,0.1079999999999999,0.16025,0.1525,0.10425,0.1629999999999999,0.1902499999999999,0.1435,0.1917499999999999,0.28425,0.10425,0.188,0.1185,0.1337499999999999,0.1387499999999999,0.1535,0.145,0.1044999999999999,0.156,0.10225,0.24125,0.368,0.1855,0.11125,0.1049999999999999,0.7465,0.137,0.078,0.093,0.10225,0.0827499999999999,0.0935,0.0802499999999999,0.12325,0.072,0.1347499999999999,0.092,0.0825,0.0984999999999999,0.073,0.0855,0.0672499999999999,0.0857499999999999,0.0855,0.0787499999999999,0.0772499999999999,0.38,0.0539999999999999,0.0925,0.071,0.368,0.07,0.0807499999999999,0.11875,0.0855,0.09075,0.1505,0.0792499999999999,0.04575,0.072,0.06225,0.0857499999999999,0.1445,0.11575,0.08825,0.05975,0.0832499999999999,0.071,0.0672499999999999,0.0782499999999999,0.062,0.0845,0.083,0.10375,0.0569999999999999,0.0732499999999999,0.078,0.0627499999999999,0.05525,0.0459999999999999,0.0479999999999999,0.0494999999999999,0.10925,0.10325,0.0419999999999999,0.0637499999999999,0.0564999999999999,0.05875,0.03675,0.0225
Aces: Iron Eagle III (1992),0.8899999999999999,0.8899999999999999,0.8899999999999999,0.5225,0.8145,0.8385,0.51325,0.5765,0.72225,0.491,0.43525,0.423,0.3179999999999999,0.491,0.3389999999999999,0.506,0.3784999999999999,0.3429999999999999,0.491,0.2925,0.3844999999999999,0.72225,0.27525,0.32625,0.16025,0.26225,0.39175,0.5585,0.237,0.292,0.1865,0.413,0.2847499999999999,0.04375,0.193,0.1967499999999999,0.4519999999999999,0.2355,0.1815,0.3635,0.37275,0.2495,0.3077499999999999,0.14675,0.3552499999999999,0.24175,0.1987499999999999,0.204,0.1805,0.21325,0.2905,0.1639999999999999,0.22525,0.14125,0.1835,0.4165,0.2465,0.3622499999999999,0.1987499999999999,0.0825,0.0842499999999999,0.1965,0.24575,0.0727499999999999,0.2065,0.1039999999999999,0.1352499999999999,0.213,0.3017499999999999,0.1019999999999999,0.185,0.089,0.1134999999999999,0.09575,0.72275,0.1302499999999999,0.1139999999999999,0.1357499999999999,0.08725,0.21125,0.2002499999999999,0.17425,0.1054999999999999,0.1395,0.1114999999999999,0.11275,0.1054999999999999,0.077,0.14475,0.079,0.09375,0.10375,0.1307499999999999,0.1545,0.1387499999999999,0.2012499999999999,0.0815,0.0579999999999999,0.0687499999999999,0.065,0.0657499999999999,0.061,0.0835,0.081,0.15225,0.0722499999999999,0.067,0.1054999999999999,0.0925,0.24175,0.083,0.09275,0.2304999999999999,0.0359999999999999,0.08725,0.0865,0.0935,0.0534999999999999,0.0665,0.04975,0.09725,0.1084999999999999,0.1109999999999999,0.10725,0.04825,0.129,0.03,0.071,0.04075,0.15925,0.074,0.085,0.0762499999999999,0.04875,0.0672499999999999,0.10925,0.0717499999999999,0.0499999999999999,0.0359999999999999,0.0667499999999999,0.0469999999999999,0.09625,0.04875,0.0579999999999999,0.0379999999999999,0.0359999999999999,0.04925,0.0429999999999999,0.018
Chill Factor (1999),0.9625,0.9625,0.9625,0.8460000000000001,0.712,0.7689999999999999,0.6125,0.5035,0.732,0.3934999999999999,0.732,0.53225,0.2975,0.507,0.507,0.289,0.57475,0.33675,0.33675,0.427,0.21625,0.33975,0.507,0.29625,0.1917499999999999,0.3107499999999999,0.2895,0.4375,0.3542499999999999,0.27225,0.30125,0.3245,0.195,0.67275,0.2075,0.16275,0.43425,0.22425,0.18175,0.11625,0.2485,0.1915,0.2279999999999999,0.1129999999999999,0.1664999999999999,0.0875,0.17925,0.1815,0.1064999999999999,0.2867499999999999,0.2002499999999999,0.15325,0.1282499999999999,0.1579999999999999,0.175,0.3535,0.1644999999999999,0.26125,0.2055,0.08625,0.1009999999999999,0.1684999999999999,0.4785,0.15075,0.11625,0.1089999999999999,0.252,0.1927499999999999,0.293,0.28425,0.1445,0.17625,0.0989999999999999,0.14575,0.2634999999999999,0.46225,0.61575,0.08825,0.11425,0.1574999999999999,0.14325,0.1649999999999999,0.08725,0.12125,0.1024999999999999,0.1564999999999999,0.06075,0.08675,0.16725,0.077,0.0695,0.1004999999999999,0.09325,0.0554999999999999,0.1099999999999999,0.1064999999999999,0.05975,0.0852499999999999,0.091,0.076,0.0707499999999999,0.05975,0.09825,0.078,0.06125,0.2815,0.11625,0.08825,0.0632499999999999,0.0915,0.05075,0.08825,0.086,0.21025,0.0539999999999999,0.08925,0.086,0.03075,0.0695,0.1327499999999999,0.0645,0.03775,0.0454999999999999,0.0677499999999999,0.0642499999999999,0.0615,0.04075,0.0569999999999999,0.0314999999999999,0.064,0.0847499999999999,0.0655,0.05725,0.05625,0.0595,0.068,0.0549999999999999,0.0404999999999999,0.04925,0.05125,0.064,0.2985,0.1865,0.0569999999999999,0.0319999999999999,0.0324999999999999,0.03575,0.0287499999999999,0.0152499999999999
Blue Streak (1999),0.8895,0.91525,0.8895,0.70775,0.6585,0.7862499999999999,0.51725,0.497,0.764,0.5975,0.764,0.2965,0.9645,0.5975,0.44125,0.5245,0.28125,0.40525,0.5975,0.38775,0.2664999999999999,0.3365,0.26225,0.22375,0.27075,0.208,0.1584999999999999,0.16425,0.3565,0.2584999999999999,0.25525,0.20725,0.1877499999999999,0.7375,0.2007499999999999,0.156,0.26,0.212,0.3754999999999999,0.10225,0.216,0.3057499999999999,0.1962499999999999,0.45375,0.0855,0.1945,0.17275,0.265,0.758,0.28125,0.1495,0.1945,0.11875,0.14825,0.28625,0.17825,0.1277499999999999,0.1649999999999999,0.1907499999999999,0.066,0.4955,0.22825,0.1009999999999999,0.23275,0.28075,0.38525,0.61925,0.18225,0.27,0.11725,0.122,0.1159999999999999,0.0905,0.192,0.1525,0.1104999999999999,0.10425,0.1129999999999999,0.0842499999999999,0.14375,0.1084999999999999,0.17125,0.10425,0.14925,0.1069999999999999,0.1382499999999999,0.05125,0.1119999999999999,0.10225,0.14175,0.09325,0.15325,0.0792499999999999,0.0845,0.09,0.08825,0.0857499999999999,0.3195,0.182,0.1955,0.10225,0.0564999999999999,0.0994999999999999,0.4107499999999999,0.09375,0.0705,0.03325,0.0785,0.0564999999999999,0.0732499999999999,0.0855,0.1805,0.08,0.082,0.0514999999999999,0.0414999999999999,0.15375,0.0822499999999999,0.05325,0.0705,0.0832499999999999,0.03675,0.1104999999999999,0.04075,0.05675,0.0635,0.0705,0.10675,0.04225,0.0257499999999999,0.06025,0.04075,0.0747499999999999,0.0549999999999999,0.084,0.04475,0.0379999999999999,0.0359999999999999,0.0292499999999999,0.05375,0.1074999999999999,0.16825,0.0359999999999999,0.0339999999999999,0.04625,0.0404999999999999,0.03925,0.0272499999999999,0.0215
Armour of God II: Operation Condor (Operation Condor) (Fei ying gai wak) (1991),0.95925,0.92125,0.92125,0.7542500000000001,0.6975,0.50925,0.44525,0.52375,0.587,0.2837499999999999,0.43425,0.4755,0.71625,0.4097499999999999,0.7385,0.574,0.2375,0.3395,0.3185,0.41425,0.33775,0.284,0.27825,0.2355,0.2837499999999999,0.21425,0.2455,0.1397499999999999,0.1282499999999999,0.25575,0.38175,0.1275,0.16325,0.1395,0.2845,0.24475,0.45575,0.23925,0.21475,0.1285,0.2017499999999999,0.2095,0.22075,0.08675,0.1545,0.2365,0.32075,0.24625,0.244,0.1292499999999999,0.16725,0.2365,0.52275,0.1609999999999999,0.18675,0.081,0.1654999999999999,0.10925,0.11225,0.32075,0.04975,0.11375,0.11125,0.127,0.084,0.0569999999999999,0.0832499999999999,0.09625,0.1109999999999999,0.1574999999999999,0.1415,0.1149999999999999,0.1855,0.1317499999999999,0.0282499999999999,0.20725,0.0772499999999999,0.1882499999999999,0.1267499999999999,0.11125,0.1059999999999999,0.1535,0.12175,0.079,0.0815,0.0832499999999999,0.1877499999999999,0.1099999999999999,0.09525,0.3642499999999999,0.1584999999999999,0.0707499999999999,0.04725,0.0404999999999999,0.092,0.0815,0.0974999999999999,0.079,0.0605,0.0822499999999999,0.0885,0.0752499999999999,0.084,0.03325,0.1099999999999999,0.92375,0.1225,0.1164999999999999,0.1084999999999999,0.1907499999999999,0.40725,0.0762499999999999,0.074,0.0655,0.0805,0.1405,0.065,0.0637499999999999,0.05025,0.18025,0.1009999999999999,0.027,0.0857499999999999,0.03425,0.0319999999999999,0.0394999999999999,0.126,0.0705,0.0845,0.02975,0.0354999999999999,0.0285,0.06175,0.0334999999999999,0.0574999999999999,0.0439999999999999,0.0805,0.04825,0.06125,0.0509999999999999,0.0265,0.0359999999999999,0.0267499999999999,0.05275,0.05525,0.0579999999999999,0.0627499999999999,0.03075,0.03175
