movieId,good,predictable,weapons,fight scenes,weird,first contact,catastrophe,chase,culture clash,original,dialogue,fun movie,runaway,drama,greed,betrayal,light,survival,mentor,fantasy world,vengeance,melancholic,independent film,alter ego,sacrifice,adaptation,mad scientist,drinking,computer animation,very funny,transformation,awesome soundtrack,childhood,surveillance,creativity,family,life philosophy,unlikely friendships,islam,trilogy,prejudice,good music,not funny,pornography,life & death,wartime,death,absurd,teen movie,underrated,classic car,stereotypes,immortality,alternate history,quirky,dysfunctional family,80s,tokyo,sexy,graphic novel,too long,pulp,period piece,simple,desert,rebellion,british,multiple storylines,nudity (full frontal - brief),island,california,ensemble cast,internet,memory,camp,irish accent,doctors,queer,time,foul language,snakes,too short,writers,brothers,women,no plot,robert downey jr,farce,race,ghosts/afterlife,best of 2005,dreams,nudity (topless - brief),new jersey,film noir,hospital,indians,new york city,hotel,road movie,god,blindness,1930s,small town,father daughter relationship,prison,wilderness,oil,censorship,buddy movie,san francisco,atheism,nudity (rear),hunting,directorial debut,unlikeable characters,bollywood,kick-butt women,divorce,kidnapping,cancer,addiction,workplace,stoner movie,goth,los angeles,hip hop,remake,interracial romance,australia,notable nudity,fashion,made for tv,radio,stand-up comedy,russian,reality tv,single father,shopping,adoption,potential oscar nom,texas,homeless,wine,prostitution,french,documentary,finnish,lawyer
Spider-Man (2002),0.99925,0.99675,0.99975,0.99975,0.60125,0.97175,0.9895,0.97675,0.8992500000000001,0.80175,0.8785000000000001,0.8785000000000001,0.68625,0.68625,0.561,0.786,0.69775,0.4365,0.7915000000000001,0.7765,0.968,0.4345,0.3532499999999999,0.99975,0.579,0.697,0.58625,0.2947499999999999,0.746,0.6005,0.552,0.4655,0.6075,0.3389999999999999,0.39925,0.64025,0.495,0.5565,0.1215,0.42025,0.2957499999999999,0.3532499999999999,0.34575,0.1639999999999999,0.23725,0.17225,0.3725,0.1485,0.5455,0.24325,0.20875,0.37975,0.417,0.173,0.255,0.1905,0.1714999999999999,0.1425,0.27275,0.70175,0.15925,0.31525,0.2045,0.2584999999999999,0.067,0.09325,0.2007499999999999,0.2955,0.2017499999999999,0.2219999999999999,0.25525,0.27475,0.21775,0.0994999999999999,0.2957499999999999,0.133,0.1644999999999999,0.1664999999999999,0.08725,0.2017499999999999,0.1545,0.2105,0.17125,0.127,0.129,0.0692499999999999,0.5245,0.1735,0.1382499999999999,0.3195,0.369,0.11425,0.256,0.21925,0.08625,0.20525,0.09875,0.7989999999999999,0.11175,0.079,0.0632499999999999,0.118,0.1255,0.146,0.1267499999999999,0.0959999999999999,0.059,0.069,0.0762499999999999,0.2175,0.1302499999999999,0.0499999999999999,0.0717499999999999,0.03875,0.0815,0.1297499999999999,0.177,0.0504999999999999,0.1357499999999999,0.04625,0.131,0.0847499999999999,0.0692499999999999,0.06175,0.146,0.0815,0.0835,0.0785,0.08625,0.0559999999999999,0.084,0.218,0.0805,0.08825,0.085,0.05875,0.04575,0.0605,0.10325,0.065,0.0682499999999999,0.0544999999999999,0.0815,0.0504999999999999,0.0369999999999999,0.0404999999999999,0.0329999999999999,0.0265,0.0409999999999999
Star Wars: Episode II - Attack of the Clones (2002),0.99175,0.99625,0.97725,0.97725,0.8109999999999999,0.99625,0.99175,0.97725,0.8109999999999999,0.86825,0.93925,0.908,0.40825,0.64725,0.4802499999999999,0.64725,0.55075,0.8867499999999999,0.69075,0.8772500000000001,0.5535,0.2945,0.911,0.4107499999999999,0.4385,0.24925,0.73975,0.3555,0.678,0.39225,0.51025,0.67975,0.28425,0.27675,0.3555,0.4685,0.3315,0.204,0.3189999999999999,0.9685,0.24875,0.16025,0.362,0.21275,0.20525,0.911,0.3685,0.1962499999999999,0.3075,0.1925,0.1594999999999999,0.21075,0.24875,0.273,0.1882499999999999,0.349,0.26375,0.22025,0.34675,0.15475,0.2564999999999999,0.2897499999999999,0.16525,0.23025,0.582,0.5435,0.1425,0.2835,0.2475,0.189,0.10025,0.0885,0.2274999999999999,0.1609999999999999,0.298,0.14725,0.1415,0.1785,0.2329999999999999,0.05625,0.1114999999999999,0.273,0.3359999999999999,0.0757499999999999,0.1205,0.3129999999999999,0.0677499999999999,0.09625,0.1352499999999999,0.1282499999999999,0.2199999999999999,0.0822499999999999,0.04275,0.09775,0.0989999999999999,0.0625,0.128,0.078,0.08,0.0657499999999999,0.20875,0.1317499999999999,0.088,0.0687499999999999,0.0469999999999999,0.0807499999999999,0.0479999999999999,0.0419999999999999,0.05675,0.0459999999999999,0.0752499999999999,0.10575,0.11325,0.0479999999999999,0.0574999999999999,0.0925,0.1009999999999999,0.063,0.10425,0.04775,0.0464999999999999,0.0695,0.05825,0.074,0.0369999999999999,0.03925,0.0717499999999999,0.1445,0.08975,0.0409999999999999,0.1159999999999999,0.04975,0.10675,0.05975,0.072,0.0777499999999999,0.0735,0.08,0.04325,0.0554999999999999,0.0205,0.0374999999999999,0.0292499999999999,0.0324999999999999,0.04625,0.0364999999999999,0.0242499999999999,0.03775,0.03275
Minority Report (2002),0.9875,0.99775,0.94225,0.94225,0.91125,0.99775,0.9985,0.94225,0.91075,0.90025,0.869,0.75475,0.90025,0.90025,0.90025,0.9425,0.6445,0.99775,0.71775,0.37375,0.978,0.869,0.494,0.272,0.4509999999999999,0.68675,0.58525,0.494,0.425,0.35275,0.25475,0.1282499999999999,0.24325,0.87225,0.5665,0.39025,0.3007499999999999,0.26725,0.39475,0.3369999999999999,0.2774999999999999,0.201,0.431,0.20475,0.16775,0.0807499999999999,0.21375,0.301,0.184,0.3552499999999999,0.3159999999999999,0.1795,0.0702499999999999,0.264,0.207,0.16275,0.09125,0.1604999999999999,0.1704999999999999,0.06225,0.24925,0.38075,0.21125,0.3027499999999999,0.1335,0.1624999999999999,0.2105,0.174,0.24375,0.16325,0.2025,0.0665,0.42325,0.6455,0.05825,0.4509999999999999,0.255,0.1885,0.3732499999999999,0.1932499999999999,0.0959999999999999,0.15275,0.21,0.14675,0.12125,0.213,0.04275,0.0725,0.1659999999999999,0.1205,0.11675,0.3345,0.1054999999999999,0.11875,0.4825,0.1039999999999999,0.18,0.0895,0.20775,0.1215,0.05975,0.22325,0.121,0.1465,0.11025,0.263,0.0454999999999999,0.1024999999999999,0.089,0.10675,0.1257499999999999,0.11425,0.09225,0.0875,0.1302499999999999,0.03875,0.14425,0.1014999999999999,0.1397499999999999,0.238,0.0329999999999999,0.15125,0.0802499999999999,0.0845,0.0187499999999999,0.10925,0.04075,0.04175,0.04525,0.0645,0.0745,0.122,0.06,0.0725,0.0655,0.05675,0.0394999999999999,0.1074999999999999,0.138,0.0842499999999999,0.0685,0.0672499999999999,0.0687499999999999,0.0554999999999999,0.063,0.0469999999999999,0.03375,0.019,0.25525
Equilibrium (2002),0.99775,0.99775,0.978,0.978,0.9265,0.9865,0.96425,0.978,0.9265,0.883,0.68425,0.8714999999999999,0.8872500000000001,0.8260000000000001,0.6465,0.86225,0.41525,0.9865,0.69225,0.3379999999999999,0.86225,0.8654999999999999,0.82125,0.51825,0.57625,0.4962499999999999,0.265,0.55275,0.15825,0.31725,0.5085,0.3582499999999999,0.21275,0.536,0.51125,0.17875,0.60575,0.39975,0.82125,0.3505,0.4649999999999999,0.3582499999999999,0.3854999999999999,0.4257499999999999,0.38375,0.531,0.26725,0.45675,0.12175,0.4872499999999999,0.286,0.3385,0.22625,0.2734999999999999,0.2199999999999999,0.26325,0.0949999999999999,0.16925,0.15675,0.2495,0.1169999999999999,0.28425,0.193,0.24975,0.1714999999999999,0.65475,0.2897499999999999,0.2075,0.24725,0.16025,0.09975,0.09975,0.309,0.2604999999999999,0.118,0.213,0.1515,0.14575,0.10475,0.1282499999999999,0.138,0.194,0.1019999999999999,0.3145,0.1392499999999999,0.20325,0.059,0.10125,0.124,0.1079999999999999,0.18225,0.16075,0.17125,0.1044999999999999,0.10325,0.1629999999999999,0.1175,0.0687499999999999,0.1094999999999999,0.0837499999999999,0.24225,0.33075,0.0702499999999999,0.0807499999999999,0.1335,0.11825,0.1357499999999999,0.0742499999999999,0.24925,0.0832499999999999,0.067,0.24225,0.1327499999999999,0.12325,0.3742499999999999,0.1305,0.1689999999999999,0.215,0.0835,0.0504999999999999,0.1205,0.4605,0.072,0.11125,0.1755,0.0745,0.04575,0.077,0.1069999999999999,0.06125,0.1119999999999999,0.08725,0.06025,0.04125,0.068,0.0737499999999999,0.0647499999999999,0.0772499999999999,0.068,0.0655,0.0855,0.04325,0.0792499999999999,0.03625,0.0725,0.04825,0.026,0.0489999999999999,0.018
"Lord of the Rings: The Two Towers, The (2002)",0.98625,0.9705,0.97725,0.97725,0.982,0.96775,0.9705,0.933,0.9935,0.9465,0.97375,0.959,0.90625,0.982,0.982,0.7305,0.92475,0.4715,0.64825,0.99775,0.80175,0.93775,0.88375,0.414,0.58625,0.98275,0.57025,0.7065,0.74375,0.47575,0.4235,0.9725,0.42,0.607,0.357,0.53375,0.46825,0.91275,0.3369999999999999,0.99475,0.58625,0.7745,0.34575,0.217,0.27275,0.88375,0.20825,0.1372499999999999,0.2724999999999999,0.247,0.381,0.20625,0.273,0.2065,0.16375,0.3235,0.22775,0.1465,0.21275,0.21125,0.8952500000000001,0.1975,0.2239999999999999,0.15925,0.25125,0.3365,0.27025,0.7829999999999999,0.25,0.15275,0.14675,0.59725,0.20875,0.088,0.18325,0.354,0.0822499999999999,0.211,0.1175,0.1689999999999999,0.17525,0.2405,0.151,0.11625,0.10525,0.10425,0.1149999999999999,0.1387499999999999,0.0959999999999999,0.12375,0.1674999999999999,0.09075,0.074,0.079,0.1555,0.0787499999999999,0.09425,0.04475,0.09425,0.14175,0.0707499999999999,0.1079999999999999,0.1159999999999999,0.0974999999999999,0.093,0.10025,0.138,0.1124999999999999,0.09225,0.09,0.0514999999999999,0.10225,0.05075,0.065,0.076,0.0625,0.1074999999999999,0.0652499999999999,0.061,0.0635,0.0767499999999999,0.1245,0.0675,0.09925,0.1262499999999999,0.15425,0.0399999999999999,0.0252499999999999,0.05725,0.0682499999999999,0.0399999999999999,0.04625,0.1104999999999999,0.03975,0.0675,0.086,0.03625,0.0205,0.0697499999999999,0.04625,0.0519999999999999,0.0414999999999999,0.03225,0.04825,0.0414999999999999,0.05975,0.0339999999999999,0.0409999999999999,0.0374999999999999
X2: X-Men United (2003),0.9985,0.996,0.999,0.999,0.69125,0.9595,0.98725,0.982,0.8022499999999999,0.7962499999999999,0.8747499999999999,0.89625,0.69125,0.6855,0.6855,0.69125,0.683,0.69075,0.681,0.69125,0.8440000000000001,0.3492499999999999,0.36875,0.999,0.78775,0.61175,0.52575,0.36875,0.51275,0.59725,0.579,0.47675,0.289,0.30025,0.4215,0.6055,0.51825,0.51775,0.239,0.666,0.3145,0.24075,0.33575,0.1599999999999999,0.16275,0.31125,0.26425,0.21575,0.5025,0.25625,0.22275,0.3265,0.25475,0.1397499999999999,0.2314999999999999,0.26175,0.11825,0.254,0.29,0.745,0.21675,0.2309999999999999,0.1305,0.20825,0.1099999999999999,0.11075,0.194,0.3944999999999999,0.17975,0.17175,0.2125,0.7629999999999999,0.195,0.10575,0.17825,0.1375,0.135,0.21,0.0815,0.1265,0.085,0.31725,0.28425,0.1109999999999999,0.15525,0.16475,0.36175,0.1395,0.141,0.33275,0.3635,0.084,0.09725,0.1684999999999999,0.09925,0.153,0.066,0.1674999999999999,0.1074999999999999,0.0994999999999999,0.0519999999999999,0.1292499999999999,0.066,0.14875,0.08775,0.2175,0.0434999999999999,0.08975,0.079,0.1282499999999999,0.1164999999999999,0.05175,0.09425,0.04675,0.0735,0.22275,0.09525,0.12225,0.1435,0.0842499999999999,0.0787499999999999,0.09175,0.10375,0.0715,0.11875,0.073,0.0847499999999999,0.0489999999999999,0.0534999999999999,0.0715,0.06225,0.1149999999999999,0.069,0.0504999999999999,0.09125,0.067,0.0574999999999999,0.03875,0.1317499999999999,0.063,0.0772499999999999,0.0529999999999999,0.05325,0.1024999999999999,0.03675,0.05825,0.03,0.03075,0.0379999999999999
Laputa: Castle in the Sky (Tenkû no shiro Rapyuta) (1986),0.8999999999999999,0.68175,0.4795,0.4795,0.99075,0.68175,0.61775,0.5425,0.91725,0.91375,0.837,0.45325,0.837,0.8554999999999999,0.8554999999999999,0.7847500000000001,0.99075,0.68175,0.635,0.98325,0.54325,0.837,0.75875,0.33825,0.34225,0.408,0.25275,0.75875,0.8759999999999999,0.40725,0.56,0.7405,0.8514999999999999,0.32725,0.637,0.51775,0.3299999999999999,0.6645,0.384,0.1185,0.34225,0.7405,0.31125,0.3219999999999999,0.3712499999999999,0.18375,0.2219999999999999,0.1604999999999999,0.22725,0.4135,0.36875,0.288,0.20775,0.3005,0.35475,0.3045,0.24975,0.69425,0.24275,0.17225,0.21125,0.1932499999999999,0.2045,0.38775,0.1535,0.1915,0.3682499999999999,0.18625,0.26875,0.4235,0.10675,0.0747499999999999,0.16975,0.21975,0.0632499999999999,0.20375,0.1019999999999999,0.2015,0.085,0.2897499999999999,0.09475,0.0539999999999999,0.1175,0.1555,0.16275,0.093,0.0359999999999999,0.17475,0.1255,0.085,0.0772499999999999,0.4545,0.14575,0.126,0.16775,0.16425,0.18575,0.0529999999999999,0.0959999999999999,0.0964999999999999,0.0569999999999999,0.14775,0.172,0.18075,0.15025,0.10825,0.26025,0.11175,0.177,0.03575,0.07,0.1139999999999999,0.084,0.0549999999999999,0.2105,0.0275,0.1967499999999999,0.11325,0.06175,0.1272499999999999,0.0519999999999999,0.0767499999999999,0.142,0.149,0.09875,0.06075,0.04825,0.017,0.10675,0.08825,0.04625,0.0524999999999999,0.0994999999999999,0.0999999999999999,0.0802499999999999,0.079,0.03325,0.03775,0.0162499999999999,0.09025,0.12025,0.05975,0.0404999999999999,0.04125,0.0792499999999999,0.1124999999999999,0.04275,0.05325,0.027
"Matrix Reloaded, The (2003)",0.98375,0.98375,0.983,0.98925,0.97,0.98375,0.98375,0.983,0.97,0.8672500000000001,0.84825,0.94825,0.71625,0.71625,0.71625,0.713,0.4765,0.92875,0.6545,0.7597499999999999,0.5935,0.61,0.92025,0.53925,0.48475,0.3259999999999999,0.647,0.4207499999999999,0.516,0.3315,0.3705,0.46225,0.1669999999999999,0.4127499999999999,0.4479999999999999,0.206,0.55725,0.14575,0.92025,0.963,0.1877499999999999,0.1267499999999999,0.3595,0.26575,0.32125,0.2935,0.2269999999999999,0.26875,0.16725,0.2294999999999999,0.1887499999999999,0.2324999999999999,0.514,0.202,0.15825,0.15325,0.074,0.32125,0.2835,0.3914999999999999,0.4489999999999999,0.1609999999999999,0.11125,0.2415,0.1935,0.33475,0.1084999999999999,0.2204999999999999,0.26125,0.14125,0.0935,0.05925,0.635,0.38675,0.0925,0.1195,0.10475,0.1525,0.35375,0.1094999999999999,0.11175,0.16525,0.1352499999999999,0.31275,0.151,0.292,0.06025,0.08975,0.1159999999999999,0.13,0.11175,0.1679999999999999,0.0692499999999999,0.08825,0.08675,0.11525,0.087,0.077,0.087,0.10375,0.26075,0.2299999999999999,0.05025,0.063,0.0697499999999999,0.0939999999999999,0.0595,0.0554999999999999,0.081,0.0767499999999999,0.0852499999999999,0.1345,0.1114999999999999,0.0272499999999999,0.0675,0.0777499999999999,0.0994999999999999,0.2405,0.092,0.04275,0.0524999999999999,0.0519999999999999,0.083,0.0827499999999999,0.0464999999999999,0.0534999999999999,0.0752499999999999,0.121,0.0727499999999999,0.0554999999999999,0.122,0.0672499999999999,0.0524999999999999,0.03675,0.077,0.0499999999999999,0.05875,0.0655,0.09125,0.0652499999999999,0.03575,0.0344999999999999,0.04825,0.03675,0.0389999999999999,0.076,0.0267499999999999,0.0282499999999999,0.0319999999999999
"Long Ships, The (1963)",0.8979999999999999,0.8162499999999999,0.85825,0.85825,0.72825,0.76725,0.786,0.85825,0.8979999999999999,0.87225,0.8002499999999999,0.97225,0.885,0.885,0.607,0.711,0.8932500000000001,0.2644999999999999,0.8467499999999999,0.875,0.6015,0.68375,0.8467499999999999,0.5815,0.8467499999999999,0.92525,0.63325,0.374,0.42,0.8932500000000001,0.5455,0.4095,0.437,0.3542499999999999,0.4024999999999999,0.31925,0.12175,0.301,0.897,0.3285,0.8467499999999999,0.4815,0.32175,0.35175,0.3355,0.3325,0.28625,0.84375,0.629,0.382,0.1004999999999999,0.308,0.4307499999999999,0.3964999999999999,0.2115,0.14075,0.5085,0.121,0.43925,0.0735,0.58275,0.481,0.67425,0.2125,0.74475,0.2105,0.1287499999999999,0.3025,0.403,0.18,0.5745,0.1094999999999999,0.486,0.09575,0.33525,0.1185,0.57525,0.124,0.0419999999999999,0.1515,0.20425,0.4489999999999999,0.1525,0.16225,0.071,0.0242499999999999,0.0959999999999999,0.46575,0.57625,0.076,0.177,0.12175,0.1475,0.2115,0.1169999999999999,0.1785,0.17925,0.09475,0.16575,0.2997499999999999,0.307,0.253,0.293,0.21325,0.0135,0.2794999999999999,0.04125,0.0782499999999999,0.127,0.05925,0.0785,0.277,0.3055,0.12125,0.0687499999999999,0.0677499999999999,0.0394999999999999,0.0845,0.0817499999999999,0.3015,0.04125,0.05825,0.05425,0.1305,0.03125,0.11875,0.02975,0.0429999999999999,0.94825,0.0349999999999999,0.1564999999999999,0.0665,0.15775,0.0539999999999999,0.03975,0.146,0.0409999999999999,0.0147499999999999,0.0725,0.023,0.0215,0.0797499999999999,0.013,0.0132499999999999,0.03475,0.03925,0.013,0.0595,0.0469999999999999
Pirates of the Caribbean: The Curse of the Black Pearl (2003),0.932,0.91125,0.96875,0.96875,0.837,0.8865000000000001,0.91125,0.96875,0.8932500000000001,0.83925,0.7365,0.932,0.6815,0.837,0.837,0.7589999999999999,0.861,0.3389999999999999,0.6495,0.8245,0.8085,0.46525,0.71375,0.4575,0.4745,0.57025,0.37825,0.379,0.46125,0.861,0.52675,0.8180000000000001,0.508,0.388,0.3309999999999999,0.6765,0.45175,0.54575,0.20575,0.4912499999999999,0.4745,0.71375,0.26625,0.14775,0.2229999999999999,0.519,0.1765,0.3007499999999999,0.488,0.363,0.3025,0.6745,0.39275,0.26175,0.653,0.172,0.1215,0.0905,0.4125,0.147,0.39,0.2794999999999999,0.34125,0.23525,0.283,0.1109999999999999,0.4177499999999999,0.2229999999999999,0.1064999999999999,0.5025,0.205,0.23925,0.211,0.193,0.17075,0.27725,0.11225,0.21175,0.1594999999999999,0.23675,0.2219999999999999,0.236,0.1594999999999999,0.16875,0.1397499999999999,0.2244999999999999,0.18525,0.51125,0.1357499999999999,0.63725,0.1352499999999999,0.0974999999999999,0.0712499999999999,0.1845,0.0925,0.0822499999999999,0.17225,0.0772499999999999,0.11025,0.1019999999999999,0.04775,0.1129999999999999,0.12225,0.17875,0.15925,0.177,0.145,0.1009999999999999,0.0715,0.24475,0.08675,0.0822499999999999,0.0707499999999999,0.0845,0.10325,0.079,0.1952499999999999,0.10125,0.084,0.3784999999999999,0.078,0.0564999999999999,0.0767499999999999,0.05725,0.0964999999999999,0.05125,0.0584999999999999,0.064,0.10675,0.079,0.0672499999999999,0.1885,0.05375,0.18375,0.0645,0.11825,0.073,0.04025,0.0775,0.05425,0.05675,0.0857499999999999,0.03325,0.0574999999999999,0.0374999999999999,0.04425,0.03425,0.05425,0.0257499999999999
"Blood of Heroes, The (Salute of the Jugger, The) (1989)",0.65325,0.9785,0.6535,0.815,0.915,0.9785,0.924,0.6535,0.67675,0.79975,0.7502500000000001,0.815,0.63725,0.671,0.63225,0.941,0.50975,0.9785,0.84425,0.73625,0.941,0.622,0.7175,0.632,0.2574999999999999,0.56275,0.494,0.32225,0.1367499999999999,0.20775,0.4435,0.39375,0.1614999999999999,0.3065,0.2624999999999999,0.0627499999999999,0.353,0.191,0.30025,0.09825,0.2574999999999999,0.265,0.373,0.703,0.25775,0.079,0.36075,0.27675,0.3964999999999999,0.50175,0.31875,0.2995,0.29725,0.15375,0.436,0.1955,0.27575,0.14875,0.51525,0.0865,0.1634999999999999,0.56225,0.1912499999999999,0.1745,0.8280000000000001,0.145,0.2375,0.32125,0.32625,0.1362499999999999,0.3532499999999999,0.239,0.12,0.27475,0.3379999999999999,0.296,0.0584999999999999,0.16275,0.0257499999999999,0.1704999999999999,0.12075,0.0469999999999999,0.1709999999999999,0.1335,0.10025,0.1325,0.1579999999999999,0.1302499999999999,0.075,0.2415,0.28125,0.16575,0.213,0.45575,0.1745,0.1505,0.03675,0.1069999999999999,0.1034999999999999,0.14075,0.1129999999999999,0.295,0.1287499999999999,0.382,0.1614999999999999,0.127,0.242,0.2234999999999999,0.16925,0.151,0.0389999999999999,0.11925,0.1375,0.1714999999999999,0.17075,0.1704999999999999,0.2017499999999999,0.26325,0.04725,0.0974999999999999,0.04025,0.3255,0.09525,0.0755,0.1892499999999999,0.15875,0.05025,0.0499999999999999,0.03625,0.622,0.0762499999999999,0.0825,0.1332499999999999,0.0915,0.0807499999999999,0.068,0.0939999999999999,0.0165,0.0272499999999999,0.0812499999999999,0.0394999999999999,0.1619999999999999,0.04525,0.0697499999999999,0.05675,0.08975,0.0745,0.04875,0.0192499999999999
"Matrix Revolutions, The (2003)",0.98075,0.98075,0.9765,0.97975,0.96925,0.98075,0.98075,0.9765,0.96925,0.8262499999999999,0.7215,0.8634999999999999,0.619,0.60625,0.581,0.60625,0.4489999999999999,0.911,0.55775,0.728,0.43825,0.76725,0.9625,0.3522499999999999,0.70825,0.27325,0.5215,0.2875,0.37175,0.305,0.37675,0.212,0.1295,0.3057499999999999,0.4024999999999999,0.1845,0.392,0.17425,0.9625,0.98975,0.17525,0.0817499999999999,0.37825,0.194,0.45125,0.469,0.303,0.20425,0.14825,0.259,0.16425,0.20525,0.4227499999999999,0.2224999999999999,0.15875,0.132,0.0732499999999999,0.276,0.1445,0.26325,0.241,0.1465,0.1049999999999999,0.2554999999999999,0.22275,0.38975,0.087,0.5255,0.18525,0.15175,0.0755,0.0635,0.545,0.3725,0.09175,0.1252499999999999,0.11925,0.1397499999999999,0.3279999999999999,0.04025,0.0715,0.1579999999999999,0.17575,0.32625,0.1455,0.15225,0.0499999999999999,0.084,0.141,0.178,0.0762499999999999,0.1104999999999999,0.05375,0.1275,0.0817499999999999,0.1265,0.0989999999999999,0.0745,0.09075,0.09775,0.28325,0.2524999999999999,0.05025,0.0637499999999999,0.04725,0.083,0.05775,0.05475,0.0549999999999999,0.04225,0.05075,0.15825,0.11775,0.0344999999999999,0.05175,0.09075,0.09875,0.15575,0.071,0.0449999999999999,0.0574999999999999,0.0534999999999999,0.08775,0.0752499999999999,0.04775,0.0469999999999999,0.0514999999999999,0.1392499999999999,0.0685,0.05675,0.081,0.079,0.0489999999999999,0.04575,0.073,0.0655,0.0865,0.0647499999999999,0.0777499999999999,0.05875,0.0212499999999999,0.0334999999999999,0.05925,0.0349999999999999,0.04175,0.04525,0.0242499999999999,0.03275,0.03125
WarGames (1983),0.95925,0.95925,0.813,0.6475,0.63175,0.95925,0.95925,0.61775,0.59175,0.7669999999999999,0.6475,0.84425,0.82775,0.59175,0.59175,0.69425,0.82775,0.7717499999999999,0.704,0.4347499999999999,0.2837499999999999,0.44775,0.56425,0.20425,0.3339999999999999,0.26425,0.574,0.38,0.4982499999999999,0.46875,0.389,0.4659999999999999,0.8959999999999999,0.69425,0.3339999999999999,0.405,0.3057499999999999,0.30025,0.54975,0.077,0.54975,0.32175,0.393,0.193,0.2895,0.56425,0.1465,0.2495,0.8105,0.37675,0.2239999999999999,0.3485,0.0687499999999999,0.32175,0.16275,0.14525,0.96475,0.1044999999999999,0.32525,0.04075,0.0865,0.149,0.3685,0.26025,0.25475,0.21475,0.21325,0.1277499999999999,0.1725,0.22375,0.501,0.12325,0.7682500000000001,0.14475,0.3455,0.1735,0.183,0.179,0.4295,0.2855,0.1709999999999999,0.06075,0.1624999999999999,0.0805,0.1385,0.0667499999999999,0.08725,0.2214999999999999,0.2877499999999999,0.0737499999999999,0.0544999999999999,0.09575,0.24925,0.08975,0.0885,0.09125,0.1282499999999999,0.10525,0.1555,0.1044999999999999,0.05125,0.1545,0.1362499999999999,0.26875,0.0534999999999999,0.0905,0.0652499999999999,0.15275,0.26475,0.12025,0.1332499999999999,0.07,0.09975,0.05875,0.137,0.05725,0.091,0.04925,0.09475,0.0509999999999999,0.02975,0.05925,0.16625,0.11875,0.029,0.064,0.0574999999999999,0.0595,0.2664999999999999,0.0625,0.1154999999999999,0.10625,0.15275,0.2289999999999999,0.08625,0.126,0.05425,0.04825,0.09975,0.04225,0.0287499999999999,0.0815,0.02,0.03825,0.0334999999999999,0.0364999999999999,0.03875,0.023,0.0835
Nausicaä of the Valley of the Wind (Kaze no tani no Naushika) (1984),0.8285,0.8732500000000001,0.56325,0.597,0.95425,0.8732500000000001,0.92175,0.25,0.88825,0.8892500000000001,0.8772500000000001,0.36175,0.8772500000000001,0.88825,0.88825,0.6845,0.95425,0.906,0.71525,0.9585,0.54825,0.8772500000000001,0.77675,0.4225,0.52325,0.4615,0.3452499999999999,0.7569999999999999,0.8645,0.296,0.5565,0.77675,0.7135,0.2624999999999999,0.479,0.2925,0.3129999999999999,0.73875,0.4227499999999999,0.16575,0.4599999999999999,0.77675,0.3532499999999999,0.3455,0.3165,0.6295,0.2294999999999999,0.24775,0.16275,0.34875,0.34875,0.2774999999999999,0.1902499999999999,0.28725,0.3205,0.29825,0.2935,0.713,0.23775,0.32225,0.4489999999999999,0.1475,0.2035,0.3045,0.37075,0.23525,0.295,0.207,0.23375,0.1044999999999999,0.1059999999999999,0.1252499999999999,0.10125,0.212,0.073,0.2135,0.1064999999999999,0.179,0.0782499999999999,0.08875,0.1387499999999999,0.0272499999999999,0.121,0.1525,0.15925,0.05775,0.0434999999999999,0.12125,0.1345,0.04075,0.2794999999999999,0.2564999999999999,0.134,0.08825,0.3249999999999999,0.1317499999999999,0.1649999999999999,0.04225,0.1139999999999999,0.1004999999999999,0.15275,0.1634999999999999,0.14875,0.15975,0.1352499999999999,0.10475,0.3117499999999999,0.0979999999999999,0.16275,0.0255,0.0459999999999999,0.129,0.09025,0.10575,0.27425,0.0474999999999999,0.16625,0.0949999999999999,0.0637499999999999,0.0667499999999999,0.04575,0.0645,0.1694999999999999,0.14375,0.1034999999999999,0.0285,0.03925,0.0175,0.08975,0.0847499999999999,0.0319999999999999,0.0359999999999999,0.0757499999999999,0.0815,0.0885,0.08625,0.03275,0.026,0.011,0.1114999999999999,0.09575,0.071,0.04675,0.04025,0.10625,0.0979999999999999,0.067,0.0579999999999999,0.027
