movieId,first contact,predictable,fight scenes,catastrophe,original,chase,weapons,survival,good,dialogue,weird,mad scientist,mentor,fantasy world,very funny,vengeance,greed,fun movie,surveillance,adaptation,transformation,runaway,light,family,not funny,life philosophy,betrayal,drama,culture clash,melancholic,pulp,camp,sacrifice,teen movie,computer animation,creativity,death,pornography,alter ego,life & death,internet,island,absurd,immortality,quirky,writers,stereotypes,nudity (full frontal - brief),sexy,god,remake,dysfunctional family,underrated,islam,childhood,desert,classic car,memory,doctors,independent film,women,unlikely friendships,multiple storylines,alternate history,california,farce,80s,hospital,snakes,new jersey,no plot,drinking,prejudice,nudity (rear),queer,simple,irish accent,too long,unlikeable characters,trilogy,road movie,race,too short,blindness,notable nudity,small town,atheism,awesome soundtrack,period piece,los angeles,new york city,tokyo,film noir,prison,dreams,indians,british,made for tv,time,wartime,kick-butt women,wilderness,stand-up comedy,hotel,hunting,nudity (topless - brief),san francisco,good music,russian,graphic novel,hip hop,reality tv,radio,shopping,kidnapping,bollywood,ghosts/afterlife,brothers,interracial romance,single father,stoner movie,workplace,ensemble cast,fashion,adoption,divorce,goth,oil,addiction,foul language,rebellion,censorship,finnish,directorial debut,australia,cancer,1930s,buddy movie,homeless,father daughter relationship,robert downey jr,texas,best of 2005,prostitution,wine,potential oscar nom,lawyer,french,documentary
Godzilla 2000 (Gojira ni-sen mireniamu) (1999),0.9375,0.79575,0.9375,0.79575,0.772,0.46475,0.77525,0.668,0.46175,0.69825,0.38,0.92325,0.5165,0.549,0.51425,0.42125,0.38,0.47975,0.50025,0.35975,0.52825,0.2794999999999999,0.33575,0.3249999999999999,0.3702499999999999,0.2837499999999999,0.243,0.348,0.348,0.3794999999999999,0.25725,0.561,0.238,0.1377499999999999,0.53425,0.2329999999999999,0.17475,0.22625,0.4,0.25325,0.1445,0.54475,0.14725,0.3195,0.20725,0.21625,0.14375,0.1995,0.24425,0.1415,0.1644999999999999,0.263,0.11025,0.08875,0.26175,0.1114999999999999,0.2229999999999999,0.2185,0.2319999999999999,0.1252499999999999,0.11625,0.1644999999999999,0.266,0.133,0.273,0.2264999999999999,0.198,0.17375,0.2425,0.1915,0.1689999999999999,0.17875,0.066,0.0999999999999999,0.15625,0.17275,0.144,0.14225,0.04425,0.1185,0.09175,0.0742499999999999,0.0662499999999999,0.16825,0.0822499999999999,0.0999999999999999,0.067,0.148,0.063,0.0944999999999999,0.1564999999999999,0.9475,0.1084999999999999,0.0837499999999999,0.15725,0.0652499999999999,0.0817499999999999,0.0715,0.0662499999999999,0.0499999999999999,0.1267499999999999,0.0812499999999999,0.118,0.0702499999999999,0.06075,0.0994999999999999,0.0534999999999999,0.11025,0.0554999999999999,0.0444999999999999,0.09175,0.06025,0.09575,0.06125,0.0514999999999999,0.093,0.0524999999999999,0.077,0.0775,0.0464999999999999,0.0865,0.089,0.0712499999999999,0.069,0.0625,0.05725,0.03975,0.06175,0.067,0.0845,0.026,0.0414999999999999,0.0275,0.05175,0.04675,0.06175,0.0662499999999999,0.0574999999999999,0.0429999999999999,0.05975,0.0494999999999999,0.04325,0.0792499999999999,0.04525,0.03925,0.086,0.0275,0.0384999999999999,0.03025
Runaway (1984),0.99075,0.64375,0.78,0.95625,0.7729999999999999,0.93125,0.78,0.99075,0.51375,0.5485,0.30625,0.9005000000000001,0.50975,0.32475,0.56825,0.511,0.3385,0.68525,0.3385,0.2284999999999999,0.3139999999999999,0.94,0.427,0.31825,0.36175,0.362,0.27675,0.32975,0.2294999999999999,0.25275,0.6355,0.16575,0.2475,0.2845,0.2504999999999999,0.24425,0.1967499999999999,0.16875,0.1599999999999999,0.128,0.2425,0.17575,0.27975,0.23375,0.2345,0.18675,0.25525,0.1892499999999999,0.237,0.12325,0.0519999999999999,0.1735,0.23825,0.0885,0.3087499999999999,0.15875,0.16575,0.3732499999999999,0.17125,0.10625,0.1564999999999999,0.16275,0.149,0.1405,0.21875,0.154,0.46375,0.0964999999999999,0.1704999999999999,0.1109999999999999,0.16975,0.2045,0.09275,0.0974999999999999,0.1402499999999999,0.12475,0.154,0.10125,0.1044999999999999,0.04675,0.1225,0.21675,0.04025,0.0827499999999999,0.14675,0.0964999999999999,0.075,0.1159999999999999,0.0915,0.0757499999999999,0.067,0.068,0.09675,0.08925,0.0979999999999999,0.0665,0.0925,0.0514999999999999,0.137,0.0722499999999999,0.0925,0.09975,0.11075,0.16025,0.2917499999999999,0.10875,0.1039999999999999,0.0625,0.05375,0.03075,0.0905,0.0865,0.08825,0.17575,0.284,0.1455,0.0409999999999999,0.05425,0.0677499999999999,0.04875,0.06225,0.12175,0.04525,0.10675,0.09375,0.068,0.0267499999999999,0.1307499999999999,0.0499999999999999,0.0564999999999999,0.0529999999999999,0.0637499999999999,0.03475,0.092,0.0655,0.0374999999999999,0.0682499999999999,0.05575,0.0374999999999999,0.04675,0.03325,0.0344999999999999,0.0282499999999999,0.03075,0.03425,0.04075,0.0384999999999999,0.0359999999999999,0.0192499999999999
Red Planet (2000),0.9975,0.8867499999999999,0.93625,0.9605,0.75875,0.59725,0.59675,0.9005000000000001,0.544,0.55825,0.58675,0.63375,0.4379999999999999,0.505,0.479,0.362,0.58675,0.3107499999999999,0.3562499999999999,0.25625,0.41625,0.39275,0.2955,0.1917499999999999,0.3405,0.3492499999999999,0.2234999999999999,0.362,0.3335,0.3335,0.2624999999999999,0.15275,0.53475,0.1795,0.41225,0.31375,0.33275,0.1952499999999999,0.1282499999999999,0.27725,0.475,0.20775,0.32425,0.286,0.24125,0.21075,0.2224999999999999,0.217,0.181,0.56025,0.11375,0.185,0.22975,0.24425,0.09625,0.44825,0.1765,0.269,0.192,0.09575,0.1372499999999999,0.1345,0.173,0.2175,0.16375,0.1064999999999999,0.088,0.1892499999999999,0.066,0.133,0.3155,0.1455,0.081,0.38075,0.1262499999999999,0.1887499999999999,0.1215,0.11225,0.1372499999999999,0.0737499999999999,0.1267499999999999,0.1965,0.09225,0.1262499999999999,0.09625,0.0727499999999999,0.48975,0.0742499999999999,0.08625,0.1074999999999999,0.0559999999999999,0.0595,0.09775,0.08725,0.1034999999999999,0.1094999999999999,0.0682499999999999,0.0805,0.1445,0.0745,0.086,0.0569999999999999,0.0949999999999999,0.0787499999999999,0.14875,0.249,0.0645,0.10775,0.2425,0.0319999999999999,0.09475,0.04975,0.27825,0.065,0.05675,0.0722499999999999,0.0424999999999999,0.0579999999999999,0.0712499999999999,0.0747499999999999,0.0915,0.092,0.06125,0.04525,0.0717499999999999,0.06125,0.03525,0.1195,0.05825,0.05375,0.0374999999999999,0.05625,0.0334999999999999,0.05725,0.0635,0.0549999999999999,0.0449999999999999,0.04125,0.03525,0.0389999999999999,0.03375,0.03775,0.0257499999999999,0.0329999999999999,0.03025,0.04225,0.03125,0.0369999999999999,0.0202499999999999
"6th Day, The (2000)",0.99475,0.8029999999999999,0.98575,0.92975,0.7629999999999999,0.98575,0.98575,0.9925,0.69575,0.4004999999999999,0.39025,0.6505,0.49075,0.30425,0.3582499999999999,0.41225,0.44275,0.5755,0.5745,0.2684999999999999,0.46025,0.3974999999999999,0.239,0.3642499999999999,0.3742499999999999,0.3655,0.287,0.3974999999999999,0.3974999999999999,0.39025,0.4085,0.1689999999999999,0.3025,0.3645,0.2269999999999999,0.33625,0.27675,0.22475,0.1725,0.31025,0.3275,0.1599999999999999,0.1674999999999999,0.8492500000000001,0.17075,0.1815,0.1545,0.2135,0.17175,0.1922499999999999,0.149,0.1694999999999999,0.35375,0.1059999999999999,0.28325,0.092,0.1947499999999999,0.53625,0.1599999999999999,0.1372499999999999,0.1287499999999999,0.1902499999999999,0.1545,0.14625,0.2955,0.0762499999999999,0.10625,0.12225,0.1475,0.175,0.195,0.0832499999999999,0.10275,0.1735,0.1235,0.14875,0.0842499999999999,0.1154999999999999,0.10725,0.0797499999999999,0.09375,0.11875,0.09775,0.10675,0.0974999999999999,0.0885,0.11425,0.06125,0.1455,0.11775,0.0857499999999999,0.0777499999999999,0.092,0.1054999999999999,0.0935,0.0584999999999999,0.0657499999999999,0.0605,0.12475,0.076,0.09875,0.04025,0.0655,0.0595,0.09675,0.30725,0.084,0.0777499999999999,0.067,0.0379999999999999,0.1185,0.09125,0.0429999999999999,0.12175,0.15325,0.0755,0.0812499999999999,0.0605,0.065,0.12225,0.074,0.0737499999999999,0.04525,0.149,0.1094999999999999,0.073,0.04775,0.08675,0.04475,0.0394999999999999,0.0344999999999999,0.075,0.03025,0.0494999999999999,0.0282499999999999,0.09225,0.04325,0.2022499999999999,0.04925,0.06,0.0807499999999999,0.0305,0.0242499999999999,0.03125,0.0334999999999999,0.031,0.04625,0.03625,0.018
Dungeons & Dragons (2000),0.94925,0.92675,0.94925,0.90625,0.7789999999999999,0.6875,0.56225,0.1287499999999999,0.58325,0.65225,0.4439999999999999,0.45325,0.48775,0.99425,0.48975,0.4425,0.4295,0.38,0.57175,0.4355,0.3209999999999999,0.30125,0.26225,0.40625,0.2857499999999999,0.3225,0.27325,0.2754999999999999,0.2754999999999999,0.26125,0.304,0.481,0.3065,0.4165,0.634,0.23675,0.2654999999999999,0.2847499999999999,0.2564999999999999,0.27625,0.47675,0.1382499999999999,0.22225,0.424,0.2425,0.298,0.4722499999999999,0.25075,0.27425,0.3692499999999999,0.1905,0.1855,0.09525,0.11325,0.1659999999999999,0.05975,0.1669999999999999,0.134,0.1367499999999999,0.215,0.1604999999999999,0.18,0.276,0.16025,0.12125,0.15625,0.185,0.1039999999999999,0.2855,0.17375,0.22425,0.1755,0.1124999999999999,0.1425,0.15475,0.14525,0.147,0.21525,0.152,0.32075,0.1292499999999999,0.1305,0.1669999999999999,0.12175,0.092,0.0812499999999999,0.11125,0.16825,0.0755,0.0969999999999999,0.08675,0.04425,0.1285,0.1119999999999999,0.1175,0.0782499999999999,0.0885,0.1119999999999999,0.0787499999999999,0.0662499999999999,0.09775,0.083,0.1347499999999999,0.0474999999999999,0.05975,0.0667499999999999,0.0605,0.067,0.091,0.10625,0.17375,0.1555,0.0544999999999999,0.0682499999999999,0.0627499999999999,0.0944999999999999,0.0979999999999999,0.0615,0.083,0.05425,0.092,0.1134999999999999,0.0474999999999999,0.0389999999999999,0.06,0.06225,0.3964999999999999,0.05025,0.076,0.0287499999999999,0.0632499999999999,0.0499999999999999,0.05425,0.0662499999999999,0.03775,0.067,0.0655,0.0544999999999999,0.05475,0.03275,0.05075,0.03075,0.0364999999999999,0.04575,0.03575,0.03575,0.0324999999999999,0.04175,0.019
Vertical Limit (2000),0.934,0.91125,0.97175,0.91125,0.63925,0.97175,0.97175,0.8382499999999999,0.65225,0.59025,0.248,0.18025,0.45425,0.4725,0.52525,0.546,0.30025,0.65225,0.65225,0.24925,0.3057499999999999,0.3874999999999999,0.23025,0.44425,0.3575,0.383,0.33125,0.546,0.31325,0.22325,0.20725,0.4185,0.60825,0.37725,0.33725,0.274,0.5975,0.2314999999999999,0.2885,0.60975,0.23825,0.34175,0.17525,0.0745,0.16425,0.173,0.36375,0.1634999999999999,0.16175,0.05875,0.1887499999999999,0.2065,0.0994999999999999,0.1987499999999999,0.1594999999999999,0.1689999999999999,0.1634999999999999,0.082,0.136,0.15575,0.25525,0.18325,0.17575,0.1345,0.1545,0.1044999999999999,0.0792499999999999,0.20575,0.156,0.1235,0.23475,0.154,0.25425,0.1347499999999999,0.125,0.18075,0.1355,0.14475,0.03575,0.0615,0.15475,0.177,0.17575,0.09775,0.14575,0.0727499999999999,0.10275,0.0712499999999999,0.09,0.1277499999999999,0.0642499999999999,0.0514999999999999,0.09125,0.10875,0.063,0.1515,0.0677499999999999,0.0454999999999999,0.0364999999999999,0.0777499999999999,0.121,0.1972499999999999,0.11175,0.0675,0.09625,0.075,0.0762499999999999,0.0984999999999999,0.09725,0.0722499999999999,0.0792499999999999,0.1515,0.0595,0.081,0.09125,0.0969999999999999,0.067,0.17875,0.09575,0.15725,0.074,0.04925,0.1515,0.093,0.0534999999999999,0.15325,0.0215,0.075,0.0514999999999999,0.11025,0.0245,0.0394999999999999,0.03325,0.03625,0.0685,0.10625,0.04425,0.0687499999999999,0.0715,0.0524999999999999,0.0454999999999999,0.0697499999999999,0.0267499999999999,0.0292499999999999,0.03375,0.06025,0.029,0.04875,0.025
Cherry 2000 (1987),0.99175,0.734,0.6535,0.7989999999999999,0.7355,0.792,0.6535,0.99175,0.41625,0.4357499999999999,0.9385,0.56375,0.4077499999999999,0.4609999999999999,0.2194999999999999,0.3369999999999999,0.4115,0.5185,0.1505,0.33175,0.3007499999999999,0.5035,0.2324999999999999,0.10975,0.3525,0.4375,0.26525,0.21725,0.24725,0.249,0.411,0.65875,0.11725,0.1714999999999999,0.156,0.25825,0.179,0.3005,0.14575,0.1639999999999999,0.249,0.27,0.3369999999999999,0.146,0.34675,0.13,0.1245,0.3239999999999999,0.67075,0.1059999999999999,0.0504999999999999,0.151,0.261,0.16825,0.10625,0.8832500000000001,0.273,0.60075,0.24125,0.2234999999999999,0.37625,0.1144999999999999,0.131,0.1325,0.372,0.1629999999999999,0.712,0.1004999999999999,0.60725,0.1267499999999999,0.05025,0.24925,0.10725,0.18075,0.138,0.0905,0.11875,0.11425,0.079,0.064,0.4054999999999999,0.0695,0.0657499999999999,0.141,0.271,0.0825,0.0807499999999999,0.14225,0.0695,0.24825,0.0712499999999999,0.20775,0.11325,0.08675,0.1009999999999999,0.05525,0.08625,0.0574999999999999,0.09725,0.0529999999999999,0.20525,0.50925,0.11025,0.185,0.0632499999999999,0.22275,0.0539999999999999,0.08,0.0379999999999999,0.0444999999999999,0.04725,0.0657499999999999,0.0429999999999999,0.16375,0.069,0.065,0.05225,0.05375,0.126,0.04075,0.1009999999999999,0.11925,0.0409999999999999,0.0752499999999999,0.0579999999999999,0.0802499999999999,0.0479999999999999,0.0647499999999999,0.072,0.0424999999999999,0.077,0.08725,0.05525,0.0665,0.16625,0.0399999999999999,0.0524999999999999,0.0305,0.05275,0.05425,0.04725,0.03575,0.0267499999999999,0.0534999999999999,0.04775,0.0225,0.0564999999999999,0.0449999999999999,0.025
Masters of the Universe (1987),0.7782500000000001,0.79575,0.76325,0.42625,0.78075,0.7769999999999999,0.76325,0.345,0.535,0.383,0.48,0.7555000000000001,0.587,0.8202499999999999,0.7537499999999999,0.36475,0.3255,0.74125,0.153,0.3505,0.4107499999999999,0.2534999999999999,0.3764999999999999,0.8095000000000001,0.31575,0.378,0.255,0.2495,0.247,0.30525,0.61175,0.7555000000000001,0.15375,0.4125,0.8095000000000001,0.3365,0.30125,0.23475,0.4327499999999999,0.26975,0.1564999999999999,0.1674999999999999,0.32125,0.4855,0.308,0.15,0.14225,0.236,0.22075,0.084,0.1745,0.1305,0.1902499999999999,0.1039999999999999,0.48375,0.1034999999999999,0.16675,0.3285,0.144,0.11025,0.124,0.153,0.188,0.15275,0.2514999999999999,0.1982499999999999,0.7842499999999999,0.14225,0.23925,0.1485,0.0737499999999999,0.1977499999999999,0.09625,0.1639999999999999,0.2887499999999999,0.11275,0.11175,0.142,0.06,0.0905,0.1094999999999999,0.0775,0.05575,0.11175,0.1144999999999999,0.1139999999999999,0.05275,0.1579999999999999,0.1169999999999999,0.1475,0.15725,0.0625,0.11225,0.084,0.12475,0.0519999999999999,0.0915,0.11675,0.2754999999999999,0.0627499999999999,0.11025,0.077,0.12475,0.10475,0.1215,0.1382499999999999,0.0832499999999999,0.15925,0.086,0.0287499999999999,0.11925,0.0627499999999999,0.09375,0.2764999999999999,0.05075,0.0459999999999999,0.05475,0.0554999999999999,0.05925,0.0329999999999999,0.10475,0.05125,0.0549999999999999,0.0865,0.0702499999999999,0.0655,0.05725,0.0632499999999999,0.0605,0.0247499999999999,0.0359999999999999,0.0745,0.03025,0.05975,0.04725,0.0625,0.06225,0.1064999999999999,0.0984999999999999,0.022,0.0742499999999999,0.03975,0.0255,0.0389999999999999,0.0162499999999999,0.0379999999999999,0.029,0.0324999999999999,0.0187499999999999
Battle Beyond the Stars (1980),0.99775,0.7215,0.851,0.74375,0.8240000000000001,0.4307499999999999,0.7757499999999999,0.819,0.4692499999999999,0.628,0.52925,0.8160000000000001,0.713,0.599,0.5395,0.4549999999999999,0.46675,0.8327500000000001,0.24275,0.308,0.51375,0.33275,0.402,0.371,0.3359999999999999,0.2927499999999999,0.3017499999999999,0.274,0.274,0.28925,0.3612499999999999,0.6275,0.397,0.4675,0.27075,0.28075,0.39975,0.3784999999999999,0.1835,0.1545,0.1154999999999999,0.2865,0.18125,0.0539999999999999,0.3179999999999999,0.2015,0.1912499999999999,0.25275,0.3169999999999999,0.188,0.12075,0.21625,0.29625,0.0747499999999999,0.3429999999999999,0.1907499999999999,0.251,0.1029999999999999,0.1609999999999999,0.2847499999999999,0.10125,0.177,0.177,0.182,0.24125,0.33075,0.609,0.091,0.1835,0.1634999999999999,0.10375,0.377,0.1342499999999999,0.21925,0.146,0.3369999999999999,0.1357499999999999,0.17125,0.2299999999999999,0.10125,0.134,0.27525,0.0489999999999999,0.1634999999999999,0.37825,0.16425,0.05675,0.137,0.06075,0.0655,0.0935,0.10125,0.1039999999999999,0.0815,0.11125,0.22225,0.1689999999999999,0.11025,0.1277499999999999,0.05175,0.15875,0.133,0.0964999999999999,0.08775,0.207,0.211,0.076,0.137,0.0434999999999999,0.0409999999999999,0.0479999999999999,0.04675,0.16325,0.0999999999999999,0.05975,0.0737499999999999,0.0379999999999999,0.0762499999999999,0.0665,0.05125,0.1139999999999999,0.05625,0.08725,0.0514999999999999,0.11575,0.0364999999999999,0.04625,0.05975,0.1079999999999999,0.03625,0.0652499999999999,0.0484999999999999,0.027,0.177,0.04975,0.06025,0.0697499999999999,0.03825,0.03725,0.05125,0.03275,0.1475,0.0222499999999999,0.0519999999999999,0.06,0.0369999999999999,0.0212499999999999,0.03825,0.0247499999999999
Deepstar Six (1989),0.908,0.89175,0.908,0.82125,0.7005,0.618,0.48375,0.71225,0.57175,0.39225,0.4137499999999999,0.93,0.39175,0.44775,0.25825,0.4305,0.393,0.4197499999999999,0.28,0.31475,0.53875,0.33625,0.27275,0.3185,0.354,0.2355,0.2304999999999999,0.4107499999999999,0.33625,0.33625,0.528,0.3934999999999999,0.39775,0.187,0.2007499999999999,0.18675,0.471,0.2365,0.09775,0.2817499999999999,0.3715,0.51275,0.138,0.21675,0.22525,0.1337499999999999,0.1855,0.256,0.209,0.10225,0.1104999999999999,0.2025,0.264,0.09975,0.2015,0.185,0.26,0.077,0.1897499999999999,0.2234999999999999,0.1325,0.1912499999999999,0.28725,0.1614999999999999,0.1679999999999999,0.149,0.28025,0.2239999999999999,0.1992499999999999,0.15625,0.1574999999999999,0.124,0.16575,0.13,0.1397499999999999,0.10275,0.1079999999999999,0.1267499999999999,0.128,0.0334999999999999,0.1335,0.1024999999999999,0.0637499999999999,0.1149999999999999,0.0725,0.0702499999999999,0.078,0.10925,0.09925,0.05375,0.0637499999999999,0.0885,0.0979999999999999,0.085,0.0847499999999999,0.14075,0.04175,0.079,0.024,0.081,0.077,0.22875,0.1059999999999999,0.0742499999999999,0.16225,0.0767499999999999,0.0544999999999999,0.18025,0.092,0.0489999999999999,0.0584999999999999,0.11225,0.1649999999999999,0.0529999999999999,0.04275,0.0675,0.0712499999999999,0.0655,0.065,0.0359999999999999,0.0805,0.05475,0.4882499999999999,0.04725,0.0489999999999999,0.06025,0.03025,0.0449999999999999,0.0675,0.06075,0.0287499999999999,0.04775,0.03625,0.06,0.05225,0.0672499999999999,0.05525,0.04975,0.0434999999999999,0.0349999999999999,0.0354999999999999,0.04725,0.013,0.0349999999999999,0.0314999999999999,0.0464999999999999,0.0192499999999999,0.027,0.019
"Lost World, The (1925)",0.9095,0.54375,0.9095,0.56875,0.6855,0.34975,0.34975,0.2624999999999999,0.42425,0.44675,0.47,0.5145,0.37,0.352,0.255,0.3199999999999999,0.741,0.4085,0.629,0.94925,0.3914999999999999,0.3245,0.26225,0.364,0.3482499999999999,0.211,0.1795,0.2299999999999999,0.3245,0.52175,0.148,0.2435,0.405,0.14175,0.37175,0.54125,0.18575,0.1735,0.142,0.20625,0.17275,0.4347499999999999,0.10625,0.211,0.1907499999999999,0.12325,0.24375,0.10225,0.1139999999999999,0.0635,0.1292499999999999,0.1267499999999999,0.1345,0.131,0.14875,0.17525,0.22525,0.0725,0.0822499999999999,0.09825,0.12275,0.1397499999999999,0.185,0.16375,0.1235,0.064,0.0469999999999999,0.05875,0.215,0.133,0.1745,0.09425,0.1124999999999999,0.0832499999999999,0.15375,0.093,0.11625,0.1307499999999999,0.04675,0.0544999999999999,0.0479999999999999,0.0389999999999999,0.0767499999999999,0.0959999999999999,0.0782499999999999,0.0802499999999999,0.0775,0.0554999999999999,0.213,0.0287499999999999,0.0827499999999999,0.46725,0.0842499999999999,0.0772499999999999,0.08875,0.1079999999999999,0.4307499999999999,0.1114999999999999,0.0837499999999999,0.05725,0.05775,0.1114999999999999,0.11775,0.0705,0.03525,0.031,0.04475,0.0474999999999999,0.05175,0.0745,0.0755,0.0275,0.0287499999999999,0.03125,0.03425,0.05525,0.05425,0.0509999999999999,0.062,0.028,0.06225,0.0632499999999999,0.04825,0.0339999999999999,0.05325,0.04325,0.0252499999999999,0.0727499999999999,0.04525,0.0494999999999999,0.02975,0.03875,0.0454999999999999,0.0509999999999999,0.05075,0.04375,0.50825,0.029,0.03275,0.0489999999999999,0.0262499999999999,0.04525,0.0584999999999999,0.0232499999999999,0.02975,0.0489999999999999,0.04325,0.0305,0.0132499999999999
Evolution (2001),0.98375,0.918,0.93175,0.8660000000000001,0.70325,0.63425,0.4459999999999999,0.4669999999999999,0.58375,0.469,0.44025,0.57375,0.4379999999999999,0.43875,0.9745,0.32525,0.39175,0.8445,0.42225,0.28,0.469,0.3602499999999999,0.6665,0.27525,0.17625,0.38975,0.1825,0.239,0.239,0.2324999999999999,0.2345,0.3205,0.24,0.26525,0.52175,0.5215,0.148,0.211,0.2867499999999999,0.243,0.2465,0.208,0.46225,0.193,0.2425,0.22175,0.4495,0.18425,0.25075,0.152,0.142,0.16575,0.3229999999999999,0.1235,0.1765,0.44325,0.151,0.12325,0.3135,0.129,0.17625,0.1322499999999999,0.14725,0.1892499999999999,0.182,0.6525,0.1322499999999999,0.1415,0.1034999999999999,0.1255,0.16425,0.2145,0.135,0.15575,0.1367499999999999,0.22225,0.11625,0.1312499999999999,0.1064999999999999,0.04325,0.1845,0.14325,0.08875,0.17925,0.0964999999999999,0.1895,0.1405,0.065,0.1009999999999999,0.04575,0.0837499999999999,0.0782499999999999,0.08775,0.077,0.0825,0.0817499999999999,0.0885,0.08975,0.1104999999999999,0.05325,0.07,0.08,0.11075,0.077,0.06,0.074,0.06025,0.10825,0.0765,0.065,0.0752499999999999,0.0444999999999999,0.1475,0.146,0.0569999999999999,0.0697499999999999,0.143,0.0805,0.04775,0.0559999999999999,0.14175,0.1277499999999999,0.06,0.1049999999999999,0.05425,0.0727499999999999,0.065,0.0747499999999999,0.0449999999999999,0.05725,0.03075,0.0722499999999999,0.04375,0.0727499999999999,0.0479999999999999,0.0364999999999999,0.05875,0.1905,0.0287499999999999,0.05175,0.0657499999999999,0.03925,0.03825,0.03875,0.0454999999999999,0.0354999999999999,0.0359999999999999,0.0292499999999999,0.0192499999999999
T-Rex: Back to the Cretaceous (1998),0.966,0.91775,0.966,0.91775,0.7845,0.59175,0.434,0.59775,0.7845,0.527,0.745,0.70225,0.5855,0.72825,0.41025,0.2714999999999999,0.745,0.46875,0.79175,0.3399999999999999,0.2125,0.3035,0.2885,0.59675,0.349,0.14625,0.25175,0.30825,0.30825,0.24225,0.31825,0.2835,0.38575,0.34875,0.8540000000000001,0.276,0.18625,0.1892499999999999,0.2654999999999999,0.16925,0.3984999999999999,0.2105,0.10475,0.0712499999999999,0.1564999999999999,0.15625,0.2304999999999999,0.1654999999999999,0.12225,0.139,0.10375,0.2314999999999999,0.23725,0.38575,0.475,0.2385,0.1225,0.2975,0.088,0.1382499999999999,0.1485,0.15425,0.2857499999999999,0.181,0.14125,0.0905,0.23925,0.08625,0.2007499999999999,0.242,0.1485,0.0984999999999999,0.1584999999999999,0.32075,0.153,0.3964999999999999,0.12275,0.215,0.2324999999999999,0.065,0.1745,0.1594999999999999,0.11275,0.088,0.0857499999999999,0.0687499999999999,0.139,0.1079999999999999,0.198,0.04425,0.1079999999999999,0.14525,0.10275,0.09675,0.1114999999999999,0.1945,0.135,0.2465,0.20525,0.11425,0.1669999999999999,0.04725,0.14975,0.0504999999999999,0.06175,0.09425,0.1435,0.0725,0.061,0.131,0.11375,0.05825,0.0652499999999999,0.0424999999999999,0.0419999999999999,0.0569999999999999,0.05175,0.06175,0.0514999999999999,0.2724999999999999,0.1252499999999999,0.0727499999999999,0.059,0.0469999999999999,0.11075,0.0595,0.028,0.0394999999999999,0.063,0.09,0.0275,0.0685,0.05875,0.0434999999999999,0.05825,0.0334999999999999,0.0747499999999999,0.0242499999999999,0.1604999999999999,0.0925,0.0359999999999999,0.0285,0.04675,0.04425,0.0247499999999999,0.05825,0.0379999999999999,0.031,0.0504999999999999
My Stepmother Is an Alien (1988),0.8895,0.83525,0.592,0.716,0.6835,0.4475,0.3512499999999999,0.23825,0.3635,0.39275,0.59125,0.4519999999999999,0.50375,0.38075,0.83525,0.3625,0.435,0.6235,0.1335,0.22375,0.5095,0.3015,0.6405,0.4679999999999999,0.22775,0.3359999999999999,0.21925,0.21125,0.3037499999999999,0.2415,0.20525,0.32675,0.2105,0.4425,0.25125,0.25575,0.25,0.23725,0.15375,0.253,0.1515,0.27875,0.29125,0.20325,0.2724999999999999,0.147,0.2855,0.1584999999999999,0.5805,0.27025,0.135,0.194,0.1902499999999999,0.18575,0.1342499999999999,0.0777499999999999,0.208,0.10225,0.26725,0.1049999999999999,0.364,0.1525,0.1345,0.24075,0.3279999999999999,0.263,0.58225,0.2209999999999999,0.1942499999999999,0.1114999999999999,0.172,0.3169999999999999,0.12125,0.2185,0.1604999999999999,0.09675,0.1569999999999999,0.2027499999999999,0.0509999999999999,0.021,0.073,0.186,0.1302499999999999,0.0935,0.144,0.0732499999999999,0.1325,0.0845,0.077,0.071,0.09325,0.1044999999999999,0.10675,0.082,0.10325,0.1302499999999999,0.0692499999999999,0.1114999999999999,0.0777499999999999,0.06025,0.10075,0.0989999999999999,0.10925,0.09625,0.0479999999999999,0.14925,0.0785,0.0544999999999999,0.0657499999999999,0.0185,0.1034999999999999,0.0484999999999999,0.2035,0.215,0.0999999999999999,0.0895,0.0464999999999999,0.1134999999999999,0.129,0.86225,0.0905,0.059,0.05075,0.17975,0.1322499999999999,0.1164999999999999,0.0755,0.04725,0.0632499999999999,0.0314999999999999,0.0262499999999999,0.0642499999999999,0.03375,0.0479999999999999,0.0499999999999999,0.04375,0.05475,0.06225,0.03125,0.05675,0.0489999999999999,0.03375,0.0167499999999999,0.05225,0.0359999999999999,0.0499999999999999,0.0324999999999999,0.02975,0.0175
