movieId,weird,culture clash,runaway,melancholic,drama,greed,betrayal,pornography,independent film,original,good,drinking,dialogue,sexy,vengeance,censorship,mentor,light,adaptation,women,life & death,catastrophe,quirky,unlikely friendships,dysfunctional family,absurd,islam,queer,life philosophy,death,nudity (full frontal - brief),prejudice,predictable,addiction,not funny,writers,transformation,divorce,period piece,very funny,childhood,creativity,fantasy world,teen movie,film noir,multiple storylines,british,chase,nudity (topless - brief),surveillance,underrated,sacrifice,doctors,stereotypes,fight scenes,hotel,first contact,alter ego,family,small town,weapons,hospital,classic car,fun movie,workplace,good music,california,1930s,dreams,wartime,interracial romance,farce,tokyo,new jersey,prostitution,nudity (rear),too long,road movie,awesome soundtrack,directorial debut,blindness,atheism,computer animation,pulp,graphic novel,new york city,irish accent,camp,god,rebellion,prison,stoner movie,survival,notable nudity,ensemble cast,bollywood,best of 2005,mad scientist,brothers,memory,unlikeable characters,foul language,texas,wilderness,internet,adoption,simple,potential oscar nom,father daughter relationship,alternate history,stand-up comedy,kick-butt women,lawyer,80s,cancer,hunting,robert downey jr,french,race,indians,documentary,wine,reality tv,island,kidnapping,homeless,goth,desert,los angeles,fashion,immortality,radio,hip hop,made for tv,australia,san francisco,russian,oil,no plot,snakes,finnish,single father,shopping,trilogy,ghosts/afterlife,buddy movie,time,too short,remake
"Claim, The (2000)",0.83925,0.8545,0.7185,0.83925,0.59725,0.8574999999999999,0.6695,0.7927500000000001,0.562,0.78575,0.597,0.55125,0.7075,0.56875,0.38425,0.56875,0.429,0.4765,0.604,0.571,0.3944999999999999,0.4004999999999999,0.46725,0.2514999999999999,0.286,0.249,0.139,0.18725,0.294,0.3107499999999999,0.3415,0.24375,0.4865,0.1039999999999999,0.2927499999999999,0.41525,0.3355,0.23325,0.58,0.26575,0.1962499999999999,0.34075,0.308,0.151,0.491,0.1745,0.17325,0.3602499999999999,0.0984999999999999,0.2415,0.2937499999999999,0.15425,0.15075,0.16475,0.2309999999999999,0.29,0.2,0.22525,0.2985,0.7522500000000001,0.3415,0.09725,0.20475,0.21875,0.17475,0.11675,0.66625,0.15925,0.289,0.08875,0.1327499999999999,0.22725,0.36975,0.0935,0.2614999999999999,0.26975,0.2584999999999999,0.37575,0.11225,0.1674999999999999,0.149,0.063,0.18675,0.3389999999999999,0.0802499999999999,0.12125,0.142,0.10375,0.0464999999999999,0.05025,0.08875,0.089,0.07,0.16275,0.14,0.15375,0.09725,0.146,0.14725,0.23625,0.22325,0.10275,0.247,0.391,0.11575,0.10075,0.1875,0.0484999999999999,0.1205,0.11275,0.0875,0.1609999999999999,0.0695,0.08625,0.03275,0.087,0.09225,0.0732499999999999,0.09275,0.20325,0.0464999999999999,0.2022499999999999,0.023,0.10575,0.04375,0.027,0.0509999999999999,0.405,0.0637499999999999,0.2395,0.03175,0.04625,0.05025,0.0645,0.149,0.0334999999999999,0.0712499999999999,0.1064999999999999,0.2214999999999999,0.04975,0.0282499999999999,0.0354999999999999,0.0359999999999999,0.0745,0.0404999999999999,0.0364999999999999,0.0579999999999999,0.0745,0.0287499999999999
Elmer Gantry (1960),0.88775,0.97675,0.88775,0.6685,0.97675,0.8585,0.97675,0.696,0.591,0.70225,0.88775,0.7545,0.64125,0.2975,0.496,0.774,0.531,0.81,0.59875,0.303,0.27625,0.501,0.29,0.28525,0.25925,0.4287499999999999,0.547,0.2027499999999999,0.2774999999999999,0.33275,0.3445,0.3409999999999999,0.31825,0.2194999999999999,0.34775,0.2007499999999999,0.43425,0.175,0.3047499999999999,0.24325,0.23525,0.1345,0.18175,0.147,0.58525,0.093,0.18325,0.3275,0.2259999999999999,0.2847499999999999,0.31125,0.35675,0.1574999999999999,0.3632499999999999,0.21125,0.215,0.21075,0.26725,0.1877499999999999,0.3904999999999999,0.2264999999999999,0.17125,0.1535,0.31875,0.1297499999999999,0.22325,0.2724999999999999,0.56825,0.11925,0.298,0.1887499999999999,0.184,0.0484999999999999,0.4175,0.47975,0.04375,0.2279999999999999,0.31325,0.0915,0.14675,0.14725,0.9755,0.1387499999999999,0.0925,0.021,0.16975,0.25925,0.1312499999999999,0.9755,0.1079999999999999,0.1089999999999999,0.0817499999999999,0.3425,0.1327499999999999,0.16675,0.0775,0.18625,0.2022499999999999,0.123,0.07,0.05825,0.1962499999999999,0.14775,0.11725,0.0672499999999999,0.0637499999999999,0.09125,0.0544999999999999,0.0974999999999999,0.1049999999999999,0.0677499999999999,0.0637499999999999,0.181,0.0755,0.12125,0.09175,0.10275,0.0409999999999999,0.139,0.1325,0.027,0.05375,0.071,0.1014999999999999,0.05275,0.05325,0.0225,0.1277499999999999,0.1367499999999999,0.10275,0.2165,0.1495,0.0822499999999999,0.141,0.063,0.09225,0.05325,0.4097499999999999,0.03375,0.2299999999999999,0.0232499999999999,0.028,0.021,0.0349999999999999,0.1139999999999999,0.071,0.144,0.04525,0.02975
Alfie (1966),0.8654999999999999,0.8560000000000001,0.8560000000000001,0.91625,0.8560000000000001,0.694,0.575,0.68425,0.8560000000000001,0.73975,0.71025,0.8560000000000001,0.72425,0.66425,0.685,0.68425,0.51225,0.65025,0.433,0.953,0.4679999999999999,0.43325,0.31625,0.46175,0.27225,0.3575,0.3562499999999999,0.61225,0.589,0.31225,0.3379999999999999,0.2674999999999999,0.289,0.46175,0.35,0.175,0.4097499999999999,0.59225,0.5285,0.3329999999999999,0.2475,0.30025,0.254,0.15,0.22275,0.249,0.8700000000000001,0.398,0.42325,0.1455,0.202,0.185,0.2165,0.1555,0.2875,0.24525,0.30225,0.3914999999999999,0.24775,0.195,0.2875,0.45275,0.2604999999999999,0.5095,0.26725,0.3465,0.3764999999999999,0.1735,0.1139999999999999,0.1735,0.2395,0.30625,0.2405,0.15625,0.1495,0.26275,0.18175,0.3984999999999999,0.3465,0.14925,0.09,0.0662499999999999,0.1917499999999999,0.1997499999999999,0.0292499999999999,0.1709999999999999,0.0785,0.282,0.0554999999999999,0.1865,0.0817499999999999,0.1805,0.21425,0.1415,0.12425,0.0895,0.13,0.22275,0.0735,0.0837499999999999,0.45725,0.1654999999999999,0.09875,0.17325,0.06175,0.1327499999999999,0.15375,0.0787499999999999,0.089,0.0757499999999999,0.079,0.1215,0.04175,0.3047499999999999,0.0652499999999999,0.1277499999999999,0.1185,0.0827499999999999,0.1134999999999999,0.0747499999999999,0.05125,0.1555,0.08925,0.237,0.04025,0.12125,0.05875,0.139,0.0677499999999999,0.3117499999999999,0.0579999999999999,0.1144999999999999,0.0247499999999999,0.0409999999999999,0.09975,0.137,0.0484999999999999,0.1357499999999999,0.0424999999999999,0.14275,0.0285,0.0349999999999999,0.09725,0.05825,0.0959999999999999,0.1335,0.11875,0.0454999999999999,0.1094999999999999
River's Edge (1986),0.954,0.954,0.954,0.7635000000000001,0.954,0.954,0.928,0.78975,0.6755,0.7775000000000001,0.5945,0.8042499999999999,0.7015,0.6795,0.71825,0.526,0.57825,0.5945,0.41525,0.2524999999999999,0.29425,0.4175,0.7622500000000001,0.729,0.47775,0.3642499999999999,0.1614999999999999,0.3265,0.3035,0.60175,0.3149999999999999,0.32975,0.24025,0.7689999999999999,0.2867499999999999,0.23175,0.2339999999999999,0.0705,0.09375,0.34225,0.4327499999999999,0.1875,0.3585,0.95,0.295,0.2085,0.17375,0.3175,0.23225,0.1915,0.48175,0.16075,0.2415,0.3442499999999999,0.32075,0.1684999999999999,0.2209999999999999,0.17925,0.4327499999999999,0.69275,0.32075,0.145,0.32325,0.32075,0.1947499999999999,0.608,0.62075,0.0642499999999999,0.17475,0.0969999999999999,0.0695,0.27375,0.1099999999999999,0.295,0.1094999999999999,0.1887499999999999,0.079,0.24225,0.608,0.1955,0.10925,0.05875,0.4327499999999999,0.1865,0.17525,0.09475,0.1255,0.33025,0.03125,0.67475,0.10525,0.73975,0.092,0.2234999999999999,0.40075,0.064,0.10575,0.09675,0.1594999999999999,0.0747499999999999,0.216,0.15325,0.357,0.15475,0.15825,0.09075,0.07,0.0692499999999999,0.0544999999999999,0.0747499999999999,0.0745,0.10125,0.05125,0.7682500000000001,0.03,0.0655,0.1805,0.0449999999999999,0.0742499999999999,0.09875,0.0692499999999999,0.03325,0.1325,0.05475,0.0737499999999999,0.1169999999999999,0.17625,0.11225,0.14625,0.081,0.0514999999999999,0.08825,0.2355,0.0647499999999999,0.0855,0.04425,0.05275,0.04225,0.084,0.05075,0.0255,0.0242499999999999,0.0857499999999999,0.0474999999999999,0.03075,0.14375,0.03375,0.0374999999999999,0.0157499999999999
Lilies (1996),0.8627499999999999,0.7775000000000001,0.71275,0.8302499999999999,0.7145,0.71275,0.741,0.72425,0.7775000000000001,0.8167500000000001,0.79975,0.63675,0.63475,0.5945,0.67975,0.247,0.501,0.4855,0.535,0.7965,0.7842499999999999,0.4485,0.2269999999999999,0.4405,0.2345,0.20925,0.511,0.98475,0.563,0.3027499999999999,0.1664999999999999,0.53725,0.45375,0.18425,0.37575,0.14575,0.24875,0.14925,0.3075,0.23775,0.4755,0.2817499999999999,0.2175,0.2865,0.22575,0.3055,0.4945,0.26975,0.4127499999999999,0.154,0.46075,0.39575,0.11025,0.375,0.63625,0.362,0.24825,0.3732499999999999,0.081,0.1525,0.2027499999999999,0.0775,0.28025,0.197,0.079,0.24925,0.0615,0.18475,0.09875,0.22775,0.206,0.09,0.144,0.18475,0.0529999999999999,0.172,0.0715,0.09975,0.24925,0.18,0.10525,0.09875,0.134,0.118,0.20375,0.0757499999999999,0.2025,0.22775,0.0777499999999999,0.2304999999999999,0.8115000000000001,0.0857499999999999,0.10625,0.0569999999999999,0.0692499999999999,0.11175,0.21875,0.16175,0.20625,0.15575,0.03,0.218,0.0845,0.128,0.0845,0.05425,0.0564999999999999,0.1795,0.16875,0.3399999999999999,0.1235,0.26975,0.09075,0.059,0.193,0.0167499999999999,0.1947499999999999,0.1004999999999999,0.0895,0.03975,0.071,0.0192499999999999,0.024,0.08825,0.0742499999999999,0.0277499999999999,0.0454999999999999,0.0615,0.0187499999999999,0.0742499999999999,0.31225,0.04275,0.16675,0.04025,0.15275,0.0655,0.0339999999999999,0.0549999999999999,0.1855,0.0735,0.1997499999999999,0.06,0.023,0.03475,0.0155,0.03775,0.05475,0.3405,0.03225
Candy (1968),0.9045,0.66675,0.61925,0.599,0.58175,0.599,0.5225,0.96275,0.46225,0.73675,0.5575,0.358,0.506,0.96275,0.74175,0.9195,0.6195,0.722,0.8867499999999999,0.77675,0.387,0.46775,0.642,0.20525,0.2475,0.931,0.51075,0.514,0.35075,0.191,0.45325,0.51575,0.56275,0.2395,0.218,0.235,0.391,0.089,0.45825,0.614,0.27025,0.3185,0.38425,0.40825,0.10725,0.49275,0.3482499999999999,0.3495,0.47075,0.2085,0.20975,0.2105,0.7815000000000001,0.39125,0.4365,0.218,0.429,0.30425,0.1965,0.18375,0.399,0.24525,0.1882499999999999,0.26675,0.145,0.33325,0.77475,0.2234999999999999,0.1272499999999999,0.278,0.2937499999999999,0.645,0.09525,0.568,0.1545,0.3665,0.1327499999999999,0.196,0.33325,0.16125,0.0969999999999999,0.2574999999999999,0.2125,0.356,0.084,0.05125,0.1679999999999999,0.6775,0.32025,0.22725,0.11675,0.235,0.17025,0.3824999999999999,0.21325,0.1952499999999999,0.18725,0.45225,0.1455,0.3442499999999999,0.195,0.21575,0.3492499999999999,0.1674999999999999,0.10475,0.11725,0.09175,0.3442499999999999,0.05625,0.0825,0.05375,0.25425,0.04775,0.25125,0.03225,0.1345,0.2664999999999999,0.1069999999999999,0.11375,0.72175,0.1164999999999999,0.131,0.05625,0.11175,0.25375,0.08675,0.0944999999999999,0.52275,0.16575,0.242,0.23225,0.0474999999999999,0.1684999999999999,0.03825,0.2885,0.0637499999999999,0.10425,0.078,0.124,0.3682499999999999,0.0165,0.0127499999999999,0.03125,0.0539999999999999,0.0339999999999999,0.086,0.03675,0.079,0.0652499999999999
Catch-22 (1970),0.9245,0.68,0.68,0.52325,0.68,0.68,0.50475,0.67125,0.7395,0.7582500000000001,0.53425,0.52325,0.665,0.4915,0.61825,0.4915,0.58075,0.5085,0.9835,0.2385,0.57375,0.4435,0.621,0.2035,0.3682499999999999,0.74625,0.35375,0.1962499999999999,0.381,0.414,0.4629999999999999,0.44275,0.369,0.2284999999999999,0.276,0.3265,0.36075,0.1235,0.1795,0.46725,0.2125,0.296,0.4034999999999999,0.1352499999999999,0.11175,0.36975,0.26975,0.3037499999999999,0.2744999999999999,0.1925,0.392,0.1579999999999999,0.24075,0.25325,0.20325,0.245,0.23575,0.1892499999999999,0.1335,0.1574999999999999,0.23125,0.2329999999999999,0.2229999999999999,0.2115,0.125,0.17975,0.1765,0.15725,0.182,0.9235,0.1362499999999999,0.3692499999999999,0.0822499999999999,0.1079999999999999,0.1495,0.2594999999999999,0.218,0.1805,0.17975,0.17825,0.0925,0.11375,0.1387499999999999,0.1415,0.05575,0.0682499999999999,0.1745,0.17725,0.0424999999999999,0.40225,0.1129999999999999,0.2594999999999999,0.21,0.2299999999999999,0.70525,0.0782499999999999,0.23275,0.091,0.09825,0.1475,0.132,0.10475,0.0637499999999999,0.1609999999999999,0.0682499999999999,0.08625,0.0905,0.0817499999999999,0.04775,0.1255,0.0742499999999999,0.05775,0.04925,0.0579999999999999,0.0464999999999999,0.0685,0.11425,0.05175,0.0812499999999999,0.1139999999999999,0.05125,0.04875,0.05525,0.32775,0.0785,0.0419999999999999,0.09175,0.17925,0.05325,0.04875,0.05475,0.0795,0.0544999999999999,0.0785,0.0534999999999999,0.0579999999999999,0.09125,0.0554999999999999,0.0615,0.0499999999999999,0.0662499999999999,0.0192499999999999,0.0595,0.061,0.0772499999999999,0.0409999999999999,0.03575,0.0295,0.0182499999999999
"Entertainer, The (1960)",0.8672500000000001,0.92125,0.8672500000000001,0.92125,0.8805000000000001,0.86375,0.92125,0.60175,0.8805000000000001,0.74175,0.8307500000000001,0.8805000000000001,0.81925,0.4004999999999999,0.3542499999999999,0.141,0.4595,0.49975,0.50275,0.3107499999999999,0.4669999999999999,0.4409999999999999,0.64375,0.3904999999999999,0.96925,0.283,0.4755,0.39425,0.1357499999999999,0.358,0.30525,0.24525,0.401,0.26525,0.3395,0.25325,0.3675,0.38,0.7785,0.22025,0.33275,0.28125,0.2314999999999999,0.125,0.583,0.1765,0.7785,0.358,0.2895,0.24775,0.135,0.2947499999999999,0.375,0.15925,0.589,0.54175,0.401,0.2005,0.673,0.251,0.33275,0.303,0.1945,0.2375,0.31,0.38875,0.3602499999999999,0.1895,0.27125,0.3712499999999999,0.3007499999999999,0.1295,0.06,0.10375,0.08625,0.16975,0.2887499999999999,0.2744999999999999,0.0675,0.1699999999999999,0.264,0.1205,0.184,0.09275,0.1765,0.0632499999999999,0.2975,0.09025,0.1992499999999999,0.2997499999999999,0.1292499999999999,0.15325,0.14675,0.1267499999999999,0.265,0.1385,0.0772499999999999,0.137,0.427,0.10575,0.17525,0.03925,0.1144999999999999,0.07,0.1342499999999999,0.256,0.0514999999999999,0.19,0.3055,0.08775,0.08675,0.2294999999999999,0.15025,0.069,0.1327499999999999,0.1009999999999999,0.2189999999999999,0.0712499999999999,0.04475,0.1235,0.124,0.0384999999999999,0.1345,0.118,0.028,0.0647499999999999,0.03875,0.2264999999999999,0.09075,0.0695,0.2244999999999999,0.126,0.08825,0.10725,0.1044999999999999,0.1455,0.1302499999999999,0.028,0.0369999999999999,0.03025,0.1555,0.287,0.0735,0.05275,0.0369999999999999,0.0662499999999999,0.0215,0.0212499999999999,0.03675
Bully (2001),0.8979999999999999,0.8979999999999999,0.8979999999999999,0.54675,0.8979999999999999,0.8979999999999999,0.8,0.959,0.63275,0.696,0.4669999999999999,0.60475,0.54675,0.82925,0.8345,0.847,0.833,0.203,0.619,0.33575,0.3485,0.4175,0.26675,0.4615,0.24475,0.215,0.147,0.4285,0.4135,0.3994999999999999,0.5275,0.2244999999999999,0.44775,0.90975,0.3165,0.1982499999999999,0.24175,0.124,0.1064999999999999,0.2355,0.70725,0.282,0.3065,0.77525,0.131,0.25675,0.10325,0.184,0.1955,0.14975,0.214,0.123,0.15575,0.2614999999999999,0.2314999999999999,0.1337499999999999,0.2199999999999999,0.1564999999999999,0.70725,0.17575,0.21925,0.17575,0.3395,0.1569999999999999,0.1465,0.16875,0.1995,0.07,0.192,0.08925,0.083,0.09225,0.1004999999999999,0.183,0.26025,0.22675,0.08775,0.1252499999999999,0.16875,0.2339999999999999,0.1375,0.0637499999999999,0.70725,0.1805,0.254,0.0765,0.081,0.1114999999999999,0.03075,0.2674999999999999,0.17025,0.46975,0.068,0.2299999999999999,0.1144999999999999,0.123,0.1709999999999999,0.05525,0.14275,0.092,0.1405,0.14275,0.09675,0.1387499999999999,0.1089999999999999,0.092,0.071,0.0855,0.0635,0.09925,0.09875,0.0549999999999999,0.1059999999999999,0.10225,0.03175,0.0642499999999999,0.15925,0.0717499999999999,0.09725,0.083,0.0667499999999999,0.021,0.22575,0.077,0.124,0.10325,0.0969999999999999,0.04075,0.0559999999999999,0.0802499999999999,0.025,0.0349999999999999,0.51,0.0655,0.0787499999999999,0.026,0.0394999999999999,0.0389999999999999,0.123,0.0414999999999999,0.0324999999999999,0.04175,0.04975,0.0404999999999999,0.0349999999999999,0.0369999999999999,0.03175,0.028,0.0212499999999999
"Accused, The (1988)",0.91475,0.9535,0.9465,0.60775,0.9535,0.77,0.93275,0.94175,0.6605,0.715,0.91475,0.72325,0.65075,0.528,0.9285,0.704,0.76725,0.47675,0.499,0.7585,0.55275,0.531,0.178,0.4435,0.22875,0.199,0.402,0.3205,0.2957499999999999,0.367,0.4955,0.61075,0.384,0.37075,0.386,0.1604999999999999,0.289,0.132,0.51175,0.349,0.28225,0.182,0.29725,0.6265,0.09975,0.211,0.22625,0.289,0.7625,0.507,0.37175,0.61075,0.251,0.5805,0.384,0.1495,0.2007499999999999,0.2907499999999999,0.4872499999999999,0.29,0.20775,0.45925,0.235,0.24775,0.1292499999999999,0.21725,0.20525,0.15675,0.11025,0.21225,0.242,0.1044999999999999,0.09775,0.1704999999999999,0.1292499999999999,0.10275,0.18325,0.2085,0.18325,0.13,0.2022499999999999,0.26725,0.1895,0.2847499999999999,0.63325,0.1357499999999999,0.12375,0.16775,0.0832499999999999,0.1305,0.192,0.1285,0.22325,0.22375,0.088,0.20825,0.1674999999999999,0.0842499999999999,0.2035,0.15125,0.076,0.27375,0.078,0.0939999999999999,0.127,0.1609999999999999,0.14875,0.15875,0.1307499999999999,0.1322499999999999,0.1034999999999999,0.1977499999999999,0.97425,0.2334999999999999,0.1315,0.062,0.11125,0.0499999999999999,0.252,0.0767499999999999,0.05225,0.0384999999999999,0.0935,0.0939999999999999,0.201,0.0444999999999999,0.1285,0.04075,0.0969999999999999,0.1362499999999999,0.02975,0.05325,0.079,0.1935,0.084,0.11225,0.05675,0.0657499999999999,0.0672499999999999,0.0652499999999999,0.0292499999999999,0.1917499999999999,0.04275,0.04175,0.1084999999999999,0.08975,0.03875,0.0717499999999999,0.0782499999999999
Torch Song Trilogy (1988),0.7602500000000001,0.7602500000000001,0.79525,0.92625,0.79525,0.7602500000000001,0.79525,0.668,0.7602500000000001,0.7769999999999999,0.7602500000000001,0.7602500000000001,0.57375,0.45125,0.3924999999999999,0.3525,0.71675,0.38675,0.5855,0.501,0.608,0.4365,0.307,0.79525,0.50675,0.1495,0.3027499999999999,0.99,0.49575,0.53575,0.3592499999999999,0.39375,0.2334999999999999,0.2017499999999999,0.3,0.2259999999999999,0.4105,0.42725,0.3155,0.3275,0.33325,0.2534999999999999,0.26025,0.152,0.092,0.356,0.3149999999999999,0.21775,0.3585,0.1987499999999999,0.5325,0.19,0.16575,0.535,0.27775,0.135,0.22025,0.2244999999999999,0.54875,0.1609999999999999,0.27775,0.1835,0.0964999999999999,0.247,0.0847499999999999,0.17975,0.0935,0.15725,0.12075,0.0939999999999999,0.352,0.1714999999999999,0.1337499999999999,0.27725,0.05575,0.253,0.176,0.1019999999999999,0.1815,0.15,0.19,0.0935,0.1375,0.1362499999999999,0.1215,0.7415,0.11275,0.3249999999999999,0.1377499999999999,0.0595,0.1089999999999999,0.093,0.0747499999999999,0.1277499999999999,0.093,0.1957499999999999,0.1029999999999999,0.192,0.12125,0.09425,0.0792499999999999,0.10075,0.11025,0.04525,0.06075,0.47175,0.0687499999999999,0.0865,0.09025,0.1185,0.1089999999999999,0.075,0.0569999999999999,0.28075,0.1725,0.0672499999999999,0.09975,0.05275,0.11775,0.1089999999999999,0.1129999999999999,0.021,0.11975,0.05375,0.0459999999999999,0.0632499999999999,0.03475,0.04325,0.0404999999999999,0.1367499999999999,0.216,0.04425,0.05325,0.0747499999999999,0.0484999999999999,0.3764999999999999,0.0554999999999999,0.065,0.071,0.0314999999999999,0.0252499999999999,0.1372499999999999,0.05775,0.08725,0.0984999999999999,0.0439999999999999,0.0687499999999999,0.0197499999999999,0.066
Jesus of Montreal (Jésus de Montréal) (1989),0.6865,0.66325,0.6625,0.912,0.6625,0.63725,0.646,0.9075,0.912,0.7927500000000001,0.6625,0.912,0.63725,0.2927499999999999,0.32725,0.64225,0.7702500000000001,0.4872499999999999,0.40225,0.127,0.53775,0.4265,0.264,0.26325,0.24,0.4067499999999999,0.3319999999999999,0.25925,0.41125,0.4725,0.4852499999999999,0.2644999999999999,0.20925,0.2845,0.33475,0.249,0.415,0.1059999999999999,0.31,0.26525,0.33475,0.3455,0.24875,0.15725,0.1435,0.23575,0.29725,0.2724999999999999,0.128,0.23075,0.26025,0.3159999999999999,0.16975,0.1892499999999999,0.29425,0.09775,0.1955,0.3067499999999999,0.1094999999999999,0.16675,0.18175,0.4782499999999999,0.133,0.1815,0.14075,0.1312499999999999,0.11925,0.1327499999999999,0.21375,0.124,0.17925,0.1267499999999999,0.10975,0.1905,0.34775,0.11825,0.074,0.131,0.1069999999999999,0.1375,0.1347499999999999,0.92525,0.15625,0.0939999999999999,0.0875,0.09,0.1475,0.10925,0.92525,0.10925,0.087,0.1159999999999999,0.12125,0.0757499999999999,0.10275,0.29425,0.10975,0.20825,0.121,0.0767499999999999,0.0745,0.0777499999999999,0.1044999999999999,0.1644999999999999,0.0812499999999999,0.121,0.1287499999999999,0.1114999999999999,0.10525,0.124,0.0745,0.119,0.1972499999999999,0.04275,0.09525,0.05725,0.16075,0.0954999999999999,0.05825,0.10725,0.0707499999999999,0.0454999999999999,0.0635,0.126,0.0265,0.10575,0.0544999999999999,0.03275,0.03175,0.0509999999999999,0.2007499999999999,0.0675,0.09625,0.14575,0.1317499999999999,0.05675,0.0569999999999999,0.0954999999999999,0.0655,0.1134999999999999,0.04825,0.0635,0.031,0.04425,0.1159999999999999,0.0459999999999999,0.04125,0.0429999999999999,0.02975
Marat/Sade (1966),0.8452500000000001,0.8362499999999999,0.8274999999999999,0.8674999999999999,0.67025,0.8674999999999999,0.609,0.693,0.8362499999999999,0.7515000000000001,0.652,0.66825,0.7929999999999999,0.71225,0.8202499999999999,0.86225,0.4962499999999999,0.4475,0.5995,0.51925,0.17875,0.403,0.625,0.2214999999999999,0.3562499999999999,0.36875,0.8362499999999999,0.3652499999999999,0.259,0.2634999999999999,0.26825,0.2415,0.25625,0.305,0.3505,0.149,0.379,0.1355,0.33975,0.214,0.11575,0.2279999999999999,0.3067499999999999,0.13,0.2684999999999999,0.23575,0.39475,0.2875,0.132,0.59625,0.17525,0.10525,0.1882499999999999,0.1262499999999999,0.39025,0.215,0.21225,0.489,0.04975,0.13,0.23725,0.21325,0.0959999999999999,0.1169999999999999,0.257,0.35375,0.121,0.1905,0.10625,0.24975,0.18375,0.3017499999999999,0.15875,0.12225,0.17625,0.1875,0.1375,0.1709999999999999,0.10675,0.148,0.16175,0.0875,0.15725,0.1395,0.1569999999999999,0.1004999999999999,0.286,0.1129999999999999,0.0875,0.0757499999999999,0.261,0.087,0.1375,0.071,0.30825,0.41625,0.16025,0.3075,0.1579999999999999,0.061,0.0324999999999999,0.05975,0.123,0.26775,0.0732499999999999,0.0625,0.02975,0.069,0.0409999999999999,0.062,0.0949999999999999,0.23175,0.0374999999999999,0.03375,0.0215,0.03625,0.16275,0.399,0.0374999999999999,0.0777499999999999,0.0717499999999999,0.173,0.08,0.05775,0.0489999999999999,0.04325,0.3419999999999999,0.0394999999999999,0.0364999999999999,0.04475,0.3349999999999999,0.1144999999999999,0.093,0.07,0.026,0.059,0.0792499999999999,0.1342499999999999,0.075,0.1285,0.0252499999999999,0.04675,0.0162499999999999,0.0257499999999999,0.0802499999999999,0.0539999999999999,0.04925,0.024,0.03525
"Little Foxes, The (1941)",0.8725,0.8872500000000001,0.8867499999999999,0.8327500000000001,0.8872500000000001,0.95575,0.8867499999999999,0.39,0.7085,0.73425,0.8725,0.7085,0.67775,0.41225,0.4077499999999999,0.3215,0.508,0.56975,0.54925,0.5485,0.46875,0.486,0.3249999999999999,0.27275,0.8234999999999999,0.35,0.53675,0.414,0.27425,0.58525,0.28075,0.39575,0.25025,0.21125,0.34025,0.23425,0.4559999999999999,0.5335,0.5965,0.20475,0.212,0.2284999999999999,0.17525,0.186,0.707,0.20475,0.44075,0.2224999999999999,0.18475,0.27725,0.2385,0.44425,0.16075,0.3445,0.17525,0.32425,0.1997499999999999,0.29325,0.74225,0.32675,0.1262499999999999,0.25425,0.20325,0.14775,0.181,0.12475,0.20975,0.311,0.09275,0.1942499999999999,0.30625,0.2269999999999999,0.136,0.0725,0.1014999999999999,0.10325,0.2375,0.0695,0.0735,0.14225,0.1425,0.0775,0.174,0.09275,0.0329999999999999,0.12425,0.2405,0.09975,0.0697499999999999,0.0564999999999999,0.091,0.0605,0.1235,0.068,0.261,0.4872499999999999,0.17375,0.2495,0.8500000000000001,0.0865,0.38725,0.06,0.2,0.0722499999999999,0.09825,0.18425,0.0712499999999999,0.0845,0.2544999999999999,0.078,0.0675,0.15025,0.1882499999999999,0.03475,0.0747499999999999,0.17575,0.1277499999999999,0.0792499999999999,0.11825,0.16625,0.0647499999999999,0.2194999999999999,0.0735,0.144,0.1094999999999999,0.08625,0.09325,0.03475,0.093,0.1397499999999999,0.11725,0.09825,0.0474999999999999,0.0645,0.0384999999999999,0.088,0.0524999999999999,0.15375,0.04925,0.2284999999999999,0.0222499999999999,0.2284999999999999,0.0222499999999999,0.03225,0.0324999999999999,0.0257499999999999,0.0215,0.0419999999999999,0.0225
