movieId,islam,sacrifice,original,wartime,good,greed,drama,vengeance,period piece,weird,mentor,culture clash,catastrophe,betrayal,runaway,prejudice,melancholic,chase,fight scenes,weapons,predictable,dialogue,adaptation,surveillance,first contact,fantasy world,independent film,not funny,life philosophy,survival,unlikely friendships,fun movie,light,british,pornography,transformation,very funny,life & death,stereotypes,death,family,drinking,nudity (full frontal - brief),teen movie,irish accent,indians,camp,childhood,women,underrated,absurd,quirky,desert,alternate history,computer animation,dysfunctional family,classic car,doctors,russian,creativity,1930s,queer,pulp,interracial romance,writers,california,hospital,alter ego,island,sexy,multiple storylines,finnish,too long,brothers,rebellion,censorship,farce,internet,radio,race,new jersey,good music,prison,hotel,film noir,blindness,bollywood,road movie,memory,simple,small town,ensemble cast,texas,nudity (rear),mad scientist,notable nudity,australia,nudity (topless - brief),tokyo,awesome soundtrack,atheism,wilderness,immortality,80s,divorce,god,kidnapping,stand-up comedy,oil,adoption,made for tv,too short,foul language,graphic novel,hip hop,remake,stoner movie,hunting,dreams,san francisco,directorial debut,addiction,time,workplace,new york city,best of 2005,kick-butt women,trilogy,lawyer,no plot,fashion,snakes,french,potential oscar nom,cancer,robert downey jr,unlikeable characters,buddy movie,ghosts/afterlife,reality tv,documentary,father daughter relationship,single father,wine,homeless,shopping,prostitution,los angeles,goth
Red Dawn (1984),0.932,0.932,0.8027500000000001,0.932,0.717,0.6525,0.6525,0.8027500000000001,0.568,0.6525,0.6325,0.6525,0.70625,0.55975,0.6525,0.6025,0.4147499999999999,0.9325,0.9325,0.9325,0.60425,0.58225,0.23275,0.39975,0.55675,0.45875,0.47975,0.3874999999999999,0.2784999999999999,0.7355,0.32025,0.5025,0.1947499999999999,0.12,0.297,0.31225,0.3602499999999999,0.2165,0.42625,0.29825,0.372,0.25725,0.30725,0.7755000000000001,0.2065,0.1205,0.64475,0.517,0.16225,0.3385,0.3097499999999999,0.2224999999999999,0.39225,0.8667499999999999,0.4077499999999999,0.17025,0.2189999999999999,0.1397499999999999,0.76125,0.16025,0.0807499999999999,0.1257499999999999,0.24775,0.0855,0.209,0.24075,0.14325,0.2165,0.172,0.15775,0.1599999999999999,0.1317499999999999,0.126,0.2614999999999999,0.25075,0.303,0.12075,0.17175,0.23625,0.1245,0.18075,0.09575,0.1287499999999999,0.1159999999999999,0.09125,0.1775,0.0544999999999999,0.1317499999999999,0.0845,0.18375,0.91275,0.1644999999999999,0.26875,0.14775,0.1972499999999999,0.27875,0.1397499999999999,0.20325,0.093,0.252,0.08875,0.17825,0.09575,0.63875,0.0762499999999999,0.08875,0.0895,0.0812499999999999,0.1094999999999999,0.1064999999999999,0.0564999999999999,0.09175,0.151,0.0554999999999999,0.04875,0.14775,0.1009999999999999,0.422,0.124,0.12375,0.0825,0.064,0.15575,0.0727499999999999,0.08775,0.0459999999999999,0.0305,0.0755,0.0544999999999999,0.07,0.0394999999999999,0.11875,0.04725,0.027,0.0767499999999999,0.0439999999999999,0.0665,0.1195,0.0717499999999999,0.09675,0.0247499999999999,0.04475,0.05825,0.0192499999999999,0.0329999999999999,0.075,0.03475,0.068,0.0752499999999999
Rules of Engagement (2000),0.80775,0.71175,0.7789999999999999,0.71175,0.72925,0.7789999999999999,0.70525,0.69475,0.2935,0.651,0.5725,0.651,0.64525,0.7789999999999999,0.651,0.6605,0.302,0.7275,0.7275,0.8507499999999999,0.564,0.46075,0.22525,0.7625,0.3239999999999999,0.2189999999999999,0.36,0.38825,0.38975,0.3465,0.2027499999999999,0.3055,0.1865,0.123,0.247,0.279,0.287,0.291,0.643,0.4024999999999999,0.23925,0.3035,0.26825,0.24525,0.204,0.05125,0.20675,0.18125,0.33625,0.2269999999999999,0.1932499999999999,0.119,0.1345,0.27625,0.182,0.1975,0.1362499999999999,0.1679999999999999,0.1895,0.12025,0.04325,0.10075,0.1275,0.0959999999999999,0.177,0.14325,0.39025,0.1805,0.1019999999999999,0.1957499999999999,0.2214999999999999,0.028,0.10725,0.11675,0.0459999999999999,0.1282499999999999,0.1169999999999999,0.2835,0.1875,0.1285,0.1069999999999999,0.0802499999999999,0.15025,0.0762499999999999,0.0852499999999999,0.15875,0.0635,0.0384999999999999,0.09975,0.09975,0.11425,0.1272499999999999,0.0715,0.1775,0.09025,0.1664999999999999,0.0424999999999999,0.1044999999999999,0.061,0.04975,0.077,0.0339999999999999,0.0444999999999999,0.0637499999999999,0.1272499999999999,0.06075,0.091,0.066,0.0969999999999999,0.0812499999999999,0.0675,0.0464999999999999,0.1312499999999999,0.154,0.0554999999999999,0.16225,0.066,0.0647499999999999,0.0655,0.12325,0.05225,0.0524999999999999,0.0267499999999999,0.0797499999999999,0.1099999999999999,0.0424999999999999,0.0615,0.03175,0.93975,0.1325,0.0205,0.0419999999999999,0.0394999999999999,0.05075,0.0627499999999999,0.0574999999999999,0.0529999999999999,0.11625,0.0524999999999999,0.088,0.0275,0.03525,0.0925,0.03175,0.03425,0.025,0.03875,0.03525,0.0444999999999999
Force 10 from Navarone (1978),0.714,0.714,0.8234999999999999,0.98125,0.7105,0.61175,0.61175,0.46275,0.399,0.61175,0.55475,0.61175,0.71825,0.563,0.61175,0.4315,0.33875,0.80975,0.80975,0.80975,0.71825,0.7105,0.4935,0.563,0.7829999999999999,0.32675,0.1185,0.347,0.279,0.357,0.258,0.53225,0.2694999999999999,0.399,0.20625,0.3552499999999999,0.31275,0.2534999999999999,0.373,0.1907499999999999,0.296,0.1947499999999999,0.3425,0.1725,0.247,0.0817499999999999,0.42925,0.1972499999999999,0.24325,0.37375,0.201,0.2339999999999999,0.1654999999999999,0.283,0.2314999999999999,0.2204999999999999,0.21625,0.1877499999999999,0.2259999999999999,0.1265,0.1435,0.138,0.402,0.1735,0.09975,0.174,0.14775,0.22275,0.393,0.28825,0.24125,0.11225,0.0974999999999999,0.1024999999999999,0.12375,0.05225,0.1952499999999999,0.1119999999999999,0.09625,0.1225,0.3615,0.2165,0.14775,0.10975,0.0925,0.0964999999999999,0.0984999999999999,0.08875,0.125,0.122,0.0994999999999999,0.475,0.0665,0.1545,0.15625,0.1074999999999999,0.1555,0.3015,0.09375,0.11325,0.067,0.08725,0.2199999999999999,0.1159999999999999,0.0635,0.05025,0.1882499999999999,0.072,0.11675,0.073,0.0655,0.1019999999999999,0.11975,0.0795,0.04175,0.08625,0.0742499999999999,0.0695,0.08625,0.0925,0.1225,0.078,0.085,0.0554999999999999,0.05025,0.0554999999999999,0.0735,0.1377499999999999,0.0369999999999999,0.149,0.06125,0.149,0.0494999999999999,0.0677499999999999,0.0579999999999999,0.0785,0.0835,0.1337499999999999,0.0657499999999999,0.04575,0.0215,0.04925,0.03625,0.0579999999999999,0.0292499999999999,0.04875,0.0429999999999999,0.0727499999999999,0.0329999999999999
U-571 (2000),0.90575,0.90575,0.8314999999999999,0.925,0.831,0.5635,0.64325,0.64325,0.90575,0.527,0.7535000000000001,0.503,0.8425,0.58575,0.503,0.68,0.2875,0.95975,0.95975,0.95975,0.8425,0.612,0.40625,0.59725,0.8107500000000001,0.25175,0.45875,0.4095,0.3155,0.69275,0.22175,0.7185,0.22325,0.54525,0.22425,0.2794999999999999,0.2744999999999999,0.283,0.4905,0.24975,0.248,0.1134999999999999,0.254,0.35675,0.268,0.12225,0.1644999999999999,0.1905,0.15075,0.20575,0.10525,0.16225,0.18,0.3585,0.2095,0.17525,0.16875,0.14675,0.2917499999999999,0.15775,0.10225,0.1357499999999999,0.198,0.1285,0.1405,0.1659999999999999,0.1425,0.14175,0.276,0.17625,0.16825,0.0554999999999999,0.1175,0.10575,0.06,0.0504999999999999,0.0652499999999999,0.22225,0.1962499999999999,0.14825,0.1059999999999999,0.14,0.3435,0.0752499999999999,0.081,0.1235,0.14625,0.0667499999999999,0.11325,0.1594999999999999,0.09525,0.2564999999999999,0.05475,0.1395,0.198,0.10625,0.137,0.061,0.10525,0.0954999999999999,0.0685,0.0665,0.03425,0.0665,0.0695,0.0559999999999999,0.1084999999999999,0.0742499999999999,0.1654999999999999,0.05575,0.05225,0.11325,0.2125,0.0559999999999999,0.05475,0.2634999999999999,0.0677499999999999,0.069,0.063,0.10925,0.05575,0.0584999999999999,0.05475,0.06025,0.0459999999999999,0.03425,0.03775,0.05525,0.05375,0.1245,0.0605,0.05075,0.04925,0.0647499999999999,0.0444999999999999,0.0484999999999999,0.05225,0.1014999999999999,0.04875,0.0394999999999999,0.0454999999999999,0.0374999999999999,0.0667499999999999,0.04125,0.025,0.0319999999999999,0.0364999999999999,0.0489999999999999,0.028
"Great Locomotive Chase, The (1956)",0.6485,0.8015000000000001,0.6365,0.35375,0.55075,0.483,0.51125,0.51125,0.65775,0.34975,0.73675,0.483,0.4499999999999999,0.8714999999999999,0.53675,0.8015000000000001,0.2857499999999999,0.9645,0.4469999999999999,0.31125,0.22975,0.275,0.3492499999999999,0.8714999999999999,0.243,0.2744999999999999,0.071,0.33025,0.263,0.1195,0.3665,0.69175,0.4147499999999999,0.146,0.16075,0.197,0.217,0.33075,0.10775,0.11075,0.2017499999999999,0.16575,0.132,0.0865,0.3445,0.15025,0.0855,0.259,0.0712499999999999,0.1149999999999999,0.1255,0.144,0.2264999999999999,0.1624999999999999,0.186,0.4335,0.134,0.268,0.26375,0.21825,0.1252499999999999,0.1405,0.16725,0.0705,0.1154999999999999,0.3784999999999999,0.1594999999999999,0.10325,0.1525,0.074,0.08875,0.52375,0.0529999999999999,0.10375,0.03225,0.04325,0.11925,0.1564999999999999,0.1317499999999999,0.09975,0.14875,0.1089999999999999,0.17225,0.1267499999999999,0.1845,0.181,0.0354999999999999,0.1285,0.1275,0.3774999999999999,0.17425,0.031,0.0999999999999999,0.0292499999999999,0.05875,0.0642499999999999,0.09275,0.05025,0.0775,0.0569999999999999,0.10825,0.0414999999999999,0.1604999999999999,0.0389999999999999,0.03625,0.10075,0.284,0.1109999999999999,0.0725,0.0574999999999999,0.191,0.23675,0.04175,0.1942499999999999,0.0474999999999999,0.368,0.04375,0.08625,0.0675,0.293,0.0715,0.04475,0.0782499999999999,0.03425,0.1019999999999999,0.0175,0.0627499999999999,0.11975,0.16475,0.06025,0.04525,0.12225,0.0434999999999999,0.0369999999999999,0.04825,0.024,0.04225,0.0197499999999999,0.1375,0.0155,0.05025,0.0167499999999999,0.1435,0.1614999999999999,0.0394999999999999,0.09575,0.0155,0.03475,0.019
Flying Tigers (1942),0.701,0.701,0.641,0.98925,0.45075,0.45075,0.45075,0.4167499999999999,0.51475,0.3745,0.521,0.46225,0.437,0.37375,0.53075,0.4742499999999999,0.3705,0.4745,0.4745,0.45375,0.37,0.3485,0.28625,0.26425,0.38275,0.34225,0.22825,0.345,0.36175,0.2209999999999999,0.39475,0.2867499999999999,0.28625,0.2314999999999999,0.23875,0.2965,0.1922499999999999,0.1922499999999999,0.4935,0.2694999999999999,0.204,0.3179999999999999,0.25425,0.11775,0.38125,0.3007499999999999,0.09225,0.292,0.236,0.17275,0.1402499999999999,0.1887499999999999,0.392,0.1365,0.18325,0.1917499999999999,0.1054999999999999,0.09475,0.09025,0.148,0.38,0.2075,0.22325,0.3419999999999999,0.10575,0.45775,0.3602499999999999,0.1307499999999999,0.14575,0.1609999999999999,0.14575,0.15675,0.0765,0.1594999999999999,0.06225,0.0707499999999999,0.0847499999999999,0.1574999999999999,0.209,0.1245,0.0767499999999999,0.1034999999999999,0.09125,0.1392499999999999,0.282,0.0954999999999999,0.1312499999999999,0.1004999999999999,0.1917499999999999,0.1725,0.2684999999999999,0.09775,0.22825,0.1405,0.08975,0.149,0.09575,0.06125,0.0847499999999999,0.11225,0.06,0.059,0.05575,0.1295,0.0632499999999999,0.0885,0.0364999999999999,0.05825,0.25125,0.0374999999999999,0.0404999999999999,0.04825,0.0544999999999999,0.0802499999999999,0.03725,0.04575,0.1099999999999999,0.0865,0.0685,0.11325,0.0414999999999999,0.0782499999999999,0.1277499999999999,0.0574999999999999,0.0489999999999999,0.1024999999999999,0.09125,0.0855,0.0685,0.0725,0.0657499999999999,0.1525,0.03775,0.1114999999999999,0.03325,0.04425,0.07,0.11175,0.0439999999999999,0.04875,0.015,0.06075,0.0514999999999999,0.0147499999999999,0.0574999999999999,0.0349999999999999,0.0625,0.0574999999999999,0.0359999999999999
"Fighting Seabees, The (1944)",0.85625,0.85625,0.72,0.98975,0.72,0.683,0.683,0.59225,0.38575,0.683,0.61,0.683,0.45875,0.53725,0.683,0.46825,0.53175,0.8480000000000001,0.79125,0.79125,0.3359999999999999,0.521,0.391,0.34975,0.44375,0.3804999999999999,0.20775,0.36,0.23425,0.2784999999999999,0.3309999999999999,0.4735,0.23875,0.1915,0.28425,0.2987499999999999,0.22175,0.1957499999999999,0.521,0.2214999999999999,0.3542499999999999,0.54325,0.3117499999999999,0.26675,0.3225,0.1945,0.21275,0.2319999999999999,0.1892499999999999,0.25975,0.1297499999999999,0.1877499999999999,0.276,0.22625,0.2309999999999999,0.299,0.20675,0.131,0.18375,0.124,0.1599999999999999,0.15975,0.22325,0.301,0.10975,0.4589999999999999,0.24975,0.2055,0.8,0.195,0.266,0.26875,0.078,0.1905,0.1014999999999999,0.0745,0.09025,0.1089999999999999,0.134,0.14975,0.10175,0.143,0.1109999999999999,0.2524999999999999,0.0994999999999999,0.09775,0.0984999999999999,0.246,0.147,0.3219999999999999,0.18425,0.1332499999999999,0.08675,0.26225,0.178,0.208,0.1382499999999999,0.11075,0.22075,0.238,0.05325,0.10375,0.0805,0.15975,0.0742499999999999,0.05325,0.05975,0.05925,0.1985,0.083,0.03475,0.0205,0.0822499999999999,0.0702499999999999,0.04075,0.03125,0.0865,0.21425,0.067,0.1609999999999999,0.065,0.0615,0.1877499999999999,0.1004999999999999,0.1815,0.02975,0.21625,0.1119999999999999,0.05575,0.1039999999999999,0.04325,0.11425,0.04275,0.0802499999999999,0.05775,0.03975,0.09275,0.084,0.09725,0.05075,0.0272499999999999,0.09425,0.10975,0.0125,0.0359999999999999,0.0675,0.0489999999999999,0.083,0.05875
Story of G.I. Joe (1945),0.84775,0.84775,0.70525,0.9865,0.632,0.70525,0.632,0.65225,0.501,0.70525,0.3722499999999999,0.70525,0.4195,0.44375,0.70525,0.345,0.71075,0.22425,0.4275,0.3495,0.2027499999999999,0.45575,0.3645,0.27425,0.211,0.22475,0.5655,0.3465,0.36775,0.3429999999999999,0.1947499999999999,0.09625,0.2967499999999999,0.23725,0.16375,0.25125,0.1855,0.37575,0.1205,0.53125,0.1957499999999999,0.32025,0.3055,0.071,0.1297499999999999,0.0865,0.1302499999999999,0.15725,0.31225,0.1159999999999999,0.1074999999999999,0.15475,0.50525,0.05025,0.152,0.1387499999999999,0.1074999999999999,0.0549999999999999,0.09575,0.0984999999999999,0.14525,0.1292499999999999,0.12275,0.14125,0.1644999999999999,0.151,0.1387499999999999,0.0742499999999999,0.34175,0.124,0.15175,0.14925,0.08,0.0772499999999999,0.023,0.04125,0.086,0.0605,0.05425,0.0474999999999999,0.059,0.0852499999999999,0.079,0.1927499999999999,0.37675,0.08625,0.05775,0.18525,0.18525,0.03675,0.09025,0.05225,0.143,0.0559999999999999,0.091,0.0767499999999999,0.069,0.03,0.275,0.06175,0.061,0.0935,0.0792499999999999,0.0247499999999999,0.0504999999999999,0.0334999999999999,0.05075,0.22175,0.11025,0.15975,0.1925,0.10475,0.029,0.1245,0.0735,0.0162499999999999,0.0439999999999999,0.1302499999999999,0.076,0.0827499999999999,0.0752499999999999,0.0637499999999999,0.0262499999999999,0.0524999999999999,0.0389999999999999,0.0792499999999999,0.0665,0.0242499999999999,0.0172499999999999,0.0272499999999999,0.0554999999999999,0.0182499999999999,0.0524999999999999,0.20325,0.0257499999999999,0.0175,0.0217499999999999,0.085,0.06,0.04325,0.0939999999999999,0.0242499999999999,0.0175,0.0737499999999999,0.027,0.03375,0.0642499999999999,0.0359999999999999,0.05675
All the Rage (It's the Rage) (1999),0.5995,0.5995,0.7975000000000001,0.5995,0.523,0.5,0.46425,0.725,0.1169999999999999,0.73125,0.4619999999999999,0.35875,0.58275,0.369,0.436,0.3585,0.73125,0.32675,0.33575,0.56025,0.5735,0.5085,0.302,0.39275,0.369,0.37725,0.5125,0.2987499999999999,0.31825,0.565,0.1925,0.3552499999999999,0.2704999999999999,0.1029999999999999,0.433,0.1945,0.24925,0.7765,0.71125,0.2254999999999999,0.61125,0.39925,0.253,0.205,0.0817499999999999,0.09475,0.0762499999999999,0.24325,0.26275,0.201,0.63375,0.489,0.0267499999999999,0.22075,0.4295,0.2234999999999999,0.267,0.0969999999999999,0.0735,0.1594999999999999,0.0702499999999999,0.6675,0.652,0.11925,0.2764999999999999,0.3129999999999999,0.17025,0.2435,0.10825,0.17525,0.44825,0.0697499999999999,0.16125,0.086,0.0409999999999999,0.0737499999999999,0.1355,0.45525,0.0514999999999999,0.15275,0.10425,0.0762499999999999,0.09,0.0959999999999999,0.11125,0.1435,0.1355,0.193,0.1315,0.1275,0.1094999999999999,0.61575,0.1039999999999999,0.10425,0.17725,0.087,0.0434999999999999,0.0474999999999999,0.0655,0.28,0.1282499999999999,0.1014999999999999,0.0685,0.11225,0.16125,0.0782499999999999,0.087,0.0964999999999999,0.0735,0.073,0.0364999999999999,0.11975,0.06075,0.1485,0.4962499999999999,0.1265,0.078,0.184,0.1927499999999999,0.0539999999999999,0.2339999999999999,0.272,0.04625,0.181,0.0657499999999999,0.152,0.10975,0.09525,0.14475,0.1164999999999999,0.0954999999999999,0.03275,0.03175,0.081,0.0645,0.0344999999999999,0.0802499999999999,0.0489999999999999,0.0675,0.2219999999999999,0.0484999999999999,0.0364999999999999,0.1255,0.063,0.04925,0.0554999999999999,0.04925,0.1347499999999999,0.0349999999999999
"Contender, The (2000)",0.99675,0.731,0.8347500000000001,0.731,0.8347500000000001,0.8174999999999999,0.8347500000000001,0.73775,0.28125,0.5975,0.54625,0.8347500000000001,0.6285,0.8174999999999999,0.613,0.48,0.59325,0.3635,0.22275,0.349,0.39,0.6655,0.35575,0.73875,0.39,0.301,0.50675,0.35075,0.36375,0.2435,0.2475,0.4575,0.4545,0.26925,0.4715,0.2835,0.253,0.25775,0.5015,0.22725,0.262,0.27425,0.33875,0.4225,0.16675,0.1277499999999999,0.11125,0.1932499999999999,0.66125,0.3275,0.31025,0.2465,0.1124999999999999,0.3035,0.1895,0.27325,0.26425,0.1775,0.05675,0.25975,0.1325,0.2065,0.26775,0.18525,0.414,0.305,0.139,0.21125,0.14825,0.46075,0.18225,0.031,0.088,0.0939999999999999,0.134,0.4715,0.1185,0.33875,0.2385,0.17125,0.237,0.20625,0.0865,0.16825,0.10675,0.16075,0.1405,0.1235,0.0732499999999999,0.139,0.17625,0.3924999999999999,0.0795,0.1265,0.0954999999999999,0.09825,0.05175,0.1332499999999999,0.0895,0.10475,0.3199999999999999,0.126,0.0424999999999999,0.0842499999999999,0.20925,0.1392499999999999,0.066,0.0875,0.22525,0.0737499999999999,0.08775,0.0544999999999999,0.1952499999999999,0.05325,0.0785,0.04475,0.093,0.078,0.0745,0.1074999999999999,0.1039999999999999,0.1639999999999999,0.0449999999999999,0.188,0.1104999999999999,0.17675,0.175,0.05025,0.2269999999999999,0.11675,0.0662499999999999,0.18025,0.04725,0.092,0.0635,0.1322499999999999,0.1059999999999999,0.04175,0.0605,0.0842499999999999,0.05025,0.0925,0.078,0.092,0.0374999999999999,0.075,0.1034999999999999,0.075,0.04525
"Alamo, The (1960)",0.98325,0.945,0.98325,0.2977499999999999,0.60025,0.59875,0.59875,0.61125,0.98325,0.60025,0.78775,0.58925,0.495,0.38075,0.57725,0.8109999999999999,0.5545,0.47975,0.481,0.4605,0.481,0.50475,0.3562499999999999,0.45275,0.31475,0.31125,0.235,0.35275,0.278,0.17075,0.21975,0.3225,0.2624999999999999,0.1639999999999999,0.3375,0.255,0.2624999999999999,0.22925,0.14275,0.51325,0.2825,0.46125,0.3625,0.26275,0.2875,0.576,0.204,0.22725,0.16725,0.2209999999999999,0.11075,0.204,0.2234999999999999,0.204,0.206,0.191,0.1649999999999999,0.1094999999999999,0.0642499999999999,0.1875,0.27,0.1614999999999999,0.16875,0.14075,0.1292499999999999,0.5375,0.12375,0.21675,0.08825,0.18725,0.2017499999999999,0.031,0.547,0.1332499999999999,0.4992499999999999,0.1104999999999999,0.1629999999999999,0.1255,0.03625,0.30825,0.0765,0.2887499999999999,0.11725,0.125,0.0915,0.1335,0.04175,0.1599999999999999,0.1255,0.1094999999999999,0.2857499999999999,0.1295,0.96175,0.14425,0.134,0.0895,0.0959999999999999,0.15275,0.0722499999999999,0.18475,0.0805,0.08675,0.1564999999999999,0.27125,0.04375,0.122,0.1059999999999999,0.0737499999999999,0.05175,0.0712499999999999,0.1164999999999999,0.0677499999999999,0.12075,0.0444999999999999,0.03525,0.0665,0.0994999999999999,0.08925,0.10625,0.0812499999999999,0.1535,0.05675,0.30025,0.05175,0.0524999999999999,0.0444999999999999,0.0702499999999999,0.0705,0.09925,0.04225,0.04975,0.1272499999999999,0.0369999999999999,0.0627499999999999,0.0855,0.04125,0.05225,0.11625,0.0494999999999999,0.0339999999999999,0.03325,0.0344999999999999,0.0464999999999999,0.0167499999999999,0.029,0.0287499999999999,0.04325,0.149,0.0429999999999999
Gardens of Stone (1987),0.961,0.961,0.74675,0.961,0.74675,0.74675,0.74675,0.54825,0.6765,0.4732499999999999,0.6185,0.64125,0.56475,0.4932499999999999,0.64125,0.5325,0.4732499999999999,0.37375,0.2855,0.31775,0.4237499999999999,0.4795,0.37575,0.4137499999999999,0.25825,0.275,0.4147499999999999,0.35575,0.481,0.2865,0.46025,0.2085,0.17125,0.2405,0.3355,0.24325,0.2584999999999999,0.2165,0.53225,0.3784999999999999,0.3804999999999999,0.2445,0.34125,0.4475,0.24575,0.14275,0.24225,0.3065,0.206,0.41025,0.1709999999999999,0.217,0.05375,0.11525,0.17775,0.25175,0.1377499999999999,0.11575,0.20475,0.1402499999999999,0.23775,0.21825,0.135,0.1654999999999999,0.1342499999999999,0.15375,0.17325,0.1014999999999999,0.0989999999999999,0.137,0.1405,0.25125,0.1312499999999999,0.22025,0.0964999999999999,0.17625,0.11475,0.1215,0.1932499999999999,0.1347499999999999,0.2967499999999999,0.148,0.10075,0.14925,0.0984999999999999,0.1609999999999999,0.0657499999999999,0.0807499999999999,0.0785,0.1129999999999999,0.15675,0.1004999999999999,0.0757499999999999,0.15225,0.08725,0.3239999999999999,0.11525,0.23875,0.0494999999999999,0.1385,0.04475,0.04675,0.05975,0.14625,0.05675,0.03775,0.0777499999999999,0.0742499999999999,0.0605,0.09025,0.088,0.25625,0.0837499999999999,0.0155,0.1589999999999999,0.08,0.1059999999999999,0.1009999999999999,0.08675,0.14075,0.09525,0.065,0.0524999999999999,0.10475,0.14525,0.248,0.05875,0.0459999999999999,0.1365,0.03175,0.03525,0.04975,0.04625,0.08875,0.0329999999999999,0.0657499999999999,0.0905,0.0737499999999999,0.065,0.0464999999999999,0.0334999999999999,0.0305,0.0857499999999999,0.028,0.04275,0.0762499999999999,0.0344999999999999,0.1325,0.0339999999999999
Demetrius and the Gladiators (1954),0.61625,0.61625,0.7065,0.60925,0.63575,0.63575,0.63575,0.76325,0.62375,0.61425,0.7725,0.61425,0.4629999999999999,0.5795,0.61425,0.5975,0.30425,0.70625,0.746,0.70625,0.6875,0.6865,0.40725,0.51925,0.68525,0.33225,0.395,0.3575,0.207,0.68525,0.30325,0.6345,0.6825,0.22325,0.347,0.354,0.45075,0.395,0.731,0.47675,0.6285,0.1305,0.33175,0.3199999999999999,0.14325,0.3742499999999999,0.26425,0.4395,0.27975,0.2395,0.11675,0.20325,0.10025,0.24375,0.6285,0.3077499999999999,0.1619999999999999,0.1835,0.0554999999999999,0.15475,0.3155,0.16125,0.24725,0.39875,0.1255,0.0984999999999999,0.1925,0.4852499999999999,0.2294999999999999,0.244,0.179,0.0212499999999999,0.093,0.16775,0.3225,0.1377499999999999,0.10625,0.11325,0.0384999999999999,0.08625,0.0954999999999999,0.1262499999999999,0.178,0.11875,0.09175,0.134,0.0685,0.078,0.1835,0.1347499999999999,0.0329999999999999,0.0459999999999999,0.089,0.03575,0.32675,0.31975,0.2125,0.05575,0.0855,0.134,0.15625,0.04075,0.32925,0.11375,0.18725,0.21575,0.0394999999999999,0.061,0.1297499999999999,0.077,0.1952499999999999,0.38725,0.265,0.0647499999999999,0.0569999999999999,0.08775,0.137,0.069,0.08775,0.0685,0.0712499999999999,0.07,0.08625,0.122,0.13,0.18325,0.1164999999999999,0.08,0.0732499999999999,0.142,0.1362499999999999,0.066,0.03025,0.0252499999999999,0.16825,0.1292499999999999,0.0524999999999999,0.20675,0.10525,0.0334999999999999,0.0085,0.0339999999999999,0.11025,0.1825,0.0667499999999999,0.0765,0.0484999999999999,0.0795,0.0275
Cleopatra (1963),0.95525,0.86825,0.95525,0.1302499999999999,0.6585,0.7295,0.73675,0.4425,0.96375,0.945,0.59625,0.63,0.79575,0.39925,0.63,0.34025,0.728,0.3115,0.79575,0.22975,0.79575,0.71725,0.49675,0.639,0.49,0.3389999999999999,0.485,0.358,0.32275,0.287,0.1235,0.254,0.41225,0.37525,0.3984999999999999,0.4195,0.304,0.17225,0.1039999999999999,0.291,0.26825,0.3934999999999999,0.25025,0.1684999999999999,0.21625,0.3442499999999999,0.26075,0.152,0.24825,0.4519999999999999,0.11125,0.128,0.21875,0.2754999999999999,0.144,0.16725,0.16025,0.204,0.0682499999999999,0.1895,0.2584999999999999,0.2055,0.11825,0.24125,0.14175,0.1465,0.1175,0.26525,0.181,0.428,0.16575,0.06,0.7195,0.0767499999999999,0.188,0.2817499999999999,0.09025,0.15675,0.03475,0.2504999999999999,0.05375,0.17175,0.09025,0.15075,0.0835,0.1937499999999999,0.09725,0.0994999999999999,0.09475,0.0812499999999999,0.0692499999999999,0.0514999999999999,0.11525,0.18475,0.27225,0.32375,0.091,0.0752499999999999,0.0832499999999999,0.1149999999999999,0.26175,0.0915,0.3522499999999999,0.12325,0.12,0.2294999999999999,0.0484999999999999,0.13,0.04825,0.0419999999999999,0.23775,0.0712499999999999,0.0574999999999999,0.0745,0.0529999999999999,0.15725,0.081,0.04075,0.0785,0.09675,0.0727499999999999,0.0479999999999999,0.10025,0.04675,0.0954999999999999,0.0394999999999999,0.0732499999999999,0.04625,0.05175,0.0742499999999999,0.1355,0.2105,0.03375,0.0469999999999999,0.063,0.1185,0.0504999999999999,0.03675,0.05375,0.0334999999999999,0.0474999999999999,0.05125,0.04875,0.0539999999999999,0.0205,0.05125,0.04425,0.0559999999999999,0.0782499999999999
