movieId,culture clash,runaway,independent film,drama,betrayal,weird,good,greed,melancholic,islam,original,wartime,mentor,drinking,period piece,dialogue,prejudice,sacrifice,vengeance,light,adaptation,catastrophe,unlikely friendships,life & death,british,survival,death,surveillance,weapons,fun movie,chase,childhood,pornography,life philosophy,fight scenes,very funny,transformation,not funny,nudity (full frontal - brief),predictable,film noir,family,fantasy world,1930s,good music,first contact,censorship,too long,stereotypes,rebellion,absurd,quirky,underrated,camp,dysfunctional family,irish accent,women,doctors,awesome soundtrack,hospital,classic car,brothers,indians,queer,alternate history,sexy,teen movie,creativity,multiple storylines,small town,bollywood,nudity (topless - brief),russian,ensemble cast,prison,alter ego,california,desert,hotel,computer animation,writers,race,simple,tokyo,memory,blindness,atheism,farce,interracial romance,radio,road movie,wilderness,foul language,island,directorial debut,god,new jersey,80s,dreams,lawyer,divorce,best of 2005,addiction,mad scientist,finnish,oil,potential oscar nom,pulp,french,hunting,texas,nudity (rear),made for tv,workplace,stoner movie,australia,adoption,new york city,documentary,internet,time,immortality,notable nudity,graphic novel,cancer,san francisco,stand-up comedy,kidnapping,father daughter relationship,trilogy,robert downey jr,snakes,wine,buddy movie,prostitution,ghosts/afterlife,too short,hip hop,no plot,fashion,homeless,goth,kick-butt women,unlikeable characters,los angeles,single father,reality tv,remake,shopping
Stalag 17 (1953),0.97325,0.8620000000000001,0.8167500000000001,0.97325,0.8620000000000001,0.97325,0.8727499999999999,0.97325,0.68225,0.4295,0.8307500000000001,0.9385,0.69675,0.7697499999999999,0.4225,0.71775,0.4695,0.4569999999999999,0.68475,0.83925,0.52525,0.4695,0.58425,0.2514999999999999,0.52175,0.733,0.3215,0.7015,0.32925,0.559,0.564,0.36275,0.178,0.3115,0.33375,0.8467499999999999,0.3399999999999999,0.26175,0.3944999999999999,0.32925,0.7697499999999999,0.24475,0.23025,0.206,0.34575,0.20475,0.33775,0.1387499999999999,0.42325,0.1589999999999999,0.4357499999999999,0.4195,0.3345,0.94525,0.2324999999999999,0.24175,0.16075,0.15425,0.2604999999999999,0.2485,0.22775,0.24875,0.12225,0.3894999999999999,0.236,0.2835,0.176,0.21225,0.1205,0.2857499999999999,0.296,0.2644999999999999,0.52,0.3662499999999999,0.9385,0.2835,0.30125,0.1545,0.2644999999999999,0.2339999999999999,0.184,0.24325,0.268,0.142,0.146,0.15275,0.0499999999999999,0.63025,0.1327499999999999,0.24625,0.1574999999999999,0.25775,0.2,0.16625,0.18475,0.04725,0.14075,0.0852499999999999,0.1262499999999999,0.1355,0.11875,0.2065,0.09975,0.15675,0.23775,0.1255,0.075,0.282,0.1059999999999999,0.0637499999999999,0.0727499999999999,0.04375,0.1159999999999999,0.152,0.1912499999999999,0.10775,0.03875,0.0827499999999999,0.04475,0.0647499999999999,0.0989999999999999,0.03125,0.0282499999999999,0.05375,0.04625,0.131,0.084,0.0944999999999999,0.0554999999999999,0.0519999999999999,0.0752499999999999,0.076,0.1375,0.25125,0.0675,0.065,0.0399999999999999,0.0439999999999999,0.1325,0.04975,0.0737499999999999,0.0255,0.04875,0.09425,0.0989999999999999,0.0245,0.03925,0.0217499999999999,0.03425
Papillon (1973),0.909,0.792,0.909,0.8835,0.8505,0.8835,0.8835,0.8594999999999999,0.73425,0.909,0.8327500000000001,0.2584999999999999,0.8505,0.637,0.30625,0.70525,0.682,0.682,0.817,0.69325,0.962,0.44375,0.8614999999999999,0.5555,0.2927499999999999,0.823,0.419,0.436,0.2985,0.35,0.59775,0.56375,0.3189999999999999,0.65375,0.32525,0.45075,0.4955,0.35,0.36575,0.2947499999999999,0.2714999999999999,0.18025,0.32375,0.27175,0.43125,0.2194999999999999,0.1967499999999999,0.5545,0.2085,0.371,0.203,0.2514999999999999,0.503,0.35975,0.118,0.23725,0.1372499999999999,0.28625,0.4175,0.30425,0.43025,0.18625,0.372,0.544,0.1262499999999999,0.16275,0.188,0.311,0.11775,0.2564999999999999,0.0974999999999999,0.26775,0.15875,0.0762499999999999,0.99775,0.29925,0.27,0.268,0.18725,0.155,0.262,0.20425,0.2355,0.11675,0.1855,0.1589999999999999,0.093,0.1307499999999999,0.0529999999999999,0.1609999999999999,0.2239999999999999,0.2229999999999999,0.17625,0.7105,0.181,0.11475,0.1932499999999999,0.21475,0.41025,0.1649999999999999,0.0539999999999999,0.154,0.27175,0.14375,0.11125,0.04775,0.0915,0.1609999999999999,0.401,0.18075,0.1019999999999999,0.11325,0.16625,0.0762499999999999,0.3582499999999999,0.1355,0.0772499999999999,0.11175,0.0499999999999999,0.09225,0.23725,0.183,0.0757499999999999,0.1302499999999999,0.25575,0.125,0.1352499999999999,0.127,0.04875,0.14875,0.14525,0.18725,0.04075,0.2895,0.0895,0.091,0.05675,0.0642499999999999,0.0702499999999999,0.0349999999999999,0.15725,0.0419999999999999,0.05025,0.0479999999999999,0.04225,0.0135,0.03925,0.0394999999999999,0.03025
Malcolm X (1992),0.9285,0.9285,0.7885,0.9285,0.8185,0.9285,0.8180000000000001,0.9285,0.6605,0.99325,0.782,0.375,0.9825,0.6605,0.772,0.5995,0.94875,0.46325,0.67875,0.38925,0.577,0.5705,0.417,0.7927500000000001,0.2284999999999999,0.3107499999999999,0.53575,0.7862499999999999,0.2654999999999999,0.42025,0.4712499999999999,0.68875,0.7585,0.5695,0.31275,0.35375,0.51575,0.3175,0.397,0.18275,0.398,0.22675,0.21,0.1892499999999999,0.284,0.1927499999999999,0.7585,0.8507499999999999,0.3505,0.296,0.1967499999999999,0.17425,0.44475,0.0685,0.11225,0.2254999999999999,0.27375,0.215,0.26525,0.32275,0.283,0.23975,0.3735,0.17925,0.10925,0.15875,0.26975,0.275,0.16575,0.22425,0.1335,0.174,0.0672499999999999,0.0852499999999999,0.73925,0.3275,0.2309999999999999,0.0875,0.132,0.1475,0.15325,0.61,0.138,0.1735,0.126,0.2105,0.554,0.11175,0.17475,0.155,0.1865,0.11825,0.17025,0.0974999999999999,0.15975,0.554,0.17775,0.2027499999999999,0.35875,0.2704999999999999,0.064,0.1252499999999999,0.45675,0.1139999999999999,0.0429999999999999,0.05175,0.17075,0.1019999999999999,0.0399999999999999,0.0767499999999999,0.1285,0.0817499999999999,0.11975,0.1965,0.3077499999999999,0.0564999999999999,0.15125,0.46225,0.1362499999999999,0.066,0.191,0.1185,0.05575,0.0662499999999999,0.1277499999999999,0.073,0.3025,0.0454999999999999,0.0717499999999999,0.0569999999999999,0.176,0.0782499999999999,0.0329999999999999,0.17875,0.194,0.1129999999999999,0.08,0.127,0.03825,0.0434999999999999,0.139,0.0419999999999999,0.09475,0.0439999999999999,0.189,0.0295,0.05825,0.0277499999999999,0.04225
Cross of Iron (1977),0.8440000000000001,0.8887499999999999,0.9215,0.8327500000000001,0.90125,0.8440000000000001,0.7797499999999999,0.7609999999999999,0.7749999999999999,0.766,0.845,0.981,0.6385,0.8300000000000001,0.68125,0.8887499999999999,0.536,0.71575,0.9225,0.4575,0.65975,0.45225,0.4805,0.56925,0.5675,0.7115,0.47175,0.5055,0.61125,0.67425,0.5805,0.16375,0.578,0.3622499999999999,0.67425,0.2694999999999999,0.28925,0.3555,0.9255,0.289,0.1765,0.15975,0.31375,0.2475,0.426,0.2644999999999999,0.22325,0.39325,0.396,0.3565,0.5545,0.4065,0.31925,0.3275,0.2534999999999999,0.2375,0.24825,0.1465,0.426,0.51575,0.353,0.1912499999999999,0.199,0.2224999999999999,0.1945,0.357,0.12375,0.138,0.3105,0.1977499999999999,0.09,0.4425,0.87025,0.216,0.20725,0.46775,0.2194999999999999,0.31775,0.2125,0.16025,0.1387499999999999,0.14875,0.1997499999999999,0.29425,0.243,0.14425,0.1014999999999999,0.092,0.1785,0.1714999999999999,0.15125,0.1397499999999999,0.266,0.1175,0.1619999999999999,0.0549999999999999,0.1235,0.2957499999999999,0.1159999999999999,0.0459999999999999,0.08725,0.179,0.2355,0.21,0.2385,0.15975,0.1302499999999999,0.147,0.08775,0.137,0.135,0.22875,0.10325,0.175,0.14775,0.0807499999999999,0.05725,0.09425,0.0514999999999999,0.08825,0.0635,0.0529999999999999,0.0792499999999999,0.2995,0.0685,0.0944999999999999,0.0994999999999999,0.11925,0.06,0.09,0.09625,0.0672499999999999,0.05825,0.05425,0.09425,0.0364999999999999,0.0722499999999999,0.04975,0.0329999999999999,0.073,0.0319999999999999,0.08725,0.0757499999999999,0.09675,0.0989999999999999,0.025,0.0389999999999999,0.0399999999999999,0.0354999999999999
Hangmen Also Die! (1943),0.9135,0.9135,0.94325,0.9135,0.9135,0.8895,0.7775000000000001,0.8105,0.8895,0.94325,0.853,0.98925,0.8214999999999999,0.85775,0.53975,0.70175,0.396,0.833,0.8799999999999999,0.55025,0.73925,0.5575,0.41625,0.2274999999999999,0.55375,0.75125,0.4054999999999999,0.86775,0.32125,0.3215,0.3105,0.25825,0.51225,0.3455,0.31025,0.356,0.3017499999999999,0.3804999999999999,0.20775,0.48075,0.766,0.4855,0.383,0.374,0.093,0.3515,0.25025,0.364,0.57725,0.10575,0.14125,0.2304999999999999,0.2815,0.2299999999999999,0.3675,0.2105,0.4347499999999999,0.146,0.09625,0.45075,0.10975,0.1917499999999999,0.1402499999999999,0.1579999999999999,0.06175,0.17725,0.4145,0.1084999999999999,0.25525,0.43925,0.0657499999999999,0.20775,0.1257499999999999,0.213,0.1902499999999999,0.4355,0.4034999999999999,0.0825,0.065,0.298,0.10575,0.0815,0.248,0.16525,0.14675,0.1392499999999999,0.0444999999999999,0.2435,0.15125,0.2895,0.0732499999999999,0.09925,0.1935,0.0464999999999999,0.31375,0.0444999999999999,0.3595,0.213,0.09925,0.24975,0.473,0.0647499999999999,0.14575,0.3395,0.25625,0.1962499999999999,0.517,0.17025,0.09175,0.307,0.26425,0.0539999999999999,0.0722499999999999,0.26325,0.0682499999999999,0.09125,0.27575,0.3492499999999999,0.0529999999999999,0.0605,0.08975,0.129,0.14175,0.10925,0.0267499999999999,0.14325,0.0705,0.06175,0.145,0.084,0.0499999999999999,0.0509999999999999,0.0075,0.017,0.0812499999999999,0.08775,0.0434999999999999,0.09,0.1569999999999999,0.0172499999999999,0.08825,0.50675,0.0675,0.151,0.0637499999999999,0.03575,0.089,0.18125,0.0162499999999999
"Ogre, The (Unhold, Der) (1996)",0.75925,0.8427500000000001,0.84625,0.7265,0.7597499999999999,0.8360000000000001,0.75925,0.639,0.72175,0.8427500000000001,0.7862499999999999,0.97375,0.703,0.576,0.7135,0.607,0.494,0.5205,0.8554999999999999,0.5285,0.8302499999999999,0.596,0.655,0.33775,0.43725,0.5615,0.27075,0.496,0.46125,0.53075,0.476,0.82175,0.4429999999999999,0.36075,0.3245,0.359,0.38875,0.2907499999999999,0.4515,0.35975,0.2234999999999999,0.74175,0.7885,0.3145,0.20925,0.35975,0.1619999999999999,0.21725,0.3129999999999999,0.145,0.4065,0.28425,0.299,0.73275,0.1965,0.3482499999999999,0.0642499999999999,0.15725,0.20925,0.3269999999999999,0.122,0.0935,0.1564999999999999,0.3375,0.41625,0.4429999999999999,0.33375,0.29,0.3705,0.45975,0.2815,0.2564999999999999,0.43875,0.1024999999999999,0.45775,0.11925,0.1815,0.1149999999999999,0.11525,0.274,0.32375,0.0484999999999999,0.23775,0.1287499999999999,0.33225,0.61675,0.1355,0.0989999999999999,0.0635,0.0459999999999999,0.083,0.11925,0.09625,0.18425,0.1014999999999999,0.0797499999999999,0.0675,0.091,0.1185,0.0795,0.18225,0.1009999999999999,0.21425,0.12075,0.3462499999999999,0.25625,0.0474999999999999,0.32975,0.61475,0.716,0.026,0.306,0.0677499999999999,0.1885,0.04375,0.0637499999999999,0.1317499999999999,0.065,0.1387499999999999,0.0584999999999999,0.1114999999999999,0.074,0.1275,0.05025,0.0637499999999999,0.0579999999999999,0.078,0.27,0.0504999999999999,0.129,0.0529999999999999,0.0695,0.0245,0.04025,0.147,0.27525,0.06175,0.0712499999999999,0.073,0.1877499999999999,0.06175,0.03825,0.05875,0.05325,0.0905,0.0449999999999999,0.0464999999999999,0.04575,0.0712499999999999
JFK (1991),0.8979999999999999,0.94925,0.9795,0.8979999999999999,0.96525,0.8979999999999999,0.9955,0.8772500000000001,0.7505,0.9795,0.8035000000000001,0.653,0.7905,0.599,0.925,0.627,0.9795,0.6525,0.5015,0.502,0.837,0.5395,0.2,0.2855,0.237,0.17775,0.776,0.9955,0.38075,0.503,0.45925,0.18025,0.8467499999999999,0.2985,0.20925,0.41,0.2865,0.349,0.35275,0.32325,0.21625,0.3077499999999999,0.2674999999999999,0.1272499999999999,0.179,0.272,0.8467499999999999,0.697,0.143,0.2624999999999999,0.56575,0.23425,0.4175,0.0765,0.1997499999999999,0.286,0.1629999999999999,0.295,0.132,0.23725,0.267,0.1372499999999999,0.3305,0.23625,0.7635000000000001,0.2165,0.1317499999999999,0.212,0.39275,0.1435,0.071,0.1475,0.0702499999999999,0.651,0.128,0.17325,0.242,0.1164999999999999,0.2674999999999999,0.23875,0.1564999999999999,0.26225,0.14925,0.1019999999999999,0.2455,0.1674999999999999,0.202,0.11475,0.0832499999999999,0.11575,0.10025,0.15275,0.41225,0.11525,0.1579999999999999,0.14,0.1619999999999999,0.17675,0.1034999999999999,0.58075,0.0979999999999999,0.0767499999999999,0.0994999999999999,0.1262499999999999,0.0237499999999999,0.253,0.11075,0.17925,0.0344999999999999,0.10425,0.4327499999999999,0.1302499999999999,0.123,0.0807499999999999,0.14775,0.07,0.11725,0.11525,0.209,0.3235,0.22775,0.0637499999999999,0.1395,0.0752499999999999,0.1709999999999999,0.10475,0.09425,0.155,0.0662499999999999,0.0657499999999999,0.1905,0.1169999999999999,0.0514999999999999,0.0782499999999999,0.06,0.0772499999999999,0.04125,0.05475,0.1044999999999999,0.05175,0.0419999999999999,0.0374999999999999,0.0747499999999999,0.03425,0.08925,0.0344999999999999,0.0777499999999999,0.0434999999999999,0.03475
"Night to Remember, A (1958)",0.8787499999999999,0.8787499999999999,0.9035,0.8787499999999999,0.8787499999999999,0.8049999999999999,0.8049999999999999,0.8049999999999999,0.95325,0.9035,0.68725,0.26575,0.7025,0.8049999999999999,0.788,0.561,0.9035,0.7025,0.249,0.56125,0.8712500000000001,0.69775,0.26625,0.43875,0.64175,0.548,0.33325,0.18225,0.76675,0.381,0.31,0.2987499999999999,0.1972499999999999,0.427,0.683,0.3085,0.4439999999999999,0.378,0.22525,0.76675,0.70475,0.2887499999999999,0.33775,0.2012499999999999,0.1634999999999999,0.76675,0.1159999999999999,0.1649999999999999,0.25425,0.13,0.2075,0.239,0.31875,0.1495,0.25625,0.553,0.27575,0.0925,0.138,0.1495,0.16125,0.11475,0.2264999999999999,0.2204999999999999,0.287,0.172,0.14525,0.30625,0.2504999999999999,0.21225,0.1292499999999999,0.09625,0.09175,0.53825,0.10325,0.25575,0.22925,0.14325,0.1997499999999999,0.2125,0.155,0.1905,0.12475,0.09375,0.08625,0.1912499999999999,0.1345,0.1084999999999999,0.1004999999999999,0.1292499999999999,0.0939999999999999,0.1109999999999999,0.1332499999999999,0.18025,0.09875,0.26925,0.142,0.20775,0.10375,0.04875,0.0752499999999999,0.0657499999999999,0.0827499999999999,0.26075,0.05925,0.1285,0.0752499999999999,0.1059999999999999,0.05975,0.0389999999999999,0.1104999999999999,0.075,0.194,0.089,0.0705,0.1104999999999999,0.0954999999999999,0.1372499999999999,0.20775,0.215,0.0642499999999999,0.08825,0.09475,0.0615,0.06125,0.0832499999999999,0.069,0.0852499999999999,0.0959999999999999,0.10775,0.0519999999999999,0.09175,0.06225,0.03075,0.0354999999999999,0.0479999999999999,0.0662499999999999,0.0344999999999999,0.07,0.14175,0.0554999999999999,0.0474999999999999,0.0529999999999999,0.0667499999999999,0.0334999999999999,0.03175,0.03525,0.0499999999999999,0.028
"Good Morning, Vietnam (1987)",0.92625,0.92625,0.96575,0.92625,0.92625,0.8005,0.82175,0.56625,0.62675,0.59125,0.72825,0.96575,0.82725,0.64425,0.5485,0.6385,0.6815,0.6815,0.50775,0.86425,0.52775,0.6085,0.76075,0.3429999999999999,0.2925,0.35775,0.42825,0.206,0.35075,0.63025,0.37375,0.43825,0.1967499999999999,0.40325,0.3375,0.88175,0.3605,0.243,0.386,0.3299999999999999,0.10375,0.31225,0.273,0.16825,0.6385,0.21775,0.93225,0.0935,0.3742499999999999,0.4327499999999999,0.71975,0.30025,0.3632499999999999,0.3495,0.1704999999999999,0.18725,0.2564999999999999,0.23975,0.6385,0.20825,0.26475,0.2917499999999999,0.15075,0.1619999999999999,0.38925,0.16975,0.39725,0.27025,0.1307499999999999,0.1825,0.09375,0.258,0.156,0.3295,0.146,0.23075,0.193,0.1405,0.1589999999999999,0.2125,0.1079999999999999,0.15425,0.186,0.1372499999999999,0.0792499999999999,0.1305,0.065,0.63325,0.1297499999999999,0.945,0.2002499999999999,0.18125,0.20325,0.09475,0.14275,0.06075,0.1962499999999999,0.61275,0.0645,0.0817499999999999,0.10225,0.0717499999999999,0.1049999999999999,0.11925,0.0812499999999999,0.06125,0.0464999999999999,0.1225,0.082,0.06025,0.0757499999999999,0.09725,0.0419999999999999,0.09775,0.2334999999999999,0.1149999999999999,0.092,0.2165,0.0424999999999999,0.091,0.121,0.0334999999999999,0.13,0.0672499999999999,0.0959999999999999,0.1255,0.2,0.0757499999999999,0.065,0.0812499999999999,0.09075,0.04375,0.0564999999999999,0.23875,0.0384999999999999,0.1975,0.04475,0.09375,0.0514999999999999,0.03875,0.04975,0.0637499999999999,0.0499999999999999,0.06075,0.05925,0.0449999999999999,0.0494999999999999,0.0334999999999999,0.0959999999999999
Inherit the Wind (1960),0.97825,0.97825,0.8505,0.97825,0.97825,0.957,0.94625,0.957,0.91125,0.8505,0.788,0.5355,0.86575,0.8240000000000001,0.841,0.8327500000000001,0.82375,0.61675,0.3067499999999999,0.9365,0.4885,0.65875,0.4575,0.3245,0.32475,0.2827499999999999,0.33675,0.2947499999999999,0.25875,0.4995,0.25175,0.3379999999999999,0.66825,0.4932499999999999,0.18,0.34775,0.5515,0.349,0.286,0.84325,0.8240000000000001,0.267,0.2574999999999999,0.6285,0.264,0.84325,0.66825,0.146,0.40025,0.201,0.3275,0.24625,0.377,0.1745,0.193,0.2534999999999999,0.199,0.189,0.1545,0.1875,0.21475,0.17675,0.3085,0.25975,0.28025,0.262,0.3844999999999999,0.3249999999999999,0.127,0.959,0.16025,0.20675,0.08725,0.15375,0.1195,0.3135,0.34775,0.11525,0.2294999999999999,0.23225,0.24075,0.278,0.1735,0.084,0.0807499999999999,0.21075,0.8915,0.17925,0.1965,0.26475,0.127,0.125,0.2209999999999999,0.1392499999999999,0.16175,0.8915,0.29325,0.1164999999999999,0.1395,0.92275,0.11225,0.2125,0.16225,0.22425,0.0197499999999999,0.206,0.09975,0.093,0.04375,0.1765,0.26225,0.03775,0.23875,0.134,0.11375,0.09125,0.08625,0.38675,0.10975,0.1425,0.1755,0.1257499999999999,0.0822499999999999,0.0835,0.09475,0.1295,0.12125,0.03375,0.0949999999999999,0.0295,0.14325,0.391,0.0404999999999999,0.1694999999999999,0.0434999999999999,0.0954999999999999,0.0514999999999999,0.06175,0.0534999999999999,0.0489999999999999,0.063,0.0419999999999999,0.059,0.0449999999999999,0.06125,0.0925,0.0735,0.0667499999999999,0.0222499999999999
Midnight Express (1978),0.8694999999999999,0.8694999999999999,0.7637499999999999,0.87025,0.8694999999999999,0.86175,0.86175,0.85775,0.85775,0.6255,0.7827500000000001,0.3804999999999999,0.8972500000000001,0.7637499999999999,0.41625,0.6065,0.65825,0.542,0.97025,0.49575,0.8987499999999999,0.49475,0.83775,0.538,0.3007499999999999,0.511,0.4087499999999999,0.4489999999999999,0.1935,0.2025,0.3754999999999999,0.3269999999999999,0.56875,0.4395,0.2754999999999999,0.477,0.3209999999999999,0.373,0.4177499999999999,0.2754999999999999,0.15725,0.1997499999999999,0.25575,0.10325,0.4485,0.20875,0.56875,0.1292499999999999,0.48675,0.22325,0.17425,0.1684999999999999,0.3794999999999999,0.1375,0.144,0.266,0.1952499999999999,0.1455,0.4485,0.362,0.28,0.23225,0.277,0.201,0.2007499999999999,0.19,0.2345,0.14825,0.2199999999999999,0.245,0.14325,0.295,0.134,0.0935,0.98775,0.212,0.1465,0.0712499999999999,0.148,0.1397499999999999,0.212,0.2977499999999999,0.203,0.077,0.125,0.17875,0.1515,0.1149999999999999,0.09825,0.12275,0.1725,0.1644999999999999,0.26175,0.142,0.2145,0.2005,0.18525,0.16575,0.1362499999999999,0.59475,0.0574999999999999,0.1307499999999999,0.821,0.0832499999999999,0.11975,0.04325,0.1275,0.11325,0.03925,0.09675,0.14475,0.1267499999999999,0.1175,0.05575,0.44475,0.11625,0.09025,0.0915,0.0665,0.087,0.0757499999999999,0.03775,0.09225,0.18025,0.17225,0.0657499999999999,0.144,0.1019999999999999,0.0454999999999999,0.0569999999999999,0.0959999999999999,0.072,0.0272499999999999,0.20475,0.0954999999999999,0.04825,0.04875,0.0725,0.04175,0.022,0.11075,0.0615,0.04875,0.04525,0.0509999999999999,0.0277499999999999,0.1465,0.04975,0.0142499999999999
Seven Days in May (1964),0.92325,0.90825,0.90825,0.97775,0.92325,0.92325,0.99175,0.85175,0.8025,0.9785,0.73375,0.631,0.55875,0.90825,0.5095,0.73975,0.3582499999999999,0.373,0.3894999999999999,0.7135,0.93075,0.72475,0.24825,0.1907499999999999,0.384,0.276,0.30425,0.99175,0.829,0.434,0.6185,0.237,0.3984999999999999,0.2514999999999999,0.3665,0.3754999999999999,0.4014999999999999,0.36375,0.3692499999999999,0.35975,0.8242499999999999,0.288,0.2309999999999999,0.2925,0.2229999999999999,0.4125,0.3984999999999999,0.14675,0.16475,0.3315,0.4725,0.297,0.38325,0.16525,0.3035,0.1735,0.27875,0.39775,0.11825,0.1525,0.29525,0.131,0.198,0.2065,0.29925,0.4405,0.16425,0.18575,0.1897499999999999,0.25875,0.10775,0.212,0.2355,0.4367499999999999,0.1034999999999999,0.1937499999999999,0.485,0.7475,0.299,0.1699999999999999,0.22125,0.21625,0.22325,0.11275,0.139,0.123,0.1835,0.2,0.21475,0.3275,0.2145,0.197,0.147,0.22275,0.1377499999999999,0.0672499999999999,0.3209999999999999,0.26275,0.0625,0.29825,0.1589999999999999,0.22425,0.0695,0.2495,0.0469999999999999,0.2435,0.1124999999999999,0.21025,0.0662499999999999,0.1069999999999999,0.33475,0.151,0.20475,0.1925,0.12425,0.18,0.0845,0.11325,0.10525,0.2594999999999999,0.1664999999999999,0.0454999999999999,0.064,0.015,0.0484999999999999,0.1245,0.0802499999999999,0.376,0.05825,0.05975,0.05275,0.35575,0.079,0.0419999999999999,0.0615,0.03575,0.05375,0.04125,0.2724999999999999,0.0742499999999999,0.03,0.0202499999999999,0.138,0.0272499999999999,0.05475,0.04425,0.0222499999999999,0.0227499999999999,0.0715
Battleship Potemkin (1925),0.93975,0.943,0.93975,0.8859999999999999,0.71325,0.943,0.75675,0.8859999999999999,0.943,0.93975,0.67775,0.8222499999999999,0.42325,0.7617499999999999,0.60075,0.943,0.3055,0.26325,0.5515,0.8029999999999999,0.39775,0.41725,0.17325,0.28025,0.20975,0.059,0.3592499999999999,0.38425,0.24925,0.14925,0.33425,0.363,0.4345,0.249,0.195,0.2294999999999999,0.3025,0.366,0.29925,0.23475,0.7617499999999999,0.134,0.14975,0.582,0.4935,0.1925,0.74375,0.2165,0.1252499999999999,0.92425,0.27275,0.179,0.1345,0.1604999999999999,0.16525,0.1589999999999999,0.1714999999999999,0.10125,0.1282499999999999,0.091,0.22175,0.2544999999999999,0.1714999999999999,0.26425,0.071,0.2194999999999999,0.09425,0.3305,0.1649999999999999,0.119,0.24975,0.0825,0.5,0.0334999999999999,0.0969999999999999,0.10975,0.1297499999999999,0.1465,0.1694999999999999,0.1525,0.068,0.0857499999999999,0.1589999999999999,0.2115,0.1405,0.15475,0.0837499999999999,0.11175,0.10625,0.0667499999999999,0.1277499999999999,0.1034999999999999,0.0285,0.082,0.11475,0.1124999999999999,0.0732499999999999,0.1049999999999999,0.12025,0.0359999999999999,0.11275,0.0852499999999999,0.0735,0.134,0.0429999999999999,0.0672499999999999,0.0509999999999999,0.1099999999999999,0.081,0.1405,0.08625,0.059,0.08625,0.296,0.2125,0.0615,0.0802499999999999,0.03825,0.1109999999999999,0.061,0.05125,0.0652499999999999,0.0344999999999999,0.0954999999999999,0.0314999999999999,0.10375,0.09775,0.0414999999999999,0.06175,0.0655,0.0384999999999999,0.04625,0.0247499999999999,0.0217499999999999,0.06025,0.04175,0.0287499999999999,0.03325,0.0504999999999999,0.05775,0.0409999999999999,0.0305,0.0534999999999999,0.0205,0.0287499999999999,0.017,0.0374999999999999,0.011,0.0195
Breaker Morant (1980),0.8492500000000001,0.88625,0.942,0.8492500000000001,0.8680000000000001,0.8427500000000001,0.8492500000000001,0.8427500000000001,0.8825000000000001,0.9695,0.7947500000000001,0.9725,0.56975,0.712,0.8680000000000001,0.74025,0.694,0.63,0.646,0.664,0.53625,0.4575,0.46775,0.26825,0.8694999999999999,0.367,0.412,0.4895,0.32575,0.503,0.27025,0.2445,0.2385,0.26375,0.503,0.39725,0.34325,0.38425,0.40075,0.2095,0.40525,0.1785,0.2624999999999999,0.1654999999999999,0.27025,0.1654999999999999,0.258,0.1619999999999999,0.261,0.3229999999999999,0.2435,0.21725,0.20425,0.3924999999999999,0.21775,0.26,0.17275,0.12475,0.15525,0.14575,0.149,0.1865,0.1885,0.2329999999999999,0.14475,0.24375,0.1287499999999999,0.14125,0.178,0.3159999999999999,0.1957499999999999,0.1367499999999999,0.1967499999999999,0.3702499999999999,0.49875,0.124,0.15125,0.25475,0.1987499999999999,0.15975,0.142,0.1634999999999999,0.1915,0.1104999999999999,0.1485,0.1327499999999999,0.0765,0.2847499999999999,0.1435,0.11125,0.1099999999999999,0.14425,0.1365,0.14275,0.20425,0.0494999999999999,0.1285,0.1877499999999999,0.0792499999999999,0.57625,0.093,0.131,0.08675,0.0712499999999999,0.251,0.1297499999999999,0.0755,0.0915,0.126,0.144,0.11125,0.1039999999999999,0.1659999999999999,0.0802499999999999,0.10925,0.90375,0.0632499999999999,0.0742499999999999,0.05575,0.087,0.121,0.0369999999999999,0.11375,0.079,0.0305,0.0509999999999999,0.1009999999999999,0.04125,0.068,0.0687499999999999,0.0787499999999999,0.0534999999999999,0.061,0.0419999999999999,0.0554999999999999,0.09225,0.0785,0.11925,0.03825,0.0825,0.03675,0.0305,0.05675,0.0504999999999999,0.027,0.0275,0.03125,0.0285,0.0215
