movieId,computer animation,family,original,childhood,weird,good,runaway,light,fun movie,greed,fantasy world,culture clash,unlikely friendships,mentor,adaptation,drama,melancholic,catastrophe,chase,vengeance,very funny,dialogue,creativity,life & death,predictable,fight scenes,life philosophy,transformation,first contact,betrayal,good music,stereotypes,simple,not funny,teen movie,sacrifice,independent film,prejudice,underrated,weapons,quirky,surveillance,drinking,alter ego,british,mad scientist,farce,pornography,classic car,dysfunctional family,period piece,death,island,nudity (full frontal - brief),too short,absurd,survival,adoption,small town,awesome soundtrack,indians,pulp,queer,writers,road movie,dreams,irish accent,memory,women,doctors,1930s,sexy,alternate history,snakes,hotel,multiple storylines,california,islam,camp,film noir,hunting,hospital,brothers,divorce,wartime,80s,interracial romance,wilderness,internet,race,bollywood,censorship,single father,too long,tokyo,kidnapping,stand-up comedy,prison,ghosts/afterlife,new jersey,made for tv,directorial debut,blindness,fashion,desert,san francisco,stoner movie,new york city,buddy movie,shopping,workplace,russian,radio,no plot,trilogy,atheism,immortality,time,foul language,hip hop,oil,addiction,goth,nudity (topless - brief),kick-butt women,notable nudity,french,ensemble cast,wine,father daughter relationship,australia,rebellion,graphic novel,best of 2005,texas,homeless,potential oscar nom,nudity (rear),cancer,lawyer,god,reality tv,unlikeable characters,documentary,finnish,robert downey jr,prostitution,los angeles,remake
Harry Potter and the Sorcerer's Stone (a.k.a. Harry Potter and the Philosopher's Stone) (2001),0.8667499999999999,0.951,0.6315,0.951,0.94825,0.8107500000000001,0.5515,0.3525,0.67275,0.584,0.99125,0.3705,0.85575,0.7789999999999999,0.98925,0.49275,0.32225,0.8979999999999999,0.54125,0.584,0.3784999999999999,0.628,0.4395,0.94825,0.9445,0.8979999999999999,0.37675,0.382,0.8795,0.264,0.2935,0.285,0.21025,0.3325,0.8200000000000001,0.39875,0.3745,0.4485,0.254,0.54125,0.1604999999999999,0.557,0.21075,0.375,0.5935,0.17825,0.0999999999999999,0.3745,0.251,0.198,0.5935,0.1347499999999999,0.15575,0.1397499999999999,0.35075,0.1104999999999999,0.1114999999999999,0.10475,0.08,0.4297499999999999,0.0885,0.16975,0.14575,0.148,0.0792499999999999,0.0727499999999999,0.245,0.0735,0.1405,0.1064999999999999,0.0825,0.11825,0.1195,0.39225,0.10625,0.18325,0.0687499999999999,0.12275,0.1302499999999999,0.079,0.03625,0.0935,0.10525,0.0695,0.068,0.14,0.05875,0.0549999999999999,0.1089999999999999,0.0837499999999999,0.0775,0.07,0.05575,0.6945,0.05575,0.0519999999999999,0.084,0.0925,0.4805,0.08975,0.186,0.0682499999999999,0.09475,0.0905,0.0489999999999999,0.06175,0.0772499999999999,0.0554999999999999,0.0514999999999999,0.1825,0.04575,0.0499999999999999,0.0727499999999999,0.0652499999999999,0.46725,0.1119999999999999,0.31725,0.0792499999999999,0.05275,0.061,0.0399999999999999,0.1282499999999999,0.20825,0.027,0.0399999999999999,0.0469999999999999,0.0394999999999999,0.123,0.03625,0.0627499999999999,0.04475,0.13,0.05125,0.05825,0.0255,0.0419999999999999,0.0282499999999999,0.03275,0.0559999999999999,0.0459999999999999,0.04175,0.05525,0.0262499999999999,0.0227499999999999,0.03725,0.0964999999999999,0.03325,0.021,0.0424999999999999
White Water Summer (1987),0.8405,0.8405,0.72325,0.8405,0.57475,0.68125,0.51525,0.37825,0.4475,0.57475,0.5045,0.57475,0.95225,0.8105,0.24075,0.4535,0.57475,0.68125,0.571,0.4535,0.5005,0.51825,0.20475,0.25125,0.53,0.5675,0.2564999999999999,0.399,0.351,0.20475,0.49,0.20825,0.25475,0.3129999999999999,0.8975,0.18175,0.1129999999999999,0.123,0.295,0.26075,0.191,0.1947499999999999,0.2204999999999999,0.203,0.0885,0.18525,0.1397499999999999,0.23975,0.38425,0.15975,0.09575,0.17025,0.1679999999999999,0.1725,0.191,0.132,0.60675,0.085,0.1907499999999999,0.49,0.082,0.3522499999999999,0.1594999999999999,0.124,0.1664999999999999,0.0479999999999999,0.1164999999999999,0.1564999999999999,0.28625,0.149,0.0474999999999999,0.22225,0.1262499999999999,0.23875,0.0677499999999999,0.194,0.615,0.14575,0.8692500000000001,0.1004999999999999,0.03875,0.1564999999999999,0.0665,0.119,0.1129999999999999,0.7115,0.084,0.8905000000000001,0.14,0.04275,0.05725,0.04675,0.143,0.11025,0.05025,0.1009999999999999,0.153,0.0677499999999999,0.1175,0.367,0.04125,0.0667499999999999,0.11525,0.09275,0.36675,0.0615,0.1114999999999999,0.1275,0.1485,0.0827499999999999,0.0825,0.04175,0.25975,0.068,0.3145,0.0895,0.0935,0.0625,0.12075,0.3732499999999999,0.0369999999999999,0.0429999999999999,0.0404999999999999,0.0275,0.1044999999999999,0.20875,0.0255,0.0715,0.0394999999999999,0.0657499999999999,0.04775,0.0702499999999999,0.0182499999999999,0.0379999999999999,0.06225,0.089,0.03875,0.0685,0.0652499999999999,0.0434999999999999,0.0895,0.078,0.12275,0.0595,0.014,0.0757499999999999,0.03725,0.13,0.073
"Flight of Dragons, The (1982)",0.891,0.598,0.7315,0.8029999999999999,0.91125,0.53525,0.6885,0.6885,0.57425,0.72375,0.98925,0.54725,0.2827499999999999,0.55,0.883,0.47475,0.5945,0.424,0.28025,0.42625,0.48775,0.5385,0.4197499999999999,0.91125,0.3105,0.57575,0.33475,0.37275,0.4315,0.25275,0.244,0.292,0.1735,0.3395,0.17925,0.3565,0.24125,0.297,0.63075,0.2847499999999999,0.2284999999999999,0.1957499999999999,0.27625,0.1987499999999999,0.0979999999999999,0.3399999999999999,0.48775,0.1915,0.3087499999999999,0.09275,0.1555,0.1144999999999999,0.0777499999999999,0.236,0.0549999999999999,0.1895,0.186,0.08725,0.1584999999999999,0.3189999999999999,0.1347499999999999,0.1875,0.26475,0.135,0.0805,0.2604999999999999,0.1709999999999999,0.1405,0.0707499999999999,0.06225,0.09375,0.09575,0.1104999999999999,0.0665,0.0484999999999999,0.16925,0.063,0.1907499999999999,0.0752499999999999,0.124,0.0675,0.11725,0.1315,0.0504999999999999,0.0792499999999999,0.2309999999999999,0.14825,0.05975,0.2085,0.0885,0.04425,0.16775,0.0257499999999999,0.0954999999999999,0.09575,0.0444999999999999,0.1704999999999999,0.1297499999999999,0.06125,0.0815,0.18175,0.11575,0.1272499999999999,0.014,0.1937499999999999,0.083,0.0735,0.0414999999999999,0.04025,0.0745,0.0559999999999999,0.0404999999999999,0.0379999999999999,0.0637499999999999,0.11425,0.1579999999999999,0.267,0.0792499999999999,0.023,0.03625,0.04975,0.0979999999999999,0.26225,0.0672499999999999,0.0737499999999999,0.09,0.0399999999999999,0.05025,0.03175,0.0292499999999999,0.0822499999999999,0.081,0.1902499999999999,0.0544999999999999,0.03325,0.026,0.0282499999999999,0.0635,0.0334999999999999,0.025,0.2254999999999999,0.05825,0.0272499999999999,0.0775,0.0792499999999999,0.0205,0.0394999999999999,0.018,0.014
"Adventures of Huck Finn, The (1993)",0.42025,0.837,0.7502500000000001,0.72425,0.43775,0.7502500000000001,0.8955,0.27575,0.3345,0.4765,0.53925,0.38975,0.6665,0.6585,0.992,0.35975,0.3007499999999999,0.4595,0.38875,0.36775,0.302,0.36075,0.24825,0.1977499999999999,0.31275,0.26625,0.3025,0.2345,0.2284999999999999,0.35875,0.0762499999999999,0.33525,0.12225,0.32675,0.25725,0.17375,0.129,0.6395,0.134,0.26625,0.16725,0.23425,0.18575,0.1882499999999999,0.18625,0.0944999999999999,0.10875,0.2007499999999999,0.2204999999999999,0.16525,0.20475,0.3535,0.3087499999999999,0.1942499999999999,0.0655,0.11775,0.10175,0.17525,0.34875,0.1295,0.1064999999999999,0.1674999999999999,0.1252499999999999,0.21275,0.144,0.075,0.15375,0.089,0.18625,0.16875,0.09,0.08,0.1019999999999999,0.0605,0.1305,0.1275,0.1114999999999999,0.22575,0.1267499999999999,0.0984999999999999,0.0705,0.138,0.215,0.0554999999999999,0.134,0.04725,0.10975,0.0752499999999999,0.1159999999999999,0.1579999999999999,0.09375,0.16075,0.081,0.085,0.0554999999999999,0.22175,0.08925,0.1154999999999999,0.0364999999999999,0.11275,0.0474999999999999,0.0964999999999999,0.064,0.04875,0.0554999999999999,0.0584999999999999,0.08625,0.0389999999999999,0.05875,0.0529999999999999,0.0489999999999999,0.0787499999999999,0.0715,0.0394999999999999,0.1139999999999999,0.0647499999999999,0.0777499999999999,0.0692499999999999,0.09825,0.04975,0.04275,0.0605,0.0282499999999999,0.0364999999999999,0.05775,0.0444999999999999,0.0399999999999999,0.0292499999999999,0.0717499999999999,0.0632499999999999,0.0499999999999999,0.04225,0.0409999999999999,0.03525,0.04625,0.0642499999999999,0.0277499999999999,0.0439999999999999,0.05075,0.083,0.0675,0.0305,0.1977499999999999,0.03675,0.3139999999999999,0.0319999999999999,0.04225,0.024,0.04925
Heidi (1937),0.4425,0.72875,0.6935,0.8812500000000001,0.8115000000000001,0.6935,0.8115000000000001,0.8115000000000001,0.4905,0.45125,0.4425,0.40475,0.4475,0.44125,0.7,0.4237499999999999,0.45125,0.4469999999999999,0.547,0.3349999999999999,0.239,0.3075,0.15525,0.201,0.24925,0.24075,0.3492499999999999,0.50125,0.22325,0.3057499999999999,0.26825,0.1387499999999999,0.1639999999999999,0.32025,0.491,0.3165,0.17275,0.384,0.1927499999999999,0.1895,0.17425,0.138,0.11175,0.1024999999999999,0.1659999999999999,0.10775,0.12125,0.1915,0.1435,0.146,0.43875,0.15075,0.1629999999999999,0.1957499999999999,0.0394999999999999,0.1362499999999999,0.0697499999999999,0.15925,0.16425,0.081,0.2279999999999999,0.143,0.2105,0.15275,0.0835,0.1169999999999999,0.12075,0.09575,0.30625,0.11925,0.68375,0.202,0.134,0.1902499999999999,0.0847499999999999,0.172,0.119,0.0959999999999999,0.11925,0.2634999999999999,0.0627499999999999,0.119,0.06075,0.09925,0.09025,0.141,0.3269999999999999,0.0999999999999999,0.085,0.1255,0.1195,0.0595,0.0905,0.09675,0.0775,0.621,0.0835,0.0657499999999999,0.0645,0.0625,0.4125,0.05075,0.29725,0.04175,0.0595,0.1405,0.0675,0.0364999999999999,0.03675,0.20475,0.04175,0.03875,0.03875,0.0857499999999999,0.0627499999999999,0.0935,0.1785,0.05725,0.0354999999999999,0.05625,0.028,0.0479999999999999,0.0267499999999999,0.04725,0.0665,0.0494999999999999,0.04125,0.04975,0.14425,0.1375,0.0687499999999999,0.0329999999999999,0.0197499999999999,0.0257499999999999,0.0514999999999999,0.0369999999999999,0.0439999999999999,0.0439999999999999,0.066,0.0554999999999999,0.0735,0.0334999999999999,0.04075,0.0215,0.03325,0.03675,0.0579999999999999,0.023,0.0675
"Sandlot, The (1993)",0.98025,0.98025,0.79525,0.98025,0.79525,0.79525,0.7945,0.7945,0.8260000000000001,0.53825,0.3642499999999999,0.53825,0.8939999999999999,0.8214999999999999,0.3017499999999999,0.4925,0.53825,0.51025,0.71175,0.406,0.7562500000000001,0.45025,0.375,0.32625,0.2927499999999999,0.37775,0.4515,0.3305,0.182,0.3125,0.1387499999999999,0.2744999999999999,0.3329999999999999,0.33825,0.5335,0.26575,0.2835,0.26575,0.3209999999999999,0.1892499999999999,0.209,0.198,0.3555,0.2115,0.1947499999999999,0.2214999999999999,0.37925,0.1917499999999999,0.33475,0.1987499999999999,0.61175,0.1624999999999999,0.15775,0.239,0.0695,0.1382499999999999,0.12,0.11975,0.4395,0.3389999999999999,0.0855,0.18375,0.2165,0.10375,0.1905,0.30225,0.16525,0.15975,0.1282499999999999,0.1357499999999999,0.14325,0.11975,0.2279999999999999,0.127,0.1689999999999999,0.10025,0.42325,0.1397499999999999,0.352,0.1074999999999999,0.0765,0.1357499999999999,0.1649999999999999,0.1579999999999999,0.1119999999999999,0.4565,0.10075,0.15175,0.0792499999999999,0.1465,0.0695,0.1295,0.11325,0.0817499999999999,0.0605,0.0717499999999999,0.0807499999999999,0.1144999999999999,0.1445,0.119,0.0705,0.1987499999999999,0.17025,0.0944999999999999,0.08925,0.14,0.1322499999999999,0.0875,0.34575,0.0875,0.0524999999999999,0.03525,0.2095,0.0359999999999999,0.05425,0.04475,0.03375,0.1982499999999999,0.5435,0.05775,0.03375,0.085,0.03275,0.1029999999999999,0.0524999999999999,0.12075,0.0554999999999999,0.0534999999999999,0.0222499999999999,0.05425,0.1114999999999999,0.119,0.0217499999999999,0.0409999999999999,0.063,0.0885,0.0459999999999999,0.0677499999999999,0.0687499999999999,0.05125,0.027,0.18525,0.03625,0.04125,0.03425,0.1029999999999999,0.0409999999999999,0.06225,0.03525
"Bad News Bears, The (1976)",0.9845,0.9845,0.7822499999999999,0.9845,0.914,0.74075,0.914,0.914,0.8102499999999999,0.64225,0.27775,0.67975,0.4287499999999999,0.8600000000000001,0.3695,0.67975,0.4499999999999999,0.561,0.4335,0.553,0.596,0.52575,0.3005,0.1674999999999999,0.4147499999999999,0.3435,0.31625,0.3209999999999999,0.266,0.44025,0.1185,0.36775,0.257,0.34075,0.5915,0.30825,0.364,0.30825,0.27,0.4595,0.2125,0.26825,0.656,0.22375,0.0994999999999999,0.1725,0.5545,0.31525,0.21325,0.2907499999999999,0.2145,0.138,0.1315,0.22875,0.04375,0.24875,0.1094999999999999,0.14425,0.3475,0.259,0.0765,0.204,0.18025,0.1305,0.17575,0.1195,0.08875,0.09075,0.1114999999999999,0.144,0.3265,0.1815,0.22775,0.151,0.1604999999999999,0.21075,0.7535000000000001,0.145,0.2835,0.1315,0.123,0.1367499999999999,0.1584999999999999,0.22725,0.15025,0.505,0.072,0.0725,0.09275,0.201,0.0722499999999999,0.12225,0.089,0.0707499999999999,0.1285,0.068,0.0827499999999999,0.10675,0.09525,0.277,0.072,0.14575,0.088,0.04575,0.0949999999999999,0.0842499999999999,0.155,0.141,0.1584999999999999,0.0484999999999999,0.0647499999999999,0.0349999999999999,0.128,0.0369999999999999,0.10325,0.04175,0.03625,0.08775,0.8734999999999999,0.05125,0.0509999999999999,0.10875,0.0282499999999999,0.1305,0.05525,0.18125,0.0504999999999999,0.09325,0.0429999999999999,0.0722499999999999,0.05225,0.4125,0.03875,0.3465,0.16125,0.06075,0.0722499999999999,0.0519999999999999,0.04175,0.1335,0.0409999999999999,0.0605,0.0737499999999999,0.04875,0.0185,0.078,0.0499999999999999,0.04175,0.11875
Ice Age (2002),0.99075,0.98775,0.80525,0.97175,0.72425,0.84825,0.55025,0.68325,0.86575,0.4415,0.54875,0.55025,0.8815,0.51225,0.3399999999999999,0.60425,0.33225,0.54225,0.4395,0.55025,0.89575,0.6245,0.4669999999999999,0.2957499999999999,0.50175,0.40075,0.4207499999999999,0.4932499999999999,0.47875,0.5315,0.1674999999999999,0.4842499999999999,0.36475,0.269,0.23725,0.367,0.198,0.32825,0.27325,0.3874999999999999,0.3015,0.29425,0.2175,0.278,0.1835,0.533,0.657,0.1982499999999999,0.1927499999999999,0.1855,0.1485,0.2445,0.2294999999999999,0.262,0.1639999999999999,0.1589999999999999,0.25825,0.3495,0.17675,0.11325,0.21925,0.1445,0.14,0.1654999999999999,0.21975,0.089,0.1995,0.1139999999999999,0.1287499999999999,0.11275,0.0747499999999999,0.11525,0.2514999999999999,0.1525,0.131,0.188,0.12275,0.1654999999999999,0.1205,0.1019999999999999,0.22225,0.1265,0.21325,0.0944999999999999,0.0697499999999999,0.0469999999999999,0.089,0.1765,0.151,0.1985,0.1164999999999999,0.0949999999999999,0.12,0.0785,0.0685,0.17875,0.0777499999999999,0.09175,0.136,0.09825,0.0499999999999999,0.17425,0.11325,0.0675,0.0805,0.09625,0.08675,0.05825,0.2229999999999999,0.0579999999999999,0.06075,0.0765,0.0574999999999999,0.17275,0.10225,0.08925,0.0464999999999999,0.0354999999999999,0.09525,0.0559999999999999,0.0579999999999999,0.05475,0.05325,0.05075,0.0494999999999999,0.0865,0.0369999999999999,0.1322499999999999,0.0454999999999999,0.068,0.0554999999999999,0.06225,0.2135,0.0444999999999999,0.0722499999999999,0.05125,0.0697499999999999,0.0682499999999999,0.0559999999999999,0.0559999999999999,0.04075,0.0394999999999999,0.0707499999999999,0.03775,0.03425,0.0647499999999999,0.0484999999999999,0.0424999999999999,0.0419999999999999
Road to Singapore (1940),0.843,0.843,0.683,0.42025,0.52775,0.7867500000000001,0.67525,0.42025,0.73975,0.309,0.28725,0.565,0.31475,0.3329999999999999,0.3485,0.3904999999999999,0.52775,0.4835,0.7669999999999999,0.36,0.8045,0.3914999999999999,0.2897499999999999,0.244,0.8285,0.4995,0.437,0.3415,0.365,0.29525,0.628,0.252,0.28025,0.264,0.14975,0.1699999999999999,0.18575,0.18625,0.2274999999999999,0.265,0.24075,0.2594999999999999,0.1235,0.1215,0.147,0.18475,0.2125,0.173,0.4665,0.2847499999999999,0.2299999999999999,0.3655,0.67325,0.1875,0.14975,0.2125,0.85625,0.1169999999999999,0.0635,0.11175,0.22125,0.2425,0.1345,0.2365,0.9975,0.08675,0.1699999999999999,0.2825,0.266,0.349,0.71925,0.2075,0.1335,0.214,0.1962499999999999,0.12375,0.50475,0.1699999999999999,0.12425,0.1129999999999999,0.15425,0.1425,0.1325,0.2905,0.11675,0.1139999999999999,0.15025,0.21075,0.10375,0.1415,0.10575,0.09275,0.16975,0.088,0.15475,0.11775,0.09425,0.065,0.06025,0.0802499999999999,0.252,0.0667499999999999,0.09825,0.06,0.393,0.09475,0.1109999999999999,0.076,0.15225,0.1009999999999999,0.05925,0.14825,0.50775,0.24875,0.1887499999999999,0.0559999999999999,0.11625,0.1402499999999999,0.04575,0.0419999999999999,0.0549999999999999,0.0459999999999999,0.0267499999999999,0.10925,0.0842499999999999,0.04275,0.04475,0.0449999999999999,0.14775,0.154,0.1525,0.09225,0.05425,0.03175,0.0384999999999999,0.0454999999999999,0.0212499999999999,0.14875,0.1144999999999999,0.0185,0.031,0.0815,0.04675,0.009,0.0785,0.03525,0.0389999999999999,0.11025,0.04425
Road to Utopia (1946),0.9565,0.9565,0.84575,0.4785,0.54675,0.7955000000000001,0.58775,0.7145,0.8627499999999999,0.724,0.5885,0.5455,0.567,0.3389999999999999,0.5425,0.50925,0.5455,0.413,0.733,0.50925,0.8845000000000001,0.4825,0.2724999999999999,0.381,0.3465,0.22525,0.592,0.32375,0.4195,0.5495,0.8474999999999999,0.237,0.4865,0.269,0.1515,0.2855,0.2817499999999999,0.2855,0.4912499999999999,0.239,0.32125,0.4875,0.14475,0.1297499999999999,0.21,0.1639999999999999,0.546,0.15925,0.1365,0.1634999999999999,0.15475,0.1225,0.1307499999999999,0.33175,0.11575,0.143,0.8382499999999999,0.14475,0.1099999999999999,0.23025,0.15625,0.22725,0.135,0.16375,0.982,0.362,0.28325,0.4539999999999999,0.0687499999999999,0.22325,0.58475,0.2239999999999999,0.3359999999999999,0.23825,0.238,0.20725,0.245,0.2025,0.0727499999999999,0.15,0.0827499999999999,0.185,0.0682499999999999,0.14,0.16675,0.0964999999999999,0.136,0.37375,0.091,0.17675,0.1415,0.4067499999999999,0.0559999999999999,0.0795,0.0994999999999999,0.25825,0.064,0.0935,0.1094999999999999,0.0802499999999999,0.2917499999999999,0.11675,0.1515,0.028,0.1154999999999999,0.3349999999999999,0.21525,0.1815,0.04575,0.05325,0.05275,0.1614999999999999,0.572,0.28325,0.1654999999999999,0.0635,0.0379999999999999,0.32075,0.0857499999999999,0.04675,0.24925,0.0675,0.0329999999999999,0.1292499999999999,0.0762499999999999,0.0354999999999999,0.09175,0.05475,0.2887499999999999,0.0635,0.118,0.06,0.088,0.02975,0.03675,0.0559999999999999,0.0195,0.2017499999999999,0.0825,0.03775,0.0277499999999999,0.0195,0.03925,0.0217499999999999,0.32425,0.0324999999999999,0.0667499999999999,0.065,0.03
Lilo & Stitch (2002),0.98375,0.9585,0.7645,0.9395,0.5595,0.89825,0.695,0.54225,0.8194999999999999,0.394,0.6775,0.55475,0.89825,0.4415,0.33075,0.5805,0.3964999999999999,0.48575,0.7855000000000001,0.3365,0.606,0.391,0.37675,0.32875,0.273,0.2135,0.371,0.56025,0.36375,0.215,0.28525,0.54375,0.2784999999999999,0.3065,0.32475,0.18425,0.32875,0.2259999999999999,0.31725,0.2907499999999999,0.32975,0.215,0.2085,0.1679999999999999,0.1972499999999999,0.7995000000000001,0.23925,0.14975,0.172,0.4505,0.12125,0.17325,0.58325,0.1515,0.0805,0.122,0.1375,0.90275,0.1917499999999999,0.10825,0.1845,0.14375,0.13,0.20475,0.1475,0.0815,0.16775,0.1252499999999999,0.28,0.15075,0.0534999999999999,0.1267499999999999,0.1124999999999999,0.1114999999999999,0.1882499999999999,0.10325,0.1947499999999999,0.09025,0.1495,0.1004999999999999,0.2105,0.15225,0.14075,0.1094999999999999,0.0954999999999999,0.0657499999999999,0.192,0.1059999999999999,0.0827499999999999,0.17525,0.1134999999999999,0.0632499999999999,0.0885,0.0852499999999999,0.0847499999999999,0.14925,0.0782499999999999,0.1084999999999999,0.0625,0.124,0.06075,0.0969999999999999,0.08625,0.17125,0.187,0.33975,0.0695,0.0564999999999999,0.1629999999999999,0.10775,0.09975,0.11225,0.0925,0.124,0.0305,0.0842499999999999,0.03875,0.03575,0.0399999999999999,0.059,0.10325,0.0494999999999999,0.0364999999999999,0.0524999999999999,0.0725,0.0605,0.03925,0.0745,0.1059999999999999,0.071,0.08975,0.0257499999999999,0.0267499999999999,0.0242499999999999,0.0697499999999999,0.0539999999999999,0.04125,0.04275,0.05125,0.04575,0.0319999999999999,0.0305,0.0429999999999999,0.029,0.028,0.0389999999999999,0.0334999999999999,0.0305,0.03325
"Incredible Mr. Limpet, The (1964)",0.94625,0.987,0.69375,0.987,0.435,0.8305,0.3565,0.56175,0.58975,0.4399999999999999,0.87625,0.37475,0.4325,0.5465,0.3512499999999999,0.37475,0.31975,0.5415,0.6275,0.4399999999999999,0.55175,0.4519999999999999,0.34375,0.41,0.55175,0.61575,0.7175,0.5505,0.38325,0.50675,0.122,0.3445,0.519,0.374,0.2339999999999999,0.3319999999999999,0.20325,0.2534999999999999,0.31575,0.61575,0.17975,0.43325,0.2584999999999999,0.38825,0.16425,0.33025,0.12275,0.183,0.199,0.1907499999999999,0.175,0.1855,0.68725,0.28325,0.10125,0.1397499999999999,0.27825,0.16875,0.1525,0.09275,0.12025,0.2925,0.15725,0.10875,0.23875,0.27175,0.1674999999999999,0.1775,0.1892499999999999,0.177,0.091,0.137,0.16625,0.26975,0.144,0.18325,0.141,0.17525,0.308,0.0939999999999999,0.23525,0.21425,0.1725,0.32625,0.55,0.209,0.1704999999999999,0.0717499999999999,0.0939999999999999,0.22175,0.10225,0.10525,0.2234999999999999,0.1965,0.06075,0.077,0.11575,0.09475,0.22075,0.0842499999999999,0.063,0.05475,0.15825,0.0524999999999999,0.1545,0.18125,0.0979999999999999,0.26075,0.2269999999999999,0.17375,0.088,0.0615,0.1009999999999999,0.04725,0.0474999999999999,0.0755,0.2185,0.1337499999999999,0.0832499999999999,0.03775,0.0595,0.0647499999999999,0.03825,0.0767499999999999,0.0665,0.2524999999999999,0.04375,0.04925,0.1619999999999999,0.04925,0.081,0.062,0.0895,0.0227499999999999,0.0404999999999999,0.12325,0.03425,0.1195,0.05825,0.0569999999999999,0.258,0.03575,0.0504999999999999,0.02,0.0757499999999999,0.0277499999999999,0.0509999999999999,0.0287499999999999,0.1069999999999999
"Looney, Looney, Looney Bugs Bunny Movie, The (1981)",0.9985,0.9985,0.8185,0.94975,0.73675,0.6985,0.73675,0.73675,0.648,0.5,0.2987499999999999,0.40175,0.30025,0.4585,0.4255,0.643,0.295,0.4379999999999999,0.39775,0.46625,0.5065,0.45875,0.3754999999999999,0.21975,0.3285,0.2774999999999999,0.2925,0.273,0.2155,0.43875,0.10975,0.39925,0.3017499999999999,0.33025,0.15575,0.20975,0.1265,0.2055,0.2234999999999999,0.21725,0.176,0.15275,0.1144999999999999,0.398,0.21175,0.1985,0.2804999999999999,0.17325,0.2194999999999999,0.26425,0.136,0.1084999999999999,0.20775,0.211,0.64725,0.18025,0.09775,0.10475,0.10175,0.0855,0.10425,0.204,0.1902499999999999,0.1835,0.63875,0.0727499999999999,0.1084999999999999,0.1644999999999999,0.09575,0.14225,0.1355,0.144,0.1292499999999999,0.1639999999999999,0.155,0.138,0.1004999999999999,0.09,0.14675,0.1164999999999999,0.3515,0.1505,0.216,0.1699999999999999,0.14175,0.18225,0.1589999999999999,0.1415,0.1535,0.1154999999999999,0.11675,0.0842499999999999,0.0852499999999999,0.083,0.083,0.05775,0.1312499999999999,0.0775,0.04775,0.05825,0.2375,0.10475,0.08625,0.0389999999999999,0.0757499999999999,0.04175,0.1029999999999999,0.04375,0.075,0.0247499999999999,0.0667499999999999,0.05125,0.09525,0.1355,0.2524999999999999,0.0534999999999999,0.0287499999999999,0.0627499999999999,0.0369999999999999,0.06175,0.0989999999999999,0.0574999999999999,0.04825,0.0682499999999999,0.1875,0.0752499999999999,0.0409999999999999,0.0489999999999999,0.0319999999999999,0.0359999999999999,0.0989999999999999,0.0777499999999999,0.0354999999999999,0.03525,0.04675,0.05775,0.05775,0.0494999999999999,0.0359999999999999,0.062,0.03725,0.09825,0.06175,0.0255,0.3745,0.023,0.0399999999999999,0.0135,0.025
Houseboat (1958),0.68725,0.89175,0.76675,0.89175,0.497,0.8140000000000001,0.8160000000000001,0.7682500000000001,0.839,0.4762499999999999,0.3265,0.532,0.5475,0.647,0.37525,0.532,0.5475,0.71625,0.745,0.4762499999999999,0.8314999999999999,0.6685,0.3692499999999999,0.43975,0.57075,0.408,0.42725,0.32775,0.4185,0.5835,0.16475,0.58725,0.2395,0.34675,0.269,0.3592499999999999,0.263,0.3055,0.4065,0.3774999999999999,0.22925,0.4389999999999999,0.1975,0.23225,0.28075,0.22625,0.4825,0.1282499999999999,0.2754999999999999,0.71575,0.40025,0.27125,0.2684999999999999,0.2005,0.0707499999999999,0.1395,0.28425,0.31425,0.1367499999999999,0.1267499999999999,0.1385,0.242,0.14725,0.184,0.0855,0.128,0.132,0.207,0.2734999999999999,0.399,0.23225,0.4549999999999999,0.3329999999999999,0.1694999999999999,0.5,0.1327499999999999,0.3097499999999999,0.1902499999999999,0.0777499999999999,0.1044999999999999,0.0752499999999999,0.30725,0.1169999999999999,0.758,0.1367499999999999,0.2319999999999999,0.25075,0.0672499999999999,0.1957499999999999,0.0752499999999999,0.09925,0.14625,0.77125,0.176,0.193,0.23575,0.0675,0.09275,0.1425,0.11325,0.059,0.08775,0.14725,0.11775,0.11475,0.20675,0.09125,0.2155,0.072,0.3055,0.0969999999999999,0.0584999999999999,0.076,0.1039999999999999,0.0554999999999999,0.1987499999999999,0.0499999999999999,0.257,0.15025,0.03,0.16875,0.05225,0.0225,0.215,0.0735,0.209,0.1144999999999999,0.05325,0.2025,0.1325,0.083,0.0489999999999999,0.0195,0.0685,0.11375,0.04575,0.0767499999999999,0.1887499999999999,0.0939999999999999,0.41025,0.0969999999999999,0.03875,0.09975,0.0155,0.0172499999999999,0.0339999999999999,0.076,0.1139999999999999,0.09475
