movieId,original,very funny,weird,predictable,light,good,fun movie,runaway,chase,dialogue,weapons,fight scenes,culture clash,vengeance,absurd,betrayal,catastrophe,melancholic,greed,first contact,farce,quirky,mentor,drama,mad scientist,fantasy world,creativity,independent film,pornography,drinking,adaptation,alter ego,survival,transformation,life philosophy,childhood,teen movie,camp,family,death,80s,sexy,stereotypes,underrated,surveillance,life & death,classic car,unlikely friendships,pulp,sacrifice,computer animation,awesome soundtrack,nudity (full frontal - brief),british,dysfunctional family,road movie,california,not funny,small town,nudity (topless - brief),buddy movie,writers,multiple storylines,hospital,doctors,queer,good music,period piece,desert,prejudice,islam,foul language,island,women,wilderness,snakes,simple,new jersey,irish accent,alternate history,stoner movie,hotel,directorial debut,graphic novel,immortality,censorship,brothers,notable nudity,tokyo,nudity (rear),internet,ensemble cast,dreams,kidnapping,workplace,goth,blindness,film noir,unlikeable characters,too long,kick-butt women,memory,stand-up comedy,addiction,hunting,radio,ghosts/afterlife,no plot,race,shopping,trilogy,prison,bollywood,new york city,wartime,divorce,los angeles,indians,australia,time,1930s,texas,hip hop,god,atheism,too short,best of 2005,reality tv,fashion,robert downey jr,san francisco,interracial romance,cancer,rebellion,remake,finnish,homeless,made for tv,oil,russian,adoption,potential oscar nom,father daughter relationship,wine,french,prostitution,lawyer,single father,documentary
Grand Theft Auto (1977),0.8560000000000001,0.62675,0.4975,0.8205,0.72,0.747,0.8242499999999999,0.70225,0.98775,0.434,0.68975,0.73075,0.2995,0.3904999999999999,0.422,0.4197499999999999,0.4327499999999999,0.43525,0.3235,0.51275,0.33075,0.3934999999999999,0.526,0.2995,0.5955,0.21975,0.24975,0.2475,0.28,0.2475,0.1967499999999999,0.0989999999999999,0.39625,0.2244999999999999,0.426,0.43,0.27325,0.72375,0.2304999999999999,0.1395,0.1425,0.11075,0.1149999999999999,0.0705,0.62225,0.26125,0.2837499999999999,0.2284999999999999,0.2485,0.1664999999999999,0.252,0.0969999999999999,0.2254999999999999,0.10125,0.2025,0.72075,0.4745,0.26275,0.09225,0.05775,0.04225,0.31,0.1997499999999999,0.061,0.10275,0.1815,0.1164999999999999,0.1114999999999999,0.835,0.16125,0.14075,0.029,0.308,0.10525,0.3725,0.0645,0.56875,0.3562499999999999,0.09975,0.21275,0.09625,0.2957499999999999,0.8262499999999999,0.0394999999999999,0.0549999999999999,0.184,0.09675,0.0662499999999999,0.0735,0.0569999999999999,0.181,0.0999999999999999,0.09675,0.06,0.21075,0.0187499999999999,0.0989999999999999,0.124,0.0682499999999999,0.0737499999999999,0.131,0.1089999999999999,0.0885,0.0687499999999999,0.09575,0.603,0.03375,0.0964999999999999,0.04325,0.03075,0.0484999999999999,0.145,0.0449999999999999,0.0379999999999999,0.05275,0.1639999999999999,0.0949999999999999,0.0662499999999999,0.0865,0.05425,0.0635,0.04475,0.1277499999999999,0.028,0.03825,0.071,0.0705,0.14275,0.014,0.03425,0.11325,0.145,0.05325,0.05775,0.0504999999999999,0.0817499999999999,0.0815,0.05225,0.09225,0.0414999999999999,0.0969999999999999,0.028,0.03375,0.0265,0.028,0.03775,0.0112499999999999,0.05125,0.0529999999999999
In Like Flint (1967),0.7882499999999999,0.79375,0.60575,0.94875,0.94875,0.6925,0.8485,0.9325,0.7955000000000001,0.6865,0.6865,0.6865,0.55125,0.34175,0.948,0.56125,0.6125,0.5185,0.533,0.6125,0.6905,0.3169999999999999,0.51125,0.533,0.4295,0.4247499999999999,0.418,0.32125,0.3512499999999999,0.32825,0.27475,0.3037499999999999,0.1955,0.4732499999999999,0.1855,0.201,0.2244999999999999,0.7485,0.17875,0.266,0.1074999999999999,0.8280000000000001,0.22325,0.32125,0.97925,0.25375,0.1235,0.1669999999999999,0.276,0.152,0.21625,0.32125,0.30925,0.25275,0.2075,0.1659999999999999,0.23925,0.18675,0.10075,0.55875,0.0474999999999999,0.20325,0.1365,0.24875,0.192,0.18725,0.32125,0.1649999999999999,0.1902499999999999,0.23675,0.6005,0.029,0.54025,0.8855,0.0994999999999999,0.141,0.174,0.0682499999999999,0.0584999999999999,0.138,0.1342499999999999,0.24825,0.1674999999999999,0.022,0.2294999999999999,0.12375,0.0474999999999999,0.24675,0.3582499999999999,0.20475,0.0795,0.082,0.1395,0.11775,0.22375,0.0389999999999999,0.1272499999999999,0.1267499999999999,0.06175,0.2339999999999999,0.211,0.10725,0.0665,0.10725,0.0747499999999999,0.0695,0.0255,0.253,0.17975,0.11975,0.05675,0.1225,0.078,0.0805,0.0855,0.09825,0.04275,0.0625,0.05625,0.15275,0.1272499999999999,0.05825,0.066,0.05825,0.1114999999999999,0.05875,0.027,0.065,0.18025,0.05475,0.0999999999999999,0.22975,0.0444999999999999,0.147,0.05575,0.0349999999999999,0.06025,0.0722499999999999,0.305,0.29325,0.03775,0.0685,0.0725,0.0705,0.0677499999999999,0.0989999999999999,0.02975,0.0215,0.03
Our Man Flint (1965),0.69525,0.7315,0.4962499999999999,0.8867499999999999,0.8867499999999999,0.568,0.8927499999999999,0.85575,0.8362499999999999,0.8474999999999999,0.8474999999999999,0.8474999999999999,0.4792499999999999,0.3335,0.887,0.71175,0.58275,0.4762499999999999,0.38725,0.58275,0.4489999999999999,0.261,0.6015,0.3642499999999999,0.67325,0.4379999999999999,0.24475,0.25525,0.17875,0.3379999999999999,0.26425,0.348,0.48375,0.42425,0.2385,0.3107499999999999,0.209,0.5645,0.1935,0.282,0.1345,0.82525,0.3015,0.31775,0.993,0.2365,0.1694999999999999,0.16975,0.25025,0.1347499999999999,0.20775,0.25525,0.1579999999999999,0.3359999999999999,0.17925,0.15675,0.20925,0.2189999999999999,0.1415,0.39675,0.0782499999999999,0.1134999999999999,0.1134999999999999,0.15325,0.2175,0.14875,0.25525,0.22425,0.0954999999999999,0.2249999999999999,0.3532499999999999,0.027,0.542,0.73925,0.03675,0.16575,0.1515,0.1614999999999999,0.1069999999999999,0.10075,0.083,0.27575,0.12325,0.0247499999999999,0.1365,0.0657499999999999,0.0464999999999999,0.08875,0.27225,0.0685,0.1039999999999999,0.0815,0.1134999999999999,0.09,0.1397499999999999,0.05475,0.10625,0.1347499999999999,0.10675,0.09175,0.1634999999999999,0.125,0.0692499999999999,0.0772499999999999,0.0484999999999999,0.1285,0.0215,0.13,0.2334999999999999,0.0715,0.066,0.093,0.0817499999999999,0.2574999999999999,0.0944999999999999,0.0852499999999999,0.03775,0.04875,0.0484999999999999,0.0737499999999999,0.10975,0.05075,0.085,0.0637499999999999,0.11225,0.0737499999999999,0.0324999999999999,0.0895,0.2817499999999999,0.05625,0.11925,0.15125,0.04875,0.1119999999999999,0.0285,0.03075,0.0554999999999999,0.0857499999999999,0.4297499999999999,0.128,0.031,0.05525,0.0665,0.21,0.0374999999999999,0.0735,0.0534999999999999,0.019,0.03075
Strange Brew (1983),0.8087500000000001,0.926,0.88625,0.8785000000000001,0.8567499999999999,0.8567499999999999,0.6835,0.7,0.61025,0.8567499999999999,0.3622499999999999,0.7635000000000001,0.79525,0.408,0.574,0.3854999999999999,0.476,0.4875,0.5045,0.52925,0.8525,0.66225,0.45575,0.5045,0.62675,0.38375,0.32025,0.71025,0.26775,0.8632500000000001,0.36775,0.32825,0.1545,0.3265,0.2794999999999999,0.22425,0.27125,0.22775,0.1975,0.2334999999999999,0.40725,0.24875,0.559,0.32875,0.3445,0.2704999999999999,0.23925,0.2259999999999999,0.1835,0.18725,0.1564999999999999,0.2724999999999999,0.2025,0.22225,0.2445,0.4459999999999999,0.2524999999999999,0.21075,0.119,0.2324999999999999,0.53825,0.2145,0.1649999999999999,0.2279999999999999,0.1987499999999999,0.1475,0.26425,0.156,0.18425,0.2947499999999999,0.1917499999999999,0.178,0.09125,0.09875,0.1397499999999999,0.1255,0.15675,0.14825,0.2604999999999999,0.21525,0.4852499999999999,0.2564999999999999,0.152,0.0705,0.0627499999999999,0.1029999999999999,0.698,0.2194999999999999,0.121,0.1287499999999999,0.1425,0.0725,0.0944999999999999,0.33275,0.125,0.06025,0.16075,0.1124999999999999,0.086,0.1312499999999999,0.08625,0.15925,0.10175,0.177,0.05875,0.1029999999999999,0.09025,0.273,0.09325,0.0625,0.0974999999999999,0.1134999999999999,0.09275,0.0785,0.077,0.05425,0.0715,0.1292499999999999,0.32325,0.28225,0.09725,0.0642499999999999,0.03875,0.124,0.0842499999999999,0.05625,0.0842499999999999,0.063,0.04975,0.0605,0.0727499999999999,0.1029999999999999,0.0595,0.49575,0.04975,0.0359999999999999,0.03925,0.09925,0.061,0.1049999999999999,0.05275,0.073,0.0642499999999999,0.03975,0.04475,0.0404999999999999,0.0697499999999999,0.0225,0.05525
Buddy Buddy (1981),0.69425,0.9515,0.8345,0.72175,0.86175,0.61725,0.6125,0.58175,0.9245,0.62,0.4922499999999999,0.52875,0.5245,0.62,0.4885,0.686,0.498,0.58175,0.377,0.5905,0.43725,0.632,0.40325,0.3692499999999999,0.3522499999999999,0.2915,0.33825,0.58175,0.6455,0.58175,0.26075,0.253,0.393,0.1835,0.22625,0.1815,0.1967499999999999,0.402,0.4565,0.09575,0.8265,0.2847499999999999,0.34175,0.3745,0.2214999999999999,0.2189999999999999,0.1257499999999999,0.1775,0.42,0.1365,0.2095,0.1225,0.15375,0.1385,0.249,0.22175,0.33475,0.2185,0.03925,0.4585,0.8565,0.1599999999999999,0.2584999999999999,0.17075,0.1144999999999999,0.192,0.091,0.0524999999999999,0.1599999999999999,0.0999999999999999,0.05675,0.8992500000000001,0.61875,0.1159999999999999,0.5915,0.22125,0.078,0.15425,0.1992499999999999,0.2095,0.1089999999999999,0.9375,0.129,0.015,0.3675,0.249,0.0662499999999999,0.11875,0.0875,0.1942499999999999,0.1375,0.0954999999999999,0.0705,0.11175,0.0657499999999999,0.0235,0.04575,0.128,0.0172499999999999,0.0802499999999999,0.08875,0.1435,0.11925,0.10025,0.27875,0.071,0.0747499999999999,0.10075,0.0775,0.0564999999999999,0.0439999999999999,0.16925,0.0544999999999999,0.0805,0.2002499999999999,0.38575,0.359,0.0687499999999999,0.0685,0.04675,0.05925,0.0384999999999999,0.05575,0.0389999999999999,0.0389999999999999,0.02,0.0344999999999999,0.0865,0.0354999999999999,0.0419999999999999,0.2465,0.05725,0.35575,0.05925,0.118,0.03675,0.11875,0.0197499999999999,0.04475,0.0672499999999999,0.0802499999999999,0.0207499999999999,0.0434999999999999,0.04775,0.0825,0.0637499999999999,0.144,0.0319999999999999,0.0045
Modern Problems (1981),0.7435,0.8632500000000001,0.60275,0.83525,0.7657499999999999,0.6525,0.4832499999999999,0.3954999999999999,0.994,0.6525,0.7435,0.50925,0.28125,0.743,0.3095,0.4712499999999999,0.57075,0.27125,0.25225,0.7435,0.511,0.3642499999999999,0.564,0.25225,0.4569999999999999,0.41225,0.32175,0.16825,0.4645,0.11875,0.38725,0.5215,0.1624999999999999,0.30125,0.3385,0.41025,0.38675,0.513,0.27725,0.23775,0.6665,0.26275,0.1947499999999999,0.2055,0.15825,0.3075,0.3884999999999999,0.22675,0.30825,0.3309999999999999,0.1535,0.1785,0.2754999999999999,0.0802499999999999,0.1875,0.1395,0.1997499999999999,0.253,0.0715,0.23975,0.04025,0.1825,0.22625,0.2584999999999999,0.0875,0.1327499999999999,0.1034999999999999,0.0797499999999999,0.15625,0.20675,0.0782499999999999,0.1094999999999999,0.30025,0.1735,0.1287499999999999,0.1019999999999999,0.154,0.17025,0.1079999999999999,0.1765,0.1317499999999999,0.1367499999999999,0.1164999999999999,0.1397499999999999,0.1322499999999999,0.12,0.1114999999999999,0.56775,0.0837499999999999,0.258,0.1619999999999999,0.0775,0.1154999999999999,0.20425,0.0757499999999999,0.0747499999999999,0.21225,0.1014999999999999,0.1059999999999999,0.1525,0.0672499999999999,0.15125,0.1039999999999999,0.3745,0.25175,0.0574999999999999,0.0675,0.0687499999999999,0.08875,0.2925,0.0579999999999999,0.09925,0.11025,0.2012499999999999,0.0579999999999999,0.0969999999999999,0.0822499999999999,0.05975,0.0524999999999999,0.03075,0.06075,0.0534999999999999,0.0964999999999999,0.0805,0.04375,0.0772499999999999,0.0697499999999999,0.155,0.0549999999999999,0.079,0.26125,0.06025,0.286,0.06225,0.14175,0.0135,0.0725,0.03,0.029,0.0792499999999999,0.0682499999999999,0.0409999999999999,0.0615,0.04175,0.03075,0.0499999999999999,0.09775,0.0474999999999999,0.0107499999999999
Dog Soldiers (2002),0.8147500000000001,0.30225,0.9155,0.73275,0.50775,0.65175,0.68625,0.8202499999999999,0.8560000000000001,0.64075,0.8560000000000001,0.8560000000000001,0.6715,0.8202499999999999,0.24075,0.6715,0.434,0.53725,0.382,0.73275,0.15575,0.60725,0.4167499999999999,0.45175,0.64025,0.3345,0.2855,0.2564999999999999,0.34175,0.30225,0.33625,0.3007499999999999,0.7885,0.41,0.29825,0.14175,0.1785,0.516,0.155,0.3199999999999999,0.2309999999999999,0.17625,0.2794999999999999,0.295,0.21425,0.27425,0.24125,0.23375,0.28225,0.37175,0.29725,0.25425,0.3077499999999999,0.8069999999999999,0.185,0.18475,0.126,0.3185,0.238,0.15375,0.0845,0.15375,0.312,0.24475,0.16675,0.1385,0.16175,0.51175,0.2135,0.1515,0.08975,0.15175,0.2345,0.0959999999999999,0.8320000000000001,0.26325,0.1397499999999999,0.1795,0.29425,0.11775,0.0745,0.11625,0.2554999999999999,0.30925,0.0847499999999999,0.08725,0.1255,0.09075,0.0697499999999999,0.0935,0.09875,0.1365,0.071,0.0519999999999999,0.0554999999999999,0.47075,0.1564999999999999,0.08725,0.0949999999999999,0.1084999999999999,0.0489999999999999,0.0519999999999999,0.087,0.0737499999999999,0.388,0.1307499999999999,0.1119999999999999,0.1267499999999999,0.0717499999999999,0.04125,0.0645,0.0984999999999999,0.0939999999999999,0.05575,0.2375,0.0444999999999999,0.076,0.0682499999999999,0.14825,0.0212499999999999,0.0682499999999999,0.0519999999999999,0.06075,0.04775,0.0584999999999999,0.0645,0.12325,0.0529999999999999,0.05325,0.1009999999999999,0.03875,0.0757499999999999,0.05825,0.05325,0.05275,0.1159999999999999,0.0705,0.0954999999999999,0.08,0.09425,0.05925,0.0544999999999999,0.0529999999999999,0.0677499999999999,0.0384999999999999,0.03975,0.0162499999999999,0.027,0.0319999999999999
"Prowler, The (a.k.a. Rosemary's Killer) (a.k.a. The Graduation) (1981)",0.8965000000000001,0.3745,0.7735000000000001,0.57775,0.5775,0.6275,0.3189999999999999,0.90625,0.55425,0.70425,0.6305,0.3189999999999999,0.73325,0.9395,0.2289999999999999,0.9455,0.40325,0.65025,0.513,0.57775,0.661,0.5615,0.4087499999999999,0.56125,0.57775,0.40225,0.34475,0.60725,0.7887500000000001,0.5525,0.41725,0.243,0.16975,0.23825,0.248,0.416,0.8565,0.54025,0.5235,0.82575,0.7802500000000001,0.396,0.3107499999999999,0.20775,0.1995,0.24025,0.33825,0.2915,0.247,0.3562499999999999,0.4245,0.1327499999999999,0.2947499999999999,0.50075,0.258,0.3135,0.4715,0.378,0.61625,0.31525,0.0449999999999999,0.26375,0.2947499999999999,0.35375,0.1094999999999999,0.29525,0.22625,0.16325,0.0454999999999999,0.2175,0.16575,0.187,0.0915,0.2165,0.22325,0.2027499999999999,0.3229999999999999,0.75,0.074,0.082,0.1372499999999999,0.3399999999999999,0.33375,0.2774999999999999,0.0652499999999999,0.2604999999999999,0.0765,0.04075,0.34075,0.143,0.1624999999999999,0.076,0.2012499999999999,0.04325,0.36075,0.09925,0.1805,0.2835,0.0272499999999999,0.208,0.14175,0.0994999999999999,0.23275,0.32075,0.5375,0.18675,0.0187499999999999,0.1905,0.08925,0.0722499999999999,0.0305,0.0822499999999999,0.16175,0.1282499999999999,0.10925,0.1225,0.0865,0.1245,0.0514999999999999,0.03575,0.09925,0.22775,0.39675,0.0444999999999999,0.0637499999999999,0.0727499999999999,0.0564999999999999,0.0765,0.14325,0.05275,0.0775,0.24275,0.156,0.0242499999999999,0.0419999999999999,0.04125,0.03575,0.05825,0.0349999999999999,0.0374999999999999,0.1272499999999999,0.3075,0.04675,0.2875,0.0682499999999999,0.1267499999999999,0.03625,0.0242499999999999,0.1109999999999999
"Soupe aux Choux, La (1981)",0.7615000000000001,0.92375,0.74425,0.69425,0.8325,0.7557499999999999,0.93475,0.3179999999999999,0.4855,0.5015,0.527,0.69425,0.73375,0.382,0.1947499999999999,0.403,0.69425,0.746,0.32225,0.726,0.27575,0.24825,0.46975,0.403,0.50575,0.532,0.5995,0.4137499999999999,0.2189999999999999,0.31475,0.54525,0.4985,0.47275,0.585,0.3385,0.70975,0.178,0.3,0.30825,0.2214999999999999,0.3612499999999999,0.237,0.2155,0.26925,0.2012499999999999,0.31025,0.24825,0.8382499999999999,0.1915,0.416,0.2827499999999999,0.32275,0.2815,0.0835,0.22675,0.3189999999999999,0.08875,0.24925,0.0847499999999999,0.39,0.285,0.1362499999999999,0.1257499999999999,0.10575,0.25125,0.1149999999999999,0.17775,0.2495,0.184,0.20525,0.4137499999999999,0.0625,0.308,0.0964999999999999,0.11825,0.1709999999999999,0.3249999999999999,0.0915,0.10975,0.4685,0.1604999999999999,0.11725,0.0837499999999999,0.015,0.2365,0.06025,0.119,0.09725,0.093,0.2877499999999999,0.265,0.072,0.082,0.05725,0.09175,0.10525,0.1335,0.0885,0.03825,0.21875,0.133,0.2199999999999999,0.0999999999999999,0.09225,0.077,0.11425,0.12175,0.0295,0.15525,0.136,0.1445,0.1014999999999999,0.0504999999999999,0.05825,0.16075,0.133,0.0489999999999999,0.10775,0.14925,0.2684999999999999,0.08775,0.04475,0.1044999999999999,0.0742499999999999,0.0742499999999999,0.09175,0.0285,0.0394999999999999,0.0885,0.0225,0.10925,0.05875,0.0662499999999999,0.05325,0.05925,0.1024999999999999,0.05975,0.0605,0.1169999999999999,0.1109999999999999,0.03,0.0265,0.0339999999999999,0.34225,0.4519999999999999,0.0285,0.0584999999999999,0.03725,0.063
Student Bodies (1981),0.80525,0.92,0.97925,0.947,0.947,0.375,0.5685,0.6945,0.3512499999999999,0.3924999999999999,0.82775,0.62125,0.5055,0.6945,0.99475,0.88225,0.40125,0.5365,0.5055,0.276,0.7905,0.6725,0.4115,0.5055,0.672,0.29025,0.23525,0.3365,0.7509999999999999,0.3209999999999999,0.3259999999999999,0.1262499999999999,0.1619999999999999,0.41125,0.207,0.1475,0.8109999999999999,0.672,0.15275,0.7475,0.51075,0.727,0.56975,0.1215,0.17775,0.28925,0.32375,0.17625,0.2115,0.1154999999999999,0.179,0.15525,0.32575,0.0845,0.1405,0.14125,0.0837499999999999,0.1435,0.1392499999999999,0.374,0.0655,0.3395,0.2309999999999999,0.36375,0.09725,0.263,0.09275,0.0979999999999999,0.0564999999999999,0.17625,0.09925,0.05625,0.09125,0.0817499999999999,0.3702499999999999,0.0802499999999999,0.0915,0.1892499999999999,0.141,0.1255,0.1805,0.176,0.1745,0.0389999999999999,0.05975,0.30125,0.1785,0.0727499999999999,0.09475,0.15125,0.0787499999999999,0.0697499999999999,0.1684999999999999,0.15175,0.138,0.16475,0.1785,0.1245,0.0747499999999999,0.17175,0.1074999999999999,0.066,0.10975,0.14975,0.09575,0.0642499999999999,0.0175,0.0835,0.0359999999999999,0.1019999999999999,0.0329999999999999,0.0762499999999999,0.16125,0.0434999999999999,0.06025,0.03675,0.1059999999999999,0.0802499999999999,0.0579999999999999,0.0379999999999999,0.0635,0.203,0.04625,0.065,0.065,0.0424999999999999,0.0384999999999999,0.138,0.0737499999999999,0.0785,0.03025,0.0712499999999999,0.0665,0.03275,0.122,0.0984999999999999,0.0885,0.1079999999999999,0.03,0.067,0.03125,0.0349999999999999,0.026,0.017,0.0207499999999999,0.0895,0.0192499999999999,0.0102499999999999,0.0554999999999999
Alone in the Dark (1982),0.8620000000000001,0.64425,0.8632500000000001,0.67275,0.41625,0.4519999999999999,0.42525,0.8107500000000001,0.70675,0.7509999999999999,0.52425,0.64575,0.519,0.7105,0.51875,0.8580000000000001,0.39925,0.44575,0.7509999999999999,0.2885,0.64425,0.538,0.51075,0.519,0.57,0.3462499999999999,0.2907499999999999,0.72325,0.6675,0.2524999999999999,0.39975,0.4555,0.53325,0.21675,0.18125,0.378,0.3077499999999999,0.3542499999999999,0.60275,0.4399999999999999,0.39775,0.211,0.14275,0.4722499999999999,0.2105,0.1215,0.29625,0.2125,0.3205,0.187,0.378,0.0625,0.2554999999999999,0.0762499999999999,0.45675,0.16125,0.214,0.37825,0.17675,0.4337499999999999,0.25475,0.2105,0.211,0.5875,0.804,0.1997499999999999,0.18425,0.2075,0.0277499999999999,0.05925,0.0827499999999999,0.09625,0.21675,0.1455,0.04625,0.23575,0.2219999999999999,0.646,0.09175,0.1029999999999999,0.2564999999999999,0.175,0.10375,0.0787499999999999,0.17575,0.0569999999999999,0.088,0.10325,0.092,0.20425,0.08675,0.22125,0.15,0.03175,0.1295,0.10175,0.0935,0.122,0.084,0.11675,0.0835,0.1377499999999999,0.09725,0.0827499999999999,0.4705,0.0954999999999999,0.0564999999999999,0.0349999999999999,0.0277499999999999,0.0605,0.0205,0.1295,0.074,0.08825,0.0827499999999999,0.1069999999999999,0.09975,0.0695,0.0579999999999999,0.0434999999999999,0.0539999999999999,0.2007499999999999,0.0974999999999999,0.086,0.0762499999999999,0.021,0.04875,0.1149999999999999,0.0554999999999999,0.05125,0.0389999999999999,0.06025,0.062,0.03625,0.2274999999999999,0.03875,0.0579999999999999,0.1252499999999999,0.1044999999999999,0.0984999999999999,0.2175,0.05825,0.0197499999999999,0.0509999999999999,0.0484999999999999,0.083,0.0314999999999999,0.04025,0.03075
"Secret Policeman's Other Ball, The (1982)",0.8707499999999999,0.93625,0.744,0.476,0.74275,0.71825,0.596,0.68225,0.603,0.6555,0.596,0.596,0.5765,0.3984999999999999,0.72325,0.4355,0.4945,0.5475,0.5765,0.3665,0.8354999999999999,0.6935,0.5965,0.5765,0.11775,0.44275,0.26875,0.4399999999999999,0.516,0.3462499999999999,0.63125,0.2724999999999999,0.18025,0.25125,0.31325,0.291,0.43975,0.3117499999999999,0.29125,0.291,0.28725,0.196,0.33425,0.489,0.4399999999999999,0.2135,0.1669999999999999,0.39925,0.1382499999999999,0.31225,0.25725,0.49775,0.32375,0.86625,0.3125,0.17775,0.09575,0.21325,0.1982499999999999,0.3249999999999999,0.34975,0.137,0.2199999999999999,0.1405,0.11825,0.4945,0.85025,0.4922499999999999,0.16175,0.4595,0.21475,0.1649999999999999,0.1905,0.089,0.0625,0.0865,0.1435,0.10875,0.3275,0.1365,0.4649999999999999,0.083,0.32325,0.10425,0.0707499999999999,0.1669999999999999,0.17475,0.12375,0.0625,0.1225,0.1154999999999999,0.1119999999999999,0.126,0.1445,0.144,0.1515,0.23425,0.15125,0.1725,0.05875,0.0825,0.1725,0.4902499999999999,0.173,0.0404999999999999,0.0662499999999999,0.417,0.09025,0.08775,0.0237499999999999,0.16775,0.18425,0.29,0.0835,0.14825,0.11225,0.03725,0.1405,0.22675,0.09725,0.1355,0.088,0.0712499999999999,0.20425,0.17725,0.1215,0.05025,0.15875,0.04925,0.11675,0.0765,0.1392499999999999,0.1159999999999999,0.3,0.0529999999999999,0.0765,0.0479999999999999,0.1144999999999999,0.0374999999999999,0.14525,0.0534999999999999,0.0672499999999999,0.0529999999999999,0.0237499999999999,0.0394999999999999,0.05475,0.04675,0.019,0.0715
"Hot Rock, The (1972)",0.68025,0.91425,0.70775,0.72475,0.91425,0.749,0.7669999999999999,0.749,0.8382499999999999,0.749,0.43875,0.43875,0.734,0.85225,0.417,0.734,0.45175,0.66725,0.734,0.2857499999999999,0.434,0.37475,0.4435,0.7922499999999999,0.183,0.1302499999999999,0.51575,0.2917499999999999,0.215,0.2917499999999999,0.8979999999999999,0.3705,0.10975,0.2095,0.1755,0.35375,0.2289999999999999,0.4077499999999999,0.142,0.249,0.2754999999999999,0.38375,0.04225,0.2514999999999999,0.38325,0.2035,0.4235,0.31725,0.2865,0.30625,0.1392499999999999,0.26225,0.4395,0.31275,0.2017499999999999,0.2405,0.1855,0.27875,0.269,0.366,0.393,0.1624999999999999,0.21025,0.138,0.209,0.1185,0.26225,0.31125,0.1584999999999999,0.1935,0.1935,0.0384999999999999,0.081,0.1169999999999999,0.21875,0.10875,0.15675,0.14275,0.09425,0.1104999999999999,0.09925,0.36575,0.1134999999999999,0.0202499999999999,0.0464999999999999,0.11225,0.0787499999999999,0.082,0.03275,0.1895,0.0489999999999999,0.1962499999999999,0.072,0.3672499999999999,0.1205,0.018,0.0845,0.1367499999999999,0.026,0.1262499999999999,0.0915,0.09075,0.1367499999999999,0.0772499999999999,0.17225,0.1945,0.03825,0.0735,0.1967499999999999,0.1302499999999999,0.05275,0.4905,0.0939999999999999,0.39225,0.1365,0.0695,0.1225,0.09975,0.2734999999999999,0.0584999999999999,0.1977499999999999,0.2199999999999999,0.0255,0.0725,0.0725,0.026,0.0449999999999999,0.0389999999999999,0.21675,0.05675,0.396,0.0434999999999999,0.0549999999999999,0.14075,0.03375,0.10875,0.0504999999999999,0.14175,0.1515,0.1014999999999999,0.05675,0.15975,0.0329999999999999,0.0257499999999999,0.0389999999999999,0.0394999999999999,0.73025,0.0145,0.0469999999999999
Fun with Dick and Jane (1977),0.81575,0.94825,0.432,0.703,0.78175,0.73425,0.7557499999999999,0.39675,0.78525,0.38075,0.4822499999999999,0.7557499999999999,0.5395,0.4085,0.4054999999999999,0.411,0.70775,0.3834999999999999,0.5175,0.54375,0.764,0.175,0.7797499999999999,0.4335,0.2917499999999999,0.34475,0.3662499999999999,0.2754999999999999,0.31025,0.33675,0.31525,0.54425,0.3299999999999999,0.386,0.36,0.37925,0.422,0.0797499999999999,0.44025,0.20675,0.3884999999999999,0.24125,0.3239999999999999,0.42325,0.3635,0.277,0.20375,0.23225,0.24875,0.57275,0.33125,0.1392499999999999,0.4752499999999999,0.1589999999999999,0.16625,0.142,0.5135,0.273,0.1292499999999999,0.0504999999999999,0.373,0.12075,0.1935,0.39925,0.293,0.15125,0.175,0.147,0.09775,0.39425,0.4365,0.0772499999999999,0.11125,0.22125,0.093,0.122,0.348,0.1545,0.09925,0.17825,0.3169999999999999,0.3339999999999999,0.0875,0.0295,0.09825,0.127,0.08775,0.3954999999999999,0.10875,0.37925,0.1515,0.05375,0.1654999999999999,0.2947499999999999,0.20725,0.09475,0.2185,0.10275,0.0745,0.09575,0.1024999999999999,0.1977499999999999,0.25375,0.16925,0.05525,0.17625,0.33825,0.03925,0.08775,0.264,0.06075,0.183,0.1019999999999999,0.10325,0.088,0.1599999999999999,0.1094999999999999,0.0944999999999999,0.04275,0.4875,0.0797499999999999,0.11275,0.1195,0.14875,0.14875,0.05775,0.15575,0.10325,0.089,0.03,0.20325,0.1435,0.0625,0.03825,0.6795,0.1109999999999999,0.0747499999999999,0.05775,0.137,0.04825,0.16225,0.0637499999999999,0.1825,0.1402499999999999,0.05925,0.0544999999999999,0.0895,0.2375,0.0272499999999999
