movieId,betrayal,culture clash,weird,melancholic,greed,runaway,drama,good,original,film noir,independent film,dialogue,drinking,vengeance,light,surveillance,chase,mentor,adaptation,sexy,catastrophe,hotel,fun movie,death,pornography,1930s,quirky,period piece,california,british,not funny,childhood,divorce,weapons,life & death,small town,life philosophy,unlikely friendships,classic car,islam,fight scenes,transformation,censorship,predictable,wartime,very funny,underrated,fantasy world,pulp,prejudice,farce,absurd,sacrifice,first contact,women,alter ego,nudity (full frontal - brief),creativity,writers,lawyer,queer,road movie,dysfunctional family,family,memory,san francisco,doctors,nudity (topless - brief),hospital,good music,blindness,irish accent,prison,kidnapping,los angeles,multiple storylines,computer animation,simple,too long,directorial debut,new york city,mad scientist,desert,dreams,oil,teen movie,french,new jersey,wilderness,tokyo,hunting,addiction,stereotypes,survival,workplace,island,camp,brothers,texas,prostitution,ensemble cast,wine,awesome soundtrack,bollywood,interracial romance,no plot,indians,radio,best of 2005,alternate history,80s,rebellion,adoption,documentary,potential oscar nom,stand-up comedy,russian,stoner movie,kick-butt women,time,foul language,made for tv,race,fashion,nudity (rear),internet,snakes,atheism,immortality,ghosts/afterlife,robert downey jr,notable nudity,father daughter relationship,homeless,buddy movie,trilogy,finnish,unlikeable characters,australia,hip hop,cancer,shopping,goth,remake,god,too short,graphic novel,reality tv,single father
If.... (1968),0.67125,0.98925,0.98925,0.98925,0.81,0.77125,0.77125,0.44875,0.73625,0.847,0.847,0.9135,0.847,0.76525,0.68925,0.52025,0.39175,0.72075,0.3742499999999999,0.4922499999999999,0.4165,0.2564999999999999,0.176,0.2865,0.50525,0.2105,0.4629999999999999,0.8512500000000001,0.1297499999999999,0.8512500000000001,0.3105,0.6445,0.0715,0.388,0.31925,0.1942499999999999,0.30225,0.4004999999999999,0.2085,0.75675,0.1775,0.31425,0.50525,0.21425,0.15925,0.29825,0.294,0.44875,0.1985,0.34275,0.26925,0.8460000000000001,0.125,0.1704999999999999,0.22525,0.15525,0.25975,0.4157499999999999,0.141,0.03875,0.2514999999999999,0.1965,0.148,0.177,0.26,0.05575,0.1235,0.1574999999999999,0.3712499999999999,0.2847499999999999,0.129,0.1372499999999999,0.2135,0.08875,0.0252499999999999,0.1604999999999999,0.16275,0.10675,0.11625,0.175,0.068,0.16975,0.0974999999999999,0.563,0.0657499999999999,0.772,0.1114999999999999,0.1104999999999999,0.10275,0.265,0.0637499999999999,0.267,0.10325,0.32075,0.152,0.1277499999999999,0.25375,0.1332499999999999,0.1109999999999999,0.1079999999999999,0.05275,0.04175,0.2847499999999999,0.061,0.0949999999999999,0.08625,0.1659999999999999,0.05125,0.05875,0.0827499999999999,0.125,0.97775,0.0364999999999999,0.0765,0.031,0.0775,0.0949999999999999,0.37275,0.05225,0.10075,0.076,0.074,0.1265,0.118,0.10075,0.0855,0.0554999999999999,0.0797499999999999,0.14175,0.03975,0.0795,0.068,0.084,0.066,0.04625,0.23175,0.04225,0.0732499999999999,0.0727499999999999,0.04525,0.0247499999999999,0.0444999999999999,0.024,0.0172499999999999,0.0797499999999999,0.0364999999999999,0.0469999999999999,0.0667499999999999,0.023
Mona Lisa (1986),0.7537499999999999,0.7717499999999999,0.7735000000000001,0.8839999999999999,0.7735000000000001,0.7717499999999999,0.7717499999999999,0.6145,0.7035,0.53,0.62875,0.5795,0.62875,0.8527499999999999,0.42225,0.4725,0.5645,0.4975,0.3542499999999999,0.4912499999999999,0.435,0.2835,0.2385,0.177,0.7622500000000001,0.09325,0.3475,0.625,0.3027499999999999,0.8734999999999999,0.3652499999999999,0.17525,0.121,0.14625,0.2875,0.2299999999999999,0.22125,0.7255,0.23725,0.24125,0.198,0.2455,0.1257499999999999,0.188,0.1775,0.2815,0.288,0.39325,0.17925,0.2857499999999999,0.16725,0.2055,0.1485,0.239,0.38475,0.1965,0.26475,0.15775,0.2175,0.0935,0.16725,0.1887499999999999,0.1215,0.1079999999999999,0.074,0.09275,0.1604999999999999,0.17175,0.146,0.194,0.14775,0.152,0.57525,0.11575,0.0732499999999999,0.145,0.14525,0.16875,0.25375,0.1659999999999999,0.22175,0.09275,0.11175,0.1215,0.11675,0.3259999999999999,0.0805,0.268,0.1952499999999999,0.17575,0.09775,0.1917499999999999,0.20325,0.091,0.27,0.1215,0.1915,0.0885,0.0702499999999999,0.9135,0.081,0.1225,0.194,0.10325,0.1725,0.077,0.0635,0.09525,0.0359999999999999,0.09875,0.46525,0.1322499999999999,0.0632499999999999,0.0329999999999999,0.03825,0.0554999999999999,0.0677499999999999,0.0925,0.08825,0.04175,0.1159999999999999,0.05525,0.09625,0.23225,0.1629999999999999,0.09925,0.0354999999999999,0.04825,0.0354999999999999,0.03325,0.05975,0.16575,0.1119999999999999,0.08925,0.0657499999999999,0.04375,0.0247499999999999,0.0994999999999999,0.11975,0.05325,0.0339999999999999,0.09125,0.04275,0.0215,0.0285,0.0374999999999999,0.0197499999999999,0.04025,0.03175
"Simple Plan, A (1998)",0.9225,0.92375,0.92375,0.8182499999999999,0.99375,0.92,0.92375,0.92375,0.8520000000000001,0.6085,0.8182499999999999,0.91625,0.8182499999999999,0.7225,0.41625,0.7315,0.408,0.4935,0.74125,0.2395,0.544,0.27975,0.3047499999999999,0.36175,0.35275,0.0842499999999999,0.883,0.15975,0.29825,0.23225,0.32725,0.16075,0.15475,0.272,0.38275,0.92475,0.396,0.67,0.2259999999999999,0.2365,0.21625,0.29625,0.125,0.2784999999999999,0.0979999999999999,0.3502499999999999,0.44675,0.22825,0.30225,0.20625,0.0994999999999999,0.3642499999999999,0.2877499999999999,0.22525,0.1372499999999999,0.16975,0.3077499999999999,0.21375,0.3725,0.3635,0.21425,0.3395,0.3445,0.2324999999999999,0.1099999999999999,0.0444999999999999,0.21175,0.2115,0.32175,0.31875,0.149,0.33975,0.14375,0.27275,0.0605,0.19,0.18675,0.4565,0.1272499999999999,0.17325,0.11725,0.064,0.09075,0.1947499999999999,0.10275,0.0989999999999999,0.0479999999999999,0.18575,0.3149999999999999,0.0712499999999999,0.1297499999999999,0.24575,0.20625,0.216,0.257,0.0777499999999999,0.0845,0.4127499999999999,0.25675,0.1014999999999999,0.25925,0.09175,0.1285,0.09575,0.089,0.1465,0.0949999999999999,0.0504999999999999,0.17375,0.10225,0.05425,0.05225,0.1079999999999999,0.0464999999999999,0.1305,0.0667499999999999,0.068,0.1335,0.0747499999999999,0.0262499999999999,0.1877499999999999,0.0544999999999999,0.1405,0.0464999999999999,0.1154999999999999,0.1825,0.0444999999999999,0.0875,0.0394999999999999,0.0682499999999999,0.1215,0.0635,0.04825,0.1169999999999999,0.1465,0.124,0.0474999999999999,0.478,0.08625,0.1252499999999999,0.083,0.0627499999999999,0.0637499999999999,0.0255,0.04825,0.0339999999999999,0.05125,0.16525,0.0285
"Long Goodbye, The (1973)",0.8654999999999999,0.8755,0.9105,0.9105,0.9105,0.8755,0.7737499999999999,0.63825,0.8002499999999999,0.8939999999999999,0.657,0.692,0.601,0.617,0.817,0.409,0.6585,0.4815,0.9415,0.4175,0.4235,0.3107499999999999,0.16025,0.2604999999999999,0.3615,0.39175,0.7887500000000001,0.3672499999999999,0.6645,0.153,0.27725,0.4187499999999999,0.1664999999999999,0.16025,0.239,0.14925,0.25025,0.39825,0.37275,0.15825,0.16025,0.27675,0.23975,0.2827499999999999,0.22875,0.66225,0.39875,0.2165,0.5495,0.1099999999999999,0.268,0.817,0.1589999999999999,0.2155,0.21975,0.1594999999999999,0.3047499999999999,0.358,0.598,0.0994999999999999,0.1365,0.406,0.20925,0.0737499999999999,0.144,0.2244999999999999,0.41725,0.197,0.2015,0.3405,0.1139999999999999,0.1342499999999999,0.1255,0.12225,0.87225,0.15,0.12225,0.11375,0.17875,0.173,0.09575,0.0994999999999999,0.09075,0.0935,0.1029999999999999,0.083,0.10275,0.1342499999999999,0.2284999999999999,0.08625,0.1387499999999999,0.1267499999999999,0.078,0.087,0.2017499999999999,0.063,0.092,0.0755,0.10675,0.1014999999999999,0.1392499999999999,0.1495,0.3405,0.0677499999999999,0.0424999999999999,0.1987499999999999,0.11225,0.14875,0.05975,0.0772499999999999,0.0687499999999999,0.0429999999999999,0.0857499999999999,0.065,0.0479999999999999,0.064,0.06225,0.1235,0.0657499999999999,0.11325,0.03775,0.075,0.05125,0.1395,0.1034999999999999,0.0469999999999999,0.0339999999999999,0.05675,0.04375,0.03425,0.1034999999999999,0.0509999999999999,0.04425,0.0702499999999999,0.09775,0.0474999999999999,0.0374999999999999,0.1029999999999999,0.0394999999999999,0.1942499999999999,0.02975,0.0792499999999999,0.03975,0.0132499999999999,0.0295,0.017,0.016,0.0252499999999999,0.0135
Village of the Damned (1960),0.8125,0.8125,0.8532500000000001,0.8125,0.66375,0.91825,0.62825,0.71425,0.7947500000000001,0.81,0.81,0.7969999999999999,0.81,0.3379999999999999,0.7617499999999999,0.50625,0.406,0.357,0.55325,0.1967499999999999,0.687,0.2937499999999999,0.4317499999999999,0.246,0.3715,0.0959999999999999,0.37675,0.664,0.237,0.664,0.387,0.9765,0.1372499999999999,0.5555,0.1985,0.61375,0.2455,0.2105,0.2907499999999999,0.0949999999999999,0.202,0.4539999999999999,0.1835,0.687,0.09,0.218,0.1957499999999999,0.31125,0.24,0.16775,0.26225,0.3095,0.26125,0.80575,0.28925,0.1875,0.18325,0.3705,0.15875,0.0292499999999999,0.143,0.22325,0.258,0.9765,0.14675,0.065,0.31625,0.3595,0.142,0.05275,0.22025,0.09475,0.0797499999999999,0.08825,0.0265,0.155,0.32275,0.24525,0.1044999999999999,0.1375,0.0827499999999999,0.548,0.15425,0.178,0.1109999999999999,0.204,0.0579999999999999,0.08,0.23275,0.215,0.09225,0.0642499999999999,0.14125,0.2804999999999999,0.15975,0.37075,0.45425,0.0605,0.0672499999999999,0.0727499999999999,0.04275,0.0449999999999999,0.0959999999999999,0.0767499999999999,0.08625,0.06175,0.0662499999999999,0.078,0.1885,0.09675,0.1357499999999999,0.0815,0.1825,0.04825,0.0439999999999999,0.074,0.0399999999999999,0.1034999999999999,0.06125,0.11925,0.0695,0.05925,0.078,0.0519999999999999,0.0755,0.10975,0.21325,0.10475,0.0772499999999999,0.05575,0.03675,0.0394999999999999,0.0439999999999999,0.05125,0.0399999999999999,0.0265,0.0182499999999999,0.05725,0.1725,0.0275,0.0369999999999999,0.0262499999999999,0.1144999999999999,0.138,0.0667499999999999,0.03125,0.0642499999999999,0.03525,0.0344999999999999
Following (1998),0.967,0.95825,0.949,0.94375,0.95825,0.95825,0.95825,0.95825,0.981,0.9345,0.93575,0.94375,0.9345,0.893,0.5775,0.7967500000000001,0.54525,0.6125,0.3445,0.582,0.50375,0.302,0.54525,0.2945,0.35375,0.1292499999999999,0.51025,0.262,0.16025,0.59225,0.39675,0.21525,0.0827499999999999,0.40925,0.25525,0.2544999999999999,0.276,0.381,0.25775,0.18625,0.30325,0.21975,0.1124999999999999,0.40925,0.09975,0.3195,0.477,0.4922499999999999,0.52525,0.2674999999999999,0.10225,0.30725,0.281,0.4145,0.1272499999999999,0.2895,0.28725,0.61925,0.592,0.12375,0.1982499999999999,0.20775,0.25325,0.2375,0.58925,0.0777499999999999,0.2022499999999999,0.39425,0.15725,0.2815,0.239,0.296,0.1922499999999999,0.20925,0.09025,0.3,0.15825,0.2827499999999999,0.172,0.84175,0.124,0.16775,0.063,0.393,0.0369999999999999,0.11325,0.0735,0.16225,0.087,0.13,0.0652499999999999,0.21675,0.1169999999999999,0.14225,0.09175,0.10525,0.0772499999999999,0.24025,0.0777499999999999,0.0875,0.14175,0.0444999999999999,0.2815,0.188,0.04725,0.22325,0.1397499999999999,0.08625,0.127,0.21325,0.04025,0.1907499999999999,0.03675,0.1225,0.2045,0.1004999999999999,0.08975,0.149,0.0722499999999999,0.38125,0.18275,0.1129999999999999,0.16775,0.0354999999999999,0.0667499999999999,0.2995,0.0305,0.156,0.04725,0.03325,0.0875,0.0682499999999999,0.11175,0.11675,0.0682499999999999,0.14375,0.04525,0.0857499999999999,0.0905,0.0489999999999999,0.0544999999999999,0.02975,0.0272499999999999,0.0217499999999999,0.0825,0.1302499999999999,0.02975,0.04675,0.026
Mildred Pierce (1945),0.92475,0.9845,0.788,0.9205,0.8382499999999999,0.7802500000000001,0.9845,0.77475,0.65425,0.9525,0.8025,0.6055,0.8025,0.571,0.7802500000000001,0.5565,0.51075,0.4665,0.8029999999999999,0.4772499999999999,0.51175,0.50825,0.2684999999999999,0.2907499999999999,0.25975,0.401,0.275,0.3425,0.49175,0.23875,0.33725,0.2214999999999999,0.752,0.17325,0.1965,0.18675,0.34125,0.2189999999999999,0.32175,0.1942499999999999,0.1387499999999999,0.3395,0.37525,0.183,0.31625,0.21125,0.21675,0.1887499999999999,0.1997499999999999,0.22125,0.2165,0.254,0.53075,0.17825,0.72,0.262,0.14775,0.217,0.2594999999999999,0.19,0.2594999999999999,0.1902499999999999,0.637,0.40275,0.123,0.1932499999999999,0.1825,0.10925,0.1614999999999999,0.17025,0.3259999999999999,0.2145,0.124,0.183,0.15925,0.14275,0.172,0.11425,0.11425,0.1185,0.1164999999999999,0.1185,0.03875,0.0974999999999999,0.1714999999999999,0.21325,0.11225,0.0944999999999999,0.0722499999999999,0.16675,0.08825,0.12375,0.247,0.0852499999999999,0.38275,0.0737499999999999,0.16125,0.1905,0.0837499999999999,0.1395,0.0847499999999999,0.239,0.0735,0.1745,0.18025,0.1109999999999999,0.0755,0.04175,0.1335,0.065,0.0349999999999999,0.1024999999999999,0.2075,0.1044999999999999,0.09575,0.0715,0.0384999999999999,0.0605,0.1114999999999999,0.03225,0.0354999999999999,0.0625,0.0692499999999999,0.23275,0.0424999999999999,0.0745,0.0379999999999999,0.03975,0.0499999999999999,0.04175,0.1154999999999999,0.0265,0.4135,0.0414999999999999,0.0319999999999999,0.05575,0.03175,0.21825,0.027,0.0399999999999999,0.03075,0.11025,0.0404999999999999,0.0277499999999999,0.0257499999999999,0.03475,0.0285,0.0324999999999999,0.2012499999999999
Dracula (1931),0.6205,0.82175,0.86375,0.88625,0.88625,0.97875,0.71775,0.73425,0.7575000000000001,0.8007500000000001,0.8007500000000001,0.73425,0.8007500000000001,0.3695,0.97875,0.1905,0.3595,0.423,0.889,0.3325,0.47175,0.1624999999999999,0.27475,0.3914999999999999,0.25025,0.7577499999999999,0.25525,0.57175,0.16325,0.57175,0.345,0.2694999999999999,0.082,0.3692499999999999,0.2145,0.1982499999999999,0.27525,0.1525,0.1902499999999999,0.16025,0.247,0.63075,0.4569999999999999,0.49175,0.11975,0.2259999999999999,0.22175,0.503,0.143,0.3764999999999999,0.139,0.1704999999999999,0.2554999999999999,0.42025,0.1569999999999999,0.30225,0.24425,0.31875,0.10625,0.0494999999999999,0.272,0.0895,0.1684999999999999,0.18425,0.03075,0.11625,0.18275,0.074,0.1295,0.1995,0.2485,0.1352499999999999,0.0832499999999999,0.03625,0.0242499999999999,0.0964999999999999,0.175,0.1907499999999999,0.08825,0.12125,0.0959999999999999,0.91425,0.0767499999999999,0.0959999999999999,0.0419999999999999,0.1262499999999999,0.0399999999999999,0.10375,0.1664999999999999,0.127,0.18,0.15525,0.364,0.282,0.06025,0.197,0.3435,0.14825,0.09725,0.0519999999999999,0.0449999999999999,0.174,0.3455,0.0777499999999999,0.1159999999999999,0.069,0.09575,0.0747499999999999,0.065,0.11575,0.18625,0.072,0.05725,0.0464999999999999,0.04375,0.1014999999999999,0.0414999999999999,0.11275,0.0464999999999999,0.03025,0.05175,0.10425,0.0727499999999999,0.05525,0.0742499999999999,0.07,0.2259999999999999,0.0767499999999999,0.8125,0.22475,0.0732499999999999,0.04125,0.04525,0.03625,0.0389999999999999,0.0479999999999999,0.0712499999999999,0.04725,0.03875,0.04275,0.077,0.0349999999999999,0.729,0.05275,0.0559999999999999,0.0265,0.04675,0.04925,0.0252499999999999
"Killing, The (1956)",0.91075,0.986,0.986,0.97125,0.986,0.94575,0.986,0.8600000000000001,0.8625,0.97025,0.95075,0.94575,0.95075,0.983,0.8919999999999999,0.74,0.6595,0.5285,0.659,0.4922499999999999,0.417,0.54925,0.6595,0.3149999999999999,0.26075,0.1445,0.65325,0.2764999999999999,0.42625,0.29425,0.3465,0.1654999999999999,0.35875,0.4539999999999999,0.21975,0.28525,0.28125,0.26225,0.35875,0.213,0.4539999999999999,0.243,0.2415,0.3149999999999999,0.1694999999999999,0.345,0.44925,0.1614999999999999,0.5865,0.33575,0.3055,0.32725,0.1267499999999999,0.18725,0.1175,0.14975,0.30125,0.38675,0.22975,0.24075,0.174,0.22475,0.188,0.16175,0.1699999999999999,0.17425,0.12025,0.2475,0.14875,0.32875,0.1435,0.1405,0.243,0.23375,0.0964999999999999,0.154,0.2027499999999999,0.2145,0.12325,0.36775,0.12,0.1337499999999999,0.18125,0.14125,0.079,0.11425,0.1297499999999999,0.11925,0.1225,0.08875,0.1664999999999999,0.184,0.10575,0.0755,0.15375,0.08675,0.146,0.193,0.184,0.12425,0.24375,0.10775,0.1545,0.0925,0.0484999999999999,0.15625,0.0725,0.084,0.17625,0.0677499999999999,0.05375,0.152,0.05025,0.15775,0.0635,0.0797499999999999,0.0925,0.131,0.0489999999999999,0.11025,0.0787499999999999,0.075,0.2189999999999999,0.0895,0.05975,0.062,0.0519999999999999,0.03825,0.0305,0.0454999999999999,0.065,0.0242499999999999,0.0519999999999999,0.09775,0.064,0.1064999999999999,0.0787499999999999,0.0845,0.0805,0.0564999999999999,0.0182499999999999,0.0514999999999999,0.0232499999999999,0.016,0.0287499999999999,0.0272499999999999,0.0314999999999999,0.0399999999999999,0.0162499999999999
Only Angels Have Wings (1939),0.68875,0.72975,0.735,0.94675,0.7557499999999999,0.72975,0.84175,0.72975,0.69175,0.56225,0.605,0.6395,0.5755,0.24,0.6675,0.21875,0.3525,0.48075,0.382,0.53925,0.4625,0.4325,0.408,0.4705,0.17375,0.7145,0.20575,0.3037499999999999,0.3245,0.22775,0.3425,0.4565,0.28725,0.36775,0.5805,0.46225,0.297,0.3349999999999999,0.363,0.217,0.2165,0.39475,0.0615,0.36775,0.66525,0.1885,0.2875,0.2435,0.192,0.2095,0.57175,0.21225,0.3605,0.36775,0.498,0.2957499999999999,0.20325,0.18325,0.14975,0.0979999999999999,0.1335,0.1684999999999999,0.1292499999999999,0.143,0.1609999999999999,0.152,0.1225,0.10375,0.118,0.1034999999999999,0.14325,0.122,0.0905,0.0324999999999999,0.09225,0.123,0.205,0.1307499999999999,0.18075,0.1134999999999999,0.16125,0.2075,0.22575,0.131,0.1689999999999999,0.2594999999999999,0.09525,0.09975,0.0717499999999999,0.0735,0.1134999999999999,0.06175,0.1039999999999999,0.1139999999999999,0.152,0.22675,0.10725,0.093,0.15825,0.0842499999999999,0.11975,0.119,0.086,0.1169999999999999,0.1365,0.0815,0.08725,0.1992499999999999,0.0539999999999999,0.07,0.0564999999999999,0.0579999999999999,0.0974999999999999,0.0252499999999999,0.04075,0.05975,0.06,0.073,0.04675,0.0875,0.0389999999999999,0.0627499999999999,0.1009999999999999,0.0725,0.0504999999999999,0.09025,0.0645,0.0384999999999999,0.1659999999999999,0.065,0.09825,0.0837499999999999,0.0339999999999999,0.0875,0.0944999999999999,0.0524999999999999,0.031,0.03125,0.0635,0.0409999999999999,0.0349999999999999,0.0165,0.0265,0.023,0.0195,0.0524999999999999,0.026,0.0247499999999999,0.0242499999999999
Sanjuro (Tsubaki Sanjûrô) (1962),0.8867499999999999,0.9055,0.9055,0.99125,0.9055,0.8632500000000001,0.9055,0.7125,0.84625,0.94,0.94,0.8632500000000001,0.94,0.737,0.7125,0.64825,0.50675,0.81975,0.4659999999999999,0.23725,0.42,0.1634999999999999,0.4925,0.46475,0.2314999999999999,0.10125,0.48875,0.4882499999999999,0.1305,0.4,0.284,0.56675,0.1377499999999999,0.46725,0.667,0.2339999999999999,0.3225,0.51825,0.347,0.50925,0.579,0.38875,0.1175,0.3345,0.24675,0.66025,0.24975,0.39175,0.11675,0.2269999999999999,0.4615,0.54875,0.2135,0.1535,0.2012499999999999,0.213,0.3615,0.3107499999999999,0.138,0.0504999999999999,0.154,0.4425,0.2465,0.14325,0.1272499999999999,0.0732499999999999,0.14725,0.25125,0.22375,0.3037499999999999,0.16525,0.25825,0.20775,0.46475,0.05725,0.2175,0.1285,0.252,0.25825,0.1922499999999999,0.059,0.0795,0.22575,0.3419999999999999,0.195,0.1302499999999999,0.209,0.1624999999999999,0.3632499999999999,0.7355,0.065,0.16825,0.1905,0.134,0.1935,0.1089999999999999,0.0745,0.1555,0.11575,0.068,0.09,0.1362499999999999,0.271,0.2885,0.0449999999999999,0.10225,0.16975,0.03825,0.1059999999999999,0.0737499999999999,0.082,0.46775,0.1134999999999999,0.125,0.0439999999999999,0.12375,0.20975,0.22525,0.092,0.0632499999999999,0.0509999999999999,0.05625,0.06125,0.0772499999999999,0.05425,0.0825,0.0519999999999999,0.0514999999999999,0.182,0.0817499999999999,0.03025,0.0334999999999999,0.09475,0.0857499999999999,0.0677499999999999,0.374,0.3097499999999999,0.04525,0.08725,0.0812499999999999,0.065,0.03,0.0469999999999999,0.017,0.04875,0.0344999999999999,0.024,0.0222499999999999,0.0157499999999999
Body Heat (1981),0.96475,0.84175,0.899,0.8792500000000001,0.80975,0.899,0.84175,0.84175,0.8927499999999999,0.95825,0.47875,0.70075,0.59025,0.68475,0.841,0.8302499999999999,0.5825,0.62925,0.31125,0.9645,0.45475,0.4345,0.3097499999999999,0.2005,0.964,0.1382499999999999,0.174,0.37925,0.249,0.1902499999999999,0.34025,0.16475,0.40425,0.3097499999999999,0.10275,0.3904999999999999,0.256,0.266,0.26975,0.0817499999999999,0.3097499999999999,0.2965,0.6705,0.2714999999999999,0.10575,0.2764999999999999,0.31325,0.34975,0.31625,0.192,0.10175,0.134,0.178,0.204,0.2614999999999999,0.1982499999999999,0.544,0.2105,0.2155,0.71025,0.172,0.136,0.12475,0.12025,0.1674999999999999,0.2244999999999999,0.2085,0.136,0.133,0.3964999999999999,0.18025,0.1967499999999999,0.38525,0.139,0.10875,0.10125,0.1295,0.11475,0.1019999999999999,0.538,0.091,0.1599999999999999,0.0652499999999999,0.10525,0.0632499999999999,0.22125,0.0657499999999999,0.08675,0.1932499999999999,0.069,0.08825,0.1109999999999999,0.1345,0.04825,0.06225,0.12325,0.0817499999999999,0.05225,0.0845,0.0969999999999999,0.0702499999999999,0.03075,0.14325,0.0682499999999999,0.16525,0.345,0.1245,0.05475,0.05075,0.093,0.4167499999999999,0.04425,0.0647499999999999,0.0232499999999999,0.1084999999999999,0.0785,0.04675,0.0662499999999999,0.10425,0.1302499999999999,0.09775,0.087,0.1382499999999999,0.10275,0.3125,0.0687499999999999,0.0479999999999999,0.09375,0.03175,0.074,0.05825,0.2095,0.04275,0.04025,0.10875,0.03225,0.0314999999999999,0.0334999999999999,0.05575,0.0625,0.026,0.0504999999999999,0.0504999999999999,0.05275,0.0255,0.03275,0.06175,0.03075,0.0242499999999999
"Conformist, The (Conformista, Il) (1970)",0.9365,0.99025,0.99025,0.99025,0.95225,0.93275,0.7965,0.4127499999999999,0.62625,0.586,0.9195,0.93275,0.9195,0.52675,0.6195,0.9365,0.58175,0.68125,0.45225,0.8472500000000001,0.42425,0.44725,0.151,0.22875,0.8472500000000001,0.671,0.2244999999999999,0.25175,0.07,0.1882499999999999,0.33275,0.6475,0.37575,0.151,0.39325,0.076,0.349,0.2624999999999999,0.3139999999999999,0.93425,0.1574999999999999,0.3249999999999999,0.34575,0.188,0.201,0.2035,0.18125,0.1955,0.1342499999999999,0.1159999999999999,0.2115,0.355,0.26325,0.21125,0.373,0.12075,0.3145,0.3005,0.14525,0.0842499999999999,0.4054999999999999,0.3095,0.21275,0.087,0.2867499999999999,0.0584999999999999,0.1614999999999999,0.1094999999999999,0.17475,0.1689999999999999,0.4619999999999999,0.15575,0.1054999999999999,0.05325,0.0217499999999999,0.1114999999999999,0.1104999999999999,0.15525,0.1275,0.092,0.0677499999999999,0.1074999999999999,0.0687499999999999,0.2744999999999999,0.1465,0.0822499999999999,0.2925,0.06175,0.256,0.21725,0.1297499999999999,0.12025,0.0797499999999999,0.1272499999999999,0.0949999999999999,0.08975,0.0687499999999999,0.0845,0.0549999999999999,0.2022499999999999,0.0287499999999999,0.1895,0.081,0.11975,0.09025,0.1124999999999999,0.0855,0.04875,0.085,0.06075,0.02975,0.0954999999999999,0.1287499999999999,0.088,0.0645,0.092,0.14725,0.16275,0.09425,0.0232499999999999,0.015,0.05475,0.03975,0.1069999999999999,0.091,0.0439999999999999,0.04875,0.068,0.1154999999999999,0.021,0.0275,0.0344999999999999,0.03725,0.1415,0.026,0.082,0.0389999999999999,0.04575,0.0334999999999999,0.031,0.023,0.07,0.0484999999999999,0.0107499999999999,0.05025,0.0125,0.0252499999999999,0.03175,0.0132499999999999
Niagara (1953),0.93825,0.86975,0.86975,0.73575,0.78075,0.73825,0.54075,0.8472500000000001,0.69825,0.92225,0.50275,0.5225,0.50275,0.57925,0.58075,0.8472500000000001,0.74125,0.41525,0.362,0.8692500000000001,0.46625,0.76925,0.24875,0.37725,0.365,0.2405,0.1885,0.528,0.2967499999999999,0.15475,0.31875,0.1425,0.91525,0.28725,0.46675,0.15825,0.30125,0.139,0.24775,0.1644999999999999,0.2219999999999999,0.37175,0.2324999999999999,0.39725,0.17275,0.23375,0.32125,0.304,0.4685,0.211,0.23625,0.1317499999999999,0.2624999999999999,0.2764999999999999,0.4549999999999999,0.2654999999999999,0.152,0.1932499999999999,0.1515,0.17675,0.211,0.1139999999999999,0.1877499999999999,0.1982499999999999,0.2674999999999999,0.25825,0.21625,0.2674999999999999,0.2815,0.0807499999999999,0.2475,0.12375,0.12,0.25575,0.17125,0.154,0.14075,0.21575,0.1402499999999999,0.1185,0.1265,0.155,0.12375,0.1039999999999999,0.10275,0.131,0.088,0.09,0.1325,0.0827499999999999,0.072,0.0775,0.12375,0.1689999999999999,0.0524999999999999,0.2025,0.156,0.05825,0.12125,0.09975,0.04475,0.12375,0.061,0.063,0.3632499999999999,0.287,0.0717499999999999,0.0707499999999999,0.0775,0.1119999999999999,0.0825,0.064,0.122,0.0267499999999999,0.0954999999999999,0.0775,0.0449999999999999,0.069,0.0645,0.0514999999999999,0.0282499999999999,0.0464999999999999,0.10775,0.1892499999999999,0.09825,0.10975,0.03525,0.092,0.04125,0.05975,0.05975,0.1599999999999999,0.0509999999999999,0.03925,0.0319999999999999,0.0454999999999999,0.04525,0.12375,0.03525,0.04725,0.0364999999999999,0.0785,0.03175,0.04775,0.03575,0.04025,0.0227499999999999,0.0379999999999999,0.0414999999999999
