movieId,melancholic,weird,culture clash,greed,independent film,runaway,dialogue,drinking,betrayal,drama,original,film noir,good,light,life & death,pornography,catastrophe,vengeance,quirky,mentor,life philosophy,childhood,death,absurd,dreams,sexy,adaptation,not funny,unlikely friendships,creativity,hotel,transformation,tokyo,fantasy world,chase,women,predictable,wartime,dysfunctional family,divorce,islam,surveillance,very funny,road movie,classic car,first contact,too long,memory,censorship,1930s,french,russian,writers,good music,small town,weapons,hospital,sacrifice,nudity (full frontal - brief),doctors,god,period piece,queer,british,multiple storylines,fight scenes,workplace,simple,prejudice,farce,fun movie,underrated,stoner movie,desert,wilderness,immortality,mad scientist,computer animation,blindness,irish accent,addiction,pulp,alter ego,documentary,survival,family,wine,finnish,prison,california,atheism,prostitution,bollywood,camp,directorial debut,texas,hunting,indians,stand-up comedy,awesome soundtrack,brothers,interracial romance,teen movie,trilogy,nudity (topless - brief),island,oil,homeless,new jersey,adoption,rebellion,no plot,stereotypes,alternate history,australia,kick-butt women,san francisco,made for tv,cancer,internet,new york city,goth,radio,nudity (rear),fashion,hip hop,ensemble cast,ghosts/afterlife,notable nudity,father daughter relationship,kidnapping,race,80s,time,snakes,best of 2005,shopping,potential oscar nom,lawyer,reality tv,robert downey jr,los angeles,unlikeable characters,too short,graphic novel,foul language,buddy movie,single father,remake
Sunless (Sans Soleil) (1983),0.98775,0.8454999999999999,0.97175,0.8454999999999999,0.97175,0.80125,0.705,0.6465,0.594,0.3602499999999999,0.4692499999999999,0.44875,0.2554999999999999,0.3375,0.5635,0.72425,0.43775,0.2324999999999999,0.25425,0.3592499999999999,0.4772499999999999,0.1805,0.1415,0.1765,0.23425,0.374,0.2284999999999999,0.34325,0.0969999999999999,0.52325,0.17075,0.2664999999999999,0.71725,0.2085,0.2017499999999999,0.14425,0.243,0.1009999999999999,0.15525,0.182,0.42025,0.15275,0.1995,0.09425,0.18425,0.243,0.0685,0.68325,0.581,0.1054999999999999,0.1942499999999999,0.37175,0.1159999999999999,0.1337499999999999,0.10975,0.1352499999999999,0.0767499999999999,0.069,0.0825,0.083,0.0964999999999999,0.11825,0.16675,0.10075,0.1285,0.0925,0.1009999999999999,0.1014999999999999,0.16025,0.075,0.08825,0.08975,0.09075,0.214,0.0499999999999999,0.133,0.05575,0.1064999999999999,0.0584999999999999,0.1455,0.0795,0.08675,0.064,0.6695,0.09175,0.0364999999999999,0.1367499999999999,0.1094999999999999,0.065,0.0827499999999999,0.09775,0.1034999999999999,0.0732499999999999,0.03175,0.0374999999999999,0.0727499999999999,0.03,0.0812499999999999,0.0687499999999999,0.0852499999999999,0.0569999999999999,0.1995,0.072,0.0242499999999999,0.05525,0.0444999999999999,0.136,0.0605,0.0682499999999999,0.0787499999999999,0.04025,0.0212499999999999,0.05125,0.0605,0.18025,0.05675,0.494,0.0865,0.026,0.1257499999999999,0.0275,0.08875,0.0655,0.0319999999999999,0.0469999999999999,0.0399999999999999,0.0324999999999999,0.0177499999999999,0.059,0.0404999999999999,0.0277499999999999,0.0737499999999999,0.0384999999999999,0.0247499999999999,0.0142499999999999,0.03125,0.0245,0.021,0.0087499999999999,0.0414999999999999,0.02975,0.0207499999999999,0.018,0.03225,0.0212499999999999,0.0215,0.0165,0.0122499999999999,0.0035
"Veronika Voss (Sehnsucht der Veronika Voss, Die) (1982)",0.993,0.93725,0.93725,0.96,0.97325,0.96,0.889,0.97325,0.92975,0.9295,0.68125,0.97325,0.50025,0.671,0.547,0.51775,0.4429999999999999,0.4705,0.49475,0.4185,0.51825,0.43325,0.7035,0.3794999999999999,0.71275,0.47975,0.2455,0.36675,0.3279999999999999,0.1664999999999999,0.39875,0.39025,0.2817499999999999,0.2145,0.4287499999999999,0.214,0.3315,0.8532500000000001,0.16975,0.747,0.4127499999999999,0.211,0.38225,0.25575,0.21175,0.3315,0.14425,0.25375,0.1855,0.59475,0.17825,0.32775,0.1885,0.20825,0.2304999999999999,0.156,0.3685,0.23975,0.2435,0.60825,0.09875,0.4307499999999999,0.2534999999999999,0.1614999999999999,0.09425,0.183,0.2847499999999999,0.2435,0.241,0.1594999999999999,0.1495,0.286,0.21,0.3047499999999999,0.122,0.20625,0.18325,0.0974999999999999,0.1669999999999999,0.10875,0.8885000000000001,0.1139999999999999,0.2229999999999999,0.20725,0.4399999999999999,0.05775,0.1654999999999999,0.209,0.26175,0.14,0.09875,0.21575,0.0642499999999999,0.2007499999999999,0.08875,0.18475,0.0544999999999999,0.0685,0.21225,0.1365,0.0954999999999999,0.1079999999999999,0.0755,0.69025,0.2365,0.0999999999999999,0.10875,0.10875,0.17225,0.1252499999999999,0.24725,0.1265,0.10775,0.0855,0.11575,0.0459999999999999,0.09825,0.05525,0.0665,0.04975,0.0414999999999999,0.04525,0.20875,0.1985,0.09475,0.04425,0.04775,0.3005,0.0569999999999999,0.05425,0.1307499999999999,0.0202499999999999,0.064,0.03125,0.10275,0.0805,0.0197499999999999,0.0354999999999999,0.0172499999999999,0.0225,0.05925,0.05325,0.0324999999999999,0.03225,0.014,0.0255,0.03075,0.0142499999999999,0.0147499999999999
"Lost Honor of Katharina Blum, The (Verlorene Ehre der Katharina Blum oder: Wie Gewalt entstehen und wohin sie führen kann, Die) (1975)",0.99625,0.8545,0.8545,0.9755,0.74275,0.9755,0.70375,0.74275,0.83925,0.831,0.58075,0.4665,0.45625,0.54275,0.418,0.56975,0.4115,0.375,0.3007499999999999,0.33475,0.3199999999999999,0.303,0.41,0.4075,0.1282499999999999,0.493,0.57225,0.3535,0.31475,0.11375,0.40275,0.21325,0.124,0.21525,0.44725,0.52,0.1922499999999999,0.9395,0.1659999999999999,0.429,0.5465,0.93675,0.247,0.24325,0.418,0.22625,0.0915,0.2865,0.26625,0.1337499999999999,0.22275,0.1745,0.32375,0.1079999999999999,0.142,0.187,0.2634999999999999,0.05275,0.1215,0.126,0.06025,0.118,0.11875,0.206,0.0855,0.135,0.3695,0.08,0.134,0.10575,0.1325,0.075,0.10975,0.1445,0.06175,0.0489999999999999,0.134,0.09175,0.1355,0.10625,0.4367499999999999,0.1397499999999999,0.1267499999999999,0.17375,0.04725,0.06175,0.194,0.1785,0.1252499999999999,0.188,0.06025,0.1669999999999999,0.063,0.277,0.188,0.08775,0.0842499999999999,0.0479999999999999,0.0524999999999999,0.04575,0.067,0.205,0.18175,0.0569999999999999,0.04525,0.09,0.1104999999999999,0.0905,0.1205,0.131,0.1689999999999999,0.0757499999999999,0.10375,0.0544999999999999,0.1305,0.0595,0.1225,0.0359999999999999,0.05325,0.087,0.12175,0.03275,0.1332499999999999,0.09075,0.11625,0.061,0.05075,0.04475,0.0524999999999999,0.024,0.30025,0.03325,0.139,0.04675,0.0305,0.016,0.05575,0.0225,0.18575,0.0175,0.029,0.085,0.03175,0.0484999999999999,0.0082499999999999,0.0349999999999999,0.022,0.03475,0.0055
Two-Lane Blacktop (1971),0.97525,0.91625,0.8547499999999999,0.91625,0.9515,0.8400000000000001,0.55125,0.67675,0.8547499999999999,0.67675,0.53075,0.51925,0.253,0.21975,0.1892499999999999,0.41325,0.4004999999999999,0.2764999999999999,0.3035,0.301,0.256,0.2115,0.1185,0.2175,0.193,0.41325,0.1922499999999999,0.33675,0.2165,0.10125,0.37575,0.22325,0.1654999999999999,0.27375,0.37875,0.44075,0.421,0.0637499999999999,0.14425,0.1594999999999999,0.1315,0.10425,0.1925,0.98425,0.41625,0.2365,0.1372499999999999,0.05575,0.0845,0.03225,0.03075,0.1044999999999999,0.155,0.0875,0.3605,0.1735,0.05925,0.0772499999999999,0.1322499999999999,0.1195,0.0359999999999999,0.0632499999999999,0.3249999999999999,0.071,0.1425,0.1649999999999999,0.17575,0.0944999999999999,0.10375,0.0777499999999999,0.15025,0.1714999999999999,0.2214999999999999,0.41125,0.16675,0.0777499999999999,0.16175,0.09175,0.0665,0.0732499999999999,0.1285,0.1455,0.07,0.06175,0.11475,0.0389999999999999,0.10175,0.0802499999999999,0.068,0.282,0.0374999999999999,0.0767499999999999,0.0635,0.1435,0.10325,0.22425,0.1215,0.0677499999999999,0.0782499999999999,0.67425,0.0424999999999999,0.0695,0.179,0.04725,0.03,0.09675,0.2975,0.09125,0.17725,0.05525,0.21425,0.132,0.0775,0.0605,0.20675,0.21575,0.0715,0.0509999999999999,0.0157499999999999,0.04775,0.0732499999999999,0.0847499999999999,0.11225,0.077,0.05575,0.078,0.0595,0.03,0.03925,0.024,0.0777499999999999,0.187,0.1255,0.0212499999999999,0.0339999999999999,0.0162499999999999,0.04975,0.0265,0.018,0.0257499999999999,0.03075,0.0354999999999999,0.0652499999999999,0.0155,0.0182499999999999,0.0205,0.021,0.0105,0.007
"Swimmer, The (1968)",0.81,0.9755,0.728,0.7517499999999999,0.728,0.728,0.798,0.7742500000000001,0.666,0.728,0.70175,0.20425,0.4235,0.32825,0.637,0.4945,0.42,0.379,0.406,0.4429999999999999,0.5335,0.517,0.2995,0.50125,0.7675000000000001,0.2259999999999999,0.289,0.2877499999999999,0.401,0.421,0.1895,0.35575,0.18125,0.25775,0.4752499999999999,0.2704999999999999,0.3027499999999999,0.05025,0.17075,0.3095,0.2105,0.25475,0.32825,0.29625,0.39725,0.38575,0.2299999999999999,0.579,0.249,0.0665,0.0314999999999999,0.0737499999999999,0.33275,0.1569999999999999,0.22475,0.1835,0.26825,0.10625,0.1599999999999999,0.3229999999999999,0.04175,0.062,0.1425,0.0757499999999999,0.11625,0.24275,0.15025,0.3425,0.28075,0.10925,0.237,0.3129999999999999,0.62675,0.26,0.1272499999999999,0.03475,0.24725,0.1014999999999999,0.23275,0.14225,0.371,0.18725,0.1099999999999999,0.03925,0.0635,0.132,0.0632499999999999,0.0344999999999999,0.1302499999999999,0.5295,0.0324999999999999,0.1347499999999999,0.134,0.37275,0.11875,0.17575,0.15925,0.1129999999999999,0.10775,0.0685,0.08825,0.0939999999999999,0.198,0.0262499999999999,0.2234999999999999,0.16975,0.0559999999999999,0.3249999999999999,0.1257499999999999,0.0539999999999999,0.08,0.05275,0.0722499999999999,0.123,0.0812499999999999,0.0692499999999999,0.11325,0.061,0.09825,0.0625,0.1694999999999999,0.0142499999999999,0.1149999999999999,0.0845,0.0755,0.0817499999999999,0.03625,0.05625,0.16625,0.05275,0.0797499999999999,0.084,0.1967499999999999,0.2045,0.155,0.0182499999999999,0.0732499999999999,0.03075,0.0354999999999999,0.03525,0.1955,0.20425,0.05525,0.0807499999999999,0.019,0.04475,0.1485,0.0155,0.0127499999999999
"Man with the Movie Camera, The (Chelovek s kino-apparatom) (1929)",0.935,0.935,0.8665,0.8665,0.953,0.935,0.935,0.953,0.559,0.8665,0.71825,0.953,0.57775,0.54275,0.684,0.21925,0.4419999999999999,0.26,0.23525,0.372,0.5995,0.38025,0.24825,0.32475,0.2915,0.2239999999999999,0.4535,0.33925,0.2045,0.59675,0.33225,0.32325,0.2857499999999999,0.11725,0.32725,0.16825,0.39125,0.2015,0.1775,0.416,0.3229999999999999,0.355,0.2115,0.1855,0.308,0.39125,0.0519999999999999,0.2654999999999999,0.21925,0.63175,0.1475,0.39275,0.0944999999999999,0.3095,0.2175,0.1714999999999999,0.12475,0.1119999999999999,0.152,0.0989999999999999,0.15725,0.1649999999999999,0.16875,0.144,0.12425,0.196,0.15825,0.17025,0.11525,0.25275,0.3225,0.1669999999999999,0.295,0.0605,0.176,0.12175,0.3035,0.1245,0.1604999999999999,0.09475,0.1392499999999999,0.09775,0.13,0.58975,0.3645,0.0895,0.0635,0.04525,0.10625,0.1877499999999999,0.11375,0.12275,0.04125,0.10325,0.10875,0.10225,0.1915,0.0837499999999999,0.078,0.0745,0.154,0.0657499999999999,0.08,0.075,0.1385,0.0817499999999999,0.1104999999999999,0.64025,0.1365,0.04625,0.2329999999999999,0.05325,0.0655,0.0817499999999999,0.04475,0.0847499999999999,0.363,0.065,0.0539999999999999,0.0822499999999999,0.0632499999999999,0.018,0.091,0.0102499999999999,0.04975,0.04375,0.029,0.0464999999999999,0.016,0.04675,0.026,0.0797499999999999,0.0772499999999999,0.0989999999999999,0.1004999999999999,0.09175,0.03375,0.03125,0.0439999999999999,0.1004999999999999,0.0489999999999999,0.0647499999999999,0.0237499999999999,0.017,0.03775,0.0295,0.0334999999999999,0.0182499999999999,0.0077499999999999
"Trial, The (Procès, Le) (1962)",0.928,0.993,0.7815000000000001,0.911,0.9565,0.8939999999999999,0.91225,0.9565,0.61575,0.66075,0.7535000000000001,0.9565,0.60875,0.831,0.4525,0.4195,0.5265,0.34975,0.404,0.32225,0.3037499999999999,0.3784999999999999,0.53575,0.7749999999999999,0.723,0.4195,0.71875,0.3784999999999999,0.0885,0.545,0.5905,0.3974999999999999,0.1569999999999999,0.188,0.24,0.34975,0.37475,0.194,0.1795,0.14475,0.4685,0.8625,0.23075,0.1902499999999999,0.27175,0.22975,0.1912499999999999,0.45475,0.2299999999999999,0.3007499999999999,0.211,0.08725,0.26475,0.09925,0.1327499999999999,0.1034999999999999,0.1282499999999999,0.17125,0.191,0.11725,0.27875,0.17975,0.119,0.127,0.0722499999999999,0.12175,0.7889999999999999,0.1579999999999999,0.208,0.2817499999999999,0.1084999999999999,0.2997499999999999,0.17925,0.0667499999999999,0.11775,0.2445,0.1694999999999999,0.0979999999999999,0.1805,0.11625,0.0792499999999999,0.25,0.1297499999999999,0.16225,0.4217499999999999,0.0757499999999999,0.0697499999999999,0.05425,0.078,0.1277499999999999,0.1225,0.126,0.11075,0.10725,0.1337499999999999,0.0715,0.081,0.0627499999999999,0.1315,0.0305,0.0994999999999999,0.0757499999999999,0.0885,0.0282499999999999,0.1327499999999999,0.1195,0.0837499999999999,0.09075,0.077,0.08875,0.237,0.09425,0.04375,0.0795,0.03825,0.04375,0.1574999999999999,0.0782499999999999,0.0434999999999999,0.064,0.05575,0.0207499999999999,0.0584999999999999,0.03225,0.0817499999999999,0.04175,0.0265,0.0155,0.03925,0.05325,0.1099999999999999,0.0647499999999999,0.0227499999999999,0.09075,0.0255,0.02,0.03625,0.0177499999999999,0.524,0.03575,0.0484999999999999,0.0177499999999999,0.031,0.0155,0.0112499999999999,0.012,0.0265,0.0165,0.0097499999999999
Quai des Orfèvres (Jenny Lamour) (1947),0.99025,0.7749999999999999,0.7749999999999999,0.8174999999999999,0.887,0.8174999999999999,0.676,0.887,0.7749999999999999,0.679,0.57525,0.887,0.671,0.671,0.21225,0.18225,0.4335,0.88025,0.1927499999999999,0.34275,0.28625,0.2764999999999999,0.32925,0.4335,0.1367499999999999,0.49375,0.18625,0.29625,0.21975,0.3974999999999999,0.3249999999999999,0.1935,0.17875,0.2985,0.40225,0.495,0.1084999999999999,0.52325,0.17375,0.4449999999999999,0.23975,0.475,0.17125,0.2234999999999999,0.402,0.20575,0.2634999999999999,0.14,0.04725,0.244,0.7925,0.127,0.25625,0.70925,0.2229999999999999,0.1805,0.065,0.16775,0.26975,0.08,0.0275,0.14625,0.1915,0.31775,0.1292499999999999,0.152,0.22275,0.151,0.303,0.255,0.135,0.11325,0.0429999999999999,0.0944999999999999,0.16775,0.04225,0.05275,0.12225,0.08625,0.10475,0.05425,0.1435,0.1957499999999999,0.25425,0.04975,0.0762499999999999,0.44325,0.0792499999999999,0.1295,0.14,0.0359999999999999,0.29325,0.0339999999999999,0.0647499999999999,0.06,0.09025,0.0225,0.0514999999999999,0.11425,0.08825,0.04625,0.09225,0.078,0.0855,0.03175,0.04025,0.0875,0.068,0.10675,0.1074999999999999,0.0277499999999999,0.0747499999999999,0.0404999999999999,0.0632499999999999,0.0142499999999999,0.0364999999999999,0.12475,0.0539999999999999,0.0247499999999999,0.0484999999999999,0.0509999999999999,0.0237499999999999,0.031,0.011,0.0354999999999999,0.09775,0.04425,0.0514999999999999,0.0329999999999999,0.0255,0.14775,0.024,0.0252499999999999,0.0202499999999999,0.019,0.14225,0.0772499999999999,0.026,0.1109999999999999,0.0344999999999999,0.04575,0.0414999999999999,0.03,0.03175,0.0255,0.03775,0.021,0.022,0.0207499999999999
Ali: Fear Eats the Soul (Angst essen Seele auf) (1974),0.9865,0.96975,0.9515,0.9515,0.871,0.9515,0.85625,0.73325,0.79775,0.9515,0.63875,0.675,0.67825,0.4795,0.61175,0.4317499999999999,0.4439999999999999,0.3117499999999999,0.274,0.3522499999999999,0.3349999999999999,0.27225,0.26775,0.3642499999999999,0.134,0.30725,0.2835,0.3139999999999999,0.89975,0.1594999999999999,0.198,0.3105,0.272,0.1335,0.3055,0.607,0.14525,0.938,0.299,0.784,0.617,0.1937499999999999,0.16725,0.3974999999999999,0.21675,0.218,0.16875,0.17375,0.3495,0.10375,0.14825,0.2314999999999999,0.22825,0.14375,0.17375,0.2085,0.4379999999999999,0.189,0.2774999999999999,0.2234999999999999,0.0755,0.1094999999999999,0.263,0.1545,0.17275,0.12475,0.666,0.25,0.7425,0.1285,0.129,0.14925,0.05825,0.2345,0.199,0.0389999999999999,0.09275,0.1307499999999999,0.1465,0.0822499999999999,0.11775,0.09825,0.08625,0.1297499999999999,0.1975,0.2244999999999999,0.40475,0.138,0.2514999999999999,0.12325,0.0755,0.10725,0.1654999999999999,0.1704999999999999,0.1114999999999999,0.1267499999999999,0.10175,0.1579999999999999,0.0737499999999999,0.0697499999999999,0.11975,0.98875,0.0747499999999999,0.029,0.1495,0.1325,0.0812499999999999,0.07,0.1915,0.1054999999999999,0.0765,0.03775,0.1905,0.05325,0.03375,0.04075,0.059,0.03575,0.05375,0.05525,0.04225,0.03175,0.0464999999999999,0.0655,0.0165,0.05725,0.05025,0.0379999999999999,0.0329999999999999,0.04625,0.0464999999999999,0.31525,0.04525,0.03075,0.0227499999999999,0.1034999999999999,0.04025,0.0687499999999999,0.0182499999999999,0.11075,0.03675,0.0182499999999999,0.063,0.03475,0.0217499999999999,0.0182499999999999,0.015,0.0207499999999999,0.0559999999999999
You Only Live Once (1937),0.937,0.77475,0.8494999999999999,0.937,0.70725,0.937,0.7975000000000001,0.6665,0.8494999999999999,0.70725,0.76725,0.89225,0.58175,0.39425,0.28,0.4615,0.4225,0.82725,0.39575,0.41425,0.20725,0.1574999999999999,0.61,0.146,0.126,0.14175,0.2025,0.2997499999999999,0.30225,0.11875,0.65025,0.272,0.081,0.214,0.21725,0.25425,0.179,0.16075,0.16725,0.42825,0.1604999999999999,0.21375,0.246,0.66475,0.206,0.17625,0.1275,0.15875,0.139,0.671,0.184,0.0795,0.087,0.0687499999999999,0.31275,0.1415,0.23975,0.1139999999999999,0.123,0.0272499999999999,0.03775,0.1139999999999999,0.1352499999999999,0.026,0.14875,0.2604999999999999,0.11075,0.17075,0.16925,0.22725,0.123,0.0667499999999999,0.09925,0.173,0.12075,0.0449999999999999,0.152,0.1689999999999999,0.0645,0.1545,0.18125,0.2035,0.3025,0.14525,0.04475,0.0712499999999999,0.0122499999999999,0.0772499999999999,0.976,0.3934999999999999,0.03775,0.081,0.062,0.04925,0.1435,0.1674999999999999,0.0954999999999999,0.0675,0.14125,0.0434999999999999,0.05975,0.09575,0.1029999999999999,0.04075,0.2554999999999999,0.0439999999999999,0.127,0.1922499999999999,0.25475,0.05325,0.0275,0.0449999999999999,0.074,0.06225,0.072,0.1907499999999999,0.10575,0.0439999999999999,0.05525,0.05675,0.1545,0.05475,0.025,0.03125,0.04175,0.1927499999999999,0.0364999999999999,0.0825,0.073,0.03075,0.0384999999999999,0.0235,0.04925,0.0817499999999999,0.0295,0.1039999999999999,0.0237499999999999,0.0885,0.149,0.026,0.0857499999999999,0.09875,0.023,0.0105,0.0469999999999999,0.0272499999999999,0.17175,0.0132499999999999,0.0077499999999999
"Tenant, The (Locataire, Le) (1976)",0.97325,0.9795,0.93025,0.9795,0.7055,0.9755,0.8999999999999999,0.7055,0.93025,0.70475,0.8105,0.62875,0.8345,0.68825,0.57975,0.4345,0.4705,0.42725,0.8145,0.4489999999999999,0.51275,0.2229999999999999,0.5855,0.689,0.348,0.376,0.409,0.3745,0.18625,0.4247499999999999,0.54225,0.48875,0.16625,0.2835,0.2415,0.2005,0.26475,0.14725,0.2674999999999999,0.1335,0.083,0.8345,0.32475,0.14,0.24475,0.24825,0.076,0.155,0.14,0.0827499999999999,0.4205,0.0692499999999999,0.29025,0.125,0.2025,0.1322499999999999,0.6365,0.1275,0.2345,0.34075,0.1004999999999999,0.0954999999999999,0.15825,0.14175,0.1175,0.12425,0.2925,0.1175,0.0732499999999999,0.25,0.0742499999999999,0.50075,0.14475,0.0675,0.15975,0.0682499999999999,0.261,0.0845,0.26,0.177,0.1609999999999999,0.1624999999999999,0.25225,0.0449999999999999,0.10925,0.066,0.1564999999999999,0.085,0.1272499999999999,0.11375,0.1004999999999999,0.10575,0.03275,0.179,0.16675,0.0662499999999999,0.10175,0.04225,0.066,0.0837499999999999,0.06075,0.05825,0.0747499999999999,0.204,0.1982499999999999,0.0695,0.1099999999999999,0.273,0.131,0.0935,0.1297499999999999,0.065,0.0519999999999999,0.11775,0.03425,0.0424999999999999,0.08825,0.0489999999999999,0.0449999999999999,0.0944999999999999,0.09425,0.4177499999999999,0.04975,0.17575,0.03825,0.03575,0.0559999999999999,0.0837499999999999,0.0554999999999999,0.0145,0.15575,0.04175,0.0439999999999999,0.03975,0.03775,0.059,0.0292499999999999,0.0434999999999999,0.03675,0.0685,0.0707499999999999,0.0469999999999999,0.05625,0.011,0.0187499999999999,0.012,0.0247499999999999,0.015,0.0097499999999999
Accattone (1961),0.9585,0.96325,0.9385,0.9585,0.8594999999999999,0.9585,0.96325,0.8594999999999999,0.9385,0.8594999999999999,0.561,0.68225,0.8512500000000001,0.45575,0.6325,0.53025,0.44075,0.3804999999999999,0.54775,0.51175,0.6245,0.50975,0.395,0.371,0.76325,0.3495,0.344,0.32225,0.52825,0.1945,0.39725,0.208,0.45075,0.285,0.2299999999999999,0.7345,0.1997499999999999,0.34575,0.3379999999999999,0.36975,0.46325,0.14325,0.1684999999999999,0.4802499999999999,0.32375,0.17125,0.21675,0.09225,0.16525,0.1624999999999999,0.2495,0.36,0.27825,0.128,0.2329999999999999,0.184,0.184,0.15875,0.197,0.068,0.0677499999999999,0.1054999999999999,0.16225,0.1272499999999999,0.21825,0.1295,0.3592499999999999,0.1019999999999999,0.2835,0.0712499999999999,0.10525,0.03775,0.143,0.0767499999999999,0.1134999999999999,0.0217499999999999,0.0504999999999999,0.1114999999999999,0.09625,0.0795,0.23025,0.1114999999999999,0.22125,0.3125,0.11175,0.0832499999999999,0.3235,0.1937499999999999,0.18675,0.10275,0.03975,0.96975,0.11275,0.0767499999999999,0.385,0.065,0.1415,0.0635,0.11225,0.11225,0.0735,0.076,0.0735,0.0999999999999999,0.1024999999999999,0.0642499999999999,0.11525,0.60075,0.2644999999999999,0.05325,0.127,0.03475,0.1109999999999999,0.0702499999999999,0.0177499999999999,0.0595,0.03175,0.0359999999999999,0.0827499999999999,0.031,0.0529999999999999,0.0205,0.0812499999999999,0.069,0.03575,0.085,0.0802499999999999,0.0499999999999999,0.03175,0.0504999999999999,0.024,0.0225,0.0319999999999999,0.0202499999999999,0.026,0.015,0.1029999999999999,0.0237499999999999,0.0255,0.03275,0.03775,0.0324999999999999,0.0524999999999999,0.0252499999999999,0.01,0.0237499999999999,0.0135,0.0192499999999999,0.0047499999999999
Hawks and Sparrows (Uccellacci e Uccellini) (1966),0.90975,0.95625,0.8400000000000001,0.8825000000000001,0.68775,0.8400000000000001,0.95625,0.68775,0.26575,0.8400000000000001,0.692,0.4619999999999999,0.46425,0.6385,0.88225,0.39175,0.43125,0.4915,0.4285,0.7502500000000001,0.3155,0.1664999999999999,0.648,0.92725,0.33525,0.1967499999999999,0.15125,0.15,0.40175,0.3285,0.1684999999999999,0.3097499999999999,0.62425,0.46425,0.347,0.4655,0.307,0.1815,0.4732499999999999,0.0994999999999999,0.7675000000000001,0.28525,0.4265,0.73925,0.49775,0.193,0.0969999999999999,0.24125,0.39175,0.09325,0.183,0.1699999999999999,0.10025,0.05675,0.2254999999999999,0.1945,0.15625,0.177,0.065,0.153,0.62025,0.0637499999999999,0.257,0.0715,0.2274999999999999,0.49575,0.581,0.05275,0.21075,0.4782499999999999,0.15025,0.0845,0.11875,0.133,0.0429999999999999,0.0369999999999999,0.07,0.1255,0.15525,0.10025,0.03975,0.1397499999999999,0.09725,0.23225,0.06175,0.0265,0.28425,0.0815,0.0959999999999999,0.1139999999999999,0.24075,0.1579999999999999,0.04475,0.1629999999999999,0.0449999999999999,0.04125,0.0077499999999999,0.0842499999999999,0.148,0.0484999999999999,0.1114999999999999,0.0825,0.09825,0.05975,0.09275,0.0509999999999999,0.03225,0.05125,0.03525,0.024,0.0845,0.0262499999999999,0.0994999999999999,0.087,0.0087499999999999,0.0782499999999999,0.0115,0.076,0.03775,0.03475,0.03075,0.0647499999999999,0.06125,0.04625,0.01,0.015,0.05225,0.0147499999999999,0.09075,0.026,0.0534999999999999,0.10575,0.04775,0.03675,0.0242499999999999,0.0295,0.04425,0.03425,0.0142499999999999,0.1109999999999999,0.26625,0.0215,0.029,0.0344999999999999,0.0384999999999999,0.013,0.022,0.0107499999999999,0.006
