movieId,original,greed,drama,islam,culture clash,weird,melancholic,good,runaway,wartime,vengeance,sacrifice,independent film,period piece,mentor,betrayal,dialogue,prejudice,drinking,adaptation,catastrophe,life & death,pornography,unlikely friendships,light,british,death,surveillance,life philosophy,not funny,childhood,transformation,nudity (full frontal - brief),women,censorship,very funny,film noir,1930s,survival,chase,fantasy world,quirky,family,weapons,absurd,dysfunctional family,predictable,fight scenes,first contact,queer,bollywood,too long,sexy,hospital,camp,stereotypes,fun movie,russian,creativity,underrated,irish accent,rebellion,good music,doctors,classic car,multiple storylines,teen movie,writers,small town,hotel,brothers,indians,divorce,prison,interracial romance,tokyo,farce,memory,computer animation,nudity (topless - brief),finnish,french,alternate history,atheism,simple,road movie,alter ego,documentary,blindness,california,awesome soundtrack,god,new jersey,race,directorial debut,dreams,ensemble cast,radio,adoption,wilderness,island,desert,workplace,addiction,pulp,nudity (rear),oil,best of 2005,hunting,made for tv,stand-up comedy,lawyer,stoner movie,mad scientist,notable nudity,texas,internet,australia,potential oscar nom,wine,immortality,cancer,foul language,prostitution,new york city,80s,father daughter relationship,hip hop,kidnapping,graphic novel,trilogy,time,kick-butt women,san francisco,homeless,fashion,robert downey jr,no plot,too short,snakes,reality tv,ghosts/afterlife,single father,goth,unlikeable characters,shopping,los angeles,buddy movie,remake
Focus (2001),0.67175,0.654,0.66975,0.57025,0.601,0.429,0.53575,0.654,0.601,0.984,0.66975,0.4822499999999999,0.7005,0.4822499999999999,0.63725,0.6285,0.515,0.89175,0.53575,0.411,0.5215,0.276,0.393,0.1629999999999999,0.2194999999999999,0.1252499999999999,0.556,0.515,0.4912499999999999,0.305,0.11875,0.3185,0.31625,0.42125,0.26275,0.22125,0.2065,0.60775,0.33825,0.209,0.28625,0.24975,0.15925,0.195,0.174,0.189,0.33675,0.23175,0.2219999999999999,0.33025,0.42325,0.1205,0.153,0.193,0.09525,0.384,0.14775,0.1594999999999999,0.2334999999999999,0.21325,0.21875,0.1124999999999999,0.0782499999999999,0.33925,0.21275,0.359,0.172,0.20625,0.40175,0.33275,0.12425,0.1069999999999999,0.1395,0.0885,0.1785,0.08,0.0817499999999999,0.27725,0.1905,0.1362499999999999,0.0652499999999999,0.04125,0.2244999999999999,0.269,0.15475,0.1305,0.1285,0.0712499999999999,0.2005,0.246,0.0747499999999999,0.21725,0.2204999999999999,0.2,0.15075,0.128,0.10525,0.57925,0.129,0.09375,0.08775,0.0672499999999999,0.27975,0.22425,0.144,0.11775,0.0722499999999999,0.35975,0.03725,0.1029999999999999,0.072,0.2002499999999999,0.0842499999999999,0.1029999999999999,0.085,0.05525,0.128,0.0564999999999999,0.069,0.0499999999999999,0.0454999999999999,0.1302499999999999,0.04025,0.0449999999999999,0.4197499999999999,0.04775,0.14825,0.0554999999999999,0.0404999999999999,0.09725,0.025,0.0464999999999999,0.0605,0.05575,0.06025,0.026,0.0949999999999999,0.04125,0.0329999999999999,0.0187499999999999,0.04275,0.1069999999999999,0.0359999999999999,0.027,0.04675,0.04025,0.09575,0.03225,0.05125
"Young Lions, The (1958)",0.78175,0.6635,0.80975,0.8247500000000001,0.7745,0.627,0.63825,0.7745,0.7745,0.9775,0.6635,0.8247500000000001,0.57775,0.40225,0.408,0.4195,0.5635,0.69925,0.599,0.65825,0.5145,0.26775,0.395,0.47475,0.627,0.38875,0.21925,0.40925,0.3475,0.3502499999999999,0.3199999999999999,0.2425,0.22125,0.254,0.2694999999999999,0.26975,0.627,0.56975,0.41225,0.4345,0.51325,0.27,0.3199999999999999,0.266,0.18175,0.1709999999999999,0.2724999999999999,0.4565,0.20875,0.282,0.0645,0.3642499999999999,0.3055,0.0969999999999999,0.502,0.7577499999999999,0.23525,0.1267499999999999,0.14,0.50175,0.353,0.3675,0.143,0.0979999999999999,0.1175,0.22275,0.11625,0.3097499999999999,0.2085,0.17575,0.12375,0.193,0.199,0.1355,0.21625,0.1347499999999999,0.2937499999999999,0.18475,0.2284999999999999,0.33625,0.1619999999999999,0.1725,0.0939999999999999,0.12325,0.2724999999999999,0.1275,0.3884999999999999,0.0489999999999999,0.2249999999999999,0.356,0.1154999999999999,0.12325,0.0652499999999999,0.135,0.1235,0.139,0.185,0.244,0.0595,0.0737499999999999,0.2012499999999999,0.31125,0.1649999999999999,0.132,0.274,0.0807499999999999,0.16825,0.137,0.1185,0.05125,0.087,0.05825,0.0855,0.1644999999999999,0.186,0.21225,0.06225,0.0655,0.03625,0.073,0.0344999999999999,0.0514999999999999,0.0544999999999999,0.05525,0.143,0.078,0.0637499999999999,0.04475,0.1455,0.05075,0.0559999999999999,0.15675,0.075,0.16725,0.05175,0.0625,0.0439999999999999,0.06,0.086,0.0994999999999999,0.063,0.028,0.03975,0.0247499999999999,0.03975,0.0175,0.04025,0.11025,0.0399999999999999
Harrison's Flowers (2000),0.76675,0.798,0.798,0.995,0.798,0.798,0.5955,0.9095,0.798,0.995,0.8625,0.995,0.798,0.4952499999999999,0.47175,0.60475,0.5565,0.6255,0.5565,0.5055,0.44475,0.1679999999999999,0.649,0.255,0.1367499999999999,0.14675,0.4962499999999999,0.3622499999999999,0.268,0.3329999999999999,0.1745,0.1865,0.3055,0.248,0.0732499999999999,0.2244999999999999,0.09675,0.1074999999999999,0.28425,0.5555,0.3249999999999999,0.22025,0.1455,0.4054999999999999,0.172,0.4742499999999999,0.46825,0.4579999999999999,0.2445,0.14,0.09875,0.173,0.25025,0.4439999999999999,0.22075,0.1372499999999999,0.22775,0.27225,0.1372499999999999,0.087,0.182,0.082,0.14525,0.0479999999999999,0.14775,0.0954999999999999,0.1445,0.1159999999999999,0.196,0.15125,0.10725,0.0569999999999999,0.1004999999999999,0.1327499999999999,0.1932499999999999,0.0574999999999999,0.0944999999999999,0.14775,0.1624999999999999,0.24725,0.2135,0.16275,0.1609999999999999,0.08725,0.0845,0.16075,0.1265,0.0795,0.1515,0.065,0.18025,0.08725,0.67475,0.06125,0.0574999999999999,0.08925,0.0655,0.132,0.0782499999999999,0.0409999999999999,0.063,0.428,0.05375,0.156,0.16975,0.24025,0.075,0.05425,0.05175,0.0755,0.1465,0.05375,0.0559999999999999,0.05575,0.27275,0.0805,0.0852499999999999,0.0404999999999999,0.025,0.0255,0.0255,0.0722499999999999,0.0775,0.04825,0.0569999999999999,0.1235,0.03475,0.0695,0.10075,0.0514999999999999,0.0984999999999999,0.0245,0.0697499999999999,0.04625,0.023,0.0205,0.04475,0.0685,0.03775,0.0227499999999999,0.0329999999999999,0.0775,0.0805,0.04975,0.0205,0.08775,0.09525,0.04025,0.03525
"Rome, Open City (a.k.a. Open City) (Roma, città aperta) (1945)",0.9455,0.9455,0.91275,0.626,0.9455,0.9455,0.98275,0.91275,0.9455,0.962,0.8314999999999999,0.69775,0.85025,0.57225,0.43975,0.7782500000000001,0.877,0.69775,0.63325,0.3085,0.44325,0.416,0.8047500000000001,0.37775,0.7435,0.40075,0.5315,0.64725,0.3189999999999999,0.3582499999999999,0.2985,0.28825,0.268,0.2405,0.1689999999999999,0.25225,0.7435,0.1175,0.369,0.31525,0.24725,0.23875,0.23425,0.25925,0.21525,0.23875,0.15775,0.184,0.24775,0.265,0.09925,0.1159999999999999,0.262,0.204,0.2855,0.4515,0.2005,0.27875,0.16525,0.1922499999999999,0.20625,0.604,0.34575,0.1392499999999999,0.184,0.3652499999999999,0.0832499999999999,0.15475,0.204,0.348,0.1267499999999999,0.10675,0.2804999999999999,0.1935,0.253,0.2415,0.18375,0.21425,0.16075,0.11475,0.15,0.20325,0.1124999999999999,0.09,0.284,0.1535,0.137,0.3129999999999999,0.1952499999999999,0.11975,0.1694999999999999,0.08825,0.196,0.1689999999999999,0.1445,0.16275,0.14225,0.09175,0.074,0.1352499999999999,0.14,0.179,0.141,0.431,0.09525,0.04725,0.1365,0.0797499999999999,0.2524999999999999,0.05025,0.083,0.05375,0.10125,0.1014999999999999,0.03125,0.0745,0.0534999999999999,0.04225,0.076,0.1215,0.0662499999999999,0.0429999999999999,0.0797499999999999,0.2877499999999999,0.08925,0.03425,0.04625,0.0394999999999999,0.0534999999999999,0.04675,0.189,0.04325,0.0785,0.1257499999999999,0.0755,0.0797499999999999,0.0554999999999999,0.0474999999999999,0.0615,0.06125,0.04625,0.0757499999999999,0.0192499999999999,0.0339999999999999,0.03925,0.0195,0.0349999999999999,0.0262499999999999,0.0115
Ballad of a Soldier (Ballada o soldate) (1959),0.82375,0.883,0.82375,0.8240000000000001,0.82375,0.883,0.98775,0.82375,0.82375,0.95325,0.6635,0.8240000000000001,0.883,0.3107499999999999,0.41025,0.34975,0.6075,0.608,0.616,0.205,0.4054999999999999,0.616,0.426,0.4585,0.5125,0.20325,0.49875,0.1815,0.4932499999999999,0.3475,0.26225,0.3419999999999999,0.17925,0.3075,0.10675,0.192,0.5125,0.177,0.2875,0.28025,0.1825,0.2375,0.05425,0.21275,0.16225,0.1664999999999999,0.1679999999999999,0.16425,0.175,0.15125,0.18125,0.24075,0.09725,0.275,0.2199999999999999,0.09125,0.1119999999999999,0.8855,0.076,0.128,0.172,0.08,0.2095,0.12025,0.3129999999999999,0.1425,0.0637499999999999,0.1134999999999999,0.1382499999999999,0.1609999999999999,0.139,0.14575,0.091,0.09825,0.12175,0.276,0.061,0.2204999999999999,0.0925,0.05525,0.33925,0.14375,0.0757499999999999,0.0414999999999999,0.2604999999999999,0.44175,0.0727499999999999,0.072,0.0989999999999999,0.05125,0.04725,0.124,0.03925,0.0444999999999999,0.1084999999999999,0.1714999999999999,0.027,0.09925,0.11025,0.1714999999999999,0.0672499999999999,0.22475,0.0657499999999999,0.0464999999999999,0.0954999999999999,0.0682499999999999,0.0964999999999999,0.03225,0.1064999999999999,0.04575,0.0974999999999999,0.015,0.179,0.04675,0.0504999999999999,0.1362499999999999,0.0494999999999999,0.082,0.0845,0.0715,0.10625,0.03825,0.0324999999999999,0.0414999999999999,0.0295,0.05175,0.0122499999999999,0.0454999999999999,0.0282499999999999,0.029,0.03475,0.20525,0.0569999999999999,0.03675,0.04175,0.04425,0.02975,0.0292499999999999,0.17375,0.03175,0.0252499999999999,0.0217499999999999,0.0127499999999999,0.03525,0.0374999999999999,0.0167499999999999,0.0207499999999999,0.018,0.0045
"Believer, The (2001)",0.91325,0.91325,0.91325,0.86375,0.91325,0.7405,0.7085,0.67275,0.91325,0.99625,0.91325,0.59825,0.95075,0.1982499999999999,0.5545,0.7927500000000001,0.734,0.7525,0.57025,0.3784999999999999,0.5085,0.699,0.61975,0.3045,0.2254999999999999,0.2055,0.42825,0.3562499999999999,0.4549999999999999,0.36275,0.3345,0.3712499999999999,0.43325,0.2644999999999999,0.61975,0.2945,0.2254999999999999,0.1865,0.4257499999999999,0.20625,0.27125,0.31475,0.21,0.18,0.35475,0.1967499999999999,0.3235,0.262,0.1952499999999999,0.33575,0.11625,0.11925,0.36875,0.1689999999999999,0.38825,0.45125,0.1287499999999999,0.0785,0.23925,0.3135,0.24225,0.40275,0.15075,0.24975,0.1917499999999999,0.34275,0.3259999999999999,0.296,0.2135,0.149,0.1915,0.15075,0.1235,0.1515,0.1709999999999999,0.1134999999999999,0.1267499999999999,0.1629999999999999,0.173,0.2299999999999999,0.0647499999999999,0.0635,0.16575,0.73725,0.1272499999999999,0.10675,0.24725,0.0835,0.22725,0.11125,0.147,0.73725,0.2075,0.1815,0.30125,0.14325,0.0787499999999999,0.1262499999999999,0.129,0.1397499999999999,0.09825,0.0845,0.0832499999999999,0.24475,0.1169999999999999,0.0842499999999999,0.0329999999999999,0.10725,0.09625,0.1019999999999999,0.1109999999999999,0.0755,0.24325,0.08925,0.11675,0.0885,0.10925,0.03925,0.1679999999999999,0.0314999999999999,0.066,0.1362499999999999,0.1699999999999999,0.0419999999999999,0.3954999999999999,0.05175,0.0687499999999999,0.083,0.0595,0.069,0.03375,0.04475,0.05925,0.04525,0.0584999999999999,0.03975,0.0782499999999999,0.072,0.05675,0.0692499999999999,0.1307499999999999,0.0434999999999999,0.031,0.05575,0.1397499999999999,0.0514999999999999,0.0529999999999999,0.06,0.0267499999999999
"Charge of the Light Brigade, The (1968)",0.897,0.63875,0.63875,0.897,0.651,0.69925,0.69925,0.63875,0.63475,0.8925000000000001,0.69925,0.8939999999999999,0.60425,0.897,0.47675,0.59225,0.54175,0.6415,0.36175,0.8162499999999999,0.52275,0.60425,0.4475,0.25875,0.632,0.8260000000000001,0.3774999999999999,0.2867499999999999,0.248,0.35275,0.1225,0.45725,0.56475,0.37375,0.3179999999999999,0.534,0.0949999999999999,0.44075,0.2324999999999999,0.236,0.198,0.45625,0.09175,0.4922499999999999,0.59725,0.2895,0.33225,0.236,0.33475,0.31525,0.12175,0.18125,0.23125,0.184,0.15925,0.45475,0.20575,0.73325,0.15775,0.294,0.2045,0.574,0.19,0.0667499999999999,0.1977499999999999,0.394,0.1267499999999999,0.078,0.093,0.11625,0.15425,0.406,0.1245,0.089,0.2965,0.0747499999999999,0.23775,0.21375,0.1245,0.31675,0.3117499999999999,0.14725,0.414,0.10475,0.087,0.0735,0.0725,0.0479999999999999,0.18025,0.14,0.19,0.0137499999999999,0.0685,0.1169999999999999,0.156,0.0745,0.2135,0.11575,0.0339999999999999,0.05625,0.15,0.1395,0.12075,0.20375,0.18425,0.4335,0.10475,0.024,0.11775,0.0692499999999999,0.05775,0.0999999999999999,0.16225,0.16275,0.15325,0.0792499999999999,0.0782499999999999,0.12225,0.0319999999999999,0.0464999999999999,0.0655,0.04475,0.0474999999999999,0.09875,0.141,0.1997499999999999,0.0707499999999999,0.0162499999999999,0.0514999999999999,0.1322499999999999,0.021,0.0677499999999999,0.05275,0.03425,0.026,0.0605,0.0865,0.05025,0.02,0.0292499999999999,0.0409999999999999,0.0675,0.0242499999999999,0.063,0.0742499999999999,0.04125,0.0349999999999999,0.0207499999999999,0.46375
"Pride and the Passion, The (1957)",0.96925,0.74175,0.7682500000000001,0.96925,0.69125,0.606,0.6845,0.672,0.69125,0.61475,0.672,0.92025,0.44975,0.96925,0.45925,0.74175,0.473,0.5715,0.48275,0.68775,0.45925,0.3515,0.6255,0.1535,0.26275,0.8465,0.1315,0.38625,0.271,0.362,0.2035,0.31825,0.552,0.71675,0.1935,0.17175,0.1245,0.38575,0.263,0.37825,0.51975,0.22325,0.12225,0.6635,0.49375,0.23125,0.33625,0.263,0.3,0.20425,0.52175,0.14875,0.64,0.40825,0.3774999999999999,0.1594999999999999,0.1614999999999999,0.1079999999999999,0.1485,0.16025,0.1295,0.1669999999999999,0.12,0.2199999999999999,0.3005,0.404,0.1039999999999999,0.217,0.1689999999999999,0.26175,0.072,0.25175,0.2022499999999999,0.1935,0.602,0.0707499999999999,0.37075,0.217,0.16575,0.31775,0.749,0.567,0.0747499999999999,0.24725,0.0207499999999999,0.25625,0.3105,0.0905,0.4775,0.0632499999999999,0.0732499999999999,0.24725,0.1352499999999999,0.437,0.49575,0.17525,0.1044999999999999,0.0762499999999999,0.05025,0.1725,0.06225,0.0675,0.16025,0.0805,0.33475,0.60025,0.28225,0.38925,0.2022499999999999,0.0797499999999999,0.0529999999999999,0.0429999999999999,0.0334999999999999,0.0554999999999999,0.65075,0.3149999999999999,0.261,0.04675,0.50125,0.0132499999999999,0.12275,0.04225,0.0875,0.0999999999999999,0.0479999999999999,0.088,0.16475,0.4347499999999999,0.358,0.0334999999999999,0.0389999999999999,0.03175,0.0534999999999999,0.1992499999999999,0.03575,0.04925,0.3395,0.04975,0.024,0.0225,0.0277499999999999,0.03275,0.028,0.0645,0.1877499999999999,0.0235,0.09625,0.0252499999999999,0.10425
Dark Blue World (Tmavomodrý svet) (2001),0.7305,0.6385,0.6255,0.7305,0.6255,0.7749999999999999,0.7749999999999999,0.6255,0.6255,0.982,0.6585,0.68275,0.49475,0.7305,0.71125,0.79375,0.3874999999999999,0.68275,0.3874999999999999,0.367,0.55075,0.40325,0.4185,0.94825,0.26125,0.4545,0.40925,0.38,0.353,0.347,0.3135,0.245,0.2875,0.1175,0.0454999999999999,0.422,0.26125,0.286,0.1445,0.299,0.3017499999999999,0.25025,0.0615,0.3219999999999999,0.25675,0.128,0.22825,0.35975,0.2259999999999999,0.2355,0.397,0.1282499999999999,0.256,0.2224999999999999,0.54675,0.208,0.2865,0.42725,0.1282499999999999,0.17225,0.38825,0.1357499999999999,0.1074999999999999,0.205,0.1815,0.245,0.1967499999999999,0.1185,0.16125,0.08675,0.1352499999999999,0.0687499999999999,0.05875,0.4589999999999999,0.135,0.27675,0.0605,0.346,0.1312499999999999,0.073,0.46725,0.1114999999999999,0.1922499999999999,0.0559999999999999,0.15775,0.14775,0.18575,0.04375,0.24125,0.09675,0.10525,0.0394999999999999,0.12475,0.20425,0.15775,0.16175,0.04875,0.17775,0.09025,0.06175,0.238,0.059,0.0534999999999999,0.2005,0.137,0.0519999999999999,0.0627499999999999,0.06125,0.0752499999999999,0.0489999999999999,0.05375,0.0217499999999999,0.08825,0.0727499999999999,0.0944999999999999,0.0529999999999999,0.0707499999999999,0.0812499999999999,0.0569999999999999,0.0454999999999999,0.15675,0.0675,0.05375,0.04025,0.0217499999999999,0.17275,0.09875,0.071,0.08775,0.04375,0.05625,0.04225,0.072,0.04375,0.0217499999999999,0.03675,0.0282499999999999,0.121,0.0569999999999999,0.03725,0.03375,0.0444999999999999,0.0215,0.03475,0.0277499999999999,0.0439999999999999,0.029,0.119,0.0147499999999999
Z (1969),0.9765,0.9825,0.92125,0.98575,0.9825,0.9825,0.9825,0.8915,0.9825,0.51325,0.95375,0.53075,0.7709999999999999,0.6175,0.66325,0.96125,0.76125,0.3612499999999999,0.475,0.55425,0.53875,0.2155,0.4802499999999999,0.31725,0.383,0.3255,0.396,0.96125,0.2644999999999999,0.379,0.2214999999999999,0.31125,0.3017499999999999,0.2095,0.4097499999999999,0.2867499999999999,0.3027499999999999,0.1375,0.0642499999999999,0.48075,0.247,0.269,0.0815,0.3565,0.4735,0.17925,0.15825,0.15175,0.17325,0.21775,0.1445,0.1312499999999999,0.25275,0.416,0.1019999999999999,0.075,0.18625,0.2329999999999999,0.16675,0.1945,0.2002499999999999,0.14,0.2035,0.3225,0.27725,0.1755,0.1029999999999999,0.151,0.1755,0.26875,0.121,0.1375,0.092,0.11125,0.0647499999999999,0.12025,0.17025,0.1307499999999999,0.11625,0.2027499999999999,0.0777499999999999,0.30725,0.10475,0.05425,0.1044999999999999,0.26375,0.1395,0.5535,0.132,0.1892499999999999,0.0969999999999999,0.04075,0.1649999999999999,0.1609999999999999,0.11275,0.09375,0.09275,0.1114999999999999,0.1332499999999999,0.1019999999999999,0.08,0.0954999999999999,0.1305,0.1659999999999999,0.21675,0.10725,0.21,0.143,0.0974999999999999,0.0707499999999999,0.09775,0.205,0.1425,0.04825,0.077,0.1164999999999999,0.15625,0.1415,0.1267499999999999,0.09525,0.03425,0.0419999999999999,0.04375,0.0795,0.05725,0.083,0.03625,0.065,0.1372499999999999,0.03125,0.04425,0.04975,0.05975,0.0735,0.05375,0.0217499999999999,0.0667499999999999,0.0775,0.0305,0.021,0.1897499999999999,0.03925,0.017,0.03575,0.0287499999999999,0.0177499999999999,0.03025,0.0222499999999999,0.0102499999999999
Bloody Sunday (2002),0.8812500000000001,0.81375,0.81375,0.8812500000000001,0.81375,0.8240000000000001,0.71825,0.81375,0.81375,0.5755,0.8465,0.879,0.81375,0.8812500000000001,0.4345,0.8465,0.637,0.39,0.4405,0.45025,0.4965,0.355,0.8240000000000001,0.2334999999999999,0.46275,0.84575,0.4399999999999999,0.4255,0.3117499999999999,0.3884999999999999,0.1922499999999999,0.26475,0.2244999999999999,0.1995,0.4137499999999999,0.25725,0.2977499999999999,0.1634999999999999,0.145,0.3924999999999999,0.2284999999999999,0.35375,0.215,0.64025,0.1875,0.24425,0.17725,0.2085,0.1982499999999999,0.31575,0.08675,0.10725,0.3612499999999999,0.2259999999999999,0.132,0.26075,0.1377499999999999,0.084,0.2175,0.26825,0.949,0.21925,0.21,0.1942499999999999,0.1505,0.37625,0.14175,0.1714999999999999,0.21325,0.2744999999999999,0.1262499999999999,0.1372499999999999,0.081,0.1664999999999999,0.1094999999999999,0.1272499999999999,0.2604999999999999,0.2594999999999999,0.1435,0.192,0.0735,0.0795,0.1257499999999999,0.195,0.0797499999999999,0.093,0.16925,0.7475,0.1255,0.25975,0.2012499999999999,0.0725,0.1515,0.0969999999999999,0.15775,0.1315,0.14325,0.069,0.09575,0.1455,0.10575,0.0504999999999999,0.13,0.153,0.1255,0.0742499999999999,0.0895,0.20375,0.077,0.1835,0.05625,0.0787499999999999,0.09075,0.1104999999999999,0.0692499999999999,0.1144999999999999,0.32125,0.23325,0.2977499999999999,0.0429999999999999,0.04225,0.04575,0.10025,0.08675,0.0959999999999999,0.10575,0.04775,0.1545,0.0514999999999999,0.1144999999999999,0.0785,0.04025,0.1907499999999999,0.0777499999999999,0.0394999999999999,0.0855,0.0852499999999999,0.0384999999999999,0.03,0.06,0.0845,0.03425,0.0454999999999999,0.0944999999999999,0.0845,0.0732499999999999,0.0584999999999999,0.0539999999999999,0.0207499999999999
Fidel (2001),0.939,0.94275,0.94275,0.993,0.94275,0.93925,0.93925,0.6595,0.63175,0.92625,0.94275,0.93075,0.4659999999999999,0.939,0.54025,0.521,0.4217499999999999,0.79775,0.46525,0.4449999999999999,0.4287499999999999,0.4559999999999999,0.75875,0.3229999999999999,0.38675,0.26125,0.3385,0.50775,0.3419999999999999,0.39,0.3245,0.203,0.4499999999999999,0.67175,0.693,0.523,0.14975,0.3107499999999999,0.087,0.16875,0.2465,0.44325,0.1689999999999999,0.14275,0.1965,0.28625,0.17175,0.14825,0.18375,0.533,0.0979999999999999,0.1594999999999999,0.4257499999999999,0.1024999999999999,0.12325,0.252,0.26725,0.2175,0.1805,0.1972499999999999,0.10225,0.1895,0.2259999999999999,0.063,0.24625,0.264,0.1574999999999999,0.15425,0.0717499999999999,0.32525,0.1589999999999999,0.592,0.1569999999999999,0.4245,0.393,0.085,0.1589999999999999,0.129,0.1505,0.476,0.20725,0.175,0.1785,0.15,0.1277499999999999,0.17525,0.1689999999999999,0.92,0.0645,0.11475,0.2259999999999999,0.05975,0.11025,0.2025,0.182,0.0732499999999999,0.0802499999999999,0.1917499999999999,0.1089999999999999,0.0414999999999999,0.268,0.0225,0.10275,0.419,0.1395,0.1917499999999999,0.483,0.03425,0.10625,0.0237499999999999,0.1265,0.264,0.1599999999999999,0.0549999999999999,0.677,0.1382499999999999,0.152,0.0605,0.3532499999999999,0.0675,0.0165,0.16825,0.0414999999999999,0.1545,0.15575,0.0287499999999999,0.0564999999999999,0.18525,0.03875,0.2704999999999999,0.0384999999999999,0.0195,0.09875,0.0667499999999999,0.0097499999999999,0.05975,0.03675,0.0157499999999999,0.0192499999999999,0.1335,0.0559999999999999,0.0394999999999999,0.016,0.04275,0.0242499999999999,0.21325,0.0354999999999999,0.0185,0.009
"Grey Zone, The (2001)",0.91775,0.91775,0.91775,0.7335,0.7549999999999999,0.7517499999999999,0.7517499999999999,0.91775,0.7549999999999999,0.99775,0.84425,0.686,0.6255,0.7335,0.79125,0.4679999999999999,0.57775,0.7575000000000001,0.39325,0.851,0.45825,0.69275,0.5335,0.4034999999999999,0.38775,0.2375,0.7855000000000001,0.25225,0.3107499999999999,0.35875,0.175,0.25275,0.44475,0.3155,0.3117499999999999,0.23675,0.2244999999999999,0.1935,0.8205,0.1947499999999999,0.31325,0.2937499999999999,0.3419999999999999,0.23775,0.3754999999999999,0.1805,0.4985,0.205,0.20575,0.21775,0.15025,0.16425,0.1795,0.3005,0.8145,0.2554999999999999,0.1109999999999999,0.29125,0.3087499999999999,0.18,0.201,0.66,0.1972499999999999,0.4519999999999999,0.1345,0.201,0.201,0.261,0.2145,0.09625,0.206,0.2194999999999999,0.0777499999999999,0.4459999999999999,0.1997499999999999,0.088,0.25475,0.2219999999999999,0.1445,0.18,0.21375,0.0514999999999999,0.23575,0.1902499999999999,0.196,0.1164999999999999,0.126,0.1295,0.12125,0.203,0.1972499999999999,0.1579999999999999,0.2784999999999999,0.1957499999999999,0.1275,0.09775,0.2907499999999999,0.1019999999999999,0.093,0.1297499999999999,0.1305,0.0762499999999999,0.1664999999999999,0.2035,0.2684999999999999,0.26625,0.0319999999999999,0.1639999999999999,0.0255,0.15675,0.1257499999999999,0.18125,0.303,0.2012499999999999,0.1395,0.0817499999999999,0.10975,0.1272499999999999,0.1029999999999999,0.09325,0.0564999999999999,0.16775,0.1185,0.05925,0.10025,0.03475,0.0762499999999999,0.0697499999999999,0.04075,0.46025,0.0414999999999999,0.0207499999999999,0.0837499999999999,0.0434999999999999,0.0959999999999999,0.0272499999999999,0.1064999999999999,0.09225,0.0509999999999999,0.04525,0.04775,0.03575,0.027,0.1267499999999999,0.0742499999999999,0.0354999999999999,0.05225,0.0359999999999999,0.0175
Exodus (1960),0.8640000000000001,0.81325,0.91075,0.946,0.91075,0.644,0.41225,0.91075,0.91075,0.99375,0.60675,0.8225,0.3662499999999999,0.8640000000000001,0.5495,0.37675,0.3249999999999999,0.6945,0.1725,0.8700000000000001,0.622,0.3662499999999999,0.22425,0.4862499999999999,0.3179999999999999,0.53925,0.3085,0.381,0.23375,0.3705,0.2445,0.43975,0.3635,0.2524999999999999,0.25425,0.242,0.11375,0.52275,0.65075,0.22675,0.27875,0.12375,0.4645,0.21675,0.11525,0.20525,0.24675,0.1997499999999999,0.2435,0.15975,0.2145,0.54975,0.0935,0.147,0.72175,0.51525,0.474,0.3505,0.11475,0.1967499999999999,0.405,0.1455,0.28625,0.125,0.133,0.18675,0.46025,0.11875,0.187,0.21525,0.24875,0.3325,0.0747499999999999,0.275,0.201,0.0875,0.0954999999999999,0.1614999999999999,0.1584999999999999,0.177,0.09925,0.0379999999999999,0.2334999999999999,0.39975,0.0984999999999999,0.10775,0.083,0.11275,0.11375,0.21575,0.17975,0.39975,0.33725,0.23625,0.05975,0.09225,0.26275,0.198,0.1285,0.1604999999999999,0.15625,0.24075,0.04525,0.091,0.09925,0.06175,0.16725,0.2145,0.1054999999999999,0.09425,0.10625,0.14175,0.12475,0.0637499999999999,0.11975,0.10175,0.1365,0.09225,0.04575,0.0217499999999999,0.0344999999999999,0.135,0.0785,0.024,0.09475,0.10075,0.04425,0.028,0.0404999999999999,0.0135,0.04925,0.04275,0.0817499999999999,0.09875,0.1619999999999999,0.1039999999999999,0.0349999999999999,0.03025,0.0499999999999999,0.071,0.0267499999999999,0.05025,0.0344999999999999,0.0202499999999999,0.0172499999999999,0.1019999999999999,0.03625,0.04075,0.0252499999999999
