movieId,pornography,sexy,weird,melancholic,runaway,original,independent film,censorship,greed,vengeance,culture clash,betrayal,women,dialogue,predictable,drama,good,mentor,catastrophe,adaptation,nudity (full frontal - brief),drinking,life philosophy,queer,absurd,quirky,light,fantasy world,not funny,very funny,fight scenes,life & death,nudity (rear),death,teen movie,dysfunctional family,writers,first contact,chase,notable nudity,transformation,addiction,multiple storylines,creativity,divorce,unlikely friendships,weapons,classic car,hotel,pulp,camp,doctors,fun movie,childhood,prejudice,stereotypes,farce,prostitution,underrated,islam,surveillance,road movie,computer animation,film noir,alter ego,dreams,hospital,period piece,mad scientist,interracial romance,california,graphic novel,nudity (topless - brief),workplace,family,new jersey,too long,sacrifice,internet,tokyo,blindness,british,irish accent,god,stand-up comedy,stoner movie,small town,unlikeable characters,kick-butt women,good music,atheism,80s,memory,fashion,kidnapping,directorial debut,reality tv,wilderness,awesome soundtrack,hip hop,alternate history,bollywood,prison,wartime,goth,new york city,french,los angeles,survival,adoption,no plot,island,immortality,texas,1930s,indians,australia,simple,desert,ensemble cast,documentary,foul language,wine,robert downey jr,brothers,shopping,san francisco,finnish,russian,best of 2005,cancer,remake,made for tv,potential oscar nom,race,father daughter relationship,hunting,lawyer,snakes,ghosts/afterlife,rebellion,homeless,radio,too short,trilogy,single father,buddy movie,oil,time
Dancing at the Blue Iguana (2000),0.851,0.79,0.54425,0.8452500000000001,0.54425,0.66175,0.72425,0.507,0.4117499999999999,0.5345,0.43125,0.43125,0.9295,0.4945,0.66425,0.421,0.66425,0.49,0.4087499999999999,0.2875,0.3065,0.70375,0.5265,0.38,0.22925,0.3944999999999999,0.17925,0.399,0.3067499999999999,0.23825,0.25175,0.2395,0.68775,0.2324999999999999,0.3199999999999999,0.396,0.54275,0.272,0.21825,0.8645,0.207,0.64625,0.7795000000000001,0.25025,0.2817499999999999,0.31925,0.22775,0.1367499999999999,0.24325,0.197,0.21625,0.4245,0.156,0.09475,0.11275,0.4135,0.1569999999999999,0.2244999999999999,0.1064999999999999,0.1004999999999999,0.11675,0.1267499999999999,0.149,0.1977499999999999,0.11675,0.1952499999999999,0.1555,0.11025,0.05725,0.1955,0.434,0.04275,0.235,0.21,0.1644999999999999,0.268,0.10075,0.1044999999999999,0.1644999999999999,0.14725,0.0722499999999999,0.127,0.1124999999999999,0.05975,0.10075,0.1644999999999999,0.1267499999999999,0.119,0.11625,0.0735,0.0705,0.177,0.1322499999999999,0.144,0.0737499999999999,0.0625,0.22925,0.09425,0.0782499999999999,0.567,0.0994999999999999,0.1272499999999999,0.0697499999999999,0.10975,0.1674999999999999,0.09225,0.08925,0.57475,0.09325,0.15425,0.1235,0.1205,0.0627499999999999,0.1195,0.06125,0.0707499999999999,0.06125,0.0645,0.0529999999999999,0.58075,0.12475,0.211,0.1684999999999999,0.191,0.066,0.1297499999999999,0.0429999999999999,0.028,0.1159999999999999,0.04925,0.0635,0.0514999999999999,0.0384999999999999,0.09775,0.04425,0.04975,0.0344999999999999,0.0354999999999999,0.0344999999999999,0.0549999999999999,0.0225,0.24575,0.0504999999999999,0.028,0.03375,0.03575,0.0329999999999999,0.0339999999999999,0.0187499999999999
Intimacy (2000),0.98925,0.98925,0.969,0.969,0.969,0.588,0.903,0.949,0.658,0.51675,0.52575,0.56925,0.5345,0.56475,0.5805,0.56925,0.52575,0.31475,0.40025,0.66225,0.69025,0.58725,0.5125,0.634,0.17625,0.255,0.1684999999999999,0.2734999999999999,0.3005,0.1992499999999999,0.21075,0.20975,0.60625,0.26125,0.12225,0.2135,0.49075,0.26175,0.196,0.4077499999999999,0.269,0.503,0.25425,0.238,0.4765,0.17625,0.14425,0.124,0.2614999999999999,0.118,0.04025,0.15925,0.0765,0.0984999999999999,0.1337499999999999,0.0627499999999999,0.0625,0.1885,0.09375,0.11925,0.0974999999999999,0.17275,0.1169999999999999,0.09525,0.0835,0.1629999999999999,0.1382499999999999,0.10275,0.05175,0.1594999999999999,0.0925,0.2935,0.04875,0.15125,0.10725,0.083,0.11775,0.074,0.0852499999999999,0.0755,0.0509999999999999,0.3652499999999999,0.15625,0.0454999999999999,0.14875,0.088,0.0569999999999999,0.35575,0.0725,0.0795,0.0544999999999999,0.03725,0.0712499999999999,0.021,0.0514999999999999,0.0672499999999999,0.0807499999999999,0.0662499999999999,0.05425,0.05075,0.075,0.0725,0.04925,0.062,0.0235,0.03475,0.27425,0.04825,0.03875,0.1084999999999999,0.1265,0.0605,0.04775,0.05125,0.04325,0.06,0.03325,0.0479999999999999,0.0329999999999999,0.04725,0.05175,0.0474999999999999,0.08975,0.1044999999999999,0.05675,0.0399999999999999,0.0384999999999999,0.0765,0.05625,0.03175,0.03725,0.015,0.0685,0.0775,0.067,0.0777499999999999,0.05425,0.03675,0.015,0.0394999999999999,0.0145,0.0287499999999999,0.0232499999999999,0.02975,0.0227499999999999,0.023,0.021,0.03275,0.0222499999999999
Better Than Sex (2000),0.9915,0.9915,0.89425,0.95175,0.89425,0.68775,0.357,0.27775,0.33775,0.3339999999999999,0.33775,0.5295,0.695,0.40025,0.348,0.25075,0.734,0.37525,0.433,0.3452499999999999,0.37925,0.3075,0.7015,0.3562499999999999,0.11475,0.3442499999999999,0.40475,0.253,0.26575,0.2574999999999999,0.26025,0.25,0.4595,0.173,0.734,0.1505,0.24975,0.249,0.3884999999999999,0.1307499999999999,0.20575,0.1835,0.22425,0.153,0.2239999999999999,0.20925,0.25875,0.27075,0.239,0.24375,0.084,0.18625,0.33675,0.2209999999999999,0.3027499999999999,0.18025,0.0792499999999999,0.14075,0.1445,0.0735,0.1599999999999999,0.186,0.14175,0.09575,0.1917499999999999,0.0667499999999999,0.19,0.1029999999999999,0.1375,0.2837499999999999,0.0715,0.0682499999999999,0.17125,0.1297499999999999,0.142,0.09475,0.09175,0.2465,0.4565,0.0979999999999999,0.1704999999999999,0.2835,0.26475,0.03575,0.1074999999999999,0.0707499999999999,0.1252499999999999,0.1982499999999999,0.203,0.32475,0.1877499999999999,0.0519999999999999,0.1245,0.0752499999999999,0.0319999999999999,0.09125,0.20825,0.2445,0.10125,0.1225,0.14275,0.21275,0.1302499999999999,0.12125,0.136,0.0384999999999999,0.0632499999999999,0.0359999999999999,0.088,0.029,0.0705,0.0655,0.0399999999999999,0.03075,0.0905,0.1034999999999999,0.1895,0.083,0.0285,0.0474999999999999,0.0275,0.1054999999999999,0.0855,0.0969999999999999,0.05175,0.1505,0.04875,0.0954999999999999,0.076,0.04925,0.03225,0.0805,0.0805,0.028,0.0349999999999999,0.04825,0.0314999999999999,0.04875,0.15525,0.0349999999999999,0.04225,0.03575,0.1169999999999999,0.0777499999999999,0.1014999999999999,0.04125,0.0207499999999999,0.0364999999999999,0.0529999999999999
Trembling Before G-d (2001),0.81575,0.81575,0.804,0.804,0.804,0.6565,0.6495,0.5595,0.56875,0.36,0.6455,0.6455,0.4692499999999999,0.4685,0.28,0.6455,0.6455,0.29925,0.401,0.3165,0.4902499999999999,0.46725,0.23175,0.9965,0.2259999999999999,0.4,0.46725,0.18175,0.3495,0.191,0.18325,0.6455,0.14175,0.3745,0.0647499999999999,0.26125,0.1917499999999999,0.1927499999999999,0.1977499999999999,0.22325,0.2224999999999999,0.16975,0.24075,0.1287499999999999,0.3605,0.17125,0.2,0.133,0.2204999999999999,0.1342499999999999,0.0464999999999999,0.0837499999999999,0.0954999999999999,0.0974999999999999,0.237,0.26075,0.09575,0.0479999999999999,0.1029999999999999,0.2754999999999999,0.0737499999999999,0.0682499999999999,0.14425,0.1079999999999999,0.10375,0.079,0.1079999999999999,0.0705,0.05425,0.30425,0.1385,0.3602499999999999,0.04225,0.176,0.11925,0.0787499999999999,0.12125,0.0822499999999999,0.06125,0.1287499999999999,0.0875,0.172,0.09125,0.7805,0.11125,0.0812499999999999,0.065,0.018,0.11975,0.0825,0.7805,0.0237499999999999,0.05225,0.0192499999999999,0.03325,0.1104999999999999,0.15475,0.14275,0.05925,0.43,0.122,0.0935,0.0772499999999999,0.96375,0.06025,0.08925,0.03825,0.2199999999999999,0.0702499999999999,0.12025,0.04225,0.03725,0.031,0.1109999999999999,0.061,0.05575,0.04125,0.029,0.0344999999999999,0.0404999999999999,0.98025,0.0399999999999999,0.0197499999999999,0.0182499999999999,0.0989999999999999,0.0305,0.0742499999999999,0.2209999999999999,0.04775,0.14225,0.1089999999999999,0.0067499999999999,0.0334999999999999,0.11075,0.09925,0.04025,0.0305,0.016,0.0185,0.0195,0.0147499999999999,0.0499999999999999,0.0424999999999999,0.0295,0.018,0.0222499999999999,0.0265,0.0202499999999999,0.0142499999999999
Maze (2000),0.8707499999999999,0.58925,0.68725,0.9535,0.68725,0.56525,0.7185,0.58925,0.42725,0.4525,0.54975,0.55375,0.503,0.273,0.3532499999999999,0.75725,0.92025,0.53375,0.40925,0.2614999999999999,0.312,0.55375,0.76925,0.3944999999999999,0.18175,0.3095,0.199,0.3035,0.261,0.14875,0.2065,0.60225,0.3844999999999999,0.2867499999999999,0.1664999999999999,0.188,0.4237499999999999,0.2774999999999999,0.2219999999999999,0.46375,0.4207499999999999,0.33475,0.3525,0.4117499999999999,0.25275,0.4499999999999999,0.1962499999999999,0.1445,0.31825,0.1317499999999999,0.05325,0.76925,0.0969999999999999,0.22975,0.1674999999999999,0.09775,0.09875,0.06,0.2504999999999999,0.10875,0.0697499999999999,0.10225,0.176,0.10625,0.071,0.1555,0.23325,0.1367499999999999,0.1175,0.50175,0.0994999999999999,0.216,0.25075,0.1335,0.146,0.10775,0.12175,0.1325,0.0832499999999999,0.04625,0.39025,0.192,0.33475,0.03075,0.04575,0.0885,0.245,0.14125,0.0429999999999999,0.1129999999999999,0.2395,0.0667499999999999,0.10025,0.0404999999999999,0.03425,0.2185,0.02,0.05175,0.14275,0.4815,0.0817499999999999,0.44425,0.068,0.0692499999999999,0.03025,0.076,0.1094999999999999,0.05425,0.10025,0.04025,0.0339999999999999,0.0742499999999999,0.3702499999999999,0.05175,0.17475,0.1505,0.299,0.17075,0.0842499999999999,0.0559999999999999,0.0459999999999999,0.0434999999999999,0.0682499999999999,0.186,0.09175,0.09225,0.0287499999999999,0.136,0.0242499999999999,0.249,0.23275,0.014,0.0275,0.03825,0.1594999999999999,0.10125,0.176,0.0554999999999999,0.021,0.0394999999999999,0.023,0.06025,0.4712499999999999,0.0217499999999999,0.0282499999999999,0.1139999999999999,0.0242499999999999,0.0559999999999999,0.0257499999999999
"Fluffer, The (2001)",0.9795,0.69025,0.82375,0.44775,0.501,0.8254999999999999,0.8992500000000001,0.2299999999999999,0.34325,0.4695,0.4842499999999999,0.52425,0.193,0.53225,0.55775,0.43325,0.43325,0.4044999999999999,0.4127499999999999,0.2905,0.3125,0.2209999999999999,0.53225,0.99775,0.1634999999999999,0.308,0.3349999999999999,0.404,0.2955,0.3349999999999999,0.37,0.1475,0.0925,0.303,0.34325,0.279,0.34325,0.35175,0.31225,0.0792499999999999,0.1885,0.4982499999999999,0.31975,0.12325,0.3732499999999999,0.236,0.2125,0.1997499999999999,0.11975,0.2827499999999999,0.5995,0.0857499999999999,0.2544999999999999,0.16825,0.18125,0.59,0.0979999999999999,0.064,0.2425,0.121,0.09875,0.18575,0.189,0.2465,0.1367499999999999,0.17725,0.0857499999999999,0.0727499999999999,0.10175,0.14525,0.2604999999999999,0.0895,0.18,0.0677499999999999,0.3325,0.20475,0.09825,0.1225,0.1335,0.1252499999999999,0.0875,0.1009999999999999,0.11475,0.0792499999999999,0.10225,0.09975,0.193,0.3047499999999999,0.0885,0.0984999999999999,0.09375,0.086,0.11975,0.0389999999999999,0.0895,0.0755,0.596,0.0667499999999999,0.301,0.04675,0.0837499999999999,0.04725,0.10875,0.0579999999999999,0.1154999999999999,0.0459999999999999,0.0354999999999999,0.8520000000000001,0.11375,0.10725,0.3055,0.0725,0.0657499999999999,0.0494999999999999,0.0655,0.0915,0.204,0.0792499999999999,0.1435,0.10175,0.0192499999999999,0.0722499999999999,0.0354999999999999,0.21525,0.05425,0.0935,0.09125,0.0245,0.0464999999999999,0.06,0.11975,0.0737499999999999,0.0705,0.04825,0.23925,0.04275,0.03475,0.05175,0.04325,0.0944999999999999,0.05775,0.09175,0.0212499999999999,0.0645,0.05275,0.03675,0.0655,0.029,0.0252499999999999
Pornstar: The Legend of Ron Jeremy (2001),0.997,0.82375,0.67975,0.51,0.67975,0.69,0.3325,0.67175,0.4872499999999999,0.61825,0.43525,0.4825,0.6495,0.43825,0.33425,0.6895,0.3562499999999999,0.3622499999999999,0.421,0.31625,0.22575,0.42825,0.24225,0.7875000000000001,0.2314999999999999,0.39425,0.6905,0.309,0.213,0.6905,0.26975,0.3219999999999999,0.24325,0.259,0.205,0.2475,0.18025,0.3075,0.40925,0.4225,0.34875,0.80775,0.38025,0.251,0.1305,0.1649999999999999,0.2274999999999999,0.372,0.4459999999999999,0.15575,0.1972499999999999,0.1975,0.40225,0.37975,0.30025,0.14975,0.33075,0.1694999999999999,0.1725,0.312,0.1952499999999999,0.3854999999999999,0.152,0.11625,0.1347499999999999,0.274,0.21425,0.0717499999999999,0.15475,0.24475,0.514,0.256,0.26125,0.27925,0.1129999999999999,0.291,0.15625,0.1014999999999999,0.22375,0.14225,0.1275,0.0574999999999999,0.076,0.0705,0.54775,0.299,0.26375,0.11375,0.1997499999999999,0.0707499999999999,0.22275,0.11525,0.11125,0.1124999999999999,0.084,0.2025,0.20375,0.1574999999999999,0.0665,0.17825,0.0989999999999999,0.1119999999999999,0.11025,0.1049999999999999,0.1139999999999999,0.1114999999999999,0.0632499999999999,0.44225,0.0792499999999999,0.11725,0.0379999999999999,0.0705,0.0429999999999999,0.131,0.133,0.086,0.0519999999999999,0.0925,0.03225,0.10975,0.909,0.1262499999999999,0.09925,0.1775,0.09025,0.0885,0.0895,0.0845,0.05325,0.0857499999999999,0.0935,0.04725,0.0539999999999999,0.06025,0.05675,0.05375,0.076,0.092,0.1795,0.0394999999999999,0.04825,0.073,0.0454999999999999,0.1225,0.0295,0.018,0.1927499999999999,0.16625,0.03125
Fritz the Cat (1972),0.97,0.9685,0.8082499999999999,0.644,0.73225,0.72475,0.77325,0.7285,0.47875,0.8285,0.47875,0.8285,0.38,0.55475,0.54075,0.645,0.28625,0.478,0.4085,0.5795,0.4892499999999999,0.44925,0.27575,0.281,0.63575,0.2935,0.51075,0.25775,0.2827499999999999,0.289,0.3355,0.2314999999999999,0.16075,0.32975,0.23025,0.2017499999999999,0.3025,0.2455,0.23275,0.125,0.3602499999999999,0.9205,0.2925,0.35775,0.128,0.20425,0.31375,0.22675,0.12325,0.24975,0.1917499999999999,0.11625,0.301,0.64325,0.491,0.4157499999999999,0.1305,0.13,0.3844999999999999,0.377,0.1129999999999999,0.265,0.79,0.1019999999999999,0.412,0.1335,0.247,0.1569999999999999,0.1714999999999999,0.0732499999999999,0.14875,0.55025,0.3017499999999999,0.22425,0.79,0.21075,0.0702499999999999,0.1295,0.15375,0.1169999999999999,0.15425,0.0855,0.1169999999999999,0.17075,0.137,0.74175,0.1144999999999999,0.15725,0.0544999999999999,0.1365,0.17075,0.079,0.0825,0.03475,0.071,0.143,0.0895,0.1945,0.1365,0.05775,0.1649999999999999,0.0419999999999999,0.0755,0.15075,0.16325,0.5295,0.04075,0.03875,0.09525,0.09075,0.0964999999999999,0.0627499999999999,0.076,0.08925,0.073,0.0564999999999999,0.0449999999999999,0.09575,0.1555,0.0672499999999999,0.04325,0.2289999999999999,0.03475,0.12025,0.0847499999999999,0.0404999999999999,0.27775,0.0705,0.0454999999999999,0.0752499999999999,0.05275,0.02,0.0399999999999999,0.0434999999999999,0.071,0.0277499999999999,0.0792499999999999,0.0394999999999999,0.05225,0.03725,0.23825,0.0504999999999999,0.0737499999999999,0.0314999999999999,0.03525,0.03325,0.03325,0.0257499999999999,0.03825
"Nine Lives of Fritz the Cat, The (1974)",0.8572500000000001,0.8572500000000001,0.7065,0.3874999999999999,0.65525,0.8005,0.40425,0.65525,0.40475,0.81725,0.5065,0.81725,0.1755,0.395,0.676,0.70325,0.5065,0.44025,0.401,0.4107499999999999,0.99775,0.20775,0.29725,0.371,0.74425,0.3045,0.3139999999999999,0.261,0.2694999999999999,0.34375,0.50075,0.259,0.138,0.1664999999999999,0.1154999999999999,0.192,0.1689999999999999,0.25725,0.25575,0.1255,0.3542499999999999,0.73425,0.30525,0.29025,0.0742499999999999,0.14425,0.24475,0.191,0.0875,0.2475,0.24975,0.11775,0.2214999999999999,0.25875,0.1815,0.22375,0.152,0.11225,0.15275,0.183,0.195,0.10225,0.39725,0.20775,0.44475,0.3255,0.1624999999999999,0.247,0.1347499999999999,0.10675,0.14225,0.43325,0.172,0.09575,0.348,0.402,0.0802499999999999,0.1609999999999999,0.0979999999999999,0.1397499999999999,0.1064999999999999,0.0802499999999999,0.1019999999999999,0.31475,0.0964999999999999,0.70925,0.0905,0.10625,0.067,0.25,0.1154999999999999,0.0469999999999999,0.1372499999999999,0.0255,0.03325,0.0807499999999999,0.0857499999999999,0.0682499999999999,0.086,0.079,0.1352499999999999,0.0399999999999999,0.068,0.09,0.0675,0.1044999999999999,0.0324999999999999,0.0725,0.17875,0.0772499999999999,0.0364999999999999,0.05325,0.1345,0.0549999999999999,0.1014999999999999,0.0672499999999999,0.04425,0.0865,0.03975,0.0625,0.0272499999999999,0.03675,0.0305,0.10525,0.072,0.0712499999999999,0.0524999999999999,0.04275,0.0399999999999999,0.04475,0.071,0.0627499999999999,0.05525,0.10225,0.12425,0.0247499999999999,0.02975,0.0292499999999999,0.03175,0.04325,0.074,0.10175,0.0529999999999999,0.025,0.04425,0.0222499999999999,0.0187499999999999,0.0215,0.0677499999999999
Sex and Zen (Rou pu Tuan zhi tou Qing bao Jian) (1992),0.982,0.978,0.72775,0.5935,0.645,0.80775,0.29225,0.4752499999999999,0.3592499999999999,0.561,0.4127499999999999,0.404,0.54425,0.4004999999999999,0.47975,0.3592499999999999,0.47975,0.52,0.40225,0.45125,0.26825,0.26825,0.4559999999999999,0.301,0.24075,0.24575,0.31575,0.31725,0.29225,0.211,0.7275,0.207,0.4054999999999999,0.27925,0.126,0.1405,0.128,0.283,0.4087499999999999,0.14275,0.173,0.1074999999999999,0.37525,0.131,0.201,0.202,0.33625,0.1114999999999999,0.242,0.33825,0.1569999999999999,0.076,0.2214999999999999,0.1307499999999999,0.2239999999999999,0.0999999999999999,0.15675,0.189,0.0715,0.202,0.0785,0.1054999999999999,0.17825,0.1594999999999999,0.14375,0.1372499999999999,0.08825,0.35275,0.1569999999999999,0.08675,0.0935,0.06175,0.05875,0.1515,0.04125,0.16675,0.153,0.1917499999999999,0.1074999999999999,0.25675,0.05025,0.20425,0.10175,0.0539999999999999,0.15925,0.1405,0.0579999999999999,0.0379999999999999,0.30225,0.083,0.05825,0.0827499999999999,0.1054999999999999,0.0747499999999999,0.0662499999999999,0.204,0.0399999999999999,0.066,0.0745,0.0349999999999999,0.0915,0.06,0.0984999999999999,0.0865,0.0314999999999999,0.0424999999999999,0.05875,0.04525,0.388,0.0835,0.21625,0.029,0.16325,0.05525,0.1215,0.04575,0.15775,0.0414999999999999,0.0449999999999999,0.0559999999999999,0.0319999999999999,0.09,0.0369999999999999,0.0409999999999999,0.04425,0.0267499999999999,0.03725,0.0072499999999999,0.0635,0.028,0.0504999999999999,0.03275,0.0595,0.017,0.0354999999999999,0.0232499999999999,0.0277499999999999,0.0192499999999999,0.05175,0.0579999999999999,0.04075,0.03425,0.03125,0.0087499999999999,0.05325,0.0339999999999999,0.0795,0.03125,0.0272499999999999
Get Out Your Handkerchiefs (Préparez vos mouchoirs) (1978),0.944,0.944,0.7855000000000001,0.7995000000000001,0.7855000000000001,0.5095,0.7295,0.7825,0.7577499999999999,0.28825,0.6795,0.41625,0.87175,0.32575,0.25225,0.293,0.26,0.33625,0.39325,0.1962499999999999,0.45925,0.6295,0.21475,0.1385,0.3169999999999999,0.3675,0.2857499999999999,0.23925,0.1982499999999999,0.2857499999999999,0.1535,0.18125,0.389,0.0524999999999999,0.21125,0.0984999999999999,0.18225,0.21675,0.25225,0.0959999999999999,0.23375,0.0755,0.22175,0.1674999999999999,0.2754999999999999,0.23325,0.217,0.145,0.403,0.33575,0.26075,0.21125,0.10025,0.0959999999999999,0.0994999999999999,0.0815,0.6225,0.11925,0.06,0.0845,0.16925,0.37825,0.11075,0.18275,0.06175,0.068,0.12225,0.199,0.0364999999999999,0.31725,0.078,0.0324999999999999,0.0319999999999999,0.1902499999999999,0.04425,0.0414999999999999,0.0509999999999999,0.0807499999999999,0.0329999999999999,0.21675,0.0959999999999999,0.0414999999999999,0.0404999999999999,0.0305,0.131,0.04575,0.05775,0.025,0.0695,0.0695,0.0314999999999999,0.06225,0.03975,0.0815,0.04125,0.0915,0.0165,0.03225,0.0925,0.10225,0.04225,0.17025,0.0449999999999999,0.155,0.03125,0.0237499999999999,0.6325,0.14,0.02975,0.21875,0.0222499999999999,0.0364999999999999,0.04825,0.059,0.0667499999999999,0.09825,0.074,0.05225,0.0349999999999999,0.05725,0.0782499999999999,0.0257499999999999,0.1855,0.0324999999999999,0.03275,0.0167499999999999,0.0197499999999999,0.031,0.1119999999999999,0.04375,0.0162499999999999,0.006,0.0379999999999999,0.0222499999999999,0.0215,0.03125,0.064,0.0287499999999999,0.0215,0.04725,0.021,0.0282499999999999,0.0157499999999999,0.0217499999999999,0.028,0.0162499999999999,0.029,0.059,0.0095
"Going Places (Valseuses, Les) (1974)",0.9755,0.9755,0.7989999999999999,0.8472500000000001,0.8832500000000001,0.68025,0.42825,0.8832500000000001,0.8472500000000001,0.41925,0.6265,0.263,0.913,0.4107499999999999,0.63975,0.32825,0.3285,0.38025,0.4217499999999999,0.312,0.59775,0.41525,0.43625,0.2284999999999999,0.7525,0.51875,0.55275,0.201,0.26475,0.51025,0.1385,0.15825,0.26625,0.14125,0.299,0.1634999999999999,0.3545,0.201,0.573,0.1265,0.21625,0.2209999999999999,0.26125,0.1335,0.41325,0.23125,0.17825,0.46025,0.505,0.1669999999999999,0.1317499999999999,0.1835,0.18525,0.33575,0.22425,0.2937499999999999,0.278,0.17575,0.15875,0.2774999999999999,0.1352499999999999,0.7525,0.12,0.16475,0.1175,0.09425,0.121,0.0792499999999999,0.083,0.2345,0.10075,0.04825,0.1129999999999999,0.21975,0.1024999999999999,0.12125,0.1164999999999999,0.081,0.05875,0.2045,0.10975,0.05475,0.0695,0.1372499999999999,0.14725,0.24875,0.1405,0.0559999999999999,0.1109999999999999,0.1069999999999999,0.06175,0.127,0.0717499999999999,0.0865,0.12225,0.0895,0.0637499999999999,0.0685,0.1629999999999999,0.04675,0.0705,0.076,0.218,0.0865,0.0314999999999999,0.07,0.43125,0.05575,0.0364999999999999,0.08875,0.124,0.0715,0.04775,0.0944999999999999,0.06075,0.0595,0.121,0.0745,0.05825,0.05425,0.0227499999999999,0.0484999999999999,0.0662499999999999,0.063,0.03,0.04025,0.05125,0.0379999999999999,0.0747499999999999,0.09125,0.0232499999999999,0.0102499999999999,0.0665,0.0389999999999999,0.071,0.0662499999999999,0.1302499999999999,0.0292499999999999,0.0857499999999999,0.0265,0.0314999999999999,0.03425,0.0514999999999999,0.03375,0.0434999999999999,0.03625,0.0677499999999999,0.305,0.0215
Trouble Every Day (2001),0.93875,0.93875,0.83125,0.83125,0.7642500000000001,0.645,0.54325,0.4085,0.61125,0.61425,0.4117499999999999,0.52675,0.3285,0.57175,0.53675,0.4117499999999999,0.20425,0.3532499999999999,0.39,0.2259999999999999,0.15375,0.1922499999999999,0.235,0.15375,0.1877499999999999,0.2015,0.23625,0.31,0.3235,0.1975,0.21,0.177,0.1094999999999999,0.177,0.1104999999999999,0.18675,0.15725,0.20625,0.2289999999999999,0.1357499999999999,0.212,0.25825,0.153,0.1922499999999999,0.4995,0.1084999999999999,0.2955,0.15425,0.255,0.152,0.03825,0.18475,0.0665,0.21225,0.0715,0.0449999999999999,0.09625,0.0632499999999999,0.15175,0.08675,0.1129999999999999,0.08725,0.1149999999999999,0.26275,0.121,0.1225,0.145,0.1089999999999999,0.1272499999999999,0.0632499999999999,0.04175,0.23725,0.0339999999999999,0.09175,0.1019999999999999,0.1205,0.1755,0.1545,0.06225,0.0474999999999999,0.12,0.06125,0.06025,0.141,0.11225,0.0737499999999999,0.0564999999999999,0.11725,0.0584999999999999,0.03275,0.0989999999999999,0.0222499999999999,0.1272499999999999,0.0949999999999999,0.12125,0.1064999999999999,0.05625,0.0394999999999999,0.0295,0.0499999999999999,0.0745,0.04525,0.0717499999999999,0.0474999999999999,0.04225,0.03475,0.359,0.0102499999999999,0.0504999999999999,0.062,0.26875,0.05375,0.0549999999999999,0.08675,0.029,0.0687499999999999,0.04275,0.0635,0.09375,0.04475,0.03175,0.0232499999999999,0.06,0.0277499999999999,0.04325,0.0172499999999999,0.03675,0.0544999999999999,0.0682499999999999,0.0192499999999999,0.0227499999999999,0.0112499999999999,0.03825,0.06175,0.0217499999999999,0.027,0.0697499999999999,0.0369999999999999,0.0215,0.0197499999999999,0.0107499999999999,0.0187499999999999,0.0399999999999999,0.0125,0.03575,0.0182499999999999,0.0132499999999999,0.0225,0.0172499999999999
