movieId,betrayal,weird,culture clash,vengeance,drama,greed,runaway,melancholic,good,original,dialogue,independent film,chase,mentor,drinking,fun movie,surveillance,light,weapons,fight scenes,quirky,adaptation,pornography,catastrophe,good music,unlikely friendships,very funny,awesome soundtrack,predictable,life & death,death,life philosophy,foul language,classic car,absurd,addiction,film noir,alter ego,multiple storylines,sacrifice,underrated,sexy,nudity (full frontal - brief),irish accent,fantasy world,creativity,not funny,nudity (topless - brief),islam,pulp,british,prejudice,ensemble cast,childhood,survival,dysfunctional family,transformation,first contact,stereotypes,period piece,too long,california,kidnapping,writers,queer,small town,hotel,family,hospital,directorial debut,prison,brothers,wartime,censorship,road movie,tokyo,new jersey,farce,simple,doctors,dreams,teen movie,best of 2005,graphic novel,stoner movie,80s,alternate history,buddy movie,memory,potential oscar nom,new york city,los angeles,women,wilderness,bollywood,computer animation,trilogy,desert,texas,blindness,1930s,rebellion,lawyer,hunting,unlikeable characters,hip hop,indians,no plot,kick-butt women,divorce,internet,workplace,nudity (rear),robert downey jr,camp,race,prostitution,russian,father daughter relationship,oil,cancer,san francisco,mad scientist,island,goth,atheism,notable nudity,french,snakes,stand-up comedy,homeless,australia,adoption,time,documentary,immortality,finnish,radio,god,interracial romance,wine,made for tv,ghosts/afterlife,reality tv,remake,shopping,fashion,too short,single father
High Plains Drifter (1973),0.93425,0.94275,0.88175,0.9435,0.8240000000000001,0.94275,0.91625,0.94275,0.88175,0.833,0.91825,0.7125,0.57475,0.8382499999999999,0.7125,0.60525,0.586,0.6475,0.60525,0.60525,0.5275,0.385,0.6605,0.4367499999999999,0.39975,0.4034999999999999,0.53175,0.371,0.22225,0.3622499999999999,0.73875,0.4287499999999999,0.2105,0.504,0.4649999999999999,0.1957499999999999,0.58675,0.8382499999999999,0.20725,0.39925,0.4267499999999999,0.33225,0.3515,0.29,0.3622499999999999,0.3145,0.364,0.45875,0.22725,0.2304999999999999,0.274,0.32875,0.2155,0.26775,0.22875,0.255,0.27875,0.26425,0.31425,0.23775,0.1795,0.55775,0.14125,0.22425,0.174,0.92325,0.5275,0.1295,0.14675,0.4429999999999999,0.421,0.2877499999999999,0.17975,0.21675,0.1892499999999999,0.1327499999999999,0.188,0.17975,0.3105,0.191,0.2022499999999999,0.1735,0.09275,0.24875,0.365,0.18,0.1365,0.351,0.188,0.1034999999999999,0.10775,0.0807499999999999,0.2145,0.25575,0.0797499999999999,0.182,0.40725,0.6885,0.39575,0.185,0.0994999999999999,0.17625,0.1654999999999999,0.1392499999999999,0.124,0.0494999999999999,0.4762499999999999,0.087,0.1589999999999999,0.09825,0.0885,0.11775,0.1952499999999999,0.0444999999999999,0.12125,0.11725,0.11825,0.0707499999999999,0.0484999999999999,0.18375,0.0474999999999999,0.0797499999999999,0.1365,0.12025,0.494,0.0817499999999999,0.1725,0.0534999999999999,0.1325,0.08625,0.0595,0.17175,0.0675,0.137,0.0449999999999999,0.066,0.0737499999999999,0.062,0.0637499999999999,0.078,0.04125,0.06225,0.14775,0.026,0.0484999999999999,0.10875,0.0857499999999999,0.03475,0.0245
Hang 'Em High (1968),0.94325,0.9035,0.9035,0.95075,0.73725,0.71275,0.9035,0.82175,0.9035,0.802,0.9035,0.70825,0.736,0.69325,0.628,0.542,0.436,0.688,0.572,0.572,0.2905,0.33725,0.61725,0.44575,0.70825,0.4419999999999999,0.36275,0.70825,0.677,0.31025,0.694,0.283,0.2654999999999999,0.4255,0.15,0.1987499999999999,0.24325,0.193,0.4077499999999999,0.295,0.4942499999999999,0.383,0.36,0.3622499999999999,0.3525,0.153,0.3884999999999999,0.17675,0.31475,0.38975,0.2234999999999999,0.309,0.2754999999999999,0.2784999999999999,0.47875,0.17675,0.26125,0.34775,0.21725,0.2857499999999999,0.27325,0.4842499999999999,0.20325,0.31925,0.176,0.214,0.1902499999999999,0.17825,0.16675,0.2284999999999999,0.51125,0.16925,0.22425,0.17075,0.17875,0.1275,0.3077499999999999,0.0797499999999999,0.252,0.1689999999999999,0.10375,0.201,0.0672499999999999,0.1104999999999999,0.2264999999999999,0.20825,0.1775,0.21475,0.1175,0.0855,0.1387499999999999,0.0762499999999999,0.1315,0.2025,0.0787499999999999,0.15525,0.63725,0.3715,0.3665,0.1345,0.1805,0.1397499999999999,0.2867499999999999,0.3652499999999999,0.12475,0.04475,0.4992499999999999,0.14925,0.1397499999999999,0.0777499999999999,0.12025,0.1245,0.31775,0.0885,0.14225,0.22325,0.16775,0.1024999999999999,0.0429999999999999,0.0807499999999999,0.06225,0.12375,0.1704999999999999,0.34675,0.0324999999999999,0.0605,0.1689999999999999,0.0564999999999999,0.10225,0.0765,0.0564999999999999,0.21075,0.1054999999999999,0.11325,0.03475,0.0732499999999999,0.0419999999999999,0.0652499999999999,0.05075,0.141,0.024,0.0579999999999999,0.05475,0.0419999999999999,0.061,0.0242499999999999,0.0682499999999999,0.0549999999999999,0.03925
"Fistful of Dollars, A (Per un pugno di dollari) (1964)",0.9255,0.97625,0.97625,0.95325,0.97625,0.97625,0.9385,0.93175,0.9255,0.8234999999999999,0.93175,0.6945,0.9235,0.65375,0.678,0.7265,0.51425,0.9385,0.7549999999999999,0.7549999999999999,0.5225,0.38875,0.3665,0.42825,0.64125,0.419,0.62725,0.64125,0.40025,0.34775,0.45525,0.2314999999999999,0.1262499999999999,0.38,0.3215,0.1977499999999999,0.36075,0.32975,0.27025,0.30025,0.40075,0.23325,0.3712499999999999,0.2885,0.51925,0.217,0.3545,0.4649999999999999,0.3325,0.475,0.2915,0.4337499999999999,0.1694999999999999,0.531,0.21075,0.26725,0.283,0.3299999999999999,0.23925,0.33675,0.27,0.33225,0.16175,0.11525,0.1584999999999999,0.55825,0.1997499999999999,0.27925,0.16225,0.24525,0.1629999999999999,0.3994999999999999,0.2534999999999999,0.30125,0.268,0.21025,0.16775,0.2027499999999999,0.39325,0.1495,0.0935,0.1175,0.0825,0.085,0.26075,0.265,0.1257499999999999,0.15025,0.10425,0.0832499999999999,0.10225,0.08725,0.1295,0.3299999999999999,0.11525,0.15975,0.74225,0.72375,0.45025,0.17425,0.18425,0.246,0.1054999999999999,0.1935,0.0737499999999999,0.04775,0.43,0.10875,0.1945,0.068,0.08725,0.05525,0.199,0.0349999999999999,0.12175,0.1624999999999999,0.08725,0.06225,0.0692499999999999,0.1932499999999999,0.0735,0.11175,0.14075,0.1589999999999999,0.09075,0.0642499999999999,0.0489999999999999,0.05025,0.26,0.0822499999999999,0.0564999999999999,0.1019999999999999,0.081,0.0857499999999999,0.0655,0.067,0.0429999999999999,0.06,0.04925,0.15675,0.0484999999999999,0.0554999999999999,0.0925,0.03,0.2847499999999999,0.0464999999999999,0.071,0.0295,0.03025
Fight Club (1999),0.98375,0.983,0.9885,0.98075,0.983,0.983,0.9885,0.9765,0.9745,0.97525,0.9765,0.69775,0.8185,0.8334999999999999,0.65325,0.8234999999999999,0.71625,0.946,0.8007500000000001,0.821,0.97225,0.915,0.662,0.61475,0.6095,0.61675,0.604,0.59675,0.5635,0.7085,0.26175,0.7585,0.5995,0.40025,0.8082499999999999,0.39475,0.25825,0.81775,0.51175,0.3732499999999999,0.4455,0.4489999999999999,0.46375,0.3355,0.4439999999999999,0.4772499999999999,0.3462499999999999,0.51825,0.56975,0.4955,0.2947499999999999,0.362,0.2269999999999999,0.3349999999999999,0.744,0.2564999999999999,0.4395,0.51975,0.3349999999999999,0.14275,0.4034999999999999,0.155,0.0627499999999999,0.2204999999999999,0.1955,0.133,0.15225,0.0989999999999999,0.202,0.2887499999999999,0.1555,0.21975,0.10575,0.46175,0.1342499999999999,0.22375,0.1629999999999999,0.29025,0.2524999999999999,0.23025,0.49475,0.1455,0.18375,0.53275,0.3375,0.08675,0.27625,0.2259999999999999,0.3505,0.172,0.1104999999999999,0.0832499999999999,0.1029999999999999,0.10675,0.1725,0.1775,0.16575,0.0959999999999999,0.04375,0.174,0.0667499999999999,0.7595000000000001,0.0287499999999999,0.06225,0.133,0.0682499999999999,0.0615,0.0852499999999999,0.05375,0.05625,0.3225,0.25475,0.0797499999999999,0.11775,0.0949999999999999,0.15,0.073,0.05625,0.0657499999999999,0.0727499999999999,0.519,0.0544999999999999,0.277,0.09625,0.2355,0.21775,0.0469999999999999,0.04475,0.11275,0.088,0.20375,0.05275,0.03575,0.2867499999999999,0.0534999999999999,0.1545,0.0469999999999999,0.0757499999999999,0.217,0.03175,0.0287499999999999,0.0615,0.0817499999999999,0.10075,0.0157499999999999,0.04525,0.0235,0.0479999999999999,0.0182499999999999
Falling Down (1993),0.95325,0.8674999999999999,0.8440000000000001,0.95325,0.825,0.802,0.802,0.8440000000000001,0.662,0.7995000000000001,0.57625,0.58525,0.72,0.56375,0.7015,0.3735,0.537,0.46075,0.7275,0.426,0.851,0.3115,0.52875,0.4459999999999999,0.154,0.2274999999999999,0.3814999999999999,0.1064999999999999,0.3994999999999999,0.4895,0.29825,0.6565,0.17925,0.485,0.6995,0.3482499999999999,0.15875,0.29325,0.2937499999999999,0.277,0.4865,0.17625,0.4165,0.26925,0.3375,0.32625,0.268,0.24975,0.4085,0.217,0.17975,0.2967499999999999,0.086,0.1355,0.4529999999999999,0.253,0.38975,0.2917499999999999,0.3279999999999999,0.0802499999999999,0.09625,0.69325,0.1785,0.261,0.2334999999999999,0.1745,0.2744999999999999,0.1397499999999999,0.3335,0.1325,0.1377499999999999,0.083,0.12075,0.3037499999999999,0.58425,0.1292499999999999,0.1977499999999999,0.123,0.25625,0.261,0.21725,0.1094999999999999,0.1297499999999999,0.11475,0.19,0.10375,0.139,0.18175,0.2604999999999999,0.11325,0.18175,0.9755,0.1569999999999999,0.1275,0.0524999999999999,0.1395,0.04325,0.1094999999999999,0.0752499999999999,0.187,0.0712499999999999,0.2324999999999999,0.09,0.1835,0.24025,0.08675,0.068,0.0394999999999999,0.0737499999999999,0.6155,0.1335,0.53425,0.0974999999999999,0.21825,0.1024999999999999,0.1119999999999999,0.09075,0.0414999999999999,0.06175,0.1139999999999999,0.14525,0.2025,0.11275,0.09625,0.0394999999999999,0.1365,0.11725,0.0489999999999999,0.1109999999999999,0.1054999999999999,0.549,0.05075,0.1159999999999999,0.0847499999999999,0.0414999999999999,0.0632499999999999,0.04125,0.0857499999999999,0.0605,0.076,0.1064999999999999,0.0514999999999999,0.145,0.093,0.0419999999999999,0.36,0.05475,0.0349999999999999,0.2957499999999999
Yojimbo (1961),0.961,0.97825,0.97825,0.8247500000000001,0.97825,0.97825,0.96575,0.991,0.83575,0.91275,0.96575,0.96275,0.94325,0.7125,0.96275,0.73075,0.58275,0.8082499999999999,0.69825,0.7395,0.808,0.3555,0.21325,0.42225,0.3565,0.48975,0.41625,0.32275,0.2977499999999999,0.2927499999999999,0.35075,0.32175,0.1084999999999999,0.31625,0.35775,0.1317499999999999,0.96275,0.39975,0.24675,0.30025,0.26025,0.209,0.267,0.2867499999999999,0.47175,0.27775,0.3279999999999999,0.3239999999999999,0.2684999999999999,0.1515,0.4515,0.291,0.135,0.51025,0.35,0.37725,0.43825,0.2764999999999999,0.204,0.33875,0.2744999999999999,0.1649999999999999,0.1134999999999999,0.10725,0.2339999999999999,0.63975,0.17575,0.24375,0.1545,0.1937499999999999,0.41425,0.28725,0.3265,0.082,0.32075,0.7015,0.12125,0.1599999999999999,0.2534999999999999,0.11825,0.1877499999999999,0.1564999999999999,0.15675,0.0489999999999999,0.2877499999999999,0.0827499999999999,0.10975,0.0647499999999999,0.154,0.0785,0.05275,0.0702499999999999,0.10475,0.188,0.31475,0.15275,0.496,0.27775,0.16375,0.1877499999999999,0.15375,0.23975,0.0499999999999999,0.05875,0.05275,0.1039999999999999,0.2445,0.1029999999999999,0.1169999999999999,0.0885,0.0752499999999999,0.0825,0.06175,0.0479999999999999,0.0989999999999999,0.0775,0.0787499999999999,0.119,0.076,0.188,0.09525,0.0544999999999999,0.1252499999999999,0.1049999999999999,0.0837499999999999,0.059,0.03075,0.16075,0.1955,0.09,0.0584999999999999,0.0757499999999999,0.05975,0.0534999999999999,0.1119999999999999,0.29425,0.17075,0.0404999999999999,0.04975,0.05975,0.0755,0.0529999999999999,0.0344999999999999,0.0232499999999999,0.0429999999999999,0.014,0.0329999999999999,0.0324999999999999,0.0185
Midnight Run (1988),0.7245,0.76475,0.86975,0.57925,0.86975,0.7549999999999999,0.86975,0.659,0.86975,0.796,0.8512500000000001,0.7015,0.8694999999999999,0.6915,0.43225,0.78375,0.41225,0.8512500000000001,0.79775,0.79775,0.9075,0.43425,0.1775,0.46425,0.4635,0.668,0.8792500000000001,0.4635,0.4395,0.3655,0.247,0.39775,0.7829999999999999,0.4317499999999999,0.634,0.0825,0.1465,0.26825,0.2209999999999999,0.3429999999999999,0.4465,0.16725,0.2314999999999999,0.21725,0.25125,0.31825,0.25,0.172,0.16625,0.2435,0.208,0.25675,0.5765,0.43925,0.16875,0.28925,0.32425,0.2219999999999999,0.21775,0.1825,0.14125,0.2684999999999999,0.21725,0.256,0.1377499999999999,0.24225,0.16125,0.2694999999999999,0.16175,0.2294999999999999,0.1515,0.1977499999999999,0.076,0.0707499999999999,0.7947500000000001,0.0964999999999999,0.1669999999999999,0.651,0.3512499999999999,0.15075,0.10625,0.1292499999999999,0.0657499999999999,0.0319999999999999,0.1704999999999999,0.5425,0.15525,0.806,0.144,0.15725,0.26375,0.4024999999999999,0.09125,0.1402499999999999,0.125,0.17775,0.09075,0.12475,0.1159999999999999,0.10575,0.10075,0.05525,0.20375,0.18675,0.05775,0.0732499999999999,0.2055,0.0999999999999999,0.0579999999999999,0.14375,0.0652499999999999,0.1297499999999999,0.0647499999999999,0.09525,0.061,0.1855,0.0479999999999999,0.0782499999999999,0.08625,0.0697499999999999,0.0832499999999999,0.087,0.16975,0.0989999999999999,0.03375,0.06175,0.082,0.0544999999999999,0.0979999999999999,0.122,0.0675,0.08,0.0817499999999999,0.198,0.0419999999999999,0.04225,0.04175,0.065,0.031,0.05575,0.10475,0.079,0.14225,0.0232499999999999,0.0192499999999999,0.14275,0.0434999999999999,0.0549999999999999,0.04225
Hard-Boiled (Lat sau san taam) (1992),0.91575,0.82375,0.8314999999999999,0.91575,0.8314999999999999,0.804,0.82375,0.9615,0.7155,0.8202499999999999,0.82375,0.6805,0.9825,0.7255,0.6805,0.95425,0.63225,0.5115,0.9825,0.9825,0.472,0.53725,0.514,0.46675,0.31525,0.4805,0.38375,0.3037499999999999,0.37,0.46575,0.44575,0.39575,0.30625,0.3129999999999999,0.3385,0.4955,0.37575,0.35675,0.25225,0.25775,0.36775,0.3565,0.26925,0.261,0.266,0.3615,0.3615,0.3025,0.14075,0.309,0.31475,0.306,0.1265,0.3505,0.3305,0.33075,0.309,0.2495,0.32225,0.16375,0.301,0.2674999999999999,0.15075,0.127,0.28925,0.214,0.201,0.2564999999999999,0.696,0.201,0.144,0.287,0.09475,0.3555,0.1352499999999999,0.3409999999999999,0.1367499999999999,0.26575,0.24875,0.22175,0.1402499999999999,0.1307499999999999,0.10825,0.1375,0.1735,0.2125,0.087,0.4499999999999999,0.1352499999999999,0.10275,0.0915,0.09,0.16425,0.17275,0.288,0.1875,0.191,0.14475,0.16725,0.1885,0.1252499999999999,0.1584999999999999,0.0419999999999999,0.2022499999999999,0.0632499999999999,0.12,0.1257499999999999,0.1659999999999999,0.37975,0.1275,0.068,0.11975,0.085,0.0434999999999999,0.10025,0.1144999999999999,0.0935,0.06075,0.1024999999999999,0.09025,0.0842499999999999,0.1574999999999999,0.1397499999999999,0.1649999999999999,0.08925,0.0785,0.0837499999999999,0.0827499999999999,0.193,0.10625,0.0509999999999999,0.1019999999999999,0.10975,0.06175,0.12425,0.0687499999999999,0.084,0.0217499999999999,0.1614999999999999,0.126,0.0414999999999999,0.067,0.0665,0.0384999999999999,0.023,0.05675,0.067,0.05825,0.0252499999999999
"Boondock Saints, The (2000)",0.969,0.913,0.889,0.99,0.889,0.8875,0.72325,0.8507499999999999,0.889,0.8620000000000001,0.80925,0.59925,0.95625,0.7535000000000001,0.435,0.8145,0.56775,0.549,0.95625,0.95625,0.8360000000000001,0.33025,0.52225,0.651,0.374,0.42925,0.59075,0.374,0.51975,0.3565,0.2867499999999999,0.51275,0.591,0.379,0.5115,0.374,0.11575,0.4725,0.30525,0.3345,0.4455,0.34575,0.30125,0.986,0.268,0.41125,0.3107499999999999,0.37775,0.264,0.44575,0.2804999999999999,0.3745,0.1124999999999999,0.1297499999999999,0.23425,0.2284999999999999,0.3195,0.2375,0.62175,0.1905,0.1154999999999999,0.11475,0.16525,0.1865,0.8534999999999999,0.1014999999999999,0.1967499999999999,0.1947499999999999,0.2194999999999999,0.3077499999999999,0.21625,0.96825,0.22125,0.28125,0.10525,0.0885,0.2022499999999999,0.4595,0.1574999999999999,0.078,0.1149999999999999,0.2115,0.29725,0.4992499999999999,0.1555,0.06225,0.24575,0.43725,0.0939999999999999,0.11725,0.0772499999999999,0.0727499999999999,0.1215,0.0835,0.26325,0.1619999999999999,0.09075,0.067,0.0905,0.1925,0.0559999999999999,0.118,0.0554999999999999,0.087,0.1634999999999999,0.1649999999999999,0.0717499999999999,0.1305,0.1382499999999999,0.0665,0.1714999999999999,0.0787499999999999,0.0939999999999999,0.121,0.1355,0.1275,0.0424999999999999,0.3097499999999999,0.062,0.03675,0.15975,0.11075,0.0685,0.0524999999999999,0.1332499999999999,0.429,0.15375,0.05025,0.1382499999999999,0.08725,0.0549999999999999,0.0765,0.0469999999999999,0.04525,0.0494999999999999,0.068,0.0702499999999999,0.03525,0.54825,0.067,0.0245,0.0832499999999999,0.078,0.08725,0.0632499999999999,0.04825,0.0384999999999999,0.1302499999999999,0.03675
Ghost Dog: The Way of the Samurai (1999),0.92975,0.97175,0.918,0.937,0.45675,0.7717499999999999,0.8242499999999999,0.97175,0.6775,0.88225,0.937,0.918,0.72025,0.713,0.47675,0.7582500000000001,0.7745,0.615,0.7582500000000001,0.7582500000000001,0.8385,0.73475,0.33075,0.4044999999999999,0.7715000000000001,0.70425,0.615,0.7715000000000001,0.366,0.75275,0.33125,0.74575,0.0817499999999999,0.40075,0.645,0.2345,0.26675,0.1907499999999999,0.3035,0.1054999999999999,0.2947499999999999,0.256,0.17875,0.217,0.235,0.4054999999999999,0.30325,0.24825,0.0665,0.31475,0.16025,0.10075,0.06175,0.2624999999999999,0.0785,0.18325,0.2877499999999999,0.20675,0.31975,0.074,0.1295,0.09575,0.1094999999999999,0.22675,0.497,0.17475,0.14075,0.1599999999999999,0.16875,0.16675,0.10675,0.1154999999999999,0.08,0.069,0.17025,0.261,0.8382499999999999,0.1965,0.1569999999999999,0.09325,0.23575,0.0905,0.06125,0.0727499999999999,0.2654999999999999,0.05475,0.0772499999999999,0.0682499999999999,0.154,0.0835,0.15075,0.0802499999999999,0.146,0.10875,0.05675,0.1599999999999999,0.10275,0.05475,0.08775,0.12025,0.0677499999999999,0.1255,0.0419999999999999,0.0722499999999999,0.1054999999999999,0.92725,0.11875,0.17425,0.1367499999999999,0.0697499999999999,0.0735,0.17025,0.0652499999999999,0.04625,0.09975,0.05575,0.04725,0.0489999999999999,0.0484999999999999,0.0797499999999999,0.089,0.0474999999999999,0.0615,0.0499999999999999,0.069,0.0782499999999999,0.0479999999999999,0.14875,0.0625,0.1024999999999999,0.0885,0.02975,0.24,0.0494999999999999,0.04925,0.075,0.0805,0.0424999999999999,0.064,0.05225,0.04625,0.06,0.0845,0.028,0.0282499999999999,0.0534999999999999,0.0509999999999999,0.026,0.017
Dog Day Afternoon (1975),0.977,0.977,0.977,0.96025,0.95825,0.95825,0.8634999999999999,0.8634999999999999,0.9485,0.8452500000000001,0.916,0.8634999999999999,0.5375,0.95075,0.8634999999999999,0.4549999999999999,0.62975,0.8185,0.4549999999999999,0.4549999999999999,0.72125,0.4569999999999999,0.49,0.484,0.3087499999999999,0.39875,0.4589999999999999,0.3087499999999999,0.25775,0.3934999999999999,0.66525,0.3065,0.5945,0.28,0.383,0.25175,0.25,0.22175,0.24275,0.31975,0.4385,0.2847499999999999,0.37625,0.74925,0.25625,0.27175,0.31725,0.36875,0.3774999999999999,0.1704999999999999,0.3087499999999999,0.345,0.21425,0.15525,0.22175,0.3824999999999999,0.28,0.1877499999999999,0.271,0.24975,0.21775,0.3455,0.4247499999999999,0.21525,0.6995,0.30725,0.279,0.205,0.4145,0.1877499999999999,0.2794999999999999,0.2817499999999999,0.10825,0.3155,0.24775,0.088,0.31,0.177,0.24075,0.302,0.155,0.1302499999999999,0.05475,0.0292499999999999,0.2817499999999999,0.2694999999999999,0.1262499999999999,0.26125,0.0762499999999999,0.138,0.8512500000000001,0.1069999999999999,0.15875,0.1957499999999999,0.1395,0.1322499999999999,0.0762499999999999,0.15675,0.2744999999999999,0.121,0.1415,0.4915,0.2514999999999999,0.16125,0.1322499999999999,0.10075,0.2405,0.0772499999999999,0.0979999999999999,0.1084999999999999,0.0772499999999999,0.1089999999999999,0.1589999999999999,0.11525,0.12325,0.134,0.11525,0.06125,0.0727499999999999,0.0795,0.47375,0.16925,0.12325,0.075,0.0762499999999999,0.0797499999999999,0.0605,0.04625,0.1014999999999999,0.0915,0.1195,0.14425,0.1185,0.1009999999999999,0.0964999999999999,0.093,0.0247499999999999,0.1252499999999999,0.10775,0.0792499999999999,0.0409999999999999,0.08975,0.089,0.2365,0.0215,0.0379999999999999,0.0549999999999999,0.021,0.03975
"Taking of Pelham One Two Three, The (1974)",0.98825,0.98825,0.98825,0.88775,0.84125,0.7762500000000001,0.8532500000000001,0.8532500000000001,0.90125,0.8640000000000001,0.7809999999999999,0.75475,0.8342499999999999,0.6325,0.75475,0.8342499999999999,0.90125,0.8207500000000001,0.65475,0.65475,0.3864999999999999,0.7595000000000001,0.3229999999999999,0.4419999999999999,0.3615,0.3399999999999999,0.8207500000000001,0.3315,0.649,0.28925,0.3465,0.29425,0.6455,0.43325,0.28525,0.1255,0.2574999999999999,0.31525,0.16575,0.21975,0.518,0.3399999999999999,0.34275,0.18725,0.245,0.3725,0.3355,0.373,0.3429999999999999,0.24125,0.2495,0.24625,0.3425,0.3522499999999999,0.3635,0.1327499999999999,0.295,0.258,0.3149999999999999,0.16675,0.10725,0.279,0.57425,0.1654999999999999,0.1362499999999999,0.18475,0.2815,0.21125,0.28125,0.1745,0.179,0.1134999999999999,0.1694999999999999,0.2017499999999999,0.2224999999999999,0.2405,0.38825,0.23675,0.2334999999999999,0.3642499999999999,0.0715,0.11225,0.1267499999999999,0.0444999999999999,0.08675,0.381,0.14275,0.2209999999999999,0.1654999999999999,0.17075,0.94175,0.1215,0.14825,0.293,0.0837499999999999,0.17575,0.0484999999999999,0.22275,0.11525,0.202,0.129,0.0564999999999999,0.199,0.1084999999999999,0.1877499999999999,0.0672499999999999,0.11875,0.0999999999999999,0.134,0.1674999999999999,0.09625,0.3562499999999999,0.189,0.0925,0.1402499999999999,0.1902499999999999,0.15525,0.05975,0.0627499999999999,0.20525,0.03675,0.17325,0.146,0.1997499999999999,0.04075,0.1139999999999999,0.0752499999999999,0.08975,0.2614999999999999,0.0765,0.188,0.09525,0.10225,0.203,0.093,0.03975,0.0265,0.2319999999999999,0.0464999999999999,0.0842499999999999,0.04525,0.15225,0.10775,0.0379999999999999,0.4675,0.05875,0.18325,0.0399999999999999,0.0277499999999999
Misery (1990),0.98375,0.98375,0.98375,0.813,0.96175,0.904,0.8847499999999999,0.60625,0.90125,0.8222499999999999,0.61275,0.482,0.54625,0.64325,0.55775,0.5005,0.8819999999999999,0.61275,0.3834999999999999,0.2794999999999999,0.69775,0.9845,0.5105,0.4649999999999999,0.1897499999999999,0.3682499999999999,0.502,0.185,0.3834999999999999,0.4625,0.4449999999999999,0.39225,0.50475,0.574,0.44925,0.31575,0.2025,0.3622499999999999,0.21875,0.2815,0.3944999999999999,0.2837499999999999,0.264,0.22175,0.24975,0.45375,0.368,0.406,0.142,0.414,0.2027499999999999,0.1584999999999999,0.086,0.3149999999999999,0.612,0.26725,0.3725,0.27575,0.1917499999999999,0.24825,0.18225,0.21025,0.33075,0.84125,0.24075,0.40475,0.39325,0.34225,0.49075,0.22725,0.2339999999999999,0.1262499999999999,0.088,0.3319999999999999,0.4955,0.0847499999999999,0.16875,0.1995,0.1887499999999999,0.3924999999999999,0.09675,0.16075,0.11175,0.06,0.11225,0.272,0.1679999999999999,0.1669999999999999,0.10075,0.1425,0.21475,0.0855,0.1714999999999999,0.31975,0.0675,0.124,0.0752499999999999,0.0712499999999999,0.076,0.1977499999999999,0.10725,0.0745,0.1725,0.17425,0.0715,0.0615,0.0484999999999999,0.0419999999999999,0.05275,0.1255,0.1154999999999999,0.0905,0.10425,0.0954999999999999,0.17725,0.0677499999999999,0.05825,0.05775,0.0554999999999999,0.0655,0.1357499999999999,0.0865,0.20575,0.12025,0.121,0.064,0.1064999999999999,0.0529999999999999,0.0875,0.0949999999999999,0.062,0.0499999999999999,0.17375,0.04375,0.04725,0.0484999999999999,0.0364999999999999,0.1099999999999999,0.05125,0.0504999999999999,0.184,0.11425,0.191,0.0949999999999999,0.0285,0.1034999999999999,0.0675,0.05275,0.0292499999999999
For a Few Dollars More (Per qualche dollaro in più) (1965),0.91775,0.97975,0.97975,0.8692500000000001,0.97975,0.97975,0.93725,0.93725,0.8779999999999999,0.8640000000000001,0.93725,0.689,0.764,0.7325,0.689,0.7375,0.4167499999999999,0.936,0.764,0.764,0.6305,0.4449999999999999,0.411,0.433,0.68675,0.56875,0.4225,0.48875,0.483,0.717,0.747,0.3279999999999999,0.173,0.4449999999999999,0.3165,0.3065,0.3605,0.33875,0.3095,0.3015,0.4615,0.276,0.33625,0.28925,0.23325,0.2887499999999999,0.3722499999999999,0.7295,0.2209999999999999,0.205,0.30825,0.3632499999999999,0.1795,0.4065,0.22175,0.1885,0.25975,0.1965,0.22475,0.2194999999999999,0.2634999999999999,0.3275,0.1915,0.193,0.16925,0.2229999999999999,0.25875,0.1569999999999999,0.25925,0.1785,0.638,0.22725,0.1765,0.1315,0.1902499999999999,0.195,0.18575,0.1589999999999999,0.2594999999999999,0.16625,0.1307499999999999,0.12075,0.062,0.0429999999999999,0.3369999999999999,0.279,0.10625,0.348,0.1614999999999999,0.0895,0.10825,0.1139999999999999,0.1235,0.178,0.11125,0.16025,0.83775,0.6265,0.298,0.1639999999999999,0.1315,0.1475,0.16875,0.50025,0.0579999999999999,0.10875,0.25325,0.0954999999999999,0.1649999999999999,0.09,0.0727499999999999,0.0632499999999999,0.17375,0.04325,0.1624999999999999,0.132,0.1059999999999999,0.0935,0.0665,0.21025,0.1395,0.11675,0.1297499999999999,0.11625,0.0544999999999999,0.0489999999999999,0.0404999999999999,0.064,0.2714999999999999,0.0825,0.1004999999999999,0.08675,0.04825,0.1639999999999999,0.0677499999999999,0.0635,0.0454999999999999,0.062,0.0484999999999999,0.0852499999999999,0.05875,0.0564999999999999,0.14525,0.0265,0.04325,0.0509999999999999,0.0459999999999999,0.0235,0.022
