movieId,period piece,adaptation,weird,good,culture clash,original,melancholic,runaway,drama,betrayal,british,greed,mentor,independent film,light,dialogue,catastrophe,drinking,vengeance,life philosophy,pornography,fantasy world,prejudice,transformation,unlikely friendships,not funny,childhood,1930s,women,chase,predictable,life & death,family,sexy,writers,very funny,teen movie,quirky,creativity,fun movie,queer,islam,fight scenes,dysfunctional family,sacrifice,death,divorce,nudity (full frontal - brief),first contact,absurd,surveillance,underrated,film noir,weapons,farce,irish accent,doctors,multiple storylines,alter ego,classic car,wartime,bollywood,interracial romance,hotel,computer animation,good music,stereotypes,censorship,immortality,small town,notable nudity,pulp,indians,memory,hospital,blindness,too long,ensemble cast,alternate history,made for tv,fashion,dreams,mad scientist,california,island,simple,awesome soundtrack,brothers,atheism,nudity (topless - brief),wine,new jersey,road movie,camp,nudity (rear),addiction,directorial debut,adoption,prison,internet,french,wilderness,new york city,survival,tokyo,best of 2005,australia,stand-up comedy,rebellion,lawyer,russian,robert downey jr,father daughter relationship,race,workplace,stoner movie,hunting,potential oscar nom,god,radio,no plot,prostitution,cancer,texas,single father,unlikeable characters,san francisco,foul language,kick-butt women,goth,shopping,finnish,desert,80s,kidnapping,hip hop,ghosts/afterlife,remake,oil,snakes,too short,graphic novel,trilogy,time,reality tv,homeless,documentary,los angeles,buddy movie
Carmen (1984),0.3784999999999999,0.66,0.6805,0.56575,0.7617499999999999,0.54825,0.6805,0.7617499999999999,0.7617499999999999,0.7617499999999999,0.123,0.44825,0.372,0.406,0.33025,0.47275,0.4439999999999999,0.33025,0.3055,0.23325,0.496,0.288,0.3035,0.30525,0.1295,0.3472499999999999,0.1355,0.3682499999999999,0.281,0.2309999999999999,0.28525,0.14375,0.17275,0.622,0.2125,0.203,0.1252499999999999,0.1664999999999999,0.287,0.4645,0.196,0.0847499999999999,0.2334999999999999,0.177,0.1659999999999999,0.22025,0.10825,0.31675,0.2075,0.1357499999999999,0.11975,0.17725,0.11975,0.16025,0.2264999999999999,0.24275,0.0852499999999999,0.1235,0.1009999999999999,0.1815,0.09875,0.3462499999999999,0.21425,0.17325,0.176,0.6275,0.0745,0.17875,0.0847499999999999,0.1215,0.3085,0.12225,0.213,0.09775,0.089,0.12425,0.1614999999999999,0.05925,0.0805,0.3249999999999999,0.04925,0.1074999999999999,0.11525,0.073,0.0785,0.0727499999999999,0.1084999999999999,0.18325,0.09025,0.1312499999999999,0.0319999999999999,0.067,0.11625,0.073,0.1382499999999999,0.092,0.0702499999999999,0.04375,0.0865,0.07,0.0807499999999999,0.2005,0.074,0.0747499999999999,0.0655,0.124,0.05025,0.0792499999999999,0.0252499999999999,0.06025,0.04125,0.10425,0.0755,0.03275,0.0735,0.092,0.0672499999999999,0.0509999999999999,0.10525,0.071,0.0969999999999999,0.04275,0.0685,0.06175,0.0374999999999999,0.0255,0.04225,0.05725,0.04975,0.0549999999999999,0.0182499999999999,0.0245,0.03375,0.0667499999999999,0.0379999999999999,0.0979999999999999,0.0469999999999999,0.0364999999999999,0.076,0.10525,0.10225,0.16475,0.0265,0.04725,0.03075,0.04275,0.0319999999999999,0.0257499999999999,0.0369999999999999
Howards End (1992),0.9635,0.92025,0.7597499999999999,0.7597499999999999,0.928,0.61225,0.92425,0.618,0.928,0.56775,0.8194999999999999,0.72525,0.516,0.4555,0.48275,0.50575,0.4895,0.4555,0.26175,0.34475,0.236,0.25875,0.1975,0.3595,0.285,0.3275,0.21075,0.24475,0.305,0.3219999999999999,0.241,0.177,0.4825,0.1709999999999999,0.32975,0.20875,0.10925,0.2475,0.279,0.139,0.1639999999999999,0.177,0.1725,0.57625,0.1377499999999999,0.299,0.32175,0.1845,0.3055,0.20925,0.1907499999999999,0.21025,0.15025,0.1285,0.1262499999999999,0.11475,0.1574999999999999,0.189,0.10075,0.1382499999999999,0.1895,0.081,0.12475,0.20725,0.131,0.175,0.075,0.09175,0.0429999999999999,0.10525,0.17625,0.1134999999999999,0.1024999999999999,0.10975,0.10875,0.122,0.16275,0.60575,0.09225,0.0747499999999999,0.1255,0.1009999999999999,0.0595,0.074,0.079,0.1114999999999999,0.09025,0.185,0.0685,0.071,0.1955,0.0627499999999999,0.16375,0.0474999999999999,0.0615,0.0692499999999999,0.0905,0.153,0.0915,0.0682499999999999,0.10925,0.1574999999999999,0.064,0.0772499999999999,0.084,0.1372499999999999,0.05925,0.0637499999999999,0.065,0.1079999999999999,0.05225,0.0554999999999999,0.09,0.0742499999999999,0.0939999999999999,0.0682499999999999,0.04775,0.08825,0.0344999999999999,0.0697499999999999,0.14675,0.05725,0.0645,0.0444999999999999,0.06,0.062,0.06175,0.03225,0.0574999999999999,0.021,0.1099999999999999,0.0267499999999999,0.0692499999999999,0.0275,0.0469999999999999,0.0389999999999999,0.04675,0.0135,0.198,0.03225,0.0212499999999999,0.017,0.05625,0.0267499999999999,0.04425,0.0474999999999999,0.0277499999999999,0.0235,0.0237499999999999
Beautiful People (1999),0.911,0.3655,0.4885,0.41825,0.502,0.68375,0.39225,0.4197499999999999,0.3635,0.3715,0.95525,0.29525,0.4415,0.8142499999999999,0.45125,0.2965,0.431,0.33875,0.25075,0.27975,0.2835,0.4265,0.57275,0.2005,0.22275,0.2967499999999999,0.22675,0.132,0.12275,0.1882499999999999,0.38,0.22125,0.3027499999999999,0.10425,0.2329999999999999,0.4429999999999999,0.1059999999999999,0.4885,0.15575,0.1887499999999999,0.245,0.3645,0.20925,0.3555,0.17225,0.1415,0.0994999999999999,0.17975,0.21825,0.1997499999999999,0.195,0.12475,0.09425,0.0979999999999999,0.1275,0.26075,0.24875,0.52925,0.12025,0.1589999999999999,0.52225,0.1912499999999999,0.17275,0.10525,0.14125,0.10875,0.3505,0.0655,0.03425,0.1584999999999999,0.15475,0.1674999999999999,0.089,0.0935,0.37825,0.2564999999999999,0.0655,0.52575,0.0805,0.0464999999999999,0.0277499999999999,0.10275,0.0777499999999999,0.03675,0.085,0.059,0.10875,0.123,0.1029999999999999,0.0802499999999999,0.03975,0.0722499999999999,0.11175,0.1149999999999999,0.03525,0.25775,0.10175,0.15375,0.0807499999999999,0.05975,0.06075,0.0765,0.0384999999999999,0.0429999999999999,0.1215,0.1937499999999999,0.262,0.088,0.1307499999999999,0.0165,0.09925,0.03175,0.1034999999999999,0.0655,0.0667499999999999,0.11475,0.0257499999999999,0.05425,0.06075,0.09675,0.0752499999999999,0.04775,0.04475,0.0424999999999999,0.0832499999999999,0.0369999999999999,0.03975,0.03575,0.06075,0.05675,0.022,0.0692499999999999,0.0344999999999999,0.03175,0.0554999999999999,0.10325,0.0514999999999999,0.0177499999999999,0.0295,0.0319999999999999,0.131,0.04975,0.06125,0.03375,0.0384999999999999,0.0707499999999999,0.2825,0.0102499999999999,0.0225
Captain Horatio Hornblower R.N. (1951),0.95475,0.8427500000000001,0.483,0.72075,0.6925,0.636,0.51625,0.67,0.484,0.4905,0.95475,0.387,0.5325,0.9125,0.67,0.43,0.4307499999999999,0.4237499999999999,0.3515,0.40175,0.18475,0.527,0.5325,0.3934999999999999,0.23725,0.3339999999999999,0.44575,0.1265,0.184,0.54275,0.43,0.4715,0.24825,0.1569999999999999,0.16975,0.211,0.129,0.1955,0.22025,0.6255,0.1902499999999999,0.287,0.52775,0.1375,0.5325,0.39025,0.2875,0.11125,0.282,0.291,0.45425,0.2754999999999999,0.21525,0.60975,0.2,0.12325,0.23975,0.1119999999999999,0.17725,0.25225,0.9125,0.1074999999999999,0.15175,0.217,0.1545,0.1402499999999999,0.1659999999999999,0.2835,0.141,0.09325,0.0895,0.23975,0.05475,0.22925,0.1624999999999999,0.16725,0.14725,0.0384999999999999,0.0959999999999999,0.1257499999999999,0.47575,0.08675,0.14425,0.05525,0.25025,0.1915,0.1252499999999999,0.1555,0.0479999999999999,0.0404999999999999,0.1267499999999999,0.0697499999999999,0.1029999999999999,0.1584999999999999,0.0707499999999999,0.0627499999999999,0.1074999999999999,0.13,0.17925,0.08875,0.35575,0.2007499999999999,0.03925,0.121,0.1124999999999999,0.266,0.09825,0.0687499999999999,0.1295,0.0212499999999999,0.17225,0.05125,0.084,0.08825,0.05475,0.0605,0.0802499999999999,0.0865,0.03,0.1154999999999999,0.073,0.059,0.03025,0.04625,0.0544999999999999,0.09575,0.0777499999999999,0.0409999999999999,0.05425,0.0329999999999999,0.0579999999999999,0.1129999999999999,0.22575,0.05975,0.14825,0.0245,0.1019999999999999,0.0569999999999999,0.10475,0.124,0.1074999999999999,0.0187499999999999,0.26225,0.138,0.0287499999999999,0.0354999999999999,0.0292499999999999,0.0142499999999999,0.0439999999999999
Funny Bones (1995),0.8625,0.32575,0.4742499999999999,0.4475,0.4475,0.66325,0.4155,0.4137499999999999,0.4975,0.47075,0.8625,0.408,0.4525,0.32125,0.45825,0.2754999999999999,0.413,0.32125,0.2504999999999999,0.23775,0.1405,0.33875,0.14325,0.27625,0.1659999999999999,0.21725,0.37775,0.09025,0.1009999999999999,0.3065,0.1882499999999999,0.192,0.1629999999999999,0.11325,0.0984999999999999,0.8640000000000001,0.1555,0.4335,0.3682499999999999,0.2395,0.186,0.142,0.15325,0.73075,0.0815,0.2314999999999999,0.0765,0.16225,0.1704999999999999,0.32775,0.269,0.3722499999999999,0.0855,0.1154999999999999,0.596,0.12325,0.1277499999999999,0.12075,0.0984999999999999,0.1079999999999999,0.073,0.1262499999999999,0.0772499999999999,0.12,0.11325,0.11325,0.0797499999999999,0.02975,0.3259999999999999,0.1674999999999999,0.11725,0.1257499999999999,0.13,0.09425,0.1215,0.09575,0.0702499999999999,0.26425,0.0994999999999999,0.0655,0.0267499999999999,0.124,0.05975,0.04975,0.0765,0.0534999999999999,0.081,0.2345,0.0682499999999999,0.04625,0.05725,0.124,0.077,0.0695,0.0519999999999999,0.10175,0.08825,0.10025,0.0935,0.06225,0.0797499999999999,0.0399999999999999,0.04825,0.04075,0.17625,0.0212499999999999,0.0792499999999999,0.31,0.141,0.0285,0.1322499999999999,0.0939999999999999,0.12,0.10475,0.03925,0.12375,0.0282499999999999,0.0454999999999999,0.0429999999999999,0.152,0.09225,0.0419999999999999,0.08,0.031,0.0424999999999999,0.0394999999999999,0.0215,0.03,0.03275,0.03125,0.0287499999999999,0.023,0.0354999999999999,0.03925,0.0697499999999999,0.0677499999999999,0.06025,0.0115,0.0354999999999999,0.0252499999999999,0.0237499999999999,0.0314999999999999,0.0409999999999999,0.04475,0.021,0.0717499999999999,0.0262499999999999,0.0075,0.064
Lord of the Flies (1963),0.30925,0.9805,0.9555,0.57025,0.71625,0.76925,0.9395,0.64325,0.71625,0.4802499999999999,0.485,0.60425,0.5155,0.664,0.5065,0.9555,0.427,0.664,0.6045,0.3129999999999999,0.42125,0.44975,0.3259999999999999,0.4235,0.2199999999999999,0.30625,0.571,0.257,0.12375,0.2634999999999999,0.23975,0.5005,0.31325,0.1225,0.2002499999999999,0.2867499999999999,0.44075,0.24125,0.32425,0.1962499999999999,0.1902499999999999,0.37625,0.23975,0.15375,0.2314999999999999,0.4107499999999999,0.05275,0.2917499999999999,0.23725,0.33875,0.2165,0.1845,0.664,0.2664999999999999,0.14875,0.15575,0.1252499999999999,0.199,0.3395,0.25325,0.373,0.09475,0.04125,0.1175,0.31325,0.09275,0.1315,0.2289999999999999,0.09675,0.1205,0.0827499999999999,0.1644999999999999,0.1089999999999999,0.145,0.1475,0.10175,0.17875,0.20775,0.11625,0.10975,0.0424999999999999,0.149,0.1475,0.133,0.8287500000000001,0.18375,0.0827499999999999,0.0979999999999999,0.10925,0.11425,0.0374999999999999,0.1024999999999999,0.09075,0.24725,0.0662499999999999,0.10275,0.15425,0.0969999999999999,0.0832499999999999,0.0747499999999999,0.0705,0.2027499999999999,0.0514999999999999,0.3675,0.0969999999999999,0.1785,0.0349999999999999,0.0775,0.22975,0.05025,0.05625,0.065,0.0364999999999999,0.073,0.10125,0.22125,0.3239999999999999,0.0645,0.10925,0.03375,0.04475,0.05525,0.03925,0.05175,0.0227499999999999,0.0662499999999999,0.03125,0.076,0.0489999999999999,0.068,0.0339999999999999,0.05025,0.2314999999999999,0.0825,0.05525,0.0857499999999999,0.0364999999999999,0.082,0.0282499999999999,0.09325,0.03175,0.1154999999999999,0.07,0.05025,0.05975,0.0745,0.05575,0.0265,0.0389999999999999
Up at the Villa (2000),0.959,0.6135,0.44825,0.88775,0.5185,0.68825,0.52225,0.40825,0.6955,0.51975,0.6635,0.506,0.4842499999999999,0.51925,0.3339999999999999,0.567,0.5035,0.3379999999999999,0.3225,0.25625,0.399,0.4285,0.14075,0.1905,0.255,0.362,0.14275,0.60775,0.3685,0.33075,0.67075,0.40625,0.3672499999999999,0.38425,0.363,0.262,0.5005,0.3149999999999999,0.119,0.436,0.18525,0.2284999999999999,0.212,0.18225,0.21075,0.196,0.64925,0.1987499999999999,0.23775,0.137,0.16375,0.24225,0.08725,0.2405,0.29325,0.23675,0.2015,0.49775,0.12175,0.1614999999999999,0.555,0.6485,0.33675,0.2734999999999999,0.1755,0.0745,0.49575,0.0554999999999999,0.063,0.09325,0.38975,0.20425,0.12025,0.0979999999999999,0.156,0.1287499999999999,0.21025,0.1385,0.1415,0.0735,0.072,0.142,0.081,0.1574999999999999,0.20325,0.1225,0.076,0.11025,0.153,0.3209999999999999,0.25175,0.1965,0.1004999999999999,0.09275,0.201,0.0687499999999999,0.1019999999999999,0.0439999999999999,0.088,0.12475,0.0725,0.0875,0.0805,0.11775,0.0647499999999999,0.1059999999999999,0.05975,0.0785,0.05625,0.16425,0.10925,0.213,0.03425,0.03625,0.1049999999999999,0.09275,0.133,0.145,0.09375,0.1405,0.077,0.05825,0.0695,0.084,0.04525,0.2254999999999999,0.0737499999999999,0.14325,0.0672499999999999,0.0359999999999999,0.14325,0.0195,0.08675,0.0742499999999999,0.0762499999999999,0.0777499999999999,0.0479999999999999,0.0974999999999999,0.0429999999999999,0.0255,0.33075,0.0569999999999999,0.03625,0.03775,0.0464999999999999,0.0334999999999999,0.05125,0.1004999999999999,0.0529999999999999
Hamlet (2000),0.4579999999999999,0.8015000000000001,0.6275,0.6275,0.6275,0.72375,0.51025,0.6275,0.6275,0.54875,0.191,0.6275,0.42725,0.6865,0.3595,0.74375,0.44275,0.6275,0.36375,0.235,0.3834999999999999,0.2837499999999999,0.26,0.4355,0.1609999999999999,0.32675,0.1599999999999999,0.14225,0.1877499999999999,0.20775,0.3924999999999999,0.212,0.13,0.304,0.21525,0.22625,0.18075,0.22575,0.49575,0.1392499999999999,0.21225,0.12075,0.347,0.24175,0.1367499999999999,0.3542499999999999,0.2825,0.24325,0.2905,0.238,0.37,0.189,0.154,0.26725,0.11025,0.25125,0.2375,0.15975,0.21625,0.14125,0.0524999999999999,0.1124999999999999,0.1609999999999999,0.23475,0.15975,0.0737499999999999,0.12375,0.2324999999999999,0.18025,0.077,0.1039999999999999,0.12475,0.0757499999999999,0.11375,0.09375,0.1215,0.081,0.2155,0.16375,0.1114999999999999,0.0785,0.09125,0.11075,0.0682499999999999,0.0835,0.076,0.10325,0.0792499999999999,0.0837499999999999,0.05525,0.1195,0.11325,0.0519999999999999,0.0817499999999999,0.0464999999999999,0.09375,0.118,0.12325,0.0732499999999999,0.136,0.04125,0.0579999999999999,0.3605,0.0767499999999999,0.0765,0.14575,0.03625,0.1535,0.08675,0.04525,0.03975,0.1009999999999999,0.08625,0.05075,0.10775,0.0715,0.0292499999999999,0.03625,0.1435,0.04975,0.0569999999999999,0.03925,0.03525,0.0459999999999999,0.0524999999999999,0.0755,0.0494999999999999,0.063,0.10925,0.05525,0.0287499999999999,0.0807499999999999,0.03175,0.0399999999999999,0.0282499999999999,0.08,0.0574999999999999,0.074,0.0329999999999999,0.0469999999999999,0.0449999999999999,0.0692499999999999,0.0354999999999999,0.03,0.0652499999999999,0.0295,0.028,0.0474999999999999,0.0324999999999999
Romeo and Juliet (1968),0.58975,0.74,0.93625,0.945,0.93625,0.70225,0.67475,0.93625,0.93625,0.62125,0.351,0.93625,0.51325,0.93625,0.57025,0.66775,0.4449999999999999,0.93625,0.3974999999999999,0.32125,0.3502499999999999,0.20525,0.3475,0.413,0.33225,0.3545,0.266,0.178,0.249,0.213,0.21225,0.3555,0.279,0.27575,0.1594999999999999,0.2105,0.2319999999999999,0.149,0.2204999999999999,0.299,0.25775,0.1855,0.33675,0.1902499999999999,0.183,0.3595,0.25,0.30625,0.18675,0.14575,0.1885,0.14125,0.1252499999999999,0.22425,0.0802499999999999,0.4044999999999999,0.1119999999999999,0.17375,0.124,0.15775,0.0765,0.2065,0.2985,0.10575,0.1377499999999999,0.143,0.14925,0.18075,0.397,0.0802499999999999,0.3125,0.1119999999999999,0.15525,0.09075,0.10925,0.1175,0.1059999999999999,0.062,0.155,0.15475,0.06225,0.09675,0.0885,0.118,0.08875,0.1505,0.143,0.1397499999999999,0.09525,0.31875,0.0635,0.0925,0.06175,0.08825,0.077,0.0529999999999999,0.0915,0.0782499999999999,0.0695,0.0745,0.0444999999999999,0.084,0.247,0.0835,0.075,0.0747499999999999,0.0765,0.0842499999999999,0.1629999999999999,0.05075,0.05425,0.05025,0.0554999999999999,0.0855,0.04875,0.076,0.05375,0.0369999999999999,0.1044999999999999,0.06,0.0404999999999999,0.0319999999999999,0.1277499999999999,0.06,0.04625,0.0339999999999999,0.0409999999999999,0.175,0.0735,0.04475,0.019,0.0275,0.05625,0.05525,0.03725,0.05375,0.03575,0.03925,0.03375,0.1024999999999999,0.061,0.03625,0.0339999999999999,0.0672499999999999,0.0394999999999999,0.0265,0.027,0.0227499999999999,0.0212499999999999
Hamlet (1990),0.561,0.835,0.8492500000000001,0.8492500000000001,0.8879999999999999,0.8062499999999999,0.56075,0.8492500000000001,0.8492500000000001,0.7782500000000001,0.561,0.8492500000000001,0.68675,0.8492500000000001,0.47875,0.73,0.50475,0.8492500000000001,0.59775,0.2985,0.3535,0.2734999999999999,0.274,0.39625,0.3315,0.3339999999999999,0.2847499999999999,0.1982499999999999,0.211,0.273,0.24,0.32175,0.2945,0.40625,0.2,0.26975,0.1962499999999999,0.2219999999999999,0.3155,0.38725,0.22125,0.2155,0.38625,0.3462499999999999,0.4305,0.348,0.2804999999999999,0.3532499999999999,0.239,0.2209999999999999,0.3209999999999999,0.278,0.24375,0.32425,0.1094999999999999,0.10925,0.23475,0.1975,0.3572499999999999,0.173,0.0832499999999999,0.0722499999999999,0.15625,0.10425,0.1877499999999999,0.1362499999999999,0.2065,0.2405,0.1855,0.0959999999999999,0.193,0.2957499999999999,0.1282499999999999,0.0815,0.133,0.15475,0.14475,0.10775,0.28025,0.143,0.05475,0.0895,0.133,0.09725,0.10375,0.121,0.14775,0.15,0.1425,0.1659999999999999,0.0579999999999999,0.1079999999999999,0.05975,0.09075,0.1119999999999999,0.10775,0.1555,0.1195,0.086,0.10525,0.0449999999999999,0.10775,0.0665,0.09175,0.0905,0.11775,0.09775,0.0817499999999999,0.123,0.0827499999999999,0.04275,0.4705,0.1272499999999999,0.0795,0.09225,0.0715,0.04675,0.0675,0.1775,0.1164999999999999,0.0657499999999999,0.0334999999999999,0.0757499999999999,0.0685,0.11775,0.10825,0.067,0.18,0.088,0.09475,0.022,0.03075,0.05925,0.0792499999999999,0.04575,0.05275,0.0984999999999999,0.05625,0.03575,0.14475,0.0389999999999999,0.09025,0.0574999999999999,0.04225,0.0615,0.031,0.03875,0.0339999999999999,0.0569999999999999
"Golden Bowl, The (2000)",0.92325,0.8474999999999999,0.39775,0.8374999999999999,0.4265,0.571,0.4775,0.4265,0.8374999999999999,0.55575,0.4137499999999999,0.4975,0.5005,0.1327499999999999,0.4995,0.5085,0.4317499999999999,0.17725,0.282,0.3572499999999999,0.275,0.3085,0.0752499999999999,0.20625,0.20425,0.3715,0.11075,0.10075,0.291,0.239,0.421,0.1395,0.22275,0.16225,0.32075,0.23525,0.16325,0.1845,0.22875,0.1154999999999999,0.1257499999999999,0.09175,0.188,0.34575,0.1654999999999999,0.10275,0.57625,0.11675,0.309,0.12275,0.1169999999999999,0.11275,0.09575,0.15875,0.276,0.1525,0.12175,0.20725,0.1907499999999999,0.14975,0.0717499999999999,0.093,0.066,0.11225,0.139,0.0584999999999999,0.1277499999999999,0.0595,0.0772499999999999,0.0509999999999999,0.1385,0.1654999999999999,0.0627499999999999,0.073,0.1169999999999999,0.08675,0.25475,0.05175,0.0974999999999999,0.0797499999999999,0.2219999999999999,0.0595,0.0969999999999999,0.072,0.0752499999999999,0.17925,0.076,0.0747499999999999,0.04425,0.085,0.17575,0.2987499999999999,0.0765,0.09225,0.0842499999999999,0.05525,0.04925,0.074,0.0707499999999999,0.1039999999999999,0.0865,0.0285,0.1684999999999999,0.05325,0.0647499999999999,0.03475,0.0399999999999999,0.09225,0.026,0.14275,0.0642499999999999,0.0504999999999999,0.031,0.04125,0.24,0.09325,0.0222499999999999,0.0359999999999999,0.0787499999999999,0.027,0.1245,0.04075,0.0364999999999999,0.03325,0.0384999999999999,0.17625,0.17925,0.04075,0.04675,0.0514999999999999,0.1634999999999999,0.0232499999999999,0.04675,0.0324999999999999,0.05775,0.0524999999999999,0.015,0.021,0.0479999999999999,0.0344999999999999,0.0192499999999999,0.0245,0.03625,0.0247499999999999,0.03425,0.028,0.0245,0.02,0.0227499999999999
"House of Mirth, The (2000)",0.95325,0.96225,0.87625,0.50725,0.629,0.71125,0.68375,0.5395,0.629,0.62725,0.359,0.57375,0.37875,0.55875,0.3774999999999999,0.7769999999999999,0.4822499999999999,0.50725,0.2847499999999999,0.22975,0.24375,0.3279999999999999,0.2435,0.3804999999999999,0.16775,0.38325,0.1669999999999999,0.1714999999999999,0.44275,0.3525,0.24725,0.30325,0.1975,0.399,0.38075,0.2185,0.1164999999999999,0.187,0.2334999999999999,0.2284999999999999,0.2415,0.09175,0.24875,0.2817499999999999,0.33025,0.1545,0.22625,0.2135,0.21125,0.16525,0.1059999999999999,0.2045,0.136,0.28425,0.12325,0.0757499999999999,0.1725,0.1305,0.33825,0.22375,0.0677499999999999,0.0775,0.1285,0.17025,0.172,0.0635,0.15225,0.085,0.0994999999999999,0.125,0.0735,0.1387499999999999,0.0459999999999999,0.14575,0.15425,0.1099999999999999,0.2165,0.12125,0.121,0.09225,0.244,0.0842499999999999,0.2035,0.0722499999999999,0.10375,0.1019999999999999,0.09975,0.0787499999999999,0.06025,0.0702499999999999,0.077,0.10875,0.0635,0.0805,0.0795,0.22625,0.0815,0.11775,0.0762499999999999,0.08975,0.04075,0.0785,0.60475,0.145,0.08625,0.09,0.0329999999999999,0.0712499999999999,0.0544999999999999,0.18025,0.0439999999999999,0.063,0.0579999999999999,0.04175,0.181,0.0579999999999999,0.0282499999999999,0.0504999999999999,0.0474999999999999,0.0474999999999999,0.0539999999999999,0.0509999999999999,0.0757499999999999,0.04075,0.0262499999999999,0.31475,0.0364999999999999,0.1164999999999999,0.0534999999999999,0.0642499999999999,0.0652499999999999,0.0217499999999999,0.0379999999999999,0.05375,0.03,0.05375,0.0369999999999999,0.0359999999999999,0.0767499999999999,0.0775,0.04675,0.0277499999999999,0.0464999999999999,0.073,0.05625,0.075,0.028,0.0242499999999999,0.0222499999999999
"Glass Menagerie, The (1987)",0.30025,0.728,0.78175,0.78175,0.8467499999999999,0.66025,0.57625,0.78175,0.8467499999999999,0.69525,0.1679999999999999,0.4895,0.4722499999999999,0.4285,0.573,0.5525,0.413,0.36475,0.1629999999999999,0.3695,0.27,0.1735,0.45825,0.51225,0.38625,0.3189999999999999,0.25675,0.698,0.3395,0.18225,0.308,0.37825,0.15875,0.2405,0.2825,0.2987499999999999,0.2324999999999999,0.3269999999999999,0.25925,0.197,0.3904999999999999,0.20625,0.14375,0.51,0.1925,0.12475,0.217,0.401,0.22075,0.16625,0.081,0.15,0.27825,0.1699999999999999,0.2574999999999999,0.145,0.0905,0.1305,0.2185,0.14675,0.0765,0.218,0.258,0.127,0.25675,0.0632499999999999,0.2269999999999999,0.373,0.274,0.193,0.181,0.124,0.16325,0.1382499999999999,0.0807499999999999,0.0655,0.0469999999999999,0.11975,0.12075,0.08825,0.03525,0.1415,0.1124999999999999,0.0752499999999999,0.0857499999999999,0.0637499999999999,0.14525,0.124,0.1937499999999999,0.0762499999999999,0.1694999999999999,0.16175,0.0692499999999999,0.05475,0.08625,0.154,0.089,0.04975,0.0682499999999999,0.0665,0.0344999999999999,0.03225,0.1435,0.04775,0.0354999999999999,0.17275,0.0275,0.11125,0.0529999999999999,0.0519999999999999,0.0232499999999999,0.20675,0.1362499999999999,0.15225,0.1265,0.065,0.0287499999999999,0.03825,0.08625,0.11125,0.0364999999999999,0.0369999999999999,0.0399999999999999,0.153,0.156,0.0564999999999999,0.05275,0.0404999999999999,0.0685,0.0364999999999999,0.0225,0.04175,0.026,0.04425,0.0195,0.0339999999999999,0.05775,0.0207499999999999,0.0195,0.0237499999999999,0.0235,0.1599999999999999,0.0255,0.0399999999999999,0.0725,0.04075,0.014,0.0132499999999999,0.0265
Vatel (2000),0.952,0.396,0.97775,0.8047500000000001,0.7375,0.81575,0.68675,0.74425,0.74425,0.8382499999999999,0.4665,0.5435,0.5435,0.8382499999999999,0.5655,0.53,0.4385,0.38475,0.505,0.29225,0.417,0.408,0.24975,0.3067499999999999,0.3025,0.39875,0.1882499999999999,0.2085,0.21775,0.209,0.4455,0.44275,0.13,0.1059999999999999,0.29825,0.4725,0.1297499999999999,0.377,0.37825,0.3635,0.21375,0.74425,0.18225,0.1912499999999999,0.49275,0.2774999999999999,0.1084999999999999,0.21275,0.2897499999999999,0.427,0.1169999999999999,0.38975,0.14,0.17875,0.369,0.15875,0.1154999999999999,0.36,0.11525,0.23725,0.15625,0.298,0.04375,0.1629999999999999,0.1574999999999999,0.16175,0.1305,0.2012499999999999,0.0544999999999999,0.1347499999999999,0.09925,0.1282499999999999,0.075,0.155,0.12325,0.16325,0.0807499999999999,0.26825,0.2005,0.0757499999999999,0.1835,0.1245,0.0802499999999999,0.10625,0.0444999999999999,0.1332499999999999,0.16175,0.0974999999999999,0.08725,0.22425,0.7055,0.1345,0.1735,0.0715,0.15675,0.09225,0.15825,0.0682499999999999,0.11525,0.063,0.8454999999999999,0.146,0.05725,0.0632499999999999,0.1835,0.1034999999999999,0.0434999999999999,0.1257499999999999,0.09825,0.081,0.1019999999999999,0.2017499999999999,0.04725,0.0832499999999999,0.04775,0.11825,0.026,0.09825,0.0637499999999999,0.06,0.10625,0.071,0.05675,0.0635,0.03275,0.11675,0.027,0.05325,0.066,0.11375,0.03925,0.018,0.05325,0.03275,0.0782499999999999,0.1014999999999999,0.0389999999999999,0.077,0.0384999999999999,0.0682499999999999,0.0165,0.1387499999999999,0.078,0.0732499999999999,0.0359999999999999,0.0419999999999999,0.0645,0.0379999999999999,0.04875
