movieId,betrayal,runaway,islam,independent film,culture clash,mentor,good,drama,weird,original,period piece,prejudice,greed,catastrophe,melancholic,sacrifice,vengeance,adaptation,dialogue,drinking,predictable,light,life philosophy,life & death,transformation,atheism,fight scenes,first contact,unlikely friendships,chase,not funny,god,wartime,pornography,fantasy world,family,british,death,fun movie,surveillance,indians,very funny,weapons,childhood,nudity (full frontal - brief),women,irish accent,teen movie,doctors,creativity,underrated,survival,dysfunctional family,quirky,censorship,stereotypes,hospital,writers,rebellion,alternate history,1930s,bollywood,classic car,queer,too long,good music,race,computer animation,new jersey,california,absurd,sexy,brothers,alter ego,small town,blindness,internet,multiple storylines,interracial romance,immortality,prison,memory,simple,pulp,made for tv,adoption,lawyer,film noir,island,divorce,road movie,dreams,notable nudity,wilderness,nudity (topless - brief),texas,camp,mad scientist,cancer,hotel,awesome soundtrack,foul language,desert,nudity (rear),farce,addiction,stand-up comedy,radio,australia,russian,tokyo,ensemble cast,workplace,single father,directorial debut,80s,father daughter relationship,hip hop,kidnapping,stoner movie,san francisco,time,oil,new york city,best of 2005,robert downey jr,too short,documentary,potential oscar nom,homeless,finnish,french,remake,hunting,ghosts/afterlife,fashion,graphic novel,reality tv,kick-butt women,wine,snakes,prostitution,trilogy,no plot,los angeles,goth,buddy movie,unlikeable characters,shopping
"Dry White Season, A (1989)",0.90475,0.778,0.569,0.772,0.879,0.7867500000000001,0.569,0.778,0.5845,0.72275,0.4145,0.93875,0.879,0.44125,0.48175,0.772,0.76275,0.3435,0.3005,0.5525,0.3085,0.5525,0.3149999999999999,0.281,0.189,0.2035,0.1882499999999999,0.2239999999999999,0.5185,0.39975,0.351,0.0637499999999999,0.6055,0.3239999999999999,0.3285,0.7685,0.34125,0.74725,0.1485,0.4225,0.3209999999999999,0.49875,0.16025,0.5205,0.488,0.4077499999999999,0.25625,0.63275,0.28025,0.1765,0.22175,0.21375,0.2075,0.2105,0.407,0.3125,0.26175,0.1535,0.15975,0.1785,0.175,0.1139999999999999,0.3025,0.2965,0.1255,0.1285,0.31225,0.20525,0.26675,0.18475,0.181,0.11325,0.188,0.1079999999999999,0.21075,0.395,0.1325,0.11525,0.18625,0.0539999999999999,0.1915,0.0677499999999999,0.0832499999999999,0.1144999999999999,0.03975,0.17475,0.6265,0.1387499999999999,0.0685,0.1099999999999999,0.24225,0.0737499999999999,0.272,0.0765,0.1387499999999999,0.0812499999999999,0.0605,0.0925,0.15475,0.2704999999999999,0.084,0.09775,0.076,0.29525,0.1405,0.1084999999999999,0.05525,0.05175,0.281,0.0964999999999999,0.0692499999999999,0.05525,0.15225,0.254,0.129,0.1144999999999999,0.04725,0.125,0.1302499999999999,0.10125,0.188,0.025,0.0255,0.0464999999999999,0.11475,0.1755,0.0205,0.088,0.177,0.14875,0.0489999999999999,0.05975,0.05275,0.0314999999999999,0.1385,0.0994999999999999,0.0409999999999999,0.0662499999999999,0.1014999999999999,0.0434999999999999,0.0489999999999999,0.1144999999999999,0.04975,0.05975,0.0652499999999999,0.05775,0.0429999999999999,0.0935,0.05625
Romero (1989),0.827,0.827,0.97275,0.905,0.827,0.68375,0.7927500000000001,0.827,0.8174999999999999,0.778,0.562,0.68375,0.8174999999999999,0.644,0.4435,0.68375,0.68675,0.3532499999999999,0.2594999999999999,0.692,0.2524999999999999,0.692,0.213,0.56475,0.515,0.237,0.306,0.2017499999999999,0.4449999999999999,0.22725,0.3429999999999999,0.49875,0.905,0.4375,0.28,0.18175,0.36475,0.7589999999999999,0.1725,0.711,0.174,0.37075,0.16775,0.269,0.34875,0.292,0.39575,0.3179999999999999,0.3309999999999999,0.23775,0.2339999999999999,0.1292499999999999,0.25575,0.1629999999999999,0.27775,0.4439999999999999,0.249,0.1089999999999999,0.3007499999999999,0.083,0.1455,0.4545,0.1337499999999999,0.26325,0.09225,0.14225,0.21875,0.2065,0.1775,0.09575,0.15925,0.15975,0.1962499999999999,0.1397499999999999,0.1355,0.1604999999999999,0.1365,0.2055,0.1109999999999999,0.0439999999999999,0.24675,0.0745,0.09875,0.1262499999999999,0.1805,0.1009999999999999,0.0984999999999999,0.0782499999999999,0.0745,0.0655,0.0637499999999999,0.08925,0.1159999999999999,0.04675,0.0895,0.0715,0.1295,0.063,0.15675,0.0625,0.09025,0.17025,0.0245,0.251,0.0895,0.17675,0.138,0.22525,0.0682499999999999,0.20375,0.05375,0.0625,0.1332499999999999,0.031,0.15275,0.1257499999999999,0.0785,0.255,0.0185,0.2115,0.03775,0.0379999999999999,0.05375,0.0419999999999999,0.1382499999999999,0.0857499999999999,0.075,0.0944999999999999,0.09325,0.0772499999999999,0.09475,0.04725,0.024,0.0157499999999999,0.09675,0.0314999999999999,0.0822499999999999,0.16625,0.062,0.0222499999999999,0.05425,0.0434999999999999,0.04775,0.064,0.018,0.0334999999999999,0.05475,0.0692499999999999,0.024
Black Robe (1991),0.847,0.907,0.907,0.907,0.96125,0.7035,0.54425,0.54725,0.8875,0.7685,0.847,0.7035,0.60125,0.4449999999999999,0.8875,0.7035,0.62925,0.57775,0.5925,0.5925,0.1745,0.2825,0.3552499999999999,0.564,0.3429999999999999,0.9075,0.1785,0.32675,0.25475,0.26375,0.3329999999999999,0.9075,0.22475,0.1935,0.2855,0.16725,0.3117499999999999,0.20475,0.11425,0.12175,0.99225,0.2475,0.2045,0.292,0.269,0.25375,0.2375,0.0787499999999999,0.1262499999999999,0.21025,0.18675,0.3239999999999999,0.1347499999999999,0.2259999999999999,0.32225,0.3037499999999999,0.1357499999999999,0.17225,0.156,0.122,0.1525,0.4265,0.1915,0.15325,0.2075,0.1865,0.0959999999999999,0.1282499999999999,0.0665,0.24225,0.198,0.1825,0.145,0.0745,0.1574999999999999,0.1515,0.063,0.12325,0.30825,0.11675,0.10775,0.14975,0.15,0.10175,0.0705,0.0795,0.0247499999999999,0.1074999999999999,0.155,0.10375,0.26525,0.1365,0.15425,0.8402499999999999,0.11325,0.0787499999999999,0.0672499999999999,0.06025,0.0424999999999999,0.091,0.12475,0.0354999999999999,0.131,0.09425,0.10175,0.04175,0.0767499999999999,0.04525,0.1295,0.10325,0.16425,0.05025,0.063,0.0225,0.0842499999999999,0.02975,0.06025,0.05725,0.05675,0.146,0.04875,0.072,0.09975,0.05175,0.0399999999999999,0.04175,0.0282499999999999,0.0509999999999999,0.2007499999999999,0.0339999999999999,0.0865,0.32475,0.0142499999999999,0.1255,0.0334999999999999,0.03625,0.02975,0.0242499999999999,0.0605,0.0765,0.04525,0.0389999999999999,0.0359999999999999,0.088,0.0389999999999999,0.0324999999999999,0.0454999999999999,0.025,0.0187499999999999
Not Without My Daughter (1991),0.46025,0.60925,0.99775,0.56225,0.8752500000000001,0.8254999999999999,0.768,0.4825,0.3774999999999999,0.654,0.2345,0.56225,0.3442499999999999,0.697,0.3235,0.56225,0.32325,0.7275,0.2947499999999999,0.3139999999999999,0.697,0.3159999999999999,0.4165,0.27025,0.2214999999999999,0.71175,0.38275,0.697,0.25825,0.54475,0.32775,0.71175,0.51275,0.16475,0.2299999999999999,0.8165,0.0727499999999999,0.3259999999999999,0.309,0.16075,0.148,0.2917499999999999,0.16025,0.2495,0.21925,0.934,0.1195,0.768,0.717,0.24525,0.1355,0.25425,0.3435,0.21325,0.16475,0.53475,0.60575,0.2214999999999999,0.04025,0.2704999999999999,0.0785,0.086,0.1937499999999999,0.34775,0.1262499999999999,0.09475,0.26075,0.15425,0.17025,0.12275,0.16425,0.0885,0.126,0.0765,0.0954999999999999,0.1089999999999999,0.372,0.1335,0.3515,0.0474999999999999,0.1175,0.08975,0.1982499999999999,0.141,0.04225,0.41025,0.0782499999999999,0.3774999999999999,0.16375,0.43525,0.15375,0.0757499999999999,0.1515,0.12325,0.149,0.05525,0.065,0.0657499999999999,0.1252499999999999,0.16075,0.075,0.0755,0.1875,0.09375,0.089,0.061,0.0735,0.0787499999999999,0.088,0.0464999999999999,0.0474999999999999,0.03375,0.0665,0.372,0.04425,0.10975,0.17325,0.134,0.22625,0.0647499999999999,0.0682499999999999,0.05125,0.0544999999999999,0.0857499999999999,0.0217499999999999,0.03325,0.12,0.05525,0.04525,0.0667499999999999,0.0777499999999999,0.05175,0.0665,0.0732499999999999,0.04175,0.0605,0.0125,0.1079999999999999,0.0529999999999999,0.0935,0.0702499999999999,0.0419999999999999,0.0319999999999999,0.04075,0.0787499999999999,0.0182499999999999,0.03725,0.017,0.20925
Titanica (1992),0.3735,0.696,0.641,0.641,0.696,0.518,0.696,0.696,0.696,0.625,0.522,0.4792499999999999,0.51625,0.69225,0.262,0.50425,0.32675,0.31575,0.29425,0.25075,0.704,0.2249999999999999,0.4765,0.73725,0.27875,0.0825,0.704,0.66275,0.373,0.3025,0.3159999999999999,0.09425,0.18,0.196,0.39975,0.4337499999999999,0.08925,0.1347499999999999,0.2714999999999999,0.15225,0.37275,0.21875,0.2524999999999999,0.32975,0.403,0.1892499999999999,0.17725,0.394,0.1295,0.2724999999999999,0.0865,0.20575,0.33175,0.1375,0.12425,0.273,0.2365,0.1967499999999999,0.04275,0.24425,0.10825,0.05175,0.11725,0.17125,0.14125,0.10075,0.25675,0.32975,0.0847499999999999,0.1282499999999999,0.084,0.1392499999999999,0.20825,0.0852499999999999,0.0949999999999999,0.09525,0.635,0.16125,0.17425,0.03325,0.1297499999999999,0.1785,0.09625,0.15675,0.06025,0.14675,0.1574999999999999,0.1089999999999999,0.127,0.119,0.2125,0.073,0.4205,0.23325,0.21275,0.13,0.0787499999999999,0.082,0.071,0.1699999999999999,0.072,0.03075,0.1372499999999999,0.0994999999999999,0.1069999999999999,0.09225,0.14675,0.0657499999999999,0.02975,0.084,0.0792499999999999,0.0479999999999999,0.0439999999999999,0.14825,0.0695,0.0632499999999999,0.069,0.48975,0.03075,0.0954999999999999,0.29025,0.0334999999999999,0.12225,0.0979999999999999,0.0207499999999999,0.0725,0.3525,0.582,0.0489999999999999,0.0419999999999999,0.05525,0.06,0.0777499999999999,0.173,0.022,0.04275,0.0185,0.1134999999999999,0.0712499999999999,0.0245,0.04575,0.0697499999999999,0.0529999999999999,0.075,0.03025,0.0225,0.0285,0.0292499999999999,0.0319999999999999
"Affair of the Necklace, The (2001)",0.86375,0.80125,0.8485,0.86375,0.8485,0.68025,0.76875,0.76725,0.60075,0.7265,0.95475,0.521,0.44775,0.6005,0.60075,0.60925,0.67225,0.4565,0.50625,0.32525,0.59725,0.66,0.23125,0.2644999999999999,0.3245,0.14125,0.59725,0.3419999999999999,0.15725,0.4044999999999999,0.3652499999999999,0.09025,0.202,0.4315,0.46025,0.7805,0.31025,0.3379999999999999,0.31,0.76875,0.089,0.23025,0.3552499999999999,0.30325,0.1257499999999999,0.1917499999999999,0.21,0.3542499999999999,0.18275,0.22525,0.236,0.2199999999999999,0.31725,0.27675,0.087,0.2095,0.1159999999999999,0.2035,0.0832499999999999,0.51575,0.0949999999999999,0.0989999999999999,0.358,0.20325,0.0984999999999999,0.10175,0.0827499999999999,0.15625,0.0772499999999999,0.1307499999999999,0.208,0.5585,0.1044999999999999,0.18725,0.082,0.178,0.1962499999999999,0.2105,0.0974999999999999,0.10325,0.17175,0.20525,0.0692499999999999,0.1967499999999999,0.0544999999999999,0.1425,0.0725,0.1019999999999999,0.0974999999999999,0.21675,0.0702499999999999,0.10125,0.0815,0.0632499999999999,0.05725,0.0529999999999999,0.1262499999999999,0.072,0.063,0.0529999999999999,0.09775,0.0574999999999999,0.0429999999999999,0.1109999999999999,0.1315,0.0637499999999999,0.05575,0.0722499999999999,0.0715,0.10425,0.05575,0.17775,0.0855,0.03525,0.074,0.0579999999999999,0.0635,0.0662499999999999,0.1302499999999999,0.08775,0.0657499999999999,0.0655,0.03475,0.0484999999999999,0.1124999999999999,0.10475,0.0645,0.0842499999999999,0.0504999999999999,0.0324999999999999,0.0282499999999999,0.4962499999999999,0.40175,0.0484999999999999,0.09925,0.18475,0.09575,0.031,0.0825,0.179,0.029,0.0687499999999999,0.081,0.27175,0.029,0.09125,0.0215,0.0742499999999999,0.05425
"Field, The (1990)",0.71925,0.71125,0.5165,0.71125,0.7775000000000001,0.68025,0.71125,0.75875,0.71125,0.7962499999999999,0.33475,0.4125,0.71925,0.545,0.6735,0.21825,0.309,0.41725,0.49175,0.71125,0.354,0.59325,0.275,0.50775,0.4419999999999999,0.53325,0.2455,0.43325,0.2784999999999999,0.3085,0.34075,0.53325,0.144,0.471,0.29225,0.6055,0.70125,0.7737499999999999,0.3085,0.16075,0.3319999999999999,0.1735,0.1887499999999999,0.22325,0.22075,0.61375,0.954,0.1262499999999999,0.523,0.1272499999999999,0.1992499999999999,0.268,0.4325,0.774,0.267,0.24,0.14975,0.35375,0.4862499999999999,0.08975,0.482,0.42425,0.16325,0.3269999999999999,0.21275,0.129,0.0519999999999999,0.123,0.1164999999999999,0.292,0.16475,0.4495,0.3512499999999999,0.1059999999999999,0.2199999999999999,0.0984999999999999,0.0802499999999999,0.2027499999999999,0.12,0.3625,0.10575,0.087,0.0762499999999999,0.16575,0.03425,0.273,0.2229999999999999,0.1245,0.0675,0.08925,0.1975,0.08725,0.09425,0.259,0.2365,0.135,0.3585,0.1282499999999999,0.0812499999999999,0.089,0.1357499999999999,0.04875,0.0757499999999999,0.18725,0.1375,0.27725,0.09975,0.10725,0.0514999999999999,0.0554999999999999,0.0419999999999999,0.1347499999999999,0.0675,0.0595,0.11275,0.1465,0.03125,0.03,0.0444999999999999,0.0855,0.029,0.03175,0.088,0.1134999999999999,0.0262499999999999,0.0925,0.04025,0.10725,0.0324999999999999,0.04625,0.014,0.05625,0.007,0.17225,0.11675,0.0344999999999999,0.0097499999999999,0.03075,0.0755,0.0232499999999999,0.0207499999999999,0.04325,0.0635,0.0167499999999999,0.0157499999999999,0.09925,0.0142499999999999,0.016,0.06175
Lion of the Desert (1980),0.89425,0.8122499999999999,0.98575,0.89425,0.61625,0.7909999999999999,0.54925,0.43325,0.60725,0.8267500000000001,0.89425,0.71425,0.43325,0.44425,0.566,0.71425,0.34775,0.18225,0.3964999999999999,0.43325,0.3159999999999999,0.4335,0.32375,0.25275,0.53775,0.2644999999999999,0.4185,0.2734999999999999,0.24075,0.3189999999999999,0.33775,0.2644999999999999,0.50425,0.41025,0.286,0.118,0.206,0.26075,0.24425,0.14575,0.1987499999999999,0.44175,0.3189999999999999,0.2887499999999999,0.20825,0.2022499999999999,0.23375,0.59125,0.32875,0.1937499999999999,0.65425,0.3642499999999999,0.1907499999999999,0.21425,0.248,0.47575,0.2975,0.073,0.7542500000000001,0.46575,0.3305,0.0792499999999999,0.1957499999999999,0.22975,0.14275,0.0857499999999999,0.2015,0.1295,0.16275,0.14275,0.268,0.10225,0.0944999999999999,0.10425,0.1397499999999999,0.236,0.0474999999999999,0.16025,0.0865,0.1887499999999999,0.126,0.09475,0.0895,0.18475,0.24575,0.1235,0.0167499999999999,0.0777499999999999,0.15875,0.0687499999999999,0.1402499999999999,0.05425,0.069,0.2229999999999999,0.1415,0.0647499999999999,0.5845,0.15625,0.05525,0.0812499999999999,0.0767499999999999,0.2025,0.802,0.0559999999999999,0.1307499999999999,0.0777499999999999,0.1584999999999999,0.0787499999999999,0.09475,0.18525,0.0842499999999999,0.0359999999999999,0.0349999999999999,0.0257499999999999,0.1297499999999999,0.1094999999999999,0.04875,0.02,0.022,0.2495,0.1109999999999999,0.06075,0.2289999999999999,0.024,0.3695,0.11375,0.15675,0.03775,0.0237499999999999,0.1024999999999999,0.3335,0.0374999999999999,0.0459999999999999,0.178,0.03925,0.03325,0.387,0.199,0.09675,0.02,0.0145,0.0454999999999999,0.0235,0.0255,0.04025,0.0389999999999999,0.0519999999999999,0.0569999999999999,0.0267499999999999
Barabbas (1961),0.70375,0.86825,0.35975,0.59975,0.86825,0.7842499999999999,0.86825,0.86825,0.86825,0.55525,0.59975,0.26325,0.48,0.54925,0.70375,0.4732499999999999,0.5875,0.5335,0.54675,0.70725,0.3229999999999999,0.53225,0.32525,0.7575000000000001,0.46825,0.7305,0.514,0.4135,0.39,0.7867500000000001,0.3235,0.7305,0.392,0.36,0.2694999999999999,0.1307499999999999,0.10775,0.56775,0.514,0.22275,0.4115,0.2224999999999999,0.216,0.4205,0.559,0.091,0.17825,0.1902499999999999,0.138,0.1845,0.373,0.16675,0.11775,0.17525,0.2,0.081,0.12325,0.3532499999999999,0.4097499999999999,0.119,0.20725,0.05325,0.1295,0.10175,0.4367499999999999,0.23375,0.16975,0.11625,0.1297499999999999,0.244,0.1285,0.1902499999999999,0.10975,0.22525,0.11975,0.405,0.08875,0.12075,0.09975,0.1425,0.272,0.0752499999999999,0.15325,0.23325,0.0994999999999999,0.0414999999999999,0.1835,0.1947499999999999,0.0792499999999999,0.1094999999999999,0.147,0.0974999999999999,0.26125,0.05425,0.2324999999999999,0.124,0.0842499999999999,0.133,0.17525,0.181,0.204,0.1134999999999999,0.1634999999999999,0.31025,0.083,0.09325,0.0984999999999999,0.08675,0.03175,0.0479999999999999,0.241,0.0662499999999999,0.0635,0.05925,0.0722499999999999,0.26775,0.0369999999999999,0.0374999999999999,0.0539999999999999,0.51875,0.27725,0.10325,0.0464999999999999,0.129,0.0155,0.04775,0.14275,0.0195,0.0564999999999999,0.0875,0.04275,0.03825,0.0257499999999999,0.1024999999999999,0.1775,0.0559999999999999,0.0374999999999999,0.0227499999999999,0.083,0.04275,0.1564999999999999,0.14375,0.04125,0.0177499999999999,0.11575,0.0439999999999999,0.2254999999999999,0.04325,0.1392499999999999
Stolen Summer (2002),0.57775,0.57775,0.8640000000000001,0.62025,0.61,0.75725,0.65725,0.57775,0.3774999999999999,0.6145,0.2017499999999999,0.4575,0.26775,0.531,0.25175,0.3055,0.398,0.175,0.40525,0.18375,0.5005,0.558,0.28225,0.3065,0.18625,0.9225,0.3512499999999999,0.40175,0.57775,0.2784999999999999,0.3155,0.9225,0.9025,0.1377499999999999,0.24975,0.33075,0.0954999999999999,0.35675,0.3495,0.073,0.1315,0.2244999999999999,0.1982499999999999,0.2365,0.2224999999999999,0.15725,0.44275,0.347,0.1019999999999999,0.264,0.0615,0.125,0.525,0.21475,0.0637499999999999,0.21475,0.346,0.2027499999999999,0.063,0.272,0.09825,0.3,0.1907499999999999,0.191,0.1252499999999999,0.1292499999999999,0.23825,0.214,0.076,0.0875,0.1275,0.1079999999999999,0.156,0.1004999999999999,0.0865,0.0954999999999999,0.139,0.16775,0.1144999999999999,0.04475,0.10825,0.0954999999999999,0.1392499999999999,0.1684999999999999,0.2405,0.1905,0.0695,0.0944999999999999,0.04475,0.0905,0.076,0.17425,0.30325,0.03325,0.0787499999999999,0.03325,0.0524999999999999,0.059,0.298,0.0645,0.08975,0.40175,0.1525,0.121,0.0785,0.1009999999999999,0.08875,0.09975,0.0324999999999999,0.266,0.071,0.04975,0.0832499999999999,0.3155,0.04475,0.04875,0.03575,0.1175,0.0702499999999999,0.0672499999999999,0.04025,0.0692499999999999,0.04325,0.03825,0.019,0.04025,0.0959999999999999,0.0212499999999999,0.031,0.0409999999999999,0.0464999999999999,0.04675,0.0379999999999999,0.14575,0.11075,0.0167499999999999,0.0285,0.49,0.0625,0.0195,0.0305,0.03725,0.062,0.0725,0.03125,0.04075,0.03675,0.023,0.04525
Mountains of the Moon (1990),0.96075,0.939,0.939,0.96075,0.806,0.6815,0.806,0.646,0.6415,0.67875,0.96075,0.8300000000000001,0.71775,0.5105,0.6415,0.6815,0.4585,0.8200000000000001,0.55825,0.564,0.301,0.33275,0.40175,0.4952499999999999,0.3047499999999999,0.1395,0.301,0.3205,0.873,0.39325,0.3452499999999999,0.04625,0.15925,0.185,0.3379999999999999,0.17725,0.867,0.2185,0.16325,0.15525,0.7225,0.2165,0.23875,0.482,0.3675,0.14725,0.83725,0.0935,0.16225,0.2395,0.2514999999999999,0.69625,0.1144999999999999,0.22825,0.1317499999999999,0.1069999999999999,0.0855,0.138,0.15875,0.10075,0.1029999999999999,0.0647499999999999,0.3572499999999999,0.14125,0.0697499999999999,0.176,0.3299999999999999,0.173,0.1295,0.267,0.1564999999999999,0.1295,0.0772499999999999,0.15025,0.1855,0.22675,0.0777499999999999,0.1049999999999999,0.25175,0.1059999999999999,0.123,0.357,0.11125,0.143,0.0519999999999999,0.1019999999999999,0.0559999999999999,0.15375,0.20925,0.0605,0.1619999999999999,0.15125,0.0534999999999999,0.5885,0.0625,0.15975,0.16825,0.2574999999999999,0.03775,0.22575,0.17475,0.0697499999999999,0.66,0.09875,0.0777499999999999,0.0444999999999999,0.0672499999999999,0.05675,0.2845,0.0715,0.15425,0.03875,0.0379999999999999,0.03875,0.11275,0.1079999999999999,0.05425,0.0499999999999999,0.1159999999999999,0.11475,0.0665,0.247,0.0584999999999999,0.064,0.0314999999999999,0.0474999999999999,0.0282499999999999,0.06025,0.05825,0.0514999999999999,0.0369999999999999,0.03475,0.0282499999999999,0.1972499999999999,0.093,0.09375,0.05975,0.0192499999999999,0.05975,0.0549999999999999,0.10175,0.0625,0.1064999999999999,0.02975,0.05825,0.05175,0.1119999999999999,0.03875,0.0265
Ararat (2002),0.96425,0.9745,0.9745,0.9745,0.8807499999999999,0.397,0.565,0.8807499999999999,0.8807499999999999,0.69275,0.96425,0.666,0.8807499999999999,0.48475,0.549,0.2002499999999999,0.3582499999999999,0.3605,0.44975,0.565,0.265,0.2867499999999999,0.184,0.25625,0.3425,0.2664999999999999,0.20325,0.23275,0.217,0.18525,0.3692499999999999,0.08875,0.637,0.5005,0.25925,0.2975,0.22975,0.3155,0.15075,0.1262499999999999,0.3027499999999999,0.42425,0.192,0.24225,0.217,0.1589999999999999,0.1925,0.152,0.195,0.43775,0.1317499999999999,0.0725,0.3299999999999999,0.4485,0.25725,0.346,0.0842499999999999,0.274,0.2784999999999999,0.1357499999999999,0.0905,0.558,0.11925,0.2734999999999999,0.10625,0.12375,0.15025,0.1347499999999999,0.2025,0.0797499999999999,0.1297499999999999,0.16975,0.2714999999999999,0.1164999999999999,0.18675,0.066,0.0974999999999999,0.29525,0.10475,0.0509999999999999,0.0832499999999999,0.43,0.0959999999999999,0.1109999999999999,0.21175,0.09275,0.0324999999999999,0.1292499999999999,0.05925,0.05325,0.088,0.093,0.0672499999999999,0.028,0.05925,0.0822499999999999,0.081,0.04325,0.04575,0.15625,0.0695,0.021,0.0685,0.0637499999999999,0.0847499999999999,0.2015,0.09675,0.05475,0.0857499999999999,0.0655,0.075,0.1347499999999999,0.0939999999999999,0.0287499999999999,0.135,0.0384999999999999,0.10375,0.1664999999999999,0.04325,0.1345,0.0675,0.0235,0.0705,0.0349999999999999,0.24,0.0935,0.0324999999999999,0.1835,0.126,0.0635,0.196,0.0534999999999999,0.0202499999999999,0.0479999999999999,0.05175,0.0999999999999999,0.0285,0.0782499999999999,0.0685,0.059,0.016,0.0484999999999999,0.0232499999999999,0.0782499999999999,0.03375,0.136,0.0349999999999999,0.0519999999999999,0.0215
"Crime of Father Amaro, The (Crimen del padre Amaro, El) (2002)",0.7685,0.8242499999999999,0.64225,0.63325,0.7685,0.56525,0.4579999999999999,0.4579999999999999,0.4735,0.6505,0.1604999999999999,0.58075,0.7685,0.44825,0.63325,0.32575,0.4247499999999999,0.86025,0.411,0.4579999999999999,0.358,0.262,0.344,0.2875,0.2175,0.912,0.26925,0.21675,0.4545,0.15825,0.352,0.912,0.1755,0.8242499999999999,0.23475,0.16825,0.0857499999999999,0.20625,0.12175,0.10375,0.4267499999999999,0.294,0.1515,0.1535,0.2334999999999999,0.61725,0.2279999999999999,0.218,0.0895,0.1342499999999999,0.124,0.0845,0.18275,0.1955,0.8242499999999999,0.31275,0.44025,0.24025,0.1347499999999999,0.11325,0.0755,0.17175,0.1435,0.2204999999999999,0.088,0.26775,0.0832499999999999,0.1887499999999999,0.1332499999999999,0.0735,0.1945,0.5,0.1335,0.09825,0.5475,0.2594999999999999,0.0835,0.16025,0.174,0.0529999999999999,0.0692499999999999,0.05675,0.2145,0.1049999999999999,0.0802499999999999,0.1215,0.0797499999999999,0.09125,0.0944999999999999,0.0725,0.119,0.14125,0.1154999999999999,0.075,0.126,0.12275,0.0494999999999999,0.0354999999999999,0.16425,0.0852499999999999,0.0635,0.0364999999999999,0.0499999999999999,0.15075,0.0777499999999999,0.4155,0.0715,0.0404999999999999,0.0434999999999999,0.1159999999999999,0.27775,0.04225,0.0645,0.0675,0.1164999999999999,0.0287499999999999,0.20525,0.05325,0.03225,0.0732499999999999,0.0235,0.0175,0.04575,0.0319999999999999,0.0334999999999999,0.0339999999999999,0.134,0.0484999999999999,0.03825,0.0262499999999999,0.369,0.06175,0.0399999999999999,0.03725,0.0212499999999999,0.03675,0.0479999999999999,0.0314999999999999,0.27175,0.0389999999999999,0.04125,0.08975,0.03425,0.093,0.0212499999999999,0.0494999999999999,0.0207499999999999,0.084,0.03875
The Emperor's Club (2002),0.63275,0.906,0.906,0.906,0.63475,0.9285,0.8069999999999999,0.62275,0.46425,0.67025,0.63275,0.45125,0.4842499999999999,0.60325,0.31375,0.562,0.4439999999999999,0.30325,0.377,0.3375,0.58275,0.45225,0.7455,0.5275,0.39325,0.1044999999999999,0.31575,0.3385,0.5825,0.384,0.3702499999999999,0.0434999999999999,0.12225,0.3675,0.52875,0.33025,0.2045,0.21825,0.504,0.14825,0.24,0.2937499999999999,0.23825,0.653,0.3299999999999999,0.17125,0.1745,0.71175,0.15125,0.28625,0.21375,0.33425,0.10825,0.1805,0.156,0.34025,0.2,0.1877499999999999,0.33825,0.23975,0.1865,0.068,0.3335,0.14125,0.11375,0.1644999999999999,0.1525,0.3055,0.31725,0.17075,0.0999999999999999,0.127,0.05425,0.27175,0.237,0.187,0.1925,0.1775,0.0742499999999999,0.48275,0.1149999999999999,0.22825,0.304,0.15,0.1069999999999999,0.0722499999999999,0.0509999999999999,0.09125,0.17775,0.0855,0.11575,0.2135,0.0885,0.0479999999999999,0.11475,0.09775,0.10125,0.093,0.10075,0.10675,0.14925,0.14975,0.0762499999999999,0.1735,0.0725,0.1255,0.0652499999999999,0.0752499999999999,0.072,0.059,0.1134999999999999,0.06175,0.10775,0.14325,0.0647499999999999,0.1099999999999999,0.0682499999999999,0.0939999999999999,0.0484999999999999,0.143,0.0984999999999999,0.0905,0.0319999999999999,0.0974999999999999,0.05175,0.10775,0.1664999999999999,0.0257499999999999,0.0822499999999999,0.077,0.0757499999999999,0.04475,0.09325,0.0359999999999999,0.1525,0.077,0.0374999999999999,0.0329999999999999,0.0782499999999999,0.05275,0.0554999999999999,0.0595,0.064,0.12125,0.0652499999999999,0.05575,0.05475,0.0647499999999999,0.093
