movieId,teen movie,good,predictable,original,very funny,catastrophe,mentor,family,childhood,fun movie,melancholic,runaway,women,chase,light,stereotypes,fight scenes,dialogue,fantasy world,culture clash,sexy,first contact,life philosophy,unlikely friendships,betrayal,vengeance,adaptation,weird,divorce,drama,pornography,transformation,not funny,greed,weapons,quirky,writers,shopping,farce,internet,drinking,new jersey,dysfunctional family,life & death,creativity,fashion,interracial romance,absurd,queer,computer animation,nudity (full frontal - brief),new york city,independent film,single father,death,sacrifice,hospital,hotel,pulp,prejudice,notable nudity,classic car,surveillance,underrated,multiple storylines,hip hop,nudity (rear),camp,california,alter ego,irish accent,doctors,simple,remake,too long,80s,small town,san francisco,islam,good music,awesome soundtrack,dreams,adoption,island,mad scientist,period piece,alternate history,foul language,no plot,bollywood,british,road movie,memory,unlikeable characters,indians,workplace,stand-up comedy,blindness,immortality,wine,father daughter relationship,film noir,lawyer,kick-butt women,too short,ghosts/afterlife,race,stoner movie,cancer,wartime,survival,los angeles,brothers,radio,addiction,prison,ensemble cast,atheism,reality tv,buddy movie,god,time,tokyo,robert downey jr,censorship,russian,kidnapping,nudity (topless - brief),made for tv,wilderness,goth,1930s,directorial debut,homeless,texas,australia,prostitution,finnish,trilogy,snakes,potential oscar nom,oil,french,best of 2005,desert,rebellion,graphic novel,hunting,documentary
You've Got Mail (1998),0.99875,0.99875,0.72425,0.68275,0.507,0.648,0.70875,0.8732500000000001,0.92025,0.65875,0.8102499999999999,0.91375,0.3159999999999999,0.56475,0.5335,0.47075,0.3472499999999999,0.4287499999999999,0.2734999999999999,0.35175,0.15175,0.46775,0.4275,0.52325,0.70875,0.3672499999999999,0.743,0.344,0.28925,0.37475,0.1405,0.27425,0.31625,0.29425,0.1922499999999999,0.2694999999999999,0.3259999999999999,0.80775,0.06175,0.8667499999999999,0.12375,0.1937499999999999,0.0944999999999999,0.198,0.2877499999999999,0.2574999999999999,0.27125,0.0974999999999999,0.1545,0.22375,0.1584999999999999,0.67675,0.2105,0.3894999999999999,0.1604999999999999,0.2204999999999999,0.15025,0.1624999999999999,0.14475,0.255,0.0637499999999999,0.1295,0.1312499999999999,0.1905,0.1332499999999999,0.081,0.08675,0.0757499999999999,0.14225,0.1159999999999999,0.18075,0.15375,0.2835,0.58425,0.1877499999999999,0.0632499999999999,0.14825,0.22775,0.2837499999999999,0.2105,0.2105,0.082,0.05675,0.146,0.0772499999999999,0.1885,0.16025,0.2495,0.1302499999999999,0.11725,0.1649999999999999,0.0875,0.1475,0.0569999999999999,0.1134999999999999,0.05925,0.0827499999999999,0.11425,0.0494999999999999,0.0847499999999999,0.03475,0.08,0.091,0.05225,0.0825,0.17375,0.08825,0.04775,0.12425,0.0797499999999999,0.1049999999999999,0.04725,0.09175,0.3025,0.0959999999999999,0.074,0.04025,0.11275,0.06075,0.063,0.0314999999999999,0.11075,0.05125,0.05075,0.03575,0.0554999999999999,0.0227499999999999,0.03675,0.0509999999999999,0.0479999999999999,0.0277499999999999,0.0979999999999999,0.0394999999999999,0.0635,0.03975,0.0414999999999999,0.03825,0.016,0.04875,0.03225,0.0444999999999999,0.0444999999999999,0.0384999999999999,0.0217499999999999,0.02975,0.019,0.0197499999999999,0.0272499999999999,0.027
Peggy Sue Got Married (1986),0.8387500000000001,0.8979999999999999,0.3784999999999999,0.64275,0.2604999999999999,0.8795,0.6355,0.2935,0.7545,0.7295,0.3884999999999999,0.54075,0.32125,0.2764999999999999,0.4075,0.1505,0.21975,0.3057499999999999,0.54525,0.394,0.1634999999999999,0.3145,0.47475,0.427,0.4389999999999999,0.2744999999999999,0.23875,0.417,0.382,0.6855,0.20325,0.46675,0.3442499999999999,0.45175,0.21975,0.26025,0.1302499999999999,0.1277499999999999,0.1579999999999999,0.144,0.31875,0.2465,0.1664999999999999,0.42125,0.21675,0.0707499999999999,0.074,0.25225,0.149,0.1564999999999999,0.2214999999999999,0.11225,0.1624999999999999,0.1154999999999999,0.156,0.14,0.24525,0.124,0.16075,0.1109999999999999,0.09975,0.27575,0.09625,0.22925,0.1604999999999999,0.062,0.11075,0.1535,0.33675,0.1895,0.1024999999999999,0.2475,0.215,0.04825,0.091,0.5365,0.36375,0.061,0.0797499999999999,0.1405,0.17325,0.496,0.09525,0.10775,0.22175,0.2284999999999999,0.146,0.05075,0.0394999999999999,0.062,0.088,0.1074999999999999,0.30825,0.05175,0.0635,0.069,0.0835,0.09225,0.16775,0.05325,0.05275,0.10225,0.0399999999999999,0.05875,0.0549999999999999,0.10925,0.0655,0.0827499999999999,0.0657499999999999,0.04875,0.0825,0.066,0.0755,0.21575,0.0675,0.0772499999999999,0.13,0.05575,0.0364999999999999,0.0762499999999999,0.03825,0.3605,0.1564999999999999,0.0762499999999999,0.0627499999999999,0.0509999999999999,0.0389999999999999,0.145,0.04775,0.0702499999999999,0.0282499999999999,0.1825,0.0752499999999999,0.05575,0.0837499999999999,0.0349999999999999,0.0489999999999999,0.0207499999999999,0.11775,0.061,0.025,0.0579999999999999,0.03875,0.0675,0.0822499999999999,0.04275,0.0107499999999999,0.10125,0.0265
She's All That (1999),0.99875,0.988,0.7485,0.6705,0.74125,0.75075,0.5,0.80775,0.80775,0.68675,0.27025,0.55925,0.43875,0.51675,0.3784999999999999,0.8422499999999999,0.45975,0.4315,0.2784999999999999,0.3285,0.4629999999999999,0.3057499999999999,0.289,0.558,0.2274999999999999,0.348,0.4177499999999999,0.3285,0.0939999999999999,0.3285,0.3145,0.365,0.3139999999999999,0.2345,0.4315,0.26275,0.2319999999999999,0.1955,0.26375,0.496,0.17325,0.3615,0.14725,0.18,0.188,0.28825,0.18425,0.134,0.148,0.16775,0.1882499999999999,0.0605,0.22625,0.29525,0.16975,0.15875,0.12175,0.093,0.1689999999999999,0.22575,0.135,0.1785,0.1285,0.15875,0.142,0.4135,0.1149999999999999,0.1639999999999999,0.345,0.1594999999999999,0.1094999999999999,0.0989999999999999,0.1337499999999999,0.39325,0.11225,0.23225,0.1545,0.1485,0.1485,0.22625,0.2445,0.11325,0.073,0.1392499999999999,0.0832499999999999,0.0979999999999999,0.1357499999999999,0.1639999999999999,0.1897499999999999,0.1644999999999999,0.0989999999999999,0.1545,0.09775,0.0529999999999999,0.179,0.04675,0.086,0.1019999999999999,0.0625,0.0695,0.0797499999999999,0.09525,0.0504999999999999,0.0762499999999999,0.09625,0.0752499999999999,0.13,0.1375,0.05475,0.0805,0.09075,0.06075,0.0722499999999999,0.1272499999999999,0.0564999999999999,0.0827499999999999,0.04225,0.081,0.18275,0.064,0.064,0.05375,0.064,0.071,0.04725,0.0635,0.05975,0.06125,0.059,0.04375,0.1922499999999999,0.06025,0.082,0.0529999999999999,0.0984999999999999,0.0479999999999999,0.0474999999999999,0.027,0.04875,0.0285,0.0509999999999999,0.0295,0.03375,0.0215,0.0484999999999999,0.0494999999999999,0.04225,0.0207499999999999,0.0197499999999999
Simply Irresistible (1999),0.955,0.95675,0.74275,0.68525,0.23925,0.5515,0.4775,0.69825,0.8234999999999999,0.52375,0.2199999999999999,0.4215,0.2455,0.546,0.731,0.2524999999999999,0.4995,0.489,0.8565,0.29025,0.3592499999999999,0.40325,0.2584999999999999,0.20375,0.29,0.37925,0.25975,0.33525,0.09025,0.29025,0.3007499999999999,0.2294999999999999,0.27925,0.1965,0.40325,0.38725,0.2827499999999999,0.3175,0.11625,0.3365,0.12375,0.14325,0.0979999999999999,0.15975,0.2304999999999999,0.11675,0.149,0.23125,0.1277499999999999,0.17725,0.20525,0.138,0.11075,0.085,0.17525,0.20375,0.1069999999999999,0.0652499999999999,0.178,0.126,0.1272499999999999,0.15725,0.11075,0.1555,0.16775,0.1725,0.16925,0.12225,0.1297499999999999,0.1367499999999999,0.1704999999999999,0.0969999999999999,0.2015,0.21325,0.1154999999999999,0.0717499999999999,0.075,0.0755,0.0722499999999999,0.11075,0.11075,0.1149999999999999,0.06025,0.172,0.14775,0.1029999999999999,0.1255,0.243,0.3145,0.18025,0.079,0.0642499999999999,0.119,0.0439999999999999,0.1154999999999999,0.06,0.0835,0.11325,0.23025,0.04275,0.0394999999999999,0.0964999999999999,0.04375,0.1079999999999999,0.0935,0.0785,0.0812499999999999,0.0705,0.065,0.0647499999999999,0.087,0.0364999999999999,0.0529999999999999,0.0504999999999999,0.11275,0.079,0.0469999999999999,0.1579999999999999,0.0579999999999999,0.04975,0.09375,0.0444999999999999,0.04275,0.0682499999999999,0.0414999999999999,0.08925,0.0732499999999999,0.0657499999999999,0.0895,0.074,0.0797499999999999,0.1169999999999999,0.04175,0.05325,0.03925,0.0339999999999999,0.031,0.0195,0.03975,0.0717499999999999,0.09575,0.03625,0.0349999999999999,0.019,0.0529999999999999,0.0162499999999999,0.0449999999999999,0.0339999999999999,0.0245
Blast from the Past (1999),0.9305,0.9305,0.713,0.73075,0.8845000000000001,0.66325,0.4702499999999999,0.5075,0.639,0.8807499999999999,0.4097499999999999,0.639,0.22975,0.65275,0.6985,0.41525,0.2804999999999999,0.38525,0.3005,0.67275,0.3075,0.5415,0.3505,0.281,0.2995,0.3319999999999999,0.25475,0.46975,0.25725,0.32275,0.22675,0.427,0.2674999999999999,0.32275,0.2415,0.43875,0.254,0.3532499999999999,0.3329999999999999,0.2485,0.23675,0.1569999999999999,0.1825,0.1604999999999999,0.33725,0.21325,0.1402499999999999,0.3165,0.51175,0.1735,0.2329999999999999,0.10575,0.133,0.2075,0.1402499999999999,0.17925,0.147,0.1885,0.16125,0.1604999999999999,0.0559999999999999,0.1972499999999999,0.2219999999999999,0.26025,0.1069999999999999,0.0685,0.16025,0.0979999999999999,0.4155,0.1709999999999999,0.126,0.21125,0.24625,0.0767499999999999,0.10325,0.11175,0.178,0.1205,0.2234999999999999,0.09575,0.0825,0.1185,0.1287499999999999,0.17325,0.37925,0.1599999999999999,0.1887499999999999,0.0665,0.125,0.083,0.085,0.09475,0.1907499999999999,0.0504999999999999,0.1099999999999999,0.1425,0.0757499999999999,0.10125,0.1039999999999999,0.1387499999999999,0.0579999999999999,0.0875,0.05025,0.0667499999999999,0.0765,0.1109999999999999,0.09775,0.064,0.06225,0.0564999999999999,0.3309999999999999,0.285,0.0615,0.2664999999999999,0.05625,0.0665,0.05175,0.09975,0.0695,0.07,0.069,0.46325,0.0737499999999999,0.05125,0.05975,0.0782499999999999,0.06025,0.0725,0.04925,0.06125,0.0344999999999999,0.0685,0.05775,0.17775,0.0875,0.0949999999999999,0.04075,0.0197499999999999,0.06,0.04875,0.0369999999999999,0.14875,0.03825,0.0267499999999999,0.0514999999999999,0.04675,0.028,0.03425,0.0227499999999999
Eight Days a Week (1997),0.9915,0.53675,0.42325,0.672,0.6905,0.53675,0.639,0.16825,0.23425,0.4075,0.2985,0.383,0.133,0.3289999999999999,0.45525,0.38375,0.3369999999999999,0.416,0.2845,0.383,0.6715,0.309,0.518,0.4902499999999999,0.17025,0.34375,0.28625,0.49,0.0469999999999999,0.3115,0.3615,0.20475,0.27275,0.3115,0.21575,0.33125,0.253,0.21875,0.1845,0.2274999999999999,0.1352499999999999,0.58325,0.181,0.22675,0.27025,0.06025,0.05025,0.2005,0.15475,0.1915,0.45675,0.04425,0.56125,0.0469999999999999,0.1024999999999999,0.1445,0.0697499999999999,0.083,0.2145,0.1109999999999999,0.52825,0.212,0.12275,0.08775,0.17775,0.06075,0.06075,0.424,0.0792499999999999,0.1555,0.1402499999999999,0.09075,0.09825,0.0697499999999999,0.1084999999999999,0.1285,0.11875,0.04025,0.14375,0.08925,0.33725,0.24525,0.0625,0.0969999999999999,0.09325,0.0969999999999999,0.1955,0.072,0.09275,0.087,0.0735,0.181,0.1024999999999999,0.10625,0.0504999999999999,0.0805,0.1215,0.1377499999999999,0.569,0.0235,0.03425,0.10525,0.0227499999999999,0.0434999999999999,0.03775,0.04375,0.0394999999999999,0.45475,0.087,0.11325,0.11275,0.06175,0.05475,0.14075,0.0797499999999999,0.0857499999999999,0.05125,0.17625,0.0275,0.0314999999999999,0.202,0.05375,0.0459999999999999,0.066,0.10675,0.12075,0.133,0.10075,0.05825,0.0459999999999999,0.14375,0.03375,0.05275,0.0625,0.09025,0.0444999999999999,0.0524999999999999,0.0132499999999999,0.08875,0.03725,0.10925,0.0247499999999999,0.04075,0.0324999999999999,0.0584999999999999,0.05675,0.0349999999999999,0.03125,0.016
Forces of Nature (1999),0.97475,0.97475,0.918,0.685,0.421,0.918,0.4235,0.496,0.7509999999999999,0.3585,0.46275,0.4712499999999999,0.3702499999999999,0.51925,0.38425,0.2334999999999999,0.399,0.4217499999999999,0.27075,0.59725,0.3289999999999999,0.918,0.3964999999999999,0.177,0.2905,0.45575,0.2319999999999999,0.4297499999999999,0.66225,0.28825,0.21975,0.188,0.259,0.29225,0.3492499999999999,0.412,0.309,0.38125,0.1485,0.26225,0.1267499999999999,0.17425,0.1937499999999999,0.1987499999999999,0.20825,0.09275,0.1569999999999999,0.134,0.23725,0.1745,0.2012499999999999,0.1725,0.1267499999999999,0.0805,0.2455,0.26825,0.24375,0.2794999999999999,0.18475,0.0747499999999999,0.0974999999999999,0.16975,0.134,0.11675,0.2284999999999999,0.11725,0.2005,0.0762499999999999,0.14,0.11675,0.1387499999999999,0.191,0.215,0.15325,0.1367499999999999,0.0632499999999999,0.0845,0.1169999999999999,0.078,0.059,0.0677499999999999,0.0845,0.1034999999999999,0.137,0.0827499999999999,0.093,0.16125,0.0509999999999999,0.144,0.0857499999999999,0.0775,0.5745,0.1257499999999999,0.0827499999999999,0.10825,0.0662499999999999,0.10725,0.1034999999999999,0.0652499999999999,0.0855,0.04425,0.1004999999999999,0.0745,0.0772499999999999,0.0645,0.08825,0.0772499999999999,0.074,0.059,0.05925,0.0875,0.0765,0.127,0.0984999999999999,0.0647499999999999,0.0935,0.0539999999999999,0.0692499999999999,0.0695,0.082,0.05075,0.0429999999999999,0.0579999999999999,0.0842499999999999,0.1659999999999999,0.05775,0.0605,0.0797499999999999,0.04575,0.1114999999999999,0.04075,0.04175,0.0549999999999999,0.063,0.06,0.0414999999999999,0.03425,0.027,0.05325,0.0319999999999999,0.06225,0.03375,0.03525,0.0255,0.0544999999999999,0.03425,0.03225,0.04375,0.021
Never Been Kissed (1999),0.997,0.9735,0.7195,0.6555,0.58925,0.6635,0.54875,0.7615000000000001,0.7975000000000001,0.813,0.1897499999999999,0.66625,0.3615,0.4,0.51875,0.71,0.50625,0.50625,0.3682499999999999,0.3309999999999999,0.34075,0.24775,0.287,0.4795,0.28525,0.32225,0.2957499999999999,0.2564999999999999,0.0815,0.28525,0.1902499999999999,0.32025,0.27375,0.2554999999999999,0.50625,0.26875,0.14675,0.2694999999999999,0.2045,0.3612499999999999,0.16325,0.3225,0.1312499999999999,0.15,0.1955,0.2554999999999999,0.11375,0.1465,0.1385,0.188,0.1745,0.0504999999999999,0.151,0.1902499999999999,0.1325,0.32375,0.10925,0.09275,0.1669999999999999,0.1985,0.0722499999999999,0.1505,0.14725,0.17825,0.146,0.1892499999999999,0.0765,0.20975,0.16925,0.1535,0.123,0.0895,0.1345,0.0777499999999999,0.08775,0.23475,0.2365,0.084,0.083,0.1149999999999999,0.40825,0.2155,0.0722499999999999,0.13,0.09675,0.0885,0.1287499999999999,0.1327499999999999,0.1335,0.14225,0.1034999999999999,0.0742499999999999,0.15525,0.05975,0.1795,0.1644999999999999,0.072,0.078,0.0775,0.03675,0.0459999999999999,0.09625,0.03875,0.05675,0.0852499999999999,0.08925,0.09,0.17475,0.0474999999999999,0.077,0.0745,0.0429999999999999,0.0625,0.1475,0.0625,0.084,0.0354999999999999,0.0662499999999999,0.05275,0.0464999999999999,0.0499999999999999,0.11075,0.0509999999999999,0.08775,0.0444999999999999,0.06075,0.04075,0.0519999999999999,0.0635,0.0439999999999999,0.1342499999999999,0.04225,0.059,0.087,0.0665,0.05875,0.04425,0.0389999999999999,0.05125,0.03675,0.03375,0.0207499999999999,0.03775,0.0242499999999999,0.03375,0.03125,0.024,0.026,0.0319999999999999
"Love Letter, The (1999)",0.86425,0.9065,0.545,0.688,0.2534999999999999,0.44775,0.4735,0.35975,0.558,0.363,0.482,0.54875,0.24425,0.3205,0.4367499999999999,0.2405,0.2365,0.41,0.2977499999999999,0.32625,0.27725,0.2554999999999999,0.3055,0.2845,0.33025,0.3572499999999999,0.527,0.34875,0.3884999999999999,0.36575,0.26575,0.20475,0.309,0.24225,0.18375,0.59175,0.30425,0.1415,0.16675,0.181,0.124,0.10825,0.1985,0.1845,0.15225,0.0807499999999999,0.0969999999999999,0.22675,0.179,0.17825,0.22025,0.10875,0.30625,0.04425,0.23975,0.144,0.08,0.093,0.179,0.1255,0.0795,0.1975,0.1069999999999999,0.18725,0.1927499999999999,0.0605,0.1267499999999999,0.1395,0.1435,0.12325,0.12275,0.12,0.16525,0.078,0.203,0.0637499999999999,0.6945,0.05275,0.08625,0.0647499999999999,0.0825,0.1175,0.04775,0.09475,0.0737499999999999,0.186,0.131,0.0707499999999999,0.1049999999999999,0.1169999999999999,0.1604999999999999,0.1305,0.15725,0.093,0.09,0.0785,0.08825,0.093,0.0787499999999999,0.0554999999999999,0.0364999999999999,0.09675,0.0414999999999999,0.0807499999999999,0.05125,0.05125,0.0534999999999999,0.07,0.0657499999999999,0.083,0.05225,0.031,0.0745,0.0797499999999999,0.0705,0.079,0.49475,0.0842499999999999,0.0715,0.03325,0.0564999999999999,0.04125,0.066,0.0747499999999999,0.04575,0.0625,0.03125,0.0635,0.0984999999999999,0.0489999999999999,0.0359999999999999,0.0652499999999999,0.0667499999999999,0.03375,0.08,0.03825,0.0267499999999999,0.023,0.0469999999999999,0.0384999999999999,0.0637499999999999,0.04775,0.05675,0.0295,0.03025,0.03475,0.028,0.04525,0.0319999999999999
Runaway Bride (1999),0.99875,0.99875,0.8405,0.6325,0.54175,0.63025,0.52025,0.7809999999999999,0.8620000000000001,0.591,0.38225,0.8380000000000001,0.52025,0.679,0.60275,0.525,0.51225,0.44525,0.40225,0.3515,0.28625,0.56325,0.3349999999999999,0.31775,0.3057499999999999,0.38375,0.2254999999999999,0.2965,0.52475,0.2965,0.16625,0.21825,0.3067499999999999,0.2299999999999999,0.1992499999999999,0.3409999999999999,0.5925,0.68425,0.0865,0.4539999999999999,0.10625,0.352,0.1195,0.16325,0.17775,0.256,0.28925,0.1345,0.118,0.21725,0.18075,0.62425,0.1235,0.32725,0.17625,0.33625,0.18325,0.2524999999999999,0.147,0.1154999999999999,0.1074999999999999,0.125,0.2219999999999999,0.14575,0.1362499999999999,0.1397499999999999,0.188,0.0835,0.1312499999999999,0.1225,0.14975,0.154,0.23275,0.132,0.1947499999999999,0.0837499999999999,0.936,0.1357499999999999,0.10375,0.17425,0.072,0.0852499999999999,0.08975,0.1252499999999999,0.0732499999999999,0.2012499999999999,0.148,0.31425,0.2115,0.11275,0.1415,0.0855,0.1265,0.121,0.137,0.085,0.09075,0.09275,0.0792499999999999,0.1574999999999999,0.0454999999999999,0.0905,0.32175,0.065,0.089,0.1134999999999999,0.10075,0.0549999999999999,0.05525,0.075,0.0775,0.0394999999999999,0.0737499999999999,0.141,0.0569999999999999,0.086,0.1275,0.0939999999999999,0.0695,0.0334999999999999,0.0409999999999999,0.0837499999999999,0.0404999999999999,0.05025,0.0685,0.0905,0.0374999999999999,0.0797499999999999,0.0514999999999999,0.04375,0.04375,0.0725,0.04175,0.0439999999999999,0.14525,0.0865,0.15475,0.0182499999999999,0.0414999999999999,0.0815,0.0504999999999999,0.0675,0.0374999999999999,0.0232499999999999,0.04975,0.0195,0.0212499999999999,0.0429999999999999,0.0217499999999999
Mickey Blue Eyes (1999),0.81,0.81,0.68725,0.6585,0.972,0.54925,0.5405,0.74925,0.269,0.57875,0.34875,0.4585,0.27025,0.7105,0.53175,0.592,0.3299999999999999,0.3175,0.3824999999999999,0.4585,0.37575,0.31425,0.3289999999999999,0.1704999999999999,0.7849999999999999,0.3675,0.3245,0.3745,0.32475,0.4585,0.2304999999999999,0.1945,0.21325,0.3874999999999999,0.212,0.21775,0.156,0.14725,0.519,0.2534999999999999,0.15375,0.2189999999999999,0.23825,0.16225,0.273,0.1664999999999999,0.12125,0.3087499999999999,0.1325,0.2002499999999999,0.2007499999999999,0.8047500000000001,0.13,0.305,0.24575,0.32375,0.1942499999999999,0.1634999999999999,0.2234999999999999,0.0787499999999999,0.1704999999999999,0.1745,0.269,0.1604999999999999,0.182,0.1205,0.243,0.08875,0.11825,0.1805,0.21625,0.1952499999999999,0.0939999999999999,0.1357499999999999,0.1094999999999999,0.08675,0.10625,0.09525,0.1215,0.16075,0.11225,0.075,0.21325,0.1034999999999999,0.1345,0.16025,0.20425,0.18175,0.0895,0.09375,0.38375,0.072,0.0984999999999999,0.04575,0.0752499999999999,0.0737499999999999,0.09475,0.11475,0.0857499999999999,0.0717499999999999,0.0954999999999999,0.1029999999999999,0.18275,0.0725,0.03875,0.08925,0.089,0.0837499999999999,0.0569999999999999,0.126,0.0855,0.04225,0.085,0.0635,0.0579999999999999,0.09425,0.05225,0.063,0.05725,0.08675,0.05625,0.0662499999999999,0.075,0.05125,0.0444999999999999,0.0895,0.1014999999999999,0.139,0.067,0.05675,0.04975,0.086,0.069,0.0394999999999999,0.03975,0.0489999999999999,0.04975,0.028,0.1099999999999999,0.05475,0.086,0.069,0.03975,0.0282499999999999,0.0287499999999999,0.03,0.0257499999999999,0.026,0.023
"Very Thought of You, The (1998)",0.9865,0.9865,0.6245,0.659,0.31775,0.4295,0.43975,0.5905,0.69675,0.67125,0.3365,0.69675,0.26175,0.39525,0.358,0.55225,0.2524999999999999,0.3745,0.484,0.293,0.4067499999999999,0.2269999999999999,0.38975,0.37,0.26375,0.4459999999999999,0.2445,0.3742499999999999,0.10125,0.2375,0.1835,0.2075,0.301,0.25575,0.128,0.2837499999999999,0.15825,0.1865,0.1584999999999999,0.16125,0.09125,0.1967499999999999,0.0792499999999999,0.22825,0.1134999999999999,0.34325,0.217,0.0815,0.11125,0.1185,0.1972499999999999,0.0615,0.38925,0.0875,0.0852499999999999,0.251,0.1255,0.20825,0.126,0.12075,0.29225,0.11675,0.16375,0.1714999999999999,0.089,0.065,0.06025,0.0737499999999999,0.06225,0.17625,0.1649999999999999,0.08,0.402,0.1049999999999999,0.1382499999999999,0.05975,0.0855,0.16325,0.072,0.06075,0.0605,0.04675,0.03075,0.0717499999999999,0.0717499999999999,0.12225,0.1014999999999999,0.04275,0.1679999999999999,0.074,0.481,0.204,0.1225,0.05925,0.0677499999999999,0.0399999999999999,0.089,0.0825,0.04325,0.0767499999999999,0.02,0.078,0.05075,0.08775,0.36975,0.05575,0.1074999999999999,0.0539999999999999,0.0292499999999999,0.0665,0.0675,0.0197499999999999,0.04725,0.075,0.0479999999999999,0.0692499999999999,0.0314999999999999,0.0564999999999999,0.0454999999999999,0.03725,0.06075,0.0672499999999999,0.05375,0.04175,0.0559999999999999,0.0782499999999999,0.0439999999999999,0.03975,0.05975,0.04975,0.03425,0.04375,0.02975,0.02,0.03225,0.073,0.04975,0.312,0.029,0.09275,0.0185,0.071,0.03175,0.022,0.0717499999999999,0.03,0.0265,0.0579999999999999,0.0082499999999999
Drive Me Crazy (1999),0.99875,0.8712500000000001,0.6915,0.63275,0.3359999999999999,0.4509999999999999,0.46975,0.5555,0.61725,0.8460000000000001,0.2105,0.303,0.3037499999999999,0.869,0.31925,0.70175,0.3359999999999999,0.33825,0.3155,0.241,0.259,0.25225,0.306,0.255,0.2015,0.3435,0.32125,0.1942499999999999,0.1372499999999999,0.199,0.5105,0.18475,0.29825,0.241,0.3359999999999999,0.16125,0.2845,0.11675,0.1385,0.42,0.14325,0.33775,0.1297499999999999,0.1997499999999999,0.1515,0.17675,0.0944999999999999,0.2524999999999999,0.1397499999999999,0.14275,0.186,0.04025,0.1915,0.082,0.148,0.1545,0.0742499999999999,0.0672499999999999,0.16725,0.14225,0.155,0.1917499999999999,0.1475,0.1079999999999999,0.15875,0.4034999999999999,0.086,0.24025,0.15825,0.12125,0.11325,0.0499999999999999,0.119,0.1375,0.0984999999999999,0.155,0.16575,0.0865,0.10275,0.1915,0.8712500000000001,0.0832499999999999,0.0772499999999999,0.0757499999999999,0.1109999999999999,0.05825,0.11175,0.068,0.1624999999999999,0.0742499999999999,0.0807499999999999,0.1149999999999999,0.0637499999999999,0.04625,0.09,0.03525,0.11625,0.0489999999999999,0.083,0.03275,0.0324999999999999,0.0964999999999999,0.04375,0.05675,0.11025,0.0444999999999999,0.0727499999999999,0.0994999999999999,0.14225,0.0514999999999999,0.0692499999999999,0.0217499999999999,0.0414999999999999,0.0895,0.079,0.0677499999999999,0.03725,0.0499999999999999,0.05975,0.03025,0.0399999999999999,0.03225,0.05275,0.0579999999999999,0.05625,0.067,0.04525,0.03625,0.0514999999999999,0.029,0.1262499999999999,0.03525,0.0514999999999999,0.024,0.1024999999999999,0.0677499999999999,0.03775,0.021,0.03475,0.0242499999999999,0.0374999999999999,0.0217499999999999,0.024,0.0292499999999999,0.023,0.029,0.0257499999999999,0.0202499999999999,0.0122499999999999
Three to Tango (1999),0.95125,0.95125,0.74175,0.6955,0.73475,0.67825,0.63725,0.59225,0.73425,0.6045,0.37175,0.603,0.4257499999999999,0.489,0.365,0.8420000000000001,0.39975,0.435,0.2544999999999999,0.603,0.60075,0.31275,0.34575,0.27725,0.3349999999999999,0.4095,0.28325,0.3522499999999999,0.2189999999999999,0.603,0.3395,0.1689999999999999,0.2395,0.2554999999999999,0.2115,0.2165,0.28825,0.15325,0.393,0.31125,0.1475,0.21075,0.1109999999999999,0.1589999999999999,0.1957499999999999,0.17225,0.1674999999999999,0.1907499999999999,0.97325,0.17375,0.17375,0.09475,0.14625,0.14875,0.17375,0.189,0.1495,0.16175,0.16875,0.18375,0.1805,0.16775,0.665,0.2329999999999999,0.1387499999999999,0.12325,0.1674999999999999,0.0979999999999999,0.11475,0.15725,0.20575,0.1355,0.1342499999999999,0.18125,0.10825,0.065,0.072,0.2017499999999999,0.0815,0.14625,0.14625,0.083,0.04425,0.09725,0.0979999999999999,0.1104999999999999,0.1887499999999999,0.09,0.14125,0.12025,0.1079999999999999,0.0647499999999999,0.0812499999999999,0.086,0.088,0.0667499999999999,0.10925,0.1159999999999999,0.0627499999999999,0.05725,0.0399999999999999,0.09375,0.0762499999999999,0.1069999999999999,0.05975,0.086,0.06175,0.068,0.0785,0.0715,0.0822499999999999,0.0735,0.0785,0.0959999999999999,0.0725,0.0802499999999999,0.028,0.0559999999999999,0.14,0.09275,0.05725,0.0584999999999999,0.059,0.12025,0.082,0.0722499999999999,0.0449999999999999,0.0822499999999999,0.0615,0.0504999999999999,0.04175,0.0569999999999999,0.0459999999999999,0.03825,0.05275,0.0245,0.04825,0.05325,0.04275,0.0489999999999999,0.0915,0.0262499999999999,0.03525,0.0267499999999999,0.024,0.0364999999999999,0.0414999999999999,0.0399999999999999,0.0175
