movieId,very funny,original,farce,light,weird,good,absurd,greed,runaway,predictable,quirky,melancholic,culture clash,vengeance,fun movie,mentor,chase,betrayal,drama,catastrophe,dialogue,independent film,surveillance,adaptation,creativity,pornography,fight scenes,life philosophy,fantasy world,drinking,family,first contact,transformation,life & death,underrated,weapons,unlikely friendships,sexy,stereotypes,childhood,writers,nudity (full frontal - brief),british,alter ego,dysfunctional family,islam,period piece,death,teen movie,classic car,computer animation,hotel,sacrifice,multiple storylines,prejudice,queer,not funny,pulp,good music,doctors,california,road movie,mad scientist,nudity (topless - brief),hospital,small town,stoner movie,censorship,women,80s,camp,workplace,buddy movie,alternate history,ensemble cast,foul language,survival,irish accent,new jersey,simple,brothers,1930s,awesome soundtrack,divorce,film noir,directorial debut,wartime,new york city,stand-up comedy,kidnapping,notable nudity,memory,nudity (rear),internet,too long,dreams,island,addiction,blindness,radio,bollywood,prison,wilderness,time,indians,tokyo,french,desert,no plot,russian,unlikeable characters,race,los angeles,fashion,reality tv,hip hop,shopping,interracial romance,wine,robert downey jr,lawyer,san francisco,ghosts/afterlife,immortality,atheism,adoption,australia,finnish,texas,best of 2005,made for tv,kick-butt women,god,rebellion,remake,homeless,cancer,trilogy,snakes,hunting,too short,oil,goth,potential oscar nom,prostitution,father daughter relationship,graphic novel,documentary,single father
Stiff Upper Lips (1998),0.94725,0.604,0.94725,0.573,0.38425,0.48575,0.26525,0.4075,0.48575,0.476,0.4024999999999999,0.38425,0.743,0.37675,0.511,0.53675,0.30225,0.51325,0.48575,0.5415,0.3572499999999999,0.6335,0.2915,0.563,0.15475,0.68075,0.38375,0.44675,0.2764999999999999,0.182,0.26375,0.356,0.18175,0.20375,0.3279999999999999,0.16025,0.4935,0.27075,0.25025,0.257,0.33325,0.3,0.8347500000000001,0.1975,0.27325,0.43925,0.538,0.3117499999999999,0.45625,0.21275,0.2135,0.2837499999999999,0.43925,0.2027499999999999,0.3645,0.4815,0.22875,0.16975,0.1139999999999999,0.2299999999999999,0.2975,0.1375,0.16925,0.48375,0.1235,0.1885,0.32575,0.0795,0.375,0.09975,0.4475,0.0707499999999999,0.04325,0.3219999999999999,0.09025,0.17325,0.1975,0.53525,0.16925,0.1255,0.1134999999999999,0.15225,0.1139999999999999,0.10125,0.14775,0.10225,0.57325,0.0454999999999999,0.09125,0.20375,0.23125,0.1285,0.33525,0.14625,0.1275,0.12225,0.23075,0.1709999999999999,0.04175,0.0885,0.639,0.174,0.073,0.04725,0.1629999999999999,0.04725,0.0262499999999999,0.38125,0.0702499999999999,0.0795,0.425,0.0667499999999999,0.0697499999999999,0.23925,0.146,0.306,0.17275,0.20875,0.0875,0.1332499999999999,0.21325,0.10925,0.0692499999999999,0.1335,0.062,0.146,0.259,0.0177499999999999,0.1584999999999999,0.04925,0.09425,0.0925,0.05775,0.0707499999999999,0.087,0.065,0.05575,0.12125,0.0454999999999999,0.0282499999999999,0.0999999999999999,0.0984999999999999,0.1579999999999999,0.04525,0.07,0.1584999999999999,0.03475,0.04375,0.23675
Airplane! (1980),0.98725,0.8305,0.98725,0.97025,0.89375,0.94175,0.94775,0.8282499999999999,0.94175,0.8927499999999999,0.77675,0.6065,0.8282499999999999,0.42325,0.6585,0.4792499999999999,0.54825,0.3007499999999999,0.8282499999999999,0.56075,0.59225,0.23925,0.3007499999999999,0.3175,0.3545,0.2684999999999999,0.423,0.28,0.25875,0.62475,0.1977499999999999,0.25625,0.3844999999999999,0.22575,0.3215,0.4579999999999999,0.23475,0.2684999999999999,0.40125,0.31625,0.2234999999999999,0.25475,0.2194999999999999,0.2319999999999999,0.23725,0.3097499999999999,0.2947499999999999,0.20625,0.2395,0.21725,0.137,0.1525,0.31475,0.1305,0.31475,0.1397499999999999,0.11275,0.151,0.2475,0.23525,0.23575,0.1377499999999999,0.2319999999999999,0.4549999999999999,0.38325,0.10475,0.3834999999999999,0.44275,0.09275,0.6055,0.2425,0.11025,0.2694999999999999,0.213,0.2085,0.243,0.195,0.1495,0.1525,0.2035,0.3299999999999999,0.138,0.1619999999999999,0.0685,0.21975,0.14125,0.3097499999999999,0.0765,0.18625,0.0925,0.1049999999999999,0.12275,0.0514999999999999,0.1004999999999999,0.1699999999999999,0.1397499999999999,0.1149999999999999,0.11575,0.1402499999999999,0.1104999999999999,0.08975,0.1295,0.131,0.2804999999999999,0.1649999999999999,0.1997499999999999,0.04375,0.18375,0.10475,0.0885,0.0499999999999999,0.0702499999999999,0.5175,0.075,0.04175,0.0554999999999999,0.0554999999999999,0.10625,0.0559999999999999,0.0662499999999999,0.0707499999999999,0.0847499999999999,0.10475,0.1169999999999999,0.09875,0.0494999999999999,0.21575,0.0539999999999999,0.0564999999999999,0.12,0.08725,0.05575,0.09875,0.12075,0.0187499999999999,0.067,0.067,0.09375,0.137,0.067,0.03875,0.10025,0.03925,0.05525,0.0474999999999999,0.05825,0.028,0.0374999999999999,0.0167499999999999
"Muse, The (1999)",0.887,0.67325,0.4715,0.59875,0.4495,0.482,0.61375,0.4325,0.45625,0.475,0.37975,0.4535,0.37625,0.58125,0.6255,0.4665,0.2794999999999999,0.283,0.304,0.46075,0.5485,0.2867499999999999,0.5485,0.40725,0.65825,0.583,0.4475,0.386,0.45975,0.27825,0.3592499999999999,0.34075,0.23625,0.3097499999999999,0.1425,0.181,0.2289999999999999,0.45875,0.236,0.2145,0.8227500000000001,0.4327499999999999,0.1129999999999999,0.38425,0.189,0.3065,0.2224999999999999,0.2022499999999999,0.1569999999999999,0.18575,0.2229999999999999,0.33475,0.3065,0.14775,0.1255,0.204,0.2035,0.24,0.08875,0.425,0.32025,0.11875,0.1154999999999999,0.1164999999999999,0.23375,0.17525,0.09075,0.17075,0.27575,0.1505,0.1024999999999999,0.54,0.086,0.16575,0.0832499999999999,0.1975,0.14675,0.1877499999999999,0.17825,0.16375,0.09275,0.11575,0.1215,0.1305,0.10275,0.0852499999999999,0.082,0.118,0.09025,0.0662499999999999,0.2214999999999999,0.076,0.8407500000000001,0.1262499999999999,0.1154999999999999,0.09075,0.1305,0.10975,0.0852499999999999,0.10025,0.0999999999999999,0.08,0.11775,0.06225,0.1014999999999999,0.10125,0.0384999999999999,0.0817499999999999,0.0672499999999999,0.0554999999999999,0.143,0.076,0.1169999999999999,0.079,0.0717499999999999,0.083,0.1064999999999999,0.09675,0.21125,0.1962499999999999,0.05125,0.06125,0.16275,0.05575,0.082,0.075,0.0454999999999999,0.0155,0.0827499999999999,0.05025,0.04625,0.0875,0.072,0.0354999999999999,0.1205,0.061,0.05175,0.05925,0.0484999999999999,0.03575,0.0625,0.1287499999999999,0.0969999999999999,0.1099999999999999,0.0454999999999999,0.0627499999999999,0.0434999999999999,0.03725,0.0677499999999999
Help! (1965),0.7689999999999999,0.73825,0.57925,0.65725,0.9295,0.7615000000000001,0.559,0.60975,0.589,0.7125,0.559,0.51325,0.65425,0.589,0.62025,0.48475,0.72125,0.34375,0.589,0.4529999999999999,0.42525,0.2395,0.34375,0.3535,0.5365,0.3095,0.362,0.295,0.3095,0.2475,0.276,0.1892499999999999,0.26475,0.2055,0.4145,0.1942499999999999,0.27175,0.31525,0.2375,0.3169999999999999,0.1584999999999999,0.3095,0.8134999999999999,0.2385,0.2075,0.1297499999999999,0.776,0.2015,0.38775,0.31575,0.17375,0.17975,0.7425,0.1342499999999999,0.30125,0.16475,0.2865,0.1795,0.89425,0.1014999999999999,0.2189999999999999,0.3375,0.8445,0.2744999999999999,0.10925,0.1902499999999999,0.307,0.0745,0.1185,0.1912499999999999,0.28725,0.0692499999999999,0.0474999999999999,0.1164999999999999,0.1355,0.05675,0.1892499999999999,0.1674999999999999,0.1594999999999999,0.1689999999999999,0.2324999999999999,0.12025,0.7615000000000001,0.0514999999999999,0.24075,0.2035,0.10675,0.09225,0.0707499999999999,0.0935,0.0944999999999999,0.09675,0.0682499999999999,0.0632499999999999,0.08,0.1114999999999999,0.20625,0.10675,0.137,0.1357499999999999,0.198,0.0969999999999999,0.1325,0.147,0.47875,0.1084999999999999,0.0449999999999999,0.24325,0.3027499999999999,0.0705,0.0657499999999999,0.1265,0.0494999999999999,0.1352499999999999,0.03275,0.213,0.05925,0.1265,0.0252499999999999,0.0429999999999999,0.0319999999999999,0.0822499999999999,0.0655,0.0787499999999999,0.1049999999999999,0.066,0.152,0.0292499999999999,0.077,0.0245,0.0812499999999999,0.1545,0.082,0.145,0.0257499999999999,0.05075,0.05225,0.0772499999999999,0.0815,0.04925,0.0524999999999999,0.05575,0.0737499999999999,0.04875,0.04475,0.0865,0.0305,0.0969999999999999,0.03325
Man of the Century (1999),0.4685,0.762,0.8674999999999999,0.762,0.762,0.51225,0.5095,0.49875,0.762,0.54925,0.638,0.49875,0.427,0.4479999999999999,0.4237499999999999,0.46975,0.23125,0.4237499999999999,0.427,0.4445,0.65925,0.93475,0.30725,0.2435,0.565,0.2734999999999999,0.27025,0.2957499999999999,0.31925,0.2875,0.192,0.2135,0.22275,0.20425,0.39875,0.249,0.27425,0.1699999999999999,0.195,0.51625,0.15925,0.131,0.14775,0.15775,0.32825,0.1337499999999999,0.3502499999999999,0.3715,0.15725,0.1415,0.18725,0.239,0.1337499999999999,0.1169999999999999,0.21425,0.22225,0.267,0.2219999999999999,0.4712499999999999,0.05075,0.23825,0.1235,0.0959999999999999,0.3149999999999999,0.0939999999999999,0.1639999999999999,0.10875,0.1049999999999999,0.10925,0.1599999999999999,0.129,0.1785,0.0785,0.0805,0.2664999999999999,0.0262499999999999,0.18575,0.10925,0.05075,0.0795,0.0605,0.598,0.14625,0.11575,0.762,0.0999999999999999,0.0625,0.15575,0.08975,0.03975,0.03975,0.11375,0.072,0.1614999999999999,0.0785,0.12375,0.194,0.0574999999999999,0.0424999999999999,0.22825,0.17275,0.0772499999999999,0.0369999999999999,0.11025,0.07,0.12125,0.03525,0.0305,0.0687499999999999,0.0275,0.1054999999999999,0.05625,0.0657499999999999,0.0697499999999999,0.11525,0.1775,0.0935,0.09475,0.0404999999999999,0.0379999999999999,0.04125,0.093,0.137,0.0404999999999999,0.0324999999999999,0.03675,0.0994999999999999,0.0262499999999999,0.0702499999999999,0.04425,0.0369999999999999,0.0802499999999999,0.0324999999999999,0.1745,0.014,0.0349999999999999,0.0424999999999999,0.078,0.029,0.0625,0.0605,0.1302499999999999,0.0237499999999999,0.14325,0.03375,0.0832499999999999,0.0252499999999999,0.018,0.0277499999999999
Spaceballs (1987),0.99525,0.883,0.99525,0.93825,0.841,0.7135,0.8740000000000001,0.61975,0.71325,0.91225,0.5305,0.4762499999999999,0.4882499999999999,0.42625,0.692,0.54825,0.5215,0.21825,0.4882499999999999,0.58675,0.51775,0.61975,0.2055,0.28425,0.3289999999999999,0.61975,0.4565,0.29925,0.403,0.28325,0.19,0.93075,0.41125,0.24925,0.4712499999999999,0.2835,0.1735,0.147,0.304,0.32825,0.151,0.23775,0.1377499999999999,0.24525,0.16075,0.1599999999999999,0.1599999999999999,0.1689999999999999,0.28625,0.1669999999999999,0.1795,0.11675,0.29325,0.1019999999999999,0.31425,0.18675,0.14625,0.22975,0.2289999999999999,0.1205,0.16675,0.15375,0.273,0.18575,0.09625,0.11625,0.23575,0.14575,0.09425,0.4595,0.21375,0.0802499999999999,0.24625,0.271,0.0885,0.0635,0.4895,0.2214999999999999,0.10025,0.1307499999999999,0.1327499999999999,0.12075,0.2289999999999999,0.0479999999999999,0.1034999999999999,0.12025,0.0767499999999999,0.069,0.088,0.2015,0.1079999999999999,0.09275,0.0782499999999999,0.1357499999999999,0.1564999999999999,0.081,0.10575,0.11325,0.1034999999999999,0.09375,0.0605,0.0979999999999999,0.0837499999999999,0.288,0.2485,0.1149999999999999,0.0354999999999999,0.5955,0.0702499999999999,0.0595,0.06125,0.14875,0.0677499999999999,0.0419999999999999,0.0652499999999999,0.0494999999999999,0.086,0.11625,0.0252499999999999,0.05875,0.03725,0.0822499999999999,0.09175,0.1059999999999999,0.16375,0.03825,0.0837499999999999,0.03525,0.0915,0.081,0.1069999999999999,0.08875,0.1877499999999999,0.20575,0.0265,0.059,0.0885,0.56225,0.10775,0.05525,0.05525,0.05025,0.0745,0.03675,0.05725,0.03675,0.0314999999999999,0.027,0.0275
Scrooged (1988),0.938,0.8067500000000001,0.72475,0.8314999999999999,0.8314999999999999,0.625,0.74675,0.7702500000000001,0.8314999999999999,0.619,0.3542499999999999,0.37525,0.45925,0.40225,0.74475,0.64325,0.65325,0.34275,0.3702499999999999,0.507,0.5175,0.302,0.3575,0.53725,0.527,0.28125,0.46875,0.3275,0.4355,0.22825,0.359,0.46875,0.4619999999999999,0.35375,0.4715,0.2995,0.2475,0.1335,0.128,0.415,0.249,0.1942499999999999,0.153,0.33275,0.25175,0.1029999999999999,0.21275,0.3047499999999999,0.173,0.254,0.2105,0.31375,0.25,0.17775,0.10125,0.1305,0.2194999999999999,0.382,0.0875,0.2885,0.1669999999999999,0.15825,0.28925,0.28625,0.248,0.1634999999999999,0.0989999999999999,0.2847499999999999,0.15125,0.8067500000000001,0.10575,0.278,0.3107499999999999,0.25675,0.0999999999999999,0.1352499999999999,0.25,0.2007499999999999,0.1325,0.217,0.1952499999999999,0.1282499999999999,0.10925,0.20325,0.12025,0.1297499999999999,0.0762499999999999,0.7775000000000001,0.0807499999999999,0.0762499999999999,0.1584999999999999,0.25975,0.11975,0.1315,0.133,0.0842499999999999,0.144,0.0762499999999999,0.138,0.10275,0.05325,0.08725,0.1009999999999999,0.2827499999999999,0.11425,0.1074999999999999,0.0647499999999999,0.1064999999999999,0.0549999999999999,0.0579999999999999,0.069,0.081,0.0662499999999999,0.16225,0.0559999999999999,0.0685,0.20825,0.0637499999999999,0.05825,0.0687499999999999,0.08825,0.09175,0.189,0.2514999999999999,0.0827499999999999,0.10725,0.074,0.0429999999999999,0.04825,0.09925,0.1119999999999999,0.04625,0.05225,0.04875,0.1064999999999999,0.3359999999999999,0.04675,0.06125,0.0687499999999999,0.085,0.0524999999999999,0.08775,0.1877499999999999,0.0797499999999999,0.0524999999999999,0.05025,0.0272499999999999,0.03225,0.0499999999999999
My Man Godfrey (1957),0.4127499999999999,0.77675,0.9295,0.686,0.686,0.5865,0.14975,0.586,0.686,0.34125,0.3425,0.5865,0.53625,0.383,0.6545,0.52775,0.4639999999999999,0.4295,0.531,0.4895,0.505,0.31875,0.2514999999999999,0.4305,0.32975,0.241,0.2514999999999999,0.3107499999999999,0.16675,0.3315,0.4615,0.2095,0.4675,0.28,0.24025,0.1465,0.18275,0.3545,0.16525,0.29825,0.1265,0.36475,0.3149999999999999,0.1649999999999999,0.2504999999999999,0.368,0.39425,0.14225,0.1362499999999999,0.2304999999999999,0.1962499999999999,0.2199999999999999,0.25975,0.14475,0.372,0.27325,0.2817499999999999,0.10425,0.2125,0.1402499999999999,0.18525,0.068,0.10825,0.15675,0.14225,0.11225,0.05225,0.1644999999999999,0.1912499999999999,0.0409999999999999,0.0847499999999999,0.065,0.0579999999999999,0.0939999999999999,0.09975,0.0885,0.0895,0.2845,0.1099999999999999,0.0574999999999999,0.126,0.4337499999999999,0.0832499999999999,0.20825,0.20625,0.085,0.18125,0.093,0.0747499999999999,0.07,0.1049999999999999,0.1277499999999999,0.10225,0.09825,0.1312499999999999,0.06025,0.1004999999999999,0.0782499999999999,0.1245,0.0155,0.27975,0.12325,0.11725,0.05025,0.1024999999999999,0.27725,0.09925,0.0815,0.0524999999999999,0.0489999999999999,0.0687499999999999,0.1109999999999999,0.0662499999999999,0.0667499999999999,0.0287499999999999,0.062,0.06075,0.21975,0.1039999999999999,0.0827499999999999,0.08725,0.11225,0.16625,0.14175,0.12325,0.134,0.0409999999999999,0.08675,0.0805,0.18275,0.1312499999999999,0.1084999999999999,0.0539999999999999,0.0569999999999999,0.978,0.5555,0.0489999999999999,0.0449999999999999,0.08825,0.0812499999999999,0.0287499999999999,0.12325,0.0334999999999999,0.0484999999999999,0.0584999999999999,0.15425,0.05575,0.03925,0.0702499999999999
Galaxy Quest (1999),0.95025,0.8027500000000001,0.95025,0.729,0.8612500000000001,0.7385,0.8280000000000001,0.42325,0.8612500000000001,0.7475,0.267,0.8612500000000001,0.8612500000000001,0.4065,0.8839999999999999,0.42325,0.408,0.2774999999999999,0.4065,0.57175,0.55425,0.1922499999999999,0.2774999999999999,0.27575,0.489,0.25175,0.7895000000000001,0.3055,0.41625,0.2564999999999999,0.414,0.98525,0.548,0.2204999999999999,0.38125,0.57975,0.1925,0.2135,0.291,0.213,0.23625,0.11775,0.27125,0.55625,0.2704999999999999,0.127,0.1937499999999999,0.1367499999999999,0.49875,0.14575,0.275,0.0989999999999999,0.2935,0.09025,0.21775,0.132,0.17325,0.1882499999999999,0.1535,0.3245,0.191,0.0875,0.4145,0.091,0.15325,0.17425,0.10375,0.09175,0.1277499999999999,0.18,0.308,0.0815,0.1375,0.22375,0.44575,0.1355,0.64575,0.1175,0.14475,0.1317499999999999,0.0747499999999999,0.09125,0.11725,0.07,0.08925,0.0999999999999999,0.05825,0.0474999999999999,0.0559999999999999,0.064,0.03625,0.08825,0.0732499999999999,0.1215,0.1485,0.10975,0.18125,0.073,0.085,0.182,0.08675,0.073,0.0959999999999999,0.1619999999999999,0.09525,0.0979999999999999,0.03275,0.127,0.08975,0.0705,0.0389999999999999,0.2065,0.0489999999999999,0.11075,0.35475,0.0534999999999999,0.04725,0.082,0.0539999999999999,0.1659999999999999,0.0339999999999999,0.0657499999999999,0.0564999999999999,0.1714999999999999,0.0954999999999999,0.0539999999999999,0.0615,0.0479999999999999,0.05125,0.04475,0.25975,0.04925,0.059,0.077,0.0205,0.05125,0.0524999999999999,0.05875,0.0925,0.078,0.11175,0.118,0.05725,0.0324999999999999,0.0329999999999999,0.06,0.018,0.0384999999999999,0.05425
Wayne's World (1992),0.9715,0.8592500000000001,0.922,0.964,0.8254999999999999,0.8952500000000001,0.66625,0.4965,0.8952500000000001,0.92325,0.66625,0.4125,0.4965,0.67025,0.7777499999999999,0.5265,0.4675,0.29925,0.67025,0.494,0.58525,0.29025,0.29925,0.3655,0.37675,0.3635,0.484,0.2985,0.25175,0.3379999999999999,0.204,0.24325,0.2694999999999999,0.25025,0.3359999999999999,0.2455,0.39325,0.4355,0.34975,0.564,0.17575,0.2925,0.17975,0.3442499999999999,0.1669999999999999,0.14325,0.235,0.25825,0.8047500000000001,0.256,0.14975,0.1515,0.16325,0.1825,0.1405,0.1795,0.1912499999999999,0.185,0.7515000000000001,0.1325,0.23925,0.24675,0.17675,0.15875,0.152,0.125,0.60175,0.26475,0.10375,0.4489999999999999,0.30725,0.11425,0.509,0.18325,0.08825,0.29125,0.0762499999999999,0.0857499999999999,0.15475,0.1955,0.136,0.0685,0.64975,0.0632499999999999,0.1114999999999999,0.17525,0.0737499999999999,0.084,0.21675,0.06075,0.1315,0.1059999999999999,0.084,0.1114999999999999,0.10075,0.17125,0.1059999999999999,0.09925,0.11725,0.2314999999999999,0.0757499999999999,0.09925,0.10975,0.3482499999999999,0.0812499999999999,0.14125,0.03275,0.092,0.17325,0.062,0.0822499999999999,0.0675,0.0827499999999999,0.11925,0.25825,0.1109999999999999,0.0964999999999999,0.0625,0.03225,0.0564999999999999,0.0444999999999999,0.068,0.0895,0.05325,0.062,0.04325,0.1235,0.0419999999999999,0.04975,0.0544999999999999,0.10175,0.081,0.069,0.147,0.0212499999999999,0.03625,0.06025,0.0652499999999999,0.1059999999999999,0.04175,0.0369999999999999,0.03775,0.0772499999999999,0.0549999999999999,0.0459999999999999,0.0544999999999999,0.03275,0.03625,0.0177499999999999
Gun Shy (2000),0.77325,0.8447499999999999,0.32375,0.50725,0.53875,0.50075,0.4845,0.526,0.26775,0.42425,0.9785,0.53875,0.34075,0.526,0.49,0.555,0.361,0.7867500000000001,0.403,0.417,0.4655,0.4107499999999999,0.7867500000000001,0.3275,0.34675,0.2234999999999999,0.2977499999999999,0.5495,0.25975,0.17575,0.21325,0.27325,0.25775,0.305,0.3339999999999999,0.2817499999999999,0.3552499999999999,0.4095,0.3245,0.1465,0.51325,0.2115,0.15075,0.1694999999999999,0.1935,0.1307499999999999,0.1099999999999999,0.18175,0.15675,0.2135,0.2017499999999999,0.11875,0.10775,0.27975,0.087,0.3245,0.25125,0.3405,0.1649999999999999,0.145,0.08,0.0812499999999999,0.14175,0.12025,0.1019999999999999,0.1044999999999999,0.06125,0.0705,0.1215,0.065,0.10825,0.4935,0.1104999999999999,0.1352499999999999,0.18375,0.11675,0.1094999999999999,0.25775,0.2329999999999999,0.0885,0.0524999999999999,0.0735,0.1649999999999999,0.0807499999999999,0.1069999999999999,0.21975,0.09975,0.0785,0.0875,0.1169999999999999,0.0632499999999999,0.1307499999999999,0.0852499999999999,0.281,0.067,0.12475,0.0494999999999999,0.0775,0.11075,0.071,0.0677499999999999,0.1084999999999999,0.0635,0.06025,0.04775,0.0637499999999999,0.0354999999999999,0.0697499999999999,0.1785,0.10325,0.264,0.04475,0.05625,0.0414999999999999,0.05925,0.10875,0.0374999999999999,0.0349999999999999,0.0812499999999999,0.1367499999999999,0.0825,0.0454999999999999,0.12175,0.0539999999999999,0.0949999999999999,0.0984999999999999,0.03375,0.0494999999999999,0.0439999999999999,0.03375,0.10175,0.0865,0.0627499999999999,0.04775,0.04825,0.0494999999999999,0.04925,0.0569999999999999,0.04275,0.072,0.0182499999999999,0.0519999999999999,0.0842499999999999,0.0314999999999999,0.03175,0.03625,0.022,0.0339999999999999,0.0329999999999999
"Whole Nine Yards, The (2000)",0.9825,0.96925,0.6745,0.6745,0.64825,0.70475,0.2624999999999999,0.69875,0.45775,0.52875,0.58675,0.3522499999999999,0.45775,0.8087500000000001,0.608,0.5555,0.7065,0.9845,0.45775,0.6435,0.4702499999999999,0.58675,0.9845,0.28925,0.26875,0.2244999999999999,0.52175,0.4155,0.3884999999999999,0.33825,0.2125,0.27775,0.27725,0.176,0.38075,0.52175,0.33575,0.5585,0.2907499999999999,0.128,0.15625,0.18425,0.14475,0.3225,0.17225,0.1149999999999999,0.1535,0.2495,0.2594999999999999,0.23275,0.2085,0.3355,0.22275,0.2294999999999999,0.09275,0.1215,0.18725,0.212,0.09475,0.21625,0.23275,0.0974999999999999,0.0767499999999999,0.135,0.18625,0.1377499999999999,0.18075,0.05475,0.197,0.068,0.0725,0.15575,0.3834999999999999,0.151,0.10275,0.494,0.10725,0.4054999999999999,0.17175,0.136,0.09525,0.0842499999999999,0.1039999999999999,0.3655,0.2495,0.0847499999999999,0.09325,0.10375,0.0827499999999999,0.121,0.147,0.12275,0.2294999999999999,0.1584999999999999,0.09775,0.0667499999999999,0.0732499999999999,0.0584999999999999,0.1255,0.081,0.0865,0.2015,0.05325,0.092,0.0755,0.07,0.12425,0.03775,0.22525,0.14875,0.0767499999999999,0.084,0.10725,0.0655,0.0559999999999999,0.089,0.15975,0.05425,0.0802499999999999,0.12125,0.121,0.0944999999999999,0.14475,0.0935,0.0579999999999999,0.0725,0.03975,0.04075,0.05525,0.0434999999999999,0.0574999999999999,0.074,0.05875,0.03,0.0842499999999999,0.0559999999999999,0.069,0.06075,0.0287499999999999,0.03525,0.06125,0.0687499999999999,0.0662499999999999,0.0857499999999999,0.04225,0.03175,0.0509999999999999,0.0225,0.04475
Drowning Mona (2000),0.835,0.735,0.4982499999999999,0.4982499999999999,0.75,0.45175,0.48175,0.45325,0.3095,0.53525,0.98425,0.35775,0.393,0.56775,0.3215,0.4875,0.3622499999999999,0.7215,0.393,0.41525,0.50975,0.75,0.31825,0.35775,0.26475,0.56775,0.2967499999999999,0.35575,0.308,0.2804999999999999,0.259,0.30225,0.188,0.4439999999999999,0.25425,0.20375,0.178,0.23725,0.31025,0.1295,0.378,0.28625,0.10375,0.1932499999999999,0.4905,0.0852499999999999,0.084,0.8307500000000001,0.1225,0.178,0.21425,0.1644999999999999,0.12075,0.3027499999999999,0.18325,0.16575,0.2289999999999999,0.22925,0.0772499999999999,0.1455,0.2085,0.27325,0.08825,0.093,0.2002499999999999,0.98075,0.11275,0.0905,0.12475,0.09675,0.09,0.1679999999999999,0.04725,0.125,0.578,0.12025,0.0905,0.179,0.67525,0.0615,0.0989999999999999,0.0692499999999999,0.0677499999999999,0.0847499999999999,0.1084999999999999,0.121,0.0757499999999999,0.1475,0.1159999999999999,0.11625,0.0825,0.16325,0.1765,0.10575,0.0979999999999999,0.082,0.10125,0.0847499999999999,0.12075,0.05875,0.0722499999999999,0.1004999999999999,0.1694999999999999,0.11275,0.068,0.0845,0.0394999999999999,0.10275,0.0745,0.0595,0.2115,0.0717499999999999,0.0569999999999999,0.0474999999999999,0.11925,0.0732499999999999,0.10825,0.072,0.14825,0.078,0.17275,0.0964999999999999,0.1875,0.092,0.10175,0.08675,0.03575,0.0359999999999999,0.20375,0.05475,0.04975,0.065,0.0665,0.0389999999999999,0.312,0.05575,0.09825,0.04075,0.0484999999999999,0.0257499999999999,0.03475,0.04925,0.09525,0.08625,0.04475,0.0514999999999999,0.05825,0.03425,0.0687499999999999
Grumpy Old Men (1993),0.95475,0.707,0.6865,0.6865,0.62775,0.7165,0.16975,0.39525,0.4782499999999999,0.529,0.217,0.391,0.707,0.5195,0.67025,0.53725,0.56725,0.2917499999999999,0.707,0.485,0.3784999999999999,0.1659999999999999,0.26825,0.28,0.26375,0.22475,0.4165,0.35975,0.3065,0.39825,0.496,0.22775,0.26225,0.2209999999999999,0.2185,0.197,0.7485,0.3199999999999999,0.371,0.57825,0.08675,0.3665,0.11975,0.2022499999999999,0.22075,0.1947499999999999,0.1947499999999999,0.27325,0.4317499999999999,0.32775,0.279,0.14975,0.32075,0.2837499999999999,0.2917499999999999,0.136,0.2279999999999999,0.18125,0.0999999999999999,0.2304999999999999,0.51725,0.24475,0.14075,0.11575,0.33325,0.60875,0.122,0.09,0.25075,0.1649999999999999,0.10275,0.0665,0.39375,0.2415,0.091,0.21775,0.1139999999999999,0.33425,0.17675,0.2055,0.14375,0.217,0.1205,0.17525,0.09425,0.079,0.0812499999999999,0.088,0.0895,0.069,0.1977499999999999,0.1029999999999999,0.1674999999999999,0.1305,0.17325,0.079,0.1332499999999999,0.0529999999999999,0.15725,0.10025,0.09225,0.0925,0.1292499999999999,0.218,0.303,0.083,0.0429999999999999,0.10525,0.05425,0.05425,0.0285,0.1185,0.06175,0.0529999999999999,0.0439999999999999,0.0544999999999999,0.25725,0.1375,0.0374999999999999,0.0334999999999999,0.0895,0.0954999999999999,0.0635,0.081,0.08925,0.10825,0.10825,0.0657499999999999,0.126,0.03175,0.09975,0.085,0.05075,0.0534999999999999,0.0444999999999999,0.0584999999999999,0.129,0.069,0.1094999999999999,0.0717499999999999,0.0687499999999999,0.12475,0.04725,0.04575,0.0539999999999999,0.0807499999999999,0.0389999999999999,0.0349999999999999,0.2045
