movieId,original,good,unlikely friendships,drama,melancholic,culture clash,weird,runaway,greed,mentor,childhood,independent film,vengeance,family,teen movie,dysfunctional family,life & death,catastrophe,drinking,adaptation,prejudice,dialogue,light,life philosophy,fantasy world,very funny,women,pornography,betrayal,quirky,sacrifice,period piece,queer,bollywood,transformation,stereotypes,british,not funny,creativity,computer animation,islam,chase,fun movie,predictable,death,fight scenes,small town,nudity (full frontal - brief),good music,adoption,dreams,classic car,divorce,sexy,first contact,simple,indians,underrated,writers,surveillance,hospital,interracial romance,irish accent,single father,brothers,multiple storylines,wartime,doctors,awesome soundtrack,tokyo,absurd,father daughter relationship,weapons,road movie,new jersey,memory,alter ego,california,survival,rebellion,nudity (topless - brief),1930s,cancer,farce,censorship,directorial debut,blindness,hotel,film noir,addiction,race,atheism,wilderness,internet,island,alternate history,workplace,australia,documentary,french,pulp,too long,foul language,new york city,notable nudity,stand-up comedy,camp,80s,god,prison,ensemble cast,stoner movie,mad scientist,texas,hip hop,wine,russian,potential oscar nom,made for tv,radio,kick-butt women,shopping,nudity (rear),best of 2005,hunting,finnish,fashion,homeless,san francisco,immortality,too short,lawyer,ghosts/afterlife,prostitution,no plot,desert,time,reality tv,kidnapping,oil,robert downey jr,goth,trilogy,graphic novel,buddy movie,unlikeable characters,snakes,los angeles,remake
Sayonara (1957),0.8045,0.8345,0.56675,0.9905,0.8287500000000001,0.8634999999999999,0.80925,0.85175,0.85175,0.66175,0.2224999999999999,0.677,0.705,0.358,0.52175,0.23425,0.661,0.46325,0.3964999999999999,0.46725,0.73275,0.3602499999999999,0.3349999999999999,0.2289999999999999,0.43625,0.205,0.8815,0.66075,0.356,0.32775,0.4645,0.4895,0.35275,0.379,0.4745,0.815,0.22225,0.3525,0.1714999999999999,0.22675,0.59475,0.1935,0.4862499999999999,0.27475,0.41825,0.196,0.25925,0.49475,0.1325,0.10875,0.1694999999999999,0.20325,0.71525,0.27875,0.17875,0.04425,0.598,0.387,0.209,0.1505,0.33975,0.99825,0.344,0.0647499999999999,0.11925,0.4125,0.529,0.121,0.22175,0.861,0.31425,0.33875,0.38175,0.08,0.05775,0.2395,0.185,0.10075,0.0765,0.1574999999999999,0.1287499999999999,0.3455,0.0717499999999999,0.374,0.3319999999999999,0.08775,0.146,0.1312499999999999,0.14575,0.11925,0.21925,0.1185,0.03875,0.0785,0.282,0.08775,0.23275,0.068,0.0479999999999999,0.0685,0.1317499999999999,0.15275,0.0635,0.04775,0.0825,0.1975,0.205,0.17425,0.1185,0.091,0.1094999999999999,0.0807499999999999,0.09725,0.17175,0.09525,0.027,0.18625,0.15975,0.0787499999999999,0.34375,0.1545,0.0484999999999999,0.0999999999999999,0.1257499999999999,0.0842499999999999,0.1897499999999999,0.08925,0.1064999999999999,0.12025,0.0399999999999999,0.0217499999999999,0.0424999999999999,0.1614999999999999,0.1365,0.03425,0.069,0.0287499999999999,0.06175,0.0439999999999999,0.08,0.0737499999999999,0.14575,0.093,0.0524999999999999,0.04725,0.077,0.0474999999999999,0.13,0.0394999999999999
I Am Sam (2001),0.91175,0.99175,0.99175,0.99175,0.861,0.909,0.61775,0.909,0.8485,0.713,0.282,0.7649999999999999,0.70725,0.53375,0.52575,0.78925,0.8512500000000001,0.601,0.276,0.3389999999999999,0.47575,0.4722499999999999,0.1624999999999999,0.53325,0.1985,0.2835,0.2254999999999999,0.3349999999999999,0.264,0.2274999999999999,0.4852499999999999,0.1997499999999999,0.17425,0.24525,0.39225,0.35675,0.1144999999999999,0.39775,0.24175,0.201,0.18025,0.1985,0.218,0.4145,0.2075,0.205,0.11025,0.393,0.2045,0.60425,0.2005,0.16625,0.17525,0.12125,0.26575,0.22325,0.0725,0.27275,0.1614999999999999,0.1435,0.50525,0.1455,0.174,0.995,0.1614999999999999,0.21075,0.075,0.296,0.2045,0.062,0.1925,0.96875,0.15,0.0707499999999999,0.2304999999999999,0.17625,0.128,0.1144999999999999,0.14575,0.0409999999999999,0.12175,0.05325,0.32825,0.0647499999999999,0.0665,0.083,0.33175,0.087,0.0722499999999999,0.14725,0.1159999999999999,0.24575,0.0424999999999999,0.1262499999999999,0.0752499999999999,0.2125,0.09825,0.0265,0.04925,0.03675,0.093,0.08,0.1327499999999999,0.077,0.1079999999999999,0.0765,0.04975,0.0177499999999999,0.145,0.1064999999999999,0.09675,0.066,0.1064999999999999,0.0635,0.064,0.03225,0.0424999999999999,0.1245,0.1114999999999999,0.0935,0.0449999999999999,0.093,0.04575,0.0732499999999999,0.03975,0.0217499999999999,0.0414999999999999,0.52125,0.11075,0.0732499999999999,0.0825,0.587,0.04325,0.05825,0.03825,0.0202499999999999,0.0645,0.0802499999999999,0.06125,0.0359999999999999,0.1624999999999999,0.028,0.0247499999999999,0.031,0.0389999999999999,0.026,0.03375,0.0805,0.0974999999999999
Summer of '42 (1971),0.73975,0.7867500000000001,0.99475,0.6975,0.8260000000000001,0.73575,0.716,0.7465,0.626,0.7697499999999999,0.9215,0.3804999999999999,0.559,0.3189999999999999,0.8785000000000001,0.20975,0.38975,0.7862499999999999,0.383,0.56575,0.51625,0.4335,0.44225,0.38875,0.502,0.476,0.51125,0.7985,0.3239999999999999,0.175,0.51625,0.475,0.1689999999999999,0.068,0.4095,0.31825,0.31,0.3409999999999999,0.2025,0.202,0.307,0.57875,0.4237499999999999,0.3665,0.37525,0.26775,0.3295,0.3065,0.1689999999999999,0.1144999999999999,0.4479999999999999,0.475,0.1912499999999999,0.7985,0.28325,0.49,0.21975,0.14875,0.1074999999999999,0.4044999999999999,0.21125,0.17475,0.14875,0.16375,0.1555,0.14325,0.804,0.1927499999999999,0.1669999999999999,0.1765,0.09,0.067,0.26625,0.14725,0.14425,0.5695,0.1664999999999999,0.57725,0.255,0.18725,0.20325,0.1855,0.08925,0.12325,0.56,0.127,0.23075,0.18675,0.1699999999999999,0.04875,0.1275,0.119,0.0895,0.10775,0.8140000000000001,0.1325,0.0752499999999999,0.207,0.0225,0.0715,0.1395,0.20325,0.1277499999999999,0.1089999999999999,0.12425,0.0785,0.2185,0.22375,0.0484999999999999,0.151,0.05625,0.18075,0.08975,0.0695,0.06225,0.05175,0.0765,0.0539999999999999,0.0424999999999999,0.2095,0.04875,0.1835,0.0979999999999999,0.0384999999999999,0.1004999999999999,0.21075,0.0569999999999999,0.05375,0.1362499999999999,0.05575,0.11825,0.078,0.0429999999999999,0.08675,0.0605,0.1564999999999999,0.3,0.0247499999999999,0.0672499999999999,0.04125,0.0277499999999999,0.03025,0.074,0.0627499999999999,0.0847499999999999,0.0215,0.076,0.0707499999999999,0.03575
Monsoon Wedding (2001),0.6945,0.74625,0.47475,0.65,0.891,0.82325,0.71475,0.71475,0.8587499999999999,0.38075,0.21925,0.3964999999999999,0.70825,0.7735000000000001,0.183,0.7355,0.213,0.4629999999999999,0.3964999999999999,0.2284999999999999,0.4655,0.52425,0.527,0.31625,0.2435,0.3305,0.40025,0.2385,0.3315,0.3602499999999999,0.14125,0.2817499999999999,0.211,0.93625,0.31425,0.39875,0.4125,0.31675,0.3005,0.15425,0.2259999999999999,0.2425,0.2927499999999999,0.2435,0.16175,0.1927499999999999,0.1564999999999999,0.135,0.6395,0.2375,0.0707499999999999,0.22425,0.78925,0.298,0.2435,0.14625,0.99125,0.1922499999999999,0.16525,0.186,0.134,0.4845,0.15725,0.134,0.306,0.277,0.0895,0.1382499999999999,0.15025,0.17375,0.208,0.2455,0.1649999999999999,0.12325,0.24675,0.06025,0.0895,0.1312499999999999,0.0745,0.0544999999999999,0.0999999999999999,0.08775,0.0755,0.091,0.32175,0.1069999999999999,0.17425,0.17725,0.0895,0.09125,0.088,0.09225,0.063,0.079,0.09525,0.089,0.1149999999999999,0.26725,0.1054999999999999,0.07,0.176,0.0574999999999999,0.05525,0.04175,0.0939999999999999,0.0827499999999999,0.0524999999999999,0.04025,0.0595,0.0672499999999999,0.4942499999999999,0.0534999999999999,0.0855,0.11375,0.0772499999999999,0.15825,0.05175,0.0802499999999999,0.04625,0.0785,0.16725,0.1555,0.04875,0.0855,0.05275,0.0852499999999999,0.0675,0.025,0.0695,0.0245,0.031,0.0349999999999999,0.0295,0.0389999999999999,0.1629999999999999,0.04425,0.0232499999999999,0.0665,0.0414999999999999,0.064,0.03525,0.03725,0.0384999999999999,0.0187499999999999,0.03225,0.0775,0.0275,0.0257499999999999,0.0112499999999999
About a Boy (2002),0.8342499999999999,0.9025,0.9335,0.84625,0.92025,0.8062499999999999,0.8062499999999999,0.758,0.81525,0.9055,0.7609999999999999,0.81525,0.714,0.70375,0.8334999999999999,0.686,0.71275,0.717,0.81525,0.96075,0.27,0.38775,0.628,0.533,0.484,0.89975,0.392,0.1664999999999999,0.3265,0.60525,0.1932499999999999,0.494,0.261,0.2015,0.4137499999999999,0.4465,0.79925,0.2897499999999999,0.32225,0.4177499999999999,0.0949999999999999,0.399,0.45775,0.44125,0.24325,0.57275,0.211,0.2105,0.4802499999999999,0.2495,0.2012499999999999,0.3375,0.17075,0.21725,0.217,0.22875,0.09125,0.2415,0.32825,0.1755,0.2817499999999999,0.0647499999999999,0.1985,0.93775,0.3017499999999999,0.1644999999999999,0.077,0.21025,0.64075,0.09975,0.27725,0.10825,0.142,0.176,0.32075,0.1104999999999999,0.39475,0.142,0.1335,0.3269999999999999,0.1367499999999999,0.10525,0.16025,0.43775,0.0494999999999999,0.15725,0.1257499999999999,0.10375,0.087,0.17675,0.071,0.1004999999999999,0.0772499999999999,0.0865,0.303,0.09525,0.1297499999999999,0.06075,0.0449999999999999,0.05025,0.14525,0.0847499999999999,0.40725,0.1009999999999999,0.0697499999999999,0.0797499999999999,0.1322499999999999,0.12025,0.0389999999999999,0.10225,0.10725,0.1775,0.08725,0.0559999999999999,0.1084999999999999,0.0717499999999999,0.04325,0.1084999999999999,0.0949999999999999,0.1134999999999999,0.05575,0.3087499999999999,0.092,0.0785,0.05075,0.06125,0.14275,0.1089999999999999,0.10125,0.05075,0.0765,0.0712499999999999,0.2199999999999999,0.0705,0.04425,0.0364999999999999,0.06175,0.029,0.04125,0.0277499999999999,0.0657499999999999,0.0662499999999999,0.08875,0.0197499999999999,0.12075,0.0857499999999999,0.06025,0.04325,0.0319999999999999
Lost in Yonkers (1993),0.7982499999999999,0.7982499999999999,0.3994999999999999,0.98525,0.6305,0.6875,0.6305,0.6875,0.7982499999999999,0.705,0.57175,0.6255,0.35975,0.51125,0.2734999999999999,0.7697499999999999,0.4649999999999999,0.4399999999999999,0.24725,0.54875,0.4277499999999999,0.392,0.31025,0.3555,0.1825,0.5305,0.191,0.31125,0.55425,0.2997499999999999,0.408,0.241,0.2259999999999999,0.1084999999999999,0.2804999999999999,0.201,0.1245,0.24875,0.25,0.15825,0.236,0.23675,0.1805,0.2189999999999999,0.185,0.1704999999999999,0.1525,0.34975,0.10625,0.1099999999999999,0.22325,0.1505,0.182,0.1604999999999999,0.21875,0.14975,0.218,0.51,0.29025,0.26325,0.1649999999999999,0.2694999999999999,0.1265,0.29325,0.4722499999999999,0.126,0.1975,0.1935,0.09225,0.14075,0.15325,0.1669999999999999,0.14,0.238,0.16325,0.06075,0.1382499999999999,0.0949999999999999,0.16125,0.062,0.1669999999999999,0.3655,0.52525,0.3289999999999999,0.2624999999999999,0.16325,0.24475,0.18375,0.09675,0.1215,0.20425,0.081,0.0579999999999999,0.09375,0.11175,0.26025,0.15425,0.04775,0.025,0.03225,0.14725,0.0707499999999999,0.10625,0.2935,0.21075,0.1059999999999999,0.09275,0.0782499999999999,0.085,0.09775,0.0735,0.1099999999999999,0.10325,0.0935,0.0499999999999999,0.0409999999999999,0.0247499999999999,0.075,0.0499999999999999,0.121,0.0675,0.05725,0.08675,0.0875,0.0489999999999999,0.0439999999999999,0.0257499999999999,0.05275,0.086,0.0389999999999999,0.0324999999999999,0.15625,0.04875,0.0394999999999999,0.0805,0.03675,0.05025,0.0534999999999999,0.06225,0.0147499999999999,0.1755,0.0564999999999999,0.0242499999999999,0.0865,0.03425,0.0782499999999999,0.03025,0.015,0.0334999999999999
"Yearling, The (1946)",0.875,0.92575,0.77875,0.92575,0.831,0.92575,0.8472500000000001,0.92575,0.89425,0.5635,0.8859999999999999,0.831,0.7802500000000001,0.7805,0.236,0.8632500000000001,0.6575,0.5135,0.5755,0.776,0.5645,0.32725,0.69075,0.272,0.22125,0.2867499999999999,0.23925,0.21025,0.3175,0.1004999999999999,0.54975,0.4295,0.188,0.34875,0.3369999999999999,0.1365,0.1144999999999999,0.3275,0.198,0.713,0.3405,0.45675,0.208,0.23725,0.5795,0.25125,0.16325,0.33925,0.16975,0.3794999999999999,0.2269999999999999,0.14575,0.11575,0.1307499999999999,0.23725,0.33025,0.375,0.20875,0.10375,0.37375,0.278,0.2055,0.1887499999999999,0.23525,0.23575,0.15975,0.12425,0.176,0.0652499999999999,0.0697499999999999,0.09425,0.148,0.2319999999999999,0.1287499999999999,0.09,0.05325,0.11425,0.4389999999999999,0.52,0.215,0.12025,0.3722499999999999,0.2055,0.1312499999999999,0.1674999999999999,0.09575,0.1295,0.1629999999999999,0.281,0.09625,0.262,0.069,0.38275,0.0605,0.1955,0.11825,0.1054999999999999,0.202,0.03725,0.04925,0.127,0.28125,0.09175,0.0797499999999999,0.21725,0.081,0.05675,0.093,0.1054999999999999,0.122,0.04625,0.0665,0.08925,0.1285,0.03375,0.03575,0.0559999999999999,0.0675,0.14625,0.0559999999999999,0.04775,0.0339999999999999,0.065,0.23775,0.69175,0.0339999999999999,0.14175,0.10125,0.064,0.0875,0.0272499999999999,0.2925,0.0832499999999999,0.05375,0.04525,0.10775,0.0185,0.04825,0.0939999999999999,0.03025,0.0449999999999999,0.016,0.024,0.04075,0.05625,0.0172499999999999,0.149,0.073,0.03825
"Son of the Bride (Hijo de la novia, El) (2001)",0.986,0.8720000000000001,0.92575,0.8720000000000001,0.986,0.7235,0.986,0.7235,0.7235,0.684,0.74625,0.7987500000000001,0.7235,0.52875,0.133,0.62175,0.7987500000000001,0.436,0.63625,0.3117499999999999,0.32125,0.3259999999999999,0.396,0.6205,0.2435,0.47775,0.18725,0.208,0.2995,0.303,0.4357499999999999,0.1335,0.151,0.4385,0.3472499999999999,0.199,0.34075,0.25975,0.31375,0.24775,0.12125,0.271,0.1932499999999999,0.1674999999999999,0.2175,0.3545,0.2115,0.2065,0.1835,0.1624999999999999,0.2857499999999999,0.26975,0.8545,0.23225,0.2329999999999999,0.16825,0.1352499999999999,0.3087499999999999,0.2855,0.17625,0.5795,0.24925,0.2095,0.1034999999999999,0.20575,0.182,0.1385,0.21225,0.11225,0.14075,0.15125,0.21375,0.18175,0.23625,0.14125,0.0682499999999999,0.20975,0.0925,0.09825,0.08,0.11325,0.0697499999999999,0.2155,0.1114999999999999,0.14,0.15025,0.15775,0.2035,0.0969999999999999,0.1335,0.0662499999999999,0.10425,0.1129999999999999,0.0745,0.11325,0.10025,0.146,0.1282499999999999,0.0645,0.068,0.10475,0.1325,0.05925,0.0262499999999999,0.059,0.0825,0.09075,0.03925,0.062,0.08825,0.03575,0.12425,0.1169999999999999,0.08675,0.0682499999999999,0.24725,0.1104999999999999,0.0635,0.061,0.132,0.0742499999999999,0.1305,0.0802499999999999,0.09325,0.0662499999999999,0.22275,0.0705,0.0554999999999999,0.0424999999999999,0.0595,0.05225,0.0394999999999999,0.1985,0.03025,0.0815,0.03725,0.1009999999999999,0.0217499999999999,0.0267499999999999,0.0707499999999999,0.1564999999999999,0.0464999999999999,0.03525,0.0479999999999999,0.1129999999999999,0.03925,0.0404999999999999,0.03275,0.0112499999999999
Flirting (1991),0.8505,0.6355,0.99475,0.65625,0.861,0.835,0.835,0.81525,0.835,0.7585,0.68025,0.6215,0.682,0.26925,0.903,0.22475,0.2025,0.428,0.378,0.35575,0.81525,0.55725,0.6355,0.387,0.4024999999999999,0.4327499999999999,0.576,0.589,0.3804999999999999,0.46875,0.16375,0.24225,0.37,0.2355,0.2997499999999999,0.45325,0.555,0.3149999999999999,0.1895,0.24575,0.31275,0.3195,0.298,0.179,0.1435,0.3742499999999999,0.35975,0.4742499999999999,0.35075,0.0812499999999999,0.22125,0.3582499999999999,0.11275,0.62175,0.22325,0.2514999999999999,0.32875,0.3117499999999999,0.37075,0.242,0.09925,0.473,0.1252499999999999,0.05825,0.1134999999999999,0.25275,0.16775,0.121,0.38425,0.1495,0.3305,0.1335,0.2065,0.2115,0.29425,0.1134999999999999,0.16975,0.34875,0.1019999999999999,0.62675,0.25175,0.1365,0.04125,0.3055,0.33725,0.237,0.10975,0.274,0.16675,0.22825,0.1955,0.05575,0.11325,0.0717499999999999,0.14625,0.122,0.09325,0.86825,0.08975,0.0529999999999999,0.4075,0.09125,0.21,0.0895,0.1955,0.0637499999999999,0.26275,0.2294999999999999,0.0394999999999999,0.143,0.1485,0.2835,0.0969999999999999,0.1955,0.0732499999999999,0.256,0.0479999999999999,0.216,0.0605,0.063,0.0732499999999999,0.0324999999999999,0.1992499999999999,0.04825,0.07,0.03625,0.062,0.0272499999999999,0.04225,0.0544999999999999,0.0192499999999999,0.03225,0.0277499999999999,0.10825,0.1634999999999999,0.09525,0.0272499999999999,0.05075,0.062,0.0439999999999999,0.0832499999999999,0.11525,0.0519999999999999,0.11675,0.174,0.146,0.0682499999999999,0.09,0.019
White Oleander (2002),0.77125,0.7225,0.92875,0.7929999999999999,0.5885,0.7225,0.54225,0.8585,0.7225,0.7015,0.4389999999999999,0.5885,0.7225,0.3522499999999999,0.55975,0.69425,0.525,0.7225,0.5885,0.92575,0.45625,0.406,0.238,0.46725,0.3625,0.253,0.7785,0.6115,0.6535,0.2624999999999999,0.2189999999999999,0.18075,0.21575,0.09775,0.395,0.28925,0.1282499999999999,0.3502499999999999,0.244,0.1397499999999999,0.23775,0.3552499999999999,0.15225,0.2885,0.33775,0.2947499999999999,0.14125,0.3622499999999999,0.1377499999999999,0.57875,0.1307499999999999,0.32525,0.1895,0.426,0.2465,0.09075,0.0757499999999999,0.3425,0.282,0.1659999999999999,0.22125,0.17225,0.21625,0.0984999999999999,0.11275,0.24375,0.091,0.1402499999999999,0.12375,0.12275,0.16325,0.1947499999999999,0.2584999999999999,0.1659999999999999,0.249,0.12275,0.20875,0.4429999999999999,0.2754999999999999,0.49875,0.126,0.0855,0.1755,0.0675,0.2425,0.15725,0.1455,0.084,0.1875,0.4207499999999999,0.1815,0.1664999999999999,0.174,0.1129999999999999,0.09125,0.1282499999999999,0.12125,0.067,0.04175,0.05575,0.1124999999999999,0.12375,0.1689999999999999,0.09125,0.12125,0.1144999999999999,0.092,0.0645,0.14325,0.67975,0.0692499999999999,0.11875,0.0954999999999999,0.0702499999999999,0.0837499999999999,0.0459999999999999,0.1337499999999999,0.1109999999999999,0.1074999999999999,0.04725,0.1099999999999999,0.05525,0.1322499999999999,0.08925,0.05975,0.0584999999999999,0.0519999999999999,0.1535,0.0939999999999999,0.11625,0.0434999999999999,0.09,0.05225,0.1402499999999999,0.0845,0.04025,0.0409999999999999,0.0554999999999999,0.0409999999999999,0.0272499999999999,0.11575,0.1129999999999999,0.0474999999999999,0.08775,0.03225,0.0712499999999999,0.08975,0.30825,0.0519999999999999
Real Women Have Curves (2002),0.69475,0.65075,0.98525,0.45925,0.57975,0.873,0.4405,0.8447499999999999,0.4922499999999999,0.5215,0.3944999999999999,0.6485,0.4922499999999999,0.8492500000000001,0.6385,0.8222499999999999,0.23325,0.65075,0.3095,0.36,0.36575,0.471,0.38,0.307,0.4715,0.29025,0.959,0.3369999999999999,0.22475,0.3515,0.37175,0.1644999999999999,0.2977499999999999,0.15875,0.3355,0.88975,0.173,0.304,0.23875,0.2634999999999999,0.27,0.3359999999999999,0.34175,0.37175,0.2485,0.2504999999999999,0.203,0.18725,0.1252499999999999,0.21175,0.2987499999999999,0.368,0.2279999999999999,0.57725,0.23325,0.11425,0.1455,0.1922499999999999,0.23625,0.22475,0.1059999999999999,0.35475,0.16325,0.214,0.11925,0.1725,0.1664999999999999,0.18725,0.11275,0.253,0.1124999999999999,0.16875,0.1684999999999999,0.12275,0.181,0.0722499999999999,0.15875,0.4649999999999999,0.18125,0.3655,0.0782499999999999,0.12475,0.05575,0.089,0.11825,0.14825,0.0964999999999999,0.10725,0.087,0.0484999999999999,0.1252499999999999,0.0944999999999999,0.1019999999999999,0.2012499999999999,0.12125,0.141,0.26625,0.10875,0.1044999999999999,0.0645,0.10375,0.08,0.0642499999999999,0.2025,0.0657499999999999,0.11275,0.09425,0.1315,0.0944999999999999,0.0802499999999999,0.0944999999999999,0.0832499999999999,0.1215,0.11225,0.122,0.1144999999999999,0.0384999999999999,0.0827499999999999,0.0625,0.0757499999999999,0.24775,0.154,0.1195,0.091,0.072,0.05325,0.308,0.0227499999999999,0.088,0.04075,0.0409999999999999,0.03975,0.0494999999999999,0.0677499999999999,0.07,0.04275,0.028,0.1215,0.0287499999999999,0.0615,0.04075,0.0579999999999999,0.04775,0.0424999999999999,0.031,0.0484999999999999,0.0827499999999999,0.31125,0.0305
Gregory's Girl (1981),0.736,0.56625,0.96925,0.36875,0.61825,0.67875,0.6095,0.701,0.5755,0.68425,0.7542500000000001,0.43225,0.3309999999999999,0.3097499999999999,0.8867499999999999,0.2224999999999999,0.17475,0.4175,0.33375,0.25675,0.3015,0.3954999999999999,0.71475,0.3429999999999999,0.3209999999999999,0.5905,0.4105,0.3087499999999999,0.4715,0.7815000000000001,0.277,0.48875,0.3592499999999999,0.206,0.23075,0.355,0.7725,0.2955,0.16875,0.2355,0.0857499999999999,0.32675,0.2895,0.18225,0.0984999999999999,0.1937499999999999,0.31025,0.33875,0.3185,0.08725,0.1877499999999999,0.2314999999999999,0.062,0.59875,0.14675,0.10875,0.18425,0.154,0.242,0.1725,0.064,0.18725,0.2002499999999999,0.077,0.11575,0.1185,0.1024999999999999,0.0529999999999999,0.40375,0.12075,0.2987499999999999,0.1287499999999999,0.10075,0.09425,0.23375,0.1139999999999999,0.09175,0.25075,0.0715,0.2002499999999999,0.0865,0.152,0.029,0.1885,0.1295,0.1402499999999999,0.10675,0.0747499999999999,0.1059999999999999,0.06,0.0772499999999999,0.0747499999999999,0.0665,0.16075,0.0822499999999999,0.0642499999999999,0.0712499999999999,0.2975,0.072,0.03625,0.1109999999999999,0.0579999999999999,0.0439999999999999,0.05275,0.09075,0.0984999999999999,0.1465,0.44575,0.03425,0.083,0.0725,0.0657499999999999,0.11575,0.14525,0.09325,0.0349999999999999,0.0292499999999999,0.0305,0.10275,0.072,0.09375,0.04025,0.0655,0.0615,0.03925,0.0514999999999999,0.239,0.022,0.063,0.0344999999999999,0.0137499999999999,0.0182499999999999,0.05275,0.0752499999999999,0.0479999999999999,0.05475,0.04975,0.0202499999999999,0.063,0.0529999999999999,0.0637499999999999,0.05575,0.024,0.0285,0.03225,0.0742499999999999,0.0637499999999999,0.0177499999999999,0.0155
My Father's Glory (La gloire de mon père) (1990),0.7502500000000001,0.67175,0.87425,0.55325,0.86425,0.86425,0.86425,0.86425,0.8474999999999999,0.69775,0.95975,0.50925,0.45825,0.43,0.4075,0.655,0.50925,0.436,0.4375,0.44275,0.2239999999999999,0.41925,0.2504999999999999,0.3452499999999999,0.3655,0.33525,0.17375,0.1495,0.18675,0.49375,0.144,0.285,0.1594999999999999,0.39375,0.33675,0.0469999999999999,0.1332499999999999,0.34025,0.30225,0.1225,0.1124999999999999,0.3874999999999999,0.25125,0.15425,0.1425,0.5205,0.205,0.248,0.204,0.1985,0.12475,0.4,0.082,0.1815,0.15425,0.3472499999999999,0.22175,0.1375,0.247,0.1425,0.1877499999999999,0.10725,0.1515,0.05325,0.16025,0.1272499999999999,0.149,0.0692499999999999,0.0984999999999999,0.311,0.1079999999999999,0.1855,0.14425,0.10825,0.063,0.4107499999999999,0.10425,0.05725,0.0797499999999999,0.0827499999999999,0.0667499999999999,0.1649999999999999,0.1134999999999999,0.1019999999999999,0.133,0.1144999999999999,0.0647499999999999,0.1877499999999999,0.2329999999999999,0.077,0.03925,0.067,0.05675,0.0544999999999999,0.0725,0.0825,0.074,0.0652499999999999,0.15725,0.96825,0.11375,0.1475,0.03525,0.028,0.1245,0.26225,0.069,0.0677499999999999,0.067,0.1004999999999999,0.0499999999999999,0.131,0.04525,0.0524999999999999,0.0334999999999999,0.2967499999999999,0.15375,0.04825,0.1159999999999999,0.04475,0.11125,0.0564999999999999,0.0755,0.12075,0.23325,0.1725,0.05225,0.0514999999999999,0.03075,0.10275,0.03075,0.03,0.03575,0.0529999999999999,0.03925,0.147,0.09175,0.024,0.0215,0.0404999999999999,0.0379999999999999,0.0155,0.31675,0.0182499999999999,0.0444999999999999,0.023,0.0579999999999999,0.0187499999999999,0.007
New Waterford Girl (1999),0.812,0.5735,0.9925,0.7325,0.70275,0.671,0.671,0.85025,0.671,0.73325,0.6035,0.857,0.55,0.50875,0.8594999999999999,0.6735,0.629,0.50325,0.833,0.4265,0.3552499999999999,0.4445,0.49975,0.65775,0.5275,0.44975,0.63225,0.4555,0.254,0.8314999999999999,0.1569999999999999,0.248,0.3834999999999999,0.33275,0.4087499999999999,0.0837499999999999,0.29125,0.30325,0.296,0.247,0.31825,0.2827499999999999,0.37825,0.20325,0.22575,0.3874999999999999,0.98175,0.2905,0.23025,0.25575,0.669,0.5735,0.25975,0.515,0.24225,0.17275,0.305,0.3605,0.3595,0.1609999999999999,0.20725,0.2065,0.31,0.1997499999999999,0.217,0.1825,0.134,0.17925,0.1825,0.1922499999999999,0.1765,0.31975,0.173,0.54125,0.33725,0.2544999999999999,0.2284999999999999,0.31275,0.1337499999999999,0.26275,0.1149999999999999,0.15875,0.14725,0.1382499999999999,0.10125,0.1154999999999999,0.1049999999999999,0.23475,0.11975,0.21925,0.087,0.0797499999999999,0.0857499999999999,0.1505,0.35075,0.15175,0.287,0.3065,0.0727499999999999,0.0875,0.1185,0.0782499999999999,0.065,0.2007499999999999,0.0484999999999999,0.065,0.1942499999999999,0.12125,0.0797499999999999,0.1835,0.065,0.1164999999999999,0.15825,0.3117499999999999,0.148,0.269,0.06075,0.0404999999999999,0.0509999999999999,0.1367499999999999,0.18025,0.18125,0.17225,0.1335,0.04075,0.15725,0.0595,0.086,0.0672499999999999,0.04725,0.0324999999999999,0.0285,0.1312499999999999,0.05875,0.11975,0.12,0.0584999999999999,0.0192499999999999,0.03275,0.1372499999999999,0.0584999999999999,0.0959999999999999,0.03175,0.0242499999999999,0.07,0.0675,0.0394999999999999,0.05175,0.0142499999999999
