movieId,original,vengeance,weird,fight scenes,betrayal,greed,chase,weapons,good,melancholic,pornography,drama,surveillance,runaway,culture clash,dialogue,mentor,catastrophe,independent film,light,predictable,first contact,survival,very funny,adaptation,fun movie,fantasy world,alter ego,quirky,death,drinking,life & death,sacrifice,life philosophy,absurd,creativity,sexy,classic car,transformation,unlikely friendships,not funny,family,computer animation,nudity (full frontal - brief),awesome soundtrack,pulp,underrated,childhood,graphic novel,tokyo,stereotypes,dysfunctional family,good music,farce,islam,mad scientist,multiple storylines,british,teen movie,period piece,nudity (topless - brief),prejudice,queer,irish accent,hospital,foul language,simple,kick-butt women,kidnapping,camp,80s,addiction,women,california,brothers,film noir,desert,wilderness,alternate history,blindness,writers,doctors,small town,immortality,road movie,memory,directorial debut,censorship,goth,new jersey,trilogy,hotel,snakes,hunting,no plot,internet,wartime,island,too long,notable nudity,bollywood,hip hop,prison,dreams,buddy movie,nudity (rear),best of 2005,stoner movie,rebellion,indians,unlikeable characters,ensemble cast,texas,ghosts/afterlife,russian,1930s,australia,stand-up comedy,potential oscar nom,workplace,father daughter relationship,divorce,god,atheism,new york city,race,cancer,finnish,los angeles,adoption,robert downey jr,san francisco,remake,too short,interracial romance,french,prostitution,oil,reality tv,made for tv,shopping,time,homeless,fashion,radio,lawyer,wine,documentary,single father
"President's Analyst, The (1967)",0.8262499999999999,0.76275,0.8327500000000001,0.371,0.93875,0.815,0.6885,0.7525,0.61,0.6195,0.4972499999999999,0.69225,0.93875,0.6195,0.628,0.906,0.53675,0.59525,0.4605,0.64375,0.55525,0.66275,0.66275,0.78325,0.4197499999999999,0.576,0.2895,0.3209999999999999,0.7035,0.17175,0.7717499999999999,0.55925,0.371,0.1972499999999999,0.8872500000000001,0.434,0.29125,0.1322499999999999,0.481,0.172,0.25725,0.3745,0.3745,0.41525,0.144,0.23875,0.39125,0.3545,0.0419999999999999,0.1654999999999999,0.262,0.3045,0.2804999999999999,0.67525,0.7745,0.399,0.16025,0.268,0.16425,0.3245,0.22925,0.31375,0.1659999999999999,0.0484999999999999,0.18125,0.0559999999999999,0.0964999999999999,0.0655,0.183,0.1315,0.18275,0.2155,0.5455,0.31025,0.1034999999999999,0.18275,0.21075,0.18525,0.1465,0.09,0.23475,0.2965,0.25325,0.0665,0.34775,0.0717499999999999,0.2244999999999999,0.8069999999999999,0.0762499999999999,0.4599999999999999,0.03175,0.32675,0.2229999999999999,0.1129999999999999,0.12175,0.2495,0.3057499999999999,0.1357499999999999,0.141,0.37,0.0499999999999999,0.1402499999999999,0.0979999999999999,0.10175,0.0374999999999999,0.2224999999999999,0.1054999999999999,0.4725,0.24925,0.12075,0.1865,0.09875,0.10025,0.13,0.1402499999999999,0.1327499999999999,0.04975,0.086,0.20775,0.3125,0.14375,0.3135,0.09125,0.14575,0.3097499999999999,0.11425,0.0295,0.0227499999999999,0.0735,0.083,0.18375,0.14275,0.0652499999999999,0.011,0.16525,0.1634999999999999,0.0652499999999999,0.3045,0.078,0.0605,0.198,0.1895,0.0792499999999999,0.09475,0.149,0.066,0.0707499999999999,0.072,0.0267499999999999
Attack the Gas Station! (Juyuso seubgyuksageun) (1999),0.8445,0.8434999999999999,0.91125,0.8027500000000001,0.70475,0.91125,0.689,0.64725,0.491,0.91125,0.52525,0.64425,0.4802499999999999,0.44475,0.392,0.3675,0.52575,0.43325,0.5925,0.712,0.65375,0.35,0.3764999999999999,0.742,0.27875,0.68825,0.31725,0.3195,0.417,0.3754999999999999,0.5955,0.3465,0.1855,0.73725,0.5115,0.44925,0.1892499999999999,0.4732499999999999,0.2339999999999999,0.4237499999999999,0.185,0.149,0.27425,0.32325,0.28425,0.535,0.22975,0.305,0.10375,0.45325,0.3155,0.20925,0.28425,0.712,0.214,0.0865,0.14975,0.1285,0.27675,0.1024999999999999,0.3309999999999999,0.2825,0.1644999999999999,0.1952499999999999,0.21875,0.09225,0.2544999999999999,0.1169999999999999,0.52325,0.58525,0.32925,0.0627499999999999,0.17675,0.13,0.26525,0.1114999999999999,0.22425,0.2329999999999999,0.1385,0.21075,0.141,0.2,0.1382499999999999,0.0394999999999999,0.1634999999999999,0.187,0.10975,0.0707499999999999,0.05725,0.12375,0.1714999999999999,0.1345,0.0364999999999999,0.1139999999999999,0.175,0.133,0.14625,0.1495,0.1505,0.23425,0.05525,0.0595,0.1579999999999999,0.123,0.1064999999999999,0.153,0.1694999999999999,0.40325,0.129,0.04725,0.1674999999999999,0.0847499999999999,0.0767499999999999,0.067,0.1435,0.14675,0.0735,0.262,0.20875,0.23775,0.0715,0.0682499999999999,0.06025,0.0797499999999999,0.0559999999999999,0.1495,0.0394999999999999,0.087,0.065,0.16775,0.0895,0.03325,0.0217499999999999,0.148,0.087,0.1594999999999999,0.09325,0.11025,0.0615,0.04325,0.1124999999999999,0.09025,0.0737499999999999,0.063,0.03475,0.0195,0.1064999999999999,0.142,0.0449999999999999
Warriors of Heaven and Earth (Tian di ying xiong) (2003),0.8545,0.76,0.89375,0.96175,0.55675,0.7689999999999999,0.71325,0.8262499999999999,0.76,0.89375,0.5825,0.76,0.55675,0.76,0.8545,0.4665,0.634,0.6035,0.535,0.2229999999999999,0.3764999999999999,0.413,0.59725,0.30925,0.3245,0.21225,0.346,0.2995,0.2334999999999999,0.51275,0.3695,0.37525,0.487,0.5795,0.2229999999999999,0.1925,0.272,0.61275,0.20825,0.49975,0.3199999999999999,0.136,0.181,0.3129999999999999,0.1977499999999999,0.3189999999999999,0.4425,0.3944999999999999,0.1144999999999999,0.4415,0.525,0.43975,0.24375,0.2219999999999999,0.54525,0.1245,0.33575,0.241,0.47075,0.22025,0.14325,0.2684999999999999,0.4842499999999999,0.359,0.11625,0.1382499999999999,0.24625,0.663,0.136,0.41,0.1099999999999999,0.1415,0.40225,0.1039999999999999,0.34375,0.1317499999999999,0.89375,0.26275,0.1129999999999999,0.22475,0.1925,0.1402499999999999,0.11975,0.04875,0.4752499999999999,0.09125,0.3515,0.05175,0.17125,0.20725,0.1887499999999999,0.0939999999999999,0.20325,0.3685,0.18425,0.0895,0.24525,0.1475,0.1099999999999999,0.25375,0.746,0.304,0.12425,0.09025,0.0334999999999999,0.181,0.12125,0.11025,0.194,0.426,0.0549999999999999,0.0767499999999999,0.0802499999999999,0.16175,0.3037499999999999,0.27625,0.2017499999999999,0.0632499999999999,0.3159999999999999,0.1785,0.2815,0.04625,0.09725,0.09725,0.0374999999999999,0.132,0.0905,0.3,0.0255,0.1402499999999999,0.1332499999999999,0.0635,0.04925,0.23525,0.3532499999999999,0.087,0.0837499999999999,0.04925,0.0459999999999999,0.1347499999999999,0.088,0.0732499999999999,0.0464999999999999,0.0795,0.0745,0.0205,0.0905,0.0727499999999999,0.0974999999999999
House of Flying Daggers (Shi mian mai fu) (2004),0.99075,0.86775,0.97675,0.9595,0.8912500000000001,0.99075,0.93625,0.93625,0.92725,0.966,0.658,0.69375,0.7927500000000001,0.61525,0.8885000000000001,0.7215,0.64925,0.59075,0.54325,0.3764999999999999,0.4922499999999999,0.4915,0.17825,0.298,0.3295,0.31475,0.7805,0.3105,0.30225,0.35975,0.74725,0.4732499999999999,0.641,0.347,0.698,0.4135,0.4692499999999999,0.27125,0.3319999999999999,0.4785,0.33725,0.17825,0.2017499999999999,0.2554999999999999,0.292,0.32775,0.293,0.21375,0.1684999999999999,0.33125,0.3375,0.2754999999999999,0.26775,0.10575,0.394,0.17575,0.3299999999999999,0.2504999999999999,0.12025,0.50175,0.2485,0.21525,0.286,0.21425,0.1397499999999999,0.04875,0.269,0.6965,0.1064999999999999,0.1009999999999999,0.0514999999999999,0.069,0.178,0.0767499999999999,0.26625,0.126,0.1372499999999999,0.15875,0.17025,0.4439999999999999,0.18025,0.14375,0.083,0.16325,0.12475,0.1962499999999999,0.1629999999999999,0.085,0.0842499999999999,0.0767499999999999,0.24275,0.0964999999999999,0.14225,0.04425,0.2694999999999999,0.1109999999999999,0.3005,0.1139999999999999,0.23375,0.1149999999999999,0.43025,0.05625,0.1689999999999999,0.1775,0.0865,0.1307499999999999,0.25175,0.0855,0.5265,0.1555,0.04075,0.05025,0.0627499999999999,0.0895,0.09775,0.1387499999999999,0.0615,0.069,0.1342499999999999,0.0812499999999999,0.10575,0.0825,0.0627499999999999,0.091,0.04375,0.0802499999999999,0.0772499999999999,0.09275,0.04575,0.0865,0.0379999999999999,0.05725,0.0319999999999999,0.1084999999999999,0.10475,0.119,0.0474999999999999,0.0574999999999999,0.03725,0.05375,0.0202499999999999,0.05025,0.0295,0.0732499999999999,0.03025,0.0282499999999999,0.059,0.04675,0.0252499999999999
"War Wagon, The (1967)",0.722,0.722,0.72025,0.68425,0.66625,0.9995,0.92925,0.68425,0.72025,0.606,0.3,0.3754999999999999,0.66625,0.65175,0.9995,0.555,0.515,0.41825,0.28225,0.69775,0.4207499999999999,0.3215,0.16025,0.8042499999999999,0.55475,0.5295,0.4752499999999999,0.362,0.3652499999999999,0.11625,0.405,0.209,0.31825,0.2465,0.1392499999999999,0.2674999999999999,0.32025,0.266,0.16875,0.4855,0.31675,0.27075,0.244,0.44025,0.15725,0.34675,0.3305,0.298,0.04775,0.085,0.183,0.2425,0.141,0.4822499999999999,0.27325,0.11175,0.183,0.4287499999999999,0.187,0.33225,0.2185,0.39975,0.4505,0.27475,0.086,0.04325,0.11125,0.075,0.27675,0.131,0.38525,0.0519999999999999,0.17625,0.3335,0.21275,0.184,0.555,0.0959999999999999,0.1019999999999999,0.1312499999999999,0.12075,0.1235,0.24275,0.0702499999999999,0.3492499999999999,0.2329999999999999,0.0785,0.27375,0.0514999999999999,0.091,0.177,0.1704999999999999,0.10775,0.25075,0.0494999999999999,0.191,0.27325,0.12,0.134,0.27,0.1144999999999999,0.0524999999999999,0.6785,0.0677499999999999,0.26775,0.0915,0.04025,0.1564999999999999,0.14975,0.96875,0.0549999999999999,0.1922499999999999,0.578,0.0504999999999999,0.1255,0.2125,0.08725,0.06225,0.0549999999999999,0.08625,0.06225,0.0905,0.1079999999999999,0.0842499999999999,0.089,0.2714999999999999,0.0672499999999999,0.12425,0.059,0.16775,0.03725,0.0725,0.0242499999999999,0.0419999999999999,0.10525,0.1029999999999999,0.0762499999999999,0.0885,0.03425,0.08925,0.10225,0.081,0.0652499999999999,0.1175,0.07,0.12475,0.014,0.08,0.04675
Duel (1971),0.99075,0.99075,0.99075,0.57225,0.64325,0.99075,0.97625,0.595,0.7757499999999999,0.766,0.7415,0.86375,0.81775,0.6905,0.698,0.81775,0.52775,0.541,0.631,0.68625,0.37975,0.535,0.60675,0.4034999999999999,0.64875,0.4865,0.273,0.3595,0.3642499999999999,0.505,0.42425,0.72375,0.27425,0.35375,0.3575,0.54375,0.26725,0.5825,0.419,0.24475,0.3535,0.2027499999999999,0.17125,0.242,0.127,0.23675,0.37375,0.397,0.03075,0.301,0.135,0.1785,0.14575,0.1455,0.14325,0.4065,0.2135,0.178,0.15,0.12325,0.33175,0.2329999999999999,0.1335,0.09275,0.355,0.39675,0.63275,0.1352499999999999,0.35675,0.1342499999999999,0.3452499999999999,0.0845,0.136,0.91825,0.08875,0.25275,0.95525,0.4425,0.15375,0.206,0.2674999999999999,0.293,0.2035,0.0494999999999999,0.9395,0.304,0.624,0.1569999999999999,0.03075,0.18625,0.10875,0.3017499999999999,0.602,0.5035,0.275,0.08625,0.11925,0.279,0.294,0.06075,0.0712499999999999,0.05025,0.1252499999999999,0.1699999999999999,0.15775,0.151,0.0675,0.1285,0.063,0.077,0.0865,0.05175,0.10225,0.06175,0.062,0.0999999999999999,0.1415,0.10425,0.148,0.213,0.04775,0.2224999999999999,0.04975,0.12125,0.1347499999999999,0.0835,0.05025,0.0287499999999999,0.1579999999999999,0.0559999999999999,0.04475,0.20475,0.0252499999999999,0.05275,0.04425,0.1009999999999999,0.05275,0.4589999999999999,0.0767499999999999,0.20675,0.10725,0.2105,0.062,0.0429999999999999,0.4772499999999999,0.127,0.09425,0.0625,0.0212499999999999
"Better Tomorrow, A (Ying hung boon sik) (1986)",0.91975,0.8832500000000001,0.8545,0.91525,0.8545,0.7155,0.91525,0.91525,0.68125,0.7649999999999999,0.4525,0.76325,0.6735,0.68125,0.60425,0.5465,0.7355,0.42225,0.40225,0.59775,0.18525,0.20725,0.1415,0.368,0.42525,0.3319999999999999,0.32975,0.311,0.43625,0.624,0.43825,0.346,0.71525,0.3209999999999999,0.207,0.3005,0.17875,0.36575,0.27525,0.7175,0.3555,0.261,0.16525,0.279,0.3692499999999999,0.22975,0.26375,0.35675,0.0647499999999999,0.33425,0.293,0.2754999999999999,0.28325,0.21375,0.11275,0.1272499999999999,0.1684999999999999,0.195,0.1925,0.16525,0.1392499999999999,0.208,0.2754999999999999,0.1997499999999999,0.27825,0.1385,0.41625,0.18225,0.09875,0.10725,0.4315,0.3169999999999999,0.14675,0.28325,0.8325,0.24325,0.1109999999999999,0.14075,0.119,0.32675,0.1382499999999999,0.0665,0.20325,0.09,0.1895,0.09725,0.2002499999999999,0.202,0.04725,0.11725,0.132,0.09975,0.0817499999999999,0.1375,0.1287499999999999,0.0519999999999999,0.0885,0.129,0.09525,0.1114999999999999,0.16925,0.1225,0.6115,0.122,0.1069999999999999,0.0685,0.0419999999999999,0.1059999999999999,0.11975,0.2937499999999999,0.0519999999999999,0.09475,0.149,0.10875,0.0615,0.33375,0.1679999999999999,0.17875,0.17125,0.0745,0.1144999999999999,0.10475,0.0969999999999999,0.09075,0.0807499999999999,0.09925,0.11825,0.15,0.0642499999999999,0.1307499999999999,0.03525,0.10425,0.0205,0.03625,0.15,0.0707499999999999,0.06125,0.061,0.03375,0.0627499999999999,0.04275,0.06025,0.05075,0.124,0.03675,0.0329999999999999,0.05625,0.0805,0.0162499999999999
"Chinese Ghost Story, A (Sinnui yauwan) (1987)",0.7882499999999999,0.506,0.8740000000000001,0.8200000000000001,0.356,0.7825,0.699,0.699,0.6525,0.8740000000000001,0.3652499999999999,0.56125,0.4197499999999999,0.8740000000000001,0.8740000000000001,0.631,0.728,0.426,0.4237499999999999,0.617,0.2744999999999999,0.6335,0.1845,0.58275,0.5515,0.663,0.7675000000000001,0.2425,0.353,0.35175,0.56125,0.3994999999999999,0.42225,0.61225,0.21825,0.4175,0.5045,0.264,0.41425,0.46175,0.27525,0.133,0.1415,0.12225,0.23975,0.1465,0.2574999999999999,0.581,0.0257499999999999,0.4325,0.23125,0.2259999999999999,0.23975,0.378,0.1265,0.421,0.2314999999999999,0.29625,0.22025,0.1594999999999999,0.284,0.24525,0.17775,0.1215,0.1922499999999999,0.061,0.2997499999999999,0.181,0.0785,0.1515,0.4245,0.0712499999999999,0.1109999999999999,0.15525,0.4187499999999999,0.22375,0.12475,0.3,0.0939999999999999,0.20775,0.2175,0.1947499999999999,0.36875,0.1644999999999999,0.24225,0.1019999999999999,0.16125,0.11875,0.24175,0.09525,0.1947499999999999,0.2214999999999999,0.1089999999999999,0.0782499999999999,0.1039999999999999,0.0805,0.1952499999999999,0.28,0.065,0.149,0.52925,0.37625,0.09675,0.17425,0.1049999999999999,0.135,0.18,0.10725,0.0697499999999999,0.0979999999999999,0.0509999999999999,0.04575,0.04625,0.74775,0.24175,0.15375,0.17675,0.0695,0.0632499999999999,0.0652499999999999,0.12025,0.0905,0.0394999999999999,0.066,0.05475,0.068,0.0464999999999999,0.3452499999999999,0.0504999999999999,0.1029999999999999,0.062,0.05325,0.0459999999999999,0.065,0.18125,0.1262499999999999,0.05525,0.05425,0.0305,0.072,0.0419999999999999,0.0672499999999999,0.04675,0.14725,0.05325,0.0329999999999999,0.0645,0.04925,0.0242499999999999
Riki-Oh: The Story of Ricky (Lik Wong) (1991),0.97275,0.97275,0.98475,0.8527499999999999,0.91975,0.6485,0.68125,0.4429999999999999,0.66825,0.63,0.8652500000000001,0.4337499999999999,0.5565,0.60075,0.4337499999999999,0.34675,0.7802500000000001,0.4185,0.4255,0.6215,0.656,0.5335,0.5335,0.7305,0.3572499999999999,0.38075,0.30525,0.3239999999999999,0.36275,0.81,0.28125,0.62,0.1375,0.45825,0.59075,0.3575,0.39775,0.273,0.3722499999999999,0.26425,0.27425,0.1257499999999999,0.172,0.38025,0.27375,0.34775,0.27225,0.42025,0.4795,0.1465,0.0807499999999999,0.11775,0.1445,0.7305,0.0712499999999999,0.34275,0.1475,0.22925,0.28075,0.0662499999999999,0.3055,0.31475,0.1907499999999999,0.3097499999999999,0.21725,0.15375,0.27525,0.1297499999999999,0.242,0.67125,0.27425,0.26375,0.0705,0.0732499999999999,0.259,0.1014999999999999,0.2825,0.2975,0.0705,0.3027499999999999,0.132,0.1292499999999999,0.1367499999999999,0.22875,0.1525,0.127,0.1555,0.17425,0.09925,0.10675,0.0334999999999999,0.075,0.3087499999999999,0.0637499999999999,0.05525,0.0817499999999999,0.0692499999999999,0.1215,0.0742499999999999,0.15825,0.6115,0.1425,0.8925000000000001,0.082,0.1997499999999999,0.22625,0.0529999999999999,0.38925,0.2012499999999999,0.2095,0.03425,0.04075,0.0569999999999999,0.1282499999999999,0.10925,0.0702499999999999,0.1079999999999999,0.204,0.04475,0.05125,0.0434999999999999,0.05375,0.2514999999999999,0.1355,0.0334999999999999,0.0449999999999999,0.1689999999999999,0.0735,0.03125,0.03425,0.03725,0.0519999999999999,0.0217499999999999,0.064,0.0409999999999999,0.04925,0.04475,0.0185,0.04975,0.12075,0.0285,0.077,0.0762499999999999,0.05325,0.03675,0.03775,0.0265,0.0329999999999999,0.0155
Fist of Legend (Jing wu ying xiong) (1994),0.87425,0.87425,0.80975,0.97875,0.73225,0.71225,0.92075,0.92075,0.80975,0.7902499999999999,0.5645,0.745,0.42125,0.7105,0.7902499999999999,0.4317499999999999,0.8492500000000001,0.58925,0.495,0.7105,0.305,0.39075,0.2229999999999999,0.44325,0.298,0.39475,0.3409999999999999,0.4257499999999999,0.2254999999999999,0.598,0.31525,0.51575,0.5265,0.41525,0.16075,0.2674999999999999,0.1619999999999999,0.213,0.4629999999999999,0.5595,0.3329999999999999,0.3369999999999999,0.1892499999999999,0.33775,0.2987499999999999,0.1634999999999999,0.4054999999999999,0.575,0.11575,0.46325,0.396,0.27825,0.2365,0.24225,0.32475,0.148,0.2309999999999999,0.27725,0.4165,0.3984999999999999,0.22625,0.49475,0.25775,0.1915,0.1327499999999999,0.138,0.206,0.40725,0.1144999999999999,0.10875,0.16475,0.1895,0.0999999999999999,0.16475,0.46725,0.1377499999999999,0.0665,0.2365,0.1555,0.31275,0.0757499999999999,0.125,0.1555,0.21275,0.11175,0.16525,0.1679999999999999,0.129,0.1257499999999999,0.1892499999999999,0.18525,0.1024999999999999,0.30725,0.1079999999999999,0.1574999999999999,0.0857499999999999,0.177,0.20725,0.1292499999999999,0.1252499999999999,0.51325,0.15975,0.1392499999999999,0.15875,0.2027499999999999,0.1267499999999999,0.14675,0.085,0.2224999999999999,0.2085,0.04675,0.0685,0.0782499999999999,0.2339999999999999,0.205,0.4892499999999999,0.18025,0.09225,0.09675,0.0655,0.1235,0.06075,0.1397499999999999,0.1014999999999999,0.0384999999999999,0.1307499999999999,0.12275,0.1995,0.03925,0.10075,0.0979999999999999,0.085,0.7695000000000001,0.08775,0.09675,0.0925,0.066,0.04525,0.0504999999999999,0.12375,0.0262499999999999,0.136,0.0369999999999999,0.03775,0.0409999999999999,0.0349999999999999,0.03425,0.0745,0.03075
Lady Snowblood (Shurayukihime) (1973),0.9555,0.987,0.91475,0.798,0.91825,0.7549999999999999,0.798,0.798,0.72875,0.9655,0.8872500000000001,0.73975,0.75475,0.7549999999999999,0.7549999999999999,0.7549999999999999,0.7035,0.41825,0.55775,0.47175,0.202,0.28125,0.245,0.5815,0.56325,0.3359999999999999,0.542,0.15,0.56775,0.70575,0.56625,0.37725,0.29925,0.33175,0.3425,0.28925,0.47075,0.45575,0.282,0.46475,0.3824999999999999,0.5925,0.14425,0.35075,0.5145,0.32225,0.253,0.62925,0.1215,0.90625,0.29125,0.484,0.57675,0.5815,0.204,0.12425,0.181,0.387,0.3275,0.1367499999999999,0.22825,0.18425,0.27475,0.1485,0.27325,0.1049999999999999,0.3299999999999999,0.3409999999999999,0.29625,0.25625,0.2329999999999999,0.17275,0.44425,0.29,0.22625,0.2495,0.14075,0.18575,0.142,0.1302499999999999,0.177,0.1992499999999999,0.24325,0.0554999999999999,0.20925,0.14975,0.18325,0.15575,0.0667499999999999,0.0989999999999999,0.1639999999999999,0.192,0.1619999999999999,0.21175,0.11725,0.139,0.20575,0.217,0.1947499999999999,0.0394999999999999,0.172,0.12375,0.5845,0.16875,0.0685,0.05725,0.1257499999999999,0.45275,0.4207499999999999,0.0797499999999999,0.0514999999999999,0.0595,0.1164999999999999,0.0959999999999999,0.2594999999999999,0.1255,0.128,0.137,0.1402499999999999,0.066,0.201,0.0655,0.0807499999999999,0.0807499999999999,0.0632499999999999,0.0702499999999999,0.0979999999999999,0.2005,0.0915,0.15075,0.05675,0.05075,0.03975,0.0404999999999999,0.06175,0.1982499999999999,0.4034999999999999,0.05125,0.0484999999999999,0.0792499999999999,0.06075,0.0825,0.0662499999999999,0.152,0.05275,0.062,0.0554999999999999,0.0772499999999999,0.03325
Dark Portals: The Chronicles of Vidocq  (Vidocq) (2001),0.96675,0.78,0.96675,0.885,0.7889999999999999,0.96675,0.84325,0.84325,0.8265,0.80125,0.93825,0.666,0.74,0.72075,0.72075,0.54425,0.67675,0.7965,0.93825,0.69275,0.76475,0.7965,0.59,0.3135,0.5525,0.4175,0.97975,0.3715,0.267,0.597,0.54775,0.56,0.50275,0.345,0.12475,0.4185,0.15925,0.3632499999999999,0.4207499999999999,0.1664999999999999,0.36575,0.26375,0.7577499999999999,0.38925,0.132,0.256,0.361,0.376,0.60425,0.1257499999999999,0.31625,0.1307499999999999,0.0925,0.1019999999999999,0.7235,0.312,0.21425,0.28125,0.15575,0.63125,0.1134999999999999,0.1295,0.17475,0.42225,0.1639999999999999,0.0272499999999999,0.3522499999999999,0.0895,0.0807499999999999,0.0687499999999999,0.03975,0.11475,0.24225,0.1295,0.23375,0.20625,0.063,0.174,0.18275,0.2855,0.2274999999999999,0.1064999999999999,0.08625,0.6755,0.0752499999999999,0.423,0.1149999999999999,0.0534999999999999,0.53675,0.091,0.18375,0.1465,0.06025,0.0875,0.143,0.356,0.12075,0.28325,0.11325,0.1267499999999999,0.063,0.071,0.11625,0.18575,0.03875,0.2075,0.1385,0.05375,0.09925,0.15875,0.04525,0.03775,0.03325,0.5475,0.183,0.1845,0.069,0.06175,0.1465,0.0479999999999999,0.0825,0.1169999999999999,0.0692499999999999,0.0692499999999999,0.0579999999999999,0.1307499999999999,0.03075,0.0514999999999999,0.10175,0.1312499999999999,0.11675,0.0752499999999999,0.1119999999999999,0.05975,0.0399999999999999,0.712,0.05775,0.09375,0.16975,0.04875,0.1134999999999999,0.11525,0.0574999999999999,0.2815,0.03525,0.08825,0.33225,0.04075,0.08675
Blood: The Last Vampire (2000),0.9255,0.9255,0.7435,0.711,0.7975000000000001,0.73125,0.711,0.711,0.7445,0.70775,0.65975,0.4535,0.39525,0.483,0.483,0.64975,0.58675,0.525,0.4735,0.239,0.283,0.3305,0.16925,0.22775,0.437,0.18725,0.656,0.432,0.24075,0.304,0.21825,0.3814999999999999,0.3065,0.29925,0.256,0.22225,0.38475,0.2304999999999999,0.39075,0.27125,0.32325,0.33575,0.973,0.2584999999999999,0.3745,0.17525,0.09425,0.17475,0.4695,0.80725,0.3415,0.241,0.3745,0.10075,0.24225,0.18575,0.24275,0.1255,0.60375,0.3215,0.1262499999999999,0.1397499999999999,0.27625,0.16325,0.1877499999999999,0.11225,0.3419999999999999,0.199,0.0675,0.21075,0.0845,0.11675,0.135,0.1545,0.1387499999999999,0.16125,0.0655,0.0832499999999999,0.20625,0.0895,0.2239999999999999,0.0974999999999999,0.09325,0.2455,0.05175,0.09425,0.09775,0.1292499999999999,0.4712499999999999,0.1745,0.0959999999999999,0.1255,0.0785,0.40275,0.2947499999999999,0.20325,0.24225,0.081,0.402,0.03975,0.0692499999999999,0.292,0.0827499999999999,0.0935,0.0262499999999999,0.1445,0.11175,0.1079999999999999,0.0419999999999999,0.0474999999999999,0.05575,0.0999999999999999,0.0509999999999999,0.0314999999999999,0.0672499999999999,0.1335,0.0504999999999999,0.25075,0.0797499999999999,0.08725,0.0715,0.0569999999999999,0.0974999999999999,0.0974999999999999,0.0569999999999999,0.081,0.0939999999999999,0.04275,0.04575,0.04975,0.0747499999999999,0.068,0.05275,0.17375,0.0499999999999999,0.03525,0.0735,0.03475,0.0404999999999999,0.0782499999999999,0.0237499999999999,0.03,0.0319999999999999,0.05025,0.04725,0.0262499999999999,0.025,0.0792499999999999,0.0252499999999999
Battle Royale 2: Requiem (Batoru rowaiaru II: Chinkonka) (2003),0.942,0.942,0.54875,0.808,0.735,0.52425,0.808,0.808,0.52425,0.479,0.7,0.52425,0.55825,0.52425,0.52425,0.57975,0.67125,0.506,0.3005,0.29725,0.764,0.39275,0.831,0.534,0.486,0.25825,0.365,0.265,0.38,0.857,0.1887499999999999,0.71975,0.61175,0.43625,0.40575,0.2774999999999999,0.2189999999999999,0.24025,0.244,0.24775,0.39125,0.4197499999999999,0.4197499999999999,0.382,0.4762499999999999,0.2534999999999999,0.1415,0.4197499999999999,0.0812499999999999,0.259,0.3015,0.3235,0.06,0.1357499999999999,0.61175,0.152,0.33525,0.1287499999999999,0.68475,0.08675,0.3994999999999999,0.23775,0.26475,0.12025,0.24725,0.1159999999999999,0.1669999999999999,0.059,0.15825,0.4077499999999999,0.20725,0.1149999999999999,0.199,0.2007499999999999,0.10775,0.1169999999999999,0.351,0.11725,0.143,0.11375,0.2997499999999999,0.1755,0.09325,0.31725,0.154,0.2065,0.264,0.3,0.139,0.1555,0.177,0.126,0.059,0.0647499999999999,0.18575,0.25025,0.61175,0.867,0.218,0.04875,0.12225,0.18575,0.10875,0.1262499999999999,0.0439999999999999,0.21525,0.0979999999999999,0.0817499999999999,0.29225,0.16325,0.1465,0.0772499999999999,0.0797499999999999,0.10375,0.07,0.1044999999999999,0.09475,0.09275,0.0524999999999999,0.0665,0.0615,0.17525,0.31,0.1024999999999999,0.1099999999999999,0.1245,0.23425,0.09525,0.1114999999999999,0.089,0.06175,0.0687499999999999,0.3087499999999999,0.0635,0.0812499999999999,0.05825,0.05875,0.0529999999999999,0.06,0.0454999999999999,0.2249999999999999,0.0782499999999999,0.0645,0.0667499999999999,0.04775,0.0359999999999999,0.0554999999999999,0.0414999999999999,0.04175
