movieId,betrayal,culture clash,weird,vengeance,original,drama,mentor,runaway,greed,good,melancholic,addiction,independent film,drinking,dialogue,catastrophe,pornography,life philosophy,life & death,unlikely friendships,adaptation,chase,quirky,fight scenes,predictable,death,light,fun movie,weapons,not funny,very funny,new jersey,underrated,good music,fantasy world,nudity (full frontal - brief),prejudice,prison,surveillance,childhood,hospital,classic car,writers,dysfunctional family,teen movie,hip hop,awesome soundtrack,multiple storylines,transformation,stereotypes,california,irish accent,creativity,queer,first contact,stoner movie,road movie,islam,sacrifice,nudity (topless - brief),british,sexy,small town,alter ego,absurd,family,pulp,foul language,brothers,new york city,survival,dreams,film noir,period piece,doctors,directorial debut,women,80s,homeless,computer animation,censorship,los angeles,hotel,texas,ensemble cast,wilderness,robert downey jr,cancer,wartime,prostitution,lawyer,buddy movie,farce,notable nudity,too long,stand-up comedy,memory,blindness,nudity (rear),unlikeable characters,camp,internet,kidnapping,potential oscar nom,alternate history,bollywood,simple,indians,workplace,finnish,race,rebellion,tokyo,russian,australia,best of 2005,mad scientist,1930s,radio,divorce,graphic novel,atheism,adoption,hunting,ghosts/afterlife,interracial romance,kick-butt women,san francisco,documentary,made for tv,no plot,god,island,immortality,desert,father daughter relationship,shopping,reality tv,goth,trilogy,fashion,wine,snakes,single father,oil,french,time,too short,remake
Drugstore Cowboy (1989),0.629,0.8527499999999999,0.8527499999999999,0.7425,0.8125,0.85025,0.80725,0.8819999999999999,0.8819999999999999,0.63525,0.8819999999999999,0.9945,0.847,0.74,0.81525,0.4177499999999999,0.37625,0.847,0.622,0.483,0.4762499999999999,0.33575,0.8085,0.50125,0.266,0.35175,0.5265,0.50125,0.50125,0.3269999999999999,0.394,0.294,0.3295,0.58575,0.281,0.288,0.274,0.20925,0.20975,0.2865,0.4205,0.23425,0.27275,0.26575,0.21975,0.2027499999999999,0.58575,0.4742499999999999,0.366,0.24825,0.238,0.1972499999999999,0.27675,0.242,0.20775,0.4815,0.5455,0.1619999999999999,0.1397499999999999,0.23525,0.258,0.1982499999999999,0.36875,0.25525,0.25725,0.1277499999999999,0.1169999999999999,0.149,0.1795,0.10375,0.1704999999999999,0.32825,0.2115,0.2975,0.11925,0.2145,0.11425,0.155,0.1674999999999999,0.1367499999999999,0.12425,0.0815,0.28725,0.217,0.32525,0.1649999999999999,0.21525,0.0944999999999999,0.0855,0.089,0.03675,0.09475,0.11825,0.0595,0.10425,0.0807499999999999,0.07,0.08975,0.1124999999999999,0.1395,0.154,0.064,0.08,0.0755,0.072,0.09725,0.1059999999999999,0.0767499999999999,0.15575,0.08775,0.0727499999999999,0.40925,0.08975,0.06025,0.0837499999999999,0.0579999999999999,0.10675,0.05275,0.088,0.0615,0.05925,0.071,0.0574999999999999,0.065,0.152,0.04725,0.08775,0.258,0.1094999999999999,0.07,0.0655,0.0554999999999999,0.0662499999999999,0.08775,0.05825,0.0702499999999999,0.03825,0.04825,0.20875,0.05675,0.0574999999999999,0.0775,0.087,0.0295,0.08875,0.04375,0.0359999999999999,0.0394999999999999,0.0257499999999999
The Falcon and the Snowman (1985),0.8745,0.85375,0.85375,0.6215,0.7902499999999999,0.8027500000000001,0.7935000000000001,0.8027500000000001,0.8825000000000001,0.8714999999999999,0.8027500000000001,0.8427500000000001,0.8027500000000001,0.8027500000000001,0.547,0.42825,0.45275,0.29725,0.2475,0.728,0.74225,0.6655,0.3415,0.302,0.28,0.3834999999999999,0.3269999999999999,0.32125,0.357,0.30425,0.347,0.257,0.30825,0.28,0.33625,0.2309999999999999,0.5235,0.4389999999999999,0.9895,0.38825,0.21425,0.34325,0.3804999999999999,0.26275,0.353,0.1044999999999999,0.28,0.30725,0.2249999999999999,0.288,0.4725,0.1639999999999999,0.1835,0.20525,0.347,0.277,0.18025,0.70775,0.1425,0.366,0.32075,0.24675,0.3515,0.2075,0.3545,0.29025,0.1725,0.17975,0.12475,0.145,0.14275,0.0915,0.145,0.32075,0.1674999999999999,0.2095,0.1119999999999999,0.44475,0.16175,0.2309999999999999,0.24375,0.1765,0.2294999999999999,0.1709999999999999,0.1982499999999999,0.0994999999999999,0.1104999999999999,0.0782499999999999,0.153,0.09975,0.4815,0.4379999999999999,0.1714999999999999,0.1297499999999999,0.1362499999999999,0.0762499999999999,0.1019999999999999,0.14075,0.10725,0.11625,0.1195,0.10875,0.1134999999999999,0.088,0.1039999999999999,0.10625,0.1395,0.11775,0.21575,0.04275,0.1332499999999999,0.5,0.10025,0.45025,0.534,0.05025,0.0775,0.075,0.14475,0.08725,0.0444999999999999,0.0675,0.0655,0.0717499999999999,0.0324999999999999,0.0847499999999999,0.10625,0.0675,0.05925,0.0685,0.0655,0.0675,0.0959999999999999,0.0364999999999999,0.0772499999999999,0.0837499999999999,0.03075,0.0652499999999999,0.03675,0.0672499999999999,0.0712499999999999,0.0697499999999999,0.0559999999999999,0.0514999999999999,0.1639999999999999,0.03775,0.0767499999999999,0.03425,0.0344999999999999
"Last Detail, The (1973)",0.72225,0.8015000000000001,0.8015000000000001,0.7035,0.74375,0.8895,0.8734999999999999,0.8247500000000001,0.7845,0.747,0.8015000000000001,0.4595,0.8015000000000001,0.85375,0.7145,0.43325,0.4812499999999999,0.52375,0.50025,0.782,0.46225,0.56825,0.54825,0.3415,0.2415,0.38375,0.503,0.51675,0.3415,0.2907499999999999,0.44375,0.29025,0.434,0.39325,0.16225,0.34775,0.57475,0.8267500000000001,0.2815,0.56925,0.34025,0.39325,0.15875,0.17425,0.23225,0.09375,0.39325,0.15425,0.432,0.2135,0.58825,0.16475,0.2405,0.1574999999999999,0.215,0.38825,0.92925,0.42225,0.57475,0.5035,0.251,0.2847499999999999,0.389,0.27575,0.39025,0.1169999999999999,0.1285,0.4465,0.17575,0.3944999999999999,0.27,0.2279999999999999,0.25925,0.15725,0.31825,0.1885,0.32075,0.31025,0.129,0.1589999999999999,0.2055,0.15375,0.4669999999999999,0.2784999999999999,0.1235,0.39725,0.1392499999999999,0.11575,0.2185,0.2624999999999999,0.1624999999999999,0.71525,0.1604999999999999,0.11125,0.17175,0.09275,0.0855,0.10775,0.1952499999999999,0.2624999999999999,0.29425,0.04475,0.12,0.04725,0.0802499999999999,0.0672499999999999,0.266,0.136,0.26775,0.0817499999999999,0.1465,0.23875,0.2017499999999999,0.0692499999999999,0.1024999999999999,0.071,0.0954999999999999,0.3047499999999999,0.17075,0.085,0.0185,0.06175,0.081,0.192,0.1425,0.08675,0.0692499999999999,0.178,0.05775,0.0767499999999999,0.0499999999999999,0.06175,0.09475,0.05475,0.2229999999999999,0.0705,0.05375,0.1029999999999999,0.0314999999999999,0.0787499999999999,0.0677499999999999,0.05925,0.09775,0.023,0.11275,0.0509999999999999,0.17075,0.03275,0.0192499999999999
Blue Collar (1978),0.96875,0.96875,0.79575,0.74825,0.80775,0.8485,0.6115,0.79575,0.96875,0.662,0.7005,0.5325,0.679,0.897,0.80925,0.42225,0.37475,0.35075,0.26025,0.6215,0.373,0.42,0.5685,0.183,0.2309999999999999,0.3199999999999999,0.407,0.3525,0.183,0.32775,0.379,0.31625,0.62325,0.472,0.3075,0.48575,0.15,0.16525,0.3502499999999999,0.1054999999999999,0.20325,0.4449999999999999,0.2465,0.3725,0.1282499999999999,0.09125,0.16725,0.22825,0.25975,0.1104999999999999,0.21875,0.23475,0.16625,0.1515,0.2269999999999999,0.0989999999999999,0.1925,0.4945,0.1997499999999999,0.293,0.1654999999999999,0.2554999999999999,0.22525,0.20575,0.27075,0.1564999999999999,0.15925,0.16125,0.11825,0.14125,0.2734999999999999,0.1079999999999999,0.15425,0.09225,0.197,0.405,0.199,0.09725,0.1064999999999999,0.1525,0.10925,0.091,0.1644999999999999,0.15825,0.25575,0.15175,0.09425,0.04025,0.14425,0.10725,0.488,0.10325,0.12475,0.09625,0.09125,0.077,0.0632499999999999,0.10125,0.32725,0.21025,0.1312499999999999,0.08875,0.09625,0.04875,0.083,0.07,0.09425,0.064,0.57825,0.04475,0.1535,0.0959999999999999,0.0974999999999999,0.0564999999999999,0.05625,0.03075,0.1694999999999999,0.09425,0.089,0.10775,0.0197499999999999,0.0514999999999999,0.085,0.0637499999999999,0.10825,0.05675,0.0559999999999999,0.1195,0.0429999999999999,0.03625,0.1327499999999999,0.0494999999999999,0.07,0.0369999999999999,0.0625,0.17075,0.0419999999999999,0.0852499999999999,0.062,0.03675,0.0329999999999999,0.0757499999999999,0.0242499999999999,0.0359999999999999,0.23325,0.04275,0.0514999999999999,0.0202499999999999,0.0319999999999999
North Dallas Forty (1979),0.54175,0.6745,0.54175,0.388,0.74875,0.67775,0.74875,0.53475,0.7975000000000001,0.6745,0.4034999999999999,0.7135,0.35275,0.44525,0.3682499999999999,0.48175,0.38375,0.3525,0.1485,0.56625,0.3784999999999999,0.2734999999999999,0.25325,0.2085,0.3365,0.1634999999999999,0.64425,0.66525,0.1835,0.3349999999999999,0.64425,0.2967499999999999,0.3115,0.1372499999999999,0.24375,0.3087499999999999,0.243,0.10175,0.1545,0.44125,0.18075,0.1295,0.202,0.14625,0.52125,0.1265,0.1372499999999999,0.15275,0.26025,0.35275,0.211,0.0999999999999999,0.15625,0.17725,0.21175,0.11675,0.065,0.23125,0.27375,0.26675,0.09725,0.22925,0.3455,0.3485,0.29125,0.2085,0.17625,0.1855,0.22525,0.1205,0.09925,0.21175,0.1004999999999999,0.22325,0.3179999999999999,0.1599999999999999,0.1694999999999999,0.3309999999999999,0.0509999999999999,0.156,0.1997499999999999,0.2015,0.0767499999999999,0.57,0.1144999999999999,0.0725,0.1714999999999999,0.0677499999999999,0.061,0.0524999999999999,0.09475,0.26075,0.2289999999999999,0.2415,0.0665,0.0797499999999999,0.10325,0.078,0.0782499999999999,0.083,0.177,0.11275,0.0697499999999999,0.022,0.2845,0.0715,0.0895,0.0715,0.0797499999999999,0.0147499999999999,0.10275,0.04225,0.0717499999999999,0.04375,0.03425,0.0474999999999999,0.15775,0.1332499999999999,0.3409999999999999,0.0802499999999999,0.03225,0.0439999999999999,0.0747499999999999,0.0579999999999999,0.10825,0.10775,0.0514999999999999,0.0722499999999999,0.0845,0.0625,0.0379999999999999,0.0292499999999999,0.09475,0.071,0.027,0.0792499999999999,0.02975,0.172,0.073,0.0574999999999999,0.14425,0.04275,0.08875,0.0454999999999999,0.1375,0.03425,0.0559999999999999,0.022,0.0434999999999999
28 Days (2000),0.68775,0.68775,0.38675,0.3429999999999999,0.57875,0.7835000000000001,0.5365,0.68775,0.2425,0.549,0.4575,0.95825,0.4575,0.91725,0.3575,0.5045,0.22125,0.56675,0.4585,0.4105,0.3085,0.27275,0.3239999999999999,0.22025,0.549,0.24175,0.431,0.418,0.1564999999999999,0.2815,0.53725,0.3625,0.1935,0.12425,0.33775,0.185,0.1257499999999999,0.15525,0.1385,0.24425,0.2987499999999999,0.23275,0.4277499999999999,0.3245,0.537,0.122,0.12425,0.1877499999999999,0.2724999999999999,0.517,0.21175,0.2405,0.187,0.16425,0.3419999999999999,0.1252499999999999,0.156,0.092,0.1664999999999999,0.145,0.1262499999999999,0.1619999999999999,0.25175,0.1569999999999999,0.32775,0.30525,0.1275,0.245,0.0857499999999999,0.14575,0.17475,0.0847499999999999,0.0857499999999999,0.09175,0.1912499999999999,0.05225,0.3612499999999999,0.0655,0.08925,0.17375,0.04175,0.1395,0.1044999999999999,0.06075,0.365,0.0494999999999999,0.142,0.1709999999999999,0.0802499999999999,0.0662499999999999,0.069,0.04525,0.1129999999999999,0.1009999999999999,0.0745,0.0805,0.11475,0.0757499999999999,0.0835,0.118,0.25825,0.1805,0.0414999999999999,0.0615,0.11975,0.0895,0.09675,0.05825,0.1069999999999999,0.0252499999999999,0.04325,0.022,0.0692499999999999,0.063,0.0305,0.02975,0.0652499999999999,0.0549999999999999,0.14275,0.0925,0.0125,0.09175,0.091,0.03875,0.0559999999999999,0.06175,0.0725,0.0559999999999999,0.029,0.03725,0.0277499999999999,0.04725,0.0632499999999999,0.0454999999999999,0.02975,0.067,0.251,0.1074999999999999,0.04525,0.0732499999999999,0.0944999999999999,0.18475,0.03275,0.184,0.0677499999999999,0.03975,0.03675,0.0935,0.0637499999999999
Human Traffic (1999),0.37975,0.7785,0.7795000000000001,0.34325,0.73,0.528,0.584,0.627,0.528,0.532,0.66025,0.96925,0.7785,0.6985,0.7785,0.45025,0.374,0.6565,0.33575,0.78125,0.32275,0.27675,0.33725,0.696,0.3592499999999999,0.16875,0.37375,0.696,0.696,0.28725,0.44825,0.201,0.2935,0.7785,0.26575,0.18325,0.18275,0.09825,0.1282499999999999,0.24875,0.16875,0.264,0.2095,0.15275,0.32275,0.6265,0.9295,0.488,0.2304999999999999,0.4245,0.10275,0.288,0.2887499999999999,0.2524999999999999,0.1882499999999999,0.483,0.15225,0.15675,0.1564999999999999,0.22025,0.74,0.3705,0.1815,0.1875,0.27725,0.1099999999999999,0.134,0.17875,0.1445,0.03825,0.2189999999999999,0.09975,0.08,0.2927499999999999,0.09825,0.143,0.1205,0.0737499999999999,0.1089999999999999,0.1425,0.0682499999999999,0.05075,0.0935,0.0735,0.21275,0.10075,0.09125,0.1347499999999999,0.0885,0.0645,0.016,0.0645,0.33025,0.1104999999999999,0.0615,0.072,0.14675,0.1004999999999999,0.09625,0.1865,0.1515,0.15775,0.02975,0.0469999999999999,0.1277499999999999,0.0777499999999999,0.1267499999999999,0.0747499999999999,0.08675,0.15575,0.074,0.1119999999999999,0.0979999999999999,0.0652499999999999,0.17925,0.0282499999999999,0.084,0.0379999999999999,0.1089999999999999,0.0519999999999999,0.021,0.0807499999999999,0.0484999999999999,0.0384999999999999,0.0737499999999999,0.0687499999999999,0.09475,0.0339999999999999,0.0564999999999999,0.03625,0.1275,0.0707499999999999,0.0994999999999999,0.15025,0.06075,0.0404999999999999,0.183,0.15925,0.04175,0.16025,0.119,0.02975,0.0509999999999999,0.02975,0.0282499999999999,0.029,0.0772499999999999,0.09025,0.0227499999999999
"Man with the Golden Arm, The (1955)",0.85625,0.85625,0.69425,0.5045,0.75875,0.85625,0.8327500000000001,0.85625,0.7435,0.69925,0.778,0.98425,0.72675,0.8327500000000001,0.54275,0.436,0.4345,0.58175,0.347,0.4479999999999999,0.649,0.3874999999999999,0.30325,0.2817499999999999,0.1992499999999999,0.24425,0.6,0.24725,0.2007499999999999,0.3705,0.284,0.273,0.3695,0.36475,0.3465,0.26625,0.3269999999999999,0.5375,0.17025,0.3245,0.4127499999999999,0.1995,0.26525,0.25025,0.14575,0.1599999999999999,0.36475,0.1495,0.52025,0.3442499999999999,0.2504999999999999,0.1664999999999999,0.2365,0.2239999999999999,0.264,0.1745,0.1684999999999999,0.1785,0.22325,0.0785,0.24675,0.3924999999999999,0.3745,0.37725,0.1589999999999999,0.32575,0.1654999999999999,0.10375,0.11975,0.1295,0.2135,0.487,0.6175,0.38275,0.3399999999999999,0.1902499999999999,0.20475,0.0685,0.2224999999999999,0.2025,0.5865,0.0549999999999999,0.1285,0.09325,0.1392499999999999,0.177,0.31225,0.0692499999999999,0.1144999999999999,0.17625,0.1855,0.1535,0.126,0.10625,0.1902499999999999,0.1039999999999999,0.1039999999999999,0.09925,0.076,0.09225,0.1044999999999999,0.0765,0.12125,0.05925,0.0812499999999999,0.28075,0.0855,0.121,0.22225,0.04475,0.14825,0.1912499999999999,0.0579999999999999,0.04125,0.0334999999999999,0.11475,0.22375,0.1895,0.138,0.1887499999999999,0.12,0.10825,0.073,0.09325,0.1024999999999999,0.0702499999999999,0.06,0.14325,0.0544999999999999,0.1275,0.0737499999999999,0.0464999999999999,0.1034999999999999,0.10925,0.0905,0.0752499999999999,0.0369999999999999,0.0777499999999999,0.03975,0.0785,0.09075,0.077,0.0464999999999999,0.0252499999999999,0.04625,0.05025,0.09,0.0989999999999999,0.0404999999999999
Prince of the City (1981),0.97675,0.97675,0.9015,0.716,0.6835,0.9015,0.7915000000000001,0.8280000000000001,0.97675,0.9015,0.8280000000000001,0.81575,0.66825,0.5905,0.56225,0.4307499999999999,0.35875,0.2664999999999999,0.39825,0.52125,0.729,0.6765,0.196,0.16625,0.265,0.3077499999999999,0.2857499999999999,0.136,0.24,0.3129999999999999,0.22725,0.52175,0.4275,0.256,0.32225,0.2219999999999999,0.4305,0.23075,0.69275,0.1935,0.3007499999999999,0.1865,0.26975,0.21475,0.1392499999999999,0.15,0.11775,0.182,0.241,0.1362499999999999,0.2445,0.2155,0.0984999999999999,0.1392499999999999,0.24325,0.1962499999999999,0.1599999999999999,0.4305,0.282,0.38425,0.0994999999999999,0.1114999999999999,0.2209999999999999,0.2704999999999999,0.2534999999999999,0.1634999999999999,0.1405,0.1649999999999999,0.15775,0.8492500000000001,0.17525,0.1154999999999999,0.30925,0.1377499999999999,0.23175,0.16025,0.1275,0.12275,0.151,0.1435,0.0994999999999999,0.1495,0.17375,0.1975,0.20325,0.14575,0.1947499999999999,0.11325,0.1337499999999999,0.133,0.73575,0.218,0.1765,0.2355,0.766,0.071,0.0677499999999999,0.26775,0.1465,0.0842499999999999,0.0999999999999999,0.0645,0.0944999999999999,0.04675,0.0905,0.0504999999999999,0.16825,0.11525,0.1397499999999999,0.22575,0.126,0.09775,0.076,0.24225,0.05575,0.09725,0.15525,0.08975,0.12075,0.09575,0.0324999999999999,0.0534999999999999,0.0747499999999999,0.0489999999999999,0.1285,0.0832499999999999,0.0645,0.153,0.0464999999999999,0.17225,0.0645,0.0534999999999999,0.04225,0.0429999999999999,0.0675,0.0499999999999999,0.0394999999999999,0.0242499999999999,0.0295,0.0439999999999999,0.03125,0.0197499999999999,0.0369999999999999,0.027,0.14075,0.0389999999999999,0.0255,0.014,0.0295
Jesus' Son (1999),0.65825,0.8727499999999999,0.7887500000000001,0.524,0.8102499999999999,0.7865,0.53425,0.85575,0.6115,0.7865,0.65775,0.98325,0.98275,0.65775,0.737,0.414,0.48275,0.37375,0.74025,0.3339999999999999,0.78125,0.17925,0.7887500000000001,0.31725,0.36,0.27325,0.4415,0.31725,0.31725,0.27125,0.364,0.61025,0.391,0.437,0.312,0.2514999999999999,0.1992499999999999,0.1024999999999999,0.1345,0.22425,0.56175,0.1505,0.41125,0.44225,0.0964999999999999,0.1362499999999999,0.3065,0.6055,0.287,0.15475,0.17625,0.2827499999999999,0.34025,0.2324999999999999,0.198,0.4509999999999999,0.5055,0.10475,0.1069999999999999,0.3359999999999999,0.14475,0.155,0.2314999999999999,0.25625,0.39675,0.119,0.1292499999999999,0.1305,0.15575,0.0725,0.30625,0.38925,0.1992499999999999,0.0805,0.20475,0.17825,0.1119999999999999,0.04625,0.3702499999999999,0.11425,0.155,0.16525,0.126,0.128,0.298,0.0905,0.2744999999999999,0.129,0.0737499999999999,0.09,0.029,0.05475,0.10275,0.0812499999999999,0.08875,0.1465,0.09675,0.1215,0.10625,0.26375,0.0767499999999999,0.0627499999999999,0.04675,0.15175,0.0757499999999999,0.09325,0.076,0.06225,0.1664999999999999,0.0802499999999999,0.0305,0.14,0.11125,0.0499999999999999,0.0494999999999999,0.0835,0.06175,0.04575,0.076,0.0544999999999999,0.1099999999999999,0.1317499999999999,0.06175,0.22925,0.11475,0.067,0.1124999999999999,0.023,0.04125,0.086,0.05725,0.154,0.0364999999999999,0.0419999999999999,0.04875,0.082,0.0305,0.0827499999999999,0.1154999999999999,0.0825,0.0579999999999999,0.0494999999999999,0.0534999999999999,0.0494999999999999,0.0329999999999999,0.0735,0.0217499999999999,0.1352499999999999,0.0162499999999999
"Blood In, Blood Out (1993)",0.92425,0.8532500000000001,0.8532500000000001,0.92425,0.683,0.8532500000000001,0.88825,0.534,0.77,0.8532500000000001,0.4054999999999999,0.8362499999999999,0.32375,0.3485,0.534,0.4225,0.23575,0.56375,0.579,0.4327499999999999,0.21075,0.275,0.12175,0.505,0.505,0.27275,0.1089999999999999,0.277,0.277,0.3275,0.244,0.11425,0.4105,0.23475,0.24725,0.31975,0.4609999999999999,0.938,0.1337499999999999,0.136,0.34875,0.17225,0.1555,0.11175,0.1327499999999999,0.3555,0.23475,0.1277499999999999,0.18325,0.39525,0.1977499999999999,0.31875,0.17975,0.1352499999999999,0.1997499999999999,0.1604999999999999,0.13,0.128,0.2524999999999999,0.1154999999999999,0.084,0.09275,0.10475,0.0974999999999999,0.0737499999999999,0.1129999999999999,0.0855,0.1609999999999999,0.5485,0.04525,0.2514999999999999,0.16525,0.0762499999999999,0.1059999999999999,0.1024999999999999,0.143,0.0969999999999999,0.0875,0.1265,0.1262499999999999,0.0667499999999999,0.601,0.05675,0.0479999999999999,0.0469999999999999,0.10225,0.0935,0.1245,0.08975,0.03825,0.0695,0.0474999999999999,0.08675,0.08,0.362,0.12,0.0735,0.12325,0.1049999999999999,0.03025,0.0994999999999999,0.072,0.0379999999999999,0.03825,0.09775,0.18175,0.0667499999999999,0.22075,0.0394999999999999,0.1445,0.396,0.075,0.0785,0.1599999999999999,0.04375,0.083,0.0672499999999999,0.03725,0.0439999999999999,0.0439999999999999,0.0529999999999999,0.0752499999999999,0.0569999999999999,0.0257499999999999,0.067,0.068,0.04525,0.03675,0.03625,0.131,0.1114999999999999,0.0999999999999999,0.076,0.0767499999999999,0.03,0.0399999999999999,0.0344999999999999,0.0434999999999999,0.04125,0.0324999999999999,0.0252499999999999,0.0242499999999999,0.022,0.0205,0.0145,0.026,0.0969999999999999,0.0379999999999999,0.0354999999999999
Thunderbolt and Lightfoot (1974),0.5535,0.61525,0.51475,0.78925,0.70275,0.958,0.726,0.653,0.8002499999999999,0.958,0.54225,0.1835,0.5145,0.5145,0.5615,0.42025,0.28925,0.2425,0.3349999999999999,0.8614999999999999,0.29525,0.7902499999999999,0.55675,0.4649999999999999,0.27175,0.2345,0.571,0.55625,0.4649999999999999,0.3329999999999999,0.571,0.2614999999999999,0.3159999999999999,0.1775,0.2967499999999999,0.273,0.12325,0.1347499999999999,0.34775,0.1475,0.2065,0.5615,0.2045,0.138,0.1922499999999999,0.04325,0.16775,0.14475,0.33275,0.153,0.269,0.1664999999999999,0.1997499999999999,0.14675,0.29125,0.1669999999999999,0.9305,0.081,0.18325,0.2234999999999999,0.11675,0.14875,0.31975,0.21075,0.3904999999999999,0.16825,0.3,0.087,0.1327499999999999,0.121,0.1805,0.1425,0.244,0.2714999999999999,0.14225,0.54375,0.21575,0.16625,0.04075,0.1292499999999999,0.0662499999999999,0.144,0.39525,0.1995,0.2025,0.16525,0.073,0.0474999999999999,0.08925,0.088,0.10025,0.8385,0.236,0.10725,0.14975,0.08,0.156,0.15,0.148,0.1064999999999999,0.14525,0.062,0.21975,0.11975,0.1415,0.0579999999999999,0.22025,0.0635,0.14625,0.03175,0.05075,0.0852499999999999,0.09375,0.11625,0.1175,0.02975,0.1735,0.1195,0.09075,0.087,0.0162499999999999,0.0559999999999999,0.0569999999999999,0.20675,0.026,0.0439999999999999,0.0954999999999999,0.09825,0.03575,0.04575,0.0627499999999999,0.03875,0.1064999999999999,0.06125,0.18675,0.04075,0.09975,0.04425,0.0205,0.09125,0.0329999999999999,0.11325,0.0752499999999999,0.0202499999999999,0.11125,0.0479999999999999,0.0364999999999999,0.0645,0.0287499999999999
Groove (2000),0.386,0.635,0.69125,0.4772499999999999,0.722,0.50725,0.4745,0.35075,0.31625,0.53625,0.4325,0.9705,0.971,0.59475,0.66925,0.44225,0.3515,0.6585,0.26075,0.235,0.29825,0.20825,0.3472499999999999,0.66925,0.53875,0.17275,0.2435,0.66925,0.66925,0.34075,0.4145,0.1292499999999999,0.31,0.9335,0.27125,0.2035,0.1377499999999999,0.075,0.0974999999999999,0.124,0.21925,0.2269999999999999,0.22725,0.20875,0.1659999999999999,0.44775,0.635,0.45675,0.29025,0.5625,0.2075,0.1659999999999999,0.356,0.56875,0.18725,0.60875,0.138,0.0885,0.14675,0.246,0.10625,0.1825,0.09025,0.22475,0.2254999999999999,0.09325,0.1892499999999999,0.081,0.08625,0.15725,0.12425,0.123,0.09,0.0775,0.083,0.0905,0.12125,0.16525,0.05425,0.1445,0.09625,0.04725,0.1139999999999999,0.03875,0.2345,0.09175,0.04975,0.04425,0.0715,0.05975,0.016,0.04125,0.1205,0.1124999999999999,0.0944999999999999,0.1064999999999999,0.064,0.125,0.1129999999999999,0.2694999999999999,0.08625,0.17975,0.04075,0.0329999999999999,0.11225,0.0389999999999999,0.10725,0.03775,0.0792499999999999,0.03925,0.0444999999999999,0.1134999999999999,0.08925,0.0267499999999999,0.05475,0.0262499999999999,0.0825,0.03475,0.0539999999999999,0.0875,0.06175,0.0569999999999999,0.04875,0.025,0.0384999999999999,0.05875,0.127,0.291,0.0539999999999999,0.04175,0.1185,0.03825,0.0459999999999999,0.03975,0.0605,0.04375,0.09125,0.09325,0.08775,0.06025,0.04275,0.0454999999999999,0.0292499999999999,0.0272499999999999,0.0247499999999999,0.0434999999999999,0.0369999999999999,0.05775,0.03925
"Opportunists, The (2000)",0.639,0.702,0.5325,0.71,0.63875,0.69125,0.44125,0.5325,0.639,0.5785,0.45925,0.1312499999999999,0.70975,0.45925,0.702,0.4305,0.182,0.4862499999999999,0.184,0.2224999999999999,0.248,0.23525,0.4962499999999999,0.25525,0.4589999999999999,0.23175,0.18,0.4117499999999999,0.39125,0.26075,0.17625,0.21275,0.42725,0.118,0.2957499999999999,0.38,0.083,0.0857499999999999,0.17475,0.1322499999999999,0.38275,0.1714999999999999,0.53675,0.287,0.1275,0.5745,0.063,0.3625,0.1735,0.0424999999999999,0.1252499999999999,0.887,0.21175,0.11725,0.23725,0.192,0.18625,0.1337499999999999,0.143,0.2835,0.091,0.1225,0.395,0.14375,0.23975,0.2857499999999999,0.18525,0.082,0.3095,0.3974999999999999,0.05375,0.1347499999999999,0.3652499999999999,0.179,0.0989999999999999,0.4785,0.076,0.0504999999999999,0.0469999999999999,0.14325,0.0419999999999999,0.03525,0.3505,0.151,0.0969999999999999,0.0429999999999999,0.2897499999999999,0.1089999999999999,0.1139999999999999,0.05675,0.1755,0.0137499999999999,0.093,0.0675,0.12,0.0827499999999999,0.1285,0.1704999999999999,0.1415,0.3625,0.05625,0.10925,0.069,0.50925,0.2095,0.066,0.10575,0.0399999999999999,0.09175,0.506,0.04125,0.014,0.03825,0.0845,0.076,0.23475,0.05225,0.0762499999999999,0.04775,0.03475,0.0252499999999999,0.069,0.04275,0.0207499999999999,0.0267499999999999,0.076,0.0519999999999999,0.0509999999999999,0.0212499999999999,0.2005,0.05225,0.0262499999999999,0.0242499999999999,0.0705,0.0205,0.09525,0.017,0.1059999999999999,0.0685,0.0389999999999999,0.0162499999999999,0.03725,0.0245,0.0539999999999999,0.05875,0.0227499999999999,0.0349999999999999,0.0394999999999999,0.03925
