movieId,weird,original,first contact,greed,melancholic,survival,dialogue,culture clash,vengeance,catastrophe,drama,runaway,good,independent film,life & death,predictable,surveillance,pornography,mentor,fantasy world,fight scenes,creativity,life philosophy,chase,absurd,light,drinking,adaptation,quirky,betrayal,transformation,mad scientist,not funny,memory,death,weapons,very funny,sacrifice,fun movie,underrated,doctors,writers,dreams,dysfunctional family,unlikely friendships,islam,internet,classic car,nudity (full frontal - brief),god,sexy,desert,immortality,pulp,family,computer animation,hospital,multiple storylines,childhood,road movie,film noir,atheism,alter ego,british,alternate history,simple,small town,prejudice,california,tokyo,hotel,irish accent,wilderness,teen movie,women,queer,stereotypes,workplace,blindness,nudity (topless - brief),good music,directorial debut,time,island,farce,period piece,too long,new jersey,awesome soundtrack,stoner movie,camp,no plot,addiction,censorship,rebellion,wartime,80s,radio,nudity (rear),indians,prison,hunting,oil,unlikeable characters,kidnapping,ensemble cast,race,australia,1930s,divorce,bollywood,graphic novel,reality tv,brothers,trilogy,cancer,notable nudity,snakes,new york city,foul language,best of 2005,homeless,stand-up comedy,los angeles,father daughter relationship,russian,goth,kick-butt women,texas,made for tv,adoption,potential oscar nom,interracial romance,wine,ghosts/afterlife,remake,san francisco,hip hop,too short,finnish,french,robert downey jr,shopping,prostitution,fashion,documentary,single father,buddy movie,lawyer
Intact (Intacto) (2001),0.91875,0.88775,0.45025,0.8320000000000001,0.88775,0.43125,0.8320000000000001,0.8320000000000001,0.63025,0.53525,0.5355,0.4995,0.86975,0.625,0.61525,0.45025,0.413,0.4565,0.37175,0.69075,0.2564999999999999,0.32325,0.408,0.4,0.53725,0.3037499999999999,0.31625,0.2794999999999999,0.4125,0.5975,0.34275,0.088,0.3445,0.1845,0.2594999999999999,0.18625,0.203,0.21625,0.18175,0.3165,0.17275,0.2455,0.2239999999999999,0.16025,0.2355,0.1327499999999999,0.247,0.2867499999999999,0.2654999999999999,0.3375,0.3685,0.398,0.172,0.3784999999999999,0.059,0.1355,0.26125,0.30625,0.24375,0.10475,0.2415,0.287,0.16025,0.08775,0.10375,0.073,0.08925,0.1315,0.10725,0.0989999999999999,0.2955,0.37675,0.0662499999999999,0.128,0.15425,0.2115,0.0657499999999999,0.0825,0.14325,0.2684999999999999,0.14425,0.1545,0.03425,0.144,0.10625,0.0707499999999999,0.10825,0.0584999999999999,0.14225,0.1402499999999999,0.542,0.173,0.23775,0.08775,0.0479999999999999,0.188,0.0554999999999999,0.05975,0.17925,0.0815,0.1084999999999999,0.0484999999999999,0.1159999999999999,0.0802499999999999,0.1684999999999999,0.0802499999999999,0.14,0.143,0.0574999999999999,0.03275,0.1367499999999999,0.0287499999999999,0.06,0.0812499999999999,0.0449999999999999,0.0702499999999999,0.0725,0.06225,0.0292499999999999,0.0344999999999999,0.05575,0.0865,0.0815,0.03225,0.04275,0.50525,0.0857499999999999,0.132,0.0822499999999999,0.0812499999999999,0.066,0.079,0.059,0.06125,0.2425,0.0439999999999999,0.0404999999999999,0.086,0.0732499999999999,0.1335,0.0695,0.1159999999999999,0.03425,0.03775,0.06175,0.11175,0.0132499999999999,0.0212499999999999,0.0225
"Thief of Bagdad, The (1940)",0.96,0.9055,0.92425,0.8700000000000001,0.973,0.205,0.6865,0.7685,0.4405,0.46875,0.7685,0.90225,0.7685,0.435,0.85025,0.33575,0.3535,0.3705,0.37375,0.987,0.92425,0.25175,0.3275,0.3535,0.2025,0.90225,0.37975,0.4145,0.2254999999999999,0.423,0.48,0.5865,0.3442499999999999,0.1957499999999999,0.1505,0.24325,0.33125,0.40725,0.67075,0.22225,0.0717499999999999,0.1049999999999999,0.3305,0.1114999999999999,0.201,0.262,0.05025,0.3824999999999999,0.15325,0.0984999999999999,0.23375,0.44625,0.375,0.27725,0.1995,0.21225,0.0837499999999999,0.1584999999999999,0.69575,0.1307499999999999,0.5575,0.062,0.1545,0.42,0.0857499999999999,0.25525,0.1985,0.172,0.24425,0.20875,0.14975,0.22275,0.0875,0.1475,0.27325,0.14475,0.1315,0.0807499999999999,0.1725,0.1485,0.17875,0.153,0.2714999999999999,0.211,0.20375,0.5645,0.1912499999999999,0.06175,0.17875,0.09475,0.1877499999999999,0.06075,0.0574999999999999,0.0805,0.0807499999999999,0.72275,0.21475,0.09875,0.0652499999999999,0.3655,0.15275,0.09775,0.11375,0.0205,0.09725,0.03975,0.1604999999999999,0.0295,0.278,0.0777499999999999,0.0757499999999999,0.0627499999999999,0.0314999999999999,0.1275,0.1704999999999999,0.0235,0.0665,0.2375,0.0509999999999999,0.0262499999999999,0.09925,0.03975,0.0837499999999999,0.03925,0.0524999999999999,0.069,0.063,0.0785,0.132,0.1139999999999999,0.0349999999999999,0.0232499999999999,0.18075,0.0295,0.1664999999999999,0.0549999999999999,0.0469999999999999,0.059,0.04675,0.0384999999999999,0.0672499999999999,0.04125,0.0574999999999999,0.0564999999999999,0.11975,0.03425,0.021,0.09325,0.0379999999999999
"Day of the Triffids, The (1962)",0.80975,0.7095,0.89375,0.603,0.603,0.286,0.603,0.603,0.31525,0.64775,0.3482499999999999,0.589,0.404,0.66375,0.4257499999999999,0.399,0.4087499999999999,0.306,0.43725,0.3595,0.73325,0.22425,0.21425,0.4872499999999999,0.2917499999999999,0.5725,0.3532499999999999,0.98,0.193,0.25225,0.373,0.54125,0.3585,0.258,0.1669999999999999,0.6385,0.3315,0.1495,0.22225,0.1385,0.3027499999999999,0.203,0.1897499999999999,0.203,0.1257499999999999,0.09925,0.0959999999999999,0.24525,0.16075,0.214,0.22175,0.41625,0.33525,0.31575,0.1049999999999999,0.1134999999999999,0.538,0.2269999999999999,0.1415,0.135,0.15675,0.11825,0.1659999999999999,0.6635,0.092,0.1599999999999999,0.10525,0.17275,0.1875,0.1245,0.1495,0.128,0.09675,0.17575,0.14525,0.1345,0.11575,0.0534999999999999,0.8680000000000001,0.10975,0.09925,0.144,0.0359999999999999,0.2264999999999999,0.12125,0.1882499999999999,0.128,0.1342499999999999,0.09,0.15775,0.22225,0.1144999999999999,0.09325,0.04975,0.0705,0.0852499999999999,0.1079999999999999,0.0569999999999999,0.05175,0.0564999999999999,0.0895,0.1094999999999999,0.0885,0.0404999999999999,0.0534999999999999,0.05675,0.1039999999999999,0.04875,0.1119999999999999,0.0489999999999999,0.093,0.03525,0.0319999999999999,0.0627499999999999,0.0514999999999999,0.0444999999999999,0.0852499999999999,0.174,0.0489999999999999,0.0272499999999999,0.0655,0.03225,0.0755,0.0459999999999999,0.04825,0.091,0.0712499999999999,0.0529999999999999,0.0459999999999999,0.137,0.0707499999999999,0.0519999999999999,0.05175,0.04875,0.0605,0.0687499999999999,0.139,0.0645,0.0265,0.0175,0.0732499999999999,0.0319999999999999,0.09275,0.04725,0.0687499999999999,0.029,0.0242499999999999,0.0167499999999999,0.03325
Invaders from Mars (1953),0.8899999999999999,0.8634999999999999,0.9325,0.8634999999999999,0.6665,0.1347499999999999,0.859,0.60475,0.39575,0.51575,0.2885,0.4705,0.2885,0.40925,0.549,0.56125,0.859,0.21125,0.5385,0.4075,0.4892499999999999,0.4782499999999999,0.2329999999999999,0.3055,0.37375,0.3645,0.3189999999999999,0.25275,0.186,0.20925,0.46775,0.6245,0.34225,0.21775,0.14475,0.58625,0.34175,0.243,0.146,0.0847499999999999,0.3195,0.12125,0.4645,0.15925,0.08675,0.11325,0.0529999999999999,0.17725,0.1019999999999999,0.11975,0.18275,0.31525,0.03925,0.179,0.0574999999999999,0.11325,0.20675,0.09725,0.26375,0.123,0.23325,0.119,0.1205,0.21525,0.0687499999999999,0.258,0.2877499999999999,0.1362499999999999,0.3355,0.2724999999999999,0.10725,0.142,0.1965,0.09525,0.08825,0.32375,0.08675,0.067,0.135,0.1659999999999999,0.1144999999999999,0.1124999999999999,0.06075,0.1992499999999999,0.1275,0.05675,0.1252499999999999,0.0727499999999999,0.04925,0.1624999999999999,0.31875,0.05275,0.0469999999999999,0.10225,0.0419999999999999,0.1619999999999999,0.1205,0.09625,0.0885,0.03875,0.05775,0.3169999999999999,0.1445,0.03575,0.35975,0.0414999999999999,0.0767499999999999,0.03075,0.187,0.0424999999999999,0.064,0.0165,0.0265,0.0559999999999999,0.0232499999999999,0.0265,0.06,0.1144999999999999,0.0227499999999999,0.0195,0.09175,0.0252499999999999,0.0795,0.027,0.023,0.0529999999999999,0.0389999999999999,0.0484999999999999,0.0752499999999999,0.1282499999999999,0.0805,0.023,0.0295,0.0845,0.0247499999999999,0.1154999999999999,0.0762499999999999,0.0524999999999999,0.0349999999999999,0.0305,0.04925,0.0305,0.0255,0.0409999999999999,0.03725,0.0389999999999999,0.022,0.0182499999999999,0.0192499999999999
"Man Who Fell to Earth, The (1976)",0.94125,0.91125,0.8325,0.8547499999999999,0.9165,0.695,0.8547499999999999,0.8547499999999999,0.66625,0.53175,0.39825,0.4995,0.22975,0.4805,0.762,0.484,0.294,0.8274999999999999,0.356,0.284,0.17325,0.47375,0.297,0.273,0.7115,0.48,0.40825,0.3315,0.62,0.28625,0.519,0.4165,0.345,0.1614999999999999,0.151,0.2985,0.277,0.153,0.10475,0.2744999999999999,0.46775,0.2329999999999999,0.156,0.205,0.213,0.1019999999999999,0.0737499999999999,0.186,0.2734999999999999,0.2204999999999999,0.8220000000000001,0.47275,0.27775,0.29,0.0925,0.09875,0.1049999999999999,0.11125,0.14175,0.236,0.18125,0.11875,0.14325,0.1332499999999999,0.12,0.145,0.148,0.09,0.1725,0.1962499999999999,0.409,0.09375,0.194,0.11225,0.26175,0.30625,0.05575,0.2012499999999999,0.14425,0.1377499999999999,0.0772499999999999,0.11325,0.04325,0.10075,0.21325,0.0855,0.1659999999999999,0.0797499999999999,0.0845,0.1024999999999999,0.22925,0.1887499999999999,0.28225,0.25575,0.0374999999999999,0.05975,0.10125,0.10725,0.3692499999999999,0.0875,0.091,0.05925,0.1154999999999999,0.1185,0.065,0.03825,0.067,0.085,0.063,0.083,0.0735,0.0277499999999999,0.04125,0.05825,0.021,0.0632499999999999,0.18575,0.069,0.078,0.022,0.03225,0.04925,0.0875,0.064,0.05075,0.05825,0.0999999999999999,0.08675,0.0805,0.0642499999999999,0.0685,0.0212499999999999,0.086,0.0329999999999999,0.05225,0.0162499999999999,0.0544999999999999,0.0484999999999999,0.0197499999999999,0.031,0.0369999999999999,0.0745,0.03925,0.0782499999999999,0.1495,0.05375,0.0195,0.0287499999999999,0.0665
Fahrenheit 451 (1966),0.74375,0.82525,0.94825,0.6555,0.6555,0.9445,0.6555,0.6555,0.5005,0.5785,0.657,0.62575,0.42825,0.33325,0.519,0.2694999999999999,0.67425,0.3612499999999999,0.50125,0.3305,0.23075,0.3722499999999999,0.3409999999999999,0.481,0.41425,0.473,0.389,0.98775,0.2995,0.40475,0.36575,0.193,0.33925,0.32425,0.24225,0.3215,0.25425,0.1897499999999999,0.1987499999999999,0.3702499999999999,0.142,0.38375,0.148,0.17425,0.218,0.39975,0.298,0.38725,0.1785,0.0969999999999999,0.1877499999999999,0.09475,0.17825,0.17275,0.11375,0.135,0.149,0.133,0.30925,0.17725,0.1927499999999999,0.15525,0.3085,0.2837499999999999,0.10875,0.1267499999999999,0.12375,0.3874999999999999,0.1644999999999999,0.078,0.15425,0.1272499999999999,0.2425,0.1285,0.16625,0.1957499999999999,0.1267499999999999,0.21925,0.152,0.2115,0.1235,0.1614999999999999,0.0434999999999999,0.1024999999999999,0.141,0.3705,0.143,0.1589999999999999,0.086,0.17925,0.14775,0.0845,0.18575,0.7805,0.58275,0.17675,0.05875,0.06075,0.10225,0.0732499999999999,0.10175,0.1704999999999999,0.09575,0.0519999999999999,0.0424999999999999,0.0752499999999999,0.05725,0.0519999999999999,0.269,0.0722499999999999,0.09075,0.0479999999999999,0.1525,0.084,0.0735,0.05675,0.07,0.0685,0.1014999999999999,0.04625,0.09925,0.10125,0.0554999999999999,0.03875,0.05025,0.059,0.088,0.05525,0.0554999999999999,0.126,0.068,0.0802499999999999,0.0645,0.0777499999999999,0.04625,0.0509999999999999,0.0745,0.04475,0.03,0.0715,0.0984999999999999,0.0627499999999999,0.04575,0.05975,0.075,0.0579999999999999,0.02,0.0285,0.04425
THX 1138 (1971),0.94725,0.94725,0.99125,0.94725,0.8867499999999999,0.9985,0.8867499999999999,0.8867499999999999,0.7085,0.9215,0.67425,0.782,0.4365,0.5455,0.7895000000000001,0.3235,0.954,0.39125,0.35975,0.478,0.4195,0.55825,0.51325,0.6115,0.51175,0.3435,0.44225,0.3722499999999999,0.3235,0.212,0.32225,0.3219999999999999,0.37575,0.45425,0.2249999999999999,0.27525,0.211,0.1649999999999999,0.141,0.33725,0.16425,0.2185,0.285,0.1735,0.1689999999999999,0.3844999999999999,0.191,0.177,0.23725,0.24425,0.26625,0.2957499999999999,0.3107499999999999,0.16875,0.0785,0.1485,0.09975,0.12175,0.172,0.23725,0.2045,0.23125,0.1297499999999999,0.1175,0.11075,0.26275,0.1265,0.18075,0.2339999999999999,0.1955,0.14475,0.0667499999999999,0.11825,0.1465,0.14625,0.29825,0.10575,0.47775,0.083,0.15825,0.09825,0.559,0.0817499999999999,0.1987499999999999,0.16975,0.11575,0.10775,0.0775,0.072,0.202,0.0737499999999999,0.0772499999999999,0.38375,0.266,0.65675,0.067,0.1044999999999999,0.10025,0.08875,0.0747499999999999,0.73275,0.126,0.1355,0.04425,0.0494999999999999,0.03,0.137,0.05975,0.1312499999999999,0.066,0.05825,0.059,0.06,0.0827499999999999,0.2957499999999999,0.0339999999999999,0.0514999999999999,0.0984999999999999,0.0652499999999999,0.0127499999999999,0.1332499999999999,0.05875,0.0667499999999999,0.05975,0.0479999999999999,0.0595,0.0177499999999999,0.04275,0.0647499999999999,0.0554999999999999,0.0494999999999999,0.04125,0.1044999999999999,0.1114999999999999,0.019,0.0197499999999999,0.12275,0.0484999999999999,0.0242499999999999,0.0305,0.0635,0.0359999999999999,0.0474999999999999,0.083,0.0389999999999999,0.0802499999999999,0.02,0.0339999999999999,0.03325
Day of the Dead (1985),0.96075,0.8732500000000001,0.51275,0.8732500000000001,0.8422499999999999,0.933,0.69875,0.7855000000000001,0.9515,0.51275,0.694,0.7855000000000001,0.66375,0.8422499999999999,0.62375,0.3285,0.49775,0.66175,0.372,0.23525,0.5135,0.351,0.54625,0.3954999999999999,0.39225,0.46425,0.69875,0.32925,0.584,0.7529999999999999,0.47175,0.8102499999999999,0.363,0.09025,0.37525,0.518,0.46425,0.1942499999999999,0.27325,0.4367499999999999,0.3774999999999999,0.1795,0.12175,0.2334999999999999,0.189,0.0652499999999999,0.09075,0.4317499999999999,0.22875,0.0439999999999999,0.191,0.24375,0.1185,0.18525,0.0757499999999999,0.14,0.215,0.20675,0.10325,0.1679999999999999,0.1372499999999999,0.0509999999999999,0.24125,0.1387499999999999,0.0979999999999999,0.1019999999999999,0.276,0.31275,0.11475,0.14,0.23925,0.17925,0.46675,0.1922499999999999,0.11175,0.23025,0.14875,0.1014999999999999,0.1257499999999999,0.262,0.151,0.15925,0.0255,0.2289999999999999,0.1865,0.071,0.09875,0.14675,0.66025,0.21375,0.414,0.0514999999999999,0.22925,0.0785,0.0772499999999999,0.0757499999999999,0.2604999999999999,0.28225,0.04325,0.0564999999999999,0.1099999999999999,0.21475,0.0805,0.1564999999999999,0.0379999999999999,0.1634999999999999,0.0675,0.0702499999999999,0.04825,0.0584999999999999,0.04075,0.1892499999999999,0.1322499999999999,0.076,0.46625,0.0434999999999999,0.06075,0.12225,0.0559999999999999,0.121,0.1312499999999999,0.1262499999999999,0.11475,0.0354999999999999,0.023,0.0647499999999999,0.2339999999999999,0.0539999999999999,0.0979999999999999,0.04775,0.0247499999999999,0.0484999999999999,0.04975,0.0424999999999999,0.03025,0.05425,0.04875,0.04225,0.023,0.0627499999999999,0.03475,0.0479999999999999,0.16675,0.0559999999999999,0.0379999999999999,0.0329999999999999,0.0175,0.05675,0.0162499999999999
Avalon (2001),0.96625,0.95,0.92775,0.95,0.78775,0.8887499999999999,0.7702500000000001,0.7702500000000001,0.5735,0.74725,0.49575,0.59275,0.4605,0.398,0.6195,0.5015,0.172,0.398,0.362,0.658,0.38775,0.4519999999999999,0.4772499999999999,0.37075,0.27,0.31125,0.46425,0.2967499999999999,0.249,0.3814999999999999,0.4195,0.17375,0.38275,0.1629999999999999,0.17675,0.37075,0.1962499999999999,0.155,0.1425,0.1735,0.1342499999999999,0.154,0.2915,0.148,0.14475,0.18025,0.23725,0.12375,0.24625,0.12025,0.154,0.10725,0.26525,0.27675,0.1084999999999999,0.18025,0.1877499999999999,0.1129999999999999,0.1525,0.0817499999999999,0.1945,0.1064999999999999,0.3055,0.17375,0.15325,0.16025,0.1215,0.10425,0.0615,0.258,0.11925,0.1385,0.09775,0.10775,0.151,0.14525,0.0835,0.1129999999999999,0.131,0.0494999999999999,0.2544999999999999,0.14775,0.0665,0.10775,0.11875,0.1024999999999999,0.148,0.1049999999999999,0.1579999999999999,0.1397499999999999,0.0647499999999999,0.0712499999999999,0.376,0.0509999999999999,0.082,0.11925,0.062,0.03425,0.126,0.073,0.0795,0.03125,0.0314999999999999,0.0479999999999999,0.031,0.04625,0.05125,0.0524999999999999,0.05575,0.0554999999999999,0.1049999999999999,0.1937499999999999,0.09625,0.09825,0.10975,0.03875,0.0935,0.0344999999999999,0.029,0.0212499999999999,0.12475,0.0524999999999999,0.0725,0.0329999999999999,0.0489999999999999,0.0802499999999999,0.2355,0.05775,0.05325,0.05225,0.0484999999999999,0.0509999999999999,0.05525,0.2254999999999999,0.06225,0.022,0.0242499999999999,0.0662499999999999,0.0314999999999999,0.0404999999999999,0.05125,0.10675,0.0257499999999999,0.05125,0.132,0.0574999999999999,0.0227499999999999,0.0172499999999999,0.017
"Big Empty, The (2003)",0.903,0.721,0.4835,0.6595,0.583,0.1435,0.58975,0.582,0.4595,0.5615,0.44425,0.4659999999999999,0.4245,0.9605,0.4625,0.4812499999999999,0.774,0.47775,0.4915,0.369,0.214,0.3389999999999999,0.74125,0.2269999999999999,0.4215,0.53775,0.2764999999999999,0.27575,0.7495,0.3225,0.27625,0.34475,0.2915,0.128,0.1755,0.264,0.3545,0.38975,0.4912499999999999,0.24,0.204,0.4685,0.1805,0.298,0.1885,0.0895,0.1144999999999999,0.373,0.33725,0.24175,0.23875,0.96675,0.05575,0.32325,0.181,0.2085,0.17425,0.1435,0.1649999999999999,0.377,0.482,0.24175,0.0802499999999999,0.1485,0.0964999999999999,0.17175,0.58325,0.11975,0.72625,0.0645,0.15625,0.30225,0.0765,0.152,0.11575,0.17675,0.14075,0.093,0.1004999999999999,0.194,0.11775,0.0767499999999999,0.0534999999999999,0.26525,0.1564999999999999,0.1335,0.11725,0.1267499999999999,0.11775,0.175,0.12425,0.186,0.09125,0.15975,0.0285,0.0915,0.10125,0.1094999999999999,0.1805,0.54275,0.1634999999999999,0.05625,0.05225,0.0469999999999999,0.2324999999999999,0.2794999999999999,0.3415,0.0419999999999999,0.0827499999999999,0.2189999999999999,0.2977499999999999,0.0127499999999999,0.04025,0.1084999999999999,0.0319999999999999,0.04325,0.0989999999999999,0.03875,0.09525,0.06125,0.026,0.1009999999999999,0.131,0.10075,0.0827499999999999,0.0812499999999999,0.09525,0.0672499999999999,0.2005,0.189,0.0747499999999999,0.22725,0.09975,0.0334999999999999,0.0424999999999999,0.019,0.0419999999999999,0.07,0.04275,0.0792499999999999,0.029,0.0632499999999999,0.1405,0.04425,0.013,0.0334999999999999,0.0944999999999999,0.0682499999999999,0.0797499999999999
"Dernier Combat, Le (Last Battle, The) (1983)",0.9815,0.95075,0.8554999999999999,0.96175,0.96175,0.88775,0.8712500000000001,0.76125,0.5715,0.831,0.5715,0.95075,0.38475,0.5965,0.48475,0.26175,0.436,0.3345,0.404,0.5265,0.5085,0.58325,0.489,0.8925000000000001,0.4962499999999999,0.95075,0.55225,0.23925,0.50525,0.743,0.3175,0.199,0.32725,0.1987499999999999,0.1312499999999999,0.531,0.2035,0.17875,0.1134999999999999,0.2015,0.39875,0.21725,0.3,0.208,0.2465,0.5705,0.1654999999999999,0.32275,0.04775,0.0584999999999999,0.2249999999999999,0.28725,0.17725,0.1915,0.0777499999999999,0.14375,0.2534999999999999,0.081,0.274,0.2997499999999999,0.95075,0.0584999999999999,0.237,0.1982499999999999,0.12,0.18025,0.1599999999999999,0.122,0.38125,0.2985,0.469,0.04975,0.21325,0.16325,0.16425,0.236,0.1287499999999999,0.22825,0.15225,0.0665,0.12125,0.2269999999999999,0.022,0.11225,0.15875,0.1332499999999999,0.1099999999999999,0.0959999999999999,0.11225,0.0974999999999999,0.0745,0.2314999999999999,0.071,0.059,0.0797499999999999,0.176,0.256,0.0359999999999999,0.03825,0.0994999999999999,0.138,0.1019999999999999,0.1882499999999999,0.0479999999999999,0.0444999999999999,0.05225,0.0802499999999999,0.1019999999999999,0.145,0.24725,0.1465,0.0584999999999999,0.03625,0.1009999999999999,0.2334999999999999,0.03725,0.0255,0.03375,0.09775,0.014,0.12475,0.04675,0.05525,0.0344999999999999,0.05875,0.20325,0.03625,0.3107499999999999,0.03925,0.04925,0.0404999999999999,0.0399999999999999,0.0667499999999999,0.406,0.05825,0.0117499999999999,0.0489999999999999,0.0875,0.03625,0.20325,0.51325,0.0252499999999999,0.1009999999999999,0.0935,0.0895,0.0677499999999999,0.0172499999999999,0.016,0.0122499999999999
Invasion of the Body Snatchers (1978),0.965,0.965,0.921,0.965,0.8527499999999999,0.3784999999999999,0.952,0.749,0.965,0.472,0.64825,0.784,0.749,0.8527499999999999,0.4692499999999999,0.32575,0.952,0.8835,0.4367499999999999,0.15675,0.706,0.4519999999999999,0.3095,0.63975,0.24925,0.784,0.573,0.48075,0.303,0.4545,0.58725,0.70725,0.388,0.16925,0.215,0.45875,0.25275,0.3219999999999999,0.43325,0.3585,0.3864999999999999,0.193,0.1895,0.21125,0.2289999999999999,0.1599999999999999,0.05325,0.26175,0.34675,0.138,0.3087499999999999,0.17125,0.1084999999999999,0.23325,0.1215,0.1144999999999999,0.2269999999999999,0.1845,0.1982499999999999,0.0994999999999999,0.31625,0.138,0.2514999999999999,0.1574999999999999,0.145,0.1129999999999999,0.51425,0.21725,0.49975,0.23575,0.24675,0.0999999999999999,0.17875,0.118,0.0984999999999999,0.12175,0.10925,0.0702499999999999,0.188,0.38775,0.25775,0.15575,0.0994999999999999,0.144,0.25275,0.1599999999999999,0.1029999999999999,0.127,0.0722499999999999,0.0915,0.24725,0.0374999999999999,0.1252499999999999,0.1347499999999999,0.065,0.078,0.25025,0.0775,0.0954999999999999,0.0905,0.09075,0.1069999999999999,0.1372499999999999,0.05825,0.05625,0.311,0.11525,0.0419999999999999,0.0949999999999999,0.11675,0.0662499999999999,0.0489999999999999,0.0242499999999999,0.0715,0.0314999999999999,0.0459999999999999,0.0439999999999999,0.14675,0.1175,0.0715,0.0832499999999999,0.0632499999999999,0.0885,0.0655,0.0409999999999999,0.0459999999999999,0.0569999999999999,0.05275,0.10625,0.1302499999999999,0.06125,0.0637499999999999,0.09075,0.05225,0.066,0.93875,0.91375,0.04075,0.0265,0.0235,0.0389999999999999,0.04575,0.0185,0.0667499999999999,0.04825,0.0374999999999999,0.0265,0.03125,0.0287499999999999
Mindwalk (1990),0.98675,0.942,0.8532500000000001,0.98675,0.98675,0.5295,0.98675,0.98675,0.942,0.54625,0.8839999999999999,0.81925,0.70675,0.953,0.975,0.59825,0.356,0.4307499999999999,0.5775,0.653,0.596,0.57525,0.6985,0.29325,0.43725,0.44425,0.4519999999999999,0.68425,0.69825,0.23925,0.25325,0.436,0.39525,0.24575,0.22175,0.23725,0.3379999999999999,0.239,0.352,0.286,0.16025,0.4669999999999999,0.26725,0.39725,0.25575,0.713,0.46125,0.4197499999999999,0.21525,0.4625,0.3625,0.1215,0.2654999999999999,0.2614999999999999,0.09275,0.1825,0.0847499999999999,0.56675,0.175,0.1699999999999999,0.14075,0.4625,0.25275,0.1825,0.187,0.39125,0.1195,0.38375,0.1917499999999999,0.1907499999999999,0.1054999999999999,0.24425,0.16375,0.15175,0.26925,0.33025,0.52725,0.2249999999999999,0.10875,0.187,0.307,0.27075,0.288,0.5815,0.177,0.0964999999999999,0.2857499999999999,0.05225,0.307,0.412,0.06125,0.1405,0.2125,0.08975,0.202,0.239,0.12425,0.1925,0.03075,0.0855,0.0842499999999999,0.03175,0.29325,0.0539999999999999,0.0339999999999999,0.16725,0.15675,0.0595,0.0559999999999999,0.0469999999999999,0.1545,0.0554999999999999,0.1069999999999999,0.065,0.09575,0.1977499999999999,0.0549999999999999,0.0637499999999999,0.05025,0.1282499999999999,0.2015,0.0782499999999999,0.0454999999999999,0.0329999999999999,0.04075,0.05975,0.0725,0.06175,0.05325,0.0494999999999999,0.0514999999999999,0.0632499999999999,0.1795,0.0944999999999999,0.21475,0.013,0.0314999999999999,0.1277499999999999,0.10925,0.0305,0.0655,0.0344999999999999,0.1515,0.0374999999999999,0.0655,0.28825,0.0157499999999999,0.0574999999999999,0.0272499999999999
"Boy and His Dog, A (1975)",0.9485,0.81725,0.8320000000000001,0.492,0.67925,0.99725,0.43725,0.492,0.67925,0.501,0.29825,0.57275,0.3355,0.53,0.48675,0.41225,0.16975,0.64375,0.58675,0.185,0.249,0.2395,0.31375,0.509,0.70825,0.279,0.43725,0.4065,0.73,0.2995,0.3027499999999999,0.312,0.35775,0.1825,0.292,0.307,0.53775,0.23275,0.182,0.26625,0.2269999999999999,0.27075,0.1195,0.1395,0.5135,0.18275,0.093,0.246,0.27825,0.2175,0.35275,0.6795,0.086,0.2329999999999999,0.125,0.12275,0.15975,0.1129999999999999,0.1962499999999999,0.31525,0.1267499999999999,0.09025,0.1357499999999999,0.1765,0.1195,0.10225,0.358,0.1372499999999999,0.2624999999999999,0.0755,0.14,0.10825,0.26375,0.128,0.4619999999999999,0.132,0.08,0.10375,0.20675,0.3884999999999999,0.137,0.1154999999999999,0.06075,0.10075,0.177,0.0817499999999999,0.0559999999999999,0.189,0.1014999999999999,0.09275,0.5595,0.0615,0.1205,0.21625,0.3149999999999999,0.079,0.26675,0.0964999999999999,0.16525,0.06225,0.12025,0.3189999999999999,0.0702499999999999,0.04925,0.16175,0.0292499999999999,0.0434999999999999,0.37975,0.05975,0.04975,0.0939999999999999,0.0944999999999999,0.0414999999999999,0.086,0.04875,0.05675,0.06225,0.1382499999999999,0.0574999999999999,0.0544999999999999,0.0277499999999999,0.1119999999999999,0.11875,0.09725,0.0389999999999999,0.1039999999999999,0.0444999999999999,0.0775,0.1049999999999999,0.1064999999999999,0.0692499999999999,0.024,0.075,0.0275,0.0344999999999999,0.019,0.146,0.0682499999999999,0.0549999999999999,0.0339999999999999,0.03675,0.05725,0.06125,0.09025,0.0752499999999999,0.0324999999999999,0.0175,0.0797499999999999,0.0364999999999999
