movieId,weird,greed,original,runaway,melancholic,light,culture clash,good,drama,very funny,farce,vengeance,dialogue,fun movie,betrayal,chase,mentor,drinking,1930s,film noir,catastrophe,adaptation,period piece,independent film,childhood,absurd,quirky,divorce,surveillance,unlikely friendships,sexy,hotel,british,transformation,life philosophy,creativity,life & death,family,women,fantasy world,pornography,prejudice,predictable,fight scenes,islam,wartime,not funny,first contact,underrated,alter ego,sacrifice,dysfunctional family,writers,classic car,queer,death,teen movie,censorship,stereotypes,mad scientist,computer animation,california,good music,nudity (full frontal - brief),new york city,weapons,doctors,small town,simple,french,workplace,interracial romance,multiple storylines,survival,wine,hospital,road movie,san francisco,tokyo,island,pulp,fashion,blindness,dreams,memory,brothers,nudity (topless - brief),bollywood,lawyer,too long,irish accent,awesome soundtrack,radio,camp,ensemble cast,immortality,prison,new jersey,alternate history,time,desert,directorial debut,80s,oil,race,adoption,wilderness,indians,hunting,ghosts/afterlife,stand-up comedy,shopping,kidnapping,no plot,internet,snakes,rebellion,stoner movie,father daughter relationship,russian,best of 2005,atheism,made for tv,texas,addiction,prostitution,notable nudity,foul language,homeless,buddy movie,nudity (rear),finnish,robert downey jr,kick-butt women,australia,documentary,unlikeable characters,trilogy,potential oscar nom,single father,hip hop,too short,los angeles,cancer,god,goth,remake,graphic novel,reality tv
"General, The (1926)",0.971,0.98025,0.971,0.94525,0.914,0.94525,0.971,0.971,0.971,0.9075,0.68875,0.59925,0.914,0.38875,0.7789999999999999,0.904,0.44975,0.7095,0.663,0.94525,0.4695,0.45225,0.57625,0.523,0.4892499999999999,0.40725,0.2415,0.2075,0.7789999999999999,0.3455,0.17025,0.257,0.40825,0.27575,0.2734999999999999,0.4615,0.4315,0.1574999999999999,0.15675,0.1915,0.14925,0.39775,0.118,0.25475,0.4782499999999999,0.664,0.21175,0.20675,0.14,0.09625,0.40125,0.178,0.08975,0.25275,0.17425,0.2015,0.0705,0.18125,0.11125,0.15625,0.1589999999999999,0.1699999999999999,0.3622499999999999,0.1295,0.03575,0.27675,0.1154999999999999,0.1679999999999999,0.3335,0.14,0.0969999999999999,0.10175,0.10525,0.1134999999999999,0.1119999999999999,0.1897499999999999,0.24425,0.11075,0.374,0.1604999999999999,0.082,0.03975,0.2005,0.209,0.18675,0.25625,0.093,0.40575,0.0509999999999999,0.1674999999999999,0.1282499999999999,0.1144999999999999,0.0529999999999999,0.1397499999999999,0.03025,0.09025,0.138,0.0697499999999999,0.087,0.1614999999999999,0.123,0.1352499999999999,0.04725,0.17625,0.11275,0.0509999999999999,0.2465,0.18675,0.14825,0.03225,0.0974999999999999,0.0205,0.09225,0.0944999999999999,0.0732499999999999,0.0735,0.184,0.1014999999999999,0.0717499999999999,0.15325,0.0645,0.0569999999999999,0.0832499999999999,0.3185,0.05475,0.0449999999999999,0.0277499999999999,0.03125,0.04925,0.03525,0.015,0.0835,0.0339999999999999,0.0379999999999999,0.09225,0.14625,0.0205,0.0787499999999999,0.0389999999999999,0.022,0.04625,0.0349999999999999,0.0579999999999999,0.0399999999999999,0.0334999999999999,0.0175,0.0067499999999999,0.0255,0.018
Holiday Inn (1942),0.8819999999999999,0.6425,0.65025,0.8819999999999999,0.58775,0.8819999999999999,0.67475,0.67475,0.67475,0.41325,0.1505,0.6425,0.4465,0.7125,0.48075,0.6,0.5315,0.26275,0.68925,0.4805,0.573,0.3165,0.5925,0.189,0.69575,0.1897499999999999,0.1992499999999999,0.27775,0.236,0.3405,0.22875,0.53775,0.30925,0.45425,0.3265,0.494,0.20775,0.6165,0.4449999999999999,0.32775,0.14925,0.4455,0.3722499999999999,0.3612499999999999,0.297,0.8200000000000001,0.3385,0.28825,0.374,0.2475,0.25875,0.191,0.11925,0.21225,0.1287499999999999,0.12075,0.496,0.31625,0.663,0.1272499999999999,0.20775,0.248,0.942,0.14625,0.20625,0.18425,0.1235,0.1275,0.40075,0.0727499999999999,0.09825,0.2204999999999999,0.1255,0.269,0.084,0.16025,0.26475,0.1385,0.11925,0.23275,0.127,0.15425,0.138,0.125,0.142,0.156,0.0915,0.0662499999999999,0.0419999999999999,0.1545,0.2604999999999999,0.3225,0.16125,0.12,0.0574999999999999,0.14125,0.08775,0.14875,0.175,0.1985,0.1785,0.09725,0.1295,0.14625,0.18575,0.0772499999999999,0.0484999999999999,0.0954999999999999,0.0715,0.063,0.062,0.22425,0.0569999999999999,0.15625,0.183,0.079,0.0645,0.083,0.1004999999999999,0.0895,0.03675,0.1245,0.09525,0.1295,0.0642499999999999,0.05525,0.08675,0.0657499999999999,0.0539999999999999,0.0747499999999999,0.04025,0.0232499999999999,0.0344999999999999,0.08725,0.08775,0.0272499999999999,0.0559999999999999,0.0752499999999999,0.0262499999999999,0.09925,0.0959999999999999,0.1079999999999999,0.03375,0.0479999999999999,0.03825,0.0319999999999999,0.0815,0.019,0.04275
Moonstruck (1987),0.8600000000000001,0.833,0.68525,0.8600000000000001,0.8600000000000001,0.77675,0.8600000000000001,0.7602500000000001,0.833,0.4782499999999999,0.2634999999999999,0.77675,0.54025,0.411,0.3725,0.3445,0.4802499999999999,0.21925,0.16375,0.088,0.4479999999999999,0.293,0.357,0.30625,0.1925,0.238,0.4589999999999999,0.578,0.1395,0.56675,0.29,0.20325,0.17775,0.33475,0.27375,0.18175,0.17225,0.60975,0.366,0.23475,0.15625,0.2574999999999999,0.37075,0.183,0.0692499999999999,0.17925,0.2614999999999999,0.2125,0.24,0.12225,0.10975,0.4355,0.21575,0.1382499999999999,0.24325,0.28,0.3754999999999999,0.05625,0.53825,0.1129999999999999,0.2254999999999999,0.0895,0.11475,0.2274999999999999,0.91425,0.14125,0.1134999999999999,0.0984999999999999,0.16175,0.04025,0.0732499999999999,0.29625,0.36675,0.0705,0.1649999999999999,0.1397499999999999,0.0722499999999999,0.18575,0.069,0.0727499999999999,0.1159999999999999,0.1865,0.1064999999999999,0.0979999999999999,0.4175,0.4519999999999999,0.1144999999999999,0.15625,0.0785,0.0807499999999999,0.1885,0.12325,0.09075,0.0662499999999999,0.3715,0.04625,0.07,0.1262499999999999,0.09,0.0647499999999999,0.0554999999999999,0.0835,0.23075,0.05375,0.0677499999999999,0.185,0.06025,0.1124999999999999,0.05875,0.068,0.0687499999999999,0.09225,0.022,0.08775,0.08775,0.0509999999999999,0.0212499999999999,0.05925,0.0745,0.0519999999999999,0.0409999999999999,0.09,0.04925,0.0632499999999999,0.0657499999999999,0.0595,0.1049999999999999,0.09725,0.093,0.0359999999999999,0.1044999999999999,0.018,0.04975,0.0745,0.03325,0.03125,0.03975,0.0339999999999999,0.0802499999999999,0.076,0.0479999999999999,0.0285,0.02,0.0645,0.03825,0.0329999999999999,0.0165,0.0175,0.05575
Irma la Douce (1963),0.6515,0.5275,0.752,0.611,0.4895,0.7887500000000001,0.58325,0.6515,0.8707499999999999,0.859,0.7845,0.5275,0.544,0.573,0.4975,0.638,0.70325,0.33875,0.21225,0.1235,0.46275,0.4605,0.2435,0.1875,0.304,0.43225,0.36375,0.3522499999999999,0.27975,0.25325,0.62225,0.6915,0.396,0.54275,0.4077499999999999,0.5785,0.363,0.23575,0.4157499999999999,0.47975,0.17275,0.42725,0.25425,0.1897499999999999,0.358,0.1855,0.2815,0.23275,0.298,0.408,0.3179999999999999,0.14275,0.2604999999999999,0.3097499999999999,0.182,0.299,0.22775,0.6645,0.29625,0.1262499999999999,0.1947499999999999,0.15025,0.64725,0.20625,0.14225,0.17325,0.202,0.121,0.187,0.604,0.4395,0.1669999999999999,0.11975,0.18125,0.33475,0.22075,0.1515,0.1855,0.14825,0.12225,0.1927499999999999,0.25825,0.16275,0.1709999999999999,0.27,0.17075,0.1594999999999999,0.11825,0.1342499999999999,0.32525,0.1405,0.1139999999999999,0.1307499999999999,0.0727499999999999,0.0652499999999999,0.10625,0.1074999999999999,0.08675,0.1245,0.0742499999999999,0.1044999999999999,0.0529999999999999,0.0652499999999999,0.0792499999999999,0.14975,0.0645,0.377,0.1255,0.0514999999999999,0.0935,0.073,0.2897499999999999,0.093,0.128,0.09275,0.0449999999999999,0.0812499999999999,0.0925,0.0667499999999999,0.0615,0.2744999999999999,0.11275,0.0429999999999999,0.04575,0.08725,0.889,0.1255,0.21125,0.29325,0.1144999999999999,0.1024999999999999,0.03025,0.0504999999999999,0.072,0.04475,0.0217499999999999,0.02975,0.0605,0.0409999999999999,0.05175,0.0494999999999999,0.0605,0.04625,0.1094999999999999,0.04175,0.04425,0.0539999999999999,0.0742499999999999,0.0324999999999999
"Shop Around the Corner, The (1940)",0.95825,0.8707499999999999,0.8707499999999999,0.95825,0.655,0.95825,0.8707499999999999,0.8707499999999999,0.8707499999999999,0.5695,0.8512500000000001,0.69675,0.64475,0.57,0.53275,0.366,0.4795,0.55025,0.522,0.638,0.44625,0.44875,0.5035,0.363,0.6475,0.15325,0.32375,0.4207499999999999,0.2784999999999999,0.7789999999999999,0.45475,0.4569999999999999,0.27425,0.41125,0.27775,0.38075,0.1624999999999999,0.37525,0.1094999999999999,0.3552499999999999,0.1317499999999999,0.2935,0.18475,0.197,0.22275,0.53225,0.31775,0.1922499999999999,0.3205,0.27,0.15875,0.2744999999999999,0.2624999999999999,0.15125,0.2289999999999999,0.14375,0.14225,0.0687499999999999,0.1505,0.14425,0.37525,0.16525,0.2075,0.22725,0.21225,0.14775,0.1485,0.31275,0.4065,0.1265,0.33275,0.126,0.16575,0.3595,0.1995,0.211,0.10475,0.1129999999999999,0.0959999999999999,0.10025,0.11925,0.20375,0.1555,0.131,0.1382499999999999,0.1337499999999999,0.08675,0.23575,0.06175,0.1164999999999999,0.2475,0.1024999999999999,0.09075,0.0797499999999999,0.12175,0.0782499999999999,0.0939999999999999,0.1069999999999999,0.1367499999999999,0.17625,0.1019999999999999,0.12125,0.10925,0.1144999999999999,0.1034999999999999,0.05475,0.123,0.0812499999999999,0.085,0.1215,0.0775,0.552,0.03725,0.10775,0.15575,0.04925,0.0509999999999999,0.0637499999999999,0.0757499999999999,0.0544999999999999,0.0857499999999999,0.0715,0.1044999999999999,0.0685,0.0615,0.04425,0.04075,0.0657499999999999,0.0637499999999999,0.0474999999999999,0.0364999999999999,0.05175,0.0777499999999999,0.0529999999999999,0.0745,0.0374999999999999,0.0339999999999999,0.0632499999999999,0.03925,0.03425,0.0364999999999999,0.03225,0.068,0.0282499999999999,0.0192499999999999,0.0245,0.15675,0.0205,0.0205
Seven Chances (1925),0.8142499999999999,0.96425,0.74025,0.8142499999999999,0.8915,0.6835,0.8142499999999999,0.63675,0.685,0.782,0.7845,0.5115,0.8142499999999999,0.3705,0.36975,0.861,0.3325,0.4187499999999999,0.69075,0.6835,0.43125,0.43725,0.15675,0.44625,0.24675,0.24025,0.275,0.958,0.36975,0.25175,0.32075,0.3732499999999999,0.304,0.285,0.4579999999999999,0.43625,0.46625,0.17875,0.33425,0.24575,0.25325,0.11925,0.1435,0.1205,0.21525,0.2314999999999999,0.214,0.17775,0.10825,0.1054999999999999,0.1307499999999999,0.35675,0.2339999999999999,0.34225,0.15,0.25775,0.05475,0.30525,0.1262499999999999,0.15225,0.16025,0.11225,0.3672499999999999,0.0732499999999999,0.03425,0.12275,0.1267499999999999,0.1337499999999999,0.3239999999999999,0.2254999999999999,0.16575,0.2219999999999999,0.1064999999999999,0.1124999999999999,0.14075,0.2239999999999999,0.25025,0.1129999999999999,0.4175,0.11375,0.128,0.0324999999999999,0.2324999999999999,0.1785,0.083,0.064,0.0579999999999999,0.126,0.2714999999999999,0.1382499999999999,0.086,0.0837499999999999,0.0514999999999999,0.1124999999999999,0.0319999999999999,0.12025,0.0825,0.0705,0.0812499999999999,0.33675,0.08675,0.0637499999999999,0.03575,0.0474999999999999,0.0559999999999999,0.1972499999999999,0.0329999999999999,0.0747499999999999,0.352,0.06125,0.1569999999999999,0.0842499999999999,0.0642499999999999,0.04975,0.0489999999999999,0.0399999999999999,0.0772499999999999,0.0564999999999999,0.1614999999999999,0.0807499999999999,0.0449999999999999,0.0657499999999999,0.2219999999999999,0.062,0.0745,0.089,0.0329999999999999,0.03075,0.0529999999999999,0.0474999999999999,0.0225,0.1312499999999999,0.0272499999999999,0.071,0.0282499999999999,0.065,0.0252499999999999,0.03475,0.0215,0.0217499999999999,0.0262499999999999,0.065,0.1619999999999999,0.04225,0.0657499999999999,0.027,0.0087499999999999,0.0384999999999999,0.017
"Goodbye Girl, The (1977)",0.735,0.8187500000000001,0.906,0.85425,0.91725,0.731,0.85425,0.875,0.906,0.603,0.1992499999999999,0.735,0.78125,0.73,0.264,0.3349999999999999,0.65175,0.2304999999999999,0.2025,0.0915,0.486,0.4469999999999999,0.27325,0.2634999999999999,0.3117499999999999,0.3395,0.36275,0.61,0.4549999999999999,0.433,0.33425,0.33725,0.17775,0.4177499999999999,0.4895,0.269,0.1865,0.533,0.46225,0.3037499999999999,0.1735,0.434,0.4579999999999999,0.253,0.16775,0.1342499999999999,0.299,0.2259999999999999,0.3255,0.1997499999999999,0.2925,0.1902499999999999,0.3555,0.17425,0.46025,0.22425,0.89025,0.18275,0.41825,0.15975,0.38725,0.422,0.1495,0.2644999999999999,0.9855,0.14825,0.22775,0.2234999999999999,0.26225,0.03725,0.0979999999999999,0.34225,0.1905,0.11075,0.137,0.1995,0.0574999999999999,0.1445,0.093,0.12475,0.1119999999999999,0.14225,0.16575,0.14525,0.1009999999999999,0.1039999999999999,0.25575,0.0795,0.17475,0.10525,0.1882499999999999,0.172,0.17225,0.0822499999999999,0.09875,0.11725,0.08875,0.1985,0.214,0.17275,0.06075,0.12025,0.379,0.04425,0.14975,0.0915,0.08925,0.063,0.06225,0.16425,0.071,0.55725,0.04575,0.1169999999999999,0.147,0.1094999999999999,0.05375,0.0795,0.18625,0.04825,0.0657499999999999,0.09275,0.05525,0.0637499999999999,0.0815,0.0652499999999999,0.1689999999999999,0.2055,0.05825,0.0484999999999999,0.135,0.0197499999999999,0.15025,0.076,0.0329999999999999,0.0167499999999999,0.0635,0.0404999999999999,0.0667499999999999,0.47675,0.06025,0.069,0.068,0.0762499999999999,0.0364999999999999,0.05375,0.0702499999999999,0.0217499999999999,0.073
"Circus, The (1928)",0.8402499999999999,0.983,0.90875,0.825,0.90875,0.825,0.8402499999999999,0.8402499999999999,0.8402499999999999,0.6815,0.44925,0.60375,0.6685,0.2945,0.38975,0.8712500000000001,0.3692499999999999,0.53125,0.7737499999999999,0.825,0.4177499999999999,0.4409999999999999,0.22225,0.4935,0.4625,0.22325,0.2895,0.3219999999999999,0.3005,0.72125,0.14075,0.2012499999999999,0.2724999999999999,0.24625,0.251,0.54625,0.3764999999999999,0.10025,0.10125,0.24825,0.2329999999999999,0.2,0.127,0.128,0.16775,0.18725,0.21625,0.18125,0.247,0.10075,0.22775,0.15475,0.1402499999999999,0.1154999999999999,0.2135,0.1982499999999999,0.0825,0.236,0.2075,0.091,0.1639999999999999,0.08675,0.24975,0.142,0.0349999999999999,0.1024999999999999,0.0847499999999999,0.15925,0.3409999999999999,0.145,0.11875,0.05675,0.20425,0.061,0.11475,0.1342499999999999,0.1124999999999999,0.1004999999999999,0.2095,0.0857499999999999,0.092,0.028,0.1975,0.215,0.10825,0.1614999999999999,0.0692499999999999,0.22525,0.05475,0.0969999999999999,0.20625,0.0852499999999999,0.05125,0.0559999999999999,0.03025,0.1064999999999999,0.12225,0.0559999999999999,0.10025,0.04725,0.03725,0.0682499999999999,0.05575,0.0314999999999999,0.064,0.0584999999999999,0.1355,0.1912499999999999,0.0539999999999999,0.0334999999999999,0.18625,0.03475,0.0792499999999999,0.0657499999999999,0.076,0.024,0.147,0.216,0.12025,0.186,0.0217499999999999,0.059,0.0812499999999999,0.05625,0.06025,0.0579999999999999,0.0339999999999999,0.12175,0.1169999999999999,0.0247499999999999,0.03175,0.0795,0.03175,0.031,0.0519999999999999,0.0805,0.0175,0.05175,0.03175,0.0319999999999999,0.03875,0.02975,0.018,0.06075,0.0272499999999999,0.04175,0.0092499999999999,0.0187499999999999,0.0464999999999999
Born Yesterday (1950),0.91625,0.9935,0.84125,0.9935,0.8347500000000001,0.91625,0.9935,0.9415,0.9935,0.59,0.7925,0.83725,0.61,0.61375,0.46375,0.20975,0.69175,0.3492499999999999,0.488,0.5205,0.44625,0.5585,0.33425,0.3185,0.36975,0.3199999999999999,0.24875,0.28025,0.20575,0.24775,0.6045,0.2957499999999999,0.21775,0.4177499999999999,0.38675,0.23575,0.1875,0.24625,0.4812499999999999,0.17675,0.3545,0.45625,0.23025,0.172,0.592,0.1405,0.299,0.2304999999999999,0.25325,0.3179999999999999,0.421,0.1295,0.29225,0.1765,0.302,0.17175,0.146,0.3545,0.3682499999999999,0.25975,0.24625,0.174,0.16775,0.2975,0.16675,0.1144999999999999,0.1315,0.1915,0.14425,0.0504999999999999,0.17575,0.27525,0.14875,0.1619999999999999,0.1555,0.09025,0.15225,0.12475,0.074,0.1144999999999999,0.0964999999999999,0.1745,0.1312499999999999,0.0777499999999999,0.1129999999999999,0.0994999999999999,0.14825,0.1337499999999999,0.49575,0.2027499999999999,0.0785,0.17025,0.256,0.073,0.0837499999999999,0.09375,0.10975,0.1149999999999999,0.1619999999999999,0.0504999999999999,0.09325,0.087,0.10075,0.1272499999999999,0.1149999999999999,0.05975,0.0672499999999999,0.0785,0.061,0.0685,0.0705,0.0275,0.0292499999999999,0.0359999999999999,0.082,0.0817499999999999,0.0875,0.0767499999999999,0.0994999999999999,0.03,0.11675,0.089,0.08725,0.0737499999999999,0.15,0.0705,0.03,0.0359999999999999,0.04875,0.05225,0.0667499999999999,0.03375,0.0825,0.0737499999999999,0.0295,0.04025,0.05125,0.03875,0.0429999999999999,0.0574999999999999,0.0262499999999999,0.10225,0.04125,0.2105,0.0605,0.03275,0.0319999999999999,0.0225,0.04325
Bull Durham (1988),0.722,0.70725,0.75925,0.70725,0.74275,0.671,0.70725,0.75925,0.70725,0.61475,0.3592499999999999,0.70725,0.68,0.7665,0.3289999999999999,0.299,0.92475,0.28125,0.2877499999999999,0.0974999999999999,0.4895,0.3345,0.3117499999999999,0.40275,0.58475,0.18375,0.3804999999999999,0.073,0.2284999999999999,0.65125,0.614,0.14,0.2445,0.409,0.39775,0.1952499999999999,0.247,0.23125,0.199,0.27275,0.4872499999999999,0.3379999999999999,0.2574999999999999,0.376,0.1932499999999999,0.0855,0.30225,0.1917499999999999,0.2289999999999999,0.265,0.1932499999999999,0.1505,0.1885,0.15075,0.28425,0.15525,0.37525,0.08825,0.344,0.1525,0.21425,0.183,0.1714999999999999,0.21475,0.093,0.1475,0.11375,0.4489999999999999,0.1235,0.029,0.23075,0.09175,0.16475,0.1019999999999999,0.0782499999999999,0.0989999999999999,0.15625,0.0627499999999999,0.069,0.077,0.1545,0.1089999999999999,0.0822499999999999,0.20975,0.0815,0.17875,0.1545,0.11675,0.04925,0.0785,0.1455,0.309,0.1937499999999999,0.1367499999999999,0.1669999999999999,0.0772499999999999,0.1029999999999999,0.20975,0.18075,0.0807499999999999,0.0474999999999999,0.14425,0.2095,0.0519999999999999,0.128,0.04225,0.10875,0.10525,0.03625,0.1124999999999999,0.0787499999999999,0.0559999999999999,0.03275,0.04775,0.189,0.08,0.0737499999999999,0.0842499999999999,0.0627499999999999,0.0657499999999999,0.0459999999999999,0.1034999999999999,0.0752499999999999,0.1084999999999999,0.246,0.0479999999999999,0.11225,0.249,0.0514999999999999,0.25925,0.079,0.0389999999999999,0.132,0.05825,0.0895,0.0605,0.0715,0.0969999999999999,0.04475,0.03675,0.0665,0.0409999999999999,0.04675,0.0865,0.1034999999999999,0.0677499999999999,0.0217499999999999,0.0287499999999999,0.10125
Modern Times (1936),0.9825,0.991,0.9825,0.94325,0.97625,0.9375,0.9825,0.9825,0.9825,0.8859999999999999,0.77475,0.74075,0.94325,0.51775,0.381,0.50525,0.4925,0.7867500000000001,0.8835,0.924,0.7909999999999999,0.4499999999999999,0.241,0.79,0.65,0.9235,0.504,0.20925,0.8915,0.59725,0.1915,0.256,0.3319999999999999,0.495,0.54975,0.619,0.6115,0.1679999999999999,0.1775,0.3339999999999999,0.25325,0.4505,0.30025,0.1674999999999999,0.707,0.182,0.20825,0.7909999999999999,0.212,0.3077499999999999,0.289,0.22875,0.1267499999999999,0.33475,0.1589999999999999,0.23325,0.1947499999999999,0.3834999999999999,0.1882499999999999,0.3359999999999999,0.36,0.288,0.3117499999999999,0.246,0.0989999999999999,0.351,0.2022499999999999,0.2165,0.4054999999999999,0.1629999999999999,0.93175,0.1164999999999999,0.18375,0.615,0.1114999999999999,0.34775,0.5235,0.22325,0.305,0.1475,0.1295,0.0775,0.43125,0.4679999999999999,0.15225,0.136,0.20525,0.11275,0.0464999999999999,0.2022499999999999,0.093,0.09975,0.31475,0.11075,0.04525,0.3107499999999999,0.6525,0.11675,0.1325,0.26025,0.237,0.15525,0.081,0.211,0.1397499999999999,0.11025,0.12375,0.085,0.1435,0.0579999999999999,0.17525,0.069,0.0662499999999999,0.04875,0.08825,0.1295,0.399,0.28625,0.063,0.076,0.13,0.11375,0.0722499999999999,0.05725,0.0842499999999999,0.1069999999999999,0.021,0.0469999999999999,0.6875,0.0554999999999999,0.0379999999999999,0.0835,0.0707499999999999,0.0379999999999999,0.0359999999999999,0.0935,0.0235,0.0925,0.0484999999999999,0.0192499999999999,0.0287499999999999,0.0519999999999999,0.0752499999999999,0.05025,0.069,0.025,0.009,0.0319999999999999,0.0449999999999999
"Odd Couple, The (1968)",0.93075,0.924,0.9595,0.9525,0.70125,0.93075,0.9525,0.9525,0.9595,0.93125,0.7982499999999999,0.8480000000000001,0.69175,0.75275,0.46975,0.53825,0.7155,0.7025,0.31025,0.3025,0.44275,0.53725,0.3255,0.4635,0.5035,0.4385,0.2279999999999999,0.7025,0.2574999999999999,0.873,0.268,0.54175,0.373,0.433,0.50575,0.3532499999999999,0.32225,0.28025,0.33975,0.2125,0.23675,0.5575,0.3005,0.3057499999999999,0.1902499999999999,0.4722499999999999,0.24625,0.22875,0.27575,0.37475,0.3389999999999999,0.2309999999999999,0.2857499999999999,0.2935,0.20625,0.21075,0.2544999999999999,0.21375,0.3585,0.24225,0.212,0.2877499999999999,0.202,0.3562499999999999,0.68125,0.204,0.23775,0.17775,0.237,0.07,0.21075,0.17975,0.1307499999999999,0.198,0.17975,0.22025,0.14075,0.1515,0.22925,0.125,0.1392499999999999,0.1019999999999999,0.1485,0.1149999999999999,0.09525,0.17025,0.27575,0.05625,0.1475,0.27125,0.17075,0.1967499999999999,0.2455,0.0765,0.15275,0.14575,0.1265,0.1372499999999999,0.1589999999999999,0.2002499999999999,0.10325,0.1312499999999999,0.214,0.1034999999999999,0.15625,0.086,0.1619999999999999,0.0692499999999999,0.11275,0.129,0.1185,0.18625,0.04575,0.0645,0.0755,0.11675,0.1089999999999999,0.1654999999999999,0.0935,0.0655,0.09275,0.05225,0.0752499999999999,0.1129999999999999,0.1215,0.10125,0.085,0.173,0.0835,0.59175,0.0944999999999999,0.0232499999999999,0.0645,0.0584999999999999,0.0334999999999999,0.0319999999999999,0.0817499999999999,0.06025,0.0885,0.04375,0.0314999999999999,0.05425,0.0529999999999999,0.0665,0.05225,0.03,0.03375,0.0285,0.05725
"Bell, Book and Candle (1958)",0.7529999999999999,0.6405,0.688,0.7529999999999999,0.61675,0.8487499999999999,0.6405,0.8049999999999999,0.89825,0.70925,0.737,0.6405,0.58525,0.75125,0.3602499999999999,0.475,0.57875,0.3854999999999999,0.54975,0.2209999999999999,0.4702499999999999,0.595,0.40275,0.15575,0.3562499999999999,0.23475,0.7942499999999999,0.3125,0.21175,0.3175,0.588,0.4165,0.3239999999999999,0.409,0.3675,0.312,0.3635,0.39075,0.4912499999999999,0.8892500000000001,0.23325,0.4077499999999999,0.273,0.26975,0.173,0.11725,0.287,0.22475,0.4575,0.3335,0.2734999999999999,0.202,0.2465,0.123,0.79325,0.22025,0.417,0.24125,0.3612499999999999,0.21425,0.3305,0.17175,0.1089999999999999,0.1594999999999999,0.38925,0.1475,0.1689999999999999,0.148,0.10775,0.10825,0.09275,0.29925,0.23425,0.10775,0.15275,0.11975,0.1094999999999999,0.4067499999999999,0.04925,0.16075,0.1505,0.23725,0.238,0.05475,0.08875,0.1644999999999999,0.24525,0.08975,0.1397499999999999,0.1054999999999999,0.31375,0.126,0.1009999999999999,0.1302499999999999,0.1352499999999999,0.3259999999999999,0.083,0.1049999999999999,0.1639999999999999,0.0697499999999999,0.04275,0.1139999999999999,0.14675,0.077,0.152,0.066,0.11975,0.0979999999999999,0.0795,0.24075,0.0645,0.368,0.075,0.073,0.16075,0.11775,0.0514999999999999,0.09475,0.079,0.03625,0.0777499999999999,0.11725,0.22975,0.0677499999999999,0.08875,0.05125,0.1699999999999999,0.09675,0.0474999999999999,0.0675,0.06025,0.0429999999999999,0.1912499999999999,0.0529999999999999,0.04425,0.05525,0.0524999999999999,0.0439999999999999,0.026,0.05175,0.0329999999999999,0.0314999999999999,0.0484999999999999,0.0364999999999999,0.03875,0.1515,0.0464999999999999,0.0404999999999999,0.06225
Auntie Mame (1958),0.76475,0.8365,0.697,0.8365,0.61825,0.76475,0.8365,0.7225,0.8365,0.7635000000000001,0.5435,0.4962499999999999,0.4992499999999999,0.67975,0.259,0.4187499999999999,0.7629999999999999,0.61825,0.38775,0.2125,0.437,0.90725,0.33225,0.61825,0.689,0.46275,0.8340000000000001,0.2694999999999999,0.1054999999999999,0.55275,0.2105,0.1882499999999999,0.33125,0.5305,0.576,0.417,0.49775,0.3612499999999999,0.31375,0.275,0.145,0.56475,0.2299999999999999,0.2967499999999999,0.1257499999999999,0.27325,0.2885,0.20425,0.3914999999999999,0.38,0.1574999999999999,0.2435,0.15975,0.126,0.603,0.4449999999999999,0.23425,0.09525,0.22875,0.24425,0.17925,0.08675,0.59675,0.255,0.688,0.1589999999999999,0.1375,0.1639999999999999,0.1302499999999999,0.04525,0.12025,0.1619999999999999,0.16825,0.1099999999999999,0.0745,0.208,0.083,0.3369999999999999,0.10325,0.10775,0.1104999999999999,0.27625,0.1362499999999999,0.18075,0.0735,0.1785,0.1395,0.156,0.0479999999999999,0.15325,0.1149999999999999,0.35475,0.10375,0.2875,0.0737499999999999,0.39475,0.09875,0.174,0.0795,0.11225,0.05525,0.1664999999999999,0.1455,0.25475,0.153,0.1372499999999999,0.04575,0.0717499999999999,0.09875,0.29025,0.151,0.1674999999999999,0.03475,0.05725,0.065,0.0935,0.1277499999999999,0.08825,0.0852499999999999,0.05225,0.03675,0.0459999999999999,0.0825,0.0627499999999999,0.26175,0.11225,0.0499999999999999,0.07,0.154,0.0875,0.0574999999999999,0.0232499999999999,0.088,0.05925,0.0524999999999999,0.04075,0.065,0.0797499999999999,0.04575,0.068,0.0252499999999999,0.063,0.024,0.133,0.059,0.10475,0.0489999999999999,0.0135,0.03675
