movieId,predictable,first contact,catastrophe,good,weapons,fight scenes,original,chase,survival,fun movie,mad scientist,dialogue,weird,light,mentor,fantasy world,vengeance,runaway,culture clash,betrayal,adaptation,transformation,greed,very funny,drama,not funny,life philosophy,camp,melancholic,sacrifice,pulp,family,creativity,teen movie,death,computer animation,absurd,alter ego,island,immortality,independent film,pornography,internet,life & death,quirky,god,childhood,surveillance,stereotypes,writers,desert,sexy,nudity (full frontal - brief),underrated,memory,islam,dysfunctional family,snakes,classic car,80s,alternate history,california,doctors,remake,drinking,multiple storylines,unlikely friendships,women,new jersey,no plot,hospital,prejudice,simple,irish accent,nudity (rear),farce,queer,too long,trilogy,atheism,unlikeable characters,race,road movie,los angeles,time,too short,awesome soundtrack,tokyo,small town,blindness,notable nudity,wartime,hunting,period piece,dreams,british,prison,new york city,indians,film noir,wilderness,kick-butt women,san francisco,nudity (topless - brief),made for tv,radio,good music,hotel,stand-up comedy,shopping,graphic novel,single father,russian,hip hop,ensemble cast,reality tv,ghosts/afterlife,interracial romance,oil,workplace,kidnapping,brothers,stoner movie,fashion,bollywood,divorce,foul language,censorship,adoption,rebellion,addiction,buddy movie,1930s,goth,australia,directorial debut,cancer,father daughter relationship,robert downey jr,homeless,finnish,texas,best of 2005,prostitution,wine,potential oscar nom,french,lawyer,documentary
Star Trek: Insurrection (1998),0.99575,0.99575,0.97125,0.96175,0.9715,0.8767499999999999,0.70375,0.67075,0.8025,0.51,0.4495,0.4885,0.4147499999999999,0.57475,0.504,0.349,0.39125,0.57475,0.57475,0.26925,0.1892499999999999,0.373,0.39175,0.4485,0.57475,0.33075,0.2784999999999999,0.14675,0.3215,0.54625,0.22975,0.2329999999999999,0.3229999999999999,0.25425,0.23975,0.2684999999999999,0.1654999999999999,0.21675,0.11175,0.8405,0.14425,0.1555,0.274,0.21225,0.193,0.0712499999999999,0.1927499999999999,0.63725,0.1315,0.3279999999999999,0.17225,0.1297499999999999,0.11325,0.28725,0.14,0.11925,0.3125,0.03125,0.1375,0.1185,0.1892499999999999,0.15975,0.2935,0.028,0.14425,0.14625,0.21675,0.131,0.0655,0.3135,0.1332499999999999,0.1564999999999999,0.14325,0.129,0.11925,0.0905,0.12175,0.16575,0.281,0.07,0.04525,0.278,0.0807499999999999,0.0305,0.1892499999999999,0.18325,0.118,0.0905,0.0725,0.15225,0.0474999999999999,0.0645,0.0464999999999999,0.0782499999999999,0.0642499999999999,0.1049999999999999,0.0825,0.0334999999999999,0.177,0.09025,0.04725,0.0539999999999999,0.197,0.0579999999999999,0.28825,0.122,0.0959999999999999,0.0795,0.0647499999999999,0.03975,0.019,0.0742499999999999,0.1262499999999999,0.0499999999999999,0.2065,0.0822499999999999,0.0419999999999999,0.076,0.1385,0.0429999999999999,0.0494999999999999,0.06025,0.0735,0.025,0.07,0.06,0.03575,0.05425,0.0702499999999999,0.3329999999999999,0.083,0.0359999999999999,0.06175,0.0319999999999999,0.0682499999999999,0.0742499999999999,0.06,0.03875,0.0434999999999999,0.0265,0.0579999999999999,0.0394999999999999,0.04475,0.031,0.03275,0.0252499999999999,0.0314999999999999,0.0344999999999999,0.0215
"Faculty, The (1998)",0.94725,0.94725,0.94725,0.8220000000000001,0.7825,0.63475,0.75925,0.4762499999999999,0.353,0.91725,0.6405,0.63475,0.6695,0.57425,0.45425,0.2867499999999999,0.47575,0.47575,0.37525,0.4385,0.31425,0.4992499999999999,0.25475,0.32875,0.33025,0.292,0.3784999999999999,0.57425,0.26,0.20375,0.2249999999999999,0.2,0.406,0.97175,0.2115,0.15325,0.3652499999999999,0.27975,0.26575,0.071,0.23775,0.2885,0.29125,0.2015,0.3107499999999999,0.0677499999999999,0.3037499999999999,0.1977499999999999,0.67975,0.258,0.1302499999999999,0.38,0.2012499999999999,0.24925,0.09825,0.0875,0.1815,0.1845,0.2405,0.273,0.1352499999999999,0.2634999999999999,0.2239999999999999,0.42,0.3085,0.23375,0.14175,0.154,0.1855,0.14475,0.153,0.156,0.10325,0.0832499999999999,0.135,0.1594999999999999,0.1365,0.09325,0.0539999999999999,0.067,0.0732499999999999,0.11325,0.0855,0.0559999999999999,0.0489999999999999,0.0737499999999999,0.1664999999999999,0.0989999999999999,0.39575,0.09675,0.0969999999999999,0.0549999999999999,0.0817499999999999,0.0742499999999999,0.14225,0.0737499999999999,0.089,0.0632499999999999,0.085,0.0949999999999999,0.08975,0.063,0.0514999999999999,0.3934999999999999,0.062,0.2395,0.1282499999999999,0.0974999999999999,0.0752499999999999,0.0584999999999999,0.0645,0.0509999999999999,0.0504999999999999,0.1059999999999999,0.3665,0.0657499999999999,0.0762499999999999,0.0702499999999999,0.04625,0.0637499999999999,0.063,0.0812499999999999,0.1875,0.1574999999999999,0.073,0.0705,0.0852499999999999,0.0777499999999999,0.06075,0.03275,0.249,0.04525,0.0672499999999999,0.7802500000000001,0.04375,0.0785,0.04375,0.0404999999999999,0.11075,0.0349999999999999,0.0459999999999999,0.1282499999999999,0.0319999999999999,0.03075,0.03,0.0725,0.0334999999999999,0.03,0.025
Virus (1999),0.9525,0.97725,0.9525,0.97725,0.93475,0.8939999999999999,0.74575,0.5705,0.664,0.55475,0.674,0.51975,0.37675,0.513,0.41925,0.39525,0.48575,0.50075,0.269,0.39175,0.2907499999999999,0.381,0.512,0.24625,0.256,0.3295,0.43725,0.33675,0.3285,0.4147499999999999,0.29325,0.3502499999999999,0.27575,0.1877499999999999,0.3135,0.2025,0.3057499999999999,0.15625,0.3195,0.21075,0.1405,0.27825,0.3135,0.1795,0.24175,0.309,0.1305,0.2284999999999999,0.2895,0.17275,0.3482499999999999,0.21175,0.15775,0.16775,0.10725,0.0959999999999999,0.1892499999999999,0.129,0.21675,0.10225,0.18225,0.1094999999999999,0.2584999999999999,0.145,0.24925,0.24825,0.144,0.17075,0.11075,0.11725,0.1392499999999999,0.126,0.1322499999999999,0.72325,0.17125,0.19,0.14275,0.1367499999999999,0.0787499999999999,0.09,0.14175,0.0994999999999999,0.0712499999999999,0.04575,0.0615,0.073,0.0574999999999999,0.0795,0.1069999999999999,0.078,0.084,0.04625,0.136,0.0697499999999999,0.1054999999999999,0.071,0.085,0.066,0.10875,0.1059999999999999,0.0662499999999999,0.1009999999999999,0.0905,0.05475,0.0464999999999999,0.2564999999999999,0.0707499999999999,0.10775,0.09575,0.11625,0.092,0.0469999999999999,0.59925,0.08825,0.143,0.078,0.0419999999999999,0.072,0.04475,0.05575,0.05475,0.0765,0.0827499999999999,0.0534999999999999,0.0642499999999999,0.08875,0.1064999999999999,0.0494999999999999,0.0419999999999999,0.03475,0.061,0.0469999999999999,0.05075,0.05175,0.08625,0.0569999999999999,0.05375,0.03025,0.0389999999999999,0.028,0.03925,0.05275,0.064,0.0489999999999999,0.03175,0.02975,0.03575,0.0305,0.0165
Airport (1970),0.97025,0.8645,0.89625,0.89625,0.77275,0.97025,0.63025,0.72775,0.45125,0.7907500000000001,0.4872499999999999,0.675,0.51775,0.59025,0.44775,0.33225,0.38925,0.64775,0.8734999999999999,0.8734999999999999,0.55725,0.43425,0.58325,0.3994999999999999,0.8734999999999999,0.29425,0.39625,0.3784999999999999,0.33725,0.36475,0.27375,0.5505,0.16475,0.25725,0.1307499999999999,0.2415,0.259,0.3622499999999999,0.26425,0.0697499999999999,0.2544999999999999,0.2714999999999999,0.1332499999999999,0.249,0.1367499999999999,0.0662499999999999,0.351,0.1689999999999999,0.2165,0.1644999999999999,0.28725,0.4752499999999999,0.1297499999999999,0.3279999999999999,0.0737499999999999,0.2544999999999999,0.416,0.2975,0.2329999999999999,0.50075,0.248,0.34875,0.20625,0.04625,0.259,0.27275,0.1569999999999999,0.2017499999999999,0.29025,0.2274999999999999,0.2249999999999999,0.216,0.17225,0.0964999999999999,0.18025,0.23675,0.1465,0.25975,0.0717499999999999,0.0662499999999999,0.0735,0.28525,0.1297499999999999,0.302,0.10825,0.1322499999999999,0.216,0.066,0.08925,0.10925,0.3635,0.0989999999999999,0.1275,0.39,0.0605,0.0697499999999999,0.12,0.156,0.14475,0.09025,0.16275,0.063,0.3495,0.2244999999999999,0.068,0.2895,0.14675,0.547,0.11175,0.1902499999999999,0.0125,0.0489999999999999,0.0554999999999999,0.0564999999999999,0.56475,0.05325,0.1139999999999999,0.2319999999999999,0.1815,0.09875,0.0742499999999999,0.0625,0.1049999999999999,0.18475,0.0414999999999999,0.389,0.09975,0.1169999999999999,0.0732499999999999,0.0364999999999999,0.0707499999999999,0.10575,0.36675,0.0212499999999999,0.05225,0.0519999999999999,0.0675,0.03825,0.0944999999999999,0.0305,0.0255,0.06225,0.0757499999999999,0.03125,0.0687499999999999,0.04425,0.0295,0.12275,0.03025
Airport 1975 (1974),0.964,0.778,0.778,0.68775,0.7585,0.964,0.73725,0.54775,0.26275,0.56775,0.4237499999999999,0.4995,0.2365,0.58175,0.5685,0.3325,0.3512499999999999,0.3824999999999999,0.3415,0.3415,0.26725,0.3107499999999999,0.30325,0.56975,0.4679999999999999,0.2764999999999999,0.32875,0.53525,0.3329999999999999,0.24425,0.248,0.4715,0.17125,0.2674999999999999,0.204,0.2105,0.742,0.3265,0.28325,0.18725,0.1387499999999999,0.27875,0.123,0.3015,0.2495,0.0865,0.2105,0.09775,0.31675,0.22775,0.1315,0.37725,0.1564999999999999,0.1634999999999999,0.11875,0.11525,0.21975,0.16475,0.282,0.312,0.3045,0.4895,0.2002499999999999,0.16925,0.1515,0.3452499999999999,0.15325,0.3065,0.2075,0.09825,0.32875,0.15425,0.0762499999999999,0.1375,0.1139999999999999,0.274,0.1435,0.20675,0.0514999999999999,0.0827499999999999,0.0677499999999999,0.1455,0.1445,0.94225,0.15475,0.076,0.09075,0.0925,0.05825,0.1584999999999999,0.20325,0.0765,0.0499999999999999,0.1019999999999999,0.069,0.0549999999999999,0.1094999999999999,0.10625,0.1039999999999999,0.11275,0.0979999999999999,0.05325,0.202,0.236,0.1225,0.1925,0.1079999999999999,0.20375,0.1109999999999999,0.1955,0.013,0.09725,0.063,0.15325,0.23375,0.06,0.0762499999999999,0.16625,0.0712499999999999,0.0817499999999999,0.065,0.0735,0.06125,0.076,0.0424999999999999,0.08975,0.084,0.09425,0.08675,0.03725,0.0865,0.07,0.0792499999999999,0.0287499999999999,0.0285,0.0519999999999999,0.10225,0.03425,0.082,0.0384999999999999,0.04525,0.0479999999999999,0.0409999999999999,0.0409999999999999,0.0389999999999999,0.04025,0.04075,0.04825,0.0177499999999999
Airport '77 (1977),0.984,0.8067500000000001,0.7982499999999999,0.76275,0.8932500000000001,0.984,0.73625,0.55575,0.434,0.54725,0.2339999999999999,0.3695,0.3349999999999999,0.58025,0.51675,0.3125,0.42625,0.3774999999999999,0.37725,0.37725,0.2895,0.2634999999999999,0.3954999999999999,0.58025,0.4004999999999999,0.364,0.285,0.27975,0.3349999999999999,0.305,0.24575,0.547,0.1805,0.35275,0.264,0.18325,0.2977499999999999,0.24025,0.59825,0.127,0.16725,0.2365,0.15575,0.2875,0.24025,0.0682499999999999,0.1955,0.1129999999999999,0.31275,0.20675,0.11675,0.269,0.1569999999999999,0.26675,0.0857499999999999,0.12325,0.258,0.15475,0.2015,0.22475,0.243,0.1689999999999999,0.29125,0.12325,0.17675,0.38875,0.1917499999999999,0.1902499999999999,0.2214999999999999,0.1535,0.26825,0.11475,0.089,0.1154999999999999,0.1119999999999999,0.2574999999999999,0.1275,0.14875,0.05875,0.066,0.0944999999999999,0.201,0.1535,0.2002499999999999,0.0969999999999999,0.08675,0.0645,0.09425,0.0885,0.17525,0.244,0.059,0.04825,0.0812499999999999,0.10225,0.0885,0.11675,0.09625,0.082,0.10425,0.09075,0.062,0.139,0.15275,0.15425,0.2385,0.0979999999999999,0.2259999999999999,0.127,0.1332499999999999,0.0162499999999999,0.1019999999999999,0.0642499999999999,0.0969999999999999,0.7155,0.1054999999999999,0.1074999999999999,0.0652499999999999,0.431,0.0857499999999999,0.08675,0.0554999999999999,0.0762499999999999,0.1255,0.05325,0.074,0.065,0.0519999999999999,0.10875,0.03375,0.08775,0.03925,0.0765,0.03675,0.05175,0.05575,0.09475,0.04775,0.05825,0.04325,0.0295,0.071,0.0292499999999999,0.0419999999999999,0.04775,0.0534999999999999,0.0374999999999999,0.0655,0.03825
Meteor (1979),0.99475,0.99375,0.99375,0.94825,0.972,0.99475,0.6495,0.748,0.61825,0.513,0.6545,0.5435,0.58375,0.7515000000000001,0.49175,0.4649999999999999,0.43525,0.40425,0.368,0.301,0.24575,0.417,0.3665,0.25825,0.4595,0.3017499999999999,0.24525,0.608,0.3655,0.4732499999999999,0.3375,0.3375,0.172,0.16225,0.37275,0.1892499999999999,0.31375,0.181,0.4842499999999999,0.1912499999999999,0.1629999999999999,0.21925,0.23475,0.216,0.204,0.3289999999999999,0.33025,0.2425,0.257,0.15475,0.377,0.1945,0.2017499999999999,0.251,0.1305,0.3057499999999999,0.2214999999999999,0.25475,0.21825,0.27775,0.21675,0.385,0.2254999999999999,0.11175,0.1629999999999999,0.26825,0.1604999999999999,0.139,0.249,0.10025,0.24075,0.11425,0.10175,0.15225,0.1287499999999999,0.1609999999999999,0.1347499999999999,0.136,0.04375,0.151,0.088,0.2917499999999999,0.183,0.16475,0.0855,0.04725,0.1114999999999999,0.11975,0.1119999999999999,0.131,0.18325,0.10425,0.09325,0.1307499999999999,0.0735,0.142,0.1144999999999999,0.49675,0.15225,0.10975,0.1397499999999999,0.0785,0.135,0.20725,0.089,0.217,0.08875,0.12425,0.148,0.086,0.0262499999999999,0.0632499999999999,0.64925,0.0807499999999999,0.14225,0.0812499999999999,0.10625,0.1855,0.27225,0.065,0.0737499999999999,0.0835,0.08925,0.0712499999999999,0.0637499999999999,0.065,0.063,0.08675,0.06125,0.03175,0.0807499999999999,0.0334999999999999,0.0925,0.0285,0.0692499999999999,0.0469999999999999,0.0747499999999999,0.0579999999999999,0.0275,0.05525,0.065,0.1034999999999999,0.0285,0.03925,0.03975,0.0459999999999999,0.0374999999999999,0.0424999999999999,0.0282499999999999
Avalanche (1978),0.99,0.99,0.99,0.6635,0.847,0.99,0.657,0.522,0.2339999999999999,0.34325,0.40225,0.39375,0.415,0.63075,0.50175,0.3339999999999999,0.481,0.361,0.4024999999999999,0.4024999999999999,0.2744999999999999,0.23775,0.25625,0.36375,0.405,0.29225,0.4157499999999999,0.40225,0.2155,0.2664999999999999,0.291,0.358,0.1947499999999999,0.311,0.349,0.27675,0.21775,0.17075,0.55975,0.0735,0.17925,0.4317499999999999,0.2165,0.25375,0.1887499999999999,0.12325,0.27675,0.09525,0.2244999999999999,0.14325,0.0539999999999999,0.266,0.4215,0.11175,0.06075,0.17525,0.18175,0.0969999999999999,0.26025,0.16125,0.2724999999999999,0.1435,0.2375,0.396,0.25925,0.2524999999999999,0.1609999999999999,0.27275,0.1614999999999999,0.1704999999999999,0.39725,0.17525,0.073,0.0845,0.179,0.1795,0.1385,0.22075,0.0344999999999999,0.09125,0.2927499999999999,0.46975,0.34975,0.2425,0.04325,0.23075,0.05825,0.09,0.11725,0.09625,0.3107499999999999,0.075,0.1305,0.1327499999999999,0.125,0.05825,0.15675,0.062,0.1282499999999999,0.1144999999999999,0.09475,0.09375,0.09475,0.0687499999999999,0.1619999999999999,0.0404999999999999,0.0792499999999999,0.15275,0.2189999999999999,0.21275,0.028,0.0827499999999999,0.05875,0.209,0.11375,0.4885,0.1225,0.1952499999999999,0.063,0.11475,0.0554999999999999,0.082,0.073,0.1285,0.11125,0.181,0.0625,0.086,0.1372499999999999,0.03925,0.05875,0.0424999999999999,0.0757499999999999,0.02975,0.0285,0.0499999999999999,0.08925,0.04875,0.11375,0.0257499999999999,0.1372499999999999,0.0772499999999999,0.0145,0.027,0.091,0.04875,0.03275,0.04825,0.03525
Earthquake (1974),0.99775,0.99775,0.99775,0.9365,0.9825,0.99375,0.65525,0.6325,0.8514999999999999,0.74225,0.8240000000000001,0.6695,0.37725,0.71125,0.4365,0.39975,0.45925,0.59425,0.3635,0.2977499999999999,0.284,0.44425,0.49875,0.34875,0.6405,0.275,0.242,0.653,0.2977499999999999,0.68875,0.2955,0.58125,0.2017499999999999,0.299,0.31,0.3462499999999999,0.16025,0.3239999999999999,0.4195,0.1285,0.17275,0.357,0.2017499999999999,0.28325,0.1745,0.275,0.3764999999999999,0.08975,0.242,0.172,0.28,0.264,0.22125,0.24725,0.1445,0.17275,0.2534999999999999,0.4375,0.24675,0.298,0.37525,0.81975,0.3512499999999999,0.09875,0.23475,0.402,0.17275,0.255,0.2209999999999999,0.1382499999999999,0.38825,0.11775,0.12125,0.1292499999999999,0.14925,0.1325,0.14675,0.199,0.04425,0.11425,0.4792499999999999,0.22175,0.23425,0.9885,0.0832499999999999,0.09825,0.178,0.0915,0.151,0.09,0.215,0.0807499999999999,0.10525,0.1574999999999999,0.09175,0.0334999999999999,0.12475,0.125,0.12425,0.1079999999999999,0.133,0.0667499999999999,0.76125,0.34775,0.11875,0.09675,0.10975,0.3285,0.11575,0.39625,0.0245,0.0837499999999999,0.0627499999999999,0.1505,0.2185,0.10925,0.1372499999999999,0.276,0.12075,0.08675,0.0682499999999999,0.09125,0.079,0.1955,0.062,0.1709999999999999,0.0855,0.123,0.09525,0.03325,0.06075,0.073,0.1649999999999999,0.0305,0.0404999999999999,0.05325,0.089,0.0777499999999999,0.1357499999999999,0.0379999999999999,0.0549999999999999,0.0564999999999999,0.0374999999999999,0.0404999999999999,0.0394999999999999,0.03925,0.0262499999999999,0.0374999999999999,0.03325
"Concorde: Airport '79, The (1979)",0.984,0.877,0.877,0.83525,0.8625,0.984,0.7522500000000001,0.82975,0.4325,0.4905,0.51225,0.4945,0.33775,0.86575,0.59075,0.3834999999999999,0.496,0.4277499999999999,0.4235,0.4235,0.2754999999999999,0.267,0.4235,0.8207500000000001,0.43725,0.2339999999999999,0.33575,0.5945,0.374,0.32825,0.3435,0.6555,0.23325,0.41625,0.21825,0.26525,0.8247500000000001,0.2887499999999999,0.3495,0.0905,0.16325,0.347,0.16275,0.27025,0.33125,0.14375,0.2835,0.21425,0.2714999999999999,0.33575,0.17475,0.1947499999999999,0.209,0.18125,0.11625,0.1699999999999999,0.34875,0.3605,0.258,0.387,0.3097499999999999,0.29025,0.529,0.23925,0.11025,0.407,0.21875,0.14625,0.2694999999999999,0.3179999999999999,0.5815,0.16325,0.1382499999999999,0.1982499999999999,0.32425,0.8207500000000001,0.1455,0.15875,0.0404999999999999,0.1624999999999999,0.3017499999999999,0.2204999999999999,0.17075,0.586,0.1357499999999999,0.04475,0.0539999999999999,0.12325,0.0695,0.15375,0.4395,0.075,0.0802499999999999,0.0817499999999999,0.0777499999999999,0.11375,0.1624999999999999,0.15275,0.0757499999999999,0.1307499999999999,0.143,0.0825,0.2022499999999999,0.20825,0.11125,0.1049999999999999,0.078,0.17775,0.1375,0.20675,0.0202499999999999,0.14625,0.2385,0.1039999999999999,0.48675,0.182,0.071,0.1255,0.173,0.1272499999999999,0.0675,0.11425,0.0762499999999999,0.10175,0.1245,0.12275,0.11025,0.0672499999999999,0.16175,0.0277499999999999,0.1355,0.0752499999999999,0.093,0.0319999999999999,0.0474999999999999,0.03275,0.11975,0.0782499999999999,0.0615,0.0797499999999999,0.03925,0.0444999999999999,0.03825,0.177,0.0959999999999999,0.0404999999999999,0.15975,0.10775,0.0217499999999999
Wing Commander (1999),0.99575,0.99575,0.991,0.98425,0.8872500000000001,0.8280000000000001,0.7549999999999999,0.77875,0.8420000000000001,0.4125,0.3395,0.559,0.4215,0.4505,0.55925,0.3834999999999999,0.36,0.3195,0.262,0.25625,0.289,0.33175,0.23225,0.2355,0.23675,0.37725,0.3345,0.298,0.22075,0.1985,0.4609999999999999,0.2855,0.2199999999999999,0.41425,0.22275,0.20325,0.2254999999999999,0.1945,0.11025,0.2997499999999999,0.301,0.2465,0.39275,0.1664999999999999,0.24425,0.18175,0.213,0.12075,0.17125,0.263,0.12025,0.2155,0.1947499999999999,0.1402499999999999,0.12,0.247,0.255,0.0677499999999999,0.16025,0.11775,0.182,0.08675,0.16275,0.1594999999999999,0.10875,0.1885,0.15175,0.1594999999999999,0.1272499999999999,0.2314999999999999,0.10325,0.247,0.1272499999999999,0.146,0.23675,0.1089999999999999,0.146,0.119,0.0707499999999999,0.10225,0.0812499999999999,0.1064999999999999,0.0795,0.04025,0.04275,0.0885,0.0687499999999999,0.04925,0.0705,0.0745,0.0797499999999999,0.301,0.0424999999999999,0.08975,0.0835,0.0842499999999999,0.09825,0.0695,0.0782499999999999,0.11725,0.04125,0.0642499999999999,0.0735,0.064,0.1365,0.14175,0.11725,0.0795,0.09475,0.06125,0.05025,0.05625,0.1114999999999999,0.1725,0.0735,0.068,0.03775,0.06075,0.0509999999999999,0.0605,0.04025,0.09975,0.093,0.04075,0.083,0.0707499999999999,0.03025,0.05675,0.153,0.0369999999999999,0.1262499999999999,0.08775,0.0429999999999999,0.04275,0.0354999999999999,0.0469999999999999,0.05025,0.0292499999999999,0.0554999999999999,0.03525,0.0657499999999999,0.0499999999999999,0.023,0.04325,0.0247499999999999,0.0404999999999999,0.0484999999999999,0.0225,0.016
Night of the Comet (1984),0.97825,0.97825,0.97825,0.873,0.593,0.5095,0.73025,0.433,0.92925,0.91425,0.67525,0.5095,0.91025,0.67525,0.40575,0.39775,0.4785,0.5285,0.31225,0.1992499999999999,0.2664999999999999,0.40825,0.31225,0.399,0.31225,0.3245,0.2015,0.67525,0.3185,0.1669999999999999,0.33325,0.184,0.3235,0.8925000000000001,0.18625,0.1629999999999999,0.29225,0.14,0.23925,0.073,0.1714999999999999,0.25175,0.15475,0.382,0.359,0.0539999999999999,0.499,0.084,0.3834999999999999,0.1674999999999999,0.3309999999999999,0.39875,0.151,0.27725,0.2319999999999999,0.10075,0.16075,0.1704999999999999,0.33125,0.9105,0.14675,0.72475,0.1579999999999999,0.0625,0.258,0.09625,0.17925,0.46425,0.21475,0.0702499999999999,0.14975,0.16975,0.10125,0.1044999999999999,0.129,0.14225,0.1402499999999999,0.12125,0.0762499999999999,0.0574999999999999,0.0564999999999999,0.09075,0.23275,0.45425,0.0742499999999999,0.0645,0.29425,0.1205,0.20825,0.09425,0.0842499999999999,0.05275,0.1684999999999999,0.0827499999999999,0.15825,0.0672499999999999,0.08625,0.1355,0.0847499999999999,0.10125,0.29625,0.132,0.0559999999999999,0.1375,0.0657499999999999,0.31775,0.1365,0.11325,0.0837499999999999,0.43525,0.0444999999999999,0.03775,0.05275,0.063,0.0489999999999999,0.0652499999999999,0.03225,0.0989999999999999,0.0559999999999999,0.0797499999999999,0.066,0.0805,0.0715,0.46775,0.072,0.05525,0.0439999999999999,0.0692499999999999,0.0625,0.05375,0.0564999999999999,0.05875,0.04675,0.289,0.1099999999999999,0.09725,0.03675,0.07,0.0464999999999999,0.131,0.05525,0.0625,0.0182499999999999,0.0514999999999999,0.0252499999999999,0.0564999999999999,0.03925,0.021,0.0267499999999999
My Science Project (1985),0.97525,0.98875,0.97525,0.98875,0.93725,0.7865,0.82725,0.592,0.91225,0.8832500000000001,0.5205,0.7865,0.5085,0.413,0.65675,0.54075,0.3984999999999999,0.5315,0.5975,0.33725,0.22925,0.3365,0.5315,0.4044999999999999,0.5315,0.366,0.26625,0.1877499999999999,0.34475,0.25325,0.396,0.3239999999999999,0.2365,0.9265,0.21625,0.29525,0.2027499999999999,0.25925,0.16525,0.3017499999999999,0.1805,0.1955,0.205,0.17125,0.33575,0.06125,0.4,0.15375,0.61375,0.183,0.1465,0.23375,0.206,0.4409999999999999,0.45625,0.08775,0.16275,0.1129999999999999,0.2544999999999999,0.8380000000000001,0.40525,0.2847499999999999,0.174,0.11425,0.24825,0.18625,0.2199999999999999,0.0964999999999999,0.21375,0.04925,0.137,0.10775,0.1355,0.235,0.15175,0.177,0.1385,0.1094999999999999,0.08925,0.0852499999999999,0.09,0.09225,0.0845,0.11225,0.8285,0.04825,0.305,0.1169999999999999,0.2249999999999999,0.0785,0.2455,0.05975,0.0424999999999999,0.10375,0.2065,0.09725,0.078,0.10675,0.16625,0.10775,0.0389999999999999,0.10375,0.0712499999999999,0.23475,0.0757499999999999,0.12275,0.1805,0.09575,0.10175,0.137,0.026,0.83375,0.066,0.067,0.0772499999999999,0.0389999999999999,0.0755,0.0747499999999999,0.0974999999999999,0.0685,0.0625,0.0692499999999999,0.0974999999999999,0.0469999999999999,0.0655,0.05275,0.1292499999999999,0.072,0.0379999999999999,0.10175,0.1775,0.243,0.0635,0.04775,0.0544999999999999,0.083,0.0645,0.0364999999999999,0.069,0.0359999999999999,0.03875,0.0835,0.029,0.0489999999999999,0.0255,0.1049999999999999,0.03675,0.0277499999999999,0.017
It Came from Beneath the Sea (1955),0.95875,0.927,0.8952500000000001,0.8505,0.927,0.545,0.7175,0.66375,0.4885,0.66475,0.96575,0.7235,0.7235,0.69,0.4445,0.4499999999999999,0.44475,0.63275,0.473,0.3502499999999999,0.2794999999999999,0.5895,0.63275,0.266,0.426,0.3595,0.15025,0.69,0.554,0.44925,0.268,0.20625,0.428,0.14275,0.1114999999999999,0.1955,0.25825,0.3085,0.8514999999999999,0.12275,0.473,0.14275,0.084,0.23775,0.2224999999999999,0.068,0.31475,0.286,0.274,0.131,0.45575,0.4415,0.1654999999999999,0.18475,0.11925,0.1704999999999999,0.2654999999999999,0.7045,0.35375,0.237,0.0964999999999999,0.698,0.4855,0.0384999999999999,0.473,0.216,0.1629999999999999,0.27525,0.30125,0.252,0.2895,0.138,0.1664999999999999,0.10675,0.0394999999999999,0.2385,0.129,0.17375,0.0187499999999999,0.068,0.09675,0.10875,0.0785,0.0812499999999999,0.06175,0.0197499999999999,0.1335,0.82375,0.23925,0.23625,0.03075,0.0994999999999999,0.40425,0.11325,0.1689999999999999,0.0857499999999999,0.06075,0.0845,0.078,0.45325,0.08725,0.0832499999999999,0.9485,0.10125,0.16325,0.129,0.06125,0.17675,0.128,0.04175,0.0534999999999999,0.025,0.031,0.09475,0.0755,0.03125,0.0334999999999999,0.17275,0.29925,0.118,0.0444999999999999,0.09925,0.082,0.1119999999999999,0.1307499999999999,0.09575,0.0775,0.03275,0.0574999999999999,0.0227499999999999,0.065,0.026,0.073,0.1235,0.04025,0.0847499999999999,0.121,0.0667499999999999,0.0185,0.145,0.0464999999999999,0.05275,0.0195,0.0429999999999999,0.0677499999999999,0.0707499999999999,0.04725,0.0292499999999999,0.03675
