movieId,drama,culture clash,good,runaway,betrayal,mentor,weird,unlikely friendships,original,independent film,melancholic,greed,life & death,drinking,catastrophe,childhood,prejudice,light,dialogue,adaptation,sacrifice,family,life philosophy,teen movie,vengeance,dysfunctional family,very funny,fun movie,predictable,death,transformation,islam,chase,good music,fight scenes,hospital,creativity,not funny,fantasy world,period piece,stereotypes,quirky,dreams,nudity (full frontal - brief),survival,pornography,first contact,doctors,bollywood,cancer,awesome soundtrack,small town,weapons,underrated,british,simple,classic car,computer animation,irish accent,writers,new jersey,brothers,surveillance,foul language,queer,women,alter ego,addiction,indians,california,nudity (topless - brief),road movie,multiple storylines,single father,absurd,memory,race,wartime,1930s,alternate history,adoption,too long,sexy,father daughter relationship,blindness,rebellion,divorce,directorial debut,atheism,80s,homeless,tokyo,radio,prison,wilderness,censorship,film noir,new york city,internet,hotel,farce,ensemble cast,interracial romance,stoner movie,god,mad scientist,pulp,workplace,best of 2005,lawyer,island,potential oscar nom,texas,hip hop,immortality,stand-up comedy,made for tv,ghosts/afterlife,san francisco,camp,time,australia,buddy movie,hunting,russian,notable nudity,los angeles,nudity (rear),robert downey jr,too short,documentary,desert,shopping,fashion,kidnapping,wine,finnish,trilogy,french,kick-butt women,reality tv,snakes,prostitution,goth,no plot,unlikeable characters,oil,graphic novel,remake
Billy Elliot (2000),0.95675,0.86625,0.86625,0.95675,0.95675,0.93775,0.8660000000000001,0.95675,0.754,0.666,0.697,0.55825,0.64275,0.5085,0.6465,0.902,0.6195,0.5,0.66375,0.28525,0.52875,0.7569999999999999,0.2867499999999999,0.71825,0.3595,0.6595,0.363,0.43525,0.262,0.21675,0.3275,0.2095,0.21375,0.66375,0.34275,0.173,0.3542499999999999,0.34975,0.3285,0.91,0.51075,0.34775,0.7215,0.22425,0.1064999999999999,0.296,0.16375,0.1475,0.60575,0.172,0.66375,0.8069999999999999,0.1297499999999999,0.27825,0.91,0.22725,0.1932499999999999,0.218,0.2075,0.1902499999999999,0.1957499999999999,0.3512499999999999,0.2,0.3155,0.92575,0.2045,0.1337499999999999,0.09575,0.36375,0.08925,0.12025,0.16825,0.147,0.5245,0.1362499999999999,0.09725,0.1332499999999999,0.1024999999999999,0.16175,0.11525,0.25,0.0584999999999999,0.11825,0.303,0.1139999999999999,0.4655,0.0544999999999999,0.2219999999999999,0.1069999999999999,0.25875,0.0627499999999999,0.1569999999999999,0.0959999999999999,0.11225,0.1352499999999999,0.077,0.09,0.03425,0.06075,0.068,0.09375,0.09075,0.203,0.0785,0.065,0.0459999999999999,0.09425,0.0524999999999999,0.0667499999999999,0.0627499999999999,0.0954999999999999,0.09575,0.1255,0.11175,0.031,0.0777499999999999,0.092,0.028,0.03325,0.1164999999999999,0.03775,0.1775,0.03925,0.0554999999999999,0.062,0.083,0.0145,0.0687499999999999,0.03725,0.0762499999999999,0.04625,0.0349999999999999,0.0285,0.0625,0.027,0.04275,0.03975,0.03925,0.0424999999999999,0.0564999999999999,0.04675,0.0374999999999999,0.04075,0.03725,0.05475,0.0319999999999999,0.0359999999999999,0.0359999999999999,0.02
Pay It Forward (2000),0.87975,0.8447499999999999,0.8667499999999999,0.87975,0.92625,0.92625,0.8600000000000001,0.87975,0.7835000000000001,0.7515000000000001,0.55375,0.5635,0.645,0.7515000000000001,0.68225,0.28525,0.3545,0.39525,0.392,0.474,0.55825,0.2885,0.70875,0.7702500000000001,0.3625,0.2259999999999999,0.25975,0.24975,0.56075,0.26075,0.368,0.17775,0.31,0.21925,0.48575,0.387,0.35275,0.384,0.3075,0.1255,0.52525,0.14275,0.23325,0.3055,0.47,0.25075,0.50825,0.2334999999999999,0.1699999999999999,0.2817499999999999,0.082,0.11075,0.27625,0.2804999999999999,0.09925,0.3435,0.177,0.18675,0.1725,0.3245,0.28625,0.0762499999999999,0.17475,0.35175,0.27225,0.17225,0.1272499999999999,0.35775,0.0742499999999999,0.10125,0.06125,0.08975,0.217,0.2574999999999999,0.1367499999999999,0.25125,0.1795,0.0817499999999999,0.0605,0.21925,0.0964999999999999,0.0964999999999999,0.11925,0.067,0.149,0.0642499999999999,0.11575,0.0752499999999999,0.279,0.0282499999999999,0.7335,0.0647499999999999,0.16325,0.1325,0.04425,0.0707499999999999,0.0747499999999999,0.062,0.3107499999999999,0.05275,0.0529999999999999,0.065,0.0469999999999999,0.09125,0.195,0.10525,0.1004999999999999,0.0735,0.0509999999999999,0.084,0.15075,0.088,0.0275,0.09625,0.0509999999999999,0.0705,0.0735,0.0685,0.077,0.0645,0.0842499999999999,0.0339999999999999,0.0369999999999999,0.16275,0.06025,0.0584999999999999,0.05525,0.0905,0.06075,0.14325,0.0287499999999999,0.0282499999999999,0.059,0.04875,0.03425,0.031,0.04175,0.0474999999999999,0.03825,0.0364999999999999,0.0662499999999999,0.0205,0.0524999999999999,0.0192499999999999,0.0842499999999999,0.03425,0.03,0.03,0.0949999999999999
Men of Honor (2000),0.908,0.908,0.928,0.949,0.908,0.949,0.8592500000000001,0.69325,0.67,0.949,0.3485,0.59175,0.62875,0.31375,0.65625,0.22625,0.98225,0.4335,0.3485,0.279,0.949,0.2155,0.5035,0.62875,0.42125,0.1277499999999999,0.297,0.33525,0.4649999999999999,0.1835,0.3055,0.6255,0.53375,0.2945,0.4499999999999999,0.34875,0.2219999999999999,0.3535,0.16975,0.4639999999999999,0.537,0.133,0.4385,0.3635,0.4419999999999999,0.1355,0.31025,0.193,0.193,0.211,0.088,0.3097499999999999,0.4499999999999999,0.425,0.10325,0.1425,0.206,0.16725,0.2115,0.16775,0.53425,0.243,0.31375,0.1375,0.122,0.17575,0.1604999999999999,0.16025,0.1435,0.1957499999999999,0.4595,0.16675,0.186,0.125,0.148,0.1255,0.4345,0.121,0.0905,0.16225,0.0787499999999999,0.1195,0.0802499999999999,0.073,0.1735,0.20375,0.0509999999999999,0.0757499999999999,0.0782499999999999,0.0474999999999999,0.2554999999999999,0.05025,0.5065,0.135,0.0524999999999999,0.0959999999999999,0.081,0.0842499999999999,0.1975,0.0645,0.0925,0.53875,0.088,0.0675,0.04625,0.1094999999999999,0.1094999999999999,0.07,0.028,0.138,0.1312499999999999,0.0652499999999999,0.1405,0.15075,0.0539999999999999,0.0865,0.1245,0.0652499999999999,0.1124999999999999,0.23925,0.081,0.0564999999999999,0.1415,0.05875,0.21375,0.08875,0.077,0.11475,0.11975,0.1649999999999999,0.029,0.0685,0.0272499999999999,0.06125,0.05375,0.0225,0.0469999999999999,0.0277499999999999,0.0389999999999999,0.0394999999999999,0.04525,0.02975,0.0394999999999999,0.0242499999999999,0.05425,0.03875,0.0635,0.0267499999999999,0.1064999999999999
Finding Forrester (2000),0.8474999999999999,0.8474999999999999,0.8474999999999999,0.70675,0.68425,0.996,0.8474999999999999,0.96825,0.7245,0.55075,0.7205,0.5875,0.58725,0.48875,0.724,0.5195,0.54575,0.524,0.52775,0.93425,0.52175,0.27275,0.71525,0.8420000000000001,0.43325,0.1069999999999999,0.285,0.3705,0.4775,0.29225,0.355,0.15725,0.49575,0.3415,0.3705,0.25275,0.44875,0.304,0.29,0.18425,0.63875,0.269,0.37975,0.2264999999999999,0.3117499999999999,0.1619999999999999,0.22475,0.18075,0.12475,0.5165,0.3415,0.255,0.3705,0.35775,0.2185,0.22375,0.36875,0.23325,0.2115,0.938,0.3295,0.10775,0.34325,0.65375,0.1584999999999999,0.2085,0.255,0.207,0.0792499999999999,0.1195,0.0974999999999999,0.11725,0.17075,0.1282499999999999,0.20325,0.15125,0.2957499999999999,0.09625,0.089,0.15025,0.0782499999999999,0.1019999999999999,0.14,0.0569999999999999,0.154,0.10775,0.069,0.14275,0.16125,0.0755,0.137,0.074,0.348,0.14075,0.0655,0.22775,0.0802499999999999,0.18425,0.3645,0.088,0.0925,0.0832499999999999,0.065,0.1815,0.16575,0.0939999999999999,0.15475,0.0842499999999999,0.0647499999999999,0.1892499999999999,0.10675,0.10775,0.1129999999999999,0.25075,0.068,0.08825,0.0959999999999999,0.1684999999999999,0.118,0.0797499999999999,0.0792499999999999,0.0534999999999999,0.16425,0.1392499999999999,0.09325,0.1079999999999999,0.05575,0.0742499999999999,0.156,0.092,0.03025,0.04275,0.1139999999999999,0.0745,0.03575,0.0677499999999999,0.031,0.065,0.03625,0.05875,0.0424999999999999,0.04625,0.0747499999999999,0.05775,0.11625,0.063,0.0344999999999999,0.0404999999999999,0.09525
"Officer and a Gentleman, An (1982)",0.997,0.82725,0.997,0.8285,0.8285,0.941,0.74225,0.8285,0.68225,0.5575,0.6925,0.4004999999999999,0.508,0.48475,0.5055,0.5405,0.5575,0.5665,0.33675,0.23125,0.6005,0.4175,0.3249999999999999,0.843,0.4805,0.16825,0.26825,0.43625,0.4225,0.23375,0.3655,0.32975,0.51875,0.2405,0.3794999999999999,0.2524999999999999,0.1405,0.37625,0.2214999999999999,0.40075,0.38675,0.1942499999999999,0.20675,0.3189999999999999,0.2299999999999999,0.20425,0.25,0.2324999999999999,0.09675,0.2259999999999999,0.71675,0.26775,0.212,0.2804999999999999,0.1134999999999999,0.26725,0.181,0.15025,0.123,0.1972499999999999,0.1935,0.11525,0.1124999999999999,0.4365,0.2885,0.5195,0.17675,0.082,0.142,0.17425,0.19,0.1385,0.1535,0.1982499999999999,0.1584999999999999,0.1322499999999999,0.08775,0.2794999999999999,0.09525,0.16125,0.08775,0.0865,0.347,0.09,0.15525,0.10125,0.1614999999999999,0.0795,0.0742499999999999,0.5255,0.0652499999999999,0.0857499999999999,0.2329999999999999,0.1292499999999999,0.06,0.0767499999999999,0.0827499999999999,0.11875,0.1345,0.10025,0.083,0.1034999999999999,0.22225,0.0772499999999999,0.03075,0.11525,0.1342499999999999,0.0717499999999999,0.027,0.091,0.12475,0.04375,0.11225,0.04425,0.063,0.0752499999999999,0.0647499999999999,0.1084999999999999,0.09275,0.5075,0.1144999999999999,0.04475,0.265,0.085,0.09025,0.209,0.0707499999999999,0.14375,0.05475,0.0715,0.0227499999999999,0.0635,0.17975,0.0712499999999999,0.0404999999999999,0.03975,0.023,0.0469999999999999,0.0429999999999999,0.05775,0.0295,0.0847499999999999,0.1267499999999999,0.0277499999999999,0.0667499999999999,0.03725,0.0257499999999999,0.02,0.04475
The Man in the Moon (1991),0.84175,0.7602500000000001,0.8552500000000001,0.84175,0.84175,0.7695000000000001,0.74225,0.991,0.8140000000000001,0.62925,0.8574999999999999,0.53725,0.70325,0.53725,0.43025,0.72825,0.286,0.348,0.44075,0.3249999999999999,0.286,0.39775,0.25875,0.69125,0.38975,0.39625,0.311,0.2145,0.27625,0.3215,0.2415,0.1342499999999999,0.29825,0.44075,0.27625,0.17475,0.174,0.362,0.32975,0.47075,0.23175,0.302,0.25,0.26725,0.0797499999999999,0.4117499999999999,0.1977499999999999,0.1639999999999999,0.25675,0.1175,0.44075,0.182,0.17075,0.3365,0.66725,0.37275,0.27975,0.139,0.1555,0.1775,0.1962499999999999,0.359,0.1397499999999999,0.0832499999999999,0.2355,0.37675,0.1225,0.084,0.25125,0.1629999999999999,0.14075,0.173,0.3562499999999999,0.173,0.10325,0.26975,0.1215,0.10825,0.1109999999999999,0.11975,0.12175,0.1079999999999999,0.2475,0.90275,0.1664999999999999,0.12175,0.0775,0.17975,0.05975,0.1689999999999999,0.03925,0.142,0.0725,0.086,0.21775,0.0905,0.0979999999999999,0.0642499999999999,0.071,0.12275,0.093,0.27425,0.2055,0.0842499999999999,0.0499999999999999,0.0732499999999999,0.11075,0.05425,0.069,0.05775,0.1307499999999999,0.0579999999999999,0.2299999999999999,0.05225,0.05325,0.0747499999999999,0.0665,0.0319999999999999,0.061,0.064,0.0685,0.1175,0.05875,0.1295,0.05225,0.2744999999999999,0.04425,0.0915,0.05575,0.0702499999999999,0.04225,0.0725,0.0285,0.0687499999999999,0.0775,0.05075,0.0652499999999999,0.0334999999999999,0.0414999999999999,0.084,0.03225,0.064,0.0409999999999999,0.0449999999999999,0.0409999999999999,0.0379999999999999,0.0389999999999999,0.0329999999999999,0.0439999999999999
Avalon (1990),0.7895000000000001,0.7895000000000001,0.7895000000000001,0.7895000000000001,0.806,0.806,0.7895000000000001,0.71725,0.71575,0.47875,0.71725,0.58225,0.64975,0.47875,0.57625,0.87575,0.30625,0.4852499999999999,0.5655,0.7385,0.2504999999999999,0.8554999999999999,0.3562499999999999,0.2445,0.27925,0.6795,0.38575,0.59225,0.32725,0.23775,0.38175,0.27125,0.3189999999999999,0.21375,0.3189999999999999,0.14,0.27025,0.3215,0.201,0.684,0.273,0.3125,0.136,0.35275,0.16575,0.1885,0.32725,0.17925,0.1074999999999999,0.10475,0.2115,0.2025,0.20875,0.22175,0.31775,0.14525,0.1395,0.29225,0.1267499999999999,0.469,0.1297499999999999,0.56025,0.208,0.141,0.25675,0.155,0.16525,0.0852499999999999,0.2244999999999999,0.17275,0.30225,0.09075,0.3735,0.15775,0.26125,0.21775,0.1402499999999999,0.55,0.1985,0.1699999999999999,0.289,0.14375,0.2345,0.14575,0.1139999999999999,0.0434999999999999,0.1972499999999999,0.15675,0.0915,0.23575,0.0484999999999999,0.0685,0.1175,0.09025,0.05275,0.201,0.0959999999999999,0.2445,0.085,0.183,0.14725,0.7549999999999999,0.3339999999999999,0.081,0.08925,0.12075,0.1079999999999999,0.08925,0.1104999999999999,0.13,0.1009999999999999,0.0642499999999999,0.12475,0.0324999999999999,0.03425,0.0772499999999999,0.0757499999999999,0.0875,0.3652499999999999,0.09725,0.0697499999999999,0.09325,0.0534999999999999,0.0775,0.0687499999999999,0.22025,0.0404999999999999,0.1139999999999999,0.091,0.04075,0.0787499999999999,0.0792499999999999,0.0404999999999999,0.03,0.0529999999999999,0.0949999999999999,0.0449999999999999,0.17525,0.0474999999999999,0.06225,0.139,0.09775,0.03275,0.0409999999999999,0.064,0.04475,0.0815,0.0257499999999999,0.03075
Lilies of the Field (1963),0.94625,0.9905,0.94625,0.9395,0.918,0.8500000000000001,0.94625,0.73925,0.72375,0.7055,0.641,0.861,0.50825,0.7055,0.59275,0.5835,0.68425,0.8354999999999999,0.4655,0.72175,0.68425,0.47275,0.3225,0.352,0.3379999999999999,0.3135,0.59525,0.5965,0.3005,0.1277499999999999,0.4972499999999999,0.44475,0.3107499999999999,0.4287499999999999,0.24275,0.41525,0.2784999999999999,0.3572499999999999,0.22675,0.37,0.5435,0.24825,0.23675,0.40525,0.36175,0.1295,0.3259999999999999,0.1689999999999999,0.4409999999999999,0.22425,0.3185,0.4127499999999999,0.25675,0.272,0.37625,0.661,0.3385,0.2279999999999999,0.306,0.24075,0.31375,0.1922499999999999,0.2405,0.1164999999999999,0.1129999999999999,0.142,0.2837499999999999,0.1397499999999999,0.17375,0.29725,0.289,0.49175,0.14925,0.17075,0.1795,0.17525,0.364,0.58375,0.2875,0.2654999999999999,0.10625,0.484,0.0939999999999999,0.11025,0.193,0.1275,0.0915,0.1004999999999999,0.497,0.2319999999999999,0.09875,0.1315,0.3239999999999999,0.1342499999999999,0.0944999999999999,0.1257499999999999,0.7055,0.1395,0.174,0.1765,0.15225,0.1387499999999999,0.1639999999999999,0.10025,0.5385,0.1257499999999999,0.0865,0.24675,0.1579999999999999,0.143,0.1905,0.15375,0.1009999999999999,0.0504999999999999,0.1262499999999999,0.0865,0.10525,0.0775,0.131,0.1185,0.091,0.073,0.1325,0.1034999999999999,0.119,0.0627499999999999,0.2125,0.10925,0.0742499999999999,0.16175,0.05925,0.87225,0.1205,0.0745,0.027,0.0564999999999999,0.0277499999999999,0.0785,0.0652499999999999,0.073,0.0247499999999999,0.08875,0.0529999999999999,0.0117499999999999,0.03725,0.0772499999999999,0.1282499999999999,0.0092499999999999,0.0242499999999999
Longtime Companion (1990),0.8045,0.7629999999999999,0.7629999999999999,0.8045,0.8045,0.7405,0.7355,0.8634999999999999,0.717,0.719,0.91325,0.719,0.7629999999999999,0.719,0.697,0.39325,0.7255,0.504,0.50475,0.3784999999999999,0.39525,0.283,0.68675,0.3429999999999999,0.396,0.26575,0.2345,0.26675,0.26,0.8380000000000001,0.34875,0.3165,0.2299999999999999,0.25925,0.32675,0.67175,0.1795,0.3535,0.31,0.2455,0.7885,0.237,0.131,0.375,0.2219999999999999,0.54175,0.23175,0.122,0.18275,0.87975,0.49875,0.2865,0.3087499999999999,0.39125,0.37825,0.09125,0.17625,0.14675,0.24225,0.24075,0.33475,0.17025,0.132,0.1639999999999999,0.99475,0.5735,0.362,0.2774999999999999,0.147,0.14075,0.3692499999999999,0.1664999999999999,0.3027499999999999,0.084,0.136,0.15475,0.17875,0.25625,0.1154999999999999,0.1019999999999999,0.1134999999999999,0.14975,0.298,0.0564999999999999,0.11775,0.1405,0.1387499999999999,0.16875,0.14325,0.7675000000000001,0.179,0.1054999999999999,0.09975,0.09125,0.0655,0.32175,0.10925,0.63175,0.09125,0.14425,0.086,0.418,0.4077499999999999,0.1282499999999999,0.06,0.1505,0.0974999999999999,0.12075,0.0777499999999999,0.05325,0.274,0.26575,0.1129999999999999,0.1282499999999999,0.0677499999999999,0.0979999999999999,0.129,0.236,0.46825,0.33525,0.1059999999999999,0.078,0.0414999999999999,0.0682499999999999,0.04975,0.05975,0.04525,0.33925,0.09775,0.0339999999999999,0.0994999999999999,0.0999999999999999,0.0464999999999999,0.0484999999999999,0.0272499999999999,0.0257499999999999,0.05625,0.154,0.05175,0.178,0.149,0.0785,0.0394999999999999,0.06025,0.071,0.0935,0.05275,0.201,0.03425
"Dish, The (2001)",0.81175,0.81175,0.80775,0.81175,0.8647499999999999,0.95225,0.68225,0.692,0.7845,0.707,0.57725,0.55175,0.30325,0.384,0.80775,0.72225,0.696,0.6735,0.51975,0.2897499999999999,0.55225,0.44225,0.40325,0.3249999999999999,0.3964999999999999,0.17975,0.81125,0.63975,0.5995,0.1295,0.40525,0.707,0.39225,0.4912499999999999,0.48475,0.127,0.4605,0.2764999999999999,0.38675,0.674,0.24475,0.65475,0.15725,0.2002499999999999,0.40225,0.216,0.5995,0.2987499999999999,0.3575,0.071,0.4912499999999999,0.8194999999999999,0.39225,0.3585,0.4529999999999999,0.3149999999999999,0.1679999999999999,0.26925,0.23775,0.237,0.1535,0.2189999999999999,0.3027499999999999,0.36,0.11925,0.138,0.176,0.05825,0.2259999999999999,0.4439999999999999,0.1054999999999999,0.25225,0.21125,0.04725,0.2704999999999999,0.26075,0.2997499999999999,0.1689999999999999,0.1634999999999999,0.32475,0.0964999999999999,0.1775,0.1084999999999999,0.11625,0.11175,0.0989999999999999,0.04975,0.12025,0.17425,0.18125,0.0812499999999999,0.0984999999999999,0.7385,0.11775,0.14225,0.1277499999999999,0.18425,0.0657499999999999,0.1765,0.141,0.20325,0.3035,0.059,0.10325,0.068,0.1967499999999999,0.127,0.12025,0.0755,0.06,0.18025,0.0767499999999999,0.1225,0.05825,0.09375,0.068,0.0832499999999999,0.0677499999999999,0.0695,0.0782499999999999,0.205,0.979,0.1064999999999999,0.08675,0.1987499999999999,0.0735,0.03425,0.09575,0.0925,0.0544999999999999,0.0637499999999999,0.1835,0.0484999999999999,0.1014999999999999,0.0939999999999999,0.151,0.0534999999999999,0.0484999999999999,0.05425,0.0529999999999999,0.0292499999999999,0.04375,0.0235,0.03225,0.0637499999999999,0.04675,0.23175,0.03675,0.019
Norma Rae (1979),0.99575,0.99575,0.927,0.927,0.8972500000000001,0.8972500000000001,0.927,0.6215,0.69925,0.84175,0.596,0.7455,0.24275,0.73475,0.55525,0.4842499999999999,0.84175,0.72975,0.405,0.35175,0.84175,0.58225,0.46225,0.4337499999999999,0.3067499999999999,0.31825,0.30625,0.57375,0.36775,0.3379999999999999,0.5585,0.6595,0.4762499999999999,0.22175,0.203,0.3139999999999999,0.3057499999999999,0.3834999999999999,0.2524999999999999,0.40425,0.523,0.1835,0.3037499999999999,0.297,0.5485,0.15125,0.36775,0.24225,0.1004999999999999,0.09725,0.155,0.98175,0.2115,0.4077499999999999,0.20775,0.3555,0.2214999999999999,0.294,0.1644999999999999,0.389,0.3065,0.2194999999999999,0.18175,0.1069999999999999,0.191,0.59775,0.2165,0.0915,0.21325,0.40375,0.178,0.3285,0.0807499999999999,0.3205,0.1465,0.0792499999999999,0.3399999999999999,0.552,0.3442499999999999,0.1674999999999999,0.2279999999999999,0.22025,0.178,0.16775,0.1342499999999999,0.17325,0.3309999999999999,0.15675,0.1609999999999999,0.405,0.10175,0.17125,0.2304999999999999,0.212,0.132,0.6175,0.361,0.26775,0.069,0.2015,0.123,0.0939999999999999,0.3442499999999999,0.085,0.0905,0.1515,0.125,0.891,0.0595,0.4265,0.11175,0.04275,0.26575,0.04875,0.03925,0.068,0.1049999999999999,0.151,0.136,0.11125,0.1292499999999999,0.05625,0.0837499999999999,0.1609999999999999,0.0564999999999999,0.06075,0.04875,0.072,0.0494999999999999,0.0655,0.1089999999999999,0.281,0.15075,0.11825,0.03425,0.0842499999999999,0.0339999999999999,0.05025,0.0539999999999999,0.0695,0.0509999999999999,0.082,0.0765,0.0314999999999999,0.05025,0.03,0.205,0.0252499999999999,0.0494999999999999
Gorillas in the Mist (1988),0.8254999999999999,0.8254999999999999,0.71025,0.9045,0.972,0.972,0.68825,0.756,0.71025,0.9045,0.553,0.68825,0.7795000000000001,0.68825,0.48375,0.8214999999999999,0.9045,0.44825,0.45525,0.4615,0.9045,0.31625,0.53975,0.47675,0.50175,0.1079999999999999,0.22925,0.2405,0.44775,0.4187499999999999,0.421,0.374,0.25525,0.1265,0.218,0.25525,0.358,0.3645,0.293,0.25525,0.22425,0.26625,0.3722499999999999,0.2995,0.69725,0.312,0.44775,0.368,0.191,0.1735,0.1039999999999999,0.17125,0.1942499999999999,0.3,0.17075,0.25825,0.187,0.8214999999999999,0.1347499999999999,0.10325,0.23675,0.22375,0.1039999999999999,0.0827499999999999,0.26425,0.3745,0.2214999999999999,0.14575,0.29925,0.188,0.135,0.16575,0.0939999999999999,0.14275,0.1907499999999999,0.0885,0.349,0.15175,0.14625,0.1315,0.16225,0.12225,0.15825,0.08625,0.21025,0.091,0.11225,0.0984999999999999,0.2229999999999999,0.20325,0.21025,0.0817499999999999,0.11575,0.1435,0.18475,0.1609999999999999,0.092,0.09425,0.089,0.1129999999999999,0.0817499999999999,0.03675,0.23925,0.15575,0.1915,0.2654999999999999,0.1084999999999999,0.10025,0.0454999999999999,0.1455,0.1109999999999999,0.0509999999999999,0.10225,0.0549999999999999,0.0994999999999999,0.08725,0.078,0.10975,0.1139999999999999,0.197,0.09925,0.10075,0.08,0.37975,0.05675,0.142,0.0489999999999999,0.0837499999999999,0.0855,0.0717499999999999,0.1435,0.1235,0.0702499999999999,0.074,0.05825,0.0374999999999999,0.031,0.0344999999999999,0.0444999999999999,0.0722499999999999,0.04525,0.1024999999999999,0.0827499999999999,0.06075,0.03075,0.03725,0.0389999999999999,0.0534999999999999,0.0344999999999999
Lean on Me (1989),0.8815,0.8815,0.8815,0.739,0.9575,0.96475,0.8815,0.8225,0.69775,0.6005,0.38675,0.7415,0.295,0.3305,0.66325,0.655,0.48075,0.3315,0.3732499999999999,0.3225,0.48075,0.46575,0.52025,0.954,0.57275,0.1674999999999999,0.34125,0.4449999999999999,0.2895,0.2065,0.4419999999999999,0.2189999999999999,0.2764999999999999,0.26425,0.32575,0.1805,0.276,0.33225,0.39275,0.182,0.3934999999999999,0.174,0.22325,0.303,0.2224999999999999,0.296,0.22725,0.209,0.11575,0.11175,0.3445,0.37825,0.30425,0.40525,0.143,0.11175,0.27325,0.46575,0.242,0.09425,0.9185,0.267,0.1855,0.307,0.2304999999999999,0.2007499999999999,0.243,0.68975,0.1287499999999999,0.24325,0.148,0.09625,0.14625,0.16575,0.30125,0.0817499999999999,0.25725,0.1024999999999999,0.1307499999999999,0.213,0.1014999999999999,0.05275,0.15525,0.08925,0.1252499999999999,0.193,0.0692499999999999,0.141,0.0959999999999999,0.5455,0.1114999999999999,0.08675,0.1952499999999999,0.20775,0.1252499999999999,0.20675,0.0865,0.1307499999999999,0.0989999999999999,0.0847499999999999,0.09925,0.0722499999999999,0.0685,0.2055,0.1325,0.089,0.133,0.0519999999999999,0.061,0.192,0.072,0.0579999999999999,0.1154999999999999,0.3115,0.0737499999999999,0.10025,0.1039999999999999,0.148,0.10925,0.15825,0.05325,0.0569999999999999,0.1255,0.04325,0.0625,0.1765,0.0732499999999999,0.10275,0.2259999999999999,0.0675,0.0319999999999999,0.0354999999999999,0.0424999999999999,0.05875,0.0692499999999999,0.04725,0.04625,0.03725,0.04275,0.0584999999999999,0.0559999999999999,0.05375,0.05775,0.1297499999999999,0.04075,0.0635,0.0282499999999999,0.04875,0.05275
Greenfingers (2000),0.721,0.8654999999999999,0.8147500000000001,0.721,0.721,0.92725,0.5755,0.8362499999999999,0.8887499999999999,0.37825,0.5365,0.516,0.78525,0.204,0.7275,0.68175,0.4525,0.7185,0.34025,0.546,0.3732499999999999,0.3864999999999999,0.3532499999999999,0.8147500000000001,0.4439999999999999,0.125,0.6585,0.544,0.5335,0.23575,0.3265,0.3047499999999999,0.397,0.34025,0.36975,0.25475,0.2324999999999999,0.2927499999999999,0.33525,0.8340000000000001,0.62,0.7,0.2214999999999999,0.2365,0.1932499999999999,0.17475,0.2155,0.1704999999999999,0.4955,0.426,0.34025,0.239,0.22025,0.34275,0.8407500000000001,0.27,0.17575,0.184,0.39625,0.351,0.23675,0.141,0.21875,0.59575,0.20725,0.12325,0.1649999999999999,0.0885,0.17975,0.09475,0.10125,0.125,0.1965,0.0534999999999999,0.3185,0.1352499999999999,0.3572499999999999,0.1345,0.0875,0.14325,0.0672499999999999,0.0767499999999999,0.134,0.075,0.1545,0.1129999999999999,0.0665,0.1957499999999999,0.118,0.0564999999999999,0.11025,0.05125,0.1362499999999999,0.97575,0.0474999999999999,0.05575,0.10625,0.05875,0.121,0.1327499999999999,0.2125,0.1149999999999999,0.0865,0.17975,0.064,0.08,0.149,0.0742499999999999,0.04875,0.1119999999999999,0.0627499999999999,0.0637499999999999,0.0632499999999999,0.142,0.04525,0.0717499999999999,0.1589999999999999,0.34225,0.0895,0.1297499999999999,0.1069999999999999,0.23375,0.1805,0.0205,0.1882499999999999,0.06225,0.03175,0.15875,0.09975,0.15025,0.04475,0.04125,0.1785,0.211,0.09125,0.0354999999999999,0.1287499999999999,0.0994999999999999,0.0605,0.0662499999999999,0.0404999999999999,0.029,0.03425,0.0454999999999999,0.0574999999999999,0.04925,0.0237499999999999,0.0232499999999999,0.03125
