movieId,good,mentor,drama,betrayal,runaway,unlikely friendships,original,culture clash,catastrophe,teen movie,family,weird,melancholic,childhood,independent film,life & death,predictable,life philosophy,greed,adaptation,drinking,dysfunctional family,sacrifice,chase,prejudice,vengeance,death,dialogue,light,first contact,transformation,not funny,cancer,fantasy world,hospital,very funny,fight scenes,fun movie,women,computer animation,doctors,pornography,creativity,stereotypes,nudity (full frontal - brief),small town,quirky,underrated,single father,weapons,writers,irish accent,adoption,period piece,new jersey,islam,simple,survival,classic car,divorce,california,queer,dreams,memory,good music,interracial romance,bollywood,indians,multiple storylines,british,road movie,alter ego,surveillance,brothers,internet,sexy,absurd,race,blindness,alternate history,pulp,foul language,wartime,father daughter relationship,hotel,ghosts/afterlife,awesome soundtrack,homeless,addiction,atheism,prison,notable nudity,new york city,immortality,radio,lawyer,hip hop,san francisco,too long,island,shopping,nudity (rear),farce,god,wilderness,mad scientist,camp,workplace,stand-up comedy,1930s,nudity (topless - brief),80s,time,texas,film noir,australia,directorial debut,too short,tokyo,made for tv,stoner movie,ensemble cast,censorship,fashion,remake,russian,robert downey jr,los angeles,no plot,wine,kidnapping,finnish,reality tv,potential oscar nom,kick-butt women,buddy movie,unlikeable characters,rebellion,hunting,best of 2005,desert,oil,prostitution,goth,snakes,trilogy,documentary,french,graphic novel
Patch Adams (1998),0.815,0.96525,0.8839999999999999,0.95,0.877,0.877,0.655,0.732,0.739,0.508,0.4479999999999999,0.427,0.29625,0.4479999999999999,0.51325,0.6195,0.6305,0.72725,0.3924999999999999,0.3455,0.40725,0.119,0.41625,0.4127499999999999,0.41625,0.376,0.3522499999999999,0.3329999999999999,0.4315,0.5005,0.4389999999999999,0.26925,0.92025,0.32275,0.95125,0.736,0.6305,0.31025,0.18325,0.21525,0.97675,0.26975,0.3405,0.40325,0.2209999999999999,0.11475,0.147,0.2475,0.202,0.273,0.154,0.15125,0.15125,0.1114999999999999,0.24725,0.249,0.251,0.44725,0.16025,0.0822499999999999,0.1287499999999999,0.1129999999999999,0.22575,0.146,0.0752499999999999,0.05725,0.1149999999999999,0.1327499999999999,0.1099999999999999,0.2194999999999999,0.124,0.19,0.10625,0.1119999999999999,0.27,0.0795,0.1267499999999999,0.16025,0.1525,0.25375,0.14825,0.1397499999999999,0.0852499999999999,0.0454999999999999,0.0667499999999999,0.1957499999999999,0.0682499999999999,0.21475,0.1947499999999999,0.20475,0.10925,0.0632499999999999,0.066,0.139,0.17975,0.0657499999999999,0.11375,0.1282499999999999,0.0852499999999999,0.10975,0.0857499999999999,0.0999999999999999,0.1252499999999999,0.2935,0.10725,0.3475,0.1277499999999999,0.0504999999999999,0.21925,0.0534999999999999,0.14475,0.061,0.11475,0.03925,0.0845,0.05025,0.0429999999999999,0.0755,0.05075,0.05425,0.17725,0.03775,0.04325,0.0554999999999999,0.1342499999999999,0.0875,0.086,0.05425,0.0429999999999999,0.062,0.0374999999999999,0.0464999999999999,0.0762499999999999,0.05425,0.0434999999999999,0.0685,0.0272499999999999,0.0645,0.0569999999999999,0.0314999999999999,0.03775,0.0384999999999999,0.0314999999999999,0.0359999999999999,0.0419999999999999,0.03625,0.04925,0.0549999999999999,0.03675
Stepmom (1998),0.84775,0.7562500000000001,0.8029999999999999,0.8029999999999999,0.8029999999999999,0.8029999999999999,0.57725,0.623,0.63425,0.8102499999999999,0.84825,0.623,0.516,0.764,0.4935,0.40425,0.5995,0.46575,0.43125,0.25975,0.4935,0.63675,0.34475,0.42,0.1952499999999999,0.3235,0.379,0.38675,0.20625,0.4752499999999999,0.305,0.33025,0.9475,0.21925,0.4845,0.254,0.31625,0.2239999999999999,0.73625,0.58825,0.2714999999999999,0.3409999999999999,0.26,0.32375,0.16975,0.0959999999999999,0.1372499999999999,0.21375,0.421,0.17525,0.309,0.14375,0.39825,0.16075,0.1905,0.076,0.11225,0.15775,0.14475,0.90025,0.0755,0.127,0.0802499999999999,0.092,0.08725,0.2085,0.0767499999999999,0.08825,0.1392499999999999,0.0837499999999999,0.0695,0.10575,0.14275,0.2002499999999999,0.24025,0.10975,0.0782499999999999,0.0657499999999999,0.0895,0.1292499999999999,0.1175,0.17575,0.0925,0.12375,0.18575,0.04125,0.0752499999999999,0.09625,0.10975,0.071,0.0757499999999999,0.0939999999999999,0.4585,0.05875,0.10275,0.2504999999999999,0.10725,0.1144999999999999,0.10225,0.0915,0.182,0.10025,0.0837499999999999,0.04825,0.05375,0.0757499999999999,0.0999999999999999,0.10075,0.078,0.0974999999999999,0.1267499999999999,0.0394999999999999,0.0785,0.04575,0.083,0.0257499999999999,0.04475,0.1257499999999999,0.062,0.05025,0.0549999999999999,0.06175,0.0354999999999999,0.24125,0.1835,0.04475,0.03925,0.0554999999999999,0.0752499999999999,0.05025,0.0282499999999999,0.0182499999999999,0.064,0.0984999999999999,0.0464999999999999,0.0292499999999999,0.0314999999999999,0.0137499999999999,0.0257499999999999,0.03275,0.0215,0.0262499999999999,0.04225,0.0319999999999999,0.0237499999999999,0.04075,0.03,0.04175,0.0145
Down in the Delta (1998),0.57675,0.4925,0.4862499999999999,0.43975,0.4862499999999999,0.43975,0.71475,0.57475,0.4892499999999999,0.11775,0.71825,0.43025,0.4862499999999999,0.67325,0.4862499999999999,0.32325,0.2965,0.4157499999999999,0.4327499999999999,0.37475,0.3149999999999999,0.8414999999999999,0.1644999999999999,0.21825,0.392,0.37925,0.1684999999999999,0.33425,0.29,0.2965,0.273,0.33325,0.147,0.25825,0.10975,0.29325,0.3442499999999999,0.274,0.21275,0.67325,0.20925,0.3495,0.198,0.16825,0.2269999999999999,0.137,0.3625,0.21125,0.1205,0.21725,0.17925,0.28225,0.289,0.2514999999999999,0.17375,0.372,0.10725,0.0979999999999999,0.18725,0.1785,0.1674999999999999,0.194,0.0767499999999999,0.20625,0.139,0.23575,0.3552499999999999,0.1892499999999999,0.27425,0.1965,0.1124999999999999,0.16375,0.18325,0.1629999999999999,0.15775,0.1332499999999999,0.17525,0.28075,0.1302499999999999,0.2175,0.1255,0.08875,0.086,0.1169999999999999,0.1387499999999999,0.0827499999999999,0.1287499999999999,0.0705,0.1094999999999999,0.0787499999999999,0.0852499999999999,0.16175,0.0812499999999999,0.04775,0.06225,0.16325,0.0792499999999999,0.1297499999999999,0.199,0.1245,0.03725,0.1295,0.11425,0.0539999999999999,0.0509999999999999,0.14,0.0687499999999999,0.0817499999999999,0.1905,0.12075,0.10375,0.0554999999999999,0.10025,0.079,0.1029999999999999,0.0665,0.3159999999999999,0.0349999999999999,0.1679999999999999,0.14725,0.0915,0.2294999999999999,0.0964999999999999,0.2309999999999999,0.04325,0.05675,0.14775,0.059,0.12,0.0865,0.0369999999999999,0.24125,0.1129999999999999,0.0662499999999999,0.132,0.10925,0.065,0.0662499999999999,0.03625,0.16525,0.05225,0.1175,0.04275,0.03575,0.03475,0.11875,0.05575,0.04825,0.21225
"Boy Who Could Fly, The (1986)",0.8759999999999999,0.7,0.7825,0.7825,0.7825,0.7825,0.69975,0.40575,0.46375,0.38975,0.904,0.2895,0.495,0.63675,0.4892499999999999,0.27375,0.371,0.3175,0.25825,0.2289999999999999,0.24675,0.7845,0.4892499999999999,0.31525,0.4892499999999999,0.484,0.45125,0.29125,0.2895,0.32525,0.254,0.33925,0.6815,0.8759999999999999,0.2714999999999999,0.24075,0.23175,0.32725,0.16675,0.2115,0.1317499999999999,0.1917499999999999,0.1905,0.16525,0.1947499999999999,0.11925,0.23725,0.351,0.2544999999999999,0.247,0.16975,0.1215,0.39775,0.09875,0.12225,0.0795,0.18525,0.10975,0.16825,0.085,0.10175,0.1475,0.56275,0.30125,0.1305,0.1654999999999999,0.10125,0.1902499999999999,0.17075,0.10125,0.089,0.1365,0.0812499999999999,0.3235,0.10375,0.11525,0.1335,0.09875,0.0727499999999999,0.133,0.15525,0.0605,0.063,0.1205,0.0835,0.09975,0.1555,0.0504999999999999,0.0579999999999999,0.0885,0.0737499999999999,0.15275,0.0765,0.0852499999999999,0.0509999999999999,0.05575,0.0755,0.0494999999999999,0.24125,0.1039999999999999,0.0419999999999999,0.1134999999999999,0.147,0.1377499999999999,0.0707499999999999,0.0615,0.08875,0.0792499999999999,0.086,0.0484999999999999,0.141,0.531,0.0595,0.05025,0.09925,0.33025,0.0677499999999999,0.0469999999999999,0.0805,0.0687499999999999,0.0682499999999999,0.2774999999999999,0.0339999999999999,0.02975,0.0324999999999999,0.05175,0.0504999999999999,0.0394999999999999,0.0652499999999999,0.03625,0.0319999999999999,0.05275,0.0529999999999999,0.0807499999999999,0.05625,0.04325,0.0489999999999999,0.0252499999999999,0.0429999999999999,0.0247499999999999,0.04375,0.03225,0.0295,0.06075,0.0564999999999999,0.06175,0.0225,0.03275,0.0245
Message in a Bottle (1999),0.98125,0.673,0.70175,0.673,0.5895,0.5895,0.65375,0.56775,0.5725,0.6585,0.4044999999999999,0.3135,0.5065,0.272,0.28925,0.23425,0.69525,0.37275,0.248,0.94075,0.248,0.0984999999999999,0.28925,0.55775,0.28925,0.3492499999999999,0.3405,0.3725,0.18425,0.3409999999999999,0.2145,0.3462499999999999,0.301,0.275,0.182,0.2395,0.2289999999999999,0.2005,0.37825,0.17325,0.15725,0.17475,0.1619999999999999,0.28125,0.20825,0.1402499999999999,0.2095,0.218,0.0842499999999999,0.23375,0.4419999999999999,0.14475,0.0865,0.1925,0.1599999999999999,0.09425,0.20575,0.17275,0.2135,0.34125,0.11825,0.1195,0.0815,0.1912499999999999,0.0625,0.185,0.0792499999999999,0.1149999999999999,0.14875,0.0627499999999999,0.1069999999999999,0.1335,0.1014999999999999,0.0757499999999999,0.15375,0.136,0.1195,0.0642499999999999,0.1485,0.15275,0.16325,0.0574999999999999,0.0857499999999999,0.0334999999999999,0.12275,0.0549999999999999,0.05875,0.071,0.0632499999999999,0.0762499999999999,0.0745,0.092,0.0767499999999999,0.071,0.0737499999999999,0.0569999999999999,0.0837499999999999,0.1225,0.21275,0.1765,0.16775,0.1674999999999999,0.0667499999999999,0.04625,0.0712499999999999,0.0672499999999999,0.0559999999999999,0.06125,0.09425,0.0434999999999999,0.0675,0.04975,0.078,0.0657499999999999,0.09425,0.0717499999999999,0.0404999999999999,0.0812499999999999,0.061,0.0677499999999999,0.0652499999999999,0.04125,0.0464999999999999,0.06175,0.0835,0.09225,0.05025,0.0817499999999999,0.1064999999999999,0.04575,0.0314999999999999,0.05725,0.04875,0.03525,0.0615,0.0262499999999999,0.0267499999999999,0.0157499999999999,0.05075,0.03775,0.09675,0.05525,0.04325,0.03475,0.09175,0.0374999999999999,0.0197499999999999,0.0354999999999999,0.03025
"Other Sister, The (1999)",0.91,0.8320000000000001,0.97275,0.97275,0.97275,0.97275,0.742,0.717,0.7562500000000001,0.63925,0.735,0.63975,0.6335,0.55775,0.66225,0.717,0.5285,0.4014999999999999,0.46875,0.3139999999999999,0.57625,0.59425,0.66225,0.266,0.66225,0.35275,0.1805,0.345,0.42225,0.38975,0.3129999999999999,0.3582499999999999,0.37,0.2455,0.418,0.2955,0.4845,0.3854999999999999,0.4539999999999999,0.1564999999999999,0.3095,0.294,0.20825,0.54825,0.3542499999999999,0.1699999999999999,0.258,0.15775,0.4305,0.2279999999999999,0.3135,0.16375,0.256,0.138,0.25725,0.148,0.2155,0.184,0.195,0.23975,0.1049999999999999,0.25175,0.1865,0.08675,0.21825,0.1257499999999999,0.09075,0.071,0.21975,0.0782499999999999,0.1225,0.187,0.0979999999999999,0.1609999999999999,0.2274999999999999,0.14825,0.1322499999999999,0.1004999999999999,0.1272499999999999,0.29725,0.1385,0.11925,0.0755,0.1104999999999999,0.10475,0.03875,0.0584999999999999,0.10425,0.18725,0.149,0.0797499999999999,0.1275,0.069,0.0474999999999999,0.1312499999999999,0.04925,0.0692499999999999,0.43225,0.12325,0.0727499999999999,0.04825,0.0847499999999999,0.0675,0.1029999999999999,0.0429999999999999,0.10025,0.05525,0.087,0.11275,0.04625,0.15,0.04675,0.066,0.073,0.0857499999999999,0.0745,0.0645,0.0652499999999999,0.0564999999999999,0.09,0.05225,0.066,0.04975,0.023,0.1175,0.0414999999999999,0.04425,0.03375,0.0504999999999999,0.0424999999999999,0.0399999999999999,0.0227499999999999,0.1659999999999999,0.08825,0.0605,0.0675,0.03375,0.03125,0.04125,0.0369999999999999,0.0187499999999999,0.03,0.0364999999999999,0.0292499999999999,0.025,0.03325,0.029,0.0429999999999999,0.03175
"Deep End of the Ocean, The (1999)",0.58425,0.53175,0.855,0.53175,0.45675,0.42925,0.63575,0.4345,0.5775,0.3672499999999999,0.7745,0.61925,0.296,0.3705,0.2825,0.195,0.5095,0.36175,0.2825,0.81775,0.2825,0.79325,0.263,0.48375,0.18175,0.3625,0.1377499999999999,0.32625,0.2115,0.4024999999999999,0.278,0.3225,0.131,0.297,0.32725,0.2935,0.288,0.215,0.1932499999999999,0.1684999999999999,0.20825,0.33925,0.17425,0.14575,0.236,0.0959999999999999,0.25875,0.211,0.361,0.1997499999999999,0.23825,0.079,0.61075,0.128,0.1395,0.0727499999999999,0.1335,0.1465,0.146,0.194,0.17025,0.13,0.0857499999999999,0.14625,0.0737499999999999,0.125,0.0745,0.0979999999999999,0.18075,0.074,0.1019999999999999,0.1215,0.153,0.21775,0.2594999999999999,0.1119999999999999,0.1735,0.05975,0.0979999999999999,0.184,0.1629999999999999,0.069,0.05925,0.08875,0.303,0.0265,0.062,0.0349999999999999,0.066,0.0842499999999999,0.0857499999999999,0.08825,0.1134999999999999,0.0792499999999999,0.1039999999999999,0.123,0.072,0.08675,0.133,0.0969999999999999,0.05825,0.1099999999999999,0.0845,0.0504999999999999,0.064,0.0695,0.11775,0.06175,0.09325,0.04225,0.0994999999999999,0.0454999999999999,0.0305,0.09975,0.0935,0.0635,0.05425,0.061,0.0554999999999999,0.147,0.0695,0.0969999999999999,0.05075,0.04425,0.15325,0.0637499999999999,0.0514999999999999,0.05275,0.1372499999999999,0.0314999999999999,0.7797499999999999,0.0272499999999999,0.0857499999999999,0.0509999999999999,0.066,0.03825,0.04125,0.0205,0.03525,0.0292499999999999,0.0479999999999999,0.03475,0.04275,0.0262499999999999,0.03475,0.04325,0.0235,0.0404999999999999,0.0162499999999999
Native Son (1986),0.7982499999999999,0.4765,0.6555,0.6555,0.6555,0.25225,0.7275,0.6555,0.4459999999999999,0.363,0.565,0.48375,0.414,0.16275,0.3512499999999999,0.24325,0.626,0.27025,0.5765,0.7565,0.3512499999999999,0.5765,0.17825,0.30625,0.32625,0.258,0.3904999999999999,0.3615,0.22675,0.24775,0.2234999999999999,0.31925,0.0865,0.24025,0.29625,0.371,0.38125,0.2435,0.599,0.18475,0.0852499999999999,0.2925,0.1865,0.1485,0.37675,0.4177499999999999,0.12225,0.1735,0.0615,0.1377499999999999,0.24925,0.2887499999999999,0.3495,0.3047499999999999,0.2314999999999999,0.50225,0.0655,0.09,0.1282499999999999,0.0767499999999999,0.08625,0.1574999999999999,0.1654999999999999,0.249,0.0989999999999999,0.1912499999999999,0.0117499999999999,0.06075,0.213,0.0805,0.1124999999999999,0.0959999999999999,0.21325,0.087,0.139,0.1972499999999999,0.1594999999999999,0.3605,0.63075,0.1109999999999999,0.1485,0.09575,0.08775,0.0185,0.1895,0.0192499999999999,0.0364999999999999,0.04425,0.20675,0.0657499999999999,0.0989999999999999,0.1644999999999999,0.0825,0.029,0.0627499999999999,0.67325,0.17775,0.1129999999999999,0.06175,0.185,0.0155,0.177,0.082,0.0657499999999999,0.0514999999999999,0.15375,0.0404999999999999,0.1405,0.1089999999999999,0.09075,0.1435,0.0735,0.0287499999999999,0.10075,0.15425,0.0182499999999999,0.18225,0.0682499999999999,0.05475,0.0655,0.0767499999999999,0.0534999999999999,0.2724999999999999,0.0469999999999999,0.0257499999999999,0.05075,0.0434999999999999,0.04275,0.09125,0.0245,0.05275,0.1395,0.0772499999999999,0.0504999999999999,0.04525,0.0394999999999999,0.0434999999999999,0.0389999999999999,0.04025,0.023,0.0197499999999999,0.0292499999999999,0.0732499999999999,0.022,0.04675,0.04325,0.05125,0.03225,0.0152499999999999
Brokedown Palace (1999),0.683,0.54325,0.65775,0.6445,0.64125,0.8712500000000001,0.658,0.65775,0.54975,0.692,0.2837499999999999,0.52175,0.2664999999999999,0.22575,0.2664999999999999,0.23125,0.52825,0.3692499999999999,0.40375,0.27075,0.38825,0.1335,0.6835,0.405,0.37775,0.4175,0.1997499999999999,0.29,0.17825,0.2825,0.2485,0.3462499999999999,0.0767499999999999,0.372,0.2324999999999999,0.2145,0.28725,0.24325,0.7285,0.15775,0.09125,0.37275,0.12275,0.3592499999999999,0.22075,0.17625,0.1835,0.2165,0.1205,0.17425,0.16525,0.15,0.0757499999999999,0.1019999999999999,0.274,0.3475,0.09625,0.1579999999999999,0.1694999999999999,0.0665,0.23925,0.1377499999999999,0.0935,0.0672499999999999,0.1455,0.15125,0.134,0.1034999999999999,0.1927499999999999,0.0949999999999999,0.1385,0.11725,0.152,0.09675,0.266,0.27125,0.1064999999999999,0.15,0.1375,0.151,0.1327499999999999,0.09275,0.08925,0.0959999999999999,0.23925,0.04425,0.1455,0.063,0.587,0.0875,0.90275,0.078,0.05575,0.05175,0.05625,0.5255,0.123,0.05175,0.0979999999999999,0.1357499999999999,0.16625,0.0915,0.0727499999999999,0.0652499999999999,0.0595,0.0672499999999999,0.191,0.0494999999999999,0.09375,0.05325,0.11775,0.05125,0.0419999999999999,0.0905,0.087,0.1815,0.0662499999999999,0.0595,0.1149999999999999,0.1342499999999999,0.1624999999999999,0.0474999999999999,0.04625,0.0857499999999999,0.0969999999999999,0.09125,0.05275,0.03925,0.1139999999999999,0.04725,0.145,0.1327499999999999,0.03775,0.05875,0.0855,0.03675,0.0272499999999999,0.0705,0.0217499999999999,0.0265,0.0429999999999999,0.0247499999999999,0.068,0.0429999999999999,0.0404999999999999,0.0389999999999999,0.0237499999999999,0.03675,0.04725
A Dog of Flanders (1999),0.695,0.738,0.2694999999999999,0.491,0.4952499999999999,0.3155,0.7762500000000001,0.39025,0.4559999999999999,0.63175,0.71975,0.51125,0.3904999999999999,0.56,0.4952499999999999,0.43125,0.631,0.8042499999999999,0.39025,0.27975,0.189,0.2115,0.4952499999999999,0.2947499999999999,0.4952499999999999,0.697,0.69825,0.3774999999999999,0.1967499999999999,0.2887499999999999,0.35175,0.3595,0.3065,0.3117499999999999,0.21175,0.2514999999999999,0.40925,0.369,0.0925,0.484,0.10025,0.90175,0.21675,0.1225,0.32075,0.12475,0.2264999999999999,0.43425,0.0827499999999999,0.16875,0.16225,0.15125,0.38525,0.25125,0.12375,0.1425,0.2234999999999999,0.0559999999999999,0.1649999999999999,0.1654999999999999,0.292,0.1395,0.25525,0.23675,0.10175,0.1129999999999999,0.067,0.0979999999999999,0.21075,0.10225,0.1109999999999999,0.18375,0.148,0.05425,0.10375,0.1362499999999999,0.155,0.0464999999999999,0.10775,0.1835,0.1937499999999999,0.0267499999999999,0.0725,0.04575,0.09725,0.10825,0.092,0.05325,0.2425,0.0534999999999999,0.09775,0.04875,0.0802499999999999,0.353,0.1215,0.16875,0.0339999999999999,0.2075,0.1365,0.0787499999999999,0.066,0.21525,0.0745,0.0534999999999999,0.18225,0.20925,0.28075,0.1049999999999999,0.0705,0.21275,0.0539999999999999,0.09225,0.0444999999999999,0.0875,0.11275,0.03675,0.0652499999999999,0.0474999999999999,0.1365,0.0494999999999999,0.18375,0.05975,0.0637499999999999,0.0632499999999999,0.1024999999999999,0.1755,0.08825,0.05425,0.066,0.0459999999999999,0.1564999999999999,0.0275,0.0569999999999999,0.03525,0.10475,0.04825,0.0939999999999999,0.0285,0.0827499999999999,0.0245,0.0579999999999999,0.0329999999999999,0.06225,0.09725,0.03725,0.0469999999999999,0.066,0.09,0.068
"Story of Us, The (1999)",0.87225,0.4609999999999999,0.6795,0.62275,0.46775,0.46775,0.6915,0.62275,0.565,0.72875,0.38,0.311,0.95475,0.38,0.286,0.62275,0.627,0.76475,0.294,0.2684999999999999,0.351,0.309,0.383,0.4649999999999999,0.1387499999999999,0.388,0.2395,0.51075,0.29125,0.2985,0.3185,0.2875,0.17975,0.3705,0.307,0.2995,0.437,0.21875,0.386,0.21725,0.2125,0.1952499999999999,0.18275,0.28625,0.261,0.09525,0.2329999999999999,0.201,0.1714999999999999,0.269,0.4014999999999999,0.11625,0.1327499999999999,0.0765,0.16125,0.0925,0.2,0.177,0.1895,0.97475,0.19,0.12,0.1024999999999999,0.1935,0.05525,0.15375,0.127,0.0822499999999999,0.366,0.1347499999999999,0.25675,0.2194999999999999,0.10375,0.0579999999999999,0.16125,0.23525,0.11575,0.0915,0.1397499999999999,0.16275,0.2095,0.2204999999999999,0.0842499999999999,0.06125,0.269,0.1892499999999999,0.11125,0.0687499999999999,0.10725,0.10025,0.08925,0.08675,0.0737499999999999,0.0722499999999999,0.1004999999999999,0.06025,0.08875,0.10425,0.16375,0.1009999999999999,0.1609999999999999,0.124,0.0857499999999999,0.0695,0.0574999999999999,0.12025,0.5695,0.09175,0.09925,0.04825,0.1164999999999999,0.0675,0.0885,0.0484999999999999,0.10125,0.025,0.0584999999999999,0.067,0.068,0.0489999999999999,0.0787499999999999,0.0667499999999999,0.05975,0.0314999999999999,0.14375,0.0504999999999999,0.05775,0.04475,0.0439999999999999,0.0827499999999999,0.04375,0.1205,0.0822499999999999,0.1302499999999999,0.0697499999999999,0.0349999999999999,0.0865,0.0275,0.0329999999999999,0.03525,0.0605,0.0252499999999999,0.0277499999999999,0.0364999999999999,0.0394999999999999,0.0625,0.0394999999999999,0.0419999999999999,0.05275
Joe the King (1999),0.58025,0.74875,0.53075,0.59625,0.726,0.71925,0.7025,0.6935,0.429,0.6065,0.598,0.51175,0.726,0.86175,0.8512500000000001,0.7502500000000001,0.27675,0.40125,0.726,0.309,0.688,0.726,0.14975,0.3185,0.14975,0.33775,0.1629999999999999,0.3685,0.23625,0.2045,0.184,0.3442499999999999,0.148,0.33575,0.16425,0.258,0.16425,0.20475,0.15925,0.598,0.05875,0.3542499999999999,0.28025,0.505,0.25625,0.3265,0.2674999999999999,0.1604999999999999,0.1405,0.18525,0.2175,0.1855,0.2455,0.0949999999999999,0.2754999999999999,0.0797499999999999,0.1435,0.1064999999999999,0.23675,0.0979999999999999,0.129,0.15425,0.20475,0.09025,0.11475,0.0672499999999999,0.0384999999999999,0.0655,0.2324999999999999,0.10025,0.18025,0.1332499999999999,0.2334999999999999,0.1295,0.0712499999999999,0.12,0.132,0.0469999999999999,0.153,0.1024999999999999,0.14925,0.1535,0.12375,0.0574999999999999,0.138,0.091,0.1725,0.074,0.36775,0.08675,0.1669999999999999,0.06,0.09775,0.0277499999999999,0.0655,0.05225,0.0635,0.0257499999999999,0.10975,0.1104999999999999,0.0257499999999999,0.0697499999999999,0.0885,0.0615,0.061,0.05125,0.0665,0.1639999999999999,0.1225,0.0697499999999999,0.09425,0.09125,0.0232499999999999,0.11625,0.0984999999999999,0.0429999999999999,0.44875,0.1877499999999999,0.11975,0.04975,0.1337499999999999,0.1019999999999999,0.0735,0.0242499999999999,0.0132499999999999,0.04775,0.1034999999999999,0.04425,0.0499999999999999,0.0185,0.0827499999999999,0.0305,0.05225,0.02975,0.0524999999999999,0.1875,0.1134999999999999,0.082,0.0655,0.0469999999999999,0.02,0.0469999999999999,0.0672499999999999,0.0647499999999999,0.0282499999999999,0.06025,0.03275,0.0805,0.10725
Music of the Heart (1999),0.68575,0.96025,0.7922499999999999,0.8514999999999999,0.7922499999999999,0.7922499999999999,0.6055,0.60475,0.55775,0.71275,0.639,0.476,0.3,0.68,0.74975,0.60325,0.53525,0.47975,0.28725,0.41025,0.28725,0.12375,0.74975,0.44625,0.74975,0.34125,0.14375,0.2895,0.35275,0.3,0.37,0.36475,0.1967499999999999,0.2955,0.3715,0.245,0.27625,0.4235,0.24825,0.5235,0.1845,0.192,0.497,0.3325,0.32575,0.1402499999999999,0.149,0.254,0.3692499999999999,0.186,0.21275,0.1385,0.179,0.16025,0.4295,0.26775,0.2865,0.28525,0.14875,0.4034999999999999,0.074,0.11475,0.1982499999999999,0.0857499999999999,0.92725,0.0717499999999999,0.1495,0.1054999999999999,0.10675,0.0944999999999999,0.071,0.1377499999999999,0.179,0.2045,0.249,0.0842499999999999,0.071,0.21425,0.1355,0.236,0.124,0.52,0.1317499999999999,0.0434999999999999,0.09025,0.0727499999999999,0.197,0.22975,0.1917499999999999,0.081,0.10075,0.0807499999999999,0.52925,0.0747499999999999,0.28225,0.0775,0.3914999999999999,0.1589999999999999,0.10775,0.1342499999999999,0.17025,0.1634999999999999,0.0732499999999999,0.0314999999999999,0.0569999999999999,0.08675,0.066,0.0757499999999999,0.0837499999999999,0.12,0.144,0.09075,0.078,0.06125,0.0817499999999999,0.04075,0.0989999999999999,0.0544999999999999,0.05975,0.0725,0.0935,0.126,0.0529999999999999,0.0865,0.06,0.10325,0.0647499999999999,0.0247499999999999,0.0499999999999999,0.0775,0.023,0.061,0.0549999999999999,0.173,0.04875,0.0257499999999999,0.0235,0.0384999999999999,0.027,0.0287499999999999,0.0344999999999999,0.03375,0.04125,0.0175,0.0419999999999999,0.0324999999999999,0.0707499999999999,0.04825,0.03025
Anywhere But Here (1999),0.7525,0.5175,0.604,0.5845,0.5835,0.601,0.66525,0.5845,0.4772499999999999,0.5525,0.64675,0.60125,0.82125,0.2867499999999999,0.3219999999999999,0.5845,0.4367499999999999,0.42225,0.3512499999999999,0.348,0.37925,0.8600000000000001,0.38925,0.2975,0.26875,0.36275,0.3249999999999999,0.32025,0.345,0.3425,0.2995,0.33125,0.24025,0.345,0.242,0.238,0.23575,0.1735,0.66725,0.152,0.27625,0.3705,0.1942499999999999,0.25875,0.2435,0.4509999999999999,0.29425,0.26125,0.55225,0.23275,0.282,0.1129999999999999,0.4085,0.1205,0.25425,0.1355,0.1059999999999999,0.065,0.2105,0.369,0.573,0.2204999999999999,0.273,0.05825,0.0797499999999999,0.27,0.12175,0.1327499999999999,0.21375,0.14475,0.27275,0.14875,0.08825,0.15325,0.0949999999999999,0.2604999999999999,0.1302499999999999,0.0979999999999999,0.11875,0.15475,0.1644999999999999,0.0469999999999999,0.078,0.4157499999999999,0.1049999999999999,0.086,0.0655,0.04625,0.08825,0.124,0.0697499999999999,0.09525,0.0715,0.0484999999999999,0.063,0.04575,0.09325,0.086,0.15,0.0762499999999999,0.05275,0.16725,0.131,0.1154999999999999,0.04875,0.09525,0.0595,0.1004999999999999,0.0837499999999999,0.05275,0.152,0.04075,0.023,0.083,0.0949999999999999,0.0534999999999999,0.0712499999999999,0.05075,0.1342499999999999,0.0949999999999999,0.0637499999999999,0.0504999999999999,0.06075,0.0712499999999999,0.0727499999999999,0.0454999999999999,0.05125,0.1835,0.17425,0.0787499999999999,0.04825,0.0252499999999999,0.0504999999999999,0.0832499999999999,0.1019999999999999,0.0305,0.0484999999999999,0.14975,0.0329999999999999,0.0434999999999999,0.0484999999999999,0.03175,0.04525,0.1094999999999999,0.04075,0.023,0.0265,0.04375,0.0615
