movieId,original,mentor,good,runaway,predictable,weird,betrayal,catastrophe,vengeance,culture clash,melancholic,greed,drama,chase,dialogue,life philosophy,fantasy world,adaptation,fight scenes,pornography,independent film,first contact,not funny,weapons,life & death,very funny,teen movie,light,death,family,fun movie,quirky,transformation,dysfunctional family,drinking,unlikely friendships,writers,nudity (full frontal - brief),creativity,childhood,women,classic car,pulp,sexy,absurd,surveillance,sacrifice,computer animation,prejudice,queer,hospital,multiple storylines,irish accent,stereotypes,internet,islam,underrated,alter ego,small town,doctors,new jersey,farce,california,road movie,mad scientist,memory,period piece,survival,notable nudity,british,indians,camp,too long,bollywood,film noir,hip hop,hotel,alternate history,dreams,divorce,stand-up comedy,nudity (rear),addiction,blindness,prison,interracial romance,wartime,simple,good music,island,brothers,kidnapping,immortality,atheism,adoption,wilderness,texas,80s,finnish,cancer,awesome soundtrack,god,remake,nudity (topless - brief),censorship,race,new york city,stoner movie,1930s,no plot,workplace,lawyer,tokyo,russian,made for tv,australia,foul language,directorial debut,shopping,ghosts/afterlife,ensemble cast,single father,unlikeable characters,reality tv,robert downey jr,radio,kick-butt women,homeless,fashion,los angeles,san francisco,desert,too short,hunting,goth,father daughter relationship,graphic novel,trilogy,documentary,wine,prostitution,snakes,time,oil,buddy movie,potential oscar nom,best of 2005,french,rebellion
American Strays (1996),0.648,0.4044999999999999,0.42725,0.39275,0.62675,0.399,0.67575,0.48175,0.67575,0.46175,0.4295,0.44325,0.29025,0.4067499999999999,0.58325,0.206,0.39525,0.24025,0.3712499999999999,0.27325,0.676,0.372,0.3305,0.3672499999999999,0.2704999999999999,0.236,0.3085,0.246,0.2935,0.21875,0.2355,0.8454999999999999,0.1855,0.518,0.35475,0.26625,0.216,0.31425,0.519,0.14775,0.08625,0.6735,0.33925,0.1795,0.3695,0.06175,0.10125,0.14775,0.2385,0.16825,0.09275,0.47875,0.1935,0.26375,0.1312499999999999,0.09275,0.12025,0.1089999999999999,0.1932499999999999,0.10625,0.29125,0.23175,0.25475,0.7635000000000001,0.10575,0.0605,0.06,0.1669999999999999,0.1387499999999999,0.09975,0.12075,0.44525,0.22925,0.0152499999999999,0.1104999999999999,0.10475,0.1355,0.189,0.0449999999999999,0.0875,0.1535,0.08825,0.05125,0.0459999999999999,0.1059999999999999,0.0459999999999999,0.11725,0.1935,0.0657499999999999,0.0842499999999999,0.2239999999999999,0.155,0.071,0.03775,0.0667499999999999,0.15975,0.086,0.25175,0.0984999999999999,0.03875,0.14925,0.0787499999999999,0.04825,0.0657499999999999,0.11825,0.0717499999999999,0.05075,0.2895,0.0595,0.20675,0.1019999999999999,0.0454999999999999,0.0635,0.1084999999999999,0.0359999999999999,0.616,0.05825,0.0574999999999999,0.0384999999999999,0.078,0.1159999999999999,0.0625,0.186,0.178,0.10475,0.06,0.09175,0.024,0.0539999999999999,0.1569999999999999,0.063,0.96625,0.2012499999999999,0.10825,0.031,0.0994999999999999,0.0197499999999999,0.09225,0.0112499999999999,0.09425,0.03875,0.0825,0.0165,0.078,0.11275,0.01,0.0379999999999999,0.0329999999999999,0.0334999999999999
Children of the Corn IV: The Gathering (1996),0.728,0.48675,0.3215,0.42625,0.638,0.376,0.59075,0.397,0.59075,0.2945,0.3399999999999999,0.2165,0.2945,0.3824999999999999,0.29925,0.38975,0.26425,0.3135,0.3097499999999999,0.27075,0.284,0.239,0.37475,0.638,0.21325,0.2309999999999999,0.62,0.1465,0.63675,0.6855,0.20425,0.26,0.196,0.18125,0.09875,0.1362499999999999,0.25875,0.24725,0.1614999999999999,0.6855,0.1149999999999999,0.23475,0.216,0.09875,0.16275,0.0812499999999999,0.2915,0.217,0.0712499999999999,0.1505,0.33175,0.1337499999999999,0.09525,0.1272499999999999,0.1175,0.0732499999999999,0.10375,0.153,0.48175,0.1569999999999999,0.127,0.1397499999999999,0.0847499999999999,0.1897499999999999,0.16225,0.12275,0.0635,0.0802499999999999,0.08675,0.0672499999999999,0.10825,0.1119999999999999,0.20675,0.04425,0.1089999999999999,0.1337499999999999,0.0835,0.09475,0.46775,0.0885,0.1755,0.09175,0.05875,0.04425,0.0702499999999999,0.05075,0.0464999999999999,0.04625,0.05025,0.41425,0.05125,0.0647499999999999,0.188,0.0519999999999999,0.11875,0.0459999999999999,0.0845,0.05125,0.0399999999999999,0.0282499999999999,0.0414999999999999,0.0802499999999999,0.0832499999999999,0.086,0.0752499999999999,0.063,0.05075,0.05825,0.04075,0.0469999999999999,0.0702499999999999,0.0359999999999999,0.061,0.03925,0.0999999999999999,0.04025,0.04625,0.05675,0.0569999999999999,0.065,0.0529999999999999,0.03925,0.04575,0.0454999999999999,0.0245,0.04325,0.0697499999999999,0.0195,0.0237499999999999,0.0172499999999999,0.0295,0.0334999999999999,0.0484999999999999,0.03525,0.05125,0.026,0.0785,0.03525,0.02,0.028,0.0384999999999999,0.0364999999999999,0.02975,0.03175,0.0282499999999999,0.0305,0.0275,0.0262499999999999,0.0235
Johnny 100 Pesos (Johnny cien pesos) (1993),0.59,0.62425,0.737,0.3495,0.3199999999999999,0.3037499999999999,0.62425,0.737,0.67375,0.35875,0.6355,0.35875,0.45625,0.4237499999999999,0.29225,0.8712500000000001,0.1897499999999999,0.17175,0.4237499999999999,0.37575,0.40075,0.3199999999999999,0.33575,0.4237499999999999,0.22075,0.24525,0.32325,0.296,0.33825,0.15175,0.39025,0.28075,0.181,0.27125,0.296,0.25575,0.2309999999999999,0.26925,0.2907499999999999,0.11225,0.208,0.1225,0.2314999999999999,0.0842499999999999,0.1885,0.11325,0.33775,0.19,0.37625,0.17925,0.2875,0.1154999999999999,0.4485,0.10125,0.17125,0.29525,0.10825,0.3095,0.0682499999999999,0.11425,0.1455,0.09875,0.15675,0.0835,0.12125,0.1875,0.11025,0.0842499999999999,0.25025,0.15125,0.14675,0.1069999999999999,0.12,0.61875,0.11775,0.2155,0.0635,0.10525,0.0825,0.072,0.0499999999999999,0.18125,0.11475,0.17975,0.08,0.073,0.1297499999999999,0.1114999999999999,0.0812499999999999,0.05425,0.2644999999999999,0.3455,0.08725,0.0642499999999999,0.264,0.0549999999999999,0.05425,0.06125,0.0132499999999999,0.18125,0.0637499999999999,0.15825,0.0252499999999999,0.16225,0.10675,0.0782499999999999,0.0424999999999999,0.0989999999999999,0.0742499999999999,0.05025,0.0499999999999999,0.0142499999999999,0.09425,0.024,0.09325,0.2194999999999999,0.0364999999999999,0.0419999999999999,0.0257499999999999,0.2324999999999999,0.04025,0.291,0.0419999999999999,0.1942499999999999,0.031,0.06025,0.04175,0.05025,0.0205,0.03275,0.1365,0.063,0.0205,0.04475,0.085,0.23475,0.17075,0.02,0.03575,0.10375,0.059,0.0349999999999999,0.0364999999999999,0.0147499999999999,0.0275,0.11525,0.2209999999999999,0.02,0.0464999999999999
Get Over It (1996),0.638,0.3964999999999999,0.46425,0.30425,0.24975,0.273,0.1977499999999999,0.4405,0.3037499999999999,0.46425,0.3027499999999999,0.26575,0.2485,0.22525,0.3015,0.32725,0.4425,0.272,0.20375,0.3355,0.27775,0.2279999999999999,0.301,0.1987499999999999,0.1312499999999999,0.202,0.2294999999999999,0.1525,0.3682499999999999,0.1352499999999999,0.177,0.3005,0.1945,0.25925,0.22075,0.1659999999999999,0.1589999999999999,0.16275,0.3794999999999999,0.11825,0.1525,0.0787499999999999,0.1825,0.10025,0.1584999999999999,0.0735,0.093,0.16925,0.0979999999999999,0.15075,0.15875,0.17125,0.361,0.05475,0.0745,0.0682499999999999,0.0994999999999999,0.11275,0.0647499999999999,0.0519999999999999,0.1905,0.22275,0.2115,0.144,0.0767499999999999,0.0667499999999999,0.2125,0.0732499999999999,0.0865,0.21675,0.1034999999999999,0.11675,0.141,0.10075,0.1425,0.16775,0.14525,0.0989999999999999,0.0797499999999999,0.2015,0.178,0.0615,0.1099999999999999,0.1317499999999999,0.0747499999999999,0.0777499999999999,0.155,0.12375,0.10975,0.0645,0.05375,0.21725,0.0529999999999999,0.1079999999999999,0.1952499999999999,0.0474999999999999,0.04325,0.0632499999999999,0.0732499999999999,0.0974999999999999,0.0722499999999999,0.0207499999999999,0.026,0.04425,0.0329999999999999,0.0272499999999999,0.1325,0.0715,0.1377499999999999,0.021,0.0579999999999999,0.03925,0.10775,0.0642499999999999,0.0747499999999999,0.1395,0.0257499999999999,0.0692499999999999,0.0339999999999999,0.06075,0.05775,0.0504999999999999,0.0257499999999999,0.0187499999999999,0.0419999999999999,0.079,0.0499999999999999,0.05075,0.10875,0.0349999999999999,0.04925,0.1425,0.0172499999999999,0.0374999999999999,0.03225,0.05975,0.0077499999999999,0.085,0.03075,0.4782499999999999,0.071,0.0157499999999999,0.0212499999999999,0.1679999999999999,0.0324999999999999,0.0247499999999999,0.04525,0.0747499999999999,0.0262499999999999
Bad Moon (1996),0.64675,0.3732499999999999,0.2955,0.384,0.6705,0.254,0.24325,0.4337499999999999,0.3315,0.2664999999999999,0.21975,0.20375,0.24325,0.74775,0.2534999999999999,0.3455,0.3047499999999999,0.55925,0.40125,0.14725,0.17975,0.4385,0.3309999999999999,0.4385,0.129,0.21375,0.206,0.2817499999999999,0.301,0.2269999999999999,0.1714999999999999,0.2095,0.3894999999999999,0.2825,0.1164999999999999,0.152,0.267,0.24375,0.12175,0.354,0.14975,0.155,0.17725,0.0989999999999999,0.1689999999999999,0.04425,0.14325,0.354,0.12175,0.133,0.28125,0.1377499999999999,0.218,0.2027499999999999,0.11375,0.0544999999999999,0.14175,0.14525,0.16425,0.238,0.1225,0.0974999999999999,0.2135,0.16125,0.4305,0.0695,0.05075,0.204,0.1044999999999999,0.1392499999999999,0.0747499999999999,0.2817499999999999,0.2125,0.0222499999999999,0.0865,0.0944999999999999,0.0637499999999999,0.09325,0.11725,0.062,0.2175,0.0409999999999999,0.0514999999999999,0.1019999999999999,0.0994999999999999,0.09525,0.20775,0.0652499999999999,0.0389999999999999,0.2495,0.0655,0.03225,0.093,0.05525,0.1119999999999999,0.3442499999999999,0.0682499999999999,0.0827499999999999,0.0399999999999999,0.06075,0.05975,0.14825,0.0767499999999999,0.0662499999999999,0.03975,0.04825,0.03575,0.0665,0.0539999999999999,0.04575,0.0687499999999999,0.23975,0.03475,0.09175,0.0782499999999999,0.0394999999999999,0.03025,0.06025,0.0579999999999999,0.05125,0.0339999999999999,0.04675,0.067,0.078,0.0434999999999999,0.0717499999999999,0.059,0.05625,0.0235,0.03375,0.05875,0.03475,0.04475,0.2055,0.0712499999999999,0.0262499999999999,0.10375,0.0177499999999999,0.0125,0.02975,0.0404999999999999,0.11675,0.011,0.03025,0.018,0.0285,0.0172499999999999,0.0267499999999999,0.0115
Mad Dog Time (1996),0.7095,0.3117499999999999,0.295,0.1805,0.45925,0.382,0.641,0.401,0.41825,0.2319999999999999,0.54,0.1905,0.1915,0.1952499999999999,0.55,0.681,0.3319999999999999,0.2664999999999999,0.31925,0.1932499999999999,0.48675,0.23175,0.275,0.204,0.5145,0.496,0.11225,0.21575,0.16325,0.0645,0.241,0.38275,0.273,0.1265,0.23775,0.1235,0.1599999999999999,0.0832499999999999,0.14225,0.0959999999999999,0.1014999999999999,0.1307499999999999,0.30725,0.22825,0.62275,0.0865,0.0777499999999999,0.1525,0.0745,0.124,0.09025,0.3095,0.18675,0.0939999999999999,0.086,0.05475,0.24475,0.1639999999999999,0.0559999999999999,0.0627499999999999,0.1865,0.2815,0.061,0.0797499999999999,0.17725,0.119,0.04075,0.1335,0.1185,0.3077499999999999,0.062,0.17725,0.05875,0.1029999999999999,0.26225,0.08975,0.185,0.12375,0.05675,0.04975,0.1149999999999999,0.14225,0.0964999999999999,0.0752499999999999,0.0584999999999999,0.04325,0.05825,0.05025,0.05825,0.0359999999999999,0.05075,0.0579999999999999,0.10375,0.0959999999999999,0.0354999999999999,0.0499999999999999,0.0292499999999999,0.0812499999999999,0.141,0.0429999999999999,0.065,0.59625,0.03175,0.1892499999999999,0.05675,0.03075,0.083,0.0449999999999999,0.23175,0.09225,0.04475,0.025,0.04925,0.0725,0.04275,0.0329999999999999,0.04625,0.073,0.1139999999999999,0.0444999999999999,0.48875,0.02,0.0742499999999999,0.0625,0.0554999999999999,0.03275,0.10025,0.0292499999999999,0.0762499999999999,0.04775,0.03875,0.0242499999999999,0.0625,0.05975,0.0574999999999999,0.023,0.029,0.0354999999999999,0.0137499999999999,0.0207499999999999,0.0252499999999999,0.0205,0.0504999999999999,0.0205,0.0217499999999999,0.0292499999999999,0.023,0.029,0.012
I'm Not Rappaport (1996),0.69675,0.58975,0.4555,0.41525,0.3125,0.4555,0.4095,0.43025,0.351,0.4555,0.4177499999999999,0.3445,0.4555,0.249,0.41125,0.831,0.3735,0.52175,0.2524999999999999,0.23525,0.7902499999999999,0.2135,0.294,0.23425,0.4325,0.374,0.1639999999999999,0.45875,0.27525,0.17725,0.2925,0.2334999999999999,0.31225,0.1639999999999999,0.31475,0.3095,0.1629999999999999,0.3389999999999999,0.2234999999999999,0.156,0.11225,0.3315,0.17225,0.1912499999999999,0.24975,0.1149999999999999,0.1897499999999999,0.259,0.3904999999999999,0.16225,0.1205,0.3329999999999999,0.1962499999999999,0.299,0.09925,0.25275,0.17525,0.351,0.1064999999999999,0.1114999999999999,0.0935,0.12,0.2005,0.082,0.129,0.279,0.23175,0.0905,0.1445,0.1347499999999999,0.06125,0.072,0.25675,0.1362499999999999,0.10225,0.028,0.295,0.14425,0.1415,0.137,0.1877499999999999,0.16825,0.3319999999999999,0.17575,0.0737499999999999,0.10475,0.6805,0.0827499999999999,0.08625,0.0655,0.05425,0.03275,0.1865,0.1084999999999999,0.04125,0.08675,0.05925,0.09875,0.03175,0.0999999999999999,0.1019999999999999,0.06075,0.0439999999999999,0.14275,0.1272499999999999,0.05825,0.22875,0.09,0.6185,0.0569999999999999,0.1925,0.3017499999999999,0.1109999999999999,0.0544999999999999,0.0969999999999999,0.031,0.05625,0.14125,0.03175,0.0757499999999999,0.0692499999999999,0.05125,0.09225,0.03275,0.1704999999999999,0.0765,0.0785,0.0807499999999999,0.0685,0.0534999999999999,0.05925,0.0334999999999999,0.0359999999999999,0.083,0.04175,0.11275,0.0579999999999999,0.0424999999999999,0.03225,0.04925,0.03475,0.0657499999999999,0.04025,0.0615,0.0827499999999999,0.2674999999999999,0.23075,0.03375,0.0349999999999999
Audrey Rose (1977),0.7602500000000001,0.4925,0.492,0.61225,0.52225,0.489,0.44125,0.45475,0.59775,0.44125,0.4489999999999999,0.4752499999999999,0.52825,0.264,0.2857499999999999,0.35775,0.3625,0.54175,0.475,0.4649999999999999,0.2264999999999999,0.34575,0.3665,0.23425,0.5635,0.23975,0.31425,0.27075,0.666,0.51275,0.205,0.21525,0.3255,0.5775,0.2264999999999999,0.175,0.27925,0.23575,0.16675,0.2175,0.2095,0.28325,0.18225,0.3385,0.2055,0.42225,0.32125,0.16425,0.28525,0.15875,0.3035,0.2724999999999999,0.201,0.185,0.1327499999999999,0.08675,0.3645,0.2694999999999999,0.125,0.361,0.248,0.16175,0.1755,0.1385,0.142,0.21125,0.1054999999999999,0.0832499999999999,0.134,0.078,0.2935,0.14425,0.1445,0.05625,0.142,0.0499999999999999,0.1235,0.1599999999999999,0.1019999999999999,0.0875,0.074,0.18,0.09375,0.1445,0.075,0.192,0.06,0.0732499999999999,0.11925,0.1175,0.0735,0.54075,0.1009999999999999,0.3555,0.188,0.0777499999999999,0.0765,0.12175,0.0334999999999999,0.1074999999999999,0.0802499999999999,0.3555,0.0777499999999999,0.34025,0.123,0.1019999999999999,0.24475,0.09525,0.0529999999999999,0.10475,0.0642499999999999,0.147,0.0935,0.0459999999999999,0.09025,0.0404999999999999,0.0464999999999999,0.08675,0.0772499999999999,0.0785,0.1815,0.2375,0.08975,0.0657499999999999,0.04475,0.04175,0.34175,0.0434999999999999,0.0434999999999999,0.04825,0.05625,0.0584999999999999,0.05075,0.0702499999999999,0.1039999999999999,0.38225,0.32425,0.0474999999999999,0.0277499999999999,0.03,0.0544999999999999,0.0519999999999999,0.0564999999999999,0.03725,0.028,0.0627499999999999,0.16175,0.03975,0.0685
Burnt Offerings (1976),0.7055,0.38025,0.2714999999999999,0.95175,0.4872499999999999,0.7025,0.4225,0.4075,0.45875,0.4225,0.481,0.3502499999999999,0.27175,0.235,0.3249999999999999,0.27525,0.33525,0.42325,0.26225,0.40175,0.1495,0.2614999999999999,0.3452499999999999,0.2614999999999999,0.145,0.20525,0.21875,0.28325,0.44275,0.485,0.17775,0.3047499999999999,0.3545,0.4569999999999999,0.10775,0.1295,0.1992499999999999,0.11125,0.155,0.17775,0.1069999999999999,0.294,0.1945,0.14625,0.151,0.155,0.38625,0.128,0.1275,0.15075,0.194,0.16525,0.10675,0.12075,0.087,0.0637499999999999,0.25525,0.1282499999999999,0.1352499999999999,0.147,0.1014999999999999,0.0865,0.1977499999999999,0.10175,0.2724999999999999,0.1154999999999999,0.09575,0.0672499999999999,0.087,0.084,0.05525,0.34325,0.2229999999999999,0.0449999999999999,0.1034999999999999,0.05975,0.1545,0.09,0.22475,0.0775,0.0727499999999999,0.08975,0.0832499999999999,0.1139999999999999,0.0662499999999999,0.067,0.14625,0.122,0.0687499999999999,0.11525,0.0837499999999999,0.05175,0.0605,0.0827499999999999,0.1579999999999999,0.09825,0.14775,0.1129999999999999,0.0394999999999999,0.05875,0.0765,0.0827499999999999,0.0504999999999999,0.20725,0.0767499999999999,0.0464999999999999,0.04425,0.084,0.04825,0.0354999999999999,0.04925,0.0319999999999999,0.1185,0.0454999999999999,0.12325,0.07,0.0424999999999999,0.08675,0.05775,0.18675,0.0444999999999999,0.04725,0.1034999999999999,0.1144999999999999,0.0469999999999999,0.05025,0.0474999999999999,0.0449999999999999,0.0722499999999999,0.04825,0.1034999999999999,0.0177499999999999,0.0252499999999999,0.0424999999999999,0.1922499999999999,0.0404999999999999,0.02,0.0792499999999999,0.0242499999999999,0.0524999999999999,0.04175,0.0655,0.03375,0.03075,0.0272499999999999,0.024,0.0474999999999999,0.03925,0.0287499999999999
Albino Alligator (1996),0.76475,0.412,0.586,0.592,0.3219999999999999,0.592,0.60625,0.4227499999999999,0.68475,0.60625,0.4147499999999999,0.559,0.6995,0.53325,0.46375,0.4157499999999999,0.33575,0.3399999999999999,0.3205,0.40225,0.7845,0.2204999999999999,0.346,0.369,0.27675,0.23925,0.20525,0.24575,0.192,0.27375,0.1905,0.33375,0.216,0.3239999999999999,0.17375,0.17575,0.23575,0.2007499999999999,0.2214999999999999,0.121,0.1265,0.21925,0.205,0.1154999999999999,0.24775,0.2319999999999999,0.2997499999999999,0.2022499999999999,0.16175,0.128,0.151,0.3027499999999999,0.38275,0.1307499999999999,0.091,0.1064999999999999,0.41125,0.1385,0.1785,0.17025,0.2734999999999999,0.1074999999999999,0.15825,0.21225,0.09075,0.12225,0.0964999999999999,0.1445,0.20475,0.11225,0.14825,0.1375,0.12175,0.1887499999999999,0.10275,0.066,0.1124999999999999,0.17375,0.09675,0.0989999999999999,0.0847499999999999,0.1569999999999999,0.0855,0.10975,0.09525,0.0705,0.0637499999999999,0.151,0.0757499999999999,0.06225,0.2165,0.27525,0.05775,0.1114999999999999,0.0905,0.08,0.09,0.0777499999999999,0.0334999999999999,0.05675,0.0762499999999999,0.07,0.04275,0.181,0.06225,0.17425,0.1104999999999999,0.0865,0.0484999999999999,0.0782499999999999,0.0732499999999999,0.12175,0.0569999999999999,0.0712499999999999,0.084,0.0657499999999999,0.50175,0.8075000000000001,0.0625,0.0439999999999999,0.65275,0.04175,0.22225,0.074,0.1255,0.082,0.072,0.0379999999999999,0.017,0.0727499999999999,0.0687499999999999,0.04525,0.04175,0.0434999999999999,0.05725,0.0489999999999999,0.0344999999999999,0.0374999999999999,0.0262499999999999,0.0319999999999999,0.0434999999999999,0.027,0.0667499999999999,0.0227499999999999,0.08925,0.0687499999999999,0.04975,0.04375,0.05125
"Preacher's Wife, The (1996)",0.7425,0.56625,0.66475,0.44925,0.50175,0.2897499999999999,0.45975,0.471,0.39425,0.3482499999999999,0.23225,0.2865,0.44925,0.53175,0.369,0.30725,0.26675,0.204,0.216,0.1397499999999999,0.12325,0.30225,0.2744999999999999,0.1897499999999999,0.2405,0.4247499999999999,0.3269999999999999,0.3652499999999999,0.14475,0.58825,0.2837499999999999,0.1925,0.186,0.248,0.12325,0.44925,0.1272499999999999,0.252,0.27075,0.32425,0.1745,0.1455,0.14,0.11275,0.10875,0.1164999999999999,0.34225,0.1765,0.1225,0.122,0.22325,0.1755,0.2804999999999999,0.1154999999999999,0.119,0.1745,0.22975,0.17475,0.0735,0.1357499999999999,0.1634999999999999,0.08675,0.11725,0.151,0.064,0.0745,0.131,0.15075,0.0865,0.069,0.077,0.05475,0.0742499999999999,0.05025,0.09375,0.1352499999999999,0.12225,0.11425,0.05175,0.51925,0.069,0.1009999999999999,0.0424999999999999,0.08875,0.0805,0.128,0.0742499999999999,0.0765,0.1912499999999999,0.09425,0.0772499999999999,0.04425,0.15275,0.41325,0.08925,0.0802499999999999,0.12075,0.0414999999999999,0.0767499999999999,0.0574999999999999,0.598,0.41325,0.7805,0.0554999999999999,0.0459999999999999,0.05725,0.0905,0.0627499999999999,0.04175,0.0394999999999999,0.09625,0.0464999999999999,0.04275,0.05025,0.082,0.03225,0.079,0.05225,0.1614999999999999,0.0404999999999999,0.0637499999999999,0.18575,0.0514999999999999,0.0277499999999999,0.0755,0.0627499999999999,0.0509999999999999,0.0369999999999999,0.0429999999999999,0.0484999999999999,0.0762499999999999,0.0339999999999999,0.0305,0.03225,0.029,0.04925,0.0227499999999999,0.0319999999999999,0.0235,0.0454999999999999,0.0277499999999999,0.0272499999999999,0.0459999999999999,0.0265,0.04725,0.0255,0.024,0.03525,0.0205
"Substance of Fire, The (1996)",0.67125,0.45125,0.4217499999999999,0.3732499999999999,0.38425,0.3,0.3,0.4367499999999999,0.33525,0.3732499999999999,0.388,0.3732499999999999,0.3,0.1745,0.3389999999999999,0.29125,0.16975,0.39375,0.1144999999999999,0.128,0.76475,0.1649999999999999,0.3379999999999999,0.15775,0.305,0.235,0.09825,0.129,0.214,0.24175,0.10275,0.2145,0.1875,0.8225,0.254,0.1654999999999999,0.25625,0.1882499999999999,0.2085,0.154,0.124,0.145,0.10875,0.1009999999999999,0.10725,0.0822499999999999,0.15575,0.12275,0.3934999999999999,0.24075,0.1144999999999999,0.10775,0.37525,0.15975,0.1362499999999999,0.0494999999999999,0.3097499999999999,0.0807499999999999,0.131,0.063,0.3075,0.0984999999999999,0.067,0.0625,0.0534999999999999,0.0915,0.0944999999999999,0.0705,0.1629999999999999,0.0785,0.03375,0.10375,0.0974999999999999,0.3139999999999999,0.0835,0.0267499999999999,0.0554999999999999,0.077,0.04475,0.2135,0.04925,0.16225,0.0672499999999999,0.0429999999999999,0.065,0.09425,0.09225,0.0429999999999999,0.0657499999999999,0.03175,0.076,0.0605,0.0237499999999999,0.06,0.10925,0.0549999999999999,0.0559999999999999,0.04425,0.008,0.0625,0.0459999999999999,0.06,0.012,0.023,0.0414999999999999,0.0805,0.15725,0.04725,0.0439999999999999,0.023,0.09575,0.0685,0.0692499999999999,0.0389999999999999,0.248,0.0359999999999999,0.38125,0.08775,0.0344999999999999,0.0349999999999999,0.04875,0.3722499999999999,0.0242499999999999,0.0765,0.1335,0.0287499999999999,0.0344999999999999,0.0215,0.03025,0.019,0.0314999999999999,0.0165,0.0072499999999999,0.0137499999999999,0.0277499999999999,0.0832499999999999,0.0082499999999999,0.0354999999999999,0.1599999999999999,0.05175,0.0384999999999999,0.0314999999999999,0.0205,0.0295,0.0287499999999999,0.0172499999999999,0.0147499999999999,0.05225,0.0257499999999999
"Evening Star, The (1996)",0.7645,0.606,0.50575,0.419,0.52625,0.30925,0.419,0.4725,0.5175,0.381,0.48875,0.30925,0.419,0.4155,0.2857499999999999,0.54875,0.31975,0.41925,0.33825,0.39775,0.2995,0.31525,0.3085,0.33825,0.495,0.25225,0.28425,0.238,0.91225,0.37775,0.23425,0.1985,0.2365,0.2055,0.2995,0.419,0.26025,0.3695,0.2694999999999999,0.16025,0.2817499999999999,0.17125,0.1664999999999999,0.1555,0.1315,0.10825,0.28825,0.124,0.15625,0.1704999999999999,0.3135,0.2867499999999999,0.2415,0.1305,0.15725,0.08975,0.1927499999999999,0.188,0.1134999999999999,0.14225,0.18325,0.1395,0.1624999999999999,0.2825,0.08975,0.123,0.09925,0.1074999999999999,0.1352499999999999,0.073,0.0822499999999999,0.0782499999999999,0.27075,0.06025,0.09625,0.12125,0.15575,0.16425,0.08625,0.2835,0.0989999999999999,0.26525,0.08725,0.09675,0.32725,0.11975,0.0595,0.0832499999999999,0.0722499999999999,0.1084999999999999,0.0672499999999999,0.0559999999999999,0.36575,0.1059999999999999,0.1245,0.0832499999999999,0.1355,0.04525,0.39225,0.35175,0.0667499999999999,0.074,0.10025,0.10625,0.10725,0.05175,0.1044999999999999,0.0845,0.04325,0.1335,0.10275,0.0554999999999999,0.1169999999999999,0.0479999999999999,0.0974999999999999,0.0569999999999999,0.04725,0.0705,0.26125,0.1902499999999999,0.238,0.2877499999999999,0.0722499999999999,0.0605,0.0384999999999999,0.0429999999999999,0.0574999999999999,0.083,0.0394999999999999,0.1584999999999999,0.126,0.03475,0.0534999999999999,0.03475,0.0424999999999999,0.124,0.0122499999999999,0.04925,0.0205,0.0847499999999999,0.0509999999999999,0.03875,0.11275,0.03725,0.0605,0.0409999999999999,0.0157499999999999,0.0275,0.02975
