movieId,good,teen movie,very funny,original,predictable,family,catastrophe,melancholic,mentor,women,chase,fun movie,divorce,light,computer animation,stereotypes,dialogue,runaway,culture clash,vengeance,first contact,life philosophy,fantasy world,drama,weird,greed,sexy,adaptation,unlikely friendships,betrayal,transformation,fight scenes,shopping,dysfunctional family,farce,not funny,quirky,writers,pornography,creativity,new york city,drinking,single father,surveillance,internet,hotel,fashion,interracial romance,childhood,life & death,hospital,new jersey,absurd,sacrifice,nudity (full frontal - brief),queer,independent film,weapons,death,doctors,simple,prejudice,multiple storylines,underrated,nudity (rear),california,irish accent,alter ego,pulp,notable nudity,classic car,adoption,san francisco,period piece,remake,british,foul language,too long,small town,wine,islam,workplace,alternate history,island,unlikeable characters,memory,bollywood,lawyer,mad scientist,road movie,dreams,hip hop,camp,no plot,indians,blindness,ghosts/afterlife,survival,awesome soundtrack,father daughter relationship,80s,good music,stand-up comedy,ensemble cast,film noir,wartime,immortality,los angeles,too short,cancer,brothers,race,kick-butt women,atheism,radio,time,prison,stoner movie,addiction,reality tv,buddy movie,1930s,robert downey jr,god,tokyo,nudity (topless - brief),kidnapping,russian,homeless,french,wilderness,censorship,directorial debut,prostitution,australia,made for tv,texas,trilogy,oil,potential oscar nom,goth,finnish,best of 2005,snakes,hunting,desert,rebellion,graphic novel,documentary
Kingdom Come (2001),0.73975,0.27875,0.54,0.76075,0.72375,0.96025,0.56175,0.44975,0.549,0.3505,0.3027499999999999,0.20325,0.36875,0.3672499999999999,0.37625,0.3944999999999999,0.4165,0.44975,0.478,0.3345,0.56175,0.3695,0.3105,0.478,0.44975,0.289,0.47,0.5,0.407,0.3462499999999999,0.1505,0.5355,0.05025,0.92525,0.2644999999999999,0.2714999999999999,0.3107499999999999,0.44575,0.292,0.11475,0.0692499999999999,0.1882499999999999,0.2634999999999999,0.18225,0.1704999999999999,0.08675,0.173,0.21375,0.18125,0.28925,0.12175,0.2334999999999999,0.237,0.133,0.2905,0.184,0.1669999999999999,0.24625,0.31225,0.09425,0.0964999999999999,0.1525,0.31225,0.1815,0.14175,0.0737499999999999,0.1277499999999999,0.25175,0.26125,0.1215,0.2887499999999999,0.3339999999999999,0.0509999999999999,0.15075,0.1275,0.125,0.47075,0.188,0.1049999999999999,0.0222499999999999,0.1215,0.0845,0.1272499999999999,0.15575,0.146,0.1059999999999999,0.0564999999999999,0.0469999999999999,0.209,0.1149999999999999,0.242,0.7295,0.10975,0.1345,0.082,0.0655,0.089,0.1034999999999999,0.091,0.119,0.0842499999999999,0.135,0.1119999999999999,0.526,0.1275,0.1009999999999999,0.0737499999999999,0.0424999999999999,0.0499999999999999,0.1235,0.0514999999999999,0.14325,0.10025,0.11075,0.08825,0.0339999999999999,0.1475,0.0832499999999999,0.09725,0.1684999999999999,0.0339999999999999,0.0707499999999999,0.122,0.3229999999999999,0.06,0.135,0.0369999999999999,0.16125,0.03975,0.03675,0.0464999999999999,0.0449999999999999,0.0519999999999999,0.0374999999999999,0.04375,0.0287499999999999,0.0369999999999999,0.05575,0.0247499999999999,0.1205,0.068,0.29,0.0509999999999999,0.03525,0.0177499999999999,0.0237499999999999,0.0369999999999999,0.03175,0.03825
Legally Blonde (2001),0.88225,0.998,0.96725,0.6455,0.8685,0.91275,0.671,0.25375,0.6145,0.702,0.5065,0.8995,0.0885,0.6825,0.8867499999999999,0.8975,0.272,0.53975,0.427,0.31925,0.24275,0.2905,0.23975,0.427,0.366,0.3515,0.548,0.3209999999999999,0.7335,0.2927499999999999,0.3329999999999999,0.2224999999999999,0.45825,0.09625,0.50625,0.22725,0.2967499999999999,0.20625,0.2045,0.25275,0.0632499999999999,0.1985,0.1265,0.22925,0.1925,0.09325,0.8932500000000001,0.17725,0.2165,0.188,0.0979999999999999,0.24025,0.3675,0.16375,0.16325,0.1699999999999999,0.14625,0.1327499999999999,0.09875,0.1164999999999999,0.2007499999999999,0.27575,0.1185,0.173,0.0705,0.402,0.12,0.184,0.12375,0.0944999999999999,0.1425,0.0695,0.09625,0.11875,0.0677499999999999,0.1327499999999999,0.1257499999999999,0.09075,0.144,0.09875,0.1134999999999999,0.0812499999999999,0.0964999999999999,0.15025,0.0484999999999999,0.0825,0.2209999999999999,0.5265,0.1992499999999999,0.1382499999999999,0.1855,0.10225,0.22375,0.1375,0.132,0.0935,0.086,0.0647499999999999,0.09075,0.0905,0.0954999999999999,0.10925,0.0677499999999999,0.1014999999999999,0.0812499999999999,0.0584999999999999,0.04525,0.05375,0.089,0.04025,0.09025,0.0989999999999999,0.1129999999999999,0.0807499999999999,0.0807499999999999,0.0429999999999999,0.0667499999999999,0.1024999999999999,0.04725,0.05825,0.10025,0.06175,0.05825,0.0419999999999999,0.0632499999999999,0.0314999999999999,0.0632499999999999,0.069,0.03025,0.0292499999999999,0.061,0.05275,0.0595,0.0549999999999999,0.0745,0.0464999999999999,0.0584999999999999,0.03875,0.021,0.03075,0.04075,0.0255,0.0225,0.04725,0.0287499999999999,0.023,0.03275,0.03,0.0285
Big Business (1988),0.38,0.31275,0.89425,0.6025,0.4942499999999999,0.64575,0.4725,0.18275,0.416,0.709,0.3954999999999999,0.3742499999999999,0.29025,0.4067499999999999,0.1925,0.34025,0.30725,0.418,0.418,0.32275,0.371,0.3107499999999999,0.3355,0.418,0.32275,0.418,0.10975,0.2025,0.09675,0.19,0.3095,0.2355,0.50625,0.1912499999999999,0.7235,0.2035,0.15925,0.2534999999999999,0.148,0.237,0.857,0.1372499999999999,0.17625,0.12075,0.1099999999999999,0.538,0.2917499999999999,0.18425,0.29625,0.23925,0.53925,0.16925,0.1149999999999999,0.12425,0.15125,0.2917499999999999,0.0755,0.18025,0.0805,0.1387499999999999,0.17875,0.10025,0.1282499999999999,0.33825,0.1039999999999999,0.0474999999999999,0.09425,0.10375,0.1689999999999999,0.16375,0.1335,0.135,0.11075,0.1317499999999999,0.064,0.081,0.04575,0.1365,0.36575,0.08725,0.18175,0.0705,0.15425,0.0842499999999999,0.0217499999999999,0.1009999999999999,0.078,0.084,0.1402499999999999,0.125,0.06,0.12075,0.16975,0.1149999999999999,0.12125,0.0865,0.0627499999999999,0.0765,0.059,0.0792499999999999,0.2544999999999999,0.0762499999999999,0.1624999999999999,0.0504999999999999,0.0905,0.08725,0.05925,0.0222499999999999,0.0414999999999999,0.0379999999999999,0.0554999999999999,0.04375,0.05475,0.059,0.0595,0.18725,0.0635,0.04725,0.0499999999999999,0.022,0.03375,0.24325,0.0232499999999999,0.0285,0.11725,0.05375,0.0227499999999999,0.0449999999999999,0.28125,0.03325,0.05475,0.0349999999999999,0.0449999999999999,0.05275,0.04925,0.03475,0.0237499999999999,0.0225,0.02975,0.03475,0.03025,0.0282499999999999,0.0162499999999999,0.0369999999999999,0.0117499999999999,0.023,0.0212499999999999,0.0195,0.03225
For Keeps (1988),0.8007500000000001,0.93825,0.4335,0.6175,0.56425,0.77125,0.624,0.25675,0.6035,0.43325,0.63125,0.4277499999999999,0.4285,0.3299999999999999,0.2259999999999999,0.17875,0.291,0.244,0.20825,0.399,0.30625,0.238,0.2937499999999999,0.44725,0.1955,0.2544999999999999,0.08975,0.21675,0.25425,0.16775,0.2915,0.21325,0.1337499999999999,0.71025,0.09375,0.2877499999999999,0.1694999999999999,0.21025,0.1485,0.17375,0.0712499999999999,0.21075,0.16725,0.0742499999999999,0.17625,0.091,0.03475,0.143,0.4445,0.3712499999999999,0.1545,0.10025,0.118,0.33525,0.1704999999999999,0.1357499999999999,0.3712499999999999,0.15575,0.2905,0.1545,0.2165,0.1397499999999999,0.22525,0.15225,0.16975,0.0935,0.1255,0.11625,0.18625,0.16325,0.239,0.8305,0.121,0.09675,0.0925,0.0687499999999999,0.0414999999999999,0.154,0.291,0.04625,0.1347499999999999,0.0504999999999999,0.311,0.09575,0.03275,0.1515,0.0827499999999999,0.0282499999999999,0.0692499999999999,0.0979999999999999,0.21275,0.1275,0.0394999999999999,0.0384999999999999,0.0807499999999999,0.089,0.0695,0.14525,0.15825,0.0429999999999999,0.618,0.0762499999999999,0.1367499999999999,0.05375,0.0994999999999999,0.14125,0.0687499999999999,0.0792499999999999,0.0574999999999999,0.3007499999999999,0.0635,0.0652499999999999,0.04575,0.04625,0.0845,0.063,0.10525,0.0667499999999999,0.05225,0.03475,0.03625,0.0469999999999999,0.03275,0.0319999999999999,0.093,0.0349999999999999,0.026,0.0579999999999999,0.04975,0.04575,0.059,0.05825,0.0369999999999999,0.0464999999999999,0.0272499999999999,0.06025,0.1009999999999999,0.03025,0.0257499999999999,0.0247499999999999,0.04825,0.298,0.0175,0.021,0.06025,0.0202499999999999,0.0292499999999999,0.0232499999999999,0.0187499999999999
Look Who's Talking (1989),0.6565,0.744,0.934,0.733,0.86975,0.94025,0.51325,0.4215,0.44925,0.3169999999999999,0.469,0.71625,0.39125,0.42125,0.94025,0.4367499999999999,0.4495,0.3445,0.4215,0.5635,0.351,0.34975,0.65275,0.3027499999999999,0.4215,0.4215,0.34475,0.27125,0.183,0.39875,0.3245,0.3409999999999999,0.4157499999999999,0.16425,0.36275,0.22725,0.2229999999999999,0.18025,0.248,0.3045,0.41825,0.2,0.24825,0.14725,0.16825,0.12175,0.092,0.213,0.4962499999999999,0.18,0.434,0.1302499999999999,0.14375,0.195,0.32525,0.15225,0.15725,0.215,0.2855,0.1835,0.23975,0.12075,0.2012499999999999,0.2189999999999999,0.2219999999999999,0.20425,0.14,0.144,0.247,0.2314999999999999,0.17775,0.1877499999999999,0.1104999999999999,0.1074999999999999,0.0989999999999999,0.0692499999999999,0.11525,0.11125,0.14325,0.04125,0.1195,0.10025,0.187,0.14875,0.03175,0.1159999999999999,0.1004999999999999,0.0969999999999999,0.1104999999999999,0.088,0.0702499999999999,0.144,0.123,0.0722499999999999,0.4004999999999999,0.1312499999999999,0.2025,0.083,0.1365,0.0469999999999999,0.55675,0.1084999999999999,0.1139999999999999,0.0559999999999999,0.1159999999999999,0.0752499999999999,0.10375,0.1019999999999999,0.0765,0.0792499999999999,0.0827499999999999,0.082,0.10925,0.0825,0.11275,0.24525,0.11175,0.0797499999999999,0.0605,0.0712499999999999,0.133,0.05575,0.02975,0.0524999999999999,0.0534999999999999,0.0727499999999999,0.0637499999999999,0.0584999999999999,0.0409999999999999,0.04125,0.08625,0.05525,0.06225,0.04825,0.073,0.05475,0.08875,0.141,0.0235,0.0569999999999999,0.0635,0.0324999999999999,0.0192499999999999,0.0865,0.0359999999999999,0.084,0.0222499999999999,0.06225,0.0305
America's Sweethearts (2001),0.6505,0.7,0.731,0.6775,0.731,0.3745,0.6505,0.33425,0.45575,0.21325,0.4255,0.53475,0.523,0.3814999999999999,0.297,0.45525,0.475,0.34475,0.35775,0.372,0.473,0.3365,0.3425,0.35775,0.31825,0.33725,0.32925,0.25475,0.137,0.355,0.2584999999999999,0.4429999999999999,0.1664999999999999,0.288,0.4752499999999999,0.2022499999999999,0.49075,0.45475,0.46475,0.2229999999999999,0.0865,0.1285,0.125,0.37375,0.3465,0.39075,0.18275,0.26075,0.1305,0.1714999999999999,0.14425,0.177,0.49475,0.14925,0.187,0.1895,0.2355,0.2002499999999999,0.187,0.11825,0.121,0.1327499999999999,0.32925,0.16225,0.1014999999999999,0.471,0.24125,0.15175,0.16125,0.1614999999999999,0.1569999999999999,0.07,0.151,0.093,0.1455,0.0642499999999999,0.1252499999999999,0.11475,0.10925,0.05875,0.0825,0.065,0.1397499999999999,0.12225,0.1139999999999999,0.123,0.0994999999999999,0.09175,0.11925,0.155,0.0905,0.16575,0.1039999999999999,0.14325,0.2299999999999999,0.074,0.0642499999999999,0.065,0.0705,0.0514999999999999,0.0835,0.1129999999999999,0.1584999999999999,0.3794999999999999,0.11025,0.069,0.0627499999999999,0.4405,0.0832499999999999,0.0742499999999999,0.08775,0.0775,0.09025,0.1014999999999999,0.085,0.05075,0.0787499999999999,0.0735,0.06125,0.09,0.0737499999999999,0.10125,0.23575,0.0822499999999999,0.0529999999999999,0.1059999999999999,0.08,0.0549999999999999,0.04025,0.03325,0.0574999999999999,0.1169999999999999,0.0757499999999999,0.04725,0.03925,0.04375,0.09775,0.04225,0.0424999999999999,0.0474999999999999,0.024,0.03475,0.0384999999999999,0.04425,0.0384999999999999,0.1074999999999999,0.0255,0.0227499999999999,0.03
"Princess Diaries, The (2001)",0.7945,0.9895,0.8222499999999999,0.6035,0.67125,0.85575,0.637,0.30325,0.68975,0.51425,0.4347499999999999,0.73975,0.12175,0.3279999999999999,0.85575,0.61325,0.3425,0.63375,0.4065,0.27,0.3259999999999999,0.3017499999999999,0.67375,0.249,0.30325,0.18025,0.1865,0.947,0.8109999999999999,0.1614999999999999,0.4177499999999999,0.20375,0.2754999999999999,0.131,0.32925,0.3087499999999999,0.25975,0.1564999999999999,0.1525,0.1704999999999999,0.0822499999999999,0.11975,0.148,0.1654999999999999,0.2022499999999999,0.1327499999999999,0.41325,0.1947499999999999,0.2835,0.1382499999999999,0.0822499999999999,0.18575,0.1382499999999999,0.1704999999999999,0.149,0.11825,0.0767499999999999,0.15775,0.0747499999999999,0.0717499999999999,0.16125,0.26525,0.1084999999999999,0.1332499999999999,0.0767499999999999,0.2135,0.1395,0.14225,0.14625,0.0672499999999999,0.3715,0.187,0.806,0.10175,0.087,0.0815,0.2634999999999999,0.10125,0.1089999999999999,0.0772499999999999,0.1305,0.04375,0.0915,0.1669999999999999,0.0359999999999999,0.0645,0.14625,0.05625,0.0944999999999999,0.068,0.10875,0.1825,0.1347499999999999,0.134,0.1932499999999999,0.0627499999999999,0.03925,0.0662499999999999,0.0944999999999999,0.11475,0.1084999999999999,0.091,0.082,0.02975,0.0857499999999999,0.0544999999999999,0.06125,0.029,0.1297499999999999,0.0697499999999999,0.079,0.123,0.0767499999999999,0.0499999999999999,0.0695,0.0247499999999999,0.0584999999999999,0.0662499999999999,0.0379999999999999,0.03625,0.03475,0.0479999999999999,0.0464999999999999,0.06,0.0449999999999999,0.0177499999999999,0.0529999999999999,0.0825,0.02975,0.026,0.05175,0.0524999999999999,0.0449999999999999,0.10275,0.0635,0.0757499999999999,0.05225,0.04675,0.02975,0.0275,0.0652499999999999,0.0454999999999999,0.0212499999999999,0.03225,0.0245,0.022,0.0285,0.03125,0.0175
Two Can Play That Game (2001),0.52275,0.732,0.68225,0.63375,0.79125,0.1975,0.46675,0.54075,0.6235,0.8775,0.16875,0.52575,0.33275,0.5285,0.16525,0.3552499999999999,0.3,0.23075,0.23075,0.25375,0.27425,0.30825,0.22575,0.186,0.26975,0.2234999999999999,0.7762500000000001,0.3225,0.1589999999999999,0.23475,0.3429999999999999,0.21275,0.2254999999999999,0.144,0.1987499999999999,0.273,0.184,0.23475,0.4595,0.1392499999999999,0.05325,0.26625,0.10525,0.1039999999999999,0.1654999999999999,0.10975,0.0469999999999999,0.16275,0.14525,0.175,0.1282499999999999,0.1609999999999999,0.1679999999999999,0.0685,0.3189999999999999,0.1292499999999999,0.14925,0.136,0.1485,0.0735,0.05875,0.12,0.1495,0.0705,0.1014999999999999,0.1875,0.17625,0.10775,0.148,0.1927499999999999,0.1362499999999999,0.0875,0.134,0.0747499999999999,0.0549999999999999,0.0695,0.0305,0.1059999999999999,0.10025,0.0305,0.15925,0.1024999999999999,0.11125,0.0605,0.0847499999999999,0.077,0.061,0.081,0.144,0.06075,0.0625,0.1265,0.1555,0.0605,0.05525,0.1049999999999999,0.0539999999999999,0.0827499999999999,0.061,0.0314999999999999,0.0835,0.0712499999999999,0.1049999999999999,0.1405,0.09475,0.0735,0.05675,0.05775,0.0685,0.0494999999999999,0.17425,0.1275,0.0564999999999999,0.0329999999999999,0.075,0.0275,0.0822499999999999,0.1134999999999999,0.0905,0.1275,0.1357499999999999,0.0419999999999999,0.138,0.0434999999999999,0.0504999999999999,0.0419999999999999,0.0544999999999999,0.0439999999999999,0.0369999999999999,0.0187499999999999,0.0394999999999999,0.03425,0.0692499999999999,0.03625,0.0205,0.0645,0.0524999999999999,0.031,0.0145,0.0459999999999999,0.0389999999999999,0.11775,0.05875,0.0765,0.0137499999999999,0.0147499999999999,0.0172499999999999,0.1114999999999999,0.0207499999999999
Serendipity (2001),0.9865,0.8975,0.40425,0.63225,0.706,0.7775000000000001,0.57225,0.7385,0.5165,0.29525,0.57825,0.542,0.2614999999999999,0.56825,0.724,0.33275,0.4225,0.29225,0.37775,0.403,0.39975,0.403,0.411,0.34875,0.301,0.39875,0.1435,0.4135,0.34875,0.293,0.24975,0.2339999999999999,0.8407500000000001,0.12375,0.1009999999999999,0.3169999999999999,0.3235,0.253,0.1865,0.1932499999999999,0.75875,0.246,0.2239999999999999,0.215,0.33725,0.35,0.22325,0.20375,0.17725,0.1907499999999999,0.2334999999999999,0.22775,0.1902499999999999,0.216,0.17175,0.1215,0.16125,0.129,0.182,0.15075,0.2927499999999999,0.2274999999999999,0.1579999999999999,0.264,0.142,0.1987499999999999,0.3319999999999999,0.12075,0.16775,0.1402499999999999,0.1664999999999999,0.0787499999999999,0.4692499999999999,0.12075,0.0832499999999999,0.1709999999999999,0.1292499999999999,0.15025,0.1267499999999999,0.08725,0.0815,0.04575,0.14925,0.1255,0.05425,0.15825,0.09275,0.0807499999999999,0.0785,0.0785,0.10675,0.0732499999999999,0.0717499999999999,0.10625,0.27125,0.11975,0.0857499999999999,0.0805,0.087,0.0359999999999999,0.082,0.0787499999999999,0.079,0.03975,0.079,0.0812499999999999,0.0725,0.0627499999999999,0.11325,0.0787499999999999,0.076,0.119,0.064,0.129,0.1144999999999999,0.2015,0.0695,0.0625,0.0807499999999999,0.0464999999999999,0.086,0.04275,0.0434999999999999,0.0509999999999999,0.0494999999999999,0.0584999999999999,0.0354999999999999,0.0389999999999999,0.0837499999999999,0.03575,0.0409999999999999,0.0314999999999999,0.05675,0.04675,0.09175,0.05875,0.0765,0.0514999999999999,0.0379999999999999,0.0469999999999999,0.03875,0.0252499999999999,0.03425,0.03625,0.03975,0.06075,0.0232499999999999,0.0162499999999999,0.0202499999999999
Shallow Hal (2001),0.65125,0.694,0.93825,0.711,0.9045,0.36,0.60875,0.3615,0.4415,0.79125,0.384,0.54125,0.12025,0.51225,0.205,0.79975,0.3419999999999999,0.3349999999999999,0.303,0.3462499999999999,0.35375,0.3189999999999999,0.35675,0.38775,0.4765,0.3139999999999999,0.63675,0.27575,0.38775,0.2002499999999999,0.389,0.29725,0.14825,0.18725,0.51225,0.257,0.2269999999999999,0.22725,0.387,0.21825,0.09425,0.23675,0.11825,0.2365,0.2967499999999999,0.1699999999999999,0.2674999999999999,0.28,0.16125,0.21525,0.375,0.2022499999999999,0.28625,0.21625,0.2694999999999999,0.1445,0.15075,0.17575,0.189,0.1322499999999999,0.1925,0.2664999999999999,0.10075,0.17425,0.149,0.2007499999999999,0.5725,0.24825,0.16025,0.2885,0.1564999999999999,0.0692499999999999,0.08925,0.1295,0.15975,0.081,0.14225,0.0994999999999999,0.0885,0.0484999999999999,0.2224999999999999,0.1485,0.16625,0.16875,0.0707499999999999,0.1049999999999999,0.1315,0.0509999999999999,0.1609999999999999,0.18075,0.1255,0.08925,0.1129999999999999,0.05825,0.10175,0.3245,0.075,0.1159999999999999,0.0652499999999999,0.05275,0.0785,0.0642499999999999,0.1129999999999999,0.0319999999999999,0.0949999999999999,0.0667499999999999,0.064,0.0755,0.082,0.11275,0.5445,0.093,0.0807499999999999,0.16225,0.05525,0.07,0.0782499999999999,0.2189999999999999,0.0469999999999999,0.1305,0.2425,0.0645,0.04625,0.15375,0.0852499999999999,0.0845,0.0637499999999999,0.063,0.0852499999999999,0.0319999999999999,0.05475,0.0999999999999999,0.0785,0.0469999999999999,0.0605,0.04675,0.0464999999999999,0.0339999999999999,0.0319999999999999,0.04775,0.0379999999999999,0.031,0.0379999999999999,0.0657499999999999,0.0282499999999999,0.04775,0.0305,0.09075,0.03575
Joe Somebody (2001),0.7415,0.43925,0.8194999999999999,0.629,0.702,0.60875,0.4905,0.2694999999999999,0.664,0.2194999999999999,0.37975,0.6565,0.4357499999999999,0.3425,0.23675,0.4014999999999999,0.31575,0.33175,0.31775,0.4535,0.4177499999999999,0.375,0.36175,0.33925,0.2405,0.33525,0.1689999999999999,0.16525,0.2694999999999999,0.179,0.2254999999999999,0.3135,0.11575,0.4649999999999999,0.15475,0.244,0.147,0.1382499999999999,0.1965,0.16275,0.06,0.20875,0.485,0.1275,0.245,0.0845,0.09675,0.0949999999999999,0.128,0.183,0.218,0.16575,0.11325,0.1785,0.1365,0.1305,0.132,0.294,0.15225,0.1669999999999999,0.1912499999999999,0.184,0.18425,0.1014999999999999,0.1367499999999999,0.14325,0.1505,0.10025,0.368,0.0974999999999999,0.21675,0.123,0.09675,0.0687499999999999,0.1277499999999999,0.087,0.0712499999999999,0.1377499999999999,0.0852499999999999,0.0544999999999999,0.1069999999999999,0.3452499999999999,0.1322499999999999,0.093,0.0364999999999999,0.1114999999999999,0.08725,0.15175,0.0857499999999999,0.1019999999999999,0.0605,0.0865,0.0549999999999999,0.0687499999999999,0.0815,0.0885,0.1312499999999999,0.0529999999999999,0.0635,0.17325,0.0715,0.1947499999999999,0.21275,0.0429999999999999,0.0915,0.068,0.0637499999999999,0.0677499999999999,0.119,0.0652499999999999,0.0675,0.0677499999999999,0.0832499999999999,0.0687499999999999,0.0702499999999999,0.04325,0.0692499999999999,0.0812499999999999,0.04925,0.0564999999999999,0.09175,0.0374999999999999,0.0444999999999999,0.0959999999999999,0.05525,0.0272499999999999,0.16375,0.0682499999999999,0.04525,0.029,0.05675,0.0439999999999999,0.0424999999999999,0.03825,0.04775,0.0459999999999999,0.04225,0.0374999999999999,0.03975,0.0725,0.0409999999999999,0.0142499999999999,0.03625,0.0272499999999999,0.019,0.0292499999999999,0.03375,0.0147499999999999,0.0202499999999999
Kate & Leopold (2001),0.96775,0.9445,0.46025,0.6815,0.73175,0.8340000000000001,0.605,0.44375,0.48175,0.571,0.64375,0.7717499999999999,0.3245,0.661,0.8340000000000001,0.41,0.40825,0.2815,0.32725,0.3067499999999999,0.433,0.4155,0.8640000000000001,0.2815,0.26625,0.2897499999999999,0.30425,0.261,0.22275,0.24,0.3585,0.3515,0.3844999999999999,0.0822499999999999,0.118,0.3269999999999999,0.287,0.259,0.1372499999999999,0.26625,0.76125,0.1074999999999999,0.198,0.23875,0.32625,0.1935,0.32725,0.271,0.20775,0.1649999999999999,0.24425,0.16975,0.1659999999999999,0.1952499999999999,0.17175,0.1175,0.10875,0.1525,0.16025,0.1935,0.31825,0.17625,0.09575,0.1425,0.1285,0.1109999999999999,0.182,0.1109999999999999,0.1574999999999999,0.1134999999999999,0.127,0.0777499999999999,0.32025,0.27875,0.1385,0.16375,0.3245,0.10775,0.08775,0.1295,0.086,0.0672499999999999,0.1505,0.1225,0.03925,0.2564999999999999,0.0797499999999999,0.08775,0.1689999999999999,0.0529999999999999,0.1345,0.1119999999999999,0.072,0.12175,0.08625,0.22325,0.277,0.211,0.0752499999999999,0.03975,0.0697499999999999,0.0765,0.0735,0.026,0.083,0.0817499999999999,0.141,0.04325,0.1235,0.04375,0.0514999999999999,0.0979999999999999,0.0685,0.1119999999999999,0.15425,0.5855,0.0632499999999999,0.0534999999999999,0.061,0.062,0.03775,0.0642499999999999,0.0479999999999999,0.04675,0.0434999999999999,0.0414999999999999,0.04425,0.0499999999999999,0.067,0.04475,0.04075,0.04975,0.0404999999999999,0.0414999999999999,0.028,0.0469999999999999,0.0329999999999999,0.0657499999999999,0.05175,0.0252499999999999,0.0459999999999999,0.0215,0.04925,0.0285,0.02975,0.0469999999999999,0.03125,0.0145,0.0142499999999999
Cousins (1989),0.8234999999999999,0.277,0.60775,0.8572500000000001,0.35175,0.499,0.4337499999999999,0.704,0.58725,0.2007499999999999,0.38525,0.7942499999999999,0.57975,0.536,0.45625,0.217,0.3844999999999999,0.4429999999999999,0.4429999999999999,0.4615,0.2355,0.1987499999999999,0.2815,0.4429999999999999,0.619,0.3085,0.4465,0.34475,0.4509999999999999,0.3125,0.34275,0.3622499999999999,0.064,0.2395,0.4125,0.301,0.39675,0.1725,0.187,0.183,0.10425,0.14625,0.11825,0.241,0.0954999999999999,0.10775,0.1624999999999999,0.19,0.3642499999999999,0.408,0.26775,0.0815,0.206,0.1644999999999999,0.40625,0.16525,0.408,0.22575,0.1375,0.11925,0.25225,0.1644999999999999,0.28075,0.189,0.0817499999999999,0.2564999999999999,0.155,0.15725,0.1877499999999999,0.2329999999999999,0.1669999999999999,0.0795,0.0757499999999999,0.31575,0.92775,0.1392499999999999,0.124,0.1337499999999999,0.1124999999999999,0.1425,0.11925,0.1089999999999999,0.15325,0.0939999999999999,0.147,0.23925,0.1945,0.0822499999999999,0.1735,0.12425,0.09875,0.0324999999999999,0.1149999999999999,0.0314999999999999,0.1094999999999999,0.1609999999999999,0.175,0.1124999999999999,0.1255,0.0964999999999999,0.25425,0.11125,0.0675,0.0989999999999999,0.10125,0.15425,0.0667499999999999,0.0615,0.0529999999999999,0.09325,0.10075,0.0949999999999999,0.0677499999999999,0.0775,0.0682499999999999,0.2395,0.12425,0.0745,0.0569999999999999,0.0544999999999999,0.15325,0.122,0.09125,0.05975,0.1069999999999999,0.15025,0.0772499999999999,0.0404999999999999,0.04625,0.2614999999999999,0.1159999999999999,0.077,0.09825,0.03525,0.0757499999999999,0.0675,0.0615,0.0635,0.03375,0.0379999999999999,0.04725,0.0454999999999999,0.0785,0.04875,0.1044999999999999,0.079,0.0404999999999999,0.04875,0.0349999999999999
