movieId,chase,fight scenes,surveillance,weapons,betrayal,original,vengeance,greed,good,predictable,mentor,catastrophe,weird,fun movie,dialogue,drama,runaway,first contact,culture clash,melancholic,very funny,life philosophy,adaptation,kidnapping,not funny,pornography,fantasy world,light,survival,sexy,classic car,death,sacrifice,transformation,pulp,creativity,absurd,family,internet,alter ego,teen movie,islam,life & death,underrated,british,stereotypes,nudity (full frontal - brief),hospital,drinking,irish accent,independent film,period piece,hotel,unlikely friendships,california,quirky,dysfunctional family,women,computer animation,memory,writers,no plot,prison,childhood,notable nudity,doctors,russian,prejudice,foul language,buddy movie,multiple storylines,remake,nudity (topless - brief),blindness,new york city,new jersey,oil,san francisco,divorce,simple,nudity (rear),queer,alternate history,island,lawyer,farce,kick-butt women,mad scientist,80s,road movie,camp,los angeles,wartime,ensemble cast,good music,film noir,hunting,too long,small town,race,trilogy,awesome soundtrack,addiction,shopping,single father,interracial romance,unlikeable characters,father daughter relationship,wilderness,desert,brothers,tokyo,indians,too short,bollywood,immortality,fashion,workplace,hip hop,atheism,snakes,censorship,time,stand-up comedy,adoption,directorial debut,potential oscar nom,robert downey jr,dreams,cancer,ghosts/afterlife,graphic novel,radio,stoner movie,best of 2005,1930s,made for tv,reality tv,homeless,prostitution,god,texas,wine,rebellion,french,australia,finnish,goth,documentary
Don't Say a Word (2001),0.8085,0.631,0.9855,0.631,0.58,0.909,0.909,0.909,0.909,0.7295,0.4379999999999999,0.6795,0.59575,0.37575,0.59575,0.4535,0.60175,0.45375,0.3565,0.212,0.3345,0.35275,0.31275,0.96575,0.34325,0.22575,0.32175,0.2075,0.15175,0.4745,0.1887499999999999,0.3087499999999999,0.23425,0.2279999999999999,0.1855,0.17425,0.2007499999999999,0.399,0.42025,0.1882499999999999,0.61525,0.1245,0.2514999999999999,0.2319999999999999,0.0685,0.25175,0.25925,0.5,0.0949999999999999,0.1709999999999999,0.593,0.09075,0.12175,0.10475,0.237,0.154,0.17775,0.3605,0.236,0.2095,0.28325,0.2355,0.21375,0.216,0.18125,0.3655,0.08975,0.08925,0.0817499999999999,0.0579999999999999,0.122,0.186,0.0875,0.235,0.197,0.16425,0.031,0.14325,0.1594999999999999,0.1372499999999999,0.15925,0.1385,0.1315,0.2947499999999999,0.2007499999999999,0.10625,0.18075,0.0964999999999999,0.0667499999999999,0.18225,0.122,0.09025,0.061,0.04275,0.08825,0.0807499999999999,0.0757499999999999,0.0969999999999999,0.087,0.16325,0.05225,0.065,0.03975,0.08875,0.271,0.11375,0.04825,0.154,0.0647499999999999,0.0807499999999999,0.05175,0.05025,0.083,0.09425,0.09625,0.08975,0.17575,0.05775,0.0687499999999999,0.0762499999999999,0.0444999999999999,0.0655,0.05075,0.09725,0.1267499999999999,0.04675,0.0419999999999999,0.05775,0.0637499999999999,0.05075,0.11275,0.0319999999999999,0.072,0.0727499999999999,0.0344999999999999,0.04225,0.0795,0.0499999999999999,0.05625,0.0509999999999999,0.0464999999999999,0.0374999999999999,0.0369999999999999,0.0207499999999999,0.0354999999999999,0.0359999999999999,0.0314999999999999,0.0469999999999999,0.0172499999999999
Brannigan (1975),0.94225,0.94225,0.7805,0.94225,0.7725,0.86625,0.8705,0.8705,0.7802500000000001,0.61,0.536,0.65475,0.52475,0.5915,0.59075,0.569,0.691,0.4702499999999999,0.50225,0.52475,0.3339999999999999,0.2754999999999999,0.47675,0.87625,0.3205,0.52275,0.38625,0.3339999999999999,0.51975,0.473,0.7947500000000001,0.398,0.32925,0.29025,0.683,0.15275,0.1475,0.26525,0.0805,0.2857499999999999,0.1235,0.32925,0.576,0.25575,0.8779999999999999,0.24825,0.377,0.187,0.1357499999999999,0.44925,0.24225,0.4722499999999999,0.287,0.27025,0.352,0.414,0.2035,0.21575,0.18225,0.18325,0.182,0.0554999999999999,0.1699999999999999,0.1942499999999999,0.2945,0.39275,0.21775,0.29025,0.58425,0.0745,0.3735,0.16525,0.261,0.3225,0.15225,0.118,0.0439999999999999,0.572,0.0984999999999999,0.1942499999999999,0.363,0.181,0.36975,0.2465,0.5165,0.1644999999999999,0.1825,0.18025,0.30625,0.3645,0.138,0.1545,0.289,0.0772499999999999,0.1545,0.1305,0.176,0.21675,0.18375,0.0394999999999999,0.14275,0.1545,0.11875,0.0479999999999999,0.1134999999999999,0.12275,0.1317499999999999,0.03975,0.12325,0.23225,0.09775,0.2012499999999999,0.3814999999999999,0.0454999999999999,0.08825,0.0632499999999999,0.137,0.092,0.0494999999999999,0.209,0.1267499999999999,0.1397499999999999,0.1285,0.0677499999999999,0.05225,0.0795,0.1312499999999999,0.0237499999999999,0.1305,0.3125,0.04875,0.1084999999999999,0.0464999999999999,0.09925,0.05975,0.17325,0.081,0.0595,0.03725,0.24,0.209,0.4135,0.0152499999999999,0.11175,0.0484999999999999,0.22575,0.029,0.11675,0.0524999999999999
"Last Castle, The (2001)",0.72325,0.72325,0.3452499999999999,0.72325,0.786,0.786,0.6825,0.786,0.75275,0.60325,0.8302499999999999,0.6145,0.381,0.39975,0.3575,0.59775,0.4952499999999999,0.27275,0.47675,0.3505,0.257,0.381,0.256,0.1154999999999999,0.3652499999999999,0.2465,0.31725,0.1185,0.3844999999999999,0.1295,0.25925,0.264,0.5775,0.287,0.1215,0.1805,0.1699999999999999,0.156,0.2365,0.156,0.18325,0.4695,0.25725,0.3149999999999999,0.0935,0.40725,0.23575,0.28725,0.16125,0.284,0.196,0.185,0.0785,0.24675,0.1325,0.17425,0.1195,0.1679999999999999,0.17525,0.09075,0.144,0.15525,0.97925,0.1159999999999999,0.0905,0.1282499999999999,0.2105,0.50425,0.09025,0.0757499999999999,0.1639999999999999,0.186,0.04975,0.187,0.0857499999999999,0.38,0.03275,0.1297499999999999,0.0705,0.10075,0.154,0.1257499999999999,0.14925,0.121,0.21675,0.1024999999999999,0.04325,0.1029999999999999,0.0369999999999999,0.066,0.189,0.05525,0.4695,0.1569999999999999,0.1305,0.0837499999999999,0.03625,0.0787499999999999,0.12,0.268,0.04025,0.0665,0.059,0.0529999999999999,0.0484999999999999,0.0715,0.0554999999999999,0.0439999999999999,0.0717499999999999,0.0944999999999999,0.1069999999999999,0.05075,0.1019999999999999,0.093,0.09,0.0715,0.03375,0.1205,0.0964999999999999,0.073,0.03625,0.0797499999999999,0.04375,0.0702499999999999,0.061,0.076,0.03925,0.1262499999999999,0.076,0.0742499999999999,0.09525,0.064,0.136,0.0755,0.0444999999999999,0.05625,0.0915,0.206,0.1064999999999999,0.0314999999999999,0.0782499999999999,0.04775,0.0245,0.2199999999999999,0.03275,0.0635,0.0742499999999999,0.0334999999999999,0.0225
Spy Game (2001),0.936,0.8592500000000001,0.99975,0.8592500000000001,0.99975,0.8932500000000001,0.97825,0.97825,0.8932500000000001,0.4217499999999999,0.94775,0.6105,0.67325,0.60925,0.5305,0.77,0.7517499999999999,0.424,0.7517499999999999,0.54575,0.2194999999999999,0.3265,0.21075,0.15575,0.29925,0.2165,0.2485,0.33725,0.151,0.242,0.294,0.21025,0.3944999999999999,0.26575,0.1967499999999999,0.27275,0.25275,0.1272499999999999,0.27925,0.1367499999999999,0.14175,0.3712499999999999,0.282,0.3195,0.5165,0.174,0.1352499999999999,0.16825,0.2965,0.258,0.2895,0.27225,0.244,0.40925,0.144,0.1352499999999999,0.12325,0.09475,0.25475,0.31875,0.14425,0.2425,0.54525,0.124,0.144,0.23275,0.2465,0.1094999999999999,0.08825,0.1335,0.2294999999999999,0.04975,0.24925,0.15425,0.136,0.11275,0.28,0.06225,0.0857499999999999,0.18525,0.0665,0.11475,0.186,0.10675,0.1387499999999999,0.1877499999999999,0.07,0.0682499999999999,0.04525,0.09025,0.072,0.0459999999999999,0.17175,0.09725,0.215,0.11625,0.0349999999999999,0.12375,0.12225,0.12325,0.1059999999999999,0.2075,0.0737499999999999,0.0529999999999999,0.03875,0.06,0.0379999999999999,0.04475,0.0529999999999999,0.05325,0.09375,0.0845,0.05225,0.0529999999999999,0.1024999999999999,0.04275,0.10675,0.061,0.0832499999999999,0.072,0.0389999999999999,0.05075,0.13,0.0717499999999999,0.03575,0.1144999999999999,0.1367499999999999,0.0702499999999999,0.075,0.04825,0.0247499999999999,0.03475,0.1305,0.067,0.09725,0.05425,0.063,0.04525,0.0544999999999999,0.04325,0.03725,0.05475,0.1149999999999999,0.1475,0.0667499999999999,0.0285,0.0374999999999999,0.0227499999999999,0.0339999999999999
"Enforcer, The (1976)",0.9655,0.9205,0.67,0.9205,0.8320000000000001,0.8334999999999999,0.94775,0.84575,0.84575,0.8385,0.7305,0.47875,0.84575,0.52025,0.50225,0.84575,0.84575,0.2339999999999999,0.84575,0.4375,0.31025,0.36975,0.2634999999999999,0.8407500000000001,0.33725,0.3814999999999999,0.38325,0.279,0.31675,0.26275,0.4595,0.303,0.39975,0.2425,0.287,0.25225,0.16025,0.19,0.1064999999999999,0.2855,0.1709999999999999,0.196,0.2319999999999999,0.3492499999999999,0.09575,0.3105,0.419,0.31525,0.3722499999999999,0.23725,0.3844999999999999,0.14625,0.184,0.26925,0.25825,0.18525,0.17275,0.2135,0.1455,0.0727499999999999,0.1317499999999999,0.05875,0.3225,0.21125,0.278,0.16275,0.10525,0.391,0.16075,0.54075,0.1114999999999999,0.04375,0.308,0.1367499999999999,0.1855,0.2239999999999999,0.065,0.9865,0.08,0.11975,0.1694999999999999,0.1377499999999999,0.1059999999999999,0.34875,0.084,0.1397499999999999,0.1659999999999999,0.1089999999999999,0.3067499999999999,0.203,0.183,0.17025,0.0939999999999999,0.08,0.1634999999999999,0.1634999999999999,0.2514999999999999,0.1084999999999999,0.1144999999999999,0.1835,0.2065,0.149,0.0584999999999999,0.2794999999999999,0.0539999999999999,0.119,0.16975,0.0665,0.10325,0.22325,0.084,0.128,0.17075,0.0409999999999999,0.0772499999999999,0.08925,0.0319999999999999,0.23375,0.03775,0.0544999999999999,0.0765,0.0999999999999999,0.0762499999999999,0.0835,0.063,0.08975,0.05825,0.06175,0.059,0.0757499999999999,0.133,0.0504999999999999,0.05125,0.0775,0.10775,0.0777499999999999,0.0822499999999999,0.1064999999999999,0.0652499999999999,0.08725,0.0369999999999999,0.1375,0.0277499999999999,0.32575,0.03825,0.0665,0.0267499999999999,0.05775,0.018
"Gauntlet, The (1977)",0.98625,0.9425,0.98525,0.9425,0.98525,0.97175,0.875,0.98525,0.6735,0.4609999999999999,0.7827500000000001,0.4515,0.59425,0.62225,0.67975,0.6445,0.597,0.25225,0.59425,0.3682499999999999,0.4609999999999999,0.4639999999999999,0.3255,0.6005,0.3255,0.3974999999999999,0.4117499999999999,0.3502499999999999,0.3159999999999999,0.53425,0.54075,0.3515,0.2604999999999999,0.3219999999999999,0.305,0.2239999999999999,0.69275,0.1694999999999999,0.1069999999999999,0.25875,0.197,0.1465,0.28025,0.34025,0.1084999999999999,0.179,0.37275,0.3015,0.507,0.25275,0.3325,0.147,0.2214999999999999,0.24675,0.32475,0.23575,0.1579999999999999,0.264,0.149,0.1004999999999999,0.125,0.10725,0.3834999999999999,0.1545,0.42725,0.1285,0.09775,0.2604999999999999,0.17725,0.5685,0.24075,0.1297499999999999,0.4629999999999999,0.1267499999999999,0.17625,0.20775,0.0974999999999999,0.49675,0.146,0.259,0.1614999999999999,0.1325,0.1634999999999999,0.0424999999999999,0.1257499999999999,0.23925,0.21025,0.0959999999999999,0.4107499999999999,0.44075,0.2015,0.251,0.11325,0.0645,0.121,0.1134999999999999,0.21775,0.1387499999999999,0.09175,0.1435,0.0797499999999999,0.11525,0.1094999999999999,0.138,0.0569999999999999,0.09925,0.1385,0.03825,0.0969999999999999,0.4595,0.0677499999999999,0.18675,0.06,0.05025,0.0667499999999999,0.0722499999999999,0.0252499999999999,0.1275,0.04325,0.0637499999999999,0.2365,0.1205,0.04925,0.088,0.07,0.1335,0.09675,0.0777499999999999,0.0875,0.1302499999999999,0.066,0.04625,0.076,0.11075,0.0775,0.0675,0.0559999999999999,0.0464999999999999,0.06025,0.484,0.03675,0.10375,0.0534999999999999,0.0635,0.0652499999999999,0.05525,0.03125,0.03575,0.0215
Ocean's Eleven (a.k.a. Ocean's 11) (1960),0.713,0.90125,0.66575,0.3784999999999999,0.50025,0.7045,0.55625,0.65175,0.90125,0.3904999999999999,0.5635,0.646,0.4215,0.7762500000000001,0.63725,0.3994999999999999,0.3994999999999999,0.2957499999999999,0.3994999999999999,0.362,0.31475,0.33825,0.273,0.13,0.36075,0.3097499999999999,0.3339999999999999,0.4455,0.1134999999999999,0.41825,0.24575,0.14875,0.2065,0.3425,0.16275,0.25475,0.17525,0.15025,0.2299999999999999,0.1674999999999999,0.15475,0.23775,0.276,0.26625,0.2005,0.148,0.26,0.213,0.2965,0.27625,0.2105,0.2199999999999999,0.548,0.25425,0.31625,0.1725,0.1282499999999999,0.32075,0.1569999999999999,0.15375,0.09675,0.1395,0.1347499999999999,0.3562499999999999,0.1599999999999999,0.1942499999999999,0.0715,0.11175,0.08975,0.2455,0.3047499999999999,0.8685,0.1987499999999999,0.0812499999999999,0.09375,0.1659999999999999,0.189,0.2075,0.1977499999999999,0.123,0.1425,0.14625,0.22175,0.0707499999999999,0.0847499999999999,0.14825,0.18325,0.1425,0.068,0.14875,0.1925,0.3245,0.2937499999999999,0.55125,0.213,0.1164999999999999,0.0504999999999999,0.209,0.082,0.10225,0.148,0.213,0.06025,0.18675,0.0369999999999999,0.082,0.0705,0.05425,0.0554999999999999,0.24175,0.09825,0.1272499999999999,0.0464999999999999,0.0737499999999999,0.0642499999999999,0.0642499999999999,0.1195,0.0677499999999999,0.04825,0.0895,0.0715,0.2324999999999999,0.0939999999999999,0.09675,0.0857499999999999,0.0959999999999999,0.06225,0.073,0.0855,0.193,0.04175,0.0095,0.09075,0.0807499999999999,0.0807499999999999,0.16875,0.073,0.0324999999999999,0.0319999999999999,0.0514999999999999,0.0464999999999999,0.16375,0.05025,0.04125,0.0717499999999999,0.0394999999999999,0.0265,0.0137499999999999,0.03175
Sudden Impact (1983),0.95725,0.8194999999999999,0.599,0.8194999999999999,0.8872500000000001,0.93225,0.997,0.86625,0.4932499999999999,0.8029999999999999,0.5165,0.46175,0.53825,0.264,0.40825,0.4399999999999999,0.53925,0.27025,0.3475,0.53825,0.2455,0.3245,0.273,0.31775,0.33925,0.5485,0.2887499999999999,0.20525,0.2239999999999999,0.1957499999999999,0.495,0.3555,0.176,0.217,0.3219999999999999,0.2005,0.14625,0.11375,0.10625,0.1845,0.15875,0.0852499999999999,0.26525,0.235,0.0837499999999999,0.15975,0.53575,0.3117499999999999,0.3625,0.12375,0.2,0.1392499999999999,0.293,0.17525,0.4875,0.22025,0.1604999999999999,0.1745,0.153,0.11025,0.1425,0.0642499999999999,0.1402499999999999,0.16075,0.2985,0.244,0.0642499999999999,0.14325,0.14575,0.32275,0.14175,0.10875,0.24075,0.1322499999999999,0.122,0.1054999999999999,0.0579999999999999,0.92225,0.1134999999999999,0.1277499999999999,0.178,0.11325,0.12075,0.1205,0.27475,0.1255,0.10375,0.081,0.3834999999999999,0.1357499999999999,0.1392499999999999,0.14225,0.08825,0.0424999999999999,0.15575,0.1475,0.4337499999999999,0.14475,0.4107499999999999,0.0915,0.20775,0.11325,0.04125,0.18675,0.026,0.06125,0.0707499999999999,0.04375,0.09375,0.1322499999999999,0.074,0.09675,0.0745,0.04425,0.05675,0.10575,0.09125,0.0637499999999999,0.0424999999999999,0.06175,0.0479999999999999,0.1124999999999999,0.0615,0.0885,0.04475,0.05775,0.0509999999999999,0.05525,0.0632499999999999,0.04675,0.0812499999999999,0.1385,0.0434999999999999,0.0642499999999999,0.04275,0.05725,0.0662499999999999,0.0782499999999999,0.14125,0.1327499999999999,0.03975,0.0785,0.0454999999999999,0.0324999999999999,0.0449999999999999,0.15175,0.0272499999999999,0.0429999999999999,0.0132499999999999
Ocean's Eleven (2001),0.9245,0.97525,0.7795000000000001,0.8815,0.678,0.94425,0.94425,0.90025,0.97525,0.73975,0.77125,0.8734999999999999,0.84825,0.965,0.7885,0.7717499999999999,0.733,0.54625,0.7717499999999999,0.489,0.731,0.3542499999999999,0.4197499999999999,0.21425,0.293,0.24425,0.1604999999999999,0.74975,0.21,0.619,0.2309999999999999,0.1367499999999999,0.2835,0.411,0.16525,0.37725,0.28075,0.3115,0.3455,0.3485,0.34275,0.2027499999999999,0.22125,0.3065,0.3379999999999999,0.373,0.26325,0.11175,0.1912499999999999,0.2319999999999999,0.26425,0.4205,0.36175,0.29425,0.27175,0.38525,0.17425,0.128,0.31575,0.2002499999999999,0.15675,0.3149999999999999,0.53825,0.4755,0.0989999999999999,0.1375,0.10125,0.2664999999999999,0.4942499999999999,0.33375,0.45225,0.86375,0.10675,0.11975,0.0944999999999999,0.37,0.1205,0.10325,0.143,0.1639999999999999,0.0672499999999999,0.1465,0.30825,0.17525,0.134,0.31625,0.11625,0.124,0.0389999999999999,0.064,0.09125,0.08825,0.1297499999999999,0.96775,0.4775,0.10725,0.0384999999999999,0.08675,0.1069999999999999,0.25675,0.11075,0.4775,0.04925,0.0657499999999999,0.0394999999999999,0.0782499999999999,0.1154999999999999,0.1312499999999999,0.0842499999999999,0.0775,0.2314999999999999,0.08925,0.093,0.0969999999999999,0.2105,0.0499999999999999,0.17875,0.0767499999999999,0.0632499999999999,0.1629999999999999,0.10625,0.1004999999999999,0.0807499999999999,0.0865,0.05325,0.15925,0.0984999999999999,0.21475,0.11225,0.0569999999999999,0.173,0.04175,0.11675,0.0569999999999999,0.11425,0.12175,0.0727499999999999,0.0767499999999999,0.0339999999999999,0.0329999999999999,0.05025,0.08,0.09425,0.0559999999999999,0.0434999999999999,0.04825,0.027,0.0272499999999999,0.04175
The Count of Monte Cristo (2002),0.8220000000000001,0.8220000000000001,0.636,0.8220000000000001,0.94675,0.94225,0.94225,0.72125,0.93025,0.54575,0.9215,0.7705,0.869,0.62675,0.8485,0.8572500000000001,0.8572500000000001,0.3914999999999999,0.67725,0.38525,0.39175,0.38925,0.9735,0.156,0.35975,0.17475,0.633,0.32825,0.31875,0.1589999999999999,0.36975,0.21625,0.45275,0.52025,0.1877499999999999,0.34375,0.18025,0.2304999999999999,0.1877499999999999,0.2604999999999999,0.3,0.27725,0.2304999999999999,0.32725,0.2997499999999999,0.182,0.21275,0.1865,0.21175,0.261,0.199,0.663,0.10275,0.50725,0.143,0.12175,0.12275,0.1069999999999999,0.1574999999999999,0.14325,0.25075,0.2165,0.8892500000000001,0.37925,0.1014999999999999,0.135,0.1495,0.23375,0.12475,0.08625,0.1265,0.46275,0.0707499999999999,0.16325,0.0675,0.123,0.0549999999999999,0.0812499999999999,0.08975,0.21125,0.0865,0.118,0.15825,0.369,0.141,0.1024999999999999,0.0534999999999999,0.0979999999999999,0.06,0.0645,0.0775,0.092,0.11475,0.10625,0.1624999999999999,0.082,0.0672499999999999,0.3,0.1139999999999999,0.1255,0.3452499999999999,0.156,0.0635,0.069,0.03975,0.04625,0.0404999999999999,0.0494999999999999,0.0792499999999999,0.0695,0.1185,0.05125,0.09525,0.172,0.1505,0.214,0.1154999999999999,0.05325,0.05025,0.21675,0.04675,0.10825,0.14,0.071,0.0687499999999999,0.067,0.06175,0.1845,0.0795,0.11325,0.11625,0.1029999999999999,0.0384999999999999,0.0712499999999999,0.08725,0.151,0.16425,0.04075,0.06125,0.04225,0.236,0.0364999999999999,0.10225,0.1185,0.1357499999999999,0.075,0.0354999999999999,0.0494999999999999,0.0207499999999999
Running Scared (1980),0.8919999999999999,0.4595,0.95575,0.7869999999999999,0.95575,0.7085,0.7085,0.7085,0.7085,0.68675,0.62,0.571,0.473,0.4525,0.59675,0.366,0.92525,0.27725,0.473,0.473,0.611,0.38525,0.30925,0.24025,0.2965,0.255,0.31975,0.2455,0.27875,0.32175,0.1159999999999999,0.1714999999999999,0.2684999999999999,0.2774999999999999,0.24725,0.15275,0.3625,0.44075,0.15225,0.15775,0.612,0.18725,0.251,0.1927499999999999,0.386,0.4395,0.272,0.16975,0.2885,0.2644999999999999,0.381,0.1765,0.26275,0.4217499999999999,0.23775,0.22475,0.21,0.16425,0.4265,0.3259999999999999,0.1962499999999999,0.152,0.14375,0.3884999999999999,0.22975,0.1282499999999999,0.1704999999999999,0.1907499999999999,0.53475,0.2314999999999999,0.17425,0.14675,0.2249999999999999,0.20475,0.123,0.23175,0.1327499999999999,0.0949999999999999,0.0857499999999999,0.1955,0.15475,0.2105,0.11975,0.11725,0.207,0.2209999999999999,0.138,0.15875,0.4367499999999999,0.15125,0.1282499999999999,0.0842499999999999,0.2957499999999999,0.1099999999999999,0.1445,0.11675,0.17775,0.0682499999999999,0.11975,0.2304999999999999,0.17225,0.1445,0.0994999999999999,0.0499999999999999,0.2294999999999999,0.21625,0.0564999999999999,0.0732499999999999,0.1277499999999999,0.15575,0.0827499999999999,0.11625,0.1644999999999999,0.1902499999999999,0.0627499999999999,0.04525,0.059,0.062,0.0489999999999999,0.0687499999999999,0.0772499999999999,0.0812499999999999,0.289,0.11625,0.05925,0.1355,0.05425,0.0439999999999999,0.0687499999999999,0.03575,0.0429999999999999,0.0399999999999999,0.09625,0.15025,0.0285,0.151,0.1362499999999999,0.08625,0.04075,0.0695,0.029,0.1024999999999999,0.03025,0.138,0.0285,0.0637499999999999,0.15525,0.0255,0.0195
"Sum of All Fears, The (2002)",0.813,0.813,0.8592500000000001,0.813,0.8354999999999999,0.77,0.77,0.77,0.65825,0.7255,0.77725,0.7622500000000001,0.77,0.5765,0.385,0.471,0.41625,0.65975,0.3235,0.269,0.29325,0.3652499999999999,0.989,0.11825,0.3505,0.15525,0.4429999999999999,0.1967499999999999,0.3662499999999999,0.18725,0.1915,0.24475,0.3047499999999999,0.26975,0.1895,0.1917499999999999,0.18375,0.21275,0.4347499999999999,0.1907499999999999,0.34225,0.698,0.1564999999999999,0.1684999999999999,0.1164999999999999,0.278,0.11825,0.17625,0.14,0.181,0.183,0.15425,0.1405,0.16125,0.1377499999999999,0.141,0.12125,0.10125,0.17025,0.0855,0.14775,0.1915,0.09025,0.1014999999999999,0.1295,0.2309999999999999,0.6555,0.18025,0.14075,0.05825,0.196,0.09475,0.1049999999999999,0.11275,0.08725,0.1755,0.2644999999999999,0.0815,0.0747499999999999,0.0885,0.1995,0.1785,0.18575,0.1312499999999999,0.0782499999999999,0.09025,0.071,0.08675,0.0524999999999999,0.0655,0.14925,0.0705,0.239,0.2085,0.0732499999999999,0.08825,0.0404999999999999,0.09725,0.0822499999999999,0.09,0.08675,0.05425,0.06,0.0672499999999999,0.0414999999999999,0.0665,0.03325,0.03125,0.04325,0.1154999999999999,0.0584999999999999,0.0584999999999999,0.0825,0.09675,0.0677499999999999,0.0559999999999999,0.06225,0.0605,0.0635,0.071,0.03825,0.03775,0.0374999999999999,0.0812499999999999,0.04675,0.0539999999999999,0.0277499999999999,0.0544999999999999,0.04575,0.11425,0.04775,0.0292499999999999,0.143,0.0752499999999999,0.0459999999999999,0.03325,0.1287499999999999,0.0484999999999999,0.03975,0.03125,0.0825,0.0539999999999999,0.0359999999999999,0.03325,0.02975,0.0369999999999999,0.0344999999999999,0.05825,0.0215
"Bourne Identity, The (2002)",0.98725,0.9795,0.9975,0.9795,0.9975,0.90675,0.97625,0.97625,0.90675,0.52375,0.8385,0.8839999999999999,0.7485,0.8240000000000001,0.57025,0.819,0.819,0.4265,0.621,0.5,0.352,0.4499999999999999,0.9655,0.16475,0.32775,0.3612499999999999,0.2314999999999999,0.3692499999999999,0.74375,0.3804999999999999,0.38025,0.22825,0.2375,0.3665,0.255,0.4257499999999999,0.2955,0.204,0.21825,0.32475,0.2339999999999999,0.283,0.32025,0.2975,0.35575,0.23525,0.1907499999999999,0.2145,0.31425,0.2175,0.53175,0.24525,0.36075,0.2887499999999999,0.18325,0.1775,0.17375,0.1897499999999999,0.23925,0.90325,0.1644999999999999,0.24125,0.15475,0.35275,0.1245,0.1845,0.1272499999999999,0.1917499999999999,0.12,0.15725,0.134,0.2075,0.1315,0.152,0.1215,0.145,0.22425,0.12225,0.11575,0.1962499999999999,0.0539999999999999,0.1332499999999999,0.1277499999999999,0.1907499999999999,0.0702499999999999,0.1485,0.1185,0.065,0.0827499999999999,0.1327499999999999,0.0509999999999999,0.074,0.15025,0.0989999999999999,0.18375,0.183,0.32525,0.1277499999999999,0.0832499999999999,0.1149999999999999,0.78975,0.16125,0.0755,0.11925,0.0314999999999999,0.0765,0.0434999999999999,0.0579999999999999,0.11625,0.09975,0.0847499999999999,0.09075,0.05175,0.09425,0.10525,0.0579999999999999,0.16775,0.05975,0.0677499999999999,0.09375,0.1019999999999999,0.1004999999999999,0.05275,0.071,0.0795,0.1059999999999999,0.14075,0.119,0.0712499999999999,0.0595,0.0994999999999999,0.0489999999999999,0.0429999999999999,0.06,0.10075,0.0905,0.1059999999999999,0.0504999999999999,0.1402499999999999,0.068,0.03225,0.0429999999999999,0.1049999999999999,0.09875,0.1895,0.05925,0.021,0.03075,0.0319999999999999
Blood Work (2002),0.94025,0.4862499999999999,0.8314999999999999,0.4862499999999999,0.90025,0.8314999999999999,0.8314999999999999,0.8314999999999999,0.8314999999999999,0.67875,0.562,0.4555,0.3715,0.31825,0.40575,0.3665,0.48875,0.2764999999999999,0.24375,0.3874999999999999,0.2524999999999999,0.3245,0.7785,0.3125,0.3389999999999999,0.268,0.28025,0.2175,0.10975,0.1307499999999999,0.2965,0.275,0.22675,0.185,0.25125,0.17875,0.092,0.191,0.186,0.17425,0.21175,0.09525,0.26775,0.17025,0.083,0.208,0.22675,0.3289999999999999,0.1365,0.1664999999999999,0.1169999999999999,0.135,0.1614999999999999,0.1755,0.2624999999999999,0.1955,0.11725,0.17775,0.25825,0.254,0.21675,0.144,0.10675,0.1267499999999999,0.15975,0.312,0.09575,0.1099999999999999,0.0767499999999999,0.248,0.15,0.0772499999999999,0.0549999999999999,0.2264999999999999,0.0735,0.1345,0.0359999999999999,0.3585,0.1009999999999999,0.126,0.17175,0.128,0.12075,0.12475,0.2784999999999999,0.0765,0.0615,0.07,0.0747499999999999,0.142,0.05725,0.184,0.05375,0.05325,0.0637499999999999,0.1347499999999999,0.18375,0.16725,0.11425,0.0742499999999999,0.0509999999999999,0.05775,0.0524999999999999,0.10025,0.05575,0.05525,0.0374999999999999,0.3329999999999999,0.0979999999999999,0.04825,0.061,0.05625,0.09125,0.0449999999999999,0.0969999999999999,0.0595,0.1475,0.069,0.05625,0.0802499999999999,0.0349999999999999,0.1069999999999999,0.0712499999999999,0.132,0.093,0.04725,0.0549999999999999,0.0434999999999999,0.0752499999999999,0.05375,0.0474999999999999,0.0504999999999999,0.0727499999999999,0.08775,0.04525,0.0677499999999999,0.0979999999999999,0.03975,0.04575,0.0579999999999999,0.0605,0.05625,0.0564999999999999,0.0185,0.0429999999999999,0.0459999999999999,0.04225,0.0344999999999999,0.0187499999999999
