movieId,original,very funny,weird,light,good,absurd,quirky,culture clash,runaway,farce,melancholic,greed,dialogue,betrayal,drama,mentor,independent film,vengeance,predictable,catastrophe,pornography,fun movie,chase,adaptation,drinking,life philosophy,creativity,fantasy world,dysfunctional family,life & death,fight scenes,writers,sexy,unlikely friendships,weapons,transformation,first contact,death,family,underrated,nudity (full frontal - brief),childhood,stereotypes,multiple storylines,queer,teen movie,surveillance,prejudice,not funny,alter ego,classic car,british,islam,stand-up comedy,hotel,doctors,road movie,hospital,pulp,computer animation,workplace,women,california,addiction,stoner movie,good music,nudity (topless - brief),new jersey,small town,censorship,irish accent,ensemble cast,sacrifice,foul language,period piece,divorce,camp,directorial debut,brothers,mad scientist,alternate history,film noir,dreams,awesome soundtrack,simple,internet,notable nudity,new york city,buddy movie,nudity (rear),unlikeable characters,1930s,80s,wartime,too long,memory,survival,hip hop,wilderness,bollywood,prison,tokyo,atheism,blindness,radio,reality tv,indians,kidnapping,adoption,los angeles,robert downey jr,island,no plot,wine,shopping,cancer,russian,texas,interracial romance,french,finnish,god,australia,race,lawyer,best of 2005,homeless,time,ghosts/afterlife,desert,immortality,fashion,kick-butt women,documentary,made for tv,san francisco,father daughter relationship,potential oscar nom,prostitution,hunting,goth,graphic novel,rebellion,oil,snakes,too short,remake,trilogy,single father
Hollywood Shuffle (1987),0.79125,0.8514999999999999,0.58475,0.74825,0.67475,0.9345,0.7225,0.60825,0.60825,0.6495,0.5215,0.5215,0.67475,0.60825,0.60825,0.63325,0.77325,0.3259999999999999,0.433,0.44775,0.39675,0.51975,0.33675,0.408,0.31525,0.5145,0.25225,0.54,0.27575,0.201,0.2804999999999999,0.20675,0.3492499999999999,0.38625,0.208,0.3552499999999999,0.27425,0.26575,0.182,0.361,0.42025,0.185,0.88175,0.17125,0.3452499999999999,0.34675,0.1689999999999999,0.576,0.1885,0.2907499999999999,0.195,0.2319999999999999,0.30025,0.24825,0.1599999999999999,0.1297499999999999,0.22675,0.20425,0.1297499999999999,0.17675,0.20875,0.2329999999999999,0.64125,0.1119999999999999,0.21475,0.17025,0.4024999999999999,0.29125,0.1609999999999999,0.40425,0.18325,0.1435,0.18,0.146,0.1089999999999999,0.0605,0.146,0.7769999999999999,0.3492499999999999,0.16925,0.1897499999999999,0.44175,0.526,0.17025,0.0745,0.141,0.0715,0.0865,0.0855,0.11125,0.187,0.1345,0.3472499999999999,0.15475,0.128,0.10025,0.072,0.59875,0.1265,0.20575,0.11225,0.09225,0.0885,0.0737499999999999,0.0827499999999999,0.1292499999999999,0.2035,0.0509999999999999,0.0712499999999999,0.74075,0.3299999999999999,0.0762499999999999,0.06175,0.03,0.0735,0.082,0.0762499999999999,0.0782499999999999,0.2264999999999999,0.0305,0.301,0.12175,0.0544999999999999,0.1402499999999999,0.06225,0.187,0.1034999999999999,0.0915,0.10825,0.0305,0.093,0.0554999999999999,0.066,0.082,0.21625,0.09775,0.125,0.0915,0.0682499999999999,0.03375,0.0564999999999999,0.0569999999999999,0.1375,0.0667499999999999,0.0999999999999999,0.062,0.0227499999999999,0.0682499999999999,0.0494999999999999
Real Life (1979),0.67025,0.6975,0.66,0.52075,0.45275,0.841,0.66,0.62575,0.535,0.29225,0.56875,0.56875,0.4,0.531,0.531,0.4014999999999999,0.4912499999999999,0.26925,0.43875,0.4327499999999999,0.218,0.25525,0.2875,0.3642499999999999,0.4912499999999999,0.52725,0.2927499999999999,0.187,0.8899999999999999,0.2684999999999999,0.204,0.26275,0.15625,0.2175,0.2264999999999999,0.23125,0.3117499999999999,0.0725,0.63025,0.1957499999999999,0.22625,0.15625,0.22475,0.1985,0.14325,0.0999999999999999,0.35075,0.20425,0.2259999999999999,0.12,0.3265,0.0855,0.18575,0.1049999999999999,0.21875,0.1235,0.15,0.172,0.14875,0.15075,0.29825,0.0984999999999999,0.55625,0.085,0.05075,0.10825,0.206,0.06175,0.1292499999999999,0.25725,0.1367499999999999,0.15825,0.0949999999999999,0.04225,0.09375,0.26475,0.0652499999999999,0.3015,0.2012499999999999,0.1144999999999999,0.18475,0.1252499999999999,0.0775,0.04675,0.12375,0.0885,0.0742499999999999,0.1044999999999999,0.0255,0.10975,0.0514999999999999,0.0974999999999999,0.0434999999999999,0.08825,0.1054999999999999,0.0747499999999999,0.141,0.03175,0.1649999999999999,0.0584999999999999,0.0832499999999999,0.08925,0.09375,0.06175,0.082,0.88975,0.04475,0.04075,0.213,0.05175,0.06175,0.11725,0.0324999999999999,0.0665,0.0167499999999999,0.09175,0.03325,0.1325,0.132,0.0687499999999999,0.08675,0.05325,0.03175,0.04575,0.0702499999999999,0.05575,0.092,0.04175,0.03275,0.0237499999999999,0.03925,0.04425,0.0595,0.2634999999999999,0.0359999999999999,0.1355,0.081,0.0579999999999999,0.04825,0.0569999999999999,0.05325,0.0359999999999999,0.0785,0.12225,0.0549999999999999,0.0314999999999999,0.0257499999999999,0.0267499999999999,0.0697499999999999
"End, The (1978)",0.69775,0.71525,0.9295,0.44325,0.3349999999999999,0.53,0.9295,0.4875,0.4465,0.2189999999999999,0.45525,0.4755,0.4875,0.4755,0.3565,0.4615,0.4157499999999999,0.4822499999999999,0.44325,0.4127499999999999,0.38975,0.1795,0.3349999999999999,0.3169999999999999,0.4395,0.4265,0.17075,0.3625,0.2524999999999999,0.4565,0.20725,0.1877499999999999,0.10325,0.26825,0.2015,0.2664999999999999,0.273,0.90125,0.1387499999999999,0.3675,0.34575,0.1975,0.0672499999999999,0.24125,0.15625,0.1114999999999999,0.08,0.12325,0.1855,0.1425,0.187,0.083,0.08725,0.473,0.1267499999999999,0.505,0.21,0.63525,0.17475,0.1257499999999999,0.16625,0.1945,0.1937499999999999,0.14375,0.16375,0.0625,0.2624999999999999,0.1564999999999999,0.211,0.081,0.3349999999999999,0.0702499999999999,0.09025,0.2299999999999999,0.09675,0.1029999999999999,0.061,0.3145,0.1619999999999999,0.05125,0.1029999999999999,0.10125,0.17875,0.0742499999999999,0.087,0.0615,0.09825,0.06,0.27275,0.1267499999999999,0.0817499999999999,0.076,0.0632499999999999,0.0925,0.0979999999999999,0.1139999999999999,0.077,0.1255,0.1584999999999999,0.0615,0.1114999999999999,0.0832499999999999,0.05475,0.1435,0.026,0.0627499999999999,0.11325,0.2065,0.11325,0.0842499999999999,0.0655,0.05475,0.03075,0.0339999999999999,0.05775,0.32125,0.0419999999999999,0.0717499999999999,0.0544999999999999,0.03125,0.0185,0.11225,0.062,0.0595,0.353,0.0484999999999999,0.0865,0.0429999999999999,0.276,0.0339999999999999,0.119,0.04475,0.0529999999999999,0.0409999999999999,0.0632499999999999,0.05625,0.0675,0.0277499999999999,0.0595,0.03725,0.1104999999999999,0.05975,0.0409999999999999,0.0247499999999999,0.0419999999999999,0.0247499999999999,0.03225,0.029,0.03925
Lost in America (1985),0.691,0.7935000000000001,0.69125,0.772,0.484,0.8254999999999999,0.6055,0.74575,0.69125,0.69425,0.863,0.72475,0.5645,0.3015,0.69125,0.4855,0.32975,0.33475,0.34575,0.4337499999999999,0.3309999999999999,0.3149999999999999,0.42425,0.3482499999999999,0.573,0.4375,0.38925,0.3087499999999999,0.215,0.722,0.1435,0.4499999999999999,0.141,0.249,0.1912499999999999,0.34975,0.245,0.25975,0.1355,0.38325,0.427,0.22775,0.08875,0.1965,0.1302499999999999,0.152,0.1785,0.182,0.1927499999999999,0.17675,0.36475,0.1322499999999999,0.23125,0.09875,0.4922499999999999,0.26275,0.938,0.24575,0.189,0.134,0.91925,0.18625,0.32875,0.145,0.269,0.1089999999999999,0.2015,0.2199999999999999,0.42725,0.141,0.0832499999999999,0.08,0.20825,0.09575,0.1579999999999999,0.30925,0.09975,0.1624999999999999,0.0852499999999999,0.08875,0.0865,0.14475,0.352,0.09175,0.172,0.0762499999999999,0.09975,0.71425,0.0554999999999999,0.1322499999999999,0.15,0.064,0.34325,0.068,0.26375,0.10875,0.1599999999999999,0.09925,0.1535,0.0817499999999999,0.0944999999999999,0.15425,0.05525,0.0647499999999999,0.087,0.0449999999999999,0.36275,0.0584999999999999,0.0949999999999999,0.31775,0.0605,0.0657499999999999,0.05775,0.15475,0.148,0.03125,0.0459999999999999,0.085,0.09875,0.0554999999999999,0.0494999999999999,0.063,0.0635,0.0707499999999999,0.085,0.0605,0.2165,0.16175,0.1377499999999999,0.308,0.0534999999999999,0.061,0.0329999999999999,0.0544999999999999,0.05175,0.06,0.0464999999999999,0.1144999999999999,0.08725,0.0479999999999999,0.0257499999999999,0.0344999999999999,0.0529999999999999,0.132,0.0359999999999999,0.07,0.016,0.0449999999999999,0.0287499999999999
"5,000 Fingers of Dr. T, The (1953)",0.8385,0.4942499999999999,0.98125,0.974,0.61625,0.59925,0.727,0.62575,0.6115,0.22175,0.67725,0.63475,0.7365,0.301,0.3057499999999999,0.44675,0.62575,0.291,0.33525,0.4125,0.359,0.3015,0.291,0.40825,0.301,0.65425,0.65925,0.61625,0.2175,0.39475,0.1505,0.2375,0.359,0.2835,0.1307499999999999,0.37975,0.33525,0.176,0.573,0.369,0.1307499999999999,0.7582500000000001,0.2314999999999999,0.10075,0.486,0.15575,0.11275,0.0989999999999999,0.3662499999999999,0.10125,0.2027499999999999,0.156,0.0785,0.0845,0.15325,0.1144999999999999,0.2022499999999999,0.11375,0.211,0.36175,0.22975,0.1362499999999999,0.0875,0.0705,0.0939999999999999,0.81375,0.12125,0.14925,0.09975,0.37175,0.061,0.03675,0.0737499999999999,0.0275,0.1024999999999999,0.0782499999999999,0.591,0.1375,0.1009999999999999,0.40225,0.0692499999999999,0.1714999999999999,0.81975,0.26125,0.0994999999999999,0.0662499999999999,0.05475,0.091,0.0319999999999999,0.05025,0.0632499999999999,0.1332499999999999,0.0722499999999999,0.10125,0.11225,0.1302499999999999,0.33525,0.10925,0.146,0.08925,0.22125,0.1297499999999999,0.0524999999999999,0.04775,0.1089999999999999,0.04325,0.0504999999999999,0.1704999999999999,0.1235,0.025,0.0242499999999999,0.089,0.1064999999999999,0.0344999999999999,0.0474999999999999,0.03025,0.03075,0.063,0.0625,0.05325,0.0524999999999999,0.0285,0.05575,0.04075,0.0182499999999999,0.029,0.156,0.09475,0.0434999999999999,0.0494999999999999,0.0994999999999999,0.1265,0.0675,0.0665,0.0875,0.0404999999999999,0.0232499999999999,0.03275,0.05925,0.0424999999999999,0.0282499999999999,0.025,0.08675,0.0379999999999999,0.05175,0.0712499999999999,0.016,0.0197499999999999,0.0195
Throw Momma from the Train (1987),0.8082499999999999,0.9435,0.869,0.817,0.487,0.4752499999999999,0.889,0.4922499999999999,0.347,0.4505,0.3984999999999999,0.4922499999999999,0.4815,0.90025,0.3345,0.526,0.16675,0.55075,0.368,0.41125,0.52175,0.346,0.51175,0.49375,0.297,0.289,0.398,0.36275,0.2947499999999999,0.2355,0.23475,0.7622500000000001,0.172,0.4347499999999999,0.22775,0.2007499999999999,0.23975,0.1877499999999999,0.2694999999999999,0.21675,0.23375,0.2185,0.121,0.20775,0.17675,0.10775,0.144,0.1322499999999999,0.207,0.22925,0.2475,0.0954999999999999,0.079,0.12275,0.142,0.1594999999999999,0.15525,0.3682499999999999,0.3015,0.1664999999999999,0.2189999999999999,0.16125,0.141,0.084,0.0994999999999999,0.0755,0.08875,0.28525,0.1124999999999999,0.0757499999999999,0.191,0.05425,0.1322499999999999,0.1114999999999999,0.0812499999999999,0.215,0.1134999999999999,0.33875,0.0885,0.08775,0.12125,0.1267499999999999,0.093,0.09825,0.17575,0.075,0.0702499999999999,0.073,0.1185,0.11625,0.09825,0.0787499999999999,0.15675,0.0905,0.1387499999999999,0.072,0.06225,0.1014999999999999,0.078,0.0637499999999999,0.0865,0.0655,0.066,0.0984999999999999,0.0439999999999999,0.06175,0.0715,0.0959999999999999,0.15675,0.0837499999999999,0.063,0.0519999999999999,0.0817499999999999,0.0857499999999999,0.0742499999999999,0.15675,0.03925,0.04575,0.04075,0.0504999999999999,0.0255,0.0364999999999999,0.03125,0.0384999999999999,0.092,0.0379999999999999,0.0702499999999999,0.05625,0.0875,0.03,0.1355,0.04175,0.0637499999999999,0.0282499999999999,0.0469999999999999,0.0574999999999999,0.0295,0.04975,0.0559999999999999,0.0677499999999999,0.0802499999999999,0.05575,0.03975,0.0324999999999999,0.04025,0.0384999999999999,0.0499999999999999,0.03775,0.0247499999999999
"Closet, The (Placard, Le) (2001)",0.73875,0.9535,0.61675,0.738,0.67375,0.44775,0.35,0.67375,0.61675,0.78075,0.71175,0.71175,0.4087499999999999,0.44575,0.61675,0.64675,0.71175,0.418,0.25075,0.4327499999999999,0.401,0.3904999999999999,0.31825,0.3155,0.42225,0.5055,0.503,0.22825,0.25225,0.378,0.25475,0.259,0.2694999999999999,0.3844999999999999,0.15925,0.3605,0.193,0.21225,0.1895,0.20875,0.32275,0.2199999999999999,0.7682500000000001,0.1435,0.97725,0.1337499999999999,0.145,0.5635,0.24275,0.2584999999999999,0.23575,0.32975,0.7165,0.1287499999999999,0.24375,0.2234999999999999,0.0682499999999999,0.21425,0.09525,0.156,0.8520000000000001,0.2025,0.0632499999999999,0.09075,0.1139999999999999,0.1104999999999999,0.1367499999999999,0.14475,0.14575,0.1569999999999999,0.2025,0.2724999999999999,0.2145,0.0984999999999999,0.2085,0.195,0.16275,0.1175,0.10325,0.0574999999999999,0.1225,0.11225,0.0777499999999999,0.10275,0.15675,0.14525,0.0702499999999999,0.069,0.1287499999999999,0.0827499999999999,0.075,0.0737499999999999,0.03025,0.1267499999999999,0.0695,0.081,0.08875,0.0499999999999999,0.1094999999999999,0.2324999999999999,0.1104999999999999,0.11175,0.136,0.1039999999999999,0.0314999999999999,0.0364999999999999,0.063,0.04825,0.16175,0.04225,0.11325,0.0574999999999999,0.0847499999999999,0.24725,0.1134999999999999,0.0544999999999999,0.0954999999999999,0.0359999999999999,0.0964999999999999,0.96275,0.11125,0.0257499999999999,0.1164999999999999,0.1014999999999999,0.0655,0.11675,0.05825,0.0292499999999999,0.1039999999999999,0.0305,0.04075,0.1049999999999999,0.0632499999999999,0.0564999999999999,0.0757499999999999,0.06225,0.0959999999999999,0.065,0.06175,0.0252499999999999,0.0354999999999999,0.03875,0.03775,0.1395,0.0177499999999999,0.03575,0.073,0.04875,0.0479999999999999
Something Wild (1986),0.65425,0.255,0.568,0.39075,0.40425,0.4385,0.71625,0.5775,0.651,0.28725,0.9235,0.54575,0.40125,0.5795,0.393,0.366,0.7075,0.5855,0.23125,0.426,0.3655,0.73975,0.58625,0.2465,0.71775,0.3505,0.2485,0.32275,0.2324999999999999,0.1694999999999999,0.3502499999999999,0.21775,0.75125,0.1865,0.3502499999999999,0.2995,0.2304999999999999,0.1942499999999999,0.0827499999999999,0.2694999999999999,0.26275,0.3035,0.22975,0.1215,0.15675,0.29125,0.263,0.127,0.26375,0.1357499999999999,0.2754999999999999,0.10075,0.0979999999999999,0.0797499999999999,0.27425,0.15075,0.92125,0.2339999999999999,0.25575,0.1235,0.2694999999999999,0.3625,0.2827499999999999,0.17275,0.077,0.34475,0.10725,0.687,0.424,0.1362499999999999,0.14575,0.0539999999999999,0.0682499999999999,0.0419999999999999,0.079,0.281,0.11125,0.1377499999999999,0.0812499999999999,0.11125,0.0765,0.1272499999999999,0.17275,0.34475,0.10725,0.0595,0.0459999999999999,0.6935,0.08625,0.1004999999999999,0.09475,0.088,0.6995,0.0489999999999999,0.07,0.0915,0.0797499999999999,0.25925,0.079,0.0695,0.2165,0.0722499999999999,0.04475,0.0675,0.0822499999999999,0.03675,0.11575,0.21325,0.0795,0.072,0.0755,0.1004999999999999,0.04275,0.1405,0.17275,0.0292499999999999,0.04525,0.17725,0.1225,0.03775,0.06075,0.029,0.0717499999999999,0.0449999999999999,0.0324999999999999,0.04525,0.11425,0.0314999999999999,0.1114999999999999,0.04775,0.0489999999999999,0.10925,0.0667499999999999,0.03675,0.05475,0.05575,0.0287499999999999,0.0509999999999999,0.14775,0.0964999999999999,0.2885,0.0255,0.26475,0.1089999999999999,0.04875,0.0245,0.0147499999999999,0.03625,0.0167499999999999
Made (2001),0.8227500000000001,0.75925,0.77475,0.58775,0.55325,0.45375,0.97925,0.8035000000000001,0.597,0.46125,0.68725,0.597,0.8127500000000001,0.974,0.55425,0.57775,0.8552500000000001,0.60825,0.61125,0.4255,0.474,0.554,0.3994999999999999,0.3085,0.3129999999999999,0.476,0.2897499999999999,0.3205,0.285,0.17775,0.554,0.33475,0.3572499999999999,0.3974999999999999,0.554,0.204,0.2445,0.33075,0.1654999999999999,0.23975,0.1967499999999999,0.18175,0.4555,0.551,0.54825,0.2917499999999999,0.2304999999999999,0.1257499999999999,0.25,0.192,0.217,0.1255,0.1609999999999999,0.0939999999999999,0.32225,0.0979999999999999,0.14575,0.091,0.2304999999999999,0.217,0.243,0.087,0.3155,0.555,0.29425,0.2199999999999999,0.32875,0.64375,0.1679999999999999,0.0815,0.2734999999999999,0.281,0.126,0.4489999999999999,0.09825,0.0984999999999999,0.086,0.4167499999999999,0.14875,0.09,0.15775,0.123,0.11175,0.2199999999999999,0.1307499999999999,0.1362499999999999,0.15825,0.3295,0.4337499999999999,0.1029999999999999,0.31025,0.0662499999999999,0.0747499999999999,0.0835,0.087,0.153,0.0775,0.48875,0.0712499999999999,0.0605,0.10125,0.1267499999999999,0.074,0.0802499999999999,0.09925,0.0969999999999999,0.05875,0.09425,0.05375,0.376,0.09725,0.04275,0.09425,0.068,0.0812499999999999,0.0519999999999999,0.06225,0.1114999999999999,0.05625,0.0404999999999999,0.0444999999999999,0.081,0.0414999999999999,0.059,0.04225,0.11425,0.04225,0.06025,0.0449999999999999,0.0379999999999999,0.0637499999999999,0.0262499999999999,0.1079999999999999,0.0727499999999999,0.04425,0.0364999999999999,0.05075,0.1387499999999999,0.04825,0.03425,0.05625,0.08875,0.0344999999999999,0.061,0.05375,0.0319999999999999,0.04825,0.05325,0.0265
Without a Clue (1988),0.7922499999999999,0.92325,0.7549999999999999,0.7682500000000001,0.7682500000000001,0.7025,0.4077499999999999,0.7682500000000001,0.5215,0.7569999999999999,0.55575,0.477,0.61775,0.6215,0.53325,0.50625,0.1982499999999999,0.7065,0.3492499999999999,0.4345,0.21,0.63525,0.71625,0.4389999999999999,0.33825,0.265,0.2855,0.546,0.15475,0.25275,0.3055,0.4605,0.23225,0.15,0.26775,0.3532499999999999,0.3495,0.1975,0.14875,0.47775,0.28325,0.1795,0.133,0.2895,0.43725,0.1674999999999999,0.58275,0.1982499999999999,0.23125,0.27725,0.269,0.692,0.0954999999999999,0.073,0.1689999999999999,0.39275,0.0822499999999999,0.154,0.34575,0.16825,0.0735,0.0757499999999999,0.23025,0.1325,0.0767499999999999,0.11675,0.068,0.14925,0.22025,0.12175,0.26275,0.25425,0.18,0.14075,0.6125,0.0687499999999999,0.0795,0.1785,0.1195,0.49775,0.3095,0.1574999999999999,0.0667499999999999,0.11675,0.081,0.1654999999999999,0.059,0.1029999999999999,0.3027499999999999,0.08925,0.03525,0.205,0.1377499999999999,0.122,0.0374999999999999,0.3994999999999999,0.1267499999999999,0.0732499999999999,0.2189999999999999,0.065,0.0795,0.0762499999999999,0.0827499999999999,0.17175,0.119,0.0287499999999999,0.06125,0.296,0.03925,0.09925,0.3027499999999999,0.17625,0.088,0.0964999999999999,0.0632499999999999,0.04475,0.09425,0.04025,0.0665,0.0499999999999999,0.0444999999999999,0.0827499999999999,0.0855,0.074,0.1285,0.124,0.05675,0.2017499999999999,0.091,0.05275,0.084,0.0685,0.0404999999999999,0.0217499999999999,0.05075,0.1659999999999999,0.05925,0.03125,0.0439999999999999,0.04525,0.03,0.0354999999999999,0.03175,0.028,0.0994999999999999,0.04475,0.05975,0.04275,0.04925
"Big Picture, The (1989)",0.7975000000000001,0.617,0.46375,0.617,0.5465,0.8605,0.2219999999999999,0.532,0.5575,0.3225,0.3472499999999999,0.524,0.408,0.51875,0.524,0.69675,0.7735000000000001,0.375,0.46425,0.50925,0.28725,0.4585,0.52425,0.3169999999999999,0.25225,0.31125,0.469,0.4135,0.1342499999999999,0.25525,0.4125,0.33325,0.252,0.8520000000000001,0.2554999999999999,0.263,0.253,0.17525,0.23025,0.2634999999999999,0.3335,0.23075,0.255,0.17575,0.22675,0.3189999999999999,0.17275,0.22375,0.1997499999999999,0.22175,0.15675,0.1144999999999999,0.16875,0.09575,0.1387499999999999,0.131,0.1357499999999999,0.184,0.17075,0.37075,0.1599999999999999,0.4405,0.2664999999999999,0.0767499999999999,0.085,0.1069999999999999,0.2385,0.17775,0.2249999999999999,0.1905,0.2249999999999999,0.28425,0.363,0.14725,0.1292499999999999,0.0635,0.11875,0.32975,0.1302499999999999,0.09725,0.10025,0.28325,0.4415,0.146,0.177,0.178,0.15075,0.1064999999999999,0.10325,0.1164999999999999,0.0984999999999999,0.1624999999999999,0.2289999999999999,0.0785,0.0822499999999999,0.1375,0.0742499999999999,0.04075,0.14325,0.1094999999999999,0.1084999999999999,0.0595,0.0757499999999999,0.1114999999999999,0.09375,0.5095,0.10375,0.09425,0.0777499999999999,0.62875,0.153,0.09475,0.1375,0.0564999999999999,0.0584999999999999,0.0755,0.05225,0.10725,0.1345,0.04275,0.0842499999999999,0.12075,0.0842499999999999,0.1885,0.0414999999999999,0.05075,0.0735,0.0615,0.05025,0.10575,0.55075,0.03825,0.2309999999999999,0.0255,0.0554999999999999,0.1962499999999999,0.05375,0.04325,0.0549999999999999,0.1175,0.05725,0.063,0.0994999999999999,0.03875,0.09725,0.476,0.0544999999999999,0.0677499999999999,0.0359999999999999
Breaking In (1989),0.81325,0.69375,0.53575,0.69375,0.591,0.266,0.699,0.66525,0.6655,0.4892499999999999,0.4409999999999999,0.43925,0.66525,0.57875,0.38575,0.88225,0.536,0.87025,0.258,0.4087499999999999,0.24875,0.6665,0.4802499999999999,0.29625,0.43025,0.54175,0.3625,0.31875,0.1149999999999999,0.15175,0.3215,0.3375,0.22675,0.498,0.3215,0.1935,0.25475,0.0994999999999999,0.1955,0.16125,0.372,0.2435,0.205,0.15825,0.26675,0.386,0.135,0.184,0.3067499999999999,0.50375,0.23725,0.303,0.086,0.16875,0.1609999999999999,0.11475,0.0815,0.33475,0.23575,0.16775,0.14725,0.06075,0.39875,0.1659999999999999,0.03675,0.18725,0.1009999999999999,0.1694999999999999,0.2435,0.118,0.3065,0.078,0.0777499999999999,0.0847499999999999,0.2309999999999999,0.2339999999999999,0.27225,0.1614999999999999,0.10775,0.22325,0.11425,0.1322499999999999,0.15225,0.18725,0.28125,0.0817499999999999,0.06175,0.1315,0.5005,0.1255,0.1252499999999999,0.124,0.272,0.04925,0.0775,0.08825,0.05025,0.06075,0.11425,0.09925,0.197,0.05825,0.0742499999999999,0.0935,0.09075,0.0277499999999999,0.10075,0.134,0.0314999999999999,0.077,0.1109999999999999,0.2289999999999999,0.0115,0.0782499999999999,0.0165,0.086,0.1997499999999999,0.2075,0.0529999999999999,0.0444999999999999,0.0292499999999999,0.029,0.14325,0.18125,0.23525,0.0185,0.11025,0.0722499999999999,0.25275,0.1584999999999999,0.05275,0.0969999999999999,0.0857499999999999,0.03925,0.10125,0.0845,0.0687499999999999,0.03475,0.1644999999999999,0.1905,0.08625,0.0177499999999999,0.1089999999999999,0.18375,0.066,0.0127499999999999,0.0277499999999999,0.0319999999999999,0.0564999999999999
"Dream Team, The (1989)",0.65775,0.921,0.61875,0.4705,0.691,0.4087499999999999,0.29725,0.5065,0.64775,0.51425,0.353,0.4659999999999999,0.4379999999999999,0.4659999999999999,0.45875,0.605,0.11975,0.34675,0.3552499999999999,0.4385,0.2017499999999999,0.63075,0.67875,0.344,0.29625,0.413,0.33275,0.3522499999999999,0.27075,0.1892499999999999,0.2534999999999999,0.3712499999999999,0.1024999999999999,0.45875,0.181,0.3492499999999999,0.31875,0.16075,0.2744999999999999,0.3027499999999999,0.17825,0.22075,0.2017499999999999,0.1495,0.1385,0.1317499999999999,0.1262499999999999,0.16275,0.2185,0.29225,0.16875,0.089,0.1355,0.0815,0.256,0.993,0.514,0.90125,0.1684999999999999,0.1535,0.184,0.1555,0.17525,0.05925,0.135,0.0875,0.4167499999999999,0.4345,0.16375,0.0652499999999999,0.212,0.155,0.1775,0.06175,0.0954999999999999,0.1114999999999999,0.0979999999999999,0.0775,0.1385,0.26675,0.1875,0.09075,0.1009999999999999,0.0539999999999999,0.15375,0.1144999999999999,0.09875,0.50675,0.272,0.17475,0.08675,0.0895,0.36875,0.09875,0.0687499999999999,0.16525,0.0682499999999999,0.0905,0.09975,0.0529999999999999,0.11575,0.04575,0.0984999999999999,0.218,0.30525,0.05875,0.0707499999999999,0.17875,0.091,0.10175,0.17275,0.0657499999999999,0.04425,0.076,0.0795,0.15675,0.0662499999999999,0.0564999999999999,0.0564999999999999,0.05375,0.0529999999999999,0.093,0.0464999999999999,0.0747499999999999,0.2415,0.05525,0.12,0.1129999999999999,0.24275,0.0349999999999999,0.089,0.0504999999999999,0.03925,0.0329999999999999,0.09625,0.1629999999999999,0.0757499999999999,0.04425,0.0394999999999999,0.0712499999999999,0.05175,0.0319999999999999,0.0202499999999999,0.05925,0.0409999999999999,0.0652499999999999,0.0825,0.05525,0.0692499999999999
Harlem Nights (1989),0.64675,0.79375,0.41025,0.44475,0.53175,0.27625,0.266,0.81575,0.29925,0.3914999999999999,0.50425,0.81575,0.38775,0.97875,0.58675,0.8009999999999999,0.20375,0.4945,0.52725,0.414,0.39925,0.29625,0.4267499999999999,0.3415,0.15725,0.2965,0.1327499999999999,0.3205,0.1669999999999999,0.2544999999999999,0.38375,0.1962499999999999,0.16425,0.184,0.2584999999999999,0.265,0.245,0.20975,0.1907499999999999,0.22925,0.23225,0.127,0.25975,0.2495,0.1252499999999999,0.1997499999999999,0.1099999999999999,0.24025,0.24175,0.18,0.17575,0.0675,0.1385,0.5715,0.126,0.26,0.0647499999999999,0.1845,0.289,0.18525,0.0832499999999999,0.22325,0.1352499999999999,0.0685,0.1945,0.0785,0.20375,0.17675,0.0722499999999999,0.0757499999999999,0.1649999999999999,0.367,0.129,0.682,0.499,0.0632499999999999,0.18225,0.3075,0.14075,0.05275,0.17175,0.10525,0.11475,0.1134999999999999,0.0964999999999999,0.1215,0.263,0.3389999999999999,0.1992499999999999,0.2319999999999999,0.0792499999999999,0.82975,0.1574999999999999,0.0755,0.05925,0.09325,0.0815,0.17125,0.089,0.0697499999999999,0.11725,0.08925,0.0574999999999999,0.12325,0.0935,0.04725,0.083,0.1405,0.2165,0.0479999999999999,0.03875,0.071,0.09075,0.0295,0.09,0.0627499999999999,0.1104999999999999,0.0584999999999999,0.0755,0.03225,0.0255,0.0579999999999999,0.028,0.1342499999999999,0.1415,0.021,0.0319999999999999,0.0812499999999999,0.0404999999999999,0.0287499999999999,0.0745,0.0295,0.0655,0.0237499999999999,0.0334999999999999,0.0642499999999999,0.05125,0.0657499999999999,0.11525,0.0252499999999999,0.0389999999999999,0.0235,0.027,0.03925,0.0369999999999999,0.031,0.09675,0.04925,0.03175
