movieId,predictable,original,weapons,fight scenes,vengeance,betrayal,teen movie,runaway,good,first contact,catastrophe,mentor,death,weird,chase,pornography,fantasy world,remake,dialogue,culture clash,adaptation,family,drama,greed,light,melancholic,not funny,very funny,fun movie,life philosophy,sexy,life & death,hospital,nudity (full frontal - brief),camp,transformation,mad scientist,writers,stereotypes,internet,creativity,quirky,pulp,dysfunctional family,absurd,computer animation,survival,sacrifice,multiple storylines,independent film,classic car,immortality,alter ego,drinking,women,surveillance,doctors,childhood,unlikely friendships,unlikeable characters,queer,new jersey,goth,farce,kidnapping,god,underrated,dreams,island,california,memory,too long,road movie,irish accent,notable nudity,nudity (rear),80s,small town,graphic novel,censorship,awesome soundtrack,alternate history,blindness,reality tv,prejudice,no plot,hip hop,ghosts/afterlife,film noir,islam,hotel,nudity (topless - brief),atheism,stand-up comedy,adoption,trilogy,stoner movie,prison,british,simple,kick-butt women,tokyo,divorce,addiction,bollywood,shopping,period piece,good music,snakes,made for tv,indians,foul language,new york city,brothers,fashion,workplace,texas,los angeles,cancer,wilderness,single father,wartime,interracial romance,too short,directorial debut,desert,race,radio,best of 2005,finnish,ensemble cast,homeless,san francisco,russian,time,robert downey jr,hunting,lawyer,1930s,prostitution,australia,buddy movie,potential oscar nom,father daughter relationship,wine,rebellion,oil,french,documentary
Porky's II: The Next Day (1983),0.7987500000000001,0.849,0.7987500000000001,0.63975,0.71725,0.39375,0.98075,0.36875,0.4327499999999999,0.3209999999999999,0.4265,0.493,0.3455,0.3764999999999999,0.3994999999999999,0.962,0.36275,0.3125,0.3652499999999999,0.3017499999999999,0.4327499999999999,0.3732499999999999,0.29425,0.3017499999999999,0.4475,0.4297499999999999,0.29525,0.6775,0.3515,0.30825,0.6945,0.29,0.24075,0.27325,0.67,0.22575,0.1659999999999999,0.24225,0.40075,0.3562499999999999,0.1897499999999999,0.196,0.3205,0.2395,0.209,0.218,0.1235,0.18375,0.25875,0.2209999999999999,0.36775,0.10275,0.2947499999999999,0.252,0.206,0.0705,0.1775,0.145,0.1377499999999999,0.05475,0.1644999999999999,0.16175,0.07,0.4389999999999999,0.11425,0.1215,0.0994999999999999,0.143,0.173,0.24025,0.1149999999999999,0.083,0.20625,0.1875,0.423,0.136,0.556,0.05975,0.09,0.2885,0.10925,0.214,0.079,0.05825,0.24775,0.1525,0.14225,0.0464999999999999,0.1325,0.18625,0.09375,0.96675,0.1215,0.21725,0.1054999999999999,0.188,0.1415,0.11275,0.05925,0.09825,0.08725,0.11375,0.074,0.0672499999999999,0.1114999999999999,0.1785,0.0667499999999999,0.0672499999999999,0.32425,0.04425,0.5245,0.593,0.0959999999999999,0.0939999999999999,0.04175,0.09175,0.0389999999999999,0.1664999999999999,0.0772499999999999,0.11275,0.05225,0.18375,0.05125,0.0675,0.0715,0.06125,0.0655,0.04325,0.0324999999999999,0.0645,0.0837499999999999,0.04525,0.0655,0.0605,0.0662499999999999,0.062,0.03925,0.0247499999999999,0.05375,0.127,0.0479999999999999,0.08825,0.1009999999999999,0.0344999999999999,0.0414999999999999,0.0474999999999999,0.0554999999999999,0.0584999999999999,0.0212499999999999
Porky's Revenge (1985),0.9745,0.8022499999999999,0.9745,0.57475,0.7642500000000001,0.3149999999999999,0.934,0.3735,0.3954999999999999,0.344,0.422,0.534,0.27675,0.3452499999999999,0.4629999999999999,0.877,0.38175,0.16275,0.3145,0.3365,0.33475,0.3185,0.3365,0.3365,0.4882499999999999,0.413,0.3115,0.52075,0.4165,0.32125,0.538,0.287,0.15075,0.21125,0.414,0.1654999999999999,0.09725,0.16975,0.285,0.18175,0.21175,0.25425,0.3085,0.2244999999999999,0.18125,0.21425,0.093,0.1865,0.31725,0.27025,0.3622499999999999,0.0845,0.24075,0.2055,0.12175,0.10625,0.1654999999999999,0.15775,0.1099999999999999,0.0479999999999999,0.1835,0.147,0.05225,0.288,0.2917499999999999,0.1019999999999999,0.0939999999999999,0.22775,0.1357499999999999,0.2209999999999999,0.1475,0.09075,0.136,0.21725,0.478,0.185,0.62425,0.0645,0.068,0.1485,0.11425,0.1997499999999999,0.09,0.0534999999999999,0.091,0.1139999999999999,0.1619999999999999,0.05325,0.1397499999999999,0.1397499999999999,0.24975,0.23275,0.0745,0.2199999999999999,0.0687499999999999,0.4912499999999999,0.126,0.09675,0.0865,0.11675,0.072,0.0974999999999999,0.0974999999999999,0.0745,0.1024999999999999,0.1455,0.0757499999999999,0.0745,0.0429999999999999,0.0554999999999999,0.0627499999999999,0.148,0.0835,0.0905,0.068,0.05775,0.0534999999999999,0.14625,0.0595,0.0842499999999999,0.0667499999999999,0.0915,0.05625,0.0479999999999999,0.0687499999999999,0.0642499999999999,0.069,0.0369999999999999,0.0364999999999999,0.0655,0.11675,0.0434999999999999,0.059,0.093,0.05625,0.0727499999999999,0.03275,0.03625,0.079,0.0737499999999999,0.0807499999999999,0.123,0.0742499999999999,0.0444999999999999,0.0282499999999999,0.05375,0.068,0.0429999999999999,0.0205
Firestarter (1984),0.83175,0.74225,0.83175,0.4365,0.50525,0.3722499999999999,0.3275,0.4965,0.555,0.83175,0.506,0.59,0.366,0.47275,0.654,0.39425,0.4325,0.1594999999999999,0.4529999999999999,0.51575,0.991,0.38975,0.51575,0.4004999999999999,0.55525,0.36875,0.38575,0.2435,0.488,0.311,0.283,0.23075,0.143,0.2435,0.2835,0.37625,0.65075,0.1654999999999999,0.1609999999999999,0.252,0.243,0.243,0.27025,0.2204999999999999,0.205,0.14725,0.23725,0.2905,0.2987499999999999,0.1257499999999999,0.42125,0.1185,0.39225,0.12325,0.2175,0.387,0.16925,0.242,0.15625,0.0657499999999999,0.14925,0.1765,0.1962499999999999,0.08825,0.21075,0.155,0.4297499999999999,0.25875,0.241,0.21075,0.10025,0.1395,0.15325,0.138,0.1644999999999999,0.15675,0.2574999999999999,0.1569999999999999,0.1325,0.0845,0.1079999999999999,0.1574999999999999,0.17225,0.2867499999999999,0.26825,0.10175,0.0827499999999999,0.06125,0.10375,0.10525,0.09175,0.2065,0.11975,0.12275,0.122,0.0329999999999999,0.0865,0.08625,0.0737499999999999,0.08975,0.1335,0.10375,0.067,0.0847499999999999,0.0637499999999999,0.1415,0.08675,0.1079999999999999,0.1235,0.235,0.15775,0.05425,0.1004999999999999,0.1074999999999999,0.074,0.0782499999999999,0.0534999999999999,0.06225,0.0559999999999999,0.134,0.04425,0.05525,0.0787499999999999,0.068,0.09275,0.06025,0.086,0.04725,0.0434999999999999,0.0479999999999999,0.09775,0.0364999999999999,0.084,0.0635,0.0449999999999999,0.0705,0.1322499999999999,0.06175,0.0665,0.04125,0.04575,0.0242499999999999,0.04975,0.71425,0.0499999999999999,0.04975,0.0389999999999999,0.0359999999999999,0.0227499999999999
"In Crowd, The (2000)",0.837,0.68425,0.31475,0.837,0.47,0.6125,0.92575,0.3622499999999999,0.61375,0.33975,0.60125,0.4395,0.2664999999999999,0.5405,0.56125,0.68825,0.3015,0.1892499999999999,0.40525,0.44425,0.3129999999999999,0.3115,0.44425,0.4,0.2324999999999999,0.3329999999999999,0.3399999999999999,0.22825,0.40075,0.39875,0.89025,0.2284999999999999,0.2875,0.34875,0.70775,0.1725,0.23175,0.22875,0.2455,0.3145,0.1362499999999999,0.21175,0.2329999999999999,0.1659999999999999,0.16475,0.1574999999999999,0.0767499999999999,0.155,0.24825,0.16725,0.1877499999999999,0.083,0.1579999999999999,0.271,0.361,0.5505,0.22825,0.235,0.25775,0.0579999999999999,0.1397499999999999,0.17325,0.05125,0.16575,0.389,0.0742499999999999,0.0807499999999999,0.1644999999999999,0.1599999999999999,0.1922499999999999,0.11175,0.17425,0.10325,0.1674999999999999,0.32825,0.474,0.10975,0.1255,0.04675,0.0625,0.10275,0.15625,0.1387499999999999,0.0989999999999999,0.10425,0.20425,0.2714999999999999,0.064,0.1079999999999999,0.1175,0.08675,0.1402499999999999,0.0742499999999999,0.1395,0.0625,0.0374999999999999,0.1064999999999999,0.1134999999999999,0.065,0.1255,0.0959999999999999,0.05375,0.1039999999999999,0.04675,0.0815,0.067,0.0692499999999999,0.0817499999999999,0.2554999999999999,0.18125,0.073,0.0632499999999999,0.075,0.0935,0.156,0.0682499999999999,0.0579999999999999,0.04275,0.05375,0.05325,0.0755,0.06225,0.09275,0.05125,0.05425,0.0747499999999999,0.062,0.0752499999999999,0.029,0.0857499999999999,0.06125,0.0329999999999999,0.0815,0.0757499999999999,0.03,0.04475,0.03575,0.1385,0.0454999999999999,0.0807499999999999,0.05125,0.0272499999999999,0.0717499999999999,0.03775,0.03875,0.04275,0.0494999999999999,0.029,0.0172499999999999
Phantasm IV: Oblivion (1998),0.8585,0.8134999999999999,0.8585,0.476,0.40225,0.4755,0.2017499999999999,0.36475,0.50925,0.48675,0.43525,0.3884999999999999,0.60875,0.66075,0.476,0.40125,0.31475,0.149,0.3754999999999999,0.2967499999999999,0.2334999999999999,0.188,0.275,0.287,0.3065,0.4265,0.3465,0.3065,0.29425,0.2935,0.213,0.498,0.3615,0.27525,0.3349999999999999,0.26275,0.23425,0.23925,0.10275,0.11025,0.25875,0.29925,0.213,0.249,0.2385,0.15975,0.18125,0.124,0.18225,0.20625,0.22975,0.1347499999999999,0.18325,0.21375,0.1945,0.17225,0.2534999999999999,0.24725,0.16475,0.0399999999999999,0.15475,0.14575,0.081,0.1962499999999999,0.1307499999999999,0.0949999999999999,0.18575,0.277,0.133,0.1054999999999999,0.31025,0.14525,0.35575,0.0715,0.04225,0.22525,0.1245,0.11425,0.0419999999999999,0.1365,0.0725,0.0984999999999999,0.136,0.04725,0.0989999999999999,0.0685,0.0837499999999999,0.03625,0.11425,0.0702499999999999,0.1865,0.26725,0.0949999999999999,0.2244999999999999,0.0775,0.2007499999999999,0.10425,0.06025,0.12425,0.0705,0.17225,0.26675,0.0494999999999999,0.0815,0.04625,0.0519999999999999,0.0785,0.1402499999999999,0.16875,0.10325,0.0979999999999999,0.0324999999999999,0.0989999999999999,0.1104999999999999,0.10875,0.0765,0.12075,0.0725,0.03775,0.27275,0.0195,0.0665,0.0665,0.05475,0.0852499999999999,0.52325,0.0262499999999999,0.0979999999999999,0.03875,0.0404999999999999,0.0715,0.078,0.05875,0.0419999999999999,0.09125,0.05075,0.0439999999999999,0.0215,0.0559999999999999,0.0484999999999999,0.09025,0.03,0.0984999999999999,0.0265,0.05525,0.0424999999999999,0.0409999999999999,0.03175,0.03025
Bless the Child (2000),0.69475,0.68025,0.6845,0.611,0.53125,0.3349999999999999,0.33425,0.5915,0.4805,0.6845,0.51,0.46625,0.25475,0.26225,0.484,0.28925,0.57825,0.21475,0.4595,0.3349999999999999,0.32525,0.31825,0.3349999999999999,0.26875,0.4635,0.22175,0.351,0.266,0.25775,0.3389999999999999,0.31375,0.21175,0.2734999999999999,0.14575,0.18375,0.2135,0.1235,0.1952499999999999,0.34275,0.2249999999999999,0.1965,0.185,0.2455,0.149,0.195,0.183,0.1069999999999999,0.508,0.193,0.1485,0.16825,0.1455,0.1355,0.09675,0.24225,0.32975,0.0837499999999999,0.183,0.199,0.0389999999999999,0.14825,0.17025,0.2604999999999999,0.0812499999999999,0.525,0.90575,0.21125,0.1185,0.1435,0.1995,0.11025,0.0767499999999999,0.0905,0.1805,0.1109999999999999,0.1372499999999999,0.0692499999999999,0.0682499999999999,0.05975,0.09325,0.05575,0.1235,0.18425,0.0374999999999999,0.20725,0.176,0.0785,0.03925,0.1034999999999999,0.5455,0.0404999999999999,0.10725,0.90575,0.11275,0.24475,0.05825,0.078,0.0984999999999999,0.0685,0.1019999999999999,0.09075,0.05975,0.0725,0.09675,0.1267499999999999,0.05725,0.09075,0.0697499999999999,0.083,0.118,0.0675,0.15825,0.1034999999999999,0.082,0.04075,0.0625,0.04775,0.05025,0.05175,0.0845,0.13,0.16675,0.0705,0.10675,0.0419999999999999,0.0549999999999999,0.05475,0.059,0.0217499999999999,0.067,0.0549999999999999,0.2445,0.05425,0.0655,0.02975,0.0454999999999999,0.0637499999999999,0.06075,0.0479999999999999,0.0389999999999999,0.0287499999999999,0.0605,0.0554999999999999,0.03525,0.06175,0.023,0.0232499999999999,0.0404999999999999,0.0165
Urban Legends: Final Cut (2000),0.79325,0.794,0.6445,0.75275,0.3582499999999999,0.7517499999999999,0.94725,0.27,0.45175,0.2847499999999999,0.416,0.50925,0.61975,0.4004999999999999,0.4004999999999999,0.58775,0.3205,0.2704999999999999,0.37075,0.2865,0.2907499999999999,0.301,0.2865,0.2865,0.2375,0.25675,0.32825,0.26075,0.49,0.25875,0.26325,0.1679999999999999,0.175,0.246,0.27825,0.1644999999999999,0.16175,0.4004999999999999,0.427,0.1965,0.3419999999999999,0.26675,0.1855,0.17225,0.275,0.1912499999999999,0.10525,0.11225,0.3295,0.16925,0.2095,0.0812499999999999,0.1347499999999999,0.123,0.14975,0.11725,0.08825,0.1064999999999999,0.1584999999999999,0.0605,0.15925,0.14625,0.0752499999999999,0.24525,0.0524999999999999,0.071,0.09725,0.148,0.10175,0.1307499999999999,0.0979999999999999,0.1735,0.1175,0.0935,0.1029999999999999,0.1357499999999999,0.16225,0.0979999999999999,0.04375,0.1049999999999999,0.0935,0.14325,0.0855,0.1069999999999999,0.1089999999999999,0.1594999999999999,0.2259999999999999,0.0672499999999999,0.10925,0.089,0.0787499999999999,0.12275,0.0685,0.128,0.092,0.173,0.0885,0.0939999999999999,0.0727499999999999,0.081,0.0685,0.0605,0.0775,0.0645,0.0935,0.0737499999999999,0.07,0.0702499999999999,0.0574999999999999,0.0742499999999999,0.0632499999999999,0.063,0.0579999999999999,0.0827499999999999,0.1569999999999999,0.075,0.12025,0.0677499999999999,0.04475,0.03625,0.03625,0.0672499999999999,0.05725,0.0529999999999999,0.05375,0.03225,0.04875,0.08675,0.0494999999999999,0.0479999999999999,0.10725,0.03175,0.0647499999999999,0.05625,0.0469999999999999,0.05475,0.0285,0.05775,0.0519999999999999,0.03225,0.0334999999999999,0.04725,0.1704999999999999,0.0374999999999999,0.03375,0.03025,0.04325,0.0324999999999999,0.0215
Hellraiser III: Hell on Earth (1992),0.98525,0.7615000000000001,0.98525,0.958,0.8207500000000001,0.54125,0.621,0.8207500000000001,0.4475,0.62375,0.38925,0.44575,0.4629999999999999,0.41525,0.3605,0.521,0.4475,0.1059999999999999,0.435,0.3219999999999999,0.2604999999999999,0.15025,0.3219999999999999,0.2847499999999999,0.2495,0.3245,0.35075,0.238,0.257,0.3429999999999999,0.1735,0.21625,0.50675,0.276,0.3117499999999999,0.26825,0.53875,0.24975,0.1325,0.083,0.3325,0.22225,0.2895,0.205,0.17225,0.18375,0.118,0.2897499999999999,0.1992499999999999,0.1569999999999999,0.2804999999999999,0.184,0.22525,0.15825,0.14375,0.10225,0.41625,0.127,0.152,0.04975,0.1405,0.118,0.29025,0.127,0.062,0.11325,0.1962499999999999,0.408,0.128,0.08975,0.155,0.11475,0.09425,0.11675,0.073,0.0842499999999999,0.175,0.1262499999999999,0.26725,0.1267499999999999,0.08875,0.123,0.0842499999999999,0.0554999999999999,0.0777499999999999,0.0687499999999999,0.089,0.1405,0.1579999999999999,0.063,0.11825,0.24525,0.0695,0.11925,0.05825,0.1305,0.0895,0.08,0.10775,0.0707499999999999,0.05775,0.1435,0.04275,0.0579999999999999,0.05925,0.0359999999999999,0.0449999999999999,0.0817499999999999,0.087,0.09675,0.06,0.0384999999999999,0.1262499999999999,0.081,0.0772499999999999,0.0554999999999999,0.09075,0.0762499999999999,0.0479999999999999,0.0665,0.0212499999999999,0.0494999999999999,0.0434999999999999,0.0584999999999999,0.0752499999999999,0.03075,0.0389999999999999,0.11375,0.04375,0.08925,0.0559999999999999,0.12275,0.0419999999999999,0.0642499999999999,0.0474999999999999,0.03925,0.05625,0.0167499999999999,0.04325,0.06025,0.0287499999999999,0.0419999999999999,0.0439999999999999,0.0305,0.0207499999999999,0.063,0.03425,0.0277499999999999,0.0205
Slumber Party Massacre III (1990),0.8632500000000001,0.8095000000000001,0.8632500000000001,0.74275,0.651,0.5955,0.9335,0.4922499999999999,0.3505,0.44925,0.46625,0.32375,0.54,0.4097499999999999,0.3505,0.692,0.35775,0.3715,0.352,0.38475,0.29225,0.41625,0.33125,0.25525,0.687,0.32775,0.3335,0.33975,0.6435,0.174,0.5595,0.26925,0.2455,0.1332499999999999,0.58375,0.18325,0.58375,0.23325,0.44975,0.15875,0.15875,0.27575,0.3245,0.20825,0.2867499999999999,0.1957499999999999,0.1352499999999999,0.09575,0.2845,0.21025,0.25625,0.04725,0.1679999999999999,0.1795,0.22225,0.40225,0.0605,0.18325,0.1815,0.0712499999999999,0.16375,0.42425,0.11575,0.1907499999999999,0.0875,0.11175,0.05925,0.2274999999999999,0.0969999999999999,0.3389999999999999,0.1175,0.23975,0.1362499999999999,0.09825,0.1069999999999999,0.213,0.4255,0.05525,0.08975,0.1674999999999999,0.0745,0.1255,0.0682499999999999,0.20425,0.08775,0.15375,0.199,0.03325,0.1362499999999999,0.0647499999999999,0.076,0.145,0.11175,0.23725,0.0449999999999999,0.1382499999999999,0.0847499999999999,0.0635,0.0574999999999999,0.0695,0.3455,0.1679999999999999,0.0374999999999999,0.0672499999999999,0.0434999999999999,0.059,0.0469999999999999,0.0772499999999999,0.074,0.0915,0.0632499999999999,0.04375,0.0569999999999999,0.0727499999999999,0.072,0.1069999999999999,0.0989999999999999,0.04225,0.0449999999999999,0.0697499999999999,0.0265,0.0635,0.0635,0.05925,0.05175,0.0277499999999999,0.0272499999999999,0.0687499999999999,0.0282499999999999,0.09025,0.066,0.0292499999999999,0.0319999999999999,0.0329999999999999,0.0569999999999999,0.0549999999999999,0.069,0.04525,0.0349999999999999,0.0725,0.0559999999999999,0.03375,0.03675,0.0255,0.0449999999999999,0.0364999999999999,0.02,0.0245,0.019
Get Carter (2000),0.745,0.8420000000000001,0.7657499999999999,0.7657499999999999,0.8045,0.615,0.292,0.286,0.44575,0.348,0.529,0.544,0.60725,0.3429999999999999,0.7657499999999999,0.62775,0.3215,0.993,0.4925,0.4569999999999999,0.49875,0.2544999999999999,0.3349999999999999,0.32425,0.2264999999999999,0.45325,0.3492499999999999,0.2885,0.35375,0.3585,0.262,0.39225,0.1875,0.2674999999999999,0.15225,0.23175,0.09225,0.22525,0.1755,0.26925,0.1634999999999999,0.31475,0.4735,0.278,0.1337499999999999,0.1865,0.092,0.1079999999999999,0.22225,0.1505,0.2289999999999999,0.0702499999999999,0.2105,0.20775,0.2504999999999999,0.24175,0.1654999999999999,0.146,0.17025,0.14675,0.1395,0.15025,0.0667499999999999,0.16975,0.1347499999999999,0.1039999999999999,0.185,0.11325,0.082,0.11225,0.27225,0.119,0.11375,0.1644999999999999,0.2289999999999999,0.20375,0.09075,0.0647499999999999,0.21675,0.10275,0.09825,0.15625,0.1425,0.0399999999999999,0.1277499999999999,0.1019999999999999,0.1149999999999999,0.1014999999999999,0.3135,0.194,0.14075,0.1972499999999999,0.0999999999999999,0.1337499999999999,0.092,0.0637499999999999,0.0752499999999999,0.077,0.3255,0.1225,0.15375,0.1337499999999999,0.2355,0.08825,0.1185,0.093,0.11225,0.144,0.087,0.05375,0.0775,0.0692499999999999,0.1175,0.1215,0.0675,0.0665,0.05275,0.1297499999999999,0.0627499999999999,0.0635,0.0895,0.0875,0.0737499999999999,0.0504999999999999,0.078,0.05825,0.0559999999999999,0.04575,0.0757499999999999,0.03625,0.1405,0.0324999999999999,0.08775,0.0802499999999999,0.04675,0.0959999999999999,0.0444999999999999,0.09075,0.0725,0.1365,0.0329999999999999,0.0504999999999999,0.15475,0.3964999999999999,0.0554999999999999,0.0374999999999999,0.10175,0.03375,0.0235
Billy Jack Goes to Washington (1977),0.8745,0.80775,0.8745,0.4695,0.498,0.63575,0.5215,0.558,0.35675,0.3455,0.41125,0.718,0.4725,0.3107499999999999,0.353,0.4345,0.42625,0.92425,0.3824999999999999,0.63575,0.481,0.45775,0.4205,0.63575,0.3622499999999999,0.503,0.39225,0.3335,0.3057499999999999,0.28625,0.21225,0.239,0.16175,0.29925,0.7415,0.1624999999999999,0.148,0.22425,0.28025,0.178,0.132,0.2937499999999999,0.24375,0.20725,0.21125,0.202,0.10175,0.1275,0.2504999999999999,0.33175,0.21475,0.1074999999999999,0.23025,0.2027499999999999,0.2654999999999999,0.11975,0.1609999999999999,0.16625,0.21675,0.1084999999999999,0.1709999999999999,0.1882499999999999,0.0564999999999999,0.10325,0.1599999999999999,0.0944999999999999,0.068,0.0959999999999999,0.12125,0.0994999999999999,0.15525,0.34675,0.10575,0.1034999999999999,0.24675,0.2694999999999999,0.156,0.0885,0.0252499999999999,0.31625,0.08975,0.172,0.0827499999999999,0.138,0.13,0.063,0.12475,0.0737499999999999,0.131,0.79325,0.0797499999999999,0.20375,0.0944999999999999,0.14125,0.08925,0.206,0.18,0.16925,0.0777499999999999,0.1144999999999999,0.1169999999999999,0.063,0.0655,0.1064999999999999,0.0742499999999999,0.1402499999999999,0.27975,0.0949999999999999,0.072,0.1644999999999999,0.16525,0.0615,0.10075,0.09475,0.0324999999999999,0.10725,0.0579999999999999,0.23975,0.03475,0.05425,0.0805,0.23025,0.10625,0.0509999999999999,0.0797499999999999,0.05125,0.12325,0.1074999999999999,0.0549999999999999,0.069,0.0925,0.03475,0.0635,0.0662499999999999,0.08675,0.15775,0.05425,0.135,0.362,0.2604999999999999,0.05375,0.0379999999999999,0.03925,0.0469999999999999,0.04175,0.084,0.05275,0.0439999999999999,0.0222499999999999
Book of Shadows: Blair Witch 2 (2000),0.8109999999999999,0.88425,0.62125,0.8109999999999999,0.4835,0.4905,0.487,0.661,0.5375,0.4495,0.4355,0.53225,0.436,0.582,0.26475,0.52675,0.658,0.4105,0.45775,0.3435,0.3097499999999999,0.34675,0.3435,0.45675,0.2674999999999999,0.2957499999999999,0.3545,0.27275,0.263,0.345,0.26625,0.24725,0.24125,0.2594999999999999,0.58225,0.18,0.10725,0.38175,0.4465,0.4792499999999999,0.3095,0.36475,0.23975,0.24075,0.28325,0.1639999999999999,0.086,0.193,0.33475,0.61825,0.26025,0.10225,0.1735,0.3655,0.18375,0.38025,0.175,0.1465,0.1947499999999999,0.411,0.1892499999999999,0.1569999999999999,0.90225,0.1902499999999999,0.1362499999999999,0.14925,0.1735,0.187,0.15,0.1282499999999999,0.181,0.1134999999999999,0.11225,0.17475,0.17475,0.207,0.134,0.1285,0.10375,0.136,0.4004999999999999,0.1555,0.10525,0.263,0.1689999999999999,0.1485,0.16225,0.1362499999999999,0.1322499999999999,0.1689999999999999,0.1094999999999999,0.2007499999999999,0.11475,0.1287499999999999,0.1019999999999999,0.0767499999999999,0.1272499999999999,0.1054999999999999,0.1004999999999999,0.119,0.0745,0.09625,0.0775,0.1069999999999999,0.09625,0.1109999999999999,0.0815,0.1265,0.08625,0.1099999999999999,0.089,0.1887499999999999,0.072,0.1114999999999999,0.0584999999999999,0.0767499999999999,0.0559999999999999,0.0772499999999999,0.04975,0.0925,0.0524999999999999,0.06075,0.0489999999999999,0.0822499999999999,0.09575,0.03325,0.0564999999999999,0.0697499999999999,0.0554999999999999,0.153,0.0642499999999999,0.0645,0.0464999999999999,0.0539999999999999,0.04625,0.084,0.0642499999999999,0.0394999999999999,0.065,0.0539999999999999,0.04775,0.061,0.1205,0.0359999999999999,0.0439999999999999,0.03975,0.027,0.03625,0.0772499999999999
Dracula 2000 (2000),0.68825,0.7595000000000001,0.54225,0.59725,0.4915,0.3335,0.41225,0.4862499999999999,0.576,0.54225,0.45125,0.55225,0.30225,0.4307499999999999,0.4695,0.4225,0.576,0.22425,0.4287499999999999,0.24175,0.5845,0.254,0.24175,0.22475,0.40725,0.3305,0.3295,0.2239999999999999,0.32525,0.278,0.61925,0.1302499999999999,0.1069999999999999,0.1952499999999999,0.33225,0.45075,0.33225,0.25825,0.1952499999999999,0.3269999999999999,0.2279999999999999,0.25075,0.198,0.1624999999999999,0.31125,0.1902499999999999,0.192,0.201,0.1639999999999999,0.11725,0.145,0.92825,0.1957499999999999,0.14975,0.22475,0.0655,0.11175,0.11425,0.11475,0.06225,0.1485,0.142,0.87775,0.087,0.0715,0.0944999999999999,0.1892499999999999,0.09425,0.10775,0.0712499999999999,0.0735,0.11125,0.05325,0.1252499999999999,0.1054999999999999,0.11525,0.0735,0.0762499999999999,0.0954999999999999,0.05175,0.1099999999999999,0.135,0.11625,0.14125,0.09475,0.1169999999999999,0.1054999999999999,0.09225,0.1004999999999999,0.0805,0.05325,0.03425,0.0944999999999999,0.10075,0.063,0.077,0.0827499999999999,0.0832499999999999,0.1755,0.0657499999999999,0.1144999999999999,0.04825,0.05475,0.0672499999999999,0.064,0.0944999999999999,0.1094999999999999,0.067,0.08975,0.08725,0.0642499999999999,0.04775,0.0479999999999999,0.0667499999999999,0.0737499999999999,0.0615,0.05225,0.0285,0.04025,0.0715,0.0334999999999999,0.0657499999999999,0.05125,0.03525,0.05325,0.0579999999999999,0.04725,0.0662499999999999,0.02975,0.03625,0.0584999999999999,0.019,0.0519999999999999,0.0687499999999999,0.0232499999999999,0.03925,0.082,0.04025,0.0464999999999999,0.03925,0.025,0.0379999999999999,0.03325,0.0292499999999999,0.0807499999999999,0.0202499999999999,0.0227499999999999,0.0354999999999999,0.019
