movieId,original,melancholic,good,teen movie,unlikely friendships,independent film,runaway,weird,mentor,pornography,culture clash,drama,betrayal,queer,catastrophe,women,sexy,greed,dialogue,stereotypes,predictable,drinking,quirky,vengeance,childhood,life philosophy,light,adaptation,dysfunctional family,family,fantasy world,very funny,fun movie,life & death,not funny,writers,prejudice,fight scenes,chase,small town,nudity (full frontal - brief),new jersey,transformation,first contact,death,underrated,classic car,creativity,multiple storylines,awesome soundtrack,california,weapons,addiction,interracial romance,absurd,divorce,sacrifice,road movie,computer animation,internet,irish accent,british,good music,islam,camp,farce,notable nudity,dreams,hip hop,pulp,censorship,hospital,bollywood,period piece,alter ego,doctors,surveillance,nudity (topless - brief),hotel,new york city,stoner movie,directorial debut,80s,workplace,texas,cancer,ensemble cast,nudity (rear),shopping,unlikeable characters,simple,stand-up comedy,wartime,brothers,film noir,tokyo,alternate history,indians,adoption,blindness,single father,memory,foul language,kick-butt women,too long,fashion,atheism,rebellion,australia,goth,mad scientist,san francisco,los angeles,survival,race,prison,finnish,reality tv,father daughter relationship,wilderness,island,robert downey jr,no plot,prostitution,wine,1930s,graphic novel,made for tv,potential oscar nom,radio,documentary,too short,god,homeless,russian,immortality,best of 2005,kidnapping,buddy movie,ghosts/afterlife,desert,lawyer,french,trilogy,remake,hunting,snakes,time,oil
Lucas (1986),0.7445,0.551,0.7115,0.99075,0.988,0.496,0.7385,0.50475,0.75675,0.293,0.58775,0.71325,0.49475,0.23525,0.6145,0.3139999999999999,0.3585,0.4805,0.33775,0.7015,0.3025,0.22575,0.24025,0.27875,0.78125,0.27775,0.3105,0.24225,0.21625,0.4425,0.389,0.3299999999999999,0.594,0.2289999999999999,0.2977499999999999,0.18625,0.496,0.33775,0.3135,0.31775,0.1927499999999999,0.53525,0.24625,0.21475,0.15725,0.2837499999999999,0.32675,0.123,0.12225,0.4609999999999999,0.23375,0.33775,0.065,0.155,0.12025,0.05675,0.496,0.10375,0.41,0.11675,0.0999999999999999,0.1049999999999999,0.30225,0.089,0.0822499999999999,0.0712499999999999,0.188,0.18375,0.119,0.147,0.10325,0.17025,0.0984999999999999,0.17775,0.139,0.08975,0.12175,0.05125,0.0835,0.07,0.12175,0.0979999999999999,0.79,0.0484999999999999,0.276,0.1265,0.0605,0.08675,0.0504999999999999,0.059,0.31375,0.0822499999999999,0.0817499999999999,0.0705,0.0885,0.068,0.176,0.188,0.09275,0.0847499999999999,0.1594999999999999,0.1154999999999999,0.0792499999999999,0.0579999999999999,0.0837499999999999,0.0717499999999999,0.0444999999999999,0.10875,0.072,0.14875,0.06025,0.0635,0.03725,0.10725,0.11725,0.0827499999999999,0.0702499999999999,0.0399999999999999,0.11175,0.08825,0.1014999999999999,0.12425,0.0727499999999999,0.0474999999999999,0.031,0.0865,0.0225,0.0645,0.05325,0.17875,0.03525,0.0712499999999999,0.03525,0.03825,0.0419999999999999,0.0579999999999999,0.0285,0.03975,0.0725,0.0605,0.0364999999999999,0.0359999999999999,0.03225,0.0344999999999999,0.0275,0.04075,0.04825,0.0595,0.0285
Black and White (1999),0.81,0.46975,0.5565,0.36475,0.243,0.923,0.74225,0.74225,0.6185,0.83725,0.583,0.5565,0.583,0.7522500000000001,0.4885,0.29025,0.4629999999999999,0.583,0.625,0.8447499999999999,0.5705,0.33925,0.288,0.5515,0.3705,0.2249999999999999,0.28075,0.40025,0.2209999999999999,0.3705,0.54725,0.24225,0.2534999999999999,0.2514999999999999,0.353,0.241,0.50975,0.3405,0.237,0.1925,0.2664999999999999,0.58725,0.17925,0.26575,0.2664999999999999,0.309,0.14375,0.30125,0.2965,0.22175,0.2485,0.1997499999999999,0.52375,0.83175,0.28725,0.3269999999999999,0.18625,0.092,0.3705,0.35475,0.0969999999999999,0.1694999999999999,0.22175,0.258,0.1545,0.15175,0.0959999999999999,0.16675,0.985,0.352,0.199,0.153,0.1357499999999999,0.11875,0.17775,0.10825,0.10075,0.24525,0.09825,0.45425,0.25675,0.1004999999999999,0.0579999999999999,0.10475,0.0875,0.05325,0.2005,0.12225,0.08825,0.15575,0.1347499999999999,0.10025,0.0775,0.0675,0.33925,0.1054999999999999,0.1342499999999999,0.09375,0.2955,0.10175,0.06175,0.17475,0.41125,0.15875,0.05725,0.09825,0.11375,0.405,0.05675,0.04225,0.09175,0.0295,0.0792499999999999,0.0705,0.2684999999999999,0.1084999999999999,0.0215,0.128,0.04825,0.0579999999999999,0.1175,0.921,0.11875,0.1262499999999999,0.0865,0.0842499999999999,0.03475,0.04875,0.03225,0.0645,0.1629999999999999,0.03725,0.06075,0.1937499999999999,0.074,0.0544999999999999,0.0725,0.082,0.10525,0.05325,0.03925,0.1024999999999999,0.04975,0.0672499999999999,0.0262499999999999,0.03575,0.0554999999999999,0.03975,0.0197499999999999
Smiling Fish and Goat on Fire (1999),0.79125,0.94475,0.71925,0.41725,0.768,0.921,0.74425,0.74425,0.5355,0.65075,0.7795000000000001,0.50175,0.68525,0.7255,0.71925,0.573,0.16125,0.50175,0.60075,0.1982499999999999,0.3685,0.38475,0.68525,0.53575,0.5505,0.2995,0.4912499999999999,0.4004999999999999,0.4014999999999999,0.2774999999999999,0.3485,0.30425,0.4645,0.7105,0.298,0.4175,0.25575,0.588,0.20375,0.1942499999999999,0.0682499999999999,0.3485,0.25425,0.2365,0.1495,0.10075,0.1589999999999999,0.25575,0.3255,0.3525,0.5275,0.1725,0.312,0.18375,0.266,0.1805,0.0737499999999999,0.084,0.2465,0.10375,0.31425,0.16425,0.2614999999999999,0.1357499999999999,0.0915,0.16975,0.0949999999999999,0.1609999999999999,0.6235,0.13,0.09125,0.1235,0.65175,0.1215,0.50125,0.12175,0.11075,0.3047499999999999,0.4247499999999999,0.291,0.1114999999999999,0.1395,0.11425,0.0637499999999999,0.20675,0.1485,0.1952499999999999,0.06125,0.1257499999999999,0.1805,0.0484999999999999,0.10325,0.0825,0.72475,0.3259999999999999,0.1952499999999999,0.1325,0.0825,0.05325,0.134,0.05425,0.1335,0.04925,0.1405,0.1265,0.071,0.1049999999999999,0.05975,0.1332499999999999,0.09475,0.1875,0.0222499999999999,0.4217499999999999,0.08,0.25475,0.0722499999999999,0.2604999999999999,0.12175,0.08825,0.196,0.05425,0.22425,0.1024999999999999,0.09125,0.0707499999999999,0.1149999999999999,0.0334999999999999,0.0935,0.074,0.03875,0.0262499999999999,0.0105,0.0554999999999999,0.193,0.05875,0.03625,0.0314999999999999,0.22975,0.09475,0.1639999999999999,0.0384999999999999,0.0202499999999999,0.0702499999999999,0.17175,0.031,0.05425,0.031,0.03275,0.04075
Defying Gravity (1997),0.857,0.7855000000000001,0.8919999999999999,0.70075,0.92,0.916,0.58025,0.58025,0.39175,0.51375,0.58025,0.5755,0.58025,0.998,0.6245,0.3794999999999999,0.50525,0.4872499999999999,0.73925,0.66225,0.65925,0.181,0.59325,0.62075,0.4485,0.47575,0.24475,0.2329999999999999,0.46475,0.56775,0.349,0.3279999999999999,0.4429999999999999,0.33675,0.3239999999999999,0.1962499999999999,0.308,0.6245,0.4429999999999999,0.28525,0.09475,0.4207499999999999,0.25,0.35,0.16925,0.29,0.2534999999999999,0.0857499999999999,0.27775,0.49375,0.1684999999999999,0.35,0.1947499999999999,0.24375,0.14425,0.1079999999999999,0.79,0.21675,0.1937499999999999,0.15675,0.3299999999999999,0.1317499999999999,0.25175,0.11025,0.57025,0.16725,0.10175,0.0627499999999999,0.279,0.3105,0.128,0.3804999999999999,0.677,0.0865,0.4337499999999999,0.1275,0.1659999999999999,0.1594999999999999,0.0665,0.21475,0.083,0.1892499999999999,0.1395,0.1297499999999999,0.1644999999999999,0.1709999999999999,0.1375,0.0807499999999999,0.0787499999999999,0.25775,0.0692499999999999,0.0509999999999999,0.0645,0.3635,0.1257499999999999,0.05325,0.29425,0.066,0.1185,0.2264999999999999,0.307,0.1365,0.1805,0.0697499999999999,0.0695,0.0687499999999999,0.22575,0.0782499999999999,0.0305,0.2987499999999999,0.0822499999999999,0.55575,0.08875,0.28075,0.0364999999999999,0.09425,0.0097499999999999,0.1902499999999999,0.04275,0.22075,0.1084999999999999,0.09325,0.04125,0.03775,0.0667499999999999,0.0949999999999999,0.0494999999999999,0.3495,0.0165,0.1975,0.0329999999999999,0.31775,0.22575,0.0605,0.062,0.0564999999999999,0.0137499999999999,0.0247499999999999,0.1669999999999999,0.0782499999999999,0.0969999999999999,0.02,0.0122499999999999,0.05125,0.10875,0.0165,0.0344999999999999,0.12475,0.0105
But I'm a Cheerleader (1999),0.73075,0.3672499999999999,0.612,0.85825,0.8759999999999999,0.8967499999999999,0.533,0.67175,0.3804999999999999,0.81775,0.47275,0.47275,0.27125,0.992,0.41525,0.7215,0.6535,0.47275,0.3115,0.94375,0.5205,0.17725,0.40125,0.35875,0.539,0.26425,0.5205,0.2835,0.2584999999999999,0.539,0.261,0.476,0.4669999999999999,0.25325,0.1975,0.176,0.4992499999999999,0.2175,0.20625,0.15275,0.2754999999999999,0.1367499999999999,0.2485,0.23425,0.1149999999999999,0.3037499999999999,0.23075,0.1952499999999999,0.1024999999999999,0.6965,0.1674999999999999,0.16225,0.0857499999999999,0.354,0.83525,0.0514999999999999,0.0989999999999999,0.0842499999999999,0.1377499999999999,0.1795,0.18525,0.11225,0.10825,0.16025,0.91525,0.476,0.0865,0.11175,0.0812499999999999,0.14,0.533,0.061,0.1865,0.0672499999999999,0.10575,0.0682499999999999,0.1159999999999999,0.0715,0.0999999999999999,0.0484999999999999,0.12075,0.1392499999999999,0.09775,0.1912499999999999,0.0832499999999999,0.0827499999999999,0.10525,0.0627499999999999,0.04775,0.16225,0.05375,0.076,0.0652499999999999,0.129,0.0885,0.0745,0.1004999999999999,0.12,0.08975,0.11675,0.05375,0.05275,0.03875,0.18125,0.0647499999999999,0.16125,0.0974999999999999,0.0959999999999999,0.10525,0.16025,0.5205,0.0672499999999999,0.03,0.0712499999999999,0.09275,0.0667499999999999,0.03075,0.1495,0.0717499999999999,0.0925,0.0655,0.067,0.06,0.0697499999999999,0.0394999999999999,0.0489999999999999,0.0544999999999999,0.0605,0.0554999999999999,0.04675,0.0464999999999999,0.0459999999999999,0.075,0.0419999999999999,0.0444999999999999,0.0384999999999999,0.03375,0.03775,0.0237499999999999,0.0277499999999999,0.0424999999999999,0.0232499999999999,0.0369999999999999,0.0252499999999999,0.0207499999999999,0.0282499999999999,0.0414999999999999,0.0217499999999999,0.0215
I'm the One That I Want (2000),0.7677499999999999,0.71025,0.55925,0.34275,0.4942499999999999,0.44325,0.58425,0.58425,0.40275,0.58075,0.58425,0.58425,0.55925,0.91125,0.5455,0.67325,0.52975,0.58425,0.3339999999999999,0.59675,0.2115,0.44325,0.25725,0.627,0.1935,0.48175,0.5625,0.33125,0.48875,0.4095,0.274,0.8547499999999999,0.294,0.55925,0.2165,0.10625,0.50225,0.4505,0.25475,0.124,0.38,0.14,0.3129999999999999,0.2055,0.3592499999999999,0.3087499999999999,0.2664999999999999,0.1962499999999999,0.2917499999999999,0.1704999999999999,0.2674999999999999,0.1785,0.1865,0.389,0.5625,0.18,0.1265,0.153,0.1629999999999999,0.1225,0.1887499999999999,0.143,0.1215,0.37075,0.26175,0.66025,0.1262499999999999,0.206,0.086,0.11875,0.3249999999999999,0.22875,0.366,0.134,0.18475,0.18725,0.21175,0.22325,0.1014999999999999,0.0625,0.1175,0.17375,0.0559999999999999,0.1129999999999999,0.0717499999999999,0.2189999999999999,0.0652499999999999,0.10325,0.0245,0.0637499999999999,0.1317499999999999,0.98825,0.1245,0.1382499999999999,0.1099999999999999,0.2219999999999999,0.11525,0.126,0.138,0.196,0.09525,0.2269999999999999,0.581,0.2015,0.182,0.11375,0.12,0.1024999999999999,0.43025,0.1325,0.0964999999999999,0.728,0.1669999999999999,0.1124999999999999,0.37975,0.10425,0.0429999999999999,0.1785,0.178,0.0529999999999999,0.04075,0.0319999999999999,0.0732499999999999,0.04725,0.0364999999999999,0.0765,0.0514999999999999,0.1465,0.1435,0.072,0.1679999999999999,0.0742499999999999,0.1885,0.0379999999999999,0.04725,0.119,0.1325,0.05625,0.1034999999999999,0.1277499999999999,0.04375,0.065,0.0324999999999999,0.0484999999999999,0.019,0.04775,0.0579999999999999,0.0645,0.0389999999999999
About Adam (2000),0.78725,0.8765000000000001,0.8007500000000001,0.52725,0.21875,0.83925,0.4822499999999999,0.492,0.44075,0.8115000000000001,0.5915,0.46375,0.4972499999999999,0.2817499999999999,0.4317499999999999,0.71925,0.8115000000000001,0.4675,0.50275,0.4845,0.63775,0.2224999999999999,0.54875,0.33925,0.42825,0.33925,0.68725,0.30725,0.65975,0.5935,0.51925,0.40175,0.53975,0.16875,0.27275,0.51675,0.1555,0.3017499999999999,0.272,0.1225,0.17675,0.20725,0.17725,0.22875,0.1515,0.247,0.242,0.2684999999999999,0.30425,0.11725,0.2244999999999999,0.16675,0.0994999999999999,0.1614999999999999,0.1674999999999999,0.8740000000000001,0.0989999999999999,0.1262499999999999,0.2095,0.38625,0.977,0.46575,0.0797499999999999,0.1594999999999999,0.0647499999999999,0.6995,0.3635,0.2714999999999999,0.1104999999999999,0.1262499999999999,0.088,0.1455,0.15625,0.2604999999999999,0.1475,0.276,0.1277499999999999,0.0939999999999999,0.1714999999999999,0.09375,0.0742499999999999,0.0964999999999999,0.05325,0.3107499999999999,0.04125,0.0707499999999999,0.1262499999999999,0.0964999999999999,0.18475,0.0949999999999999,0.1297499999999999,0.081,0.085,0.16325,0.10475,0.08675,0.124,0.0895,0.10375,0.20475,0.0722499999999999,0.10825,0.0725,0.2035,0.14275,0.09475,0.1335,0.05325,0.0817499999999999,0.0334999999999999,0.0984999999999999,0.0682499999999999,0.09125,0.1159999999999999,0.03225,0.07,0.0647499999999999,0.09525,0.2035,0.1124999999999999,0.0895,0.0489999999999999,0.1195,0.0444999999999999,0.31525,0.09025,0.03625,0.0815,0.0275,0.04675,0.066,0.0295,0.09675,0.0399999999999999,0.05775,0.05225,0.04975,0.0364999999999999,0.0434999999999999,0.0554999999999999,0.0464999999999999,0.085,0.04975,0.1079999999999999,0.05325,0.0637499999999999,0.0384999999999999,0.0265,0.0852499999999999
Catfish in Black Bean Sauce (2000),0.717,0.8745,0.63025,0.2614999999999999,0.3904999999999999,0.95875,0.44325,0.41,0.63225,0.636,0.8732500000000001,0.50975,0.5385,0.752,0.46375,0.52325,0.1445,0.5385,0.4257499999999999,0.622,0.537,0.2135,0.4555,0.44325,0.365,0.3525,0.4792499999999999,0.27825,0.54875,0.4972499999999999,0.5045,0.48175,0.1594999999999999,0.29725,0.28125,0.50275,0.4165,0.3612499999999999,0.27275,0.1164999999999999,0.27825,0.48775,0.1654999999999999,0.44275,0.2085,0.17325,0.4635,0.44875,0.56,0.0954999999999999,0.27225,0.199,0.22475,0.20775,0.22775,0.34875,0.17725,0.0895,0.34475,0.1699999999999999,0.43975,0.17225,0.0905,0.1265,0.0807499999999999,0.6525,0.259,0.25475,0.44825,0.2065,0.18625,0.1475,0.697,0.266,0.10625,0.18425,0.11425,0.531,0.19,0.16825,0.11275,0.09525,0.0735,0.14,0.1387499999999999,0.21525,0.4445,0.1252499999999999,0.16075,0.04075,0.1014999999999999,0.1069999999999999,0.1272499999999999,0.31525,0.12325,0.1034999999999999,0.21625,0.17875,0.509,0.14975,0.0822499999999999,0.1292499999999999,0.0672499999999999,0.0755,0.084,0.1154999999999999,0.0905,0.03325,0.35275,0.0257499999999999,0.0807499999999999,0.0222499999999999,0.05225,0.12025,0.1225,0.1059999999999999,0.064,0.0657499999999999,0.11025,0.09975,0.0672499999999999,0.1325,0.09775,0.0409999999999999,0.022,0.0657499999999999,0.0424999999999999,0.10175,0.1014999999999999,0.0225,0.011,0.024,0.1099999999999999,0.0842499999999999,0.32025,0.04625,0.14725,0.137,0.04375,0.0282499999999999,0.10225,0.0712499999999999,0.05575,0.0349999999999999,0.0509999999999999,0.022,0.0237499999999999,0.03025,0.03525
Love & Sex (2000),0.692,0.96025,0.8792500000000001,0.8792500000000001,0.26125,0.72775,0.57375,0.57375,0.51775,0.8382499999999999,0.57125,0.57125,0.5095,0.258,0.44275,0.7625,0.8382499999999999,0.2915,0.5555,0.49275,0.44275,0.201,0.2274999999999999,0.364,0.2734999999999999,0.3692499999999999,0.42725,0.32775,0.18225,0.2734999999999999,0.45025,0.37275,0.2514999999999999,0.3065,0.2937499999999999,0.2584999999999999,0.1297499999999999,0.3415,0.2244999999999999,0.0514999999999999,0.273,0.1024999999999999,0.247,0.242,0.2957499999999999,0.33225,0.2764999999999999,0.18425,0.2927499999999999,0.09925,0.0494999999999999,0.22125,0.1515,0.2544999999999999,0.32425,0.1699999999999999,0.124,0.10325,0.187,0.1952499999999999,0.20575,0.0939999999999999,0.0949999999999999,0.1385,0.25125,0.1262499999999999,0.494,0.1059999999999999,0.1074999999999999,0.15425,0.1634999999999999,0.1307499999999999,0.306,0.0944999999999999,0.1034999999999999,0.15975,0.0632499999999999,0.118,0.23125,0.0782499999999999,0.0645,0.15975,0.1345,0.0717499999999999,0.0454999999999999,0.05975,0.05575,0.27125,0.1104999999999999,0.0662499999999999,0.067,0.0835,0.1377499999999999,0.0707499999999999,0.09425,0.088,0.09525,0.09025,0.08725,0.123,0.05825,0.14625,0.077,0.1312499999999999,0.0832499999999999,0.083,0.0672499999999999,0.0275,0.0272499999999999,0.0277499999999999,0.1755,0.0795,0.066,0.078,0.08675,0.071,0.077,0.0484999999999999,0.03275,0.0625,0.081,0.03575,0.12125,0.0642499999999999,0.02975,0.04625,0.021,0.0672499999999999,0.0949999999999999,0.083,0.0245,0.03625,0.0835,0.03825,0.1079999999999999,0.068,0.137,0.0232499999999999,0.0215,0.05425,0.08725,0.0657499999999999,0.0762499999999999,0.0539999999999999,0.03875,0.03975,0.0354999999999999,0.03975,0.0222499999999999
Skipped Parts (2000),0.7225,0.437,0.7085,0.8009999999999999,0.8552500000000001,0.7629999999999999,0.74225,0.74225,0.6215,0.985,0.499,0.7135,0.53675,0.2664999999999999,0.419,0.68325,0.985,0.499,0.4004999999999999,0.58275,0.4469999999999999,0.437,0.5445,0.4449999999999999,0.4197499999999999,0.345,0.3085,0.7797499999999999,0.58675,0.58125,0.7315,0.5035,0.33125,0.616,0.2684999999999999,0.1967499999999999,0.1935,0.30125,0.18225,0.79775,0.38625,0.308,0.33875,0.1704999999999999,0.27725,0.27,0.1257499999999999,0.204,0.21875,0.24725,0.069,0.1987499999999999,0.415,0.09725,0.54425,0.11575,0.1099999999999999,0.291,0.22875,0.274,0.1564999999999999,0.4429999999999999,0.10175,0.354,0.1475,0.2135,0.2015,0.15625,0.0787499999999999,0.1649999999999999,0.203,0.15975,0.0787499999999999,0.2065,0.16425,0.0712499999999999,0.3047499999999999,0.124,0.0695,0.0707499999999999,0.10375,0.1679999999999999,0.062,0.0705,0.05675,0.0539999999999999,0.0569999999999999,0.0354999999999999,0.0722499999999999,0.0752499999999999,0.079,0.2284999999999999,0.12075,0.10175,0.121,0.11425,0.09725,0.2035,0.302,0.3,0.21125,0.11825,0.1525,0.10875,0.05025,0.0474999999999999,0.208,0.647,0.0742499999999999,0.2299999999999999,0.0785,0.03675,0.0225,0.0915,0.14925,0.0847499999999999,0.2175,0.1099999999999999,0.062,0.0504999999999999,0.0559999999999999,0.0459999999999999,0.0722499999999999,0.23625,0.06,0.16525,0.04825,0.0514999999999999,0.0605,0.03325,0.0272499999999999,0.0727499999999999,0.11675,0.0549999999999999,0.0685,0.06125,0.0682499999999999,0.0245,0.0389999999999999,0.139,0.0782499999999999,0.09875,0.0792499999999999,0.16825,0.0464999999999999,0.0185,0.03475,0.04425,0.0135
Crime and Punishment in Suburbia (2000),0.71225,0.4107499999999999,0.8620000000000001,0.975,0.73325,0.815,0.71,0.8512500000000001,0.5215,0.66225,0.63175,0.50825,0.67075,0.186,0.8620000000000001,0.388,0.67525,0.36375,0.36375,0.7589999999999999,0.65675,0.3712499999999999,0.28925,0.57875,0.177,0.3425,0.15775,0.63175,0.64725,0.36,0.33525,0.33075,0.2027499999999999,0.414,0.38325,0.38475,0.23775,0.27,0.22375,0.1917499999999999,0.1445,0.3229999999999999,0.21125,0.2495,0.2254999999999999,0.22875,0.1775,0.17525,0.262,0.21525,0.2365,0.2319999999999999,0.34575,0.05125,0.1992499999999999,0.186,0.23525,0.0825,0.1704999999999999,0.1014999999999999,0.1325,0.14125,0.18225,0.0785,0.05625,0.33075,0.1307499999999999,0.2885,0.21925,0.253,0.10025,0.254,0.2554999999999999,0.08825,0.1875,0.12425,0.0935,0.28025,0.1402499999999999,0.0637499999999999,0.3652499999999999,0.1505,0.0655,0.09175,0.0627499999999999,0.0757499999999999,0.0489999999999999,0.12,0.14475,0.06225,0.1375,0.11625,0.0782499999999999,0.12225,0.15975,0.12275,0.14475,0.1322499999999999,0.0665,0.1054999999999999,0.249,0.1144999999999999,0.3655,0.087,0.09425,0.12225,0.1935,0.0705,0.0772499999999999,0.6905,0.0615,0.0314999999999999,0.04125,0.067,0.03525,0.12,0.0155,0.05575,0.0544999999999999,0.0399999999999999,0.084,0.0687499999999999,0.17625,0.1927499999999999,0.04125,0.0615,0.1054999999999999,0.064,0.077,0.09625,0.02,0.0245,0.0817499999999999,0.08825,0.0685,0.04425,0.04225,0.04875,0.0499999999999999,0.0474999999999999,0.0707499999999999,0.1149999999999999,0.0534999999999999,0.0374999999999999,0.04425,0.0265,0.0712499999999999,0.04025,0.0627499999999999
"Broken Hearts Club, The (2000)",0.60625,0.8767499999999999,0.8465,0.8465,0.927,0.5715,0.4367499999999999,0.4795,0.63875,0.4004999999999999,0.4367499999999999,0.45875,0.4585,0.99825,0.4599999999999999,0.51575,0.2189999999999999,0.297,0.404,0.88575,0.4385,0.36275,0.271,0.39625,0.346,0.4297499999999999,0.2704999999999999,0.287,0.1965,0.346,0.3169999999999999,0.2395,0.296,0.31675,0.2917499999999999,0.387,0.41225,0.18325,0.22825,0.2915,0.2125,0.24225,0.2329999999999999,0.1922499999999999,0.254,0.23025,0.1895,0.1644999999999999,0.27325,0.2985,0.1525,0.14925,0.2744999999999999,0.17275,0.124,0.0832499999999999,0.20325,0.14375,0.128,0.131,0.175,0.17325,0.11625,0.0835,0.2574999999999999,0.0707499999999999,0.14625,0.10725,0.252,0.11225,0.1272499999999999,0.20325,0.12475,0.071,0.11725,0.06075,0.0964999999999999,0.0667499999999999,0.1159999999999999,0.10175,0.142,0.2279999999999999,0.062,0.1574999999999999,0.09125,0.141,0.38825,0.1104999999999999,0.1317499999999999,0.153,0.0782499999999999,0.0949999999999999,0.064,0.067,0.0835,0.0657499999999999,0.11775,0.084,0.10725,0.1569999999999999,0.0722499999999999,0.10575,0.082,0.0999999999999999,0.1357499999999999,0.09775,0.1039999999999999,0.0245,0.124,0.09525,0.0692499999999999,0.0717499999999999,0.12325,0.0792499999999999,0.0677499999999999,0.067,0.05425,0.1649999999999999,0.05025,0.0672499999999999,0.04325,0.0812499999999999,0.0767499999999999,0.04125,0.0817499999999999,0.04275,0.10225,0.06125,0.022,0.0785,0.03975,0.1225,0.03525,0.0584999999999999,0.03225,0.04625,0.0705,0.03,0.067,0.0675,0.03475,0.0324999999999999,0.0242499999999999,0.031,0.0569999999999999,0.03275,0.0227499999999999,0.0277499999999999,0.0172499999999999
Girlfight (2000),0.70675,0.70725,0.93175,0.93175,0.7345,0.63725,0.6015,0.4922499999999999,0.62375,0.3615,0.6015,0.8165,0.47775,0.2977499999999999,0.621,0.704,0.5145,0.4117499999999999,0.4077499999999999,0.52175,0.37575,0.239,0.29225,0.519,0.2764999999999999,0.2125,0.32825,0.2514999999999999,0.4137499999999999,0.27275,0.36375,0.2279999999999999,0.5205,0.206,0.355,0.184,0.36575,0.5205,0.263,0.24575,0.187,0.38775,0.2455,0.24475,0.2012499999999999,0.3165,0.1555,0.1545,0.18275,0.2604999999999999,0.149,0.2355,0.0915,0.26825,0.1987499999999999,0.0652499999999999,0.3015,0.1119999999999999,0.211,0.10575,0.21825,0.1952499999999999,0.2604999999999999,0.30125,0.1375,0.11475,0.139,0.40475,0.1815,0.3239999999999999,0.11275,0.1415,0.3279999999999999,0.14,0.15575,0.1335,0.119,0.09325,0.0677499999999999,0.0725,0.08625,0.27125,0.1977499999999999,0.0682499999999999,0.1014999999999999,0.09475,0.04425,0.066,0.0529999999999999,0.04475,0.23725,0.10475,0.0755,0.15475,0.156,0.28425,0.12,0.2504999999999999,0.1235,0.1579999999999999,0.901,0.0652499999999999,0.1392499999999999,0.192,0.0645,0.0692499999999999,0.0635,0.3552499999999999,0.05975,0.1455,0.05925,0.04225,0.03925,0.06025,0.16425,0.0959999999999999,0.10125,0.04775,0.24725,0.0705,0.073,0.05425,0.09175,0.0642499999999999,0.0329999999999999,0.088,0.0637499999999999,0.091,0.04525,0.09025,0.04625,0.0994999999999999,0.05225,0.03925,0.087,0.0479999999999999,0.083,0.04525,0.0632499999999999,0.0857499999999999,0.03725,0.03225,0.0404999999999999,0.03425,0.0182499999999999,0.0305,0.02975,0.0534999999999999,0.0237499999999999
What's Cooking? (2000),0.62575,0.5475,0.53025,0.2012499999999999,0.424,0.32775,0.4765,0.38575,0.478,0.21125,0.68125,0.4459999999999999,0.4425,0.274,0.4995,0.4115,0.23575,0.4765,0.362,0.69225,0.53025,0.4395,0.29425,0.31975,0.1897499999999999,0.3215,0.2925,0.2887499999999999,0.7105,0.85225,0.2604999999999999,0.2925,0.40375,0.4095,0.2684999999999999,0.3505,0.7505,0.17125,0.2115,0.1325,0.155,0.12325,0.24325,0.33175,0.0697499999999999,0.1074999999999999,0.4014999999999999,0.213,0.8160000000000001,0.14075,0.29,0.207,0.0747499999999999,0.3139999999999999,0.1957499999999999,0.506,0.10925,0.12275,0.15,0.1619999999999999,0.349,0.20375,0.1569999999999999,0.16825,0.031,0.0852499999999999,0.263,0.0652499999999999,0.1064999999999999,0.128,0.064,0.074,0.23575,0.08675,0.10775,0.1952499999999999,0.1139999999999999,0.1337499999999999,0.1029999999999999,0.09325,0.0672499999999999,0.0454999999999999,0.04075,0.10325,0.0745,0.21275,0.92575,0.0677499999999999,0.05575,0.06025,0.0842499999999999,0.1245,0.2935,0.11225,0.092,0.093,0.2294999999999999,0.3125,0.22675,0.0549999999999999,0.2125,0.0504999999999999,0.2684999999999999,0.0827499999999999,0.0857499999999999,0.1159999999999999,0.364,0.1689999999999999,0.05275,0.0235,0.0474999999999999,0.1362499999999999,0.53475,0.079,0.131,0.0605,0.0324999999999999,0.1044999999999999,0.1745,0.0275,0.0484999999999999,0.10925,0.0835,0.0222499999999999,0.15725,0.0795,0.0875,0.0615,0.0964999999999999,0.03375,0.0237499999999999,0.148,0.0344999999999999,0.03,0.17575,0.0344999999999999,0.254,0.0267499999999999,0.0245,0.0167499999999999,0.015,0.0479999999999999,0.03575,0.021,0.016,0.0282499999999999,0.0205,0.02975,0.0984999999999999
