movieId,chase,weapons,fight scenes,good,fun movie,surveillance,betrayal,predictable,catastrophe,original,vengeance,mentor,dialogue,culture clash,first contact,greed,runaway,weird,drama,light,life philosophy,not funny,fantasy world,melancholic,adaptation,very funny,sexy,transformation,teen movie,kidnapping,alter ego,internet,absurd,survival,sacrifice,creativity,death,classic car,family,pulp,life & death,british,stereotypes,islam,pornography,underrated,independent film,drinking,hospital,no plot,women,nudity (full frontal - brief),hotel,irish accent,computer animation,period piece,quirky,dysfunctional family,writers,unlikely friendships,california,memory,remake,russian,prison,childhood,oil,doctors,island,multiple storylines,prejudice,new york city,mad scientist,buddy movie,notable nudity,new jersey,blindness,alternate history,san francisco,divorce,simple,foul language,camp,queer,kick-butt women,farce,nudity (topless - brief),nudity (rear),race,wartime,too long,interracial romance,road movie,80s,ensemble cast,trilogy,lawyer,shopping,good music,single father,too short,los angeles,immortality,film noir,unlikeable characters,small town,awesome soundtrack,fashion,snakes,father daughter relationship,tokyo,desert,bollywood,hip hop,brothers,workplace,atheism,hunting,indians,addiction,time,stand-up comedy,wilderness,adoption,robert downey jr,censorship,god,dreams,ghosts/afterlife,cancer,radio,stoner movie,reality tv,graphic novel,made for tv,directorial debut,1930s,best of 2005,potential oscar nom,wine,homeless,prostitution,rebellion,texas,australia,french,finnish,goth,documentary
Don't Say a Word (2001),0.8085,0.69575,0.631,0.909,0.43875,0.9855,0.909,0.7295,0.6795,0.65275,0.61625,0.4379999999999999,0.3705,0.482,0.69575,0.59575,0.60175,0.59575,0.4535,0.3345,0.35275,0.34325,0.32175,0.176,0.31275,0.25125,0.4745,0.2279999999999999,0.61525,0.96575,0.1882499999999999,0.42025,0.2007499999999999,0.15175,0.23425,0.17425,0.3087499999999999,0.1887499999999999,0.399,0.1855,0.2514999999999999,0.0685,0.25175,0.1245,0.22575,0.2319999999999999,0.1119999999999999,0.0949999999999999,0.5,0.2355,0.3605,0.25925,0.12175,0.1709999999999999,0.15325,0.09075,0.154,0.17775,0.28325,0.10475,0.237,0.2095,0.186,0.08975,0.21375,0.236,0.031,0.3655,0.2947499999999999,0.122,0.08925,0.197,0.0964999999999999,0.0579999999999999,0.18125,0.16425,0.235,0.1315,0.14325,0.1594999999999999,0.1372499999999999,0.0817499999999999,0.122,0.1385,0.18075,0.10625,0.0875,0.15925,0.16325,0.061,0.0969999999999999,0.11375,0.18225,0.0667499999999999,0.04275,0.05225,0.2007499999999999,0.08875,0.08825,0.271,0.09425,0.09025,0.08975,0.0807499999999999,0.04825,0.087,0.065,0.17575,0.0444999999999999,0.154,0.05025,0.0807499999999999,0.09625,0.0687499999999999,0.05175,0.05775,0.0762499999999999,0.0757499999999999,0.083,0.03975,0.05075,0.09725,0.0647499999999999,0.1267499999999999,0.05775,0.0655,0.0464999999999999,0.0637499999999999,0.11275,0.05075,0.072,0.0727499999999999,0.0499999999999999,0.0319999999999999,0.0795,0.04675,0.04225,0.0344999999999999,0.0419999999999999,0.0369999999999999,0.05625,0.0509999999999999,0.0207499999999999,0.0374999999999999,0.0359999999999999,0.0354999999999999,0.0314999999999999,0.0469999999999999,0.0172499999999999
"Last Castle, The (2001)",0.72325,0.72325,0.72325,0.75275,0.5215,0.3452499999999999,0.786,0.60325,0.6145,0.621,0.6825,0.8302499999999999,0.3575,0.786,0.2885,0.786,0.59775,0.47675,0.59775,0.257,0.381,0.3652499999999999,0.31725,0.22475,0.256,0.25325,0.1295,0.287,0.18325,0.1154999999999999,0.156,0.2365,0.1699999999999999,0.3844999999999999,0.5775,0.1805,0.264,0.25925,0.156,0.1215,0.25725,0.0935,0.40725,0.381,0.1589999999999999,0.3149999999999999,0.50425,0.2614999999999999,0.28725,0.15525,0.1679999999999999,0.23575,0.0785,0.284,0.17525,0.185,0.17425,0.1195,0.144,0.24675,0.1325,0.09075,0.186,0.2105,0.97925,0.1159999999999999,0.03275,0.1282499999999999,0.121,0.1639999999999999,0.50425,0.0857499999999999,0.1029999999999999,0.0757499999999999,0.0905,0.38,0.187,0.14925,0.1297499999999999,0.0705,0.10075,0.09025,0.189,0.1257499999999999,0.04325,0.1024999999999999,0.04975,0.154,0.268,0.4695,0.0787499999999999,0.0715,0.066,0.0369999999999999,0.1569999999999999,0.04025,0.21675,0.0529999999999999,0.1305,0.0484999999999999,0.093,0.05525,0.0715,0.0837499999999999,0.0554999999999999,0.12,0.0665,0.03375,0.03625,0.0439999999999999,0.05075,0.0944999999999999,0.09,0.0964999999999999,0.1069999999999999,0.1205,0.073,0.03625,0.1019999999999999,0.059,0.04375,0.0702499999999999,0.0717499999999999,0.061,0.1262499999999999,0.0797499999999999,0.0782499999999999,0.076,0.09525,0.0742499999999999,0.136,0.0755,0.206,0.064,0.0915,0.076,0.05625,0.0444999999999999,0.03925,0.0245,0.1064999999999999,0.0314999999999999,0.2199999999999999,0.04775,0.0635,0.03275,0.0742499999999999,0.0334999999999999,0.0225
Ocean's Eleven (a.k.a. Ocean's 11) (1960),0.713,0.90125,0.90125,0.7762500000000001,0.90125,0.66575,0.55625,0.3904999999999999,0.646,0.7045,0.54725,0.5635,0.90125,0.50025,0.2957499999999999,0.65175,0.3994999999999999,0.59,0.3994999999999999,0.4455,0.33825,0.36075,0.3339999999999999,0.40475,0.273,0.3085,0.41825,0.3425,0.18175,0.13,0.1674999999999999,0.2299999999999999,0.17525,0.1134999999999999,0.2065,0.25475,0.14875,0.24575,0.15025,0.16275,0.276,0.2005,0.148,0.23775,0.3097499999999999,0.26625,0.213,0.2965,0.213,0.1395,0.32075,0.26,0.548,0.27625,0.1569999999999999,0.2199999999999999,0.1725,0.1282499999999999,0.09675,0.25425,0.31625,0.15375,0.8685,0.0715,0.1347499999999999,0.3562499999999999,0.189,0.1942499999999999,0.0707499999999999,0.3047499999999999,0.11175,0.09375,0.1425,0.2455,0.1599999999999999,0.1659999999999999,0.0812499999999999,0.22175,0.2075,0.1977499999999999,0.123,0.08975,0.1925,0.14625,0.18325,0.14825,0.1987499999999999,0.1425,0.10225,0.2937499999999999,0.209,0.082,0.14875,0.068,0.55125,0.148,0.0847499999999999,0.18675,0.213,0.0369999999999999,0.0737499999999999,0.3245,0.0642499999999999,0.1164999999999999,0.0705,0.082,0.213,0.1195,0.0715,0.05425,0.1272499999999999,0.24175,0.0642499999999999,0.04825,0.09825,0.0677499999999999,0.0895,0.0504999999999999,0.0464999999999999,0.06025,0.0939999999999999,0.09675,0.0554999999999999,0.0857499999999999,0.073,0.2324999999999999,0.0464999999999999,0.0855,0.04175,0.193,0.09075,0.0807499999999999,0.0324999999999999,0.0095,0.073,0.0959999999999999,0.16875,0.0807499999999999,0.06225,0.05025,0.0319999999999999,0.0514999999999999,0.04125,0.16375,0.0394999999999999,0.0717499999999999,0.0265,0.0137499999999999,0.03175
Running Scared (1980),0.8919999999999999,0.7869999999999999,0.4595,0.7085,0.4595,0.95575,0.7085,0.68675,0.571,0.693,0.585,0.62,0.4595,0.57075,0.27725,0.57075,0.92525,0.4207499999999999,0.366,0.611,0.38525,0.2965,0.31975,0.3622499999999999,0.30925,0.611,0.32175,0.2774999999999999,0.612,0.24025,0.15775,0.15225,0.3625,0.27875,0.2684999999999999,0.15275,0.1714999999999999,0.1159999999999999,0.44075,0.24725,0.251,0.386,0.4395,0.18725,0.255,0.1927499999999999,0.381,0.2885,0.16975,0.152,0.16425,0.272,0.26275,0.2644999999999999,0.4265,0.1765,0.22475,0.21,0.1962499999999999,0.4217499999999999,0.23775,0.3259999999999999,0.14675,0.1704999999999999,0.14375,0.3884999999999999,0.1327499999999999,0.1282499999999999,0.11725,0.17425,0.1907499999999999,0.123,0.15875,0.2314999999999999,0.22975,0.23175,0.20475,0.11975,0.0949999999999999,0.0857499999999999,0.1955,0.53475,0.1282499999999999,0.2105,0.138,0.1835,0.2249999999999999,0.15475,0.2304999999999999,0.2957499999999999,0.0682499999999999,0.21625,0.15125,0.4367499999999999,0.1099999999999999,0.17225,0.207,0.0499999999999999,0.1445,0.2294999999999999,0.1902499999999999,0.0842499999999999,0.04525,0.11675,0.0564999999999999,0.11975,0.1445,0.059,0.0772499999999999,0.0732499999999999,0.11625,0.15575,0.0627499999999999,0.0489999999999999,0.0827499999999999,0.062,0.0687499999999999,0.17775,0.1644999999999999,0.0994999999999999,0.289,0.11625,0.1277499999999999,0.05925,0.0439999999999999,0.0812499999999999,0.029,0.0687499999999999,0.0429999999999999,0.03575,0.09625,0.15025,0.08625,0.0399999999999999,0.1362499999999999,0.1355,0.151,0.0285,0.05425,0.03025,0.04075,0.0695,0.138,0.1024999999999999,0.0637499999999999,0.0285,0.15525,0.0255,0.0195
"Cassandra Crossing, The (1976)",0.67525,0.57775,0.91325,0.74875,0.538,0.74875,0.4735,0.91325,0.72375,0.617,0.367,0.57,0.44175,0.431,0.64375,0.38075,0.51825,0.3139999999999999,0.3045,0.3195,0.44575,0.354,0.34575,0.3435,0.184,0.203,0.0655,0.2604999999999999,0.1689999999999999,0.084,0.1332499999999999,0.2594999999999999,0.14475,0.26975,0.8685,0.0752499999999999,0.2907499999999999,0.2259999999999999,0.11675,0.44375,0.3299999999999999,0.0692499999999999,0.156,0.18425,0.1387499999999999,0.253,0.20475,0.4725,0.277,0.10325,0.0742499999999999,0.139,0.0925,0.202,0.153,0.10625,0.1535,0.23475,0.1915,0.1485,0.1594999999999999,0.15275,0.0847499999999999,0.0805,0.11425,0.196,0.0974999999999999,0.58925,0.22925,0.2345,0.2175,0.0419999999999999,0.239,0.03725,0.2065,0.09175,0.23625,0.308,0.1149999999999999,0.10625,0.0775,0.0662499999999999,0.2917499999999999,0.1079999999999999,0.05825,0.0707499999999999,0.0752499999999999,0.092,0.50675,0.2135,0.17975,0.14325,0.20725,0.1009999999999999,0.25775,0.03025,0.119,0.0374999999999999,0.061,0.09325,0.04175,0.1272499999999999,0.03725,0.09075,0.0314999999999999,0.16275,0.04225,0.03675,0.1515,0.0252499999999999,0.04175,0.1175,0.089,0.123,0.1375,0.05275,0.15575,0.0509999999999999,0.11825,0.16175,0.064,0.0697499999999999,0.27625,0.0469999999999999,0.04525,0.04125,0.0702499999999999,0.0419999999999999,0.0697499999999999,0.09075,0.1775,0.09975,0.0329999999999999,0.2007499999999999,0.0424999999999999,0.0444999999999999,0.20675,0.0175,0.0484999999999999,0.067,0.03325,0.0339999999999999,0.22025,0.077,0.0207499999999999,0.0285,0.1355,0.028,0.017
"Sum of All Fears, The (2002)",0.813,0.813,0.813,0.8592500000000001,0.6265,0.8592500000000001,0.77,0.7255,0.7622500000000001,0.66475,0.41125,0.77725,0.5765,0.77,0.65975,0.49275,0.41625,0.77,0.471,0.29325,0.3652499999999999,0.3505,0.4429999999999999,0.269,0.989,0.24525,0.18725,0.26975,0.34225,0.11825,0.1907499999999999,0.4347499999999999,0.18375,0.3662499999999999,0.3047499999999999,0.1917499999999999,0.24475,0.1915,0.21275,0.1895,0.1564999999999999,0.1164999999999999,0.278,0.698,0.15525,0.1684999999999999,0.26225,0.206,0.17625,0.1915,0.10125,0.11825,0.1405,0.181,0.17025,0.15425,0.141,0.12125,0.14775,0.16125,0.1377499999999999,0.0855,0.09475,0.6555,0.09025,0.1014999999999999,0.2644999999999999,0.2309999999999999,0.1312499999999999,0.196,0.26225,0.08725,0.08675,0.05825,0.1295,0.1755,0.11275,0.18575,0.0815,0.0747499999999999,0.0885,0.14075,0.14925,0.1785,0.071,0.08725,0.1049999999999999,0.1995,0.09,0.239,0.09725,0.0665,0.0655,0.0524999999999999,0.2085,0.08675,0.0782499999999999,0.0672499999999999,0.0732499999999999,0.0414999999999999,0.09675,0.0705,0.0559999999999999,0.08825,0.03325,0.0822499999999999,0.05425,0.06225,0.03825,0.03125,0.0584999999999999,0.1154999999999999,0.0677499999999999,0.0635,0.0584999999999999,0.0605,0.071,0.0404999999999999,0.0825,0.06,0.0374999999999999,0.0812499999999999,0.04325,0.04675,0.0544999999999999,0.03775,0.0825,0.04575,0.04775,0.11425,0.143,0.0752499999999999,0.0484999999999999,0.0292499999999999,0.1287499999999999,0.0539999999999999,0.03325,0.0459999999999999,0.0277499999999999,0.0359999999999999,0.03975,0.03125,0.03325,0.0539999999999999,0.0369999999999999,0.02975,0.0344999999999999,0.05825,0.0215
xXx (2002),0.99025,0.99025,0.99025,0.913,0.97925,0.87975,0.4499999999999999,0.96675,0.913,0.68425,0.41025,0.624,0.87775,0.90225,0.8035000000000001,0.26175,0.3944999999999999,0.27675,0.277,0.73275,0.3705,0.29725,0.49075,0.2455,0.2855,0.27575,0.6585,0.4157499999999999,0.636,0.10325,0.72075,0.427,0.31275,0.2485,0.28625,0.23175,0.1967499999999999,0.17625,0.3145,0.2754999999999999,0.1704999999999999,0.14225,0.4835,0.3055,0.21875,0.1382499999999999,0.10025,0.2085,0.1335,0.36,0.3419999999999999,0.1664999999999999,0.10975,0.11575,0.39925,0.078,0.156,0.14275,0.1465,0.1505,0.30725,0.077,0.1372499999999999,0.38775,0.11875,0.1275,0.10075,0.09575,0.173,0.20575,0.12475,0.075,0.263,0.277,0.20775,0.14075,0.1315,0.10825,0.14225,0.0875,0.1644999999999999,0.0827499999999999,0.263,0.134,0.272,0.1375,0.0855,0.1295,0.15075,0.0677499999999999,0.123,0.145,0.0994999999999999,0.1039999999999999,0.0752499999999999,0.1272499999999999,0.03475,0.14575,0.0875,0.085,0.27725,0.2012499999999999,0.1887499999999999,0.10025,0.14925,0.0665,0.14825,0.23425,0.1535,0.0645,0.06125,0.0625,0.1347499999999999,0.27825,0.0737499999999999,0.05525,0.0672499999999999,0.0369999999999999,0.0685,0.05325,0.0319999999999999,0.10825,0.05275,0.0434999999999999,0.0787499999999999,0.05275,0.0835,0.08,0.11975,0.05675,0.04675,0.0775,0.0725,0.1445,0.0524999999999999,0.05575,0.04225,0.0574999999999999,0.04325,0.04425,0.0484999999999999,0.05525,0.0334999999999999,0.0329999999999999,0.0439999999999999,0.031,0.04125,0.243,0.0185
Die Another Day (2002),0.97575,0.979,0.97575,0.8572500000000001,0.80575,0.968,0.58625,0.979,0.8572500000000001,0.64925,0.44075,0.56825,0.80575,0.3055,0.81975,0.3055,0.534,0.3057499999999999,0.2425,0.7105,0.3045,0.3359999999999999,0.42125,0.20575,0.2495,0.2664999999999999,0.55575,0.3285,0.54875,0.08975,0.354,0.16525,0.3495,0.308,0.27275,0.2314999999999999,0.1912499999999999,0.24225,0.2385,0.24725,0.1877499999999999,0.547,0.3169999999999999,0.287,0.1352499999999999,0.202,0.09575,0.1947499999999999,0.194,0.21,0.34125,0.1382499999999999,0.1952499999999999,0.3087499999999999,0.344,0.38525,0.16325,0.1395,0.2214999999999999,0.1855,0.1967499999999999,0.14425,0.09475,0.20725,0.177,0.23175,0.621,0.2345,0.21875,0.145,0.0999999999999999,0.0787499999999999,0.30925,0.1634999999999999,0.1564999999999999,0.1952499999999999,0.1079999999999999,0.1262499999999999,0.1009999999999999,0.079,0.1034999999999999,0.0717499999999999,0.23925,0.1262499999999999,0.14875,0.137,0.1815,0.1139999999999999,0.1397499999999999,0.061,0.1317499999999999,0.1245,0.0989999999999999,0.0712499999999999,0.063,0.14875,0.03975,0.0852499999999999,0.10175,0.0802499999999999,0.1735,0.0707499999999999,0.0979999999999999,0.08975,0.05725,0.0785,0.0807499999999999,0.1109999999999999,0.129,0.074,0.0994999999999999,0.0775,0.09725,0.084,0.04525,0.0675,0.0737499999999999,0.0394999999999999,0.06,0.0625,0.05275,0.086,0.04025,0.05275,0.0364999999999999,0.04875,0.05925,0.09425,0.0539999999999999,0.061,0.1034999999999999,0.0657499999999999,0.10525,0.062,0.09175,0.05325,0.05825,0.0394999999999999,0.03875,0.04925,0.03525,0.04025,0.05675,0.03975,0.0564999999999999,0.0257499999999999,0.025,0.0344999999999999,0.0187499999999999
"Recruit, The (2003)",0.8905000000000001,0.835,0.835,0.90675,0.8905000000000001,0.9975,0.95325,0.738,0.8002499999999999,0.65275,0.51275,0.936,0.643,0.68425,0.738,0.68425,0.57425,0.65,0.65,0.3085,0.38075,0.31725,0.3179999999999999,0.2905,0.18125,0.21775,0.491,0.2269999999999999,0.3245,0.31125,0.1292499999999999,0.53425,0.284,0.22825,0.31425,0.2289999999999999,0.2304999999999999,0.2035,0.1297499999999999,0.18275,0.1845,0.2604999999999999,0.26775,0.1629999999999999,0.1927499999999999,0.2694999999999999,0.14825,0.184,0.1905,0.2774999999999999,0.1679999999999999,0.1614999999999999,0.2199999999999999,0.499,0.2194999999999999,0.173,0.1164999999999999,0.0969999999999999,0.1987499999999999,0.1455,0.1495,0.30125,0.14475,0.20325,0.118,0.1962499999999999,0.3505,0.1689999999999999,0.0974999999999999,0.14275,0.129,0.087,0.0682499999999999,0.078,0.28,0.1139999999999999,0.17675,0.178,0.12175,0.08975,0.0974999999999999,0.147,0.09575,0.132,0.10625,0.12075,0.14875,0.1154999999999999,0.125,0.1154999999999999,0.1119999999999999,0.0915,0.081,0.03925,0.0549999999999999,0.0727499999999999,0.2015,0.0652499999999999,0.09075,0.0964999999999999,0.08775,0.0765,0.05575,0.091,0.0675,0.092,0.0657499999999999,0.1342499999999999,0.0277499999999999,0.0464999999999999,0.05375,0.0277499999999999,0.09275,0.09175,0.05475,0.1515,0.09075,0.0257499999999999,0.0737499999999999,0.05625,0.0755,0.09425,0.04425,0.0329999999999999,0.0647499999999999,0.0544999999999999,0.0595,0.0635,0.05325,0.0484999999999999,0.1185,0.05875,0.0615,0.0225,0.0665,0.0847499999999999,0.0419999999999999,0.0404999999999999,0.0635,0.11475,0.0459999999999999,0.03825,0.03975,0.03825,0.0285,0.0359999999999999,0.0354999999999999,0.03525,0.0222499999999999
Firefox (1982),0.9335,0.8687499999999999,0.86775,0.7549999999999999,0.73775,0.97375,0.669,0.8687499999999999,0.7549999999999999,0.661,0.4195,0.55875,0.68875,0.518,0.8687499999999999,0.3472499999999999,0.44525,0.518,0.28,0.539,0.27375,0.33375,0.3884999999999999,0.291,0.3582499999999999,0.29125,0.2002499999999999,0.25175,0.16525,0.21,0.1755,0.1435,0.1972499999999999,0.8022499999999999,0.55925,0.2095,0.121,0.214,0.21575,0.354,0.175,0.26075,0.1755,0.27875,0.197,0.2339999999999999,0.351,0.2065,0.1185,0.09875,0.142,0.22975,0.1535,0.174,0.22825,0.17875,0.1619999999999999,0.1545,0.10975,0.146,0.1907499999999999,0.1855,0.11975,0.81325,0.17225,0.17925,0.1895,0.177,0.1775,0.21625,0.14875,0.0615,0.23025,0.09625,0.17375,0.08875,0.14275,0.292,0.1765,0.0657499999999999,0.1039999999999999,0.0645,0.4669999999999999,0.13,0.0777499999999999,0.1297499999999999,0.1094999999999999,0.2294999999999999,0.1315,0.351,0.2027499999999999,0.09525,0.0969999999999999,0.45525,0.061,0.11875,0.0682499999999999,0.0637499999999999,0.2965,0.04425,0.05225,0.0815,0.14625,0.0915,0.05575,0.0737499999999999,0.136,0.09825,0.40575,0.03925,0.08925,0.2309999999999999,0.0697499999999999,0.0554999999999999,0.05775,0.065,0.0717499999999999,0.0782499999999999,0.0959999999999999,0.05975,0.2339999999999999,0.081,0.2194999999999999,0.0429999999999999,0.05575,0.066,0.0717499999999999,0.076,0.0544999999999999,0.0354999999999999,0.1175,0.091,0.0652499999999999,0.04275,0.09875,0.0529999999999999,0.1109999999999999,0.02975,0.0384999999999999,0.025,0.0287499999999999,0.0359999999999999,0.0787499999999999,0.04325,0.15575,0.0314999999999999,0.0225,0.0282499999999999,0.0137499999999999
One Good Cop (1991),0.9525,0.9525,0.9525,0.827,0.7662500000000001,0.4685,0.7589999999999999,0.663,0.4735,0.6625,0.90475,0.7605,0.429,0.7589999999999999,0.4435,0.699,0.63075,0.4175,0.7589999999999999,0.175,0.3155,0.3535,0.37375,0.25475,0.26875,0.2857499999999999,0.16325,0.37475,0.2724999999999999,0.40175,0.16775,0.16225,0.139,0.32925,0.4347499999999999,0.2025,0.5195,0.376,0.73225,0.26675,0.347,0.066,0.20825,0.15125,0.18625,0.58225,0.15125,0.125,0.40175,0.1599999999999999,0.08675,0.45275,0.0665,0.17575,0.2957499999999999,0.0805,0.18125,0.356,0.18325,0.2794999999999999,0.245,0.15825,0.2405,0.085,0.182,0.4247499999999999,0.04175,0.26625,0.1282499999999999,0.1855,0.144,0.299,0.0944999999999999,0.25825,0.208,0.2365,0.4245,0.1392499999999999,0.1044999999999999,0.073,0.253,0.23575,0.1287499999999999,0.14175,0.126,0.1495,0.2224999999999999,0.2007499999999999,0.10125,0.0652499999999999,0.10825,0.1594999999999999,0.121,0.1564999999999999,0.1267499999999999,0.0549999999999999,0.278,0.0795,0.1099999999999999,0.3399999999999999,0.0384999999999999,0.11425,0.1922499999999999,0.1009999999999999,0.05225,0.11825,0.0855,0.0539999999999999,0.03425,0.1725,0.0615,0.0584999999999999,0.09375,0.0715,0.0989999999999999,0.05975,0.08675,0.11875,0.10925,0.14875,0.0765,0.1044999999999999,0.16625,0.25775,0.067,0.03875,0.0615,0.0797499999999999,0.11875,0.0847499999999999,0.0509999999999999,0.0632499999999999,0.0519999999999999,0.0329999999999999,0.0737499999999999,0.0707499999999999,0.066,0.0349999999999999,0.0292499999999999,0.0282499999999999,0.10525,0.05325,0.04525,0.0702499999999999,0.0255,0.0324999999999999,0.03825,0.0519999999999999,0.0267499999999999
"Italian Job, The (2003)",0.97475,0.97475,0.97475,0.971,0.971,0.74725,0.8434999999999999,0.7887500000000001,0.8979999999999999,0.8005,0.8885000000000001,0.877,0.899,0.64225,0.63,0.552,0.64225,0.64075,0.64225,0.45375,0.38475,0.2997499999999999,0.21075,0.32675,0.26275,0.37725,0.4365,0.34275,0.45975,0.18725,0.487,0.2937499999999999,0.3502499999999999,0.2564999999999999,0.2524999999999999,0.3994999999999999,0.1917499999999999,0.4962499999999999,0.2887499999999999,0.143,0.3205,0.24375,0.41225,0.148,0.216,0.21875,0.4127499999999999,0.11575,0.1175,0.2365,0.2005,0.45675,0.1952499999999999,0.21975,0.1875,0.257,0.26025,0.12225,0.1385,0.1845,0.5755,0.1932499999999999,0.971,0.1024999999999999,0.1387499999999999,0.254,0.1382499999999999,0.09175,0.15625,0.30725,0.214,0.0817499999999999,0.10425,0.17025,0.20975,0.2095,0.142,0.14,0.403,0.1119999999999999,0.132,0.1897499999999999,0.118,0.1634999999999999,0.2145,0.1362499999999999,0.1297499999999999,0.1079999999999999,0.20525,0.0695,0.0762499999999999,0.12,0.14225,0.04725,0.75925,0.11425,0.1154999999999999,0.2017499999999999,0.4127499999999999,0.1169999999999999,0.1755,0.8454999999999999,0.1975,0.08775,0.1009999999999999,0.0687499999999999,0.4127499999999999,0.1495,0.0595,0.1317499999999999,0.081,0.075,0.189,0.1302499999999999,0.1255,0.067,0.11925,0.0434999999999999,0.1114999999999999,0.0509999999999999,0.0564999999999999,0.079,0.0755,0.06075,0.138,0.0974999999999999,0.0414999999999999,0.0865,0.16475,0.04925,0.0414999999999999,0.0574999999999999,0.0344999999999999,0.05075,0.05625,0.09325,0.06075,0.127,0.0825,0.076,0.04425,0.0364999999999999,0.04925,0.0757499999999999,0.03925,0.0404999999999999,0.0202499999999999,0.021,0.031
Cloak and Dagger (1946),0.73775,0.91475,0.549,0.51375,0.44175,0.89625,0.425,0.45425,0.58925,0.60675,0.34775,0.64175,0.267,0.307,0.45425,0.307,0.3159999999999999,0.1925,0.241,0.18475,0.358,0.3289999999999999,0.22325,0.51,0.208,0.2495,0.0944999999999999,0.243,0.36975,0.5205,0.15025,0.21725,0.1639999999999999,0.0655,0.3,0.175,0.083,0.1295,0.09825,0.1654999999999999,0.40325,0.0574999999999999,0.174,0.6075,0.1282499999999999,0.1335,0.2435,0.1639999999999999,0.24275,0.0935,0.279,0.22675,0.25425,0.363,0.1684999999999999,0.1689999999999999,0.1079999999999999,0.1129999999999999,0.088,0.1257499999999999,0.1875,0.24775,0.1679999999999999,0.21225,0.0835,0.1795,0.03575,0.2334999999999999,0.05475,0.2229999999999999,0.257,0.04025,0.0827499999999999,0.121,0.063,0.1609999999999999,0.16225,0.25275,0.09675,0.21375,0.0695,0.0514999999999999,0.0685,0.1059999999999999,0.04925,0.21125,0.03575,0.25475,0.17225,0.9545,0.05325,0.193,0.12475,0.0504999999999999,0.03625,0.0757499999999999,0.03925,0.21475,0.077,0.0569999999999999,0.0207499999999999,0.03,0.073,0.51275,0.0409999999999999,0.0354999999999999,0.0454999999999999,0.03975,0.03925,0.0252499999999999,0.0905,0.0404999999999999,0.082,0.0287499999999999,0.1049999999999999,0.03,0.12225,0.04075,0.1149999999999999,0.03625,0.3675,0.1415,0.0722499999999999,0.0399999999999999,0.0255,0.0695,0.03425,0.0424999999999999,0.03275,0.03025,0.1345,0.0584999999999999,0.05075,0.0349999999999999,0.03825,0.0544999999999999,0.44275,0.0262499999999999,0.0145,0.0822499999999999,0.012,0.0539999999999999,0.0242499999999999,0.0137499999999999,0.0165,0.0645,0.067,0.0399999999999999,0.0344999999999999
Juggernaut (1974),0.7822499999999999,0.416,0.7315,0.59325,0.5695,0.59325,0.89375,0.7315,0.739,0.61175,0.36875,0.4559999999999999,0.416,0.89375,0.41825,0.529,0.624,0.89375,0.509,0.43225,0.23625,0.35,0.17925,0.4755,0.1589999999999999,0.43225,0.121,0.17975,0.1614999999999999,0.32825,0.145,0.1235,0.1745,0.079,0.1619999999999999,0.21925,0.21475,0.283,0.2324999999999999,0.272,0.30825,0.43625,0.1897499999999999,0.0715,0.10225,0.1175,0.5115,0.5115,0.06075,0.1149999999999999,0.08675,0.12,0.208,0.129,0.2324999999999999,0.43625,0.179,0.1815,0.1144999999999999,0.14825,0.1387499999999999,0.09325,0.009,0.0434999999999999,0.14875,0.2324999999999999,0.6165,0.0905,0.22825,0.21325,0.14325,0.11075,0.20375,0.10625,0.04275,0.09225,0.131,0.093,0.0915,0.38875,0.06,0.03575,0.1985,0.09075,0.04575,0.45725,0.0334999999999999,0.04025,0.1332499999999999,0.38675,0.0797499999999999,0.0682499999999999,0.10525,0.093,0.118,0.0287499999999999,0.0544999999999999,0.0905,0.0847499999999999,0.0295,0.0232499999999999,0.03575,0.0489999999999999,0.1154999999999999,0.0389999999999999,0.05875,0.0469999999999999,0.0895,0.11475,0.0785,0.0825,0.11775,0.04425,0.0105,0.065,0.10725,0.0197499999999999,0.0434999999999999,0.0687499999999999,0.09925,0.03775,0.0499999999999999,0.05075,0.0625,0.0192499999999999,0.0324999999999999,0.0242499999999999,0.0439999999999999,0.0787499999999999,0.03775,0.09675,0.0539999999999999,0.05925,0.0369999999999999,0.0682499999999999,0.03575,0.04775,0.0329999999999999,0.0339999999999999,0.05025,0.059,0.05125,0.04975,0.0574999999999999,0.0469999999999999,0.0815,0.0142499999999999,0.018,0.0232499999999999
