movieId,original,good,drama,mentor,greed,culture clash,runaway,vengeance,weird,melancholic,unlikely friendships,sacrifice,prejudice,independent film,catastrophe,adaptation,betrayal,life & death,islam,dialogue,period piece,childhood,drinking,life philosophy,chase,light,fun movie,family,very funny,surveillance,teen movie,fight scenes,transformation,predictable,survival,death,not funny,first contact,pornography,good music,creativity,fantasy world,nudity (full frontal - brief),doctors,underrated,stereotypes,small town,hospital,indians,british,bollywood,dysfunctional family,weapons,dreams,irish accent,classic car,awesome soundtrack,quirky,brothers,new jersey,1930s,race,california,computer animation,simple,alter ego,foul language,wartime,cancer,writers,women,too long,alternate history,queer,road movie,prison,nudity (topless - brief),80s,addiction,absurd,radio,multiple storylines,blindness,sexy,texas,film noir,memory,lawyer,censorship,internet,atheism,wilderness,rebellion,adoption,interracial romance,farce,mad scientist,pulp,island,hotel,god,new york city,ensemble cast,single father,immortality,father daughter relationship,san francisco,desert,directorial debut,homeless,made for tv,australia,camp,stoner movie,workplace,tokyo,hip hop,divorce,time,best of 2005,russian,ghosts/afterlife,buddy movie,stand-up comedy,hunting,potential oscar nom,notable nudity,nudity (rear),robert downey jr,documentary,too short,snakes,kidnapping,oil,fashion,los angeles,kick-butt women,trilogy,finnish,shopping,prostitution,wine,reality tv,goth,no plot,graphic novel,unlikeable characters,french,remake
Finding Forrester (2000),0.8474999999999999,0.8795,0.8474999999999999,0.996,0.70675,0.8474999999999999,0.70675,0.70675,0.7549999999999999,0.7205,0.96825,0.52175,0.54575,0.58725,0.724,0.93425,0.5875,0.58725,0.15725,0.52775,0.18425,0.5195,0.48875,0.71525,0.49575,0.28075,0.35475,0.27275,0.285,0.39,0.8420000000000001,0.3705,0.355,0.4775,0.3117499999999999,0.29225,0.304,0.22475,0.1619999999999999,0.3415,0.44875,0.29,0.2264999999999999,0.18075,0.35775,0.63875,0.255,0.25275,0.0792499999999999,0.2185,0.12475,0.1069999999999999,0.21125,0.37975,0.2115,0.36875,0.3415,0.269,0.10775,0.3295,0.089,0.2957499999999999,0.1195,0.23325,0.22375,0.255,0.65375,0.09625,0.5165,0.938,0.2085,0.1019999999999999,0.15025,0.1584999999999999,0.11725,0.14075,0.0974999999999999,0.0755,0.207,0.20325,0.348,0.17075,0.154,0.14,0.1129999999999999,0.0802499999999999,0.15125,0.1892499999999999,0.22775,0.3645,0.16125,0.0655,0.10775,0.0782499999999999,0.065,0.0925,0.0939999999999999,0.15475,0.10675,0.088,0.16575,0.18425,0.0832499999999999,0.1282499999999999,0.068,0.0569999999999999,0.118,0.04275,0.14275,0.137,0.0959999999999999,0.0534999999999999,0.0797499999999999,0.1815,0.0842499999999999,0.074,0.25075,0.069,0.0792499999999999,0.0647499999999999,0.09325,0.1684999999999999,0.16425,0.08825,0.1392499999999999,0.10775,0.1079999999999999,0.0742499999999999,0.156,0.03025,0.092,0.04625,0.03575,0.0344999999999999,0.0745,0.05575,0.05875,0.065,0.031,0.1139999999999999,0.0747499999999999,0.0677499999999999,0.0424999999999999,0.05775,0.11625,0.0404999999999999,0.063,0.03625,0.09525
"Officer and a Gentleman, An (1982)",0.82725,0.94725,0.997,0.941,0.71375,0.788,0.815,0.815,0.815,0.6925,0.8285,0.6005,0.5575,0.508,0.5055,0.23125,0.37475,0.508,0.32975,0.33675,0.40075,0.47,0.48475,0.3249999999999999,0.51875,0.5665,0.43625,0.4175,0.26825,0.1947499999999999,0.843,0.3794999999999999,0.3655,0.4225,0.2299999999999999,0.23375,0.37625,0.25,0.20425,0.2405,0.1405,0.2214999999999999,0.3189999999999999,0.2324999999999999,0.2804999999999999,0.38675,0.26775,0.2524999999999999,0.142,0.1134999999999999,0.09675,0.16825,0.212,0.20675,0.123,0.181,0.71675,0.1942499999999999,0.11525,0.1935,0.09525,0.08775,0.17425,0.193,0.26725,0.17675,0.4365,0.2794999999999999,0.2259999999999999,0.1972499999999999,0.5195,0.0865,0.16125,0.2885,0.1385,0.1292499999999999,0.19,0.5255,0.082,0.1584999999999999,0.2329999999999999,0.1535,0.15525,0.347,0.11225,0.0827499999999999,0.1322499999999999,0.091,0.0767499999999999,0.1345,0.0742499999999999,0.06,0.10125,0.08775,0.22225,0.083,0.11525,0.1342499999999999,0.12475,0.10025,0.03075,0.11875,0.1034999999999999,0.1982499999999999,0.063,0.09,0.09275,0.0635,0.0795,0.0652499999999999,0.0647499999999999,0.04475,0.5075,0.0772499999999999,0.0717499999999999,0.0857499999999999,0.04425,0.1614999999999999,0.1144999999999999,0.027,0.09025,0.1084999999999999,0.265,0.0752499999999999,0.085,0.04375,0.209,0.14375,0.05475,0.0227499999999999,0.0715,0.0847499999999999,0.0404999999999999,0.0257499999999999,0.0712499999999999,0.0707499999999999,0.05775,0.0469999999999999,0.023,0.17975,0.1267499999999999,0.03975,0.0295,0.0277499999999999,0.0667499999999999,0.02,0.03725,0.0429999999999999,0.04475
Cry Freedom (1987),0.7935000000000001,0.7935000000000001,0.9105,0.93475,0.7935000000000001,0.63825,0.65725,0.6905,0.58475,0.4385,0.7855000000000001,0.685,0.685,0.6635,0.61725,0.8979999999999999,0.736,0.6635,0.63025,0.3145,0.7662500000000001,0.18525,0.17275,0.26525,0.257,0.244,0.21625,0.5355,0.3295,0.29325,0.302,0.274,0.3535,0.25025,0.126,0.66725,0.3455,0.25025,0.1937499999999999,0.20825,0.21175,0.3159999999999999,0.24425,0.204,0.265,0.3645,0.1435,0.2825,0.4812499999999999,0.46275,0.363,0.3359999999999999,0.1619999999999999,0.0692499999999999,0.26375,0.193,0.1535,0.1977499999999999,0.28125,0.201,0.1287499999999999,0.3712499999999999,0.20675,0.15275,0.0697499999999999,0.09675,0.152,0.207,0.2095,0.1079999999999999,0.255,0.31625,0.16025,0.27475,0.21025,0.46275,0.11825,0.0959999999999999,0.2155,0.1285,0.0692499999999999,0.1144999999999999,0.1119999999999999,0.12,0.11625,0.1659999999999999,0.0627499999999999,0.41,0.2199999999999999,0.10625,0.14825,0.10375,0.1892499999999999,0.1897499999999999,0.1875,0.1154999999999999,0.05025,0.08925,0.0559999999999999,0.0675,0.1039999999999999,0.03875,0.12075,0.0334999999999999,0.0344999999999999,0.0855,0.10675,0.0534999999999999,0.12,0.0762499999999999,0.17925,0.139,0.1377499999999999,0.138,0.05325,0.05975,0.33575,0.0464999999999999,0.026,0.03325,0.1947499999999999,0.05075,0.05825,0.1362499999999999,0.04025,0.0359999999999999,0.06075,0.12025,0.09225,0.143,0.0655,0.024,0.0717499999999999,0.03475,0.0655,0.0509999999999999,0.09025,0.03825,0.0615,0.0265,0.03975,0.03525,0.0885,0.03225,0.03875,0.03725,0.04125,0.0489999999999999,0.04225
Lilies of the Field (1963),0.94625,0.94625,0.94625,0.8500000000000001,0.8992500000000001,0.94625,0.9395,0.918,0.918,0.641,0.73925,0.68425,0.68425,0.5965,0.59275,0.72175,0.53975,0.50825,0.44475,0.4655,0.3774999999999999,0.49175,0.70475,0.3225,0.3107499999999999,0.7055,0.5965,0.47275,0.59525,0.2674999999999999,0.352,0.25675,0.4972499999999999,0.3005,0.36175,0.1277499999999999,0.3572499999999999,0.3259999999999999,0.1295,0.4287499999999999,0.2784999999999999,0.22675,0.40525,0.1689999999999999,0.272,0.5435,0.4127499999999999,0.41525,0.17375,0.37625,0.4409999999999999,0.3135,0.208,0.23675,0.306,0.3385,0.3185,0.24825,0.1922499999999999,0.31375,0.2875,0.364,0.29725,0.2279999999999999,0.661,0.2837499999999999,0.1164999999999999,0.58375,0.22425,0.24075,0.142,0.484,0.2654999999999999,0.1129999999999999,0.49175,0.1342499999999999,0.289,0.2319999999999999,0.1397499999999999,0.1795,0.3239999999999999,0.14925,0.193,0.0939999999999999,0.1009999999999999,0.7055,0.17525,0.143,0.1257499999999999,0.174,0.497,0.0944999999999999,0.1275,0.10625,0.1639999999999999,0.154,0.1257499999999999,0.0865,0.1905,0.1765,0.5385,0.1395,0.1387499999999999,0.17075,0.1262499999999999,0.11025,0.131,0.87225,0.1004999999999999,0.09875,0.10525,0.073,0.1185,0.10025,0.24675,0.1315,0.0504999999999999,0.0915,0.091,0.1579999999999999,0.119,0.0775,0.1325,0.0865,0.1034999999999999,0.15375,0.0627499999999999,0.10925,0.0742499999999999,0.05925,0.16175,0.08875,0.027,0.1282499999999999,0.0745,0.2125,0.073,0.0785,0.0277499999999999,0.1205,0.0529999999999999,0.0564999999999999,0.0247499999999999,0.0117499999999999,0.03725,0.0092499999999999,0.0772499999999999,0.0652499999999999,0.0242499999999999
"Dish, The (2001)",0.81175,0.93275,0.81175,0.95225,0.81175,0.7782500000000001,0.61325,0.61325,0.66725,0.57725,0.692,0.696,0.55225,0.31225,0.80775,0.2897499999999999,0.36175,0.30325,0.707,0.51975,0.707,0.72225,0.3655,0.40325,0.39225,0.6735,0.63975,0.44225,0.81125,0.39225,0.3249999999999999,0.48475,0.40525,0.48475,0.40225,0.1295,0.2764999999999999,0.5995,0.216,0.4912499999999999,0.4605,0.38675,0.2002499999999999,0.2987499999999999,0.3585,0.24475,0.8194999999999999,0.127,0.2259999999999999,0.4529999999999999,0.3575,0.17975,0.17575,0.15725,0.23775,0.1679999999999999,0.4912499999999999,0.65475,0.2189999999999999,0.1535,0.1634999999999999,0.2997499999999999,0.4439999999999999,0.26925,0.3149999999999999,0.176,0.36,0.1689999999999999,0.071,0.237,0.138,0.1775,0.32475,0.11925,0.25225,0.11775,0.1054999999999999,0.18125,0.05825,0.2704999999999999,0.7385,0.21125,0.11175,0.1084999999999999,0.1225,0.18425,0.26075,0.06,0.1277499999999999,0.1765,0.17425,0.14225,0.0989999999999999,0.0964999999999999,0.059,0.20325,0.1967499999999999,0.127,0.18025,0.141,0.068,0.0657499999999999,0.3035,0.04725,0.09375,0.11625,0.0695,0.1835,0.12025,0.0812499999999999,0.0832499999999999,0.979,0.0782499999999999,0.10325,0.12025,0.0984999999999999,0.05825,0.04975,0.205,0.0755,0.1987499999999999,0.0677499999999999,0.1064999999999999,0.068,0.08675,0.0767499999999999,0.0735,0.09575,0.0925,0.0637499999999999,0.0544999999999999,0.04375,0.0939999999999999,0.23175,0.1014999999999999,0.03425,0.0529999999999999,0.0484999999999999,0.0534999999999999,0.0484999999999999,0.0235,0.151,0.0292499999999999,0.03225,0.0637499999999999,0.03675,0.04675,0.05425,0.019
Norma Rae (1979),0.9135,0.927,0.99575,0.8972500000000001,0.99575,0.99575,0.99575,0.8465,0.8465,0.596,0.6215,0.84175,0.84175,0.596,0.55525,0.35175,0.6445,0.24275,0.6595,0.4004999999999999,0.432,0.4842499999999999,0.596,0.46225,0.4762499999999999,0.6885,0.57375,0.58225,0.30625,0.2339999999999999,0.4337499999999999,0.203,0.5585,0.36775,0.5485,0.3379999999999999,0.3834999999999999,0.36775,0.1515,0.22175,0.3057499999999999,0.2524999999999999,0.297,0.24225,0.4077499999999999,0.523,0.98175,0.3139999999999999,0.21325,0.20775,0.1004999999999999,0.31825,0.2115,0.3037499999999999,0.1644999999999999,0.2214999999999999,0.155,0.1835,0.2194999999999999,0.3065,0.3442499999999999,0.3399999999999999,0.40375,0.294,0.3555,0.2165,0.1069999999999999,0.552,0.09725,0.389,0.59775,0.22025,0.1674999999999999,0.191,0.3285,0.212,0.178,0.405,0.0915,0.1465,0.2304999999999999,0.0807499999999999,0.1342499999999999,0.178,0.26575,0.361,0.0792499999999999,0.4265,0.6175,0.069,0.1609999999999999,0.132,0.17325,0.2279999999999999,0.3442499999999999,0.123,0.1515,0.125,0.11175,0.2015,0.0905,0.26775,0.0939999999999999,0.3205,0.03925,0.16775,0.136,0.281,0.15675,0.10175,0.1049999999999999,0.05625,0.11125,0.085,0.891,0.17125,0.04875,0.3309999999999999,0.1292499999999999,0.0595,0.0564999999999999,0.151,0.0837499999999999,0.068,0.1609999999999999,0.04275,0.06075,0.072,0.0494999999999999,0.1089999999999999,0.0655,0.082,0.03425,0.205,0.11825,0.04875,0.0695,0.05025,0.0339999999999999,0.15075,0.0765,0.0842499999999999,0.0509999999999999,0.0314999999999999,0.05025,0.0252499999999999,0.03,0.0539999999999999,0.0494999999999999
Eight Men Out (1988),0.90525,0.90525,0.90525,0.91275,0.90525,0.7987500000000001,0.7987500000000001,0.7225,0.8047500000000001,0.64875,0.57875,0.7655000000000001,0.60925,0.60525,0.673,0.8294999999999999,0.8434999999999999,0.22625,0.7655000000000001,0.62525,0.8915,0.73325,0.43325,0.356,0.3764999999999999,0.4895,0.581,0.34175,0.45275,0.82525,0.51175,0.32775,0.38425,0.29925,0.27075,0.3085,0.3732499999999999,0.31475,0.33825,0.3515,0.21425,0.36775,0.3169999999999999,0.3924999999999999,0.478,0.33375,0.3592499999999999,0.18175,0.4735,0.3329999999999999,0.093,0.18325,0.32775,0.1785,0.211,0.1885,0.3515,0.3097499999999999,0.35775,0.2825,0.39775,0.2847499999999999,0.4479999999999999,0.2175,0.1649999999999999,0.35775,0.3705,0.1357499999999999,0.09975,0.272,0.1235,0.1895,0.2997499999999999,0.25675,0.10975,0.16525,0.285,0.3575,0.121,0.1835,0.2475,0.15425,0.1515,0.20625,0.2375,0.2269999999999999,0.1985,0.2847499999999999,0.2524999999999999,0.1882499999999999,0.08975,0.15975,0.21575,0.10625,0.1144999999999999,0.1669999999999999,0.22425,0.18075,0.129,0.1895,0.0837499999999999,0.11925,0.586,0.0642499999999999,0.1765,0.1579999999999999,0.1555,0.125,0.20375,0.0662499999999999,0.2395,0.16275,0.1235,0.10975,0.0847499999999999,0.10775,0.092,0.05825,0.1765,0.1882499999999999,0.0717499999999999,0.1892499999999999,0.2279999999999999,0.08975,0.09525,0.1049999999999999,0.1345,0.12225,0.1815,0.1265,0.0645,0.1144999999999999,0.09175,0.0817499999999999,0.09975,0.0767499999999999,0.09525,0.1044999999999999,0.0272499999999999,0.03175,0.0574999999999999,0.1455,0.1402499999999999,0.0989999999999999,0.05225,0.071,0.1255,0.0429999999999999,0.0439999999999999
"Kentuckian, The (1955)",0.857,0.71425,0.598,0.54925,0.857,0.7095,0.7525,0.804,0.804,0.65175,0.3472499999999999,0.46525,0.83175,0.288,0.44675,0.153,0.857,0.713,0.512,0.3615,0.58125,0.1405,0.3745,0.39975,0.4435,0.133,0.4435,0.10175,0.22925,0.5805,0.16675,0.4257499999999999,0.17625,0.3532499999999999,0.311,0.472,0.3265,0.3195,0.3485,0.127,0.1154999999999999,0.10575,0.3934999999999999,0.091,0.09875,0.0524999999999999,0.8732500000000001,0.153,0.3944999999999999,0.0692499999999999,0.706,0.667,0.32425,0.1649999999999999,0.25625,0.358,0.10775,0.22425,0.70275,0.3492499999999999,0.5665,0.1897499999999999,0.7885,0.09,0.1044999999999999,0.211,0.04375,0.3097499999999999,0.15875,0.302,0.4297499999999999,0.2319999999999999,0.09575,0.24325,0.23525,0.132,0.3682499999999999,0.20475,0.0645,0.16625,0.10625,0.11575,0.1287499999999999,0.2095,0.9975,0.11775,0.11925,0.53425,0.0825,0.1175,0.1392499999999999,0.0752499999999999,0.18375,0.1074999999999999,0.2534999999999999,0.09075,0.08775,0.386,0.0655,0.40425,0.1392499999999999,0.0429999999999999,0.09625,0.2837499999999999,0.0627499999999999,0.028,0.0504999999999999,0.7295,0.0384999999999999,0.0344999999999999,0.092,0.1109999999999999,0.0707499999999999,0.10875,0.11025,0.0835,0.0237499999999999,0.2495,0.16425,0.18675,0.26575,0.1275,0.0514999999999999,0.064,0.03375,0.09225,0.481,0.54425,0.023,0.0885,0.0165,0.2365,0.1654999999999999,0.22575,0.03,0.05125,0.03725,0.03175,0.08875,0.0349999999999999,0.09175,0.0202499999999999,0.086,0.03625,0.0777499999999999,0.026,0.0625,0.04975,0.0745
Gorillas in the Mist (1988),0.8254999999999999,0.8254999999999999,0.8254999999999999,0.972,0.8254999999999999,0.749,0.749,0.62575,0.64525,0.68825,0.756,0.9045,0.9045,0.7305,0.48375,0.4615,0.544,0.7795000000000001,0.374,0.254,0.25525,0.5185,0.553,0.53975,0.25525,0.24225,0.2405,0.8214999999999999,0.22925,0.1292499999999999,0.47675,0.218,0.421,0.26,0.69725,0.4187499999999999,0.3645,0.44775,0.312,0.1265,0.358,0.293,0.2995,0.368,0.3,0.22425,0.17125,0.25525,0.29925,0.17075,0.191,0.1079999999999999,0.17625,0.3722499999999999,0.1347499999999999,0.187,0.1039999999999999,0.26625,0.22375,0.23675,0.14625,0.349,0.188,0.8214999999999999,0.25825,0.2214999999999999,0.0827499999999999,0.15175,0.1735,0.10325,0.3745,0.12225,0.1315,0.26425,0.16575,0.1435,0.135,0.20325,0.14575,0.1907499999999999,0.11575,0.0939999999999999,0.21025,0.15825,0.10225,0.092,0.0885,0.1455,0.1609999999999999,0.089,0.2229999999999999,0.18475,0.091,0.16225,0.23925,0.0817499999999999,0.2654999999999999,0.1084999999999999,0.1109999999999999,0.1129999999999999,0.1915,0.09425,0.03675,0.14275,0.0994999999999999,0.08625,0.1139999999999999,0.1235,0.0984999999999999,0.21025,0.078,0.10075,0.197,0.15575,0.10025,0.0817499999999999,0.0549999999999999,0.11225,0.09925,0.0454999999999999,0.05675,0.10975,0.08,0.08725,0.37975,0.0509999999999999,0.142,0.0837499999999999,0.0855,0.1435,0.0717499999999999,0.1024999999999999,0.05825,0.0389999999999999,0.074,0.0489999999999999,0.0722499999999999,0.0344999999999999,0.031,0.0702499999999999,0.0827499999999999,0.0374999999999999,0.04525,0.06075,0.03075,0.0534999999999999,0.03725,0.0444999999999999,0.0344999999999999
Milagro Beanfield War (1988),0.75725,0.8720000000000001,0.65775,0.724,0.66075,0.635,0.5345,0.57475,0.746,0.52425,0.4855,0.3087499999999999,0.43425,0.48075,0.57025,0.5005,0.4469999999999999,0.44325,0.6935,0.3994999999999999,0.3612499999999999,0.304,0.371,0.45375,0.4775,0.361,0.4177499999999999,0.3275,0.3565,0.281,0.15575,0.26875,0.4157499999999999,0.26975,0.3405,0.22925,0.3462499999999999,0.30025,0.281,0.355,0.27775,0.3245,0.288,0.1555,0.4705,0.3954999999999999,0.99675,0.1755,0.26525,0.3612499999999999,0.1895,0.1985,0.15675,0.0905,0.3575,0.2674999999999999,0.1755,0.56675,0.259,0.21975,0.1377499999999999,0.24025,0.27175,0.187,0.3355,0.11425,0.35675,0.20625,0.1169999999999999,0.26425,0.183,0.1395,0.1235,0.11925,0.17775,0.1099999999999999,0.2075,0.17875,0.0969999999999999,0.25075,0.1395,0.1644999999999999,0.14525,0.143,0.61725,0.0994999999999999,0.11975,0.348,0.176,0.2887499999999999,0.2724999999999999,0.11425,0.2774999999999999,0.12475,0.14225,0.0735,0.1947499999999999,0.17925,0.10725,0.16475,0.12375,0.0944999999999999,0.279,0.1287499999999999,0.0354999999999999,0.0954999999999999,0.0514999999999999,0.4205,0.1634999999999999,0.12425,0.0817499999999999,0.1515,0.0732499999999999,0.1629999999999999,0.2,0.0647499999999999,0.0665,0.0727499999999999,0.193,0.1084999999999999,0.118,0.09,0.09125,0.0504999999999999,0.09425,0.076,0.0564999999999999,0.0835,0.0454999999999999,0.0959999999999999,0.0359999999999999,0.08925,0.0272499999999999,0.3279999999999999,0.03775,0.03975,0.124,0.0767499999999999,0.1019999999999999,0.1049999999999999,0.0275,0.1139999999999999,0.0524999999999999,0.05325,0.062,0.0389999999999999,0.1257499999999999,0.05325,0.0142499999999999
Tucker: The Man and His Dream (1988),0.7529999999999999,0.7649999999999999,0.6685,0.8855,0.8002499999999999,0.7649999999999999,0.7649999999999999,0.7649999999999999,0.7529999999999999,0.60975,0.2927499999999999,0.58,0.2754999999999999,0.21975,0.643,0.26425,0.7045,0.2544999999999999,0.58,0.392,0.73075,0.6555,0.2075,0.33075,0.684,0.51225,0.67725,0.365,0.2334999999999999,0.8527499999999999,0.1679999999999999,0.26,0.3495,0.3385,0.91575,0.288,0.33525,0.91575,0.3339999999999999,0.3279999999999999,0.3742499999999999,0.2817499999999999,0.26575,0.3225,0.51825,0.09,0.26675,0.2055,0.25725,0.17575,0.15575,0.1377499999999999,0.2279999999999999,0.94925,0.2664999999999999,0.4509999999999999,0.128,0.2997499999999999,0.2345,0.32125,0.2694999999999999,0.246,0.62575,0.21525,0.26425,0.3249999999999999,0.11775,0.1114999999999999,0.2885,0.147,0.1377499999999999,0.15075,0.1689999999999999,0.1335,0.4795,0.1335,0.30125,0.37175,0.0579999999999999,0.1987499999999999,0.26025,0.10075,0.2015,0.1965,0.194,0.1255,0.25775,0.2095,0.11675,0.2015,0.1215,0.21075,0.0827499999999999,0.064,0.065,0.2219999999999999,0.2355,0.1922499999999999,0.18575,0.185,0.079,0.1594999999999999,0.065,0.05725,0.0635,0.0885,0.43875,0.247,0.1335,0.1079999999999999,0.09825,0.21,0.1089999999999999,0.091,0.1185,0.08,0.0677499999999999,0.0747499999999999,0.26425,0.09325,0.10125,0.1564999999999999,0.134,0.0857499999999999,0.14525,0.05475,0.09425,0.23825,0.1385,0.0715,0.071,0.1154999999999999,0.14675,0.22675,0.1387499999999999,0.10625,0.09775,0.0414999999999999,0.05275,0.07,0.0464999999999999,0.1435,0.0459999999999999,0.0237499999999999,0.05275,0.031,0.0772499999999999,0.0464999999999999,0.04825
"Dry White Season, A (1989)",0.879,0.778,0.778,0.7867500000000001,0.90475,0.5525,0.74325,0.90475,0.57725,0.57725,0.5185,0.772,0.93875,0.39725,0.44125,0.3435,0.879,0.3695,0.569,0.3005,0.4145,0.5205,0.25675,0.3149999999999999,0.39975,0.344,0.1485,0.7685,0.49875,0.4225,0.63275,0.1882499999999999,0.189,0.3085,0.21375,0.74725,0.351,0.2239999999999999,0.60525,0.1285,0.1765,0.3285,0.488,0.28025,0.22175,0.3125,0.21075,0.26175,0.3209999999999999,0.34125,0.1139999999999999,0.2075,0.16025,0.0737499999999999,0.25625,0.3025,0.084,0.2105,0.188,0.26675,0.175,0.31225,0.18475,0.20525,0.0832499999999999,0.1079999999999999,0.09775,0.6055,0.15475,0.1535,0.4077499999999999,0.1255,0.1785,0.2965,0.24225,0.1915,0.1387499999999999,0.1144999999999999,0.1084999999999999,0.181,0.05175,0.11525,0.395,0.11325,0.0812499999999999,0.1387499999999999,0.0677499999999999,0.6265,0.407,0.1325,0.2035,0.0765,0.15975,0.17475,0.18625,0.1649999999999999,0.0925,0.1144999999999999,0.0685,0.2704999999999999,0.0637499999999999,0.0464999999999999,0.05525,0.254,0.0539999999999999,0.04725,0.188,0.076,0.129,0.14875,0.03975,0.281,0.0605,0.10125,0.15225,0.0692499999999999,0.125,0.1099999999999999,0.025,0.11475,0.0964999999999999,0.1385,0.0429999999999999,0.05525,0.0314999999999999,0.177,0.272,0.29525,0.1755,0.088,0.0205,0.0489999999999999,0.1302499999999999,0.0255,0.0994999999999999,0.0652499999999999,0.1014999999999999,0.04975,0.0489999999999999,0.05625,0.1144999999999999,0.0434999999999999,0.0662499999999999,0.05775,0.05975,0.0409999999999999,0.0935,0.05975,0.05275
Lean on Me (1989),0.8815,0.8815,0.8815,0.9575,0.7415,0.8815,0.8222499999999999,0.8222499999999999,0.6575,0.51475,0.8225,0.48075,0.48075,0.6005,0.66325,0.3225,0.7415,0.295,0.2189999999999999,0.3732499999999999,0.182,0.655,0.3305,0.52025,0.2764999999999999,0.236,0.4449999999999999,0.46575,0.34125,0.2274999999999999,0.954,0.32575,0.4419999999999999,0.2895,0.2224999999999999,0.2065,0.33225,0.22725,0.3155,0.26425,0.276,0.39275,0.303,0.209,0.40525,0.3934999999999999,0.37825,0.1805,0.1287499999999999,0.143,0.11575,0.1674999999999999,0.22925,0.22325,0.242,0.27325,0.3445,0.174,0.267,0.9185,0.1307499999999999,0.25725,0.24325,0.46575,0.11175,0.243,0.307,0.1024999999999999,0.11175,0.09425,0.2007499999999999,0.05275,0.213,0.2304999999999999,0.09625,0.20775,0.148,0.5455,0.68975,0.30125,0.1952499999999999,0.14625,0.1252499999999999,0.15525,0.1154999999999999,0.0865,0.0817499999999999,0.192,0.20675,0.0989999999999999,0.0959999999999999,0.1252499999999999,0.193,0.1014999999999999,0.0685,0.09925,0.089,0.133,0.072,0.0847499999999999,0.1325,0.1307499999999999,0.0722499999999999,0.16575,0.0737499999999999,0.08925,0.10925,0.0354999999999999,0.141,0.1114999999999999,0.1039999999999999,0.0569999999999999,0.15825,0.2055,0.0519999999999999,0.08675,0.3115,0.0692499999999999,0.05325,0.061,0.0625,0.148,0.1255,0.10025,0.04325,0.0579999999999999,0.1765,0.10275,0.2259999999999999,0.0319999999999999,0.0675,0.05375,0.0692499999999999,0.0282499999999999,0.05875,0.0732499999999999,0.0584999999999999,0.03725,0.04625,0.0424999999999999,0.05775,0.04725,0.0559999999999999,0.1297499999999999,0.04075,0.04875,0.0635,0.04275,0.05275
Greenfingers (2000),0.8887499999999999,0.953,0.721,0.92725,0.59625,0.59625,0.59625,0.62525,0.7165,0.437,0.8362499999999999,0.3732499999999999,0.4525,0.61775,0.7275,0.546,0.516,0.78525,0.3047499999999999,0.3315,0.8340000000000001,0.425,0.2017499999999999,0.3532499999999999,0.397,0.7185,0.544,0.3864999999999999,0.6585,0.21875,0.56475,0.36975,0.3265,0.5335,0.1932499999999999,0.23575,0.2927499999999999,0.2155,0.17475,0.34025,0.2324999999999999,0.33525,0.2365,0.1704999999999999,0.34275,0.62,0.239,0.25475,0.17975,0.8407500000000001,0.4955,0.125,0.22025,0.2214999999999999,0.39625,0.17575,0.34025,0.7,0.141,0.23675,0.0875,0.3572499999999999,0.09475,0.2365,0.27,0.1649999999999999,0.59575,0.1345,0.426,0.351,0.12325,0.0767499999999999,0.14325,0.20725,0.125,0.97575,0.10125,0.0564999999999999,0.0885,0.3185,0.1362499999999999,0.1965,0.1545,0.134,0.0632499999999999,0.10625,0.1352499999999999,0.1119999999999999,0.05575,0.121,0.118,0.0474999999999999,0.1129999999999999,0.0672499999999999,0.0865,0.2125,0.08,0.149,0.0627499999999999,0.1327499999999999,0.064,0.05875,0.1149999999999999,0.0534999999999999,0.04525,0.075,0.0895,0.04125,0.1957499999999999,0.11025,0.1589999999999999,0.23375,0.1297499999999999,0.17975,0.0742499999999999,0.05125,0.142,0.0665,0.1069999999999999,0.04875,0.1882499999999999,0.34225,0.1805,0.0717499999999999,0.0205,0.0637499999999999,0.06225,0.15875,0.09975,0.04475,0.15025,0.029,0.09125,0.0237499999999999,0.211,0.03175,0.0662499999999999,0.0994999999999999,0.1287499999999999,0.1785,0.03425,0.0354999999999999,0.0404999999999999,0.0454999999999999,0.0574999999999999,0.0232499999999999,0.04925,0.0605,0.03125
