movieId,weird,runaway,betrayal,melancholic,greed,original,culture clash,vengeance,dialogue,drama,pornography,independent film,good,quirky,drinking,mentor,adaptation,catastrophe,death,light,predictable,absurd,chase,sexy,surveillance,life & death,fantasy world,not funny,film noir,life philosophy,dysfunctional family,weapons,creativity,very funny,fight scenes,transformation,pulp,first contact,nudity (full frontal - brief),classic car,underrated,writers,censorship,hospital,doctors,addiction,small town,multiple storylines,hotel,fun movie,mad scientist,sacrifice,survival,alter ego,queer,women,british,nudity (topless - brief),unlikely friendships,childhood,road movie,wilderness,dreams,blindness,goth,irish accent,camp,graphic novel,teen movie,family,california,directorial debut,kidnapping,good music,islam,prejudice,tokyo,awesome soundtrack,computer animation,memory,farce,stoner movie,period piece,stereotypes,hunting,new jersey,texas,80s,divorce,prison,brothers,too long,nudity (rear),workplace,alternate history,simple,prostitution,atheism,desert,australia,internet,stand-up comedy,wartime,god,immortality,foul language,no plot,unlikeable characters,best of 2005,reality tv,1930s,ensemble cast,new york city,kick-butt women,notable nudity,indians,island,bollywood,potential oscar nom,russian,homeless,finnish,hip hop,snakes,adoption,made for tv,robert downey jr,radio,los angeles,lawyer,interracial romance,cancer,french,trilogy,race,wine,documentary,rebellion,ghosts/afterlife,oil,father daughter relationship,fashion,shopping,buddy movie,san francisco,remake,time,too short,single father
"Tomb of Ligeia, The (1965)",0.9155,0.96375,0.7637499999999999,0.95775,0.9155,0.8640000000000001,0.673,0.7637499999999999,0.9155,0.7925,0.693,0.378,0.45875,0.6355,0.3365,0.44275,0.7885,0.38525,0.8492500000000001,0.5925,0.5925,0.277,0.669,0.32825,0.1297499999999999,0.8187500000000001,0.503,0.38,0.717,0.308,0.189,0.24775,0.2887499999999999,0.57725,0.786,0.52525,0.28025,0.42225,0.17425,0.41425,0.3632499999999999,0.29,0.21725,0.27375,0.2897499999999999,0.1054999999999999,0.25625,0.1445,0.41625,0.44025,0.5925,0.186,0.1297499999999999,0.39725,0.156,0.086,0.15725,0.4832499999999999,0.1555,0.145,0.15525,0.183,0.2135,0.22075,0.7629999999999999,0.0782499999999999,0.5925,0.32225,0.187,0.23025,0.18575,0.20575,0.0939999999999999,0.09,0.0852499999999999,0.1892499999999999,0.16825,0.14325,0.1262499999999999,0.45025,0.2764999999999999,0.083,0.2022499999999999,0.1382499999999999,0.32725,0.1415,0.11125,0.307,0.12275,0.0979999999999999,0.09625,0.11775,0.17875,0.0717499999999999,0.09825,0.1332499999999999,0.0775,0.0554999999999999,0.10125,0.0202499999999999,0.0875,0.1385,0.07,0.0554999999999999,0.074,0.1175,0.0444999999999999,0.05425,0.068,0.0314999999999999,0.1004999999999999,0.06075,0.0959999999999999,0.09575,0.05575,0.05225,0.12375,0.0787499999999999,0.1599999999999999,0.0569999999999999,0.0394999999999999,0.1402499999999999,0.0692499999999999,0.1569999999999999,0.02975,0.076,0.09975,0.05375,0.0707499999999999,0.03225,0.0815,0.0444999999999999,0.04375,0.0712499999999999,0.03475,0.131,0.04525,0.0494999999999999,0.1362499999999999,0.03975,0.0277499999999999,0.0384999999999999,0.0205,0.084,0.04875,0.04425,0.0564999999999999,0.06125,0.0145
"Masque of the Red Death, The (1964)",0.946,0.86825,0.7165,0.81325,0.71975,0.7677499999999999,0.60275,0.7887500000000001,0.71975,0.52625,0.52175,0.563,0.63075,0.2624999999999999,0.563,0.4337499999999999,0.7617499999999999,0.411,0.99175,0.4805,0.33275,0.1515,0.38425,0.3129999999999999,0.267,0.80775,0.46725,0.355,0.52975,0.287,0.123,0.1925,0.2007499999999999,0.252,0.27075,0.4872499999999999,0.33425,0.24225,0.355,0.2985,0.3435,0.1945,0.18525,0.196,0.26375,0.1164999999999999,0.33275,0.09325,0.16475,0.1967499999999999,0.33275,0.70825,0.1865,0.32775,0.131,0.149,0.3495,0.19,0.147,0.14925,0.10225,0.1555,0.2584999999999999,0.18275,0.58025,0.141,0.4004999999999999,0.0752499999999999,0.1659999999999999,0.11575,0.2,0.15275,0.2425,0.0964999999999999,0.0727499999999999,0.14575,0.1614999999999999,0.0964999999999999,0.1235,0.1415,0.121,0.16075,0.4217499999999999,0.1699999999999999,0.0989999999999999,0.11475,0.09325,0.1897499999999999,0.02975,0.1505,0.143,0.0875,0.30025,0.0414999999999999,0.0757499999999999,0.17525,0.0755,0.28825,0.1139999999999999,0.0807499999999999,0.0645,0.0822499999999999,0.10775,0.28825,0.32125,0.0737499999999999,0.068,0.0499999999999999,0.03175,0.03725,0.218,0.0424999999999999,0.0705,0.05725,0.078,0.1515,0.179,0.05525,0.0272499999999999,0.0675,0.05375,0.083,0.03875,0.17525,0.11775,0.12175,0.0519999999999999,0.089,0.0374999999999999,0.05475,0.0514999999999999,0.071,0.0459999999999999,0.03975,0.0695,0.10025,0.0292499999999999,0.10525,0.4589999999999999,0.03,0.0579999999999999,0.1104999999999999,0.025,0.0319999999999999,0.074,0.06025,0.0655,0.0725,0.013
Tales of Terror (1962),0.931,0.899,0.85575,0.729,0.6535,0.7542500000000001,0.54575,0.92675,0.62925,0.55275,0.57475,0.27925,0.59825,0.68025,0.32275,0.40475,0.67225,0.39975,0.9845,0.40725,0.40325,0.2319999999999999,0.53,0.1365,0.153,0.472,0.3379999999999999,0.29925,0.4207499999999999,0.257,0.21,0.29725,0.25325,0.40725,0.18225,0.3894999999999999,0.18525,0.3087499999999999,0.09425,0.4605,0.1679999999999999,0.4862499999999999,0.10875,0.4762499999999999,0.33275,0.1699999999999999,0.25575,0.4419999999999999,0.278,0.28325,0.564,0.361,0.14775,0.31975,0.149,0.0755,0.1149999999999999,0.2002499999999999,0.16575,0.10825,0.1257499999999999,0.31725,0.23225,0.235,0.3495,0.1154999999999999,0.54025,0.0324999999999999,0.404,0.17325,0.3445,0.1054999999999999,0.16725,0.0519999999999999,0.0705,0.10025,0.13,0.074,0.1004999999999999,0.3445,0.32975,0.1935,0.0554999999999999,0.1362499999999999,0.1905,0.18225,0.1495,0.16775,0.2304999999999999,0.084,0.0855,0.1325,0.1745,0.085,0.0959999999999999,0.211,0.0554999999999999,0.0627499999999999,0.0672499999999999,0.059,0.0845,0.1029999999999999,0.0732499999999999,0.0627499999999999,0.195,0.0775,0.0509999999999999,0.0494999999999999,0.029,0.03075,0.1345,0.0742499999999999,0.0852499999999999,0.067,0.0364999999999999,0.0504999999999999,0.26825,0.1465,0.0815,0.0255,0.12025,0.0252499999999999,0.0344999999999999,0.0697499999999999,0.0544999999999999,0.05725,0.03475,0.12375,0.03675,0.0812499999999999,0.03775,0.0925,0.0275,0.1185,0.0247499999999999,0.74225,0.0787499999999999,0.0324999999999999,0.46775,0.05475,0.1235,0.17225,0.05075,0.0449999999999999,0.0579999999999999,0.0812499999999999,0.072,0.06025,0.0252499999999999
Perfect Blue (1997),0.99,0.9555,0.865,0.92,0.99,0.8574999999999999,0.865,0.8885000000000001,0.92,0.8367500000000001,0.8334999999999999,0.64325,0.8214999999999999,0.4367499999999999,0.48075,0.45675,0.4095,0.4235,0.30125,0.77075,0.1885,0.4855,0.259,0.4505,0.8214999999999999,0.3117499999999999,0.368,0.4085,0.283,0.3005,0.26875,0.1917499999999999,0.402,0.33425,0.251,0.394,0.16875,0.17875,0.31525,0.26925,0.3295,0.1694999999999999,0.266,0.22125,0.14325,0.18025,0.1367499999999999,0.1932499999999999,0.2314999999999999,0.18425,0.1415,0.276,0.1735,0.63575,0.276,0.35075,0.1955,0.20525,0.21025,0.35475,0.1009999999999999,0.14875,0.87175,0.21275,0.20475,0.243,0.1044999999999999,0.44025,0.22625,0.22875,0.1069999999999999,0.1555,0.15525,0.37675,0.2017499999999999,0.16275,0.73225,0.306,0.94275,0.138,0.119,0.20475,0.08775,0.2995,0.04575,0.077,0.04925,0.1159999999999999,0.0685,0.10825,0.10625,0.0832499999999999,0.10075,0.088,0.24375,0.1149999999999999,0.0984999999999999,0.11125,0.0237499999999999,0.0489999999999999,0.2764999999999999,0.10175,0.0822499999999999,0.11825,0.0509999999999999,0.08625,0.10075,0.04325,0.09325,0.0865,0.069,0.04475,0.05925,0.1119999999999999,0.10075,0.065,0.0615,0.0675,0.10075,0.0755,0.0685,0.0384999999999999,0.0949999999999999,0.0757499999999999,0.0959999999999999,0.12025,0.0384999999999999,0.0384999999999999,0.0439999999999999,0.0715,0.0895,0.05275,0.0702499999999999,0.0197499999999999,0.0605,0.0262499999999999,0.0539999999999999,0.077,0.0504999999999999,0.0409999999999999,0.083,0.05925,0.0195,0.0429999999999999,0.0399999999999999,0.0145,0.03575,0.015,0.027
"Minus Man, The (1999)",0.8122499999999999,0.75075,0.64125,0.78375,0.8122499999999999,0.8855,0.6775,0.64125,0.69525,0.591,0.52325,0.8727499999999999,0.591,0.7962499999999999,0.3572499999999999,0.5005,0.3904999999999999,0.4175,0.42825,0.5325,0.5375,0.48275,0.3295,0.4125,0.4855,0.26,0.33675,0.3087499999999999,0.1159999999999999,0.52225,0.4067499999999999,0.286,0.3502499999999999,0.27275,0.31575,0.188,0.2915,0.24075,0.1355,0.16025,0.31375,0.56875,0.11175,0.1795,0.1405,0.3542499999999999,0.6935,0.52275,0.1952499999999999,0.27825,0.1297499999999999,0.0925,0.209,0.15725,0.3159999999999999,0.2345,0.1902499999999999,0.1624999999999999,0.3269999999999999,0.2175,0.4217499999999999,0.199,0.20675,0.17425,0.03775,0.0847499999999999,0.10625,0.27525,0.1059999999999999,0.25525,0.22475,0.386,0.18375,0.236,0.16275,0.1977499999999999,0.0767499999999999,0.236,0.17375,0.2007499999999999,0.1124999999999999,0.1932499999999999,0.16075,0.16925,0.11675,0.28025,0.282,0.0419999999999999,0.2504999999999999,0.118,0.1004999999999999,0.1357499999999999,0.1245,0.2012499999999999,0.14925,0.20625,0.05225,0.2319999999999999,0.0815,0.22675,0.2219999999999999,0.08625,0.062,0.078,0.0509999999999999,0.10025,0.1195,0.3742499999999999,0.26,0.09575,0.0579999999999999,0.4,0.2224999999999999,0.24525,0.08725,0.0994999999999999,0.0757499999999999,0.09675,0.0544999999999999,0.0514999999999999,0.1049999999999999,0.0742499999999999,0.11375,0.0534999999999999,0.16475,0.0695,0.1922499999999999,0.083,0.1564999999999999,0.1114999999999999,0.0835,0.03625,0.04675,0.0454999999999999,0.04225,0.1074999999999999,0.065,0.0549999999999999,0.0677499999999999,0.0479999999999999,0.0745,0.0399999999999999,0.03925,0.0717499999999999,0.04875,0.0499999999999999,0.0459999999999999,0.0399999999999999,0.04825
"Alice, Sweet Alice (a.k.a. Communion) (a.k.a. Holy Terror) (1976)",0.8665,0.9845,0.95025,0.7522500000000001,0.734,0.7885,0.6385,0.7597499999999999,0.45825,0.35175,0.59125,0.33425,0.4075,0.2289999999999999,0.33425,0.39925,0.3974999999999999,0.39375,0.6675,0.1995,0.437,0.1175,0.266,0.27925,0.4075,0.1815,0.32925,0.3582499999999999,0.3225,0.1659999999999999,0.3209999999999999,0.259,0.1397499999999999,0.2022499999999999,0.2835,0.2145,0.17075,0.273,0.1337499999999999,0.2917499999999999,0.2764999999999999,0.16475,0.21125,0.3245,0.302,0.1014999999999999,0.25125,0.17925,0.20425,0.1445,0.29125,0.2012499999999999,0.0715,0.123,0.192,0.14675,0.15075,0.14225,0.1347499999999999,0.1877499999999999,0.09525,0.37175,0.1104999999999999,0.306,0.3135,0.0827499999999999,0.42,0.15775,0.38,0.36875,0.1054999999999999,0.11275,0.0665,0.0667499999999999,0.209,0.0979999999999999,0.089,0.082,0.1674999999999999,0.11275,0.17475,0.0915,0.1377499999999999,0.0989999999999999,0.1525,0.7589999999999999,0.1325,0.1765,0.152,0.076,0.08725,0.10375,0.11425,0.0969999999999999,0.0775,0.0999999999999999,0.0605,0.2955,0.0334999999999999,0.1129999999999999,0.1307499999999999,0.0772499999999999,0.0579999999999999,0.2955,0.072,0.0489999999999999,0.11925,0.204,0.05225,0.0702499999999999,0.05025,0.061,0.0667499999999999,0.0762499999999999,0.11375,0.133,0.1169999999999999,0.1019999999999999,0.0484999999999999,0.04925,0.04175,0.0369999999999999,0.0534999999999999,0.0647499999999999,0.2514999999999999,0.1114999999999999,0.0439999999999999,0.0665,0.03825,0.08775,0.07,0.0225,0.03,0.03975,0.0267499999999999,0.04375,0.04075,0.03275,0.064,0.1034999999999999,0.0464999999999999,0.0717499999999999,0.0272499999999999,0.05475,0.0439999999999999,0.0767499999999999,0.019,0.04675,0.0339999999999999
Deliverance (1972),0.92525,0.92525,0.9235,0.77125,0.81775,0.76925,0.9235,0.90175,0.9235,0.81775,0.89225,0.7822499999999999,0.81775,0.4075,0.7822499999999999,0.55075,0.64875,0.4345,0.369,0.6055,0.3139999999999999,0.3482499999999999,0.38725,0.37475,0.344,0.71825,0.23175,0.379,0.1475,0.35275,0.15375,0.32475,0.15275,0.33975,0.20575,0.3525,0.1987499999999999,0.1947499999999999,0.4317499999999999,0.4235,0.27425,0.128,0.598,0.3595,0.1887499999999999,0.1915,0.29725,0.192,0.172,0.20575,0.1385,0.55075,0.743,0.206,0.277,0.16575,0.17125,0.30425,0.43225,0.32725,0.37375,0.8905000000000001,0.09325,0.189,0.0544999999999999,0.1104999999999999,0.50675,0.1887499999999999,0.12175,0.121,0.26825,0.1475,0.1555,0.39925,0.2234999999999999,0.55075,0.10675,0.19,0.187,0.0964999999999999,0.11775,0.39875,0.1099999999999999,0.355,0.46825,0.1302499999999999,0.128,0.18575,0.073,0.121,0.139,0.20875,0.16425,0.0787499999999999,0.0847499999999999,0.20625,0.10375,0.10625,0.25625,0.1089999999999999,0.0815,0.0857499999999999,0.1044999999999999,0.0787499999999999,0.04825,0.34075,0.0539999999999999,0.05175,0.0752499999999999,0.05275,0.0772499999999999,0.0842499999999999,0.12125,0.079,0.1084999999999999,0.14525,0.1745,0.0642499999999999,0.10025,0.04575,0.12175,0.03325,0.03425,0.187,0.059,0.05875,0.0454999999999999,0.05575,0.0807499999999999,0.17225,0.10225,0.04425,0.0344999999999999,0.0499999999999999,0.0802499999999999,0.0364999999999999,0.05375,0.15625,0.0464999999999999,0.0857499999999999,0.0272499999999999,0.04325,0.0207499999999999,0.19,0.0715,0.023,0.05825,0.0255,0.019
"Limey, The (1999)",0.7955000000000001,0.65025,0.73525,0.97625,0.78775,0.839,0.717,0.9245,0.8009999999999999,0.82575,0.4965,0.6165,0.717,0.4692499999999999,0.6165,0.54225,0.3285,0.42525,0.6975,0.349,0.29825,0.3582499999999999,0.513,0.3259999999999999,0.509,0.37725,0.27,0.32575,0.5615,0.27225,0.271,0.3495,0.414,0.27125,0.3495,0.2395,0.6165,0.25175,0.2415,0.306,0.33675,0.276,0.1775,0.1709999999999999,0.1235,0.3662499999999999,0.14925,0.2897499999999999,0.2784999999999999,0.3495,0.088,0.1104999999999999,0.09775,0.207,0.1855,0.2125,0.41125,0.14575,0.20975,0.24,0.1915,0.244,0.1689999999999999,0.16575,0.0474999999999999,0.1855,0.09975,0.0757499999999999,0.10375,0.143,0.539,0.18625,0.2967499999999999,0.4024999999999999,0.086,0.1835,0.16275,0.2975,0.14775,0.415,0.14075,0.1124999999999999,0.2254999999999999,0.15825,0.138,0.1285,0.14225,0.066,0.12025,0.546,0.14175,0.14,0.09075,0.08975,0.074,0.23425,0.0722499999999999,0.0554999999999999,0.1465,0.09125,0.0989999999999999,0.09175,0.083,0.0409999999999999,0.05175,0.083,0.1975,0.1272499999999999,0.10175,0.04425,0.1014999999999999,0.134,0.084,0.30125,0.0715,0.09425,0.0792499999999999,0.075,0.09125,0.0595,0.0765,0.0514999999999999,0.202,0.0454999999999999,0.0865,0.0707499999999999,0.15875,0.04575,0.8382499999999999,0.16025,0.0672499999999999,0.03825,0.0765,0.072,0.08775,0.074,0.074,0.0747499999999999,0.09475,0.03975,0.90625,0.0544999999999999,0.03275,0.08925,0.0732499999999999,0.0319999999999999,0.0514999999999999,0.05775,0.0349999999999999
Bay of Blood (a.k.a. Twitch of the Death Nerve) (Reazione a catena) (1971),0.89225,0.8645,0.96075,0.9375,0.62,0.649,0.67525,0.90175,0.558,0.41825,0.72475,0.35575,0.29225,0.68625,0.271,0.35875,0.29125,0.3884999999999999,0.83575,0.24875,0.3964999999999999,0.21975,0.26475,0.34675,0.135,0.175,0.292,0.3395,0.3385,0.23625,0.12125,0.25725,0.20725,0.23025,0.1619999999999999,0.195,0.15425,0.21225,0.1034999999999999,0.189,0.0747499999999999,0.22325,0.18225,0.17375,0.0569999999999999,0.1372499999999999,0.1465,0.17575,0.26775,0.1659999999999999,0.10975,0.0787499999999999,0.067,0.10075,0.1397499999999999,0.078,0.089,0.0404999999999999,0.12125,0.125,0.11625,0.1014999999999999,0.1094999999999999,0.136,0.203,0.0762499999999999,0.3355,0.32325,0.2837499999999999,0.0737499999999999,0.0895,0.09725,0.1255,0.10975,0.0717499999999999,0.0702499999999999,0.15175,0.0574999999999999,0.1465,0.0484999999999999,0.2309999999999999,0.0855,0.0842499999999999,0.11375,0.2514999999999999,0.0757499999999999,0.06125,0.1992499999999999,0.081,0.069,0.0494999999999999,0.123,0.0369999999999999,0.0847499999999999,0.0605,0.11725,0.12025,0.0399999999999999,0.0175,0.0349999999999999,0.075,0.27475,0.11425,0.0399999999999999,0.0459999999999999,0.031,0.18225,0.092,0.0245,0.0979999999999999,0.068,0.0504999999999999,0.0494999999999999,0.079,0.012,0.10275,0.04625,0.12375,0.03775,0.05525,0.0272499999999999,0.1049999999999999,0.0489999999999999,0.0329999999999999,0.0707499999999999,0.05325,0.0364999999999999,0.11925,0.0192499999999999,0.03475,0.0499999999999999,0.0444999999999999,0.0745,0.0205,0.027,0.074,0.03625,0.016,0.012,0.0235,0.027,0.1275,0.0147499999999999,0.025,0.0282499999999999,0.0122499999999999,0.026,0.027,0.0105
"Talented Mr. Ripley, The (1999)",0.932,0.845,0.8045,0.8307500000000001,0.87975,0.782,0.93125,0.68775,0.6585,0.93125,0.53575,0.8307500000000001,0.93125,0.34475,0.8307500000000001,0.5555,0.82325,0.4197499999999999,0.2219999999999999,0.3229999999999999,0.4345,0.1594999999999999,0.21575,0.2644999999999999,0.66275,0.24175,0.293,0.3735,0.21925,0.35375,0.2284999999999999,0.1505,0.239,0.20425,0.1925,0.22925,0.2955,0.2259999999999999,0.1955,0.1845,0.33025,0.3625,0.13,0.1815,0.2115,0.26975,0.1265,0.261,0.283,0.1525,0.073,0.1372499999999999,0.0875,0.26175,0.61425,0.20725,0.1604999999999999,0.1619999999999999,0.4972499999999999,0.148,0.139,0.07,0.15775,0.172,0.0584999999999999,0.1937499999999999,0.0635,0.03475,0.0999999999999999,0.1175,0.09975,0.10175,0.1322499999999999,0.1967499999999999,0.10375,0.1725,0.0705,0.11075,0.10625,0.1505,0.12025,0.09525,0.3355,0.145,0.0685,0.1262499999999999,0.0627499999999999,0.0389999999999999,0.118,0.1029999999999999,0.1109999999999999,0.252,0.073,0.0979999999999999,0.09575,0.10725,0.0845,0.0787499999999999,0.0359999999999999,0.0404999999999999,0.10275,0.0745,0.0642499999999999,0.0287499999999999,0.03775,0.09275,0.14325,0.242,0.0662499999999999,0.0677499999999999,0.05825,0.26025,0.5755,0.0519999999999999,0.05575,0.05775,0.0529999999999999,0.08875,0.1535,0.0469999999999999,0.0999999999999999,0.027,0.05975,0.0314999999999999,0.0795,0.0569999999999999,0.1629999999999999,0.04575,0.0319999999999999,0.1745,0.0479999999999999,0.03675,0.0605,0.05325,0.0627499999999999,0.0762499999999999,0.0282499999999999,0.03275,0.014,0.0334999999999999,0.027,0.0805,0.03175,0.0474999999999999,0.0605,0.03925,0.03525,0.0319999999999999,0.0272499999999999
Titus (1999),0.93225,0.8525,0.80725,0.8812500000000001,0.8525,0.8755,0.926,0.84625,0.8127500000000001,0.8525,0.604,0.8525,0.8525,0.4195,0.8525,0.437,0.8240000000000001,0.50025,0.3075,0.749,0.57925,0.47275,0.2274999999999999,0.5025,0.1589999999999999,0.21425,0.7685,0.364,0.1907499999999999,0.32075,0.29625,0.34125,0.611,0.2574999999999999,0.3105,0.41,0.15525,0.57925,0.302,0.1925,0.4065,0.1892499999999999,0.3175,0.1325,0.22275,0.1937499999999999,0.092,0.2887499999999999,0.17425,0.285,0.1927499999999999,0.4479999999999999,0.57925,0.484,0.31775,0.22725,0.3249999999999999,0.53825,0.1877499999999999,0.16975,0.10175,0.18675,0.14875,0.1624999999999999,0.87575,0.0979999999999999,0.17525,0.4702499999999999,0.14375,0.21625,0.122,0.26075,0.11225,0.26975,0.288,0.276,0.22475,0.26975,0.1629999999999999,0.0852499999999999,0.302,0.10025,0.55525,0.16075,0.0444999999999999,0.1054999999999999,0.05875,0.11725,0.1465,0.09975,0.1855,0.16325,0.16625,0.0974999999999999,0.59725,0.10775,0.06225,0.126,0.08,0.0712499999999999,0.092,0.11425,0.0895,0.27075,0.2604999999999999,0.132,0.1342499999999999,0.173,0.197,0.0745,0.2764999999999999,0.24475,0.0954999999999999,0.14725,0.14075,0.087,0.0999999999999999,0.1485,0.0695,0.0519999999999999,0.03725,0.0295,0.0715,0.10425,0.09825,0.0885,0.188,0.0642499999999999,0.0727499999999999,0.0282499999999999,0.1569999999999999,0.04825,0.075,0.0449999999999999,0.0865,0.08875,0.04075,0.27025,0.031,0.09175,0.1292499999999999,0.08775,0.0247499999999999,0.04175,0.0645,0.05625,0.06225,0.03375,0.0394999999999999
"Zed & Two Noughts, A (1985)",0.93325,0.7989999999999999,0.5185,0.92,0.92,0.735,0.74125,0.4935,0.92,0.716,0.7315,0.74125,0.4327499999999999,0.69875,0.32725,0.45425,0.47775,0.46425,0.93625,0.57225,0.285,0.57225,0.35475,0.58475,0.11425,0.8999999999999999,0.202,0.33075,0.2435,0.63325,0.203,0.181,0.572,0.3015,0.25975,0.3259999999999999,0.182,0.2145,0.31825,0.20425,0.29525,0.18025,0.5355,0.23925,0.364,0.10825,0.0832499999999999,0.18225,0.22025,0.17125,0.2425,0.123,0.11275,0.23975,0.18425,0.39875,0.2035,0.216,0.258,0.51525,0.14325,0.062,0.1377499999999999,0.08825,0.0559999999999999,0.1795,0.17675,0.03125,0.1139999999999999,0.11575,0.0835,0.10875,0.129,0.46525,0.062,0.18125,0.396,0.14675,0.51525,0.10925,0.091,0.1205,0.09975,0.1149999999999999,0.03625,0.1609999999999999,0.0625,0.0717499999999999,0.1034999999999999,0.0812499999999999,0.41425,0.10775,0.4399999999999999,0.09675,0.0949999999999999,0.0717499999999999,0.179,0.175,0.0642499999999999,0.0489999999999999,0.04925,0.071,0.0554999999999999,0.11025,0.125,0.12075,0.10225,0.131,0.04275,0.0715,0.0705,0.0642499999999999,0.04225,0.081,0.14925,0.05525,0.13,0.03225,0.132,0.1154999999999999,0.0815,0.02975,0.0509999999999999,0.04775,0.0782499999999999,0.0454999999999999,0.0954999999999999,0.029,0.04975,0.0262499999999999,0.0935,0.08,0.05325,0.03075,0.03575,0.0265,0.04275,0.04425,0.389,0.03975,0.082,0.1855,0.03225,0.0549999999999999,0.05225,0.0207499999999999,0.0847499999999999,0.04275,0.03025
Twin Peaks: Fire Walk with Me (1992),0.98875,0.8105,0.78325,0.942,0.942,0.721,0.43425,0.58425,0.7775000000000001,0.43425,0.73975,0.5295,0.3485,0.5115,0.265,0.3375,0.2817499999999999,0.40525,0.46525,0.1907499999999999,0.382,0.36375,0.22675,0.3984999999999999,0.1355,0.39075,0.4034999999999999,0.3409999999999999,0.3329999999999999,0.27875,0.33725,0.14375,0.216,0.22275,0.16525,0.27475,0.1709999999999999,0.1927499999999999,0.23325,0.17975,0.53125,0.21875,0.39125,0.16525,0.31575,0.59425,0.7649999999999999,0.1614999999999999,0.295,0.09525,0.082,0.1835,0.0832499999999999,0.16625,0.182,0.24175,0.09875,0.1277499999999999,0.1094999999999999,0.1555,0.189,0.139,0.4529999999999999,0.10325,0.1387499999999999,0.18,0.136,0.0384999999999999,0.13,0.06075,0.122,0.11775,0.0632499999999999,0.1377499999999999,0.06125,0.1139999999999999,0.1699999999999999,0.1149999999999999,0.0835,0.27425,0.0777499999999999,0.1679999999999999,0.0627499999999999,0.0692499999999999,0.05175,0.11825,0.1609999999999999,0.0787499999999999,0.04325,0.0969999999999999,0.1225,0.1034999999999999,0.1315,0.0752499999999999,0.10675,0.04975,0.3622499999999999,0.05275,0.064,0.06175,0.08925,0.10275,0.06125,0.04175,0.16425,0.04225,0.11975,0.0519999999999999,0.0197499999999999,0.1094999999999999,0.06175,0.09275,0.04525,0.0559999999999999,0.2219999999999999,0.0735,0.0712499999999999,0.04925,0.04975,0.074,0.04475,0.0705,0.0394999999999999,0.0499999999999999,0.0519999999999999,0.21025,0.0792499999999999,0.064,0.0832499999999999,0.0237499999999999,0.05725,0.03625,0.04475,0.05225,0.04875,0.03175,0.0359999999999999,0.15125,0.05325,0.0245,0.04025,0.0574999999999999,0.0287499999999999,0.03,0.05275,0.013,0.083,0.0227499999999999,0.024
Man Bites Dog (C'est arrivé près de chez vous) (1992),0.98275,0.92875,0.9855,0.94325,0.7875000000000001,0.747,0.7195,0.9855,0.80725,0.7195,0.9245,0.67525,0.46475,0.98275,0.6365,0.53075,0.4077499999999999,0.40825,0.2115,0.4445,0.377,0.7915000000000001,0.251,0.58125,0.24475,0.1972499999999999,0.32225,0.21325,0.6365,0.24325,0.3632499999999999,0.198,0.3057499999999999,0.4445,0.15925,0.2219999999999999,0.21,0.17675,0.25175,0.23025,0.3057499999999999,0.15525,0.70025,0.24025,0.1099999999999999,0.30325,0.1084999999999999,0.3309999999999999,0.15875,0.149,0.05075,0.1039999999999999,0.0652499999999999,0.14375,0.2875,0.16775,0.14175,0.20525,0.128,0.145,0.15175,0.0767499999999999,0.0845,0.125,0.1024999999999999,0.178,0.08775,0.478,0.0935,0.09575,0.1385,0.1387499999999999,0.15225,0.10175,0.1455,0.34125,0.09075,0.062,0.1362499999999999,0.068,0.2744999999999999,0.1907499999999999,0.0635,0.1377499999999999,0.073,0.0652499999999999,0.0925,0.0374999999999999,0.09375,0.1004999999999999,0.1305,0.0722499999999999,0.0637499999999999,0.16475,0.0807499999999999,0.06175,0.12025,0.0805,0.0354999999999999,0.0875,0.1019999999999999,0.0915,0.0989999999999999,0.04625,0.05375,0.0705,0.04425,0.0787499999999999,0.14775,0.7617499999999999,0.0605,0.03525,0.05475,0.075,0.05775,0.0632499999999999,0.03725,0.0665,0.089,0.0662499999999999,0.10575,0.1069999999999999,0.15275,0.03425,0.09275,0.05375,0.124,0.0172499999999999,0.06,0.06125,0.0464999999999999,0.03025,0.201,0.03775,0.05725,0.0944999999999999,0.40625,0.06,0.0242499999999999,0.0615,0.0384999999999999,0.03775,0.0364999999999999,0.0282499999999999,0.05075,0.0152499999999999,0.0182499999999999,0.0197499999999999,0.0152499999999999
