movieId,documentary,weird,runaway,culture clash,melancholic,original,greed,drama,independent film,good,betrayal,drinking,mentor,dialogue,light,vengeance,life & death,catastrophe,islam,creativity,pornography,quirky,life philosophy,childhood,unlikely friendships,adaptation,fun movie,prejudice,death,good music,chase,very funny,not funny,family,dysfunctional family,predictable,addiction,classic car,surveillance,fantasy world,queer,internet,fight scenes,nudity (full frontal - brief),censorship,weapons,first contact,computer animation,california,transformation,small town,teen movie,hip hop,british,sexy,absurd,film noir,multiple storylines,sacrifice,women,wilderness,dreams,new jersey,road movie,period piece,underrated,awesome soundtrack,alter ego,writers,nudity (topless - brief),hotel,stand-up comedy,doctors,atheism,bollywood,hospital,brothers,wartime,stereotypes,irish accent,survival,hunting,texas,tokyo,farce,prison,memory,too long,oil,simple,new york city,workplace,80s,divorce,alternate history,reality tv,directorial debut,indians,blindness,1930s,wine,finnish,pulp,interracial romance,san francisco,homeless,cancer,stoner movie,best of 2005,race,adoption,radio,foul language,made for tv,mad scientist,notable nudity,god,australia,lawyer,french,kick-butt women,camp,island,potential oscar nom,rebellion,father daughter relationship,los angeles,russian,prostitution,nudity (rear),immortality,desert,fashion,kidnapping,ensemble cast,snakes,time,shopping,buddy movie,goth,too short,robert downey jr,unlikeable characters,ghosts/afterlife,graphic novel,trilogy,no plot,single father,remake
Gates of Heaven (1978),0.88025,0.8600000000000001,0.8600000000000001,0.6755,0.989,0.7115,0.77475,0.6755,0.6755,0.572,0.63675,0.39675,0.31775,0.6615,0.39675,0.3722499999999999,0.58775,0.42525,0.24775,0.306,0.573,0.63975,0.2395,0.4792499999999999,0.39075,0.3179999999999999,0.21075,0.184,0.768,0.14675,0.25175,0.20675,0.3055,0.3375,0.4772499999999999,0.2304999999999999,0.23675,0.27675,0.26575,0.21525,0.3269999999999999,0.202,0.138,0.2314999999999999,0.361,0.2534999999999999,0.205,0.4792499999999999,0.68975,0.22375,0.4585,0.12275,0.0687499999999999,0.3305,0.41625,0.3105,0.31675,0.25275,0.0645,0.3672499999999999,0.3199999999999999,0.2774999999999999,0.1365,0.206,0.08925,0.2264999999999999,0.084,0.138,0.1084999999999999,0.0915,0.27975,0.09375,0.0735,0.18725,0.1149999999999999,0.09525,0.1745,0.15725,0.09275,0.1094999999999999,0.0994999999999999,0.1425,0.1965,0.152,0.10725,0.09625,0.23675,0.15,0.153,0.1614999999999999,0.0762499999999999,0.1589999999999999,0.09925,0.1084999999999999,0.086,0.3735,0.1362499999999999,0.1332499999999999,0.09775,0.0817499999999999,0.16275,0.0627499999999999,0.14275,0.1955,0.585,0.17425,0.0765,0.1064999999999999,0.0369999999999999,0.0489999999999999,0.2027499999999999,0.05975,0.09225,0.073,0.1275,0.0805,0.21625,0.0727499999999999,0.0439999999999999,0.0569999999999999,0.10525,0.1099999999999999,0.085,0.0275,0.0265,0.085,0.0474999999999999,0.0757499999999999,0.0777499999999999,0.03475,0.09625,0.31525,0.03675,0.075,0.1365,0.0817499999999999,0.0469999999999999,0.026,0.03,0.03175,0.03875,0.1089999999999999,0.124,0.04525,0.0227499999999999,0.05375,0.0369999999999999,0.03375,0.0165
35 Up (1991),0.879,0.8109999999999999,0.80525,0.8109999999999999,0.84575,0.82975,0.78,0.745,0.55825,0.745,0.54075,0.51225,0.4379999999999999,0.6055,0.4655,0.483,0.35975,0.4629999999999999,0.4975,0.3419999999999999,0.34575,0.34675,0.3455,0.72575,0.4509999999999999,0.40025,0.238,0.267,0.4145,0.17725,0.33575,0.25875,0.3562499999999999,0.5695,0.35,0.151,0.31675,0.37725,0.22275,0.237,0.311,0.10625,0.238,0.3335,0.23375,0.2415,0.18475,0.22525,0.1952499999999999,0.3169999999999999,0.2,0.209,0.03425,0.54825,0.14675,0.215,0.3149999999999999,0.1887499999999999,0.1895,0.2065,0.1937499999999999,0.398,0.0715,0.20625,0.3095,0.21175,0.23825,0.1902499999999999,0.149,0.27625,0.1937499999999999,0.1589999999999999,0.2229999999999999,0.08825,0.139,0.192,0.1185,0.213,0.14825,0.15175,0.1079999999999999,0.1325,0.15125,0.3319999999999999,0.09725,0.1114999999999999,0.1287499999999999,0.22975,0.08625,0.10125,0.0925,0.11475,0.12275,0.24025,0.1235,0.20375,0.20575,0.12175,0.05925,0.14775,0.05875,0.0595,0.1315,0.1169999999999999,0.0762499999999999,0.45025,0.1049999999999999,0.091,0.09975,0.1079999999999999,0.0944999999999999,0.074,0.0762499999999999,0.23325,0.08875,0.0627499999999999,0.0334999999999999,0.059,0.0519999999999999,0.069,0.1064999999999999,0.0835,0.124,0.0817499999999999,0.21725,0.0554999999999999,0.0305,0.0787499999999999,0.1074999999999999,0.0915,0.05625,0.04425,0.0369999999999999,0.0755,0.093,0.0354999999999999,0.15375,0.0185,0.03925,0.0292499999999999,0.0245,0.0414999999999999,0.0419999999999999,0.05375,0.03225,0.16425,0.0344999999999999,0.0329999999999999,0.011
Hearts of Darkness: A Filmmakers Apocalypse (1991),0.96975,0.8467499999999999,0.83175,0.8467499999999999,0.7969999999999999,0.8792500000000001,0.8467499999999999,0.8467499999999999,0.747,0.83175,0.69625,0.61125,0.4345,0.73825,0.602,0.4885,0.274,0.52575,0.53975,0.4945,0.503,0.5555,0.2125,0.2654999999999999,0.3239999999999999,0.82175,0.39775,0.353,0.3904999999999999,0.2309999999999999,0.4044999999999999,0.46025,0.31375,0.28825,0.412,0.372,0.64175,0.30225,0.43,0.28075,0.378,0.3425,0.3359999999999999,0.2664999999999999,0.36275,0.3359999999999999,0.372,0.192,0.4207499999999999,0.265,0.26575,0.14075,0.17375,0.26575,0.44825,0.3169999999999999,0.51125,0.36975,0.272,0.20525,0.26475,0.2534999999999999,0.25075,0.15875,0.2925,0.368,0.2309999999999999,0.24825,0.2574999999999999,0.398,0.42225,0.10275,0.14475,0.1942499999999999,0.09525,0.1525,0.2239999999999999,0.5125,0.16125,0.20825,0.7385,0.1962499999999999,0.39575,0.1377499999999999,0.271,0.1315,0.1525,0.23575,0.31825,0.1345,0.1709999999999999,0.1044999999999999,0.175,0.4912499999999999,0.26375,0.10325,0.25025,0.141,0.1659999999999999,0.176,0.195,0.063,0.1495,0.22125,0.1267499999999999,0.06025,0.10675,0.2035,0.26525,0.1109999999999999,0.09575,0.083,0.1584999999999999,0.14225,0.1054999999999999,0.0534999999999999,0.09075,0.0944999999999999,0.17275,0.1977499999999999,0.12,0.1134999999999999,0.11525,0.1525,0.13,0.1009999999999999,0.17325,0.11225,0.0875,0.1039999999999999,0.0449999999999999,0.1332499999999999,0.0559999999999999,0.1009999999999999,0.271,0.1054999999999999,0.05725,0.04525,0.18325,0.03925,0.0202499999999999,0.17725,0.0742499999999999,0.04225,0.062,0.134,0.05425,0.024,0.0192499999999999
Visions of Light: The Art of Cinematography (1992),0.8109999999999999,0.94875,0.7755000000000001,0.7842499999999999,0.94875,0.6295,0.7842499999999999,0.54375,0.7842499999999999,0.578,0.5115,0.7842499999999999,0.5315,0.31625,0.5295,0.3605,0.46025,0.51775,0.7755000000000001,0.47,0.1775,0.25,0.2875,0.2115,0.20825,0.36,0.4435,0.4945,0.09625,0.179,0.23625,0.3149999999999999,0.3037499999999999,0.0925,0.141,0.37,0.0895,0.4277499999999999,0.0802499999999999,0.3149999999999999,0.412,0.1054999999999999,0.24475,0.147,0.09975,0.2219999999999999,0.37,0.24975,0.508,0.2035,0.1129999999999999,0.31575,0.0569999999999999,0.067,0.0695,0.09125,0.5935,0.16225,0.2475,0.2319999999999999,0.4345,0.0762499999999999,0.0369999999999999,0.26175,0.23525,0.1312499999999999,0.179,0.1337499999999999,0.244,0.05275,0.1877499999999999,0.08675,0.17675,0.12275,0.593,0.1977499999999999,0.27975,0.4225,0.2855,0.1897499999999999,0.0994999999999999,0.3335,0.1044999999999999,0.0717499999999999,0.0895,0.05025,0.11825,0.1297499999999999,0.17975,0.0657499999999999,0.0454999999999999,0.0252499999999999,0.08625,0.0662499999999999,0.4024999999999999,0.05675,0.12,0.59325,0.0579999999999999,0.4237499999999999,0.18725,0.0539999999999999,0.1355,0.24275,0.029,0.0334999999999999,0.078,0.04925,0.1977499999999999,0.2209999999999999,0.14525,0.09925,0.0257499999999999,0.08725,0.11175,0.1855,0.0672499999999999,0.0827499999999999,0.0232499999999999,0.0165,0.15475,0.05125,0.09975,0.1084999999999999,0.04525,0.188,0.08675,0.11625,0.0499999999999999,0.0994999999999999,0.0469999999999999,0.0665,0.12075,0.0212499999999999,0.04725,0.0379999999999999,0.0772499999999999,0.0747499999999999,0.0944999999999999,0.0549999999999999,0.266,0.0329999999999999,0.04375,0.04825,0.03975,0.04875,0.195,0.0852499999999999,0.0092499999999999
Paradise Lost 2: Revelations (2000),0.9865,0.9125,0.74425,0.74425,0.75525,0.88225,0.7635000000000001,0.74425,0.5465,0.74425,0.9055,0.50275,0.4645,0.51575,0.50275,0.88975,0.5385,0.4367499999999999,0.4505,0.4004999999999999,0.61425,0.5435,0.2644999999999999,0.4185,0.3874999999999999,0.3854999999999999,0.294,0.37725,0.4375,0.2204999999999999,0.33975,0.39125,0.33175,0.274,0.2485,0.268,0.81725,0.37575,0.3117499999999999,0.303,0.302,0.555,0.16275,0.35075,0.2867499999999999,0.15925,0.1882499999999999,0.21175,0.3265,0.1877499999999999,0.24975,0.35375,0.2704999999999999,0.23275,0.3169999999999999,0.1639999999999999,0.20425,0.361,0.21975,0.08975,0.2674999999999999,0.1175,0.23525,0.155,0.1877499999999999,0.36775,0.2204999999999999,0.177,0.14725,0.309,0.2259999999999999,0.1267499999999999,0.1594999999999999,0.10125,0.0722499999999999,0.2774999999999999,0.1535,0.1689999999999999,0.3335,0.1694999999999999,0.0605,0.3199999999999999,0.1725,0.1634999999999999,0.42225,0.472,0.1285,0.1074999999999999,0.1634999999999999,0.1307499999999999,0.09325,0.25225,0.20625,0.1365,0.2012499999999999,0.1099999999999999,0.2,0.1425,0.1912499999999999,0.08675,0.09675,0.1725,0.084,0.1064999999999999,0.1292499999999999,0.0579999999999999,0.06025,0.1009999999999999,0.0449999999999999,0.093,0.1275,0.0524999999999999,0.189,0.2005,0.0655,0.1305,0.05375,0.11175,0.7565,0.10975,0.09025,0.1175,0.0677499999999999,0.173,0.0837499999999999,0.136,0.05625,0.0349999999999999,0.0852499999999999,0.09725,0.0424999999999999,0.0295,0.0785,0.09725,0.10875,0.0444999999999999,0.0802499999999999,0.03675,0.0359999999999999,0.1922499999999999,0.0172499999999999,0.071,0.0359999999999999,0.04775,0.0504999999999999,0.17175,0.083,0.03675,0.025
Festival Express (2003),0.7929999999999999,0.73925,0.73925,0.60825,0.7495,0.8382499999999999,0.5875,0.5875,0.526,0.58975,0.47375,0.526,0.63125,0.46025,0.43525,0.43025,0.21,0.51725,0.3505,0.402,0.23575,0.293,0.3259999999999999,0.22325,0.3245,0.3695,0.371,0.2965,0.47075,0.93825,0.2664999999999999,0.43525,0.31525,0.1614999999999999,0.2005,0.2847499999999999,0.2355,0.276,0.197,0.2219999999999999,0.1382499999999999,0.083,0.371,0.20925,0.2135,0.371,0.2105,0.16125,0.1614999999999999,0.34875,0.1912499999999999,0.1069999999999999,0.52375,0.3742499999999999,0.43125,0.38425,0.16125,0.1917499999999999,0.391,0.1925,0.11825,0.14975,0.356,0.63175,0.239,0.3395,0.254,0.10275,0.15625,0.28525,0.0949999999999999,0.4409999999999999,0.0944999999999999,0.1345,0.3135,0.4519999999999999,0.369,0.0925,0.11125,0.0827499999999999,0.10125,0.09475,0.27725,0.0969999999999999,0.11475,0.074,0.10175,0.0765,0.026,0.11225,0.1109999999999999,0.05675,0.0837499999999999,0.11425,0.072,0.18175,0.16275,0.10225,0.076,0.09825,0.0217499999999999,0.25925,0.126,0.1029999999999999,0.1455,0.147,0.1619999999999999,0.50375,0.08725,0.04975,0.075,0.3259999999999999,0.0489999999999999,0.1282499999999999,0.1679999999999999,0.0349999999999999,0.1345,0.0494999999999999,0.04175,0.087,0.256,0.17375,0.09275,0.11975,0.178,0.0429999999999999,0.0479999999999999,0.05575,0.0635,0.0635,0.071,0.0534999999999999,0.015,0.05075,0.0544999999999999,0.08875,0.1367499999999999,0.0117499999999999,0.213,0.14875,0.0857499999999999,0.0277499999999999,0.021,0.1415,0.0262499999999999,0.031,0.086,0.0282499999999999,0.04625
"Story of the Weeping Camel, The (Geschichte vom weinenden Kamel, Die) (2003)",0.8585,0.63025,0.63025,0.741,0.63025,0.58775,0.49275,0.5245,0.589,0.3095,0.365,0.386,0.4419999999999999,0.4147499999999999,0.2244999999999999,0.3345,0.48875,0.54275,0.358,0.37775,0.26925,0.2022499999999999,0.4157499999999999,0.38825,0.365,0.20375,0.09675,0.2314999999999999,0.32225,0.67175,0.196,0.25125,0.348,0.6375,0.58625,0.263,0.16375,0.29225,0.12325,0.2644999999999999,0.21225,0.16425,0.2634999999999999,0.21325,0.08975,0.12375,0.18675,0.38825,0.0944999999999999,0.44175,0.2264999999999999,0.09975,0.0825,0.09975,0.15675,0.11225,0.0795,0.241,0.0852499999999999,0.1545,0.5205,0.061,0.284,0.2229999999999999,0.0827499999999999,0.14675,0.0677499999999999,0.05225,0.131,0.09375,0.1175,0.084,0.084,0.17225,0.24175,0.15025,0.37925,0.0915,0.10975,0.1564999999999999,0.3774999999999999,0.31025,0.0959999999999999,0.138,0.04425,0.09,0.05625,0.092,0.14875,0.22175,0.0295,0.0625,0.0504999999999999,0.083,0.10925,0.074,0.11025,0.25,0.05475,0.0662499999999999,0.10675,0.24775,0.09575,0.252,0.0509999999999999,0.0805,0.1425,0.10275,0.16025,0.1104999999999999,0.22875,0.10725,0.03375,0.05525,0.06225,0.0805,0.133,0.09925,0.0439999999999999,0.1367499999999999,0.1317499999999999,0.089,0.04925,0.1267499999999999,0.0192499999999999,0.0802499999999999,0.03575,0.1704999999999999,0.03925,0.04675,0.0484999999999999,0.7285,0.0192499999999999,0.0554999999999999,0.0519999999999999,0.0324999999999999,0.0092499999999999,0.05775,0.03775,0.0192499999999999,0.0217499999999999,0.0242499999999999,0.0227499999999999,0.0147499999999999,0.0272499999999999,0.03775,0.0999999999999999,0.0672499999999999,0.015
Metallica: Some Kind of Monster (2004),0.922,0.66275,0.66275,0.598,0.84775,0.76675,0.65775,0.598,0.4702499999999999,0.58975,0.598,0.57975,0.56425,0.42725,0.45875,0.4155,0.24975,0.47,0.215,0.762,0.2624999999999999,0.215,0.40025,0.2269999999999999,0.2744999999999999,0.3349999999999999,0.4852499999999999,0.1775,0.34175,0.9445,0.30625,0.25425,0.34325,0.3774999999999999,0.34025,0.264,0.56075,0.294,0.1205,0.2967499999999999,0.17425,0.44425,0.42725,0.2239999999999999,0.1332499999999999,0.42725,0.2279999999999999,0.18125,0.47675,0.28625,0.17875,0.148,0.55475,0.1322499999999999,0.259,0.208,0.1009999999999999,0.16375,0.17325,0.1755,0.0782499999999999,0.1709999999999999,0.17625,0.1205,0.11325,0.188,0.2405,0.2445,0.15075,0.1277499999999999,0.1887499999999999,0.1599999999999999,0.2219999999999999,0.1972499999999999,0.1235,0.153,0.1089999999999999,0.0865,0.17725,0.118,0.1362499999999999,0.25025,0.0574999999999999,0.15625,0.11175,0.09025,0.09975,0.2365,0.12375,0.1297499999999999,0.066,0.10175,0.14775,0.2017499999999999,0.15225,0.62375,0.1305,0.092,0.1377499999999999,0.0534999999999999,0.15925,0.05825,0.1495,0.1295,0.41225,0.073,0.10225,0.0735,0.10125,0.10125,0.081,0.25425,0.11625,0.0695,0.2887499999999999,0.131,0.06025,0.05875,0.0615,0.0489999999999999,0.1164999999999999,0.09525,0.0665,0.14175,0.0459999999999999,0.10175,0.0792499999999999,0.0509999999999999,0.0665,0.064,0.0524999999999999,0.06,0.04975,0.088,0.0722499999999999,0.0822499999999999,0.0712499999999999,0.0655,0.12,0.0697499999999999,0.027,0.0374999999999999,0.0499999999999999,0.03525,0.0339999999999999,0.04225,0.03725,0.0544999999999999,0.017
Born into Brothels (2004),0.94025,0.9535,0.9535,0.9535,0.908,0.6455,0.9535,0.9535,0.908,0.743,0.743,0.908,0.80975,0.362,0.567,0.35,0.743,0.4409999999999999,0.47475,0.4745,0.26475,0.1704999999999999,0.5405,0.93625,0.38975,0.34025,0.3199999999999999,0.38325,0.212,0.11625,0.2764999999999999,0.2244999999999999,0.3139999999999999,0.93625,0.41325,0.23425,0.3884999999999999,0.2877499999999999,0.28075,0.428,0.2334999999999999,0.258,0.3199999999999999,0.34025,0.33975,0.3199999999999999,0.2145,0.90675,0.15675,0.30925,0.20325,0.46825,0.0745,0.52225,0.242,0.2125,0.22225,0.202,0.31275,0.4307499999999999,0.128,0.2985,0.1195,0.2319999999999999,0.31825,0.22475,0.10475,0.16625,0.1034999999999999,0.1689999999999999,0.1942499999999999,0.10425,0.172,0.156,0.23275,0.1405,0.156,0.2015,0.2299999999999999,0.10525,0.1775,0.1014999999999999,0.093,0.18275,0.1099999999999999,0.0855,0.08825,0.10225,0.144,0.18625,0.1297499999999999,0.2025,0.0697499999999999,0.14225,0.1029999999999999,0.1084999999999999,0.0935,0.41525,0.1634999999999999,0.17125,0.126,0.0705,0.1392499999999999,0.10625,0.08725,0.577,0.0459999999999999,0.0695,0.38925,0.1745,0.14925,0.0677499999999999,0.08825,0.05825,0.0782499999999999,0.06025,0.0479999999999999,0.0984999999999999,0.0359999999999999,0.15625,0.0697499999999999,0.11125,0.1084999999999999,0.15675,0.12175,0.03875,0.0464999999999999,0.0499999999999999,0.8832500000000001,0.0745,0.0235,0.04475,0.05875,0.0667499999999999,0.04525,0.04875,0.02,0.0627499999999999,0.0389999999999999,0.04625,0.09425,0.0329999999999999,0.0195,0.0504999999999999,0.0314999999999999,0.06025,0.0409999999999999,0.0827499999999999,0.014
DiG! (2004),0.8899999999999999,0.78175,0.8402499999999999,0.8402499999999999,0.78175,0.7927500000000001,0.732,0.7689999999999999,0.7689999999999999,0.8200000000000001,0.692,0.7689999999999999,0.591,0.5685,0.7689999999999999,0.64225,0.23625,0.44625,0.6385,0.6525,0.50975,0.692,0.3615,0.27025,0.4822499999999999,0.49875,0.542,0.345,0.3725,0.95375,0.22125,0.39325,0.33575,0.22575,0.4217499999999999,0.31275,0.8445,0.3974999999999999,0.24525,0.2269999999999999,0.3015,0.20975,0.542,0.3129999999999999,0.3522499999999999,0.542,0.1555,0.12175,0.27125,0.25125,0.23525,0.211,0.358,0.303,0.271,0.28075,0.27,0.357,0.25575,0.2017499999999999,0.1907499999999999,0.1745,0.281,0.1945,0.15025,0.152,0.38775,0.2584999999999999,0.1927499999999999,0.27275,0.235,0.22075,0.08675,0.23775,0.12175,0.1972499999999999,0.2744999999999999,0.2022499999999999,0.25525,0.2017499999999999,0.091,0.1114999999999999,0.1905,0.1445,0.25475,0.14875,0.09725,0.15425,0.2804999999999999,0.092,0.05625,0.154,0.0787499999999999,0.086,0.1765,0.1064999999999999,0.2254999999999999,0.11075,0.11875,0.10075,0.42625,0.2027499999999999,0.1495,0.14,0.0765,0.0762499999999999,0.12225,0.1292499999999999,0.2185,0.11425,0.0935,0.11925,0.258,0.0667499999999999,0.0579999999999999,0.06175,0.1277499999999999,0.15225,0.0479999999999999,0.1262499999999999,0.1579999999999999,0.0645,0.05775,0.2299999999999999,0.17925,0.1865,0.0795,0.126,0.071,0.1674999999999999,0.03975,0.0795,0.075,0.09525,0.153,0.0815,0.0272499999999999,0.0494999999999999,0.04775,0.1257499999999999,0.0319999999999999,0.1114999999999999,0.0815,0.0267499999999999,0.1245,0.0359999999999999,0.03375,0.025,0.0112499999999999
Riding Giants (2004),0.8712500000000001,0.65475,0.72625,0.92325,0.65475,0.5325,0.5675,0.56375,0.7015,0.61725,0.38025,0.51125,0.6895,0.38425,0.56375,0.3077499999999999,0.4117499999999999,0.4625,0.7015,0.39875,0.193,0.141,0.60625,0.3325,0.32125,0.1962499999999999,0.52375,0.51175,0.17425,0.207,0.306,0.20325,0.32025,0.1525,0.22075,0.32075,0.0837499999999999,0.39075,0.10125,0.268,0.2199999999999999,0.43625,0.21925,0.286,0.128,0.25925,0.32075,0.1765,0.98425,0.28825,0.18375,0.275,0.364,0.10175,0.10625,0.1009999999999999,0.08975,0.22425,0.1957499999999999,0.1927499999999999,0.1377499999999999,0.2385,0.17775,0.2199999999999999,0.2269999999999999,0.12475,0.8925000000000001,0.09925,0.11725,0.2664999999999999,0.1905,0.092,0.1644999999999999,0.1664999999999999,0.348,0.09475,0.1159999999999999,0.09375,0.189,0.23175,0.09625,0.18725,0.17975,0.1124999999999999,0.06175,0.09625,0.0707499999999999,0.06075,0.24475,0.124,0.0574999999999999,0.073,0.22775,0.134,0.2229999999999999,0.0384999999999999,0.065,0.33625,0.0697499999999999,0.0935,0.11725,0.083,0.1272499999999999,0.2289999999999999,0.1525,0.0712499999999999,0.1315,0.0687499999999999,0.21,0.1745,0.08875,0.0795,0.0954999999999999,0.082,0.15,0.09475,0.0364999999999999,0.4217499999999999,0.0329999999999999,0.05125,0.0782499999999999,0.09475,0.21325,0.062,0.0717499999999999,0.118,0.14125,0.09475,0.0404999999999999,0.0544999999999999,0.0464999999999999,0.10175,0.04475,0.03025,0.0775,0.1159999999999999,0.0324999999999999,0.11025,0.0324999999999999,0.0127499999999999,0.0725,0.06025,0.0252499999999999,0.04625,0.0232499999999999,0.03625,0.0324999999999999,0.0444999999999999,0.0102499999999999
Word Wars (2004),0.96925,0.9795,0.835,0.8082499999999999,0.593,0.8492500000000001,0.8082499999999999,0.8082499999999999,0.7982499999999999,0.8082499999999999,0.5175,0.58825,0.522,0.49775,0.58825,0.41,0.26275,0.44075,0.26625,0.3125,0.3085,0.745,0.67275,0.1365,0.25525,0.493,0.393,0.33775,0.21075,0.085,0.21,0.27875,0.265,0.0895,0.21025,0.32075,0.4429999999999999,0.22225,0.21025,0.37775,0.22125,0.4077499999999999,0.30325,0.0939999999999999,0.388,0.30325,0.32075,0.1159999999999999,0.1009999999999999,0.1982499999999999,0.1402499999999999,0.682,0.1114999999999999,0.0329999999999999,0.17125,0.217,0.1865,0.3954999999999999,0.20525,0.10475,0.03425,0.12075,0.3165,0.0702499999999999,0.10375,0.1164999999999999,0.0835,0.54225,0.261,0.10525,0.3097499999999999,0.1365,0.21375,0.19,0.10925,0.0732499999999999,0.0772499999999999,0.09975,0.0807499999999999,0.1604999999999999,0.1775,0.02975,0.066,0.15275,0.146,0.09375,0.20725,0.0687499999999999,0.24675,0.1455,0.04675,0.1154999999999999,0.0434999999999999,0.0494999999999999,0.3145,0.1604999999999999,0.129,0.0419999999999999,0.0715,0.0857499999999999,0.24275,0.4347499999999999,0.12125,0.04775,0.04475,0.0752499999999999,0.0534999999999999,0.0795,0.15675,0.04575,0.05975,0.0529999999999999,0.0394999999999999,0.0605,0.0767499999999999,0.03175,0.05025,0.0232499999999999,0.031,0.0559999999999999,0.27825,0.088,0.0735,0.076,0.04775,0.04175,0.063,0.1342499999999999,0.2007499999999999,0.05425,0.0504999999999999,0.03025,0.0145,0.0282499999999999,0.16475,0.087,0.0295,0.021,0.0157499999999999,0.21325,0.0519999999999999,0.21375,0.0292499999999999,0.0374999999999999,0.068,0.0272499999999999,0.021,0.0225,0.0065
In the Realms of the Unreal (2004),0.91675,0.9395,0.8632500000000001,0.925,0.9395,0.776,0.8394999999999999,0.75125,0.925,0.75125,0.59525,0.50225,0.871,0.50225,0.67975,0.60475,0.7555000000000001,0.45475,0.39975,0.74025,0.4327499999999999,0.8959999999999999,0.54575,0.8227500000000001,0.3185,0.599,0.495,0.2827499999999999,0.70325,0.17425,0.4117499999999999,0.30925,0.355,0.26325,0.20475,0.45475,0.37075,0.3125,0.5205,0.77475,0.3784999999999999,0.27375,0.3065,0.3189999999999999,0.33175,0.44575,0.45475,0.788,0.34325,0.48575,0.3097499999999999,0.237,0.05375,0.144,0.424,0.3515,0.24375,0.24375,0.2012499999999999,0.2624999999999999,0.3007499999999999,0.411,0.149,0.22875,0.2194999999999999,0.25075,0.153,0.44675,0.2997499999999999,0.1654999999999999,0.27925,0.11325,0.32425,0.24575,0.0979999999999999,0.399,0.1355,0.1629999999999999,0.10825,0.191,0.2329999999999999,0.09375,0.09725,0.32775,0.14825,0.1505,0.18525,0.31025,0.1892499999999999,0.20875,0.2694999999999999,0.3057499999999999,0.08925,0.1579999999999999,0.1139999999999999,0.04625,0.1335,0.1689999999999999,0.201,0.20325,0.187,0.05525,0.18525,0.1342499999999999,0.154,0.1347499999999999,0.05225,0.4585,0.08725,0.0949999999999999,0.261,0.123,0.05775,0.1215,0.27475,0.0687499999999999,0.092,0.05275,0.0994999999999999,0.11175,0.08675,0.141,0.11825,0.0775,0.3934999999999999,0.1815,0.0374999999999999,0.072,0.1029999999999999,0.1305,0.0657499999999999,0.1935,0.1059999999999999,0.22125,0.066,0.10975,0.04075,0.0409999999999999,0.0175,0.146,0.09825,0.0615,0.0549999999999999,0.09025,0.0675,0.0735,0.0544999999999999,0.028,0.0182499999999999
"Grateful Dead Movie, The (1977)",0.535,0.65875,0.5695,0.70225,0.80975,0.74025,0.45975,0.507,0.43625,0.70225,0.56325,0.53475,0.7105,0.61525,0.5475,0.56325,0.6035,0.4475,0.3275,0.53725,0.2055,0.3025,0.415,0.386,0.40225,0.4399999999999999,0.61525,0.23875,0.50475,0.8035000000000001,0.40275,0.5475,0.31675,0.3964999999999999,0.23175,0.39925,0.5125,0.1805,0.2145,0.31,0.31025,0.2065,0.61525,0.20925,0.3409999999999999,0.61525,0.24025,0.2415,0.2817499999999999,0.2294999999999999,0.31025,0.29,0.352,0.6365,0.1957499999999999,0.22275,0.16775,0.32925,0.2214999999999999,0.05825,0.0757499999999999,0.1892499999999999,0.2784999999999999,0.47175,0.3379999999999999,0.14,0.62875,0.3522499999999999,0.18425,0.25725,0.07,0.3622499999999999,0.09875,0.0815,0.05375,0.1019999999999999,0.16875,0.0685,0.1392499999999999,0.0605,0.3475,0.0459999999999999,0.0852499999999999,0.0559999999999999,0.15875,0.1019999999999999,0.20775,0.10175,0.025,0.24225,0.1185,0.09,0.35,0.0984999999999999,0.11375,0.32825,0.188,0.022,0.1654999999999999,0.1735,0.08,0.10525,0.204,0.1059999999999999,0.8612500000000001,0.05225,0.1325,0.44325,0.04875,0.05875,0.03525,0.44625,0.1307499999999999,0.24675,0.193,0.0775,0.1875,0.04075,0.025,0.05975,0.1059999999999999,0.205,0.03675,0.11125,0.05425,0.03225,0.0499999999999999,0.0282499999999999,0.0255,0.0295,0.0735,0.0509999999999999,0.0265,0.0469999999999999,0.0792499999999999,0.1305,0.277,0.0444999999999999,0.1689999999999999,0.1034999999999999,0.0584999999999999,0.04375,0.0687499999999999,0.18625,0.11225,0.11025,0.0354999999999999,0.0464999999999999,0.024
